
[00:00:00.000 --> 00:00:07.360]  我們一起來看十誡已經到第四誡
[00:02:50.320 --> 00:02:52.320]  回來照著砌
[00:02:52.320 --> 00:02:54.320]  砌到很漂亮
[00:02:54.320 --> 00:02:56.320]  是我砌出來的
[00:02:56.320 --> 00:03:02.000]  如果你在上帝的愛中你沒有經歷過
[00:03:02.000 --> 00:03:04.800]  是祂的能力
[00:03:04.800 --> 00:03:07.760]  不是我的力量
[00:03:07.760 --> 00:03:11.040]  這樣始終有一天
[00:03:11.040 --> 00:03:16.720]  到你山窮水盡的時候
[00:03:16.720 --> 00:03:20.240]  你的信心就會破產
[00:03:20.240 --> 00:03:22.240]  就會崩潰
[00:03:22.240 --> 00:03:25.360]  因為你從來都沒有經歷過
[00:03:25.360 --> 00:03:29.520]  上帝的能力和恩典
[00:03:29.520 --> 00:03:33.040]  這麼久以來都是你的掙扎
[00:03:33.040 --> 00:03:35.040]  你的努力
[00:03:35.040 --> 00:03:37.040]  你的奮鬥
[00:03:37.040 --> 00:03:39.040]  你的認真
[00:03:39.040 --> 00:03:41.040]  你的用功
[00:03:41.040 --> 00:03:43.040]  那個是偶像
[00:03:43.040 --> 00:03:45.040]  那個是最好
[00:03:45.040 --> 00:03:47.040]  不是說最好不好
[00:03:47.040 --> 00:03:49.040]  而是不要靠那一樣
[00:03:49.040 --> 00:03:51.040]  來到神的面前
[00:03:51.040 --> 00:03:53.040]  又去一個釋放
[00:03:53.040 --> 00:03:55.040]  是嗎?
[00:03:55.040 --> 00:03:57.040]  相信上帝敬拜上帝
[00:03:57.040 --> 00:04:03.040]  原來是經歷祂的能力
[00:04:03.040 --> 00:04:06.800]  不是靠我的本事
[00:04:06.800 --> 00:04:08.800]  這是第二句
[00:04:08.800 --> 00:04:10.800]  上一次第三句我說最難解釋
[00:04:10.800 --> 00:04:12.800]  因為不能翻譯
[00:04:12.800 --> 00:04:16.800]  又沒有上下文給我們看清楚
[00:04:16.800 --> 00:04:20.800]  就這樣說不可網清耶和華你神的名
[00:04:20.800 --> 00:04:22.800]  什麼叫網清
[00:04:22.800 --> 00:04:26.800]  我們只能夠在其他的聖經裏面
[00:04:26.800 --> 00:04:28.800]  來做一個參考
[00:04:28.800 --> 00:04:30.800]  所以猶太人他們參考
[00:04:30.800 --> 00:04:32.800]  他們說利未記十九章
[00:04:32.800 --> 00:04:34.800]  講到不要發假誓
[00:04:34.800 --> 00:04:38.800]  如果是這樣就很簡單
[00:04:38.800 --> 00:04:40.800]  只要我們不發誓就不怕了
[00:04:40.800 --> 00:04:44.800]  不過耶穌曾經教過我們
[00:04:44.800 --> 00:04:48.800]  稱呼主呀主呀的人
[00:04:48.800 --> 00:04:52.800]  不能到盡天國
[00:04:52.800 --> 00:04:54.800]  這句話很嚴重
[00:04:54.800 --> 00:04:58.800]  是進行天父旨意
[00:04:58.800 --> 00:05:02.800]  才能夠進天國
[00:05:02.800 --> 00:05:04.800]  耶穌在這裏
[00:05:04.800 --> 00:05:08.800]  是否在說第三句的誡命呢?
[00:05:08.800 --> 00:05:12.800]  還是基於十誡的教導
[00:05:12.800 --> 00:05:16.800]  祂提醒你和我作為祂的門徒
[00:05:16.800 --> 00:05:18.800]  祂自己也是這樣做
[00:05:18.800 --> 00:05:20.800]  赫西瑪利的禱告
[00:05:20.800 --> 00:05:22.800]  照天父的意思
[00:05:22.800 --> 00:05:26.800]  不是照我的意思
[00:05:26.800 --> 00:05:30.800]  我再說那裏不是在說犯罪或不犯罪
[00:05:30.800 --> 00:05:32.800]  那些我們很懂得選擇
[00:05:32.800 --> 00:05:34.800]  一定是選擇不犯罪的路
[00:05:34.800 --> 00:05:38.800]  耶穌上十字架
[00:05:38.800 --> 00:05:40.800]  說的是好的計劃
[00:05:40.800 --> 00:05:44.800]  是其他的可能性
[00:05:44.800 --> 00:05:46.800]  好像我們在圍教會
[00:05:46.800 --> 00:05:48.800]  雙腦筋開會
[00:05:48.800 --> 00:05:52.800]  提出最好的計劃
[00:05:52.800 --> 00:05:56.800]  但是有沒有在我們提出最好的時候
[00:05:56.800 --> 00:06:00.800]  我們同時再加多一句
[00:06:00.800 --> 00:06:02.800]  照你的意思
[00:06:02.800 --> 00:06:06.800]  不是照我的意思
[00:06:06.800 --> 00:06:08.800]  能夠這樣做
[00:06:08.800 --> 00:06:14.800]  就真是稱呼上帝為主
[00:06:14.800 --> 00:06:16.800]  否則的話
[00:06:16.800 --> 00:06:20.800]  祂就變成服侍我們
[00:06:20.800 --> 00:06:24.800]  成就我們的計劃的僕人
[00:06:24.800 --> 00:06:26.800]  我們稱祂為主
[00:06:26.800 --> 00:06:28.800]  其實只是一個「講」字
[00:06:28.800 --> 00:06:30.800]  所以第三句的提醒
[00:06:30.800 --> 00:06:34.800]  不要稱呼上帝為主
[00:06:34.800 --> 00:06:38.800]  反過來就稱祂為「跟我的意思」
[00:06:38.800 --> 00:06:42.800]  或者我們可以理解
[00:06:42.800 --> 00:06:44.800]  十字架一句這麼簡單
[00:06:44.800 --> 00:06:46.800]  但又這麼困難的說話
[00:06:46.800 --> 00:06:52.800]  我們只能夠嘗試這樣去解釋
[00:06:52.800 --> 00:06:56.800]  沒有100%準確的把握
[00:06:56.800 --> 00:07:00.800]  因為「望清」這個字
[00:07:00.800 --> 00:07:02.800]  實在是很難去翻譯出來
[00:07:02.800 --> 00:07:04.800]  因為只出現了一次
[00:07:04.800 --> 00:07:08.800]  今天我們說到「安息日」
[00:07:08.800 --> 00:07:12.800]  那麼困難就在另外一方面
[00:07:12.800 --> 00:07:14.800]  人人都知道什麼是「安息日」
[00:07:14.800 --> 00:07:16.800]  除非我們糊弄到搞錯了
[00:07:16.800 --> 00:07:18.800]  以為星期天是「安息日」
[00:07:18.800 --> 00:07:20.800]  那麼先數清楚
[00:07:20.800 --> 00:07:22.800]  一個星期有七天
[00:07:22.800 --> 00:07:26.800]  加拿大的日記簿都有兩種印法
[00:07:26.800 --> 00:07:28.800]  一些是從星期天開始印
[00:07:28.800 --> 00:07:30.800]  從星期天到星期六
[00:07:30.800 --> 00:07:32.800]  有些就不是
[00:07:32.800 --> 00:07:34.800]  由上班那天開始印
[00:07:34.800 --> 00:07:36.800]  從星期一到星期日
[00:07:36.800 --> 00:07:38.800]  所以你混亂了就不怪你
[00:07:38.800 --> 00:07:40.800]  讀聖經就很清楚
[00:07:40.800 --> 00:07:42.800]  一個星期有七天
[00:07:42.800 --> 00:07:44.800]  第幾天是「安息日」?
[00:07:44.800 --> 00:07:46.800]  第七天是「安息日」
[00:07:46.800 --> 00:07:48.800]  最後那天是「安息日」
[00:07:48.800 --> 00:07:52.800]  那麼最後那天究竟是星期六還是星期日?
[00:07:52.800 --> 00:07:56.800]  我們都可以從新約聖經那裡肯定的
[00:07:56.800 --> 00:07:58.800]  因為耶穌是何時復活的?
[00:07:58.800 --> 00:08:02.800]  是七天的頭一天
[00:08:02.800 --> 00:08:04.800]  耶穌是第一天復活的
[00:08:04.800 --> 00:08:08.800]  「安息日」就是祂在墳墓裡
[00:08:08.800 --> 00:08:11.800]  七天的頭一天就是我們崇拜
[00:08:11.800 --> 00:08:17.800]  七天的頭一天就是我們崇拜的日子
[00:08:17.800 --> 00:08:23.800]  是我們為紀念慶祝基督復活的日子
[00:08:23.800 --> 00:08:27.800]  所以我們是星期一做主日崇拜
[00:08:27.800 --> 00:08:29.800]  這是七天的頭一天
[00:08:29.800 --> 00:08:32.800]  所以星期一是不是「安息日」?
[00:08:32.800 --> 00:08:34.800]  哦 差了一天
[00:08:34.800 --> 00:08:36.800]  昨天是「安息日」
[00:08:36.800 --> 00:08:40.800]  所以有些叫做「安息日會」的教會
[00:08:40.800 --> 00:08:44.800]  他們是星期六做崇拜的
[00:08:44.800 --> 00:08:47.800]  有些教會不叫自己做「安息日會」
[00:08:47.800 --> 00:08:50.800]  他們叫自己做「真耶穌教會」
[00:08:50.800 --> 00:08:52.800]  看名字都很尊敬
[00:08:52.800 --> 00:08:54.800]  「真耶穌教會」
[00:08:54.800 --> 00:09:00.800]  這是三十年代中國本色化的教會運動的其中一個
[00:09:00.800 --> 00:09:05.800]  很重要到今天在中國大陸都是一個很重要的教會
[00:09:05.800 --> 00:09:07.800]  他們都是星期六守「安息日」的
[00:09:07.800 --> 00:09:12.800]  有些人從那裡出來之後就改自己的教會
[00:09:12.800 --> 00:09:14.800]  叫「真真耶穌教會」
[00:09:14.800 --> 00:09:16.800]  再出來的那一間
[00:09:16.800 --> 00:09:18.800]  說真的 不是說笑的
[00:09:18.800 --> 00:09:21.800]  他叫自己「真真真耶穌教會」
[00:09:21.800 --> 00:09:23.800]  不過沒有了 沒有第四間了
[00:09:23.800 --> 00:09:26.800]  「安息日」是星期六
[00:09:26.800 --> 00:09:27.800]  那又不是啊
[00:09:27.800 --> 00:09:31.800]  猶太人的「安息日」是星期五開始的
[00:09:31.800 --> 00:09:33.800]  不是星期六開始的
[00:09:33.800 --> 00:09:35.800]  那又為什麼呢?
[00:09:35.800 --> 00:09:41.800]  記載「安息日」的經文最早不是在十誡
[00:09:41.800 --> 00:09:44.800]  剛才姐妹和我們讀的聖經
[00:09:44.800 --> 00:09:47.800]  你記不記得是出自《出埃及記》
[00:09:47.800 --> 00:09:51.800]  《出埃及記》是聖經的第二卷書
[00:09:51.800 --> 00:09:54.800]  記載「安息日」的第一段經文
[00:09:54.800 --> 00:09:56.800]  請問在哪裡找到的?
[00:09:56.800 --> 00:09:58.800]  在《創世紀》
[00:09:58.800 --> 00:10:00.800]  在第幾章啊?
[00:10:00.800 --> 00:10:02.800]  第一章還沒說
[00:10:02.800 --> 00:10:05.800]  不過你對 它應該是屬於第一章的
[00:10:05.800 --> 00:10:07.800]  如果你打開《創世紀》
[00:10:07.800 --> 00:10:09.800]  第一章你會讀到
[00:10:09.800 --> 00:10:12.800]  「起初神創造天地」
[00:10:12.800 --> 00:10:16.800]  然後第一天 第二天 第三天 第四天 第五天 第六天
[00:10:16.800 --> 00:10:18.800]  第一章結束的時候說
[00:10:18.800 --> 00:10:22.800]  「神看著這一切他所做的都甚好」
[00:10:22.800 --> 00:10:24.800]  有晚上 有早晨
[00:10:24.800 --> 00:10:26.800]  是第六天
[00:10:26.800 --> 00:10:28.800]  第一章完在那裡
[00:10:28.800 --> 00:10:29.800]  我們也說過
[00:10:29.800 --> 00:10:31.800]  分開第幾章
[00:10:31.800 --> 00:10:34.800]  這個不是原本聖經的作者做的
[00:10:34.800 --> 00:10:37.800]  這個是中世紀的時候
[00:10:37.800 --> 00:10:39.800]  教會才去分
[00:10:39.800 --> 00:10:42.800]  先分章 再分節
[00:10:42.800 --> 00:10:44.800]  所以這裡是分錯了
[00:10:44.800 --> 00:10:46.800]  為什麼分錯了呢?
[00:10:46.800 --> 00:10:48.800]  因為六天的創造
[00:10:48.800 --> 00:10:51.800]  還沒完的那個星期嘛
[00:10:51.800 --> 00:10:53.800]  還有第七天嘛
[00:10:53.800 --> 00:10:55.800]  第七天記載在哪裡?
[00:10:55.800 --> 00:11:00.800]  第二章第一節到第三節
[00:11:00.800 --> 00:11:02.800]  那裡說安息日
[00:11:02.800 --> 00:11:06.800]  所以整本聖經第一次記載安息日
[00:11:06.800 --> 00:11:11.800]  是在創世紀第二章第一節到第三節
[00:11:11.800 --> 00:11:15.800]  不過說回為什麼從星期五晚開始計算
[00:11:15.800 --> 00:11:17.800]  因為創世紀第一章每一天
[00:11:17.800 --> 00:11:19.800]  最後那句話
[00:11:19.800 --> 00:11:25.800]  都是說有晚上 有早晨
[00:11:25.800 --> 00:11:31.800]  是第N日 是第X日
[00:11:31.800 --> 00:11:33.800]  你填上去
[00:11:33.800 --> 00:11:38.800]  所以猶太人他們根據創世紀的記載
[00:11:38.800 --> 00:11:43.800]  他們計算一天的開始
[00:11:43.800 --> 00:11:48.800]  就不是從午夜十二點開始
[00:11:48.800 --> 00:11:53.800]  這是我們的曆法改了
[00:11:53.800 --> 00:11:55.800]  我們從午夜開始
[00:11:55.800 --> 00:11:56.800]  中國人也是的
[00:11:56.800 --> 00:11:58.800]  我們指時
[00:11:58.800 --> 00:12:00.800]  十二時神子秋陽
[00:12:00.800 --> 00:12:02.800]  某神子午未生有宿害
[00:12:02.800 --> 00:12:04.800]  都是從十二點開始
[00:12:04.800 --> 00:12:07.800]  十一點到一點就指時
[00:12:07.800 --> 00:12:12.800]  不過猶太人的計算就是從日落開始
[00:12:12.800 --> 00:12:17.800]  因為聖經說有晚上開始
[00:12:17.800 --> 00:12:20.800]  今天我們不是從十二點開始計算
[00:12:20.800 --> 00:12:23.800]  我們上班到通宵
[00:12:23.800 --> 00:12:25.800]  三點睡覺
[00:12:25.800 --> 00:12:28.800]  我們計算是早上起床開始計算
[00:12:28.800 --> 00:12:30.800]  所以我們今天說的就是有早晨
[00:12:30.800 --> 00:12:31.800]  有晚上
[00:12:31.800 --> 00:12:32.800]  是星期一
[00:12:32.800 --> 00:12:34.800]  不想上班的日
[00:12:34.800 --> 00:12:37.800]  有晚上 有早晨
[00:12:37.800 --> 00:12:39.800]  很特別
[00:12:39.800 --> 00:12:44.800]  為什麼由晚上開始說起一天呢
[00:12:44.800 --> 00:12:46.800]  這是第一章
[00:12:46.800 --> 00:12:49.800]  今天我們要先看的是安息日
[00:12:49.800 --> 00:12:51.800]  安息日這個翻譯
[00:12:51.800 --> 00:12:54.800]  讓我們想起的是什麼
[00:12:54.800 --> 00:12:58.800]  我希望不是安息禮拜
[00:12:58.800 --> 00:13:01.800]  雖然完全是一樣的叫法
[00:13:01.800 --> 00:13:04.800]  我要請你回安息禮拜
[00:13:04.800 --> 00:13:06.800]  那就大家利是
[00:13:06.800 --> 00:13:09.800]  安息禮拜是喪禮
[00:13:09.800 --> 00:13:13.800]  安息日等不等於安息禮拜
[00:13:13.800 --> 00:13:20.800]  此安息和彼安息是不是有共同的意思
[00:13:20.800 --> 00:13:22.800]  就算不是
[00:13:22.800 --> 00:13:28.800]  我們都會想安息日等於休息
[00:13:28.800 --> 00:13:30.800]  等於放假
[00:13:30.800 --> 00:13:32.800]  你看猶太人就是這樣
[00:13:32.800 --> 00:13:34.800]  多倫多那些猶太人的商店
[00:13:34.800 --> 00:13:37.800]  逢星期五就閉門
[00:13:37.800 --> 00:13:38.800]  就關門了
[00:13:38.800 --> 00:13:39.800]  他們很早的
[00:13:39.800 --> 00:13:41.800]  未日落就關門
[00:13:41.800 --> 00:13:44.800]  容不易慢了就煩了安息日
[00:13:44.800 --> 00:13:48.800]  所以我們對安息日的印象就是放假
[00:13:48.800 --> 00:13:53.800]  我記得在多倫多有一個弟兄
[00:13:53.800 --> 00:13:54.800]  他開了一間店舖
[00:13:54.800 --> 00:13:56.800]  門口有一個sign board
[00:13:56.800 --> 00:13:58.800]  你可以放英文字母上去
[00:13:58.800 --> 00:14:00.800]  這樣寫一句金句
[00:14:00.800 --> 00:14:02.800]  他就不寫金句
[00:14:02.800 --> 00:14:05.800]  他就寫了一句標語提醒
[00:14:05.800 --> 00:14:07.800]  多倫多那些很勤力的人
[00:14:07.800 --> 00:14:11.800]  他說God rest on Sunday
[00:14:11.800 --> 00:14:14.800]  So should we
[00:14:14.800 --> 00:14:16.800]  上帝都休息了
[00:14:16.800 --> 00:14:18.800]  你這樣不放假
[00:14:18.800 --> 00:14:20.800]  這句話真是很好提醒
[00:14:20.800 --> 00:14:22.800]  有些人做到死了
[00:14:22.800 --> 00:14:24.800]  最近有沒有看過一個移民
[00:14:24.800 --> 00:14:25.800]  很辛酸
[00:14:25.800 --> 00:14:27.800]  三十歲不到
[00:14:27.800 --> 00:14:29.800]  父母要來到白頭人送黑頭人
[00:14:29.800 --> 00:14:31.800]  創業艱難
[00:14:31.800 --> 00:14:34.800]  吃公仔麵和可口可樂汽水
[00:14:34.800 --> 00:14:37.800]  結果暴斃
[00:14:37.800 --> 00:14:40.800]  我們一直根深蒂固的印象
[00:14:40.800 --> 00:14:43.800]  安息日就是休息
[00:14:43.800 --> 00:14:45.800]  就是放假
[00:14:45.800 --> 00:14:48.800]  所以今天你放不放假
[00:14:48.800 --> 00:14:49.800]  放啊
[00:14:49.800 --> 00:14:51.800]  我一個星期做四天
[00:14:51.800 --> 00:14:54.800]  我一個星期做五天
[00:14:54.800 --> 00:14:56.800]  極其量做六天半
[00:14:56.800 --> 00:14:58.800]  我都有半天放假
[00:14:58.800 --> 00:15:00.800]  安息日是不是放假呢
[00:15:00.800 --> 00:15:02.800]  是不是休息呢
[00:15:02.800 --> 00:15:08.800]  我們要看《創世紀》第二章第一節到第三節
[00:15:08.800 --> 00:15:10.800]  你打開聖經
[00:15:10.800 --> 00:15:12.800]  我們一起讀
[00:15:12.800 --> 00:15:17.800]  《創世紀》第二章第一節到第三節請讀
[00:15:17.800 --> 00:15:21.800]  天地萬物都做齊了
[00:15:21.800 --> 00:15:26.800]  到第七日神做物的工已經完畢
[00:15:26.800 --> 00:15:30.800]  就在第七日定為聖日
[00:15:30.800 --> 00:15:35.800]  因為在這日神揭了他一切錯做的工
[00:15:35.800 --> 00:15:38.800]  就安息了
[00:15:38.800 --> 00:15:41.800]  請問這裡是不是上帝做了六日
[00:15:41.800 --> 00:15:42.800]  上了六日工
[00:15:42.800 --> 00:15:44.800]  第七日起身
[00:15:44.800 --> 00:15:45.800]  鬧鐘響了
[00:15:45.800 --> 00:15:48.800]  哎呀 今天太累了
[00:15:48.800 --> 00:15:49.800]  算了算了
[00:15:49.800 --> 00:15:50.800]  按熄了鬧鐘
[00:15:50.800 --> 00:15:53.800]  然後宣佈天使加百年
[00:15:53.800 --> 00:15:54.800]  天使掌傳說
[00:15:54.800 --> 00:15:56.800]  今天東主有喜
[00:15:56.800 --> 00:15:58.800]  放假一天
[00:15:58.800 --> 00:15:59.800]  休息休息
[00:15:59.800 --> 00:16:00.800]  大家休息放假
[00:16:00.800 --> 00:16:02.800]  是不是這個意思
[00:16:02.800 --> 00:16:04.800]  你讀清楚一點
[00:16:04.800 --> 00:16:07.800]  《創世紀》第二章第一節第一句說話
[00:16:07.800 --> 00:16:14.800]  他說天地萬物都做齊了
[00:16:14.800 --> 00:16:16.800]  你做過project
[00:16:16.800 --> 00:16:18.800]  你都趕過project
[00:16:18.800 --> 00:16:20.800]  是不是很辛苦的
[00:16:20.800 --> 00:16:21.800]  deadline
[00:16:21.800 --> 00:16:23.800]  五點鐘要交給老闆
[00:16:23.800 --> 00:16:24.800]  放在桌面
[00:16:24.800 --> 00:16:26.800]  他說得很清楚
[00:16:26.800 --> 00:16:28.800]  五點零一分就算你遲交
[00:16:28.800 --> 00:16:31.800]  於是你趕通宵
[00:16:31.800 --> 00:16:34.800]  趕到四點八十一
[00:16:34.800 --> 00:16:36.800]  影印好了
[00:16:36.800 --> 00:16:40.800]  整疊報告放在老闆桌面
[00:16:40.800 --> 00:16:44.800]  剛剛五十九分五十九秒
[00:16:44.800 --> 00:16:47.800]  你鬆一口氣
[00:16:47.800 --> 00:16:48.800]  千萬不要暈倒
[00:16:48.800 --> 00:16:51.800]  有人有姐妹在美國IBM做工
[00:16:51.800 --> 00:16:52.800]  做完交完report
[00:16:52.800 --> 00:16:55.800]  走到出門就整個低了
[00:16:55.800 --> 00:16:57.800]  你回到自己的位置上
[00:16:57.800 --> 00:16:59.800]  五點零一分你坐下
[00:16:59.800 --> 00:17:01.800]  你做什麼
[00:17:01.800 --> 00:17:03.800]  透口氣
[00:17:03.800 --> 00:17:05.800]  喝杯茶
[00:17:05.800 --> 00:17:07.800]  又開電腦
[00:17:07.800 --> 00:17:09.800]  又開file
[00:17:09.800 --> 00:17:11.800]  又繼續做下去
[00:17:11.800 --> 00:17:13.800]  你做完
[00:17:13.800 --> 00:17:15.800]  你是慣性的
[00:17:15.800 --> 00:17:16.800]  不能放工
[00:17:16.800 --> 00:17:17.800]  太早走
[00:17:17.800 --> 00:17:18.800]  不行的
[00:17:18.800 --> 00:17:19.800]  被人說懶的
[00:17:19.800 --> 00:17:20.800]  回到家不知道做什麼
[00:17:20.800 --> 00:17:22.800]  從來都沒這麼早回家
[00:17:22.800 --> 00:17:23.800]  這是慣性
[00:17:23.800 --> 00:17:24.800]  你應該
[00:17:24.800 --> 00:17:25.800]  如果不說上班
[00:17:25.800 --> 00:17:26.800]  說考試
[00:17:26.800 --> 00:17:27.800]  說溫書
[00:17:27.800 --> 00:17:29.800]  說交功課
[00:17:29.800 --> 00:17:31.800]  你坐下
[00:17:31.800 --> 00:17:33.800]  你收拾東西
[00:17:33.800 --> 00:17:36.800]  你疊齊文件
[00:17:36.800 --> 00:17:39.800]  你進入file
[00:17:39.800 --> 00:17:42.800]  你關掉電腦
[00:17:42.800 --> 00:17:44.800]  你先save
[00:17:44.800 --> 00:17:46.800]  關掉
[00:17:46.800 --> 00:17:48.800]  然後
[00:17:48.800 --> 00:17:50.800]  做完
[00:17:50.800 --> 00:17:51.800]  走人
[00:17:51.800 --> 00:17:53.800]  放工
[00:17:53.800 --> 00:17:56.800]  這是聖經的記載
[00:17:56.800 --> 00:18:01.800]  天地萬物都做齊了
[00:18:01.800 --> 00:18:03.800]  不是做到一半
[00:18:03.800 --> 00:18:04.800]  上帝很疲倦
[00:18:04.800 --> 00:18:05.800]  上帝不會疲倦的
[00:18:05.800 --> 00:18:09.800]  二次亞書40章結束的時候說得好
[00:18:09.800 --> 00:18:11.800]  永在的上帝
[00:18:11.800 --> 00:18:13.800]  創造地結的主
[00:18:13.800 --> 00:18:15.800]  祂不困倦
[00:18:15.800 --> 00:18:16.800]  祂不疲乏
[00:18:16.800 --> 00:18:19.800]  是我們這些人會疲倦
[00:18:19.800 --> 00:18:25.800]  上帝是做完了祂創造的工作
[00:18:25.800 --> 00:18:27.800]  完了
[00:18:27.800 --> 00:18:29.800]  成功了
[00:18:29.800 --> 00:18:31.800]  project完了
[00:18:31.800 --> 00:18:33.800]  大功告成了
[00:18:33.800 --> 00:18:34.800]  你還坐下
[00:18:34.800 --> 00:18:36.800]  又從頭做過
[00:18:36.800 --> 00:18:37.800]  神經病啊
[00:18:37.800 --> 00:18:39.800]  不會休息啊
[00:18:39.800 --> 00:18:40.800]  workaholic啊
[00:18:40.800 --> 00:18:42.800]  見客輔導啊
[00:18:42.800 --> 00:18:43.800]  不是
[00:18:43.800 --> 00:18:44.800]  做完了
[00:18:44.800 --> 00:18:45.800]  是吧
[00:18:45.800 --> 00:18:46.800]  歎口氣
[00:18:46.800 --> 00:18:47.800]  坐下
[00:18:47.800 --> 00:18:48.800]  鬆一下
[00:18:48.800 --> 00:18:49.800]  不是會累
[00:18:49.800 --> 00:18:52.800]  但這裡說的不是會累的問題
[00:18:52.800 --> 00:18:53.800]  不是休息的問題
[00:18:53.800 --> 00:18:56.800]  這個安息是停下來的
[00:18:56.800 --> 00:18:57.800]  為什麼停下來呢
[00:18:57.800 --> 00:19:00.800]  原因不是疲倦
[00:19:00.800 --> 00:19:04.800]  原因是做完了
[00:19:04.800 --> 00:19:05.800]  成功了
[00:19:05.800 --> 00:19:06.800]  成功了
[00:19:06.800 --> 00:19:12.800]  上帝已經完成祂要做的工作
[00:19:12.800 --> 00:19:15.800]  所以這是慶祝
[00:19:15.800 --> 00:19:16.800]  是吧
[00:19:16.800 --> 00:19:18.800]  出去吃飯
[00:19:18.800 --> 00:19:24.800]  這是完成了之後的一個結束
[00:19:24.800 --> 00:19:28.800]  安息日放在一個星期最後那天
[00:19:28.800 --> 00:19:30.800]  就是這個意思
[00:19:30.800 --> 00:19:32.800]  所以不是放在開頭
[00:19:32.800 --> 00:19:33.800]  開頭還沒做
[00:19:33.800 --> 00:19:34.800]  不是
[00:19:34.800 --> 00:19:36.800]  做完了六天
[00:19:36.800 --> 00:19:37.800]  來到第七天
[00:19:37.800 --> 00:19:38.800]  上帝說
[00:19:38.800 --> 00:19:40.800]  做完了
[00:19:40.800 --> 00:19:42.800]  今天停下來
[00:19:42.800 --> 00:19:43.800]  不是疲倦
[00:19:43.800 --> 00:19:45.800]  不是放假
[00:19:45.800 --> 00:19:46.800]  不是休息
[00:19:46.800 --> 00:19:48.800]  是完成
[00:19:48.800 --> 00:19:50.800]  是成功
[00:19:50.800 --> 00:19:52.800]  是大功告成
[00:19:52.800 --> 00:19:56.800]  上帝就定這一天為聖日
[00:19:56.800 --> 00:19:58.800]  是這個意思
[00:19:58.800 --> 00:20:00.800]  這是一個高潮
[00:20:00.800 --> 00:20:02.800]  不是放下了
[00:20:02.800 --> 00:20:03.800]  沒了心機
[00:20:03.800 --> 00:20:06.800]  沒了能量
[00:20:06.800 --> 00:20:07.800]  不是
[00:20:07.800 --> 00:20:08.800]  是快樂
[00:20:08.800 --> 00:20:09.800]  是慶祝
[00:20:09.800 --> 00:20:12.800]  是上帝完成
