
[00:00:00.000 --> 00:00:08.200]  今天和大家一起思想的經文是《迦拉太書》第三章
[00:01:46.720 --> 00:01:53.280]  但是不代表我們可以隨便去買一些健康產品
[00:01:53.280 --> 00:01:56.840]  或者隨便買幾瓶瓶裝水回來喝
[00:01:56.840 --> 00:02:02.200]  那就代表可以保障我們有一個更健康的身體
[00:02:02.200 --> 00:02:06.760]  今天很多人,尤其是喝水這件事
[00:02:06.760 --> 00:02:10.200]  他們說不只是買瓶裝水就安全了
[00:02:10.200 --> 00:02:13.840]  他們說我要去買一些淨水系統回來
[00:02:13.840 --> 00:02:17.200]  將整個家中的水過濾過
[00:02:17.200 --> 00:02:21.440]  特別是作為飲用水的來源
[00:02:21.440 --> 00:02:27.600]  不是隨便買一套過濾器回來過濾就算了
[00:02:27.600 --> 00:02:32.800]  原來有很多市面上真的稱之為淨水系統
[00:02:32.800 --> 00:02:37.360]  很多人都知道原來他們要用一個所謂的逆滲透
[00:02:37.360 --> 00:02:42.000]  Osmosis的一種過濾模式
[00:02:42.000 --> 00:02:47.200]  才可以將一些來自市政府的水
[00:02:47.200 --> 00:02:55.560]  將當中所有的雜質、有毒的化學原料
[00:02:55.560 --> 00:02:59.760]  或者是其他的沉澱物
[00:02:59.760 --> 00:03:04.520]  都能夠全部過濾清楚
[00:03:04.520 --> 00:03:08.920]  至於吃東西更加健康食品
[00:03:08.920 --> 00:03:13.720]  既然照顧得自己健康,很多人就不惜一切去買一些
[00:03:13.720 --> 00:03:15.600]  真是很好的產品
[00:03:15.600 --> 00:03:19.320]  就算同樣的東西也好,同樣的產品也好
[00:03:19.320 --> 00:03:24.520]  他都要買一些好像叫做要經過破壁的工序
[00:03:24.520 --> 00:03:29.600]  去將他這些產品裡面那種真正的養分
[00:03:29.600 --> 00:03:33.080]  將它能夠讓人很快地去吸收
[00:03:33.080 --> 00:03:39.080]  今天不是和大家討論這些工序是什麼
[00:03:39.080 --> 00:03:45.960]  但是很明顯這些工序或者這些處理系統
[00:03:45.960 --> 00:03:48.480]  其實都有同一個目的
[00:03:48.480 --> 00:03:52.600]  就是希望當人飲用了這些水或者是
[00:03:52.600 --> 00:03:54.920]  吃了這些健康產品之後
[00:03:54.920 --> 00:04:00.800]  能夠更快吸收,更對身體能夠有促進的作用
[00:04:00.800 --> 00:04:05.600]  但是今天如果我們去討論到這個所謂
[00:04:05.600 --> 00:04:10.320]  逆滲透等等這些破壁究竟是什麼東西
[00:04:10.320 --> 00:04:13.480]  其實很多人也都不是那麼清楚
[00:04:13.480 --> 00:04:18.880]  所以我自己家裡也有裝這些濾水器
[00:04:18.880 --> 00:04:22.360]  所以我自己也用很多時間去做一些研究
[00:04:22.360 --> 00:04:25.360]  究竟什麼叫逆滲透系統
[00:04:25.360 --> 00:04:28.320]  或者什麼叫破壁的產品
[00:04:28.320 --> 00:04:30.360]  原來它是這樣的
[00:04:30.360 --> 00:04:33.720]  所謂逆滲透就是講到
[00:04:33.720 --> 00:04:36.720]  原來在過濾這些水
[00:04:36.720 --> 00:04:39.480]  要得到一些水量完全乾淨
[00:04:39.480 --> 00:04:41.320]  是毫無雜質的話
[00:04:41.320 --> 00:04:46.480]  就要透過將一些水分為在一個格子裡面
[00:04:46.480 --> 00:04:51.360]  就有一些專門是濾水的鹽水
[00:04:51.360 --> 00:04:54.040]  然後將一些正常我們要的水
[00:04:54.040 --> 00:04:56.040]  將它並存放在一個桶裡
[00:04:56.040 --> 00:04:57.760]  但是不是就這樣混合它
[00:04:57.760 --> 00:05:00.000]  原來在這些水與水之間
[00:05:00.000 --> 00:05:03.640]  鹽水和我們飲用的自來水之間
[00:05:03.640 --> 00:05:06.560]  有一塊叫做逆滲透膜
[00:05:06.560 --> 00:05:10.040]  這塊逆滲透膜是很薄很薄的
[00:05:10.040 --> 00:05:11.600]  但是作用是什麼呢
[00:05:11.600 --> 00:05:18.240]  原來就是利用了物理的慣性滲透的特性
[00:05:18.240 --> 00:05:20.360]  因為有這塊薄膜
[00:05:20.360 --> 00:05:23.920]  這塊薄膜將自來水隔開一邊
[00:05:23.920 --> 00:05:28.280]  另一邊充滿了高度的鹽水
[00:05:28.280 --> 00:05:30.880]  然後透過物理現象
[00:05:30.880 --> 00:05:36.000]  將一些原本在自來水裡面的物質
[00:05:36.000 --> 00:05:38.480]  因為這塊薄膜的緣故
[00:05:38.480 --> 00:05:43.440]  被吸引了穿過了這塊薄膜
[00:05:43.440 --> 00:05:49.800]  然後吸在這些高鹽分的鹽水裡面
[00:05:49.800 --> 00:05:51.360]  然後怎樣呢
[00:05:51.360 --> 00:05:55.200]  這些雜質沿著鹽水沖走了
[00:05:55.200 --> 00:06:00.360]  剩下的物理現象
[00:06:00.360 --> 00:06:03.480]  剩下的就是沒有雜質的水
[00:06:03.480 --> 00:06:06.600]  聽起來好像很複雜
[00:06:06.600 --> 00:06:09.520]  但是原來這些是很普遍的東西
[00:06:09.520 --> 00:06:12.920]  最重要的就是這塊逆滲透膜
[00:06:12.920 --> 00:06:15.680]  是做得好不好
[00:06:15.680 --> 00:06:17.880]  是不是一些有質素的逆滲透膜
[00:06:17.880 --> 00:06:19.880]  如果不是的話
[00:06:19.880 --> 00:06:22.880]  滲透出來的水其實跟自來水沒有什麼分別
[00:06:22.880 --> 00:06:24.520]  甚至可能有些情況
[00:06:24.520 --> 00:06:27.640]  穿過之後還會漏一些鹽水過去
[00:06:27.640 --> 00:06:31.680]  至於那個什麼所謂破壁的技術
[00:06:31.680 --> 00:06:35.560]  原來我自己家裡做藥材的時候
[00:06:35.560 --> 00:06:37.560]  也有一些這樣的產品
[00:06:37.560 --> 00:06:42.000]  原來所謂破壁的產品的加工
[00:06:42.000 --> 00:06:45.120]  其實主要是什麼特別的地方呢
[00:06:45.120 --> 00:06:49.880]  就是將一些很有益處的產品
[00:06:49.880 --> 00:06:53.160]  不過因為這些產品本身的結構上
[00:06:53.160 --> 00:06:59.240]  是有一些硬殼或者一些物質
[00:06:59.240 --> 00:07:03.880]  包含著它原本要吸收的養分
[00:07:03.880 --> 00:07:07.440]  於是就用了一種高速的技巧
[00:07:07.440 --> 00:07:13.440]  將這些原本的材料不斷磨損
[00:07:13.440 --> 00:07:18.960]  磨到表面那層原本包含著有益物質的東西
[00:07:18.960 --> 00:07:20.960]  那層表面破爛了
[00:07:20.960 --> 00:07:24.320]  於是裡面的物質就容易被我們吸收
[00:07:24.320 --> 00:07:27.960]  這種就叫做破壁的技術
[00:07:27.960 --> 00:07:30.480]  我剛才也跟大家說
[00:07:30.480 --> 00:07:32.840]  今天不是跟大家研究什麼科技
[00:07:32.840 --> 00:07:36.160]  不過其實給我們看到
[00:07:36.160 --> 00:07:39.960]  無論是什麼技術都好
[00:07:39.960 --> 00:07:44.560]  最重要的就是將最有益的地方
[00:07:44.560 --> 00:07:48.680]  能夠讓使用的人、飲用的人、進食的人
[00:07:48.680 --> 00:07:52.760]  能夠更有效地吸收到他們身體裡面
[00:07:52.760 --> 00:07:54.960]  我不是去拋書包
[00:07:54.960 --> 00:07:56.960]  也不是去賣廣告
[00:07:56.960 --> 00:07:59.480]  跟大家說買哪一種濾水器
[00:07:59.480 --> 00:08:01.880]  或者買哪些健康產品
[00:08:01.880 --> 00:08:06.240]  不過從這兩個例子裡面
[00:08:06.240 --> 00:08:11.360]  我們發覺到原來一個很重要的媒介
[00:08:11.360 --> 00:08:17.840]  是影響了究竟本身的物件
[00:08:17.840 --> 00:08:21.040]  或者那樣的養分
[00:08:21.040 --> 00:08:24.240]  是否能夠真正讓人得到
[00:08:24.240 --> 00:08:27.200]  其實同樣類似的情況
[00:08:27.200 --> 00:08:30.400]  都可以套用在屬靈層面的裡面
[00:08:30.400 --> 00:08:32.960]  在神覺裡面
[00:08:32.960 --> 00:08:35.680]  因為人都犯了罪
[00:08:35.680 --> 00:08:37.000]  拒絕了神的榮耀
[00:08:37.000 --> 00:08:41.440]  自此以後人就和神永遠隔絕了
[00:08:41.440 --> 00:08:43.440]  在這樣的情況下
[00:08:43.440 --> 00:08:46.600]  神怎樣讓人重新有機會
[00:08:46.600 --> 00:08:51.680]  可以得到上帝賜下給人的祝福
[00:08:51.680 --> 00:08:54.400]  或者上帝怎樣才可以
[00:08:54.400 --> 00:08:57.760]  原本是做給人在這個世界裡面
[00:08:57.760 --> 00:09:01.560]  讓人去享受的這個世界呢?
[00:09:01.560 --> 00:09:03.240]  於是要怎樣呢?
[00:09:03.240 --> 00:09:06.680]  就要打破這個罪的隔閡
[00:09:06.680 --> 00:09:09.960]  於是就需要一個很重要的媒介
[00:09:09.960 --> 00:09:13.320]  上帝就為我們預備了
[00:09:13.320 --> 00:09:16.240]  他的獨生兒子耶穌基督
[00:09:16.240 --> 00:09:17.720]  來到怎樣呢?
[00:09:17.720 --> 00:09:19.960]  一方面可以透過他
[00:09:19.960 --> 00:09:23.880]  能夠讓我們可以重新把我們的罪
[00:09:23.880 --> 00:09:26.120]  把他隔開了
[00:09:26.120 --> 00:09:28.760]  除掉了我們的罪
[00:09:28.760 --> 00:09:32.040]  就好像那些滲透的薄膜一樣
[00:09:32.040 --> 00:09:33.440]  只要他存在
[00:09:33.440 --> 00:09:38.400]  就可以造成了一個過濾的過程
[00:09:38.400 --> 00:09:39.840]  那又好像是什麼呢?
[00:09:39.840 --> 00:09:42.640]  耶穌基督死在十字架上面
[00:09:42.640 --> 00:09:44.120]  被人去鞭傷
[00:09:44.120 --> 00:09:47.040]  被羅馬兵丁去踐踏
[00:09:47.040 --> 00:09:50.880]  甚至被所有猶太人去指控他
[00:09:50.880 --> 00:09:53.600]  要將他釘死在十字架上面
[00:09:53.600 --> 00:09:55.600]  甚至在死了之後
[00:09:55.600 --> 00:09:59.680]  還要用一支矛槍去刺耶穌基督的肋旁
[00:09:59.680 --> 00:10:01.440]  將耶穌刺破
[00:10:01.440 --> 00:10:04.320]  將耶穌進程的摧毀
[00:10:04.320 --> 00:10:07.040]  但卻是因為這樣的緣故
[00:10:07.040 --> 00:10:12.640]  耶穌基督也能夠將他原本在舊約裡面
[00:10:12.640 --> 00:10:16.520]  神想將他的英許裡面的祝福
[00:10:16.520 --> 00:10:19.800]  能夠重新搭了一條通道
[00:10:19.800 --> 00:10:21.400]  讓我們可以得到
[00:10:21.400 --> 00:10:25.200]  特別尤其是上帝藉著
[00:10:25.200 --> 00:10:28.240]  亞伯拉罕他的英許
[00:10:28.240 --> 00:10:31.040]  上帝怎樣向亞伯拉罕英許
[00:10:31.040 --> 00:10:34.440]  亞伯拉罕能夠可以得到上帝的英許
[00:10:34.440 --> 00:10:37.600]  要亞伯拉罕相信他
[00:10:37.600 --> 00:10:41.480]  要重新被稱為義的身份
[00:10:41.480 --> 00:10:45.000]  這樣就可以重新得到上帝的英許
[00:10:45.000 --> 00:10:46.920]  之前這些我們已經在
[00:10:46.920 --> 00:10:50.320]  加爾泰書的第二三章裡面已經說了
[00:10:50.320 --> 00:10:51.480]  並且我們說過
[00:10:51.480 --> 00:10:54.920]  在過程當中還有一段等候的時間
[00:10:54.920 --> 00:10:58.560]  在這段等候時間的過程裡面
[00:10:58.560 --> 00:11:01.800]  上帝其實就用律法在當中
[00:11:01.800 --> 00:11:05.680]  讓我們對罪有更深的反思
[00:11:05.680 --> 00:11:09.320]  對罪有一個更高的敏銳的觸覺
[00:11:09.320 --> 00:11:14.760]  並且藉著律法告訴我們罪在我們裡面
[00:11:14.760 --> 00:11:19.240]  趨使我們更加渴望能夠
[00:11:19.240 --> 00:11:22.240]  得到耶穌基督的拯救
[00:11:22.240 --> 00:11:24.960]  讓我們從罪當中釋放出來
[00:11:24.960 --> 00:11:27.800]  所以讓我們看到其實耶穌基督的角色
[00:11:27.800 --> 00:11:30.560]  和好像今天很多時候我們談論到
[00:11:30.560 --> 00:11:34.480]  這個逆滲透網或者破壁技術
[00:11:34.480 --> 00:11:38.400]  原來耶穌一個人就做到這些事情了
[00:11:38.400 --> 00:11:41.120]  而這些題目就在今天我們所看的
[00:11:41.120 --> 00:11:43.640]  加爾泰書的第三章
[00:11:43.640 --> 00:11:46.600]  第26至第29節裡面
[00:11:46.600 --> 00:11:50.800]  保羅就要進一步這樣告訴我們
[00:11:50.800 --> 00:11:53.600]  保羅告訴我們
[00:11:53.600 --> 00:11:55.800]  藉著基督耶穌的信
[00:11:55.800 --> 00:12:01.920]  就能夠如何打破一切由罪所帶來的隔膜
[00:12:01.920 --> 00:12:05.560]  並且如何讓我們能夠重新
[00:12:05.560 --> 00:12:09.680]  去和上帝建立一個沒有阻隔的關係
[00:12:09.680 --> 00:12:12.440]  再不會因為我們的身份的問題
[00:12:12.440 --> 00:12:15.760]  種族的問題甚至性別的問題
[00:12:15.760 --> 00:12:20.320]  而影響了我們去接收不到上帝的救恩
[00:12:20.320 --> 00:12:21.760]  究竟是怎樣呢?
[00:12:21.760 --> 00:12:24.880]  我們就不如去看回這段經文
[00:12:24.880 --> 00:12:28.160]  看看上帝如何為我們安排
[00:12:28.160 --> 00:12:32.040]  這位耶穌基督所造成的重新
[00:12:32.040 --> 00:12:35.560]  讓我們得到這個應許的祝福
[00:12:35.560 --> 00:12:38.200]  我們先看頭兩節
[00:12:38.200 --> 00:12:41.040]  我們看第26和第27節
[00:12:41.040 --> 00:12:43.480]  在這兩節裡面我們會看到
[00:12:43.480 --> 00:12:48.040]  藉著信如何與神的獨生兒子體同
[00:12:48.040 --> 00:12:49.560]  我們看回這兩節經文
[00:12:49.560 --> 00:12:51.400]  這兩節經文是這樣說的
[00:12:51.400 --> 00:12:56.920]  所以你們因信基督耶穌都是神的兒子
[00:12:56.920 --> 00:13:02.480]  你們受洗歸入基督的都是披戴基督了
[00:13:02.480 --> 00:13:07.960]  這兩節的經文要向當時的加拉太的宗教會重申
[00:13:07.960 --> 00:13:12.800]  當有人有了耶穌基督的信之後
[00:13:12.800 --> 00:13:18.680]  人就可以成為神的兒女這個獨特的身份
[00:13:18.680 --> 00:13:20.960]  同樣在這節的經文裡
[00:13:20.960 --> 00:13:24.680]  也再次要向加拉太宗教會重申
[00:13:24.680 --> 00:13:31.960]  當人參與了與耶穌基督一樣的受浸這份心志
[00:13:31.960 --> 00:13:33.720]  人就怎樣呢?
[00:13:33.720 --> 00:13:36.760]  就自此披戴基督
[00:13:36.760 --> 00:13:39.000]  什麼叫披戴基督呢?
[00:13:39.000 --> 00:13:42.720]  基本上披戴基督的意思就是與耶穌基督
[00:13:42.720 --> 00:13:44.720]  有一樣的心志
[00:13:44.720 --> 00:13:46.520]  或者簡單來說
[00:13:46.520 --> 00:13:51.800]  這個人是完全認同耶穌基督的一切
[00:13:51.800 --> 00:13:55.840]  大家請留意在我們和合本的聖經裡
[00:13:55.840 --> 00:13:58.840]  第26節的翻譯是這樣說的
[00:13:58.840 --> 00:14:04.960]  所以你們因信基督耶穌都是神的兒子
[00:14:04.960 --> 00:14:07.360]  在和合本的翻譯上
[00:14:07.360 --> 00:14:08.880]  故意將它譯為
[00:14:08.880 --> 00:14:12.960]  因信基督耶穌都是神的兒子這個翻譯
[00:14:12.960 --> 00:14:19.040]  其實是將原本希臘文本身的原文的版本
[00:14:19.040 --> 00:14:21.520]  它的意思是有些扭曲了
[00:14:21.520 --> 00:14:26.520]  這個和合本聖經的翻譯者
[00:14:26.520 --> 00:14:30.480]  其實是將原本希伯來文裡
[00:14:30.480 --> 00:14:33.640]  強調基督的信這個說法
[00:14:33.640 --> 00:14:35.640]  將它扭轉了過來
[00:14:35.640 --> 00:14:40.040]  變成了強調人主動的一個行為
[00:14:40.040 --> 00:14:42.440]  所以為什麼在和人教會裡
[00:14:42.440 --> 00:14:44.440]  有時候就是因為這個翻譯
[00:14:44.440 --> 00:14:46.040]  影響了我們的神學
[00:14:46.040 --> 00:14:48.280]  我認為我虛信耶穌
[00:14:48.280 --> 00:14:50.040]  我信德過神
[00:14:50.040 --> 00:14:52.040]  這些等等的說法
[00:14:52.040 --> 00:14:55.520]  其實不是聖經裡原本的說法
[00:14:55.520 --> 00:14:57.120]  甚至這些說法
[00:14:57.120 --> 00:15:00.520]  和保羅他的神學是不連貫的
[00:15:00.520 --> 00:15:02.200]  不貫徹的
[00:15:02.200 --> 00:15:03.520]  聖經裡
[00:15:03.520 --> 00:15:05.520]  保羅特別是他的神學裡
[00:15:05.520 --> 00:15:07.520]  很強調告訴我們知道
[00:15:07.520 --> 00:15:11.000]  我們的信是源於基督
[00:15:11.000 --> 00:15:14.600]  而這個信不是我們自己獲取得到的
[00:15:14.600 --> 00:15:18.840]  這不是發自內心自己的決定
[00:15:18.840 --> 00:15:19.840]  不是
[00:15:19.840 --> 00:15:23.440]  這個是完全是上帝賦予給我們的
[00:15:23.440 --> 00:15:24.440]  怎麼賦予給我們
[00:15:24.440 --> 00:15:27.440]  是藉著耶穌的見證告訴我們
[00:15:27.440 --> 00:15:30.200]  見證告訴我們的時候
[00:15:30.200 --> 00:15:33.320]  這個信就顯露了出來
[00:15:33.320 --> 00:15:34.800]  然後怎麼樣呢
[00:15:34.800 --> 00:15:37.400]  當聖靈進入到我們生命裡
[00:15:37.400 --> 00:15:40.200]  上帝就將這個信放在我們當中
[00:15:40.200 --> 00:15:42.920]  而我們就能夠回應上帝
[00:15:42.920 --> 00:15:47.280]  並且準確作出一個向神的一個遺身
[00:15:47.280 --> 00:15:49.800]  所以在這節的經文裡
[00:15:49.800 --> 00:15:51.480]  和合本的聖經的翻譯
[00:15:51.480 --> 00:15:54.560]  其實有一點強調了
[00:15:54.560 --> 00:15:58.800]  人自己決定怎麼去信耶穌基督
[00:15:58.800 --> 00:16:01.840]  然後我們就成為神的兒子
[00:16:01.840 --> 00:16:04.880]  但其實原本的意思在這裡是什麼
[00:16:04.880 --> 00:16:07.120]  我們能夠成為神的兒子
[00:16:07.120 --> 00:16:11.040]  我們能夠甘心地依據耶穌基督
[00:16:11.040 --> 00:16:13.440]  祂的心智去行善
[00:16:13.440 --> 00:16:18.400]  完全是因為從上帝而給我們的信
[00:16:18.400 --> 00:16:23.520]  而這個信原來是和基督的信是一模一樣的
[00:16:23.520 --> 00:16:26.440]  因為這個信是反映出一個人
[00:16:26.440 --> 00:16:29.760]  他的生命的本身的本質
[00:16:29.760 --> 00:16:32.960]  而且能夠給我們看到
[00:16:32.960 --> 00:16:39.960]  這是一個人能夠成為神的兒女的應有的表現
[00:16:39.960 --> 00:16:41.600]  所以換句話來說
[00:16:41.600 --> 00:16:46.720]  這個基督的信用今天的時下的說法就是
[00:16:46.720 --> 00:16:48.600]  人的底氣
[00:16:48.600 --> 00:16:53.160]  人最基礎的元素
[00:16:53.160 --> 00:16:55.000]  沒有了這件事
[00:16:55.000 --> 00:16:58.360]  我們根本不能夠向上帝準確地去回應
[00:16:58.360 --> 00:17:06.480]  甚至不會去向神接受上帝的拯救
[00:17:06.480 --> 00:17:08.400]  所以基督耶穌來到這個世界
[00:17:08.400 --> 00:17:12.360]  其實不單是帶他的救恩來到這個世界裡面
[00:17:12.360 --> 00:17:17.880]  但同時也賦予我們能夠有回應救恩的能力
[00:17:17.880 --> 00:17:22.400]  而當我們的生命能夠與基督體同的時候
[00:17:22.400 --> 00:17:28.320]  我們就能夠準確地去回應上帝的救恩
[00:17:28.320 --> 00:17:32.240]  這個看法也更重要地進一步告訴我們
[00:17:32.240 --> 00:17:35.840]  我們怎樣才能夠成為神的兒子
[00:17:35.840 --> 00:17:40.840]  其實神的兒子這個說法在舊約聖誕是非常普及的
[00:17:40.840 --> 00:17:45.000]  但是如果要說到拯救的問題的時候
[00:17:45.000 --> 00:17:48.560]  我們不能夠漏掉的就是
[00:17:48.560 --> 00:17:53.240]  以塞俄書第60章第4節的這句經文
[00:17:53.240 --> 00:17:59.800]  原來是上帝迎接我們讓我們可以回來
[00:17:59.800 --> 00:18:03.680]  而我們肯回來也是因為他的信放在我們身上
[00:18:03.680 --> 00:18:04.920]  這個經文是怎樣說的呢?
[00:18:04.920 --> 00:18:07.360]  以塞俄書第60章第4節
[00:18:07.360 --> 00:18:10.560]  「你舉目向四方觀看」
[00:18:10.560 --> 00:18:12.640]  這句話其實是上帝說的
[00:18:12.640 --> 00:18:15.880]  「眾人都聚集來到你這裡」
[00:18:15.880 --> 00:18:18.640]  「你的眾子從遠方而來」
[00:18:18.640 --> 00:18:21.800]  「你的眾女也被懷抱而來」
[00:18:21.800 --> 00:18:24.040]  華文翻譯未必這麼準確
[00:18:24.040 --> 00:18:26.880]  不過我們看看英文聖經的翻譯
[00:18:26.880 --> 00:18:29.200]  「看,你們四周都在看」
[00:18:29.200 --> 00:18:31.880]  「他們都聚集來到你這裡」
[00:18:31.880 --> 00:18:34.680]  「我們的兒子從遠方而來」
[00:18:34.680 --> 00:18:39.920]  「你的女兒也被保護者所帶領」
[00:18:39.920 --> 00:18:41.160]  他現在告訴我們
[00:18:41.160 --> 00:18:47.360]  原來上帝有一些保護者
[00:18:47.360 --> 00:18:52.680]  一個引導者帶領我們回來
[00:18:52.680 --> 00:18:55.080]  這個說法聽起來很熟悉
[00:18:55.080 --> 00:18:55.880]  在哪裡聽過?
[00:18:55.880 --> 00:19:00.600]  原來早在剛剛我們讀的第三章第24和第25節裡面
[00:19:00.600 --> 00:19:04.520]  就提過這個保護者
[00:19:04.520 --> 00:19:07.360]  不過保羅用了另一個字眼和盒本
[00:19:07.360 --> 00:19:11.480]  將它翻譯為「昏蒙的師父」
[00:19:11.480 --> 00:19:17.160]  這裡在舊約聖經就說他是被懷抱回來的
[00:19:17.160 --> 00:19:18.320]  告訴我們知道
[00:19:18.320 --> 00:19:24.240]  原來上帝為了帶我們回到祂的面前
[00:19:24.240 --> 00:19:25.320]  祂不惜一切
[00:19:25.320 --> 00:19:29.080]  甚至有祂的中介者
[00:19:29.080 --> 00:19:32.040]  有一位啟蒙的師父
[00:19:32.040 --> 00:19:34.960]  帶我們回到祂的面前
[00:19:34.960 --> 00:19:37.440]  都是上帝安排的
[00:19:37.440 --> 00:19:38.840]  而是什麼?
[00:19:38.840 --> 00:19:42.960]  剛剛第23和第24和第25節就告訴我們
[00:19:42.960 --> 00:19:45.560]  那個就是律法
[00:19:45.560 --> 00:19:49.240]  律法不是要成就舊恩
[00:19:49.240 --> 00:19:53.840]  律法只是在整個舊恩的路途上
[00:19:53.840 --> 00:20:00.560]  其中一個去反映出人的罪惡的一個過程
[00:20:00.560 --> 00:20:04.480]  它只是讓人去明白多一些
[00:20:04.480 --> 00:20:08.160]  而去渴望真正的拯救的主
[00:20:08.160 --> 00:20:11.160]  所以在保羅的神學裡面
[00:20:11.160 --> 00:20:13.480]  單單我們看加拉太書第三章裡面
[00:20:13.480 --> 00:20:15.120]  其實講得很清楚
[00:20:15.120 --> 00:20:18.160]  保羅其實告訴我們知道
[00:20:18.160 --> 00:20:22.400]  上帝連律法都頒布給我們
[00:20:22.400 --> 00:20:26.400]  帶著我們引導我們回來
[00:20:26.400 --> 00:20:31.760]  引導回來不是最後能夠成就舊恩的路途
[00:20:31.760 --> 00:20:33.840]  最重要的仍然是耶穌基督
[00:20:33.840 --> 00:20:36.600]  所以我們上次的堂導已經講過
[00:20:36.600 --> 00:20:41.120]  如果基督教教會的假弟兄假師父假傳道假領袖
[00:20:41.120 --> 00:20:43.640]  他們如果叫他們不用信耶穌的
[00:20:43.640 --> 00:20:45.760]  信律法都可以了
[00:20:45.760 --> 00:20:48.160]  其實就是本末倒置
[00:20:48.160 --> 00:20:52.240]  信一個原本只是帶你走某一個路
[00:20:52.240 --> 00:20:58.160]  某一個點就完的啟蒙師父
[00:20:58.160 --> 00:21:02.440]  你真的回到上帝的路程還沒到
[00:21:02.440 --> 00:21:06.400]  這樣就失卻了原本整個舊恩
[00:21:06.400 --> 00:21:09.720]  所以保羅在這裡其實要藉著這段聖經
[00:21:09.720 --> 00:21:14.760]  再次強調告訴加拉太教會的宗教會信徒知道
[00:21:14.760 --> 00:21:19.560]  上帝其實真正能夠成就舊恩
[00:21:19.560 --> 00:21:21.800]  讓我們可以回到祂面前
[00:21:21.800 --> 00:21:23.560]  是那位耶穌基督
[00:21:23.560 --> 00:21:25.080]  不是律法
[00:21:25.080 --> 00:21:28.680]  雖然縱使律法有它的角色
[00:21:28.680 --> 00:21:34.680]  在屬靈的路途上有幫助人認識自己的罪的問題
[00:21:34.680 --> 00:21:38.400]  但是那個不是拯救的動力
[00:21:38.400 --> 00:21:40.920]  真正的動力在耶穌基督的身上
[00:21:40.920 --> 00:21:44.280]  從這段聖經裡面我們可以看到
[00:21:44.280 --> 00:21:47.560]  我們能夠成為神的兒女之後
[00:21:47.560 --> 00:21:53.640]  我們主動地依據著基督耶穌基督的心智去行事
[00:21:53.640 --> 00:21:58.720]  不是出於我們單純個人的決定
[00:21:58.720 --> 00:22:01.760]  因為如果照著我們本身的罪性來計
[00:22:01.760 --> 00:22:05.440]  我們的罪性本來就是不順服上帝的旨意
[00:22:05.440 --> 00:22:10.600]  上帝要我們走那條路的相反
[00:22:10.600 --> 00:22:14.560]  但是為什麼我們可以能夠
[00:22:14.560 --> 00:22:19.080]  背譯了我們原本人的罪性的方向
[00:22:19.080 --> 00:22:22.240]  而去重新走在上帝的裡面呢?
[00:22:22.240 --> 00:22:26.440]  記不記得我剛才所說的淨水的例子
[00:22:26.440 --> 00:22:31.040]  如果沒有了那片薄薄的薄膜
[00:22:32.000 --> 00:22:35.200]  就是那個叫做osmosis membrane
[00:22:35.200 --> 00:22:43.000]  水中的雜質就不會被吸到鹽水裡面
[00:22:43.000 --> 00:22:47.040]  而剩下的才是淨水
[00:22:47.040 --> 00:22:49.040]  如果沒有了這片薄膜是做不到的
[00:22:49.040 --> 00:22:51.720]  污水和鹽水混在一起
[00:22:51.720 --> 00:22:53.720]  或者自來水和鹽水混在一起
