
[00:00:00.740 --> 00:00:02.100]  各位網友 早安
[00:01:40.060 --> 00:01:44.480]  就是新約、舊約中間 上帝再沒有興起先知
[00:01:44.480 --> 00:01:47.120]  所以馬拉基的信息顯得特別的重要
[00:01:47.120 --> 00:01:50.920]  也顯示上帝怎樣準備這幫以色列人
[00:01:50.920 --> 00:01:53.840]  進入這個所謂沉默的400年
[00:01:53.840 --> 00:01:58.080]  有人這樣用一個方法來歸納了馬拉基書的信息
[00:01:58.080 --> 00:02:00.640]  如果昨天你有來聽過第一、第二堂
[00:02:00.640 --> 00:02:02.240]  今天早上第三堂的話
[00:02:02.240 --> 00:02:04.800]  其實那個信息就是這樣分配的
[00:02:04.800 --> 00:02:09.200]  第一堂我們講到神愛以色列人
[00:02:09.200 --> 00:02:11.400]  第二堂是懷疑上帝對他的愛
[00:02:11.400 --> 00:02:14.920]  所以有人這樣形容 我翻譯成中文來講
[00:02:14.920 --> 00:02:18.060]  馬拉基書可以用三個他來形容
[00:02:18.060 --> 00:02:22.060]  第一個 我們怎樣對上帝 神字邊
[00:02:22.060 --> 00:02:25.100]  禮義邊的他
[00:02:25.100 --> 00:02:29.120]  就是我們怎樣對他 對上帝的他
[00:02:29.120 --> 00:02:30.760]  第二篇信息我們講到
[00:02:30.760 --> 00:02:33.600]  就是人與人之間很多不義的事情
[00:02:33.600 --> 00:02:35.600]  特別從家庭開始
[00:02:35.600 --> 00:02:38.880]  所以第二個就是我們怎樣對他
[00:02:38.880 --> 00:02:40.880]  可以是其他人的他
[00:02:40.880 --> 00:02:43.640]  或者對丈夫來說就是女字邊的他
[00:02:43.640 --> 00:02:46.480]  我們怎樣對我們的太太 對我們的配偶
[00:02:46.480 --> 00:02:50.280]  這個是從屬靈層面去到一個所謂社會
[00:02:50.280 --> 00:02:54.060]  去到一個社會或者人際關係的層面
[00:02:54.060 --> 00:02:56.720]  第三個他就是今天早上我們聽的信息
[00:02:56.720 --> 00:03:00.180]  講到十一奉獻 這個他可以講死物的他
[00:03:00.180 --> 00:03:02.860]  我們怎樣對物質 對財富
[00:03:02.860 --> 00:03:06.440]  我們怎樣對上帝給我們恩典的回應
[00:03:06.440 --> 00:03:11.080]  所以馬拉基書大概將人的三個很重要的層面
[00:03:11.080 --> 00:03:13.360]  我們對上帝 我們對其他人
[00:03:13.360 --> 00:03:15.600]  我們對這個世界 對物質的世界
[00:03:15.600 --> 00:03:18.360]  我們應該有的敬虔的態度
[00:03:18.360 --> 00:03:20.360]  這樣總結之後
[00:03:20.360 --> 00:03:23.800]  在馬拉基書要結束整本書的時候
[00:03:23.800 --> 00:03:26.800]  就提出第四章一到六節
[00:03:26.800 --> 00:03:28.400]  我將經文分成三個段落
[00:03:28.400 --> 00:03:31.580]  和那些相片 就是我們現在和一本聖經
[00:03:31.580 --> 00:03:32.940]  將它分開做三個段落
[00:03:32.940 --> 00:03:34.680]  一到三節第一個段落
[00:03:34.680 --> 00:03:37.480]  第四節 單單一節一個段落
[00:03:37.480 --> 00:03:39.480]  然後最後是五到六節
[00:03:39.480 --> 00:03:42.720]  這三個段落裏面
[00:03:42.720 --> 00:03:45.920]  我叫做復興的軌跡
[00:03:45.920 --> 00:03:47.920]  或者建立復興的軌跡
[00:03:47.920 --> 00:03:50.920]  作為這篇信息的主題
[00:03:50.920 --> 00:03:52.120]  我們首先看第一個段落
[00:03:52.120 --> 00:03:54.120]  第四章一到三節
[00:03:54.120 --> 00:03:56.920]  我叫做復興的一個願景
[00:03:56.920 --> 00:03:58.920]  復興的一個願景
[00:03:58.920 --> 00:04:01.120]  我今天早上再次重申
[00:04:01.120 --> 00:04:05.120]  馬拉基時代的人覺得沒有什麼盼望
[00:04:05.120 --> 00:04:07.720]  我從巴比倫 從波斯
[00:04:07.720 --> 00:04:12.120]  回到耶路撒冷 又不是國家
[00:04:12.120 --> 00:04:14.120]  生活環境又不好
[00:04:14.120 --> 00:04:16.120]  好像沒有什麼前景那樣
[00:04:16.120 --> 00:04:18.120]  見到社會上很多不義
[00:04:18.120 --> 00:04:20.120]  但都很乏力 不知道怎麼面對
[00:04:20.120 --> 00:04:22.120]  在這樣的情況下 上帝和他說
[00:04:22.120 --> 00:04:24.120]  萬君的耶和華說
[00:04:24.120 --> 00:04:27.120]  哪日臨近勢如燒著的火爐
[00:04:27.120 --> 00:04:29.120]  大家今早我都說了
[00:04:29.120 --> 00:04:33.120]  哪日 在上文第三章
[00:04:33.120 --> 00:04:36.120]  比如三章十六節說哪時
[00:04:36.120 --> 00:04:39.120]  十八節 三章十八節說哪時
[00:04:39.120 --> 00:04:41.120]  說到那個時候
[00:04:41.120 --> 00:04:44.120]  現在第四章將那個時候說得更加清楚
[00:04:44.120 --> 00:04:46.120]  好像揭開那個底牌那樣
[00:04:46.120 --> 00:04:51.120]  就是萬君之耶華說哪日臨近
[00:04:51.120 --> 00:04:54.120]  然後你看到哪日在第三節
[00:04:54.120 --> 00:04:56.120]  再用這個方法說
[00:04:56.120 --> 00:05:01.120]  他說 你們必踐踏惡人在我所定的日子
[00:05:01.120 --> 00:05:03.120]  神所定的日子 那日
[00:05:03.120 --> 00:05:07.120]  這個哪日在舊的聖經裏面經常出現的
[00:05:07.120 --> 00:05:09.120]  叫做耶和華的日子
[00:05:09.120 --> 00:05:11.120]  耶和華的日子
[00:05:11.120 --> 00:05:13.120]  你看到經文 舊的聖經裏面
[00:05:13.120 --> 00:05:15.120]  有時候是審判的意思
[00:05:15.120 --> 00:05:18.120]  就是說上帝會回來將惡人審判
[00:05:18.120 --> 00:05:20.120]  但是耶和華的日子
[00:05:20.120 --> 00:05:22.120]  有時候是一個祝福的時間
[00:05:22.120 --> 00:05:24.120]  耶和華的日子來到的時候
[00:05:24.120 --> 00:05:27.120]  會賜福給敬畏他 尊敬他的人
[00:05:27.120 --> 00:05:29.120]  所以哪日簡單來說
[00:05:29.120 --> 00:05:35.120]  就是神準備以色列人面對上帝的臨到
[00:05:35.120 --> 00:05:37.120]  如果再說清楚一點
[00:05:37.120 --> 00:05:43.120]  就是叫我們預備我們怎樣迎接耶穌基督第二次再回來
[00:05:43.120 --> 00:05:45.120]  世界的末日
[00:05:45.120 --> 00:05:48.120]  他說如果那天來到的時候
[00:05:48.120 --> 00:05:52.120]  那些作惡的 狂傲的 必如碎階
[00:05:52.120 --> 00:05:55.120]  就好像和乾草靜下來的碎階那樣
[00:05:55.120 --> 00:05:57.120]  會被火燒盡
[00:05:57.120 --> 00:06:00.120]  然後正面來說第二節
[00:06:00.120 --> 00:06:03.120]  敬畏神的人必有公義的日頭
[00:06:03.120 --> 00:06:06.120]  這裏形容上帝回來的時候有光明
[00:06:06.120 --> 00:06:09.120]  日頭表示了光明 表示了溫暖
[00:06:09.120 --> 00:06:14.120]  甚至日頭有醫治的能力
[00:06:14.120 --> 00:06:17.120]  請留意日頭特別形容是公義的日頭
[00:06:17.120 --> 00:06:21.120]  因為當時他們的人就埋怨沒有公義
[00:06:21.120 --> 00:06:24.120]  我苦苦齋戒有什麼用處呢
[00:06:24.120 --> 00:06:29.120]  在上文第三章裏面說
[00:06:29.120 --> 00:06:31.120]  社會上有很多不義
[00:06:31.120 --> 00:06:33.120]  上帝回應他們的時間
[00:06:33.120 --> 00:06:36.120]  其實回應他們在二章十七節
[00:06:36.120 --> 00:06:38.120]  二章十七節最後一句
[00:06:38.120 --> 00:06:41.120]  他們說公義的神在哪裡呢
[00:06:41.120 --> 00:06:43.120]  在他們心裏面有很多不滿的地方
[00:06:43.120 --> 00:06:45.120]  上帝在哪裡呢
[00:06:45.120 --> 00:06:48.120]  上帝說將來哪日
[00:06:48.120 --> 00:06:50.120]  以後的日子 耶穌基督再回來的時候
[00:06:50.120 --> 00:06:53.120]  這件事惡人會受審判
[00:06:53.120 --> 00:07:00.120]  然後上帝會幫助 會醫治那些敬畏祂的人
[00:07:00.120 --> 00:07:03.120]  當你聽到這個時候
[00:07:03.120 --> 00:07:06.120]  你不知道會不會有些反應
[00:07:06.120 --> 00:07:09.120]  我現在見到現在社會不義
[00:07:09.120 --> 00:07:14.120]  上帝回應說將來祂回來會審判那些惡人
[00:07:14.120 --> 00:07:17.120]  很多人聽到這裏可能覺得很不舒服
[00:07:17.120 --> 00:07:22.120]  「軟水不能夠近火」
[00:07:22.120 --> 00:07:25.120]  如果用今天香港的潮語說
[00:07:25.120 --> 00:07:28.120]  這叫「堅離地」 是不是
[00:07:28.120 --> 00:07:31.120]  是好的 很堅的 現在用廣東話說
[00:07:31.120 --> 00:07:33.120]  不過是「離地」而已
[00:07:33.120 --> 00:07:35.120]  這些訊息是好的
[00:07:35.120 --> 00:07:38.120]  神會將來回來賞善罰惡
[00:07:38.120 --> 00:07:40.120]  很多宗教都是這樣說的
[00:07:40.120 --> 00:07:46.120]  不過這個會不會是一種很軟
[00:07:46.120 --> 00:07:49.120]  甚至很不實在的訊息
[00:07:49.120 --> 00:07:51.120]  現在我面對的不義
[00:07:51.120 --> 00:07:53.120]  現在我見到的不義
[00:07:53.120 --> 00:07:55.120]  怎樣能夠解決呢
[00:07:55.120 --> 00:07:58.120]  所以很多人現在形容
[00:07:58.120 --> 00:08:02.120]  基督教傳講一個堅離地的福音
[00:08:02.120 --> 00:08:05.120]  我的回應是說
[00:08:05.120 --> 00:08:10.120]  基督徒 當然我們要面對現實的生活
[00:08:10.120 --> 00:08:12.120]  一會兒你見到夏文在說
[00:08:12.120 --> 00:08:14.120]  實在現在怎樣面對
[00:08:14.120 --> 00:08:17.120]  不過我們不能夠不傳講
[00:08:17.120 --> 00:08:20.120]  耶穌基督再回來這個很重要的真理
[00:08:20.120 --> 00:08:24.120]  如果我們見到世間上的不義
[00:08:24.120 --> 00:08:26.120]  見到世間上的不公平
[00:08:26.120 --> 00:08:29.120]  見到我們遇見很多不開心的事
[00:08:29.120 --> 00:08:32.120]  我們只是停留在地平線
[00:08:32.120 --> 00:08:37.120]  只是停留在人與人能夠做的努力的限制裏
[00:08:37.120 --> 00:08:40.120]  你可以說我是堅離地的福音
[00:08:40.120 --> 00:08:44.120]  但我會說你是屈地皆的人生
[00:08:44.120 --> 00:08:50.120]  你只會屈在地平線裏面看問題
[00:08:50.120 --> 00:08:52.120]  基督徒當然要實現實的
[00:08:52.120 --> 00:08:54.120]  一會兒我再講夏文也有講
[00:08:54.120 --> 00:08:59.120]  不過上帝當他回應這班以色列人的時候
[00:08:59.120 --> 00:09:02.120]  首先讓他們見到一個遠景
[00:09:02.120 --> 00:09:06.120]  將來上帝是會完完全全統治這個世界
[00:09:06.120 --> 00:09:12.120]  在這個過程裏面上帝容讓罪惡的來發生
[00:09:12.120 --> 00:09:14.120]  沒有了遠景
[00:09:14.120 --> 00:09:16.120]  或者不相信有遠景
[00:09:16.120 --> 00:09:18.120]  我們就不會有盼望
[00:09:18.120 --> 00:09:24.120]  我們當中有很多年青人
[00:09:24.120 --> 00:09:27.120]  有些年少的少年人
[00:09:27.120 --> 00:09:34.120]  我不知道你有沒有試過去考試
[00:09:34.120 --> 00:09:36.120]  或者考DSE
[00:09:36.120 --> 00:09:39.120]  或者考一些大的考試
[00:09:39.120 --> 00:09:41.120]  你讀書的時候很辛苦
[00:09:41.120 --> 00:09:45.120]  好像所有時間都放在上面
[00:09:45.120 --> 00:09:48.120]  接著可能有些人很懶惰
[00:09:48.120 --> 00:09:49.120]  就是打遊戲機
[00:09:49.120 --> 00:09:52.120]  就是很懶散地生活
[00:09:52.120 --> 00:09:54.120]  看上來讀書那個人很傻
[00:09:54.120 --> 00:09:57.120]  因為不懂得把握享受人生
[00:09:57.120 --> 00:09:59.120]  但是因為他有遠景
[00:09:59.120 --> 00:10:01.120]  他知道這樣讀完之後
[00:10:01.120 --> 00:10:04.120]  考試成績拿回來的時候
[00:10:04.120 --> 00:10:08.120]  就能夠補償他現在讀書的那種辛苦
[00:10:08.120 --> 00:10:11.120]  或者很多人
[00:10:11.120 --> 00:10:13.120]  可能很多人很難理解的
[00:10:13.120 --> 00:10:18.120]  半夜關門就在鳳凰山看日出
[00:10:18.120 --> 00:10:21.120]  可能三點鐘就在鳳凰山腳開始走
[00:10:21.120 --> 00:10:24.120]  然後就去到慧左看日出
[00:10:24.120 --> 00:10:28.120]  當看到太陽很壯觀的出現的時間
[00:10:28.120 --> 00:10:31.120]  他走過那些路程
[00:10:31.120 --> 00:10:36.120]  他很辛苦地要連夜趕路
[00:10:36.120 --> 00:10:38.120]  那些事好像忘記了
[00:10:38.120 --> 00:10:40.120]  因為有遠景
[00:10:40.120 --> 00:10:42.120]  如果基督徒生活了
[00:10:42.120 --> 00:10:44.120]  沒有了最終的想法
[00:10:44.120 --> 00:10:46.120]  這個世界最後會怎樣呢
[00:10:46.120 --> 00:10:47.120]  沒有了遠景的話
[00:10:47.120 --> 00:10:50.120]  我們只會在地上一直掙扎的話
[00:10:50.120 --> 00:10:53.120]  這不是我們所信的福音
[00:10:53.120 --> 00:10:57.120]  當馬來西亞人很大掙扎的時候
[00:10:57.120 --> 00:10:59.120]  上帝給你看一件事
[00:10:59.120 --> 00:11:00.120]  他不是不知道
[00:11:00.120 --> 00:11:02.120]  他不是不處理
[00:11:02.120 --> 00:11:03.120]  但是上帝有一個時間
[00:11:03.120 --> 00:11:07.120]  將來公義的日頭會出現
[00:11:07.120 --> 00:11:10.120]  然後那些作惡的人
[00:11:10.120 --> 00:11:13.120]  好像在睡街被焚燒
[00:11:13.120 --> 00:11:16.120]  實際上上帝會怎樣做呢
[00:11:16.120 --> 00:11:18.120]  請看第四節
[00:11:18.120 --> 00:11:20.120]  上帝除了給你看遠景之外
[00:11:20.120 --> 00:11:26.120]  上帝還給你看到現在應該有的軌跡是什麼
[00:11:26.120 --> 00:11:27.120]  第四節
[00:11:27.120 --> 00:11:31.120]  你們當紀念我僕人摩西的律法
[00:11:31.120 --> 00:11:37.120]  我再學你三位以色列眾人所吩咐他的律例典章
[00:11:37.120 --> 00:11:41.120]  上帝提到現在
[00:11:41.120 --> 00:11:43.120]  將來上帝會回來審判
[00:11:43.120 --> 00:11:44.120]  不過現在可以做什麼呢
[00:11:44.120 --> 00:11:46.120]  他說現在當紀念
[00:11:46.120 --> 00:11:47.120]  這個字再次出現
[00:11:47.120 --> 00:11:49.120]  在第三章我們看的時間
[00:11:49.120 --> 00:11:51.120]  你看到這個字都出現過
[00:11:51.120 --> 00:11:52.120]  上帝要我們紀念
[00:11:52.120 --> 00:11:55.120]  上帝會紀念那些紀念他的人
[00:11:55.120 --> 00:11:59.120]  他說當紀念摩西的律法
[00:11:59.120 --> 00:12:05.120]  就是說回到神的話上
[00:12:05.120 --> 00:12:08.120]  上帝將來會審判世界
[00:12:08.120 --> 00:12:11.120]  會接那些屬於他的人回去那裡
[00:12:11.120 --> 00:12:12.120]  不過現在可以做的
[00:12:12.120 --> 00:12:19.120]  就是用神的話作為我們生活的藍針
[00:12:19.120 --> 00:12:22.120]  面對很多社會上的挑戰
[00:12:22.120 --> 00:12:24.120]  很多好像不義的事
[00:12:24.120 --> 00:12:27.120]  我們基督徒很容易自己都會亂了陣腳
[00:12:27.120 --> 00:12:30.120]  我們很容易情緒化地去回應
[00:12:30.120 --> 00:12:34.120]  甚至批評很多不同我們立場的人
[00:12:34.120 --> 00:12:37.120]  不過聖經再一次告訴我們
[00:12:37.120 --> 00:12:39.120]  公義的神在哪裡
[00:12:39.120 --> 00:12:43.120]  上帝的回應就是你要紀念上帝自己的律法
[00:12:43.120 --> 00:12:44.120]  無論怎樣回應
[00:12:44.120 --> 00:12:45.120]  你最後回來
[00:12:45.120 --> 00:12:47.120]  聖經怎樣教導我們呢
[00:12:47.120 --> 00:12:50.120]  如果基督徒忘記了這個基本的態度的話
[00:12:50.120 --> 00:12:52.120]  我們就會和世人一樣
[00:12:52.120 --> 00:12:57.120]  自然地以為其他人不公義
[00:12:57.120 --> 00:13:00.120]  神的話要在這個時代裏面
[00:13:00.120 --> 00:13:04.120]  繼續被高舉、被堅持
[00:13:04.120 --> 00:13:07.120]  頂姐妹我不知道
[00:13:07.120 --> 00:13:12.120]  你會不會很感恩地
[00:13:12.120 --> 00:13:14.120]  我們能夠在香港生活
[00:13:14.120 --> 00:13:18.120]  在香港的氣氛、自由環境裏面
[00:13:18.120 --> 00:13:23.120]  我們能夠很容易、很多途徑
[00:13:23.120 --> 00:13:29.120]  甚至選擇性地去聽到、去學習到神的話
[00:13:29.120 --> 00:13:31.120]  我最近有機會
[00:13:31.120 --> 00:13:34.120]  這差不多20年我經常都回國內
[00:13:34.120 --> 00:13:37.120]  或者去一些宣教的工場
[00:13:37.120 --> 00:13:41.120]  我大概上個月左右我去了幾個地方
[00:13:41.120 --> 00:13:45.120]  我一次就去到海南島
[00:13:45.120 --> 00:13:47.120]  我第一次去那個地方
[00:13:47.120 --> 00:13:51.120]  可能很多人去過旅行
[00:13:51.120 --> 00:13:55.120]  但對我來說是人生第一次去海南島的地方
[00:13:55.120 --> 00:13:59.120]  去到海口市他們的省會
[00:13:59.120 --> 00:14:02.120]  叫做比較富庶一點
[00:14:02.120 --> 00:14:08.120]  和基督教的那些培訓都是集中一點
[00:14:08.120 --> 00:14:10.120]  整個海南島或者海南省
[00:14:10.120 --> 00:14:12.120]  只有一個培訓中心
[00:14:12.120 --> 00:14:14.120]  它沒有神學院
[00:14:14.120 --> 00:14:16.120]  因為沒有條件成為神學院
[00:14:16.120 --> 00:14:20.120]  所以公開的整個海南島只有一個培訓中心
[00:14:20.120 --> 00:14:22.120]  我就去那個培訓中心
[00:14:22.120 --> 00:14:26.120]  大約有幾天的時間去教書
[00:14:26.120 --> 00:14:30.120]  我就問一下海南島的情況
[00:14:30.120 --> 00:14:32.120]  海南島他們告訴我
[00:14:32.120 --> 00:14:34.120]  人口大約有900萬
[00:14:34.120 --> 00:14:36.120]  有900萬 其實比香港多一點
[00:14:36.120 --> 00:14:37.120]  不過當然大很多了
[00:14:37.120 --> 00:14:39.120]  是全中國最大的島嶼
[00:14:39.120 --> 00:14:48.120]  然後基督徒大約有不夠1%
[00:14:48.120 --> 00:14:52.120]  大約有6萬多的基督徒不夠1%
[00:14:52.120 --> 00:14:55.120]  有多少傳道人呢?
[00:14:55.120 --> 00:14:57.120]  有400個傳道人
[00:14:57.120 --> 00:15:02.120]  整個海南島公開教會的有400個傳道人
[00:15:02.120 --> 00:15:05.120]  他們很多都是初中程度
[00:15:05.120 --> 00:15:07.120]  讀完初中之後
[00:15:07.120 --> 00:15:10.120]  他們就進神學院去做就職
[00:15:10.120 --> 00:15:12.120]  接著就做傳道人
[00:15:12.120 --> 00:15:14.120]  我真的見過一些
[00:15:14.120 --> 00:15:18.120]  在培訓班裏面的神學生
[00:15:18.120 --> 00:15:21.120]  只有十幾歲 十五、六歲
[00:15:21.120 --> 00:15:24.120]  而且我一次和那個神學生聊天
[00:15:24.120 --> 00:15:26.120]  不是在海南島另外一個地方
[00:15:26.120 --> 00:15:27.120]  我問他幾歲
[00:15:27.120 --> 00:15:29.120]  他說16歲
[00:15:29.120 --> 00:15:31.120]  我問他是不是一年級
[00:15:31.120 --> 00:15:32.120]  他說不是 我是畢業班
[00:15:32.120 --> 00:15:35.120]  16歲畢業班 將會出工場
[00:15:35.120 --> 00:15:38.120]  我為他很擔心 坦白說
[00:15:38.120 --> 00:15:42.120]  我想說的就是
[00:15:42.120 --> 00:15:44.120]  有6萬個信徒
[00:15:44.120 --> 00:15:49.120]  400個傳道人
[00:15:49.120 --> 00:15:53.120]  但是有多少的傳道人
[00:15:53.120 --> 00:15:56.120]  這400個傳道人當中
[00:15:56.120 --> 00:15:58.120]  有多少傳道人正正式式
[00:15:58.120 --> 00:16:02.120]  進過聖經培訓學校出來的呢
[00:16:02.120 --> 00:16:04.120]  你猜猜
[00:16:04.120 --> 00:16:06.120]  對香港很多人來說是匪夷所思的
[00:16:06.120 --> 00:16:09.120]  你不是傳道人就是受過訓練嗎
[00:16:09.120 --> 00:16:12.120]  不是的 很多都不是的
[00:16:12.120 --> 00:16:13.120]  400個傳道人
[00:16:13.120 --> 00:16:16.120]  有多少個是從培訓中心出來的呢
[00:16:16.120 --> 00:16:20.120]  60個
[00:16:20.120 --> 00:16:22.120]  即是其他340個
[00:16:22.120 --> 00:16:24.120]  是在教會裏面比較熱心的
[00:16:24.120 --> 00:16:26.120]  他們就起來講道了
[00:16:26.120 --> 00:16:29.120]  你說神的道
[00:16:29.120 --> 00:16:33.120]  怎可以在這樣的環境裏面
[00:16:33.120 --> 00:16:35.120]  能夠正確地
[00:16:35.120 --> 00:16:37.120]  能夠深入地
[00:16:37.120 --> 00:16:40.120]  在回族的心靈當中呢
[00:16:40.120 --> 00:16:42.120]  當我們說東方閃電
[00:16:42.120 --> 00:16:46.120]  異端邪教在國內生根的時間
[00:16:46.120 --> 00:16:51.120]  其實和神學培訓是息息相關的
[00:16:51.120 --> 00:16:52.120]  我在南部之前
[00:16:52.120 --> 00:16:55.120]  我去廣東省另一個地方
[00:16:55.120 --> 00:16:58.120]  去了幾天的時候
[00:16:58.120 --> 00:17:02.120]  這個地方是一個相當大的地方
[00:17:02.120 --> 00:17:10.120]  和廣州的地方差不多這麼大
[00:17:10.120 --> 00:17:11.120]  這個地方裏面呢
[00:17:11.120 --> 00:17:14.120]  令我很詫異很詫異的一件事
[00:17:14.120 --> 00:17:15.120]  我不知道大家知不知道
[00:17:15.120 --> 00:17:18.120]  廣州市1000萬人口
[00:17:18.120 --> 00:17:21.120]  公開的教會只有12間
[00:17:21.120 --> 00:17:22.120]  是相當少的
[00:17:22.120 --> 00:17:24.120]  廣州差不多是全中國裏面
[00:17:24.120 --> 00:17:29.120]  教會教徒的比例是其中最少的地方
[00:17:29.120 --> 00:17:31.120]  不過大家知不知道
[00:17:31.120 --> 00:17:33.120]  我去到廣東省另一個地方
[00:17:33.120 --> 00:17:34.120]  他告訴我
[00:17:34.120 --> 00:17:37.120]  那裏竟然有多少間教會
[00:17:37.120 --> 00:17:39.120]  100間教會
[00:17:39.120 --> 00:17:41.120]  我剛才特別裝廣州
[00:17:41.120 --> 00:17:43.120]  廣州1000萬人口
[00:17:43.120 --> 00:17:45.120]  他只有12間教會
[00:17:45.120 --> 00:17:47.120]  但這裏有100間教會
[00:17:47.120 --> 00:17:48.120]  嘩 他們這麼厲害
[00:17:48.120 --> 00:17:50.120]  100間教會的
[00:17:50.120 --> 00:17:52.120]  他說因為很多香港人去幫忙
[00:17:52.120 --> 00:17:54.120]  去建立教堂 捐錢
[00:17:54.120 --> 00:17:57.120]  你捐幾十萬可能建立一間農村的教會
[00:17:57.120 --> 00:18:01.120]  捐幾百萬可能建立一間城市大型的座堂教會
[00:18:01.120 --> 00:18:05.120]  所以錢去到大陸很好用的
[00:18:05.120 --> 00:18:08.120]  不過100間教會
[00:18:08.120 --> 00:18:11.120]  不是令我最震驚的地方
[00:18:11.120 --> 00:18:14.120]  100間教會當然有很多傳道人
[00:18:14.120 --> 00:18:15.120]  我再問
[00:18:15.120 --> 00:18:17.120]  這些傳道人當中
[00:18:17.120 --> 00:18:20.120]  有多少個接受過正式的神學訓練呢
[00:18:20.120 --> 00:18:23.120]  讀過最低限度3年4年的神學
[00:18:23.120 --> 00:18:24.120]  然後出來做培養
[00:18:24.120 --> 00:18:26.120]  你猜一百間教會
[00:18:26.120 --> 00:18:28.120]  有差不多200個傳道人
[00:18:28.120 --> 00:18:33.120]  有多少人正式在神學院畢業呢
[00:18:33.120 --> 00:18:35.120]  今日這個問題香港人不需要問的
[00:18:35.120 --> 00:18:37.120]  傳道人基本上要求你
[00:18:37.120 --> 00:18:40.120]  在神學院訓練出來的
[00:18:40.120 --> 00:18:41.120]  但你知不知道
[00:18:41.120 --> 00:18:43.120]  這裏100間教會
[00:18:43.120 --> 00:18:47.120]  有多少個傳道人正式在神學院畢業呢
[00:18:47.120 --> 00:18:51.120]  是6個
[00:18:51.120 --> 00:18:55.120]  所以這個跟我說的
[00:18:55.120 --> 00:18:57.120]  他是其中一個
[00:18:57.120 --> 00:18:59.120]  他6個裏面其中一個
[00:18:59.120 --> 00:19:00.120]  他一直求我們
[00:19:00.120 --> 00:19:03.120]  他說牧師請你幫幫我們
[00:19:03.120 --> 00:19:04.120]  我們很需要
[00:19:04.120 --> 00:19:06.120]  硬件我們有
[00:19:06.120 --> 00:19:10.120]  不過我們傳道人真的沒有訓練
[00:19:10.120 --> 00:19:11.120]  所以他講神的話
[00:19:11.120 --> 00:19:13.120]  都是講他的經歷
[00:19:13.120 --> 00:19:15.120]  自己一些主觀的領受
[00:19:15.120 --> 00:19:21.120]  但是對神的話很難很深入的講解
[00:19:21.120 --> 00:19:22.120]  丁子妹
[00:19:22.120 --> 00:19:25.120]  當《瑪利基書》結束的時候
[00:19:25.120 --> 00:19:29.120]  他說你們當紀念我僕人摩西的律法
[00:19:29.120 --> 00:19:30.120]  你就會記得
[00:19:30.120 --> 00:19:31.120]  你就會體會到
[00:19:31.120 --> 00:19:33.120]  為甚麼剛才我說
[00:19:33.120 --> 00:19:35.120]  今日我們在香港
[00:19:35.120 --> 00:19:37.120]  其實一個很感恩的環境
[00:19:37.120 --> 00:19:41.120]  我們可以這樣去學習神的話
[00:19:41.120 --> 00:19:42.120]  學習神的話
[00:19:42.120 --> 00:19:45.120]  去回應現在這個時代的不義
[00:19:45.120 --> 00:19:46.120]  學習神的話
[00:19:46.120 --> 00:19:48.120]  去幫助我們信徒
