
[00:00:00.000 --> 00:00:09.000]  五個月的時間我們終於讀完第一次 讀完十誡
[00:12:18.800 --> 00:12:20.800]  另外一個旺更加出名
[00:12:20.800 --> 00:12:24.800]  另外一個罪惡就更加人人都知道
[00:12:24.800 --> 00:12:26.800]  是誰?
[00:12:26.800 --> 00:12:28.800]  大衛
[00:12:28.800 --> 00:12:32.800]  那丹才知道你跟他說了一個故事
[00:12:32.800 --> 00:12:34.800]  有一個有錢人
[00:12:34.800 --> 00:12:37.800]  很多羊群
[00:12:37.800 --> 00:12:39.800]  隔離他的鄰舍
[00:12:39.800 --> 00:12:41.800]  只有一隻羊抱著睡覺
[00:12:41.800 --> 00:12:44.800]  現在有錢人有個人客遠道來到
[00:12:44.800 --> 00:12:47.800]  這個有錢人要招呼人客
[00:12:47.800 --> 00:12:48.800]  so far so good
[00:12:48.800 --> 00:12:50.800]  應該這樣做
[00:12:50.800 --> 00:12:52.800]  但這個有錢人竟然
[00:12:52.800 --> 00:12:55.800]  沒有在自己的羊圈當中
[00:12:55.800 --> 00:12:58.800]  去宰殺一隻羊來招呼人客
[00:12:58.800 --> 00:13:01.800]  反而去拿了他鄰舍
[00:13:01.800 --> 00:13:05.800]  唯一那隻羊來招呼人客
[00:13:05.800 --> 00:13:07.800]  還沒說完
[00:13:07.800 --> 00:13:09.800]  大衛已經拍枱
[00:13:09.800 --> 00:13:11.800]  叫人去招呼
[00:13:11.800 --> 00:13:13.800]  這個不是髒話
[00:13:13.800 --> 00:13:15.800]  這是驚劇
[00:13:15.800 --> 00:13:17.800]  火爐也
[00:13:17.800 --> 00:13:19.800]  你們聽懂才行
[00:13:19.800 --> 00:13:22.800]  不要搞錯
[00:13:22.800 --> 00:13:24.800]  這樣都做得出
[00:13:24.800 --> 00:13:25.800]  這個是誰?
[00:13:25.800 --> 00:13:27.800]  我一定治他的罪
[00:13:27.800 --> 00:13:31.800]  那丹才知道氣定神閒
[00:13:31.800 --> 00:13:35.800]  你就是啞人
[00:13:35.800 --> 00:13:37.800]  大衛後宮佳麗
[00:13:37.800 --> 00:13:39.800]  沒有三千
[00:13:39.800 --> 00:13:41.800]  起碼三十
[00:13:41.800 --> 00:13:44.800]  拔士班
[00:13:44.800 --> 00:13:49.800]  是烏尼亞唯一的妻子
[00:13:49.800 --> 00:13:56.800]  所以他們的出發點
[00:13:56.800 --> 00:13:59.800]  不是因為沒有
[00:13:59.800 --> 00:14:01.800]  你不要搞錯
[00:14:01.800 --> 00:14:04.800]  你這樣是原諒了自己
[00:14:04.800 --> 00:14:07.800]  你這樣是理直氣壯的
[00:14:07.800 --> 00:14:12.800]  想要別人的
[00:14:12.800 --> 00:14:14.800]  無論你填下去
[00:14:14.800 --> 00:14:17.800]  因為一切所有的都可以填上去
[00:14:17.800 --> 00:14:20.800]  這個不是問題的核心
[00:14:20.800 --> 00:14:22.800]  我試一下想跟你說
[00:14:22.800 --> 00:14:25.800]  聖經怎樣教我們
[00:14:25.800 --> 00:14:35.800]  我給你看詩篇第十六篇
[00:14:35.800 --> 00:14:40.800]  第八節第六節
[00:14:40.800 --> 00:14:42.800]  找到我們一起讀
[00:14:42.800 --> 00:14:48.800]  詩篇第十六篇第五和第六節
[00:14:48.800 --> 00:14:49.800]  請讀
[00:14:49.800 --> 00:14:51.800]  耶和華是我的產業
[00:14:51.800 --> 00:14:53.800]  是我杯中的粉
[00:14:53.800 --> 00:14:57.800]  我所得的你為我自首
[00:14:57.800 --> 00:15:00.800]  用乘涼給我的地界
[00:15:00.800 --> 00:15:03.800]  坐落在街尾之處
[00:15:03.800 --> 00:15:07.800]  我的產業實在美好
[00:15:07.800 --> 00:15:10.800]  大衛的今詩
[00:15:10.800 --> 00:15:13.800]  這首詩說什麼
[00:15:13.800 --> 00:15:19.800]  這首詩不只是讚美上帝的偉大
[00:15:19.800 --> 00:15:24.800]  這首詩不只是說上帝的愛
[00:15:24.800 --> 00:15:26.800]  上帝的拯救
[00:15:26.800 --> 00:15:28.800]  上帝的幫助
[00:15:28.800 --> 00:15:29.800]  上帝的保守
[00:15:29.800 --> 00:15:32.800]  這首詩來到第五節第六節
[00:15:32.800 --> 00:15:36.800]  它是在數上帝給他的東西
[00:15:36.800 --> 00:15:38.800]  耶和華是我的產業
[00:15:38.800 --> 00:15:43.800]  上帝給我倒的那杯茶還是酒還是水
[00:15:43.800 --> 00:15:45.800]  看你喜歡喝什麼
[00:15:45.800 --> 00:15:48.800]  去到酒樓四湖都不同
[00:15:48.800 --> 00:15:49.800]  給你喝什麼
[00:15:49.800 --> 00:15:51.800]  你杯中的粉
[00:15:51.800 --> 00:15:54.800]  然後你所有的
[00:15:54.800 --> 00:15:57.800]  上帝為你自首
[00:15:57.800 --> 00:15:59.800]  他幫你保守
[00:15:59.800 --> 00:16:01.800]  他所給你的東西
[00:16:01.800 --> 00:16:04.800]  然後上帝拿條繩子
[00:16:04.800 --> 00:16:07.800]  好像你的地產線
[00:16:07.800 --> 00:16:08.800]  你懂不懂分辨
[00:16:08.800 --> 00:16:10.800]  你的地界上
[00:16:10.800 --> 00:16:12.800]  不是說我種的樹在那裡
[00:16:12.800 --> 00:16:13.800]  就是我的街道
[00:16:13.800 --> 00:16:15.800]  你要量得清楚
[00:16:15.800 --> 00:16:17.800]  要政府承認
[00:16:17.800 --> 00:16:18.800]  打官司的時候
[00:16:18.800 --> 00:16:19.800]  有根有據
[00:16:19.800 --> 00:16:23.800]  上帝量給你的lot
[00:16:23.800 --> 00:16:26.800]  到底是25乘130呢
[00:16:26.800 --> 00:16:28.800]  還是60乘80呢
[00:16:28.800 --> 00:16:29.800]  你要知道
[00:16:29.800 --> 00:16:31.800]  上帝量了什麼給你
[00:16:31.800 --> 00:16:35.800]  坐落在街尾之處
[00:16:35.800 --> 00:16:42.800]  我的產業實在美好
[00:16:42.800 --> 00:16:47.800]  我們有沒有這樣的看法呢
[00:16:47.800 --> 00:16:49.800]  詩天說什麼呢
[00:16:49.800 --> 00:16:56.800]  詩天說我們看回我們所有的一切的時候
[00:16:56.800 --> 00:17:01.800]  我們知道是上帝給我的
[00:17:01.800 --> 00:17:03.800]  不夠喔
[00:17:03.800 --> 00:17:05.800]  不是停在這裡
[00:17:05.800 --> 00:17:09.800]  我們要繼續進一步知道
[00:17:09.800 --> 00:17:13.800]  上帝所給我的
[00:17:13.800 --> 00:17:17.800]  是好的
[00:17:17.800 --> 00:17:21.800]  唯有到這樣的地步
[00:17:21.800 --> 00:17:25.800]  我們才不用伸頭過隔離
[00:17:25.800 --> 00:17:29.800]  去裝下他那些好一點
[00:17:29.800 --> 00:17:31.800]  你明白嗎
[00:17:31.800 --> 00:17:36.800]  你自己的已經夠好了
[00:17:36.800 --> 00:17:41.800]  你如果要恨
[00:17:41.800 --> 00:17:43.800]  如果你要羨慕
[00:17:43.800 --> 00:17:46.800]  如果你很想要有的東西
[00:17:46.800 --> 00:17:49.800]  是你自己已經有的東西
[00:17:49.800 --> 00:17:53.800]  是上帝已經給了你有的東西
[00:17:53.800 --> 00:17:55.800]  這樣就對了
[00:17:55.800 --> 00:17:58.800]  上帝給了你的你不恨
[00:17:58.800 --> 00:17:59.800]  你不要
[00:17:59.800 --> 00:18:01.800]  你去要人家的那些
[00:18:01.800 --> 00:18:03.800]  這樣就叫做貪戀
[00:18:03.800 --> 00:18:05.800]  上帝給了你有的東西
[00:18:05.800 --> 00:18:07.800]  你恨
[00:18:07.800 --> 00:18:09.800]  你很喜歡
[00:18:09.800 --> 00:18:11.800]  這樣就對了
[00:18:11.800 --> 00:18:14.800]  沒有理由是不對的
[00:18:14.800 --> 00:18:16.800]  我試著給你看三個例子
[00:18:16.800 --> 00:18:18.800]  讓你明白
[00:18:18.800 --> 00:18:20.800]  什麼叫做
[00:18:20.800 --> 00:18:22.800]  不單知道
[00:18:22.800 --> 00:18:27.800]  上帝給你和我有的東西是好的
[00:18:27.800 --> 00:18:31.800]  而且你能夠在當中
[00:18:31.800 --> 00:18:35.800]  去明白上帝為什麼這樣教導我們
[00:18:35.800 --> 00:18:38.800]  三個例子都是在創世記
[00:18:38.800 --> 00:18:43.800]  開頭、結尾和中間
[00:18:43.800 --> 00:18:45.800]  都是用一個很相似的
[00:18:45.800 --> 00:18:47.800]  差不多
[00:18:47.800 --> 00:18:50.800]  開頭第一個例子你一定記得
[00:18:50.800 --> 00:18:55.800]  該隱和阿伯這兩兄弟
[00:18:55.800 --> 00:18:59.800]  聖經說該隱是種地的
[00:18:59.800 --> 00:19:02.800]  阿伯是放養的
[00:19:02.800 --> 00:19:04.800]  兩個職業不同
[00:19:04.800 --> 00:19:09.800]  所以聖經說當該隱來到獻祭的時候
[00:19:09.800 --> 00:19:13.800]  留心是該隱先來獻祭的
[00:19:13.800 --> 00:19:14.800]  他有心的
[00:19:14.800 --> 00:19:17.800]  他對上帝有心的
[00:19:17.800 --> 00:19:22.800]  他拿地裡的出產獻給耶和華為公民
[00:19:22.800 --> 00:19:27.800]  他的兄弟阿伯也都在他的羊群當中
[00:19:27.800 --> 00:19:32.800]  拿最好的獻給耶和華為公民
[00:19:32.800 --> 00:19:34.800]  So far so good
[00:19:34.800 --> 00:19:40.800]  耶和華看中阿伯和他所獻的
[00:19:40.800 --> 00:19:47.800]  沒有看中該隱和該隱所獻的
[00:19:47.800 --> 00:19:48.800]  問題來了
[00:19:48.800 --> 00:19:52.800]  該隱就不高興
[00:19:52.800 --> 00:19:54.800]  聖經留心看
[00:19:54.800 --> 00:19:57.800]  蒼世紀沒有解釋到
[00:19:57.800 --> 00:20:04.800]  上帝為什麼沒有看中該隱和他的公民
[00:20:04.800 --> 00:20:08.800]  新約定經說該隱的行為是惡的
[00:20:08.800 --> 00:20:11.800]  是指他殺阿伯的事
[00:20:11.800 --> 00:20:14.800]  那件事是後來才發生的
[00:20:14.800 --> 00:20:18.800]  在獻祭的時候未曾發生這件事
[00:20:18.800 --> 00:20:21.800]  該隱也是不好的人
[00:20:21.800 --> 00:20:23.800]  看他這麼兇這麼容易生氣
[00:20:23.800 --> 00:20:25.800]  但上帝沒有生氣他
[00:20:25.800 --> 00:20:27.800]  我經常說你有沒有讀
[00:20:27.800 --> 00:20:31.800]  然後該隱生氣色沉了
[00:20:31.800 --> 00:20:36.800]  然後是上帝和該隱說話
[00:20:36.800 --> 00:20:38.800]  你有沒有留意這個事實
[00:20:38.800 --> 00:20:40.800]  現在上帝說的那句話
[00:20:40.800 --> 00:20:43.800]  不是生氣的人說得出的
[00:20:43.800 --> 00:20:46.800]  你為什麼發怒
[00:20:46.800 --> 00:20:50.800]  你為什麼變了臉色
[00:20:50.800 --> 00:20:52.800]  我經常說兩夫妻吵架
[00:20:52.800 --> 00:20:55.800]  是誰會說這句話
[00:20:55.800 --> 00:20:57.800]  是不生氣的人
[00:20:57.800 --> 00:20:59.800]  生氣的人說不出
[00:20:59.800 --> 00:21:01.800]  兩個都生氣沒有人會說這句話
[00:21:01.800 --> 00:21:03.800]  兩個都生氣只會說
[00:21:03.800 --> 00:21:06.800]  你知不知道我為什麼生氣
[00:21:06.800 --> 00:21:08.800]  是說自己的不是說對方
[00:21:08.800 --> 00:21:11.800]  上帝能夠和該隱說出這句話
[00:21:11.800 --> 00:21:12.800]  上帝一點都不生氣
[00:21:12.800 --> 00:21:14.800]  上帝沒有生氣到該隱
[00:21:14.800 --> 00:21:15.800]  你怎麼搞的
[00:21:15.800 --> 00:21:16.800]  上帝看著阿伯
[00:21:16.800 --> 00:21:18.800]  於是叫阿伯進來
[00:21:18.800 --> 00:21:21.800]  關上門和阿伯說了一整天
[00:21:21.800 --> 00:21:23.800]  該隱就站在外面吃冷飯
[00:21:23.800 --> 00:21:25.800]  愛福切此
[00:21:25.800 --> 00:21:27.800]  這個你讀錯聖經了
[00:21:27.800 --> 00:21:31.800]  相反上帝是和該隱說話
[00:21:31.800 --> 00:21:34.800]  上帝好聲好氣問他
[00:21:34.800 --> 00:21:36.800]  你不開心嗎
[00:21:36.800 --> 00:21:37.800]  你不用不開心的
[00:21:37.800 --> 00:21:39.800]  你記得接著說下去嗎
[00:21:39.800 --> 00:21:42.800]  你若行得好
[00:21:42.800 --> 00:21:45.800]  豈不蒙越南
[00:21:45.800 --> 00:21:48.800]  但你若行得不好
[00:21:48.800 --> 00:21:53.800]  都未是世界末日
[00:21:53.800 --> 00:21:57.800]  罪伏在門前
[00:21:57.800 --> 00:22:00.800]  他罪惡亂捕你
[00:22:00.800 --> 00:22:02.800]  你要制伏罪惡
[00:22:02.800 --> 00:22:05.800]  還有機會的
[00:22:05.800 --> 00:22:08.800]  什麼叫做行得好
[00:22:08.800 --> 00:22:10.800]  什麼叫做行得不好
[00:22:10.800 --> 00:22:13.800]  看來是說該隱過去所做的事情
[00:22:13.800 --> 00:22:14.800]  不是不是
[00:22:14.800 --> 00:22:15.800]  我們已經說過
[00:22:15.800 --> 00:22:16.800]  聖經從來都沒有說
[00:22:16.800 --> 00:22:18.800]  該隱在殺阿伯之前
[00:22:18.800 --> 00:22:20.800]  做過什麼不好
[00:22:20.800 --> 00:22:23.800]  唯一好和不好的就是
[00:22:23.800 --> 00:22:26.800]  他發怒變了面色
[00:22:26.800 --> 00:22:29.800]  發怒和變了面色是什麼原因
