
[00:00:00.000 --> 00:00:06.000]  我們傳注一個歡喜快樂的心
[00:04:56.000 --> 00:04:58.000]  聖子
[00:04:58.000 --> 00:05:00.000]  這位受苦的僕人
[00:05:00.000 --> 00:05:02.000]  如何來因著他的鞭傷
[00:05:02.000 --> 00:05:04.000]  得到醫治
[00:05:04.000 --> 00:05:06.000]  然後有
[00:05:06.000 --> 00:05:08.000]  以西傑的先知
[00:05:08.000 --> 00:05:10.000]  說到聖靈
[00:05:10.000 --> 00:05:12.000]  聖靈在書卷裏面
[00:05:12.000 --> 00:05:14.000]  有52次出現
[00:05:14.000 --> 00:05:16.000]  在整個舊約裏面有378次
[00:05:16.000 --> 00:05:18.000]  可見聖靈是
[00:05:18.000 --> 00:05:20.000]  貫穿著
[00:05:20.000 --> 00:05:22.000]  整卷的以西傑書
[00:05:22.000 --> 00:05:24.000]  我們今天就要聽到
[00:05:24.000 --> 00:05:26.000]  神的靈
[00:05:26.000 --> 00:05:28.000]  如何透過他的先知
[00:05:28.000 --> 00:05:30.000]  不單止是
[00:05:30.000 --> 00:05:32.000]  在主前500多年
[00:05:32.000 --> 00:05:34.000]  傳講給當時的人知道
[00:05:34.000 --> 00:05:36.000]  同樣在我們主後
[00:05:36.000 --> 00:05:38.000]  2000多年
[00:05:38.000 --> 00:05:40.000]  對我們今天
[00:05:40.000 --> 00:05:42.000]  講話
[00:05:42.000 --> 00:05:44.000]  當時他見到一個異象
[00:05:44.000 --> 00:05:46.000]  這個異象
[00:05:46.000 --> 00:05:48.000]  很奇特
[00:05:48.000 --> 00:05:50.000]  他見到一個異象
[00:05:50.000 --> 00:05:52.000]  一方面他見到有四個活物
[00:05:52.000 --> 00:05:54.000]  這四個活物
[00:05:54.000 --> 00:05:56.000]  直行
[00:05:56.000 --> 00:05:58.000]  腳沒有關節
[00:05:58.000 --> 00:06:00.000]  像光明瞳一樣
[00:06:00.000 --> 00:06:02.000]  向四方
[00:06:02.000 --> 00:06:04.000]  行走
[00:06:04.000 --> 00:06:06.000]  不會轉彎
[00:06:06.000 --> 00:06:08.000]  不需要轉彎
[00:06:08.000 --> 00:06:10.000]  有四個
[00:06:10.000 --> 00:06:12.000]  面孔
[00:06:12.000 --> 00:06:14.000]  出現
[00:06:14.000 --> 00:06:16.000]  旁邊有四個輪
[00:06:16.000 --> 00:06:18.000]  輪中套輪
[00:06:18.000 --> 00:06:20.000]  有火焰
[00:06:20.000 --> 00:06:22.000]  在中間
[00:06:22.000 --> 00:06:24.000]  光芒
[00:06:24.000 --> 00:06:26.000]  發揮出來
[00:06:26.000 --> 00:06:28.000]  有一個寶座
[00:06:28.000 --> 00:06:30.000]  像一個窮倉
[00:06:30.000 --> 00:06:32.000]  彩虹一樣的寶座
[00:06:32.000 --> 00:06:34.000]  這個很奇特的異象
[00:06:34.000 --> 00:06:36.000]  當時
[00:06:36.000 --> 00:06:38.000]  二世傑
[00:06:38.000 --> 00:06:40.000]  也是領袖
[00:06:40.000 --> 00:06:42.000]  華語的先知
[00:06:42.000 --> 00:06:44.000]  在外邦的
[00:06:44.000 --> 00:06:46.000]  河邊
[00:06:46.000 --> 00:06:48.000]  所領袖
[00:06:48.000 --> 00:06:50.000]  我們先看看
[00:06:50.000 --> 00:06:52.000]  這四個活物
[00:06:52.000 --> 00:06:54.000]  這四個活物
[00:06:54.000 --> 00:06:56.000]  他怎樣形容呢?
[00:06:56.000 --> 00:06:58.000]  有四個面貌
[00:06:58.000 --> 00:07:00.000]  第一個面貌
[00:07:00.000 --> 00:07:02.000]  就是一個人的面貌
[00:07:02.000 --> 00:07:04.000]  說到一個人的面貌
[00:07:04.000 --> 00:07:06.000]  那個完全
[00:07:06.000 --> 00:07:08.000]  充滿智慧
[00:07:08.000 --> 00:07:10.000]  右邊有一個獅子的形象
[00:07:10.000 --> 00:07:12.000]  這個面貌
[00:07:12.000 --> 00:07:14.000]  說到他的能力
[00:07:14.000 --> 00:07:16.000]  偉大、權能
[00:07:16.000 --> 00:07:18.000]  左邊就有一個
[00:07:18.000 --> 00:07:20.000]  牛的形象
[00:07:20.000 --> 00:07:22.000]  說到這種卑微
[00:07:22.000 --> 00:07:24.000]  這種服侍的心態
[00:07:24.000 --> 00:07:26.000]  背後
[00:07:26.000 --> 00:07:28.000]  有一個鷹的形象
[00:07:28.000 --> 00:07:30.000]  說到
[00:07:30.000 --> 00:07:32.000]  天的高超、崇高
[00:07:32.000 --> 00:07:34.000]  這四個
[00:07:34.000 --> 00:07:36.000]  面貌
[00:07:36.000 --> 00:07:38.000]  奧古斯丁
[00:07:38.000 --> 00:07:40.000]  領袖的時候
[00:07:40.000 --> 00:07:42.000]  說很符合
[00:07:42.000 --> 00:07:44.000]  新約的四卷福音書
[00:07:44.000 --> 00:07:46.000]  四卷福音書
[00:07:46.000 --> 00:07:48.000]  都是將耶穌基督
[00:07:48.000 --> 00:07:50.000]  神子的
[00:07:50.000 --> 00:07:52.000]  全方位表達出來
[00:07:52.000 --> 00:07:54.000]  在馬太福音裡面
[00:07:54.000 --> 00:07:56.000]  說到
[00:07:56.000 --> 00:07:58.000]  像獅子一樣的權能
[00:07:58.000 --> 00:08:00.000]  是由大支派
[00:08:00.000 --> 00:08:02.000]  而出的
[00:08:02.000 --> 00:08:04.000]  由大支派的旗號
[00:08:04.000 --> 00:08:06.000]  用獅子來表示
[00:08:06.000 --> 00:08:08.000]  說到他的權能
[00:08:08.000 --> 00:08:10.000]  馬可福音
[00:08:10.000 --> 00:08:12.000]  說到他又沒有家譜
[00:08:12.000 --> 00:08:14.000]  又沒有很多言論
[00:08:14.000 --> 00:08:16.000]  一出來就服侍
[00:08:16.000 --> 00:08:18.000]  服侍像牛一樣
[00:08:18.000 --> 00:08:20.000]  一路走到
[00:08:20.000 --> 00:08:22.000]  十字架上
[00:08:22.000 --> 00:08:24.000]  然後路加福音
[00:08:24.000 --> 00:08:26.000]  非常人性化
[00:08:26.000 --> 00:08:28.000]  拉撒路離世後
[00:08:28.000 --> 00:08:30.000]  耶穌基督就哭了
[00:08:30.000 --> 00:08:32.000]  非常人性化
[00:08:32.000 --> 00:08:34.000]  人的形象表達出來
[00:08:34.000 --> 00:08:36.000]  一個完全的人
[00:08:36.000 --> 00:08:38.000]  然後
[00:08:38.000 --> 00:08:40.000]  高超一開始的時候
[00:08:40.000 --> 00:08:42.000]  帶到我們說
[00:08:42.000 --> 00:08:44.000]  太初就有道
[00:08:44.000 --> 00:08:46.000]  道與神同在
[00:08:46.000 --> 00:08:48.000]  這四個的形象
[00:08:48.000 --> 00:08:50.000]  都表達到四方面
[00:08:50.000 --> 00:08:52.000]  而且他的行走是直行的
[00:08:52.000 --> 00:08:54.000]  他不需要轉彎
[00:08:54.000 --> 00:08:56.000]  是完成神的旨意
[00:08:56.000 --> 00:08:58.000]  然後他有火把
[00:08:58.000 --> 00:09:00.000]  有光輝
[00:09:00.000 --> 00:09:02.000]  有閃電、有電光
[00:09:02.000 --> 00:09:04.000]  形容那種聖潔
[00:09:04.000 --> 00:09:06.000]  那種很快速的
[00:09:06.000 --> 00:09:08.000]  完成神的旨意
[00:09:08.000 --> 00:09:10.000]  這一切都是透過
[00:09:10.000 --> 00:09:12.000]  這些意象表達出來
[00:09:12.000 --> 00:09:14.000]  今天你和我
[00:09:14.000 --> 00:09:16.000]  都要領受
[00:09:16.000 --> 00:09:18.000]  託付、領受意象
[00:09:18.000 --> 00:09:20.000]  意象不單只是一個奇特的景象
[00:09:20.000 --> 00:09:22.000]  而是一種
[00:09:22.000 --> 00:09:24.000]  內心的託付
[00:09:24.000 --> 00:09:26.000]  究竟神要我做什麼呢?
[00:09:26.000 --> 00:09:28.000]  究竟神將我
[00:09:28.000 --> 00:09:30.000]  擺在這個時代
[00:09:30.000 --> 00:09:32.000]  在21世紀裡
[00:09:32.000 --> 00:09:34.000]  他有什麼心意呢?
[00:09:34.000 --> 00:09:36.000]  他對每個人的心意
[00:09:36.000 --> 00:09:38.000]  都有不同
[00:09:38.000 --> 00:09:40.000]  每個人都領受不同的託付
[00:09:40.000 --> 00:09:42.000]  今天我們要在神面前
[00:09:42.000 --> 00:09:44.000]  領受託付
[00:09:44.000 --> 00:09:46.000]  然後形容在他旁邊
[00:09:46.000 --> 00:09:48.000]  這四個玩物旁邊
[00:09:48.000 --> 00:09:50.000]  有四個輪
[00:09:50.000 --> 00:09:52.000]  這些你不要用
[00:09:52.000 --> 00:09:54.000]  現在有些人說
[00:09:54.000 --> 00:09:56.000]  這些是不是ET、太空船
[00:09:56.000 --> 00:09:58.000]  不要這樣想
[00:09:58.000 --> 00:10:00.000]  這是一個意象
[00:10:00.000 --> 00:10:02.000]  這個意象有一個輪
[00:10:02.000 --> 00:10:04.000]  這個輪是自由的
[00:10:04.000 --> 00:10:06.000]  轉動的
[00:10:06.000 --> 00:10:08.000]  輪中套輪
[00:10:08.000 --> 00:10:10.000]  一種發出火焰的光輝
[00:10:10.000 --> 00:10:12.000]  然後輪網裡
[00:10:12.000 --> 00:10:14.000]  有很多的眼目形容
[00:10:14.000 --> 00:10:16.000]  他的智慧
[00:10:16.000 --> 00:10:18.000]  形容
[00:10:18.000 --> 00:10:20.000]  他如何完成
[00:10:20.000 --> 00:10:22.000]  神的旨意
[00:10:22.000 --> 00:10:24.000]  這一切都是在這個意象裡
[00:10:24.000 --> 00:10:26.000]  展現出來
[00:10:26.000 --> 00:10:28.000]  你要問自己
[00:10:28.000 --> 00:10:30.000]  究竟神的旨意是什麼呢?
[00:10:30.000 --> 00:10:32.000]  神對我
[00:10:32.000 --> 00:10:34.000]  讓我活在這個地上
[00:10:34.000 --> 00:10:36.000]  如果還有
[00:10:36.000 --> 00:10:38.000]  四十年、三十年、十年
[00:10:38.000 --> 00:10:40.000]  究竟
[00:10:40.000 --> 00:10:42.000]  他的心意是什麼呢?
[00:10:42.000 --> 00:10:44.000]  如何使我
[00:10:44.000 --> 00:10:46.000]  虛度剛陰
[00:10:46.000 --> 00:10:48.000]  不會百戰地土
[00:10:48.000 --> 00:10:50.000]  不會
[00:10:50.000 --> 00:10:52.000]  脆漏而失去
[00:10:52.000 --> 00:10:54.000]  而真的
[00:10:54.000 --> 00:10:56.000]  帶著一個使命
[00:10:56.000 --> 00:10:58.000]  能夠完成神的旨意
[00:10:58.000 --> 00:11:00.000]  讓我一生走到盡頭的時候
[00:11:00.000 --> 00:11:02.000]  我歡歡喜喜
[00:11:02.000 --> 00:11:04.000]  迎見主
[00:11:04.000 --> 00:11:06.000]  主說
[00:11:06.000 --> 00:11:08.000]  又是忠心
[00:11:08.000 --> 00:11:10.000]  又是良善
[00:11:10.000 --> 00:11:12.000]  更加有見識的一個僕人
[00:11:12.000 --> 00:11:14.000]  主幫助我們
[00:11:14.000 --> 00:11:16.000]  在這個意象裡
[00:11:16.000 --> 00:11:18.000]  的中心點
[00:11:18.000 --> 00:11:20.000]  我們讀出來的經文
[00:11:20.000 --> 00:11:22.000]  這個中心點
[00:11:22.000 --> 00:11:24.000]  就是看到
[00:11:24.000 --> 00:11:26.000]  寶座
[00:11:26.000 --> 00:11:28.000]  他形容寶座
[00:11:28.000 --> 00:11:30.000]  他所看見的是一個窮倉
[00:11:30.000 --> 00:11:32.000]  窮倉上有寶座
[00:11:32.000 --> 00:11:34.000]  然後有藍寶石
[00:11:34.000 --> 00:11:36.000]  然後他形容
[00:11:36.000 --> 00:11:38.000]  坐在寶座上有人的形象
[00:11:38.000 --> 00:11:40.000]  然後
[00:11:40.000 --> 00:11:42.000]  講到他的腰
[00:11:42.000 --> 00:11:44.000]  有光輝的精金
[00:11:44.000 --> 00:11:46.000]  有火的形狀
[00:11:46.000 --> 00:11:48.000]  等等的描述
[00:11:48.000 --> 00:11:50.000]  一切都是讓我們看見
[00:11:50.000 --> 00:11:52.000]  原來這一位的神
[00:11:52.000 --> 00:11:54.000]  他是
[00:11:54.000 --> 00:11:56.000]  坐在寶座上
[00:11:56.000 --> 00:11:58.000]  他是居首位
[00:11:58.000 --> 00:12:00.000]  掌皇權
[00:12:00.000 --> 00:12:02.000]  大冠冕的
[00:12:02.000 --> 00:12:04.000]  這一位寶座
[00:12:04.000 --> 00:12:06.000]  這個世界都會不斷改變
[00:12:06.000 --> 00:12:08.000]  但是神
[00:12:08.000 --> 00:12:10.000]  他的掌權不會改變
[00:12:10.000 --> 00:12:12.000]  人與事
[00:12:12.000 --> 00:12:14.000]  都會變
[00:12:14.000 --> 00:12:16.000]  在這個世上各種的事情
[00:12:16.000 --> 00:12:18.000]  都會產生變化
[00:12:18.000 --> 00:12:20.000]  你看我們中國這一百多年來
[00:12:20.000 --> 00:12:22.000]  多少改變
[00:12:22.000 --> 00:12:24.000]  你看自從晚清之後
[00:12:24.000 --> 00:12:26.000]  八國聯軍
[00:12:26.000 --> 00:12:28.000]  一直到現在
[00:12:28.000 --> 00:12:30.000]  風起雲湧的
[00:12:30.000 --> 00:12:32.000]  這個世界
[00:12:32.000 --> 00:12:34.000]  但是神仍然是掌管著
[00:12:34.000 --> 00:12:36.000]  而且他是統管著萬有
[00:12:36.000 --> 00:12:38.000]  他是統管著
[00:12:38.000 --> 00:12:40.000]  全世界
[00:12:40.000 --> 00:12:42.000]  王的心都在他的手中
[00:12:42.000 --> 00:12:44.000]  好像龍溝的水一樣
[00:12:44.000 --> 00:12:46.000]  自由的轉動
[00:12:46.000 --> 00:12:48.000]  有君王的興起
[00:12:48.000 --> 00:12:50.000]  有帝國的敗落
[00:12:50.000 --> 00:12:52.000]  等等都是照著
[00:12:52.000 --> 00:12:54.000]  神自己的旨意
[00:12:54.000 --> 00:12:56.000]  然後照著一個最終的目標
[00:12:56.000 --> 00:12:58.000]  就是將他的國度
[00:12:58.000 --> 00:13:00.000]  彰顯出來
[00:13:00.000 --> 00:13:02.000]  萬王之王
[00:13:02.000 --> 00:13:04.000]  耶穌基督的在內
[00:13:04.000 --> 00:13:06.000]  然後就是
[00:13:06.000 --> 00:13:08.000]  整個人類的歷史
[00:13:08.000 --> 00:13:10.000]  在宇宙中間
[00:13:10.000 --> 00:13:12.000]  彰顯神的榮耀
[00:13:12.000 --> 00:13:14.000]  各位聽眾
[00:13:14.000 --> 00:13:16.000]  我們這一生
[00:13:16.000 --> 00:13:18.000]  強壯的
[00:13:18.000 --> 00:13:20.000]  有八九十歲
[00:13:20.000 --> 00:13:22.000]  有些比較早離開
[00:13:22.000 --> 00:13:24.000]  但是我們一生
[00:13:24.000 --> 00:13:26.000]  這麼有限的年日
[00:13:26.000 --> 00:13:28.000]  怎樣來彰顯出
[00:13:28.000 --> 00:13:30.000]  神的榮耀呢?
[00:13:30.000 --> 00:13:32.000]  完成
[00:13:32.000 --> 00:13:34.000]  宣聖神的旨意
[00:13:34.000 --> 00:13:36.000]  這是我們每個人都需要
[00:13:36.000 --> 00:13:38.000]  在神面前
[00:13:38.000 --> 00:13:40.000]  祈禱
[00:13:40.000 --> 00:13:42.000]  究竟我怎樣能夠在今天
[00:13:42.000 --> 00:13:44.000]  活出
[00:13:44.000 --> 00:13:46.000]  你的旨意
[00:13:46.000 --> 00:13:48.000]  能夠在我和人接觸的
[00:13:48.000 --> 00:13:50.000]  中間能夠顯出
[00:13:50.000 --> 00:13:52.000]  你的榮耀呢?
[00:13:52.000 --> 00:13:54.000]  使別人能夠在我身上
[00:13:54.000 --> 00:13:56.000]  看到你的恩典
[00:13:56.000 --> 00:13:58.000]  你的作為呢?
[00:13:58.000 --> 00:14:00.000]  這個我們每個人都要問
[00:14:00.000 --> 00:14:02.000]  因為這個世界
[00:14:02.000 --> 00:14:04.000]  不斷在變化
[00:14:04.000 --> 00:14:06.000]  不斷在變化的時候
[00:14:06.000 --> 00:14:08.000]  我們有時候跟不上這個世界
[00:14:08.000 --> 00:14:10.000]  如果你看科技的話
[00:14:10.000 --> 00:14:12.000]  如果你買一個新的
[00:14:12.000 --> 00:14:14.000]  新的手機
[00:14:14.000 --> 00:14:16.000]  我們看說明書
[00:14:16.000 --> 00:14:18.000]  看來看去都看不明白
[00:14:18.000 --> 00:14:20.000]  然後你給個手機
[00:14:20.000 --> 00:14:22.000]  譬如叫我們子女
[00:14:22.000 --> 00:14:24.000]  他很快按一按就能夠幫你
[00:14:24.000 --> 00:14:26.000]  我最近有人送了一個錶
[00:14:26.000 --> 00:14:28.000]  這個是智能錶
[00:14:28.000 --> 00:14:30.000]  裡面有很多功能
[00:14:30.000 --> 00:14:32.000]  我看了說明書
[00:14:32.000 --> 00:14:34.000]  對著它摸來摸去都摸不明白
[00:14:34.000 --> 00:14:36.000]  但是小朋友給他
[00:14:36.000 --> 00:14:38.000]  他按兩下幾下幾下就搞定
[00:14:38.000 --> 00:14:40.000]  很多東西都顯現出來
[00:14:40.000 --> 00:14:42.000]  世界不斷在變化
[00:14:42.000 --> 00:14:44.000]  我們有時候跟不上追不上
[00:14:44.000 --> 00:14:46.000]  在追不上的中間
[00:14:46.000 --> 00:14:48.000]  我們要肯定一點
[00:14:48.000 --> 00:14:50.000]  就是上帝
[00:14:50.000 --> 00:14:52.000]  是永不改變的
[00:14:52.000 --> 00:14:54.000]  耶穌基督仍然是掌權的
[00:14:54.000 --> 00:14:56.000]  我們要明白
[00:14:56.000 --> 00:14:58.000]  神的屬性
[00:14:58.000 --> 00:15:00.000]  祂的權能是不會改變的
[00:15:00.000 --> 00:15:02.000]  祂仍然是這位全能的主
[00:15:02.000 --> 00:15:04.000]  仍然是這位全知的主
[00:15:04.000 --> 00:15:06.000]  而我們要明白
[00:15:06.000 --> 00:15:08.000]  神的英許
[00:15:08.000 --> 00:15:10.000]  也不會改變
[00:15:10.000 --> 00:15:12.000]  神的
[00:15:12.000 --> 00:15:14.000]  所謂英許的救恩
[00:15:14.000 --> 00:15:16.000]  所給我們的英許
[00:15:16.000 --> 00:15:18.000]  在聖經裡面每一個的英許
[00:15:18.000 --> 00:15:20.000]  都是事的
[00:15:20.000 --> 00:15:22.000]  都是實在的
[00:15:22.000 --> 00:15:24.000]  祂不會說一套
[00:15:24.000 --> 00:15:26.000]  雙標的制度
[00:15:26.000 --> 00:15:28.000]  不是這樣的
[00:15:28.000 --> 00:15:30.000]  祂所說的是什麼?就是實在的
[00:15:30.000 --> 00:15:32.000]  而當我們每次祈禱
[00:15:32.000 --> 00:15:34.000]  奉耶穌基督的名禱告阿們
[00:15:34.000 --> 00:15:36.000]  阿們這個字
[00:15:36.000 --> 00:15:38.000]  就是這個實在的意思
[00:15:38.000 --> 00:15:40.000]  他形容
[00:15:40.000 --> 00:15:42.000]  在伊斯蘭教的聖殿
[00:15:42.000 --> 00:15:44.000]  有一個柱子
[00:15:44.000 --> 00:15:46.000]  聖殿前面有兩條柱子
[00:15:46.000 --> 00:15:48.000]  很牢固的
[00:15:48.000 --> 00:15:50.000]  或者釘在牆上
[00:15:50.000 --> 00:15:52.000]  很堅固很牢固
[00:15:52.000 --> 00:15:54.000]  是這個意思
[00:15:54.000 --> 00:15:56.000]  而當我們說你是阿們的一個人
[00:15:56.000 --> 00:15:58.000]  就是很實在的
[00:15:58.000 --> 00:16:00.000]  很忠厚的一個人
[00:16:00.000 --> 00:16:02.000]  當我們形容神在阿們的時候
[00:16:02.000 --> 00:16:04.000]  祂是這位誠信的
[00:16:04.000 --> 00:16:06.000]  這位信實的主
