
[00:00:00.000 --> 00:00:08.440]  我們在第九屆的培靈會來到第二個課題
[00:11:31.400 --> 00:11:36.400]  因為他用了一個在你心裡對你的迷惑
[00:11:36.400 --> 00:11:40.400]  甚至有時候撒旦會對基督徒來說
[00:11:40.400 --> 00:11:43.400]  他是集體地在教會裏製造紛爭
[00:11:43.400 --> 00:11:45.400]  製造大家意見不同
[00:11:45.400 --> 00:11:48.400]  製造互相之間的猜忌
[00:11:48.400 --> 00:11:50.400]  令到教會分裂
[00:11:50.400 --> 00:11:52.400]  分裂的時候
[00:11:52.400 --> 00:11:54.400]  沒辦法好好地見證神
[00:11:54.400 --> 00:11:56.400]  是羞辱神的名
[00:11:56.400 --> 00:11:58.400]  甚至沒辦法好好地傳福音
[00:11:58.400 --> 00:12:01.400]  這樣神的計劃就被打倒了
[00:12:01.400 --> 00:12:03.400]  這也是撒旦那種在基督徒
[00:12:03.400 --> 00:12:05.400]  在信仰的人生當中
[00:12:05.400 --> 00:12:07.400]  經常所做的事
[00:12:07.400 --> 00:12:10.400]  甚至他會用一個攻擊人的身體
[00:12:10.400 --> 00:12:12.400]  聖經裏面提到撒旦
[00:12:12.400 --> 00:12:14.400]  無所不用其極
[00:12:14.400 --> 00:12:16.400]  要打倒基督徒的信心
[00:12:16.400 --> 00:12:19.400]  當然在那個未信的世界裏面
[00:12:19.400 --> 00:12:21.400]  撒旦有更多的工作
[00:12:21.400 --> 00:12:24.400]  迷惑他們鼓勵假的信仰
[00:12:24.400 --> 00:12:26.400]  假的宗教
[00:12:26.400 --> 00:12:30.400]  特別是鼓勵人性的罪惡
[00:12:30.400 --> 00:12:32.400]  可以放縱
[00:12:32.400 --> 00:12:35.400]  以至這個世界更加遠離神
[00:12:35.400 --> 00:12:39.400]  這些全部都是撒旦要做的事情
[00:12:39.400 --> 00:12:44.400]  為什麼撒旦要特別在耶穌基督回來之前
[00:12:44.400 --> 00:12:47.400]  要瘋狂地進攻呢?
[00:12:47.400 --> 00:12:49.400]  這在聖經裏面講得很清楚
[00:12:49.400 --> 00:12:51.400]  為什麼他要這樣做
[00:12:51.400 --> 00:12:55.400]  當然這個理由不難理解
[00:12:55.400 --> 00:12:58.400]  因為耶穌基督再來的時候
[00:12:58.400 --> 00:13:00.400]  這個世界就結束了
[00:13:00.400 --> 00:13:08.400]  人類一直以來是撒旦和神自己爭奪的戰場就要完結了
[00:13:08.400 --> 00:13:10.400]  神要得到最後的勝利
[00:13:10.400 --> 00:13:12.400]  在啟示錄裏面所講到的
[00:13:12.400 --> 00:13:14.400]  所以撒旦是最後的機會的時候
[00:13:14.400 --> 00:13:16.400]  他會瘋狂地攻擊
[00:13:16.400 --> 00:13:18.400]  因為打亂了撒旦的計劃
[00:13:18.400 --> 00:13:21.400]  甚至撒旦會失敗
[00:13:21.400 --> 00:13:23.400]  所以在他失敗之前
[00:13:23.400 --> 00:13:27.400]  他會盡力在耶穌基督來臨之前
[00:13:27.400 --> 00:13:30.400]  要做破壞的工作
[00:13:30.400 --> 00:13:32.400]  破壞到一個地步
[00:13:32.400 --> 00:13:35.400]  甚至他會用一些超自然的方法
[00:13:35.400 --> 00:13:37.400]  就是用神跡啟示
[00:13:37.400 --> 00:13:39.400]  以前我讀這段聖經
[00:13:39.400 --> 00:13:41.400]  我自己也不是特別明白
[00:13:41.400 --> 00:13:43.400]  撒旦用很多迷惑就夠了
[00:13:43.400 --> 00:13:46.400]  今天我們看到其實是有
[00:13:46.400 --> 00:13:48.400]  你問我
[00:13:48.400 --> 00:13:50.400]  我只是一個分享
[00:13:50.400 --> 00:13:54.400]  我不知道你有沒有這樣的感覺
[00:13:54.400 --> 00:13:56.400]  在這段日子
[00:13:56.400 --> 00:13:57.400]  在這幾個月裏面
[00:13:57.400 --> 00:13:59.400]  有時候我突然間感覺到
[00:13:59.400 --> 00:14:04.400]  人好像著了魔一樣
[00:14:04.400 --> 00:14:07.400]  這樣的理由也有人相信
[00:14:07.400 --> 00:14:09.400]  相信得這麼真
[00:14:09.400 --> 00:14:11.400]  這樣的事情也有人說對
[00:14:11.400 --> 00:14:13.400]  可以這麼錯
[00:14:13.400 --> 00:14:15.400]  我不說我是站在什麼立場
[00:14:15.400 --> 00:14:17.400]  你明白嗎
[00:14:17.400 --> 00:14:19.400]  這樣的政府可以在這樣的時間
[00:14:19.400 --> 00:14:21.400]  做這樣的事情
[00:14:21.400 --> 00:14:23.400]  真是神跡
[00:14:23.400 --> 00:14:25.400]  神跡的意思就是
[00:14:25.400 --> 00:14:27.400]  常理沒有辦法解釋
[00:14:27.400 --> 00:14:29.400]  也會出現的就是神跡
[00:14:29.400 --> 00:14:31.400]  很多時候我說
[00:14:31.400 --> 00:14:33.400]  但這些不是好的神跡
[00:14:33.400 --> 00:14:35.400]  這些是撒旦的神跡
[00:14:35.400 --> 00:14:37.400]  真是撒旦到了一個地步
[00:14:37.400 --> 00:14:39.400]  我們發覺沒有可能的
[00:14:39.400 --> 00:14:41.400]  在第一世紀
[00:14:41.400 --> 00:14:43.400]  讀過書有學識
[00:14:43.400 --> 00:14:45.400]  懂得思考
[00:14:45.400 --> 00:14:47.400]  為什麼會說這樣的事情
[00:14:47.400 --> 00:14:49.400]  你明白嗎
[00:14:49.400 --> 00:14:51.400]  有時候我們覺得不只是生氣
[00:14:51.400 --> 00:14:53.400]  也覺得驚訝
[00:14:53.400 --> 00:14:55.400]  不可能的
[00:14:55.400 --> 00:14:57.400]  這些是神跡歧視
[00:14:57.400 --> 00:14:59.400]  撒旦的神跡歧視
[00:14:59.400 --> 00:15:01.400]  不過很可憐
[00:15:01.400 --> 00:15:03.400]  這就是我們所面對的
[00:15:03.400 --> 00:15:05.400]  所以說撒旦在這個時間裏
[00:15:05.400 --> 00:15:07.400]  是耶穌基督回來了真的很快
[00:15:07.400 --> 00:15:09.400]  因為他知道是最後機會
[00:15:09.400 --> 00:15:11.400]  他要去攻擊
[00:15:11.400 --> 00:15:13.400]  問題就是
[00:15:13.400 --> 00:15:15.400]  我想和大家更快地說
[00:15:15.400 --> 00:15:17.400]  我們如何去預備
[00:15:17.400 --> 00:15:19.400]  去迎接撒旦的作為
[00:15:19.400 --> 00:15:23.400]  我列了一些經文
[00:15:23.400 --> 00:15:25.400]  當然聖經裏面有很多真理
[00:15:25.400 --> 00:15:27.400]  但我抽了一些想了很久
[00:15:27.400 --> 00:15:29.400]  將其中一些我覺得很值得
[00:15:29.400 --> 00:15:31.400]  大家特別留意的地方
[00:15:31.400 --> 00:15:33.400]  第一
[00:15:33.400 --> 00:15:35.400]  我想和大家留意
[00:15:35.400 --> 00:15:37.400]  在第六章
[00:15:37.400 --> 00:15:39.400]  大家知道以弗所書第六章
[00:15:39.400 --> 00:15:41.400]  聖經裏面說到
[00:15:41.400 --> 00:15:43.400]  是一個屬靈的爭戰
[00:15:43.400 --> 00:15:45.400]  以弗所書第六章裏面
[00:15:45.400 --> 00:15:49.400]  說到我們不是和屬血氣的爭戰
[00:15:49.400 --> 00:15:55.400]  我們是和天上黑暗的邪靈來爭戰
[00:15:55.400 --> 00:16:01.400]  我們是神自己的攻擊
[00:16:01.400 --> 00:16:03.400]  是一個黑暗的勢力
[00:16:03.400 --> 00:16:05.400]  首先第一點
[00:16:05.400 --> 00:16:07.400]  我想和大家說
[00:16:07.400 --> 00:16:09.400]  如果撒旦這樣攻擊的時候
[00:16:09.400 --> 00:16:11.400]  我們要明白這場戰爭
[00:16:11.400 --> 00:16:13.400]  這場爭戰和他的對抗
[00:16:13.400 --> 00:16:15.400]  不是血氣
[00:16:15.400 --> 00:16:17.400]  是我們和人的方法來對抗
[00:16:17.400 --> 00:16:21.400]  當然我們要盡我們人的力量去對抗
[00:16:21.400 --> 00:16:25.400]  能夠投票的就要投票
[00:16:25.400 --> 00:16:27.400]  可以面對
[00:16:27.400 --> 00:16:29.400]  可以安頓這個社會的就安頓
[00:16:29.400 --> 00:16:31.400]  面對爭取公義的就爭取
[00:16:31.400 --> 00:16:35.400]  不過我們要知道一個事實
[00:16:35.400 --> 00:16:37.400]  聖經告訴我們
[00:16:37.400 --> 00:16:39.400]  這些背後是屬靈的爭戰
[00:16:39.400 --> 00:16:41.400]  屬靈的爭戰
[00:16:41.400 --> 00:16:43.400]  不是屬血氣的爭戰的時候
[00:16:43.400 --> 00:16:47.400]  我們要靠神自己的力量
[00:16:47.400 --> 00:16:49.400]  是屬靈的兵器
[00:16:49.400 --> 00:16:51.400]  不是單單是世俗的兵器
[00:16:51.400 --> 00:16:55.400]  屬靈的兵器在第六章裏面說得很清楚
[00:16:55.400 --> 00:16:57.400]  他有劍
[00:16:57.400 --> 00:16:59.400]  有盾牌
[00:16:59.400 --> 00:17:01.400]  有頭盔
[00:17:01.400 --> 00:17:03.400]  不過這是福音
[00:17:03.400 --> 00:17:05.400]  是真理
[00:17:05.400 --> 00:17:07.400]  是聖靈的寶劍
[00:17:07.400 --> 00:17:09.400]  是屬靈的武器
[00:17:09.400 --> 00:17:11.400]  我們要記住這一點
[00:17:11.400 --> 00:17:13.400]  今天我和你停留在用屬血氣的方法
[00:17:13.400 --> 00:17:17.400]  去對付撒旦背後的攻勢的時候
[00:17:17.400 --> 00:17:19.400]  其實難怪我們輸了又再輸
[00:17:19.400 --> 00:17:21.400]  因為我們是不夠他打的
[00:17:21.400 --> 00:17:23.400]  屬靈的撒旦
[00:17:23.400 --> 00:17:27.400]  是要用神自己的屬靈的兵器
[00:17:27.400 --> 00:17:29.400]  所以在這幾個月裏面
[00:17:29.400 --> 00:17:31.400]  如果我們有這種感覺
[00:17:31.400 --> 00:17:33.400]  很痛楚的感覺的時候
[00:17:33.400 --> 00:17:37.400]  請我們多回到神的面前
[00:17:37.400 --> 00:17:39.400]  不是單單聽人的聲音
[00:17:39.400 --> 00:17:41.400]  用人的方法
