
[00:00:00.000 --> 00:00:04.000]  各位網友早安
[00:17:40.000 --> 00:17:42.000]  看到街上的東西
[00:17:42.000 --> 00:17:44.000]  聖靈不需要
[00:17:44.000 --> 00:17:45.000]  不需要
[00:17:45.000 --> 00:17:46.000]  那些都不確定
[00:17:46.000 --> 00:17:49.000]  最確定的是聖經
[00:17:49.000 --> 00:17:52.000]  所以路德說
[00:17:52.000 --> 00:17:56.000]  聖靈是要透過聖經和你說話
[00:17:56.000 --> 00:18:01.000]  聖靈透過已經有的神的說話
[00:18:01.000 --> 00:18:03.000]  當你不在聖經裏
[00:18:03.000 --> 00:18:05.000]  聖靈不知道怎樣和你說話
[00:18:05.000 --> 00:18:09.000]  當一個人不去讀聖經的時候
[00:18:09.000 --> 00:18:12.000]  你是聆聽不到聖靈
[00:18:12.000 --> 00:18:16.000]  因為聖經就是道
[00:18:16.000 --> 00:18:21.000]  耶穌基督就是上帝的道
[00:18:21.000 --> 00:18:23.000]  透過神的話
[00:18:23.000 --> 00:18:24.000]  透過道
[00:18:24.000 --> 00:18:26.000]  聖靈就作供
[00:18:26.000 --> 00:18:30.000]  每一次都是父子三位一體的神
[00:18:30.000 --> 00:18:32.000]  一起做事
[00:18:32.000 --> 00:18:38.000]  所以我們手上所有的神的道
[00:18:38.000 --> 00:18:40.000]  我們掌握到
[00:18:40.000 --> 00:18:42.000]  當我們每次讀聖經的時候
[00:18:42.000 --> 00:18:46.000]  我們不是拿本聖經
[00:18:46.000 --> 00:18:49.000]  當讀小說或者新聞
[00:18:49.000 --> 00:18:52.000]  我們是要尋求知識
[00:18:52.000 --> 00:18:54.000]  沒錯有時也給我們知識
[00:18:54.000 --> 00:18:56.000]  最重要是每次讀聖經的時候
[00:18:56.000 --> 00:18:58.000]  我們默想思想
[00:18:58.000 --> 00:19:00.000]  神和我們說什麼
[00:19:00.000 --> 00:19:05.000]  聖靈就透過那些話語和我們說
[00:19:05.000 --> 00:19:10.000]  所以聆聽聖靈就是透過神的話
[00:19:10.000 --> 00:19:12.000]  教會很好
[00:19:12.000 --> 00:19:15.000]  我們教會有讀經計劃
[00:19:15.000 --> 00:19:17.000]  讀經計劃不是誰聰明
[00:19:17.000 --> 00:19:19.000]  你做事就好
[00:19:19.000 --> 00:19:23.000]  是鼓勵我們多接觸
[00:19:23.000 --> 00:19:25.000]  定期的
[00:19:25.000 --> 00:19:27.000]  每一天的
[00:19:27.000 --> 00:19:30.000]  有一次師母
[00:19:30.000 --> 00:19:33.000]  這個見證我很多年前說過
[00:19:33.000 --> 00:19:37.000]  有一次她犯了一個很大的錯誤
[00:19:37.000 --> 00:19:40.000]  就是她教書的
[00:19:40.000 --> 00:19:45.000]  那次她漏了學生的試卷
[00:19:45.000 --> 00:19:48.000]  中七的試卷
[00:19:48.000 --> 00:19:53.000]  在巴士漏了出來
[00:19:53.000 --> 00:19:55.000]  發現不見了
[00:19:55.000 --> 00:19:57.000]  很害怕
[00:19:57.000 --> 00:19:59.000]  那些學生那麼辛苦考試
[00:19:59.000 --> 00:20:00.000]  你不見了試卷
[00:20:00.000 --> 00:20:02.000]  同學死了
[00:20:02.000 --> 00:20:04.000]  你要再考
[00:20:04.000 --> 00:20:06.000]  很害怕
[00:20:06.000 --> 00:20:08.000]  打電話給我
[00:20:08.000 --> 00:20:12.000]  我和她在沙田下車
[00:20:12.000 --> 00:20:15.000]  巴士不在
[00:20:15.000 --> 00:20:20.000]  因為她的袋子上放了計算機
[00:20:20.000 --> 00:20:22.000]  就有試卷
[00:20:22.000 --> 00:20:24.000]  她漏了袋子
[00:20:24.000 --> 00:20:27.000]  後來見到巴士
[00:20:27.000 --> 00:20:29.000]  問司機
[00:20:29.000 --> 00:20:31.000]  司機你上去找吧
[00:20:31.000 --> 00:20:33.000]  上去後
[00:20:33.000 --> 00:20:35.000]  不見了
[00:20:35.000 --> 00:20:37.000]  很害怕
[00:20:37.000 --> 00:20:39.000]  害怕那些人撿試卷沒用
[00:20:39.000 --> 00:20:41.000]  會扔垃圾桶
[00:20:41.000 --> 00:20:43.000]  所以從第一個垃圾桶找到第十個垃圾桶
[00:20:43.000 --> 00:20:45.000]  看看有沒有人扔了試卷
[00:20:45.000 --> 00:20:47.000]  都沒有
[00:20:47.000 --> 00:20:49.000]  她很難過
[00:20:49.000 --> 00:20:51.000]  當晚和她一起祈禱
[00:20:51.000 --> 00:20:53.000]  剛剛讀聖經
