
[00:00:00.000 --> 00:00:09.000]  各位電影姊妹平安 願神與你們同在
[00:10:02.000 --> 00:10:03.000]  我開始知道
[00:10:03.000 --> 00:10:07.000]  哪一個是我真正的依靠
[00:10:07.000 --> 00:10:09.000]  亦都開始明白
[00:10:09.000 --> 00:10:14.000]  生活上甚麼是最重要
[00:10:14.000 --> 00:10:16.000]  當我聽他們這樣說的時候
[00:10:16.000 --> 00:10:19.000]  我體會到弟兄這位姐妹
[00:10:19.000 --> 00:10:24.000]  他們的生命很美麗
[00:10:24.000 --> 00:10:26.000]  他們經過患難
[00:10:26.000 --> 00:10:28.000]  但領受到神給他們的生命
[00:10:28.000 --> 00:10:33.000]  很重要的那種磨練
[00:10:33.000 --> 00:10:36.000]  很多人在困難當中覺得沒有盼望
[00:10:36.000 --> 00:10:38.000]  Hopeless
[00:10:38.000 --> 00:10:39.000]  有些時候我聽別人說
[00:10:39.000 --> 00:10:42.000]  Hopeless 沒有盼望 沒有希望
[00:10:42.000 --> 00:10:44.000]  但對基督徒來說
[00:10:44.000 --> 00:10:46.000]  最沒有盼望的時候
[00:10:46.000 --> 00:10:50.000]  就是得到盼望的時刻
[00:10:50.000 --> 00:10:53.000]  你以為是最困難的時刻
[00:10:53.000 --> 00:10:56.000]  反而就是你得到盼望的日子
[00:10:56.000 --> 00:10:57.000]  你一定記得
[00:10:57.000 --> 00:10:59.000]  聖經羅馬書第五章第三第四節
[00:10:59.000 --> 00:11:01.000]  我們常常說
[00:11:01.000 --> 00:11:04.000]  患難生忍耐
[00:11:04.000 --> 00:11:06.000]  忍耐生甚麼?
[00:11:06.000 --> 00:11:10.000]  老年老年生盼望
[00:11:10.000 --> 00:11:13.000]  大家都知道老年是指品格
[00:11:13.000 --> 00:11:16.000]  或者是一種成熟的品格
[00:11:16.000 --> 00:11:18.000]  如果沒有了患難
[00:11:18.000 --> 00:11:23.000]  是不會有成熟的品格
[00:11:23.000 --> 00:11:26.000]  更加不會有盼望
[00:11:26.000 --> 00:11:27.000]  但在患難當中
[00:11:27.000 --> 00:11:30.000]  神將我們的生命不斷去試煉
[00:11:30.000 --> 00:11:33.000]  以致讓那種堅定的盼望
[00:11:33.000 --> 00:11:37.000]  建立在我們的生命裏
[00:11:37.000 --> 00:11:38.000]  如果我們說
[00:11:38.000 --> 00:11:40.000]  我們只是想有一種很精金
[00:11:40.000 --> 00:11:43.000]  剛才我們說的那種美善的品格
[00:11:43.000 --> 00:11:46.000]  但不要叫我受苦
[00:11:46.000 --> 00:11:49.000]  這是不可能的
[00:11:49.000 --> 00:11:50.000]  因為聖經清楚說
[00:11:50.000 --> 00:11:52.000]  成熟美善的生命
[00:11:52.000 --> 00:11:57.000]  是由患難建立出來
[00:11:57.000 --> 00:11:59.000]  但在讀聖經的時候
[00:11:59.000 --> 00:12:00.000]  你就發覺
[00:12:00.000 --> 00:12:01.000]  聖經裏面提到
[00:12:01.000 --> 00:12:02.000]  在那個情況
[00:12:02.000 --> 00:12:06.000]  因為知道帶來了美善的後果
[00:12:06.000 --> 00:12:08.000]  在過程當中
[00:12:08.000 --> 00:12:11.000]  就可以有一種盼望
[00:12:11.000 --> 00:12:13.000]  知道將來的情況
[00:12:13.000 --> 00:12:16.000]  所以現在仍然可以歡喜地面對
[00:12:16.000 --> 00:12:18.000]  但這種忍耐
[00:12:18.000 --> 00:12:20.000]  聖經說要堅持到底
[00:12:20.000 --> 00:12:22.000]  所以你記得聖經之前
[00:12:22.000 --> 00:12:25.000]  第一章第三第四節
[00:12:25.000 --> 00:12:29.000]  提到知道你們的信心經過考驗
[00:12:29.000 --> 00:12:32.000]  就產生忍耐
[00:12:32.000 --> 00:12:33.000]  但忍耐要怎樣呢?
[00:12:33.000 --> 00:12:35.000]  要堅持到底
[00:12:35.000 --> 00:12:39.000]  使你們可以完全毫無缺陷
[00:12:39.000 --> 00:12:41.000]  要堅持到底
[00:12:41.000 --> 00:12:44.000]  意思是說要能夠成功
[00:12:44.000 --> 00:12:46.000]  要能夠讓這種忍耐
[00:12:46.000 --> 00:12:49.000]  產生到完全的功效
[00:12:49.000 --> 00:12:54.000]  但你說要怎樣才能夠堅持到底呢?
[00:12:54.000 --> 00:12:57.000]  一個最直接的方向
[00:12:57.000 --> 00:13:02.000]  就是繼續行在神的旨意當中
[00:13:02.000 --> 00:13:04.000]  在一切情況之下
[00:13:04.000 --> 00:13:06.000]  就算在患難當中
[00:13:06.000 --> 00:13:11.000]  願意按照主的旨意來生活
[00:13:11.000 --> 00:13:13.000]  有些時候大家都經歷
[00:13:13.000 --> 00:13:18.000]  有時我們都會在生活順利的時候
[00:13:18.000 --> 00:13:20.000]  病患很快康復
[00:13:20.000 --> 00:13:23.000]  我們就會感謝主、讚美主
[00:13:23.000 --> 00:13:27.000]  我們遇到一些情況天朗氣清
[00:13:27.000 --> 00:13:30.000]  我們遇到自己生活很富足
[00:13:30.000 --> 00:13:32.000]  物質充足、生活舒適
[00:13:32.000 --> 00:13:34.000]  那時候我們就會知道
[00:13:34.000 --> 00:13:38.000]  要知足感恩
[00:13:38.000 --> 00:13:40.000]  大家聽到的就是
[00:13:40.000 --> 00:13:42.000]  如果有這些順利的情況
[00:13:42.000 --> 00:13:43.000]  我們會自然覺得
[00:13:43.000 --> 00:13:45.000]  我們可以很知足、很感恩
[00:13:45.000 --> 00:13:46.000]  去讚美神
[00:13:46.000 --> 00:13:48.000]  但請講到
[00:13:48.000 --> 00:13:52.000]  在這樣的情況你未算成功
[00:13:52.000 --> 00:13:55.000]  因為當患難出現的時候
[00:13:55.000 --> 00:13:57.000]  你仍然愛主
[00:13:57.000 --> 00:13:59.000]  仍然感覺知足
[00:13:59.000 --> 00:14:01.000]  仍然可以感恩
[00:14:01.000 --> 00:14:05.000]  這個時候你就是堅持到底
[00:14:05.000 --> 00:14:06.000]  所以你看到
[00:14:06.000 --> 00:14:08.000]  當保羅在《弗拉比書》第四章講述
[00:14:08.000 --> 00:14:10.000]  他面對著很多的艱難
[00:14:10.000 --> 00:14:14.000]  但他說「我學會了」
[00:14:14.000 --> 00:14:17.000]  無論是在悲戰
[00:14:17.000 --> 00:14:20.000]  或者是豐富的情況之下
[00:14:20.000 --> 00:14:24.000]  我都學會了去凡事知足
[00:14:24.000 --> 00:14:26.000]  你發覺他在貧困當中
[00:14:26.000 --> 00:14:29.000]  但他心靈有一種很大的滿足
[00:14:29.000 --> 00:14:31.000]  那種滿足不一定是
[00:14:31.000 --> 00:14:35.000]  在外在客觀的物質情況之下
[00:14:35.000 --> 00:14:37.000]  所給予他的
[00:14:37.000 --> 00:14:39.000]  但他心靈知道神自己的掌管
[00:14:39.000 --> 00:14:41.000]  神自己的慈愛
[00:14:41.000 --> 00:14:43.000]  所以他內心仍然可以知足
[00:14:43.000 --> 00:14:45.000]  正如聖經所說
[00:14:45.000 --> 00:14:50.000]  堅持到底使你們可以完全毫無缺陷
[00:14:50.000 --> 00:14:53.000]  這是聖經的應許
[00:14:53.000 --> 00:14:57.000]  我們想到這方面的事的時候
[00:14:57.000 --> 00:14:59.000]  有時我們可能會覺得
[00:14:59.000 --> 00:15:01.000]  自欺欺人
[00:15:01.000 --> 00:15:03.000]  教徒是否有一些
[00:15:03.000 --> 00:15:06.000]  好像受苦主義
[00:15:06.000 --> 00:15:08.000]  自虐自己
[00:15:08.000 --> 00:15:10.000]  就說「喜樂吧」
[00:15:10.000 --> 00:15:11.000]  不是
[00:15:11.000 --> 00:15:13.000]  聖經所說的一件事
[00:15:13.000 --> 00:15:16.000]  就是當我們在一些困難的處境中
[00:15:16.000 --> 00:15:19.000]  神將一種屬天的智慧賜給我們
[00:15:19.000 --> 00:15:22.000]  在第一章第五節也有提及
[00:15:22.000 --> 00:15:26.000]  就是神將那種智慧賜給我們
[00:15:26.000 --> 00:15:28.000]  在我們缺少智慧的時候
[00:15:28.000 --> 00:15:30.000]  可以放膽向祂求
[00:15:30.000 --> 00:15:32.000]  祂就賜給我們
[00:15:32.000 --> 00:15:34.000]  是甚麼智慧?
[00:15:34.000 --> 00:15:36.000]  有兩方面
[00:15:36.000 --> 00:15:38.000]  可以明白兩件事情
[00:15:38.000 --> 00:15:41.000]  第一是明白當我們受到患難的時候
[00:15:41.000 --> 00:15:45.000]  不是神在跟我們廣東話上述
[00:15:45.000 --> 00:15:47.000]  在耍我們
[00:15:47.000 --> 00:15:49.000]  煽我們
[00:15:49.000 --> 00:15:51.000]  不是
[00:15:51.000 --> 00:15:53.000]  因為聖經很清楚說
[00:15:53.000 --> 00:15:55.000]  神不是貪人
[00:15:55.000 --> 00:15:57.000]  祂也不會用惡事
[00:15:57.000 --> 00:15:59.000]  去叫我們跌倒
[00:15:59.000 --> 00:16:02.000]  聖經說祂是眾光之父
[00:16:02.000 --> 00:16:04.000]  因此祂將各樣美好的賞賜
[00:16:04.000 --> 00:16:07.000]  和完備的恩賜賜給人
[00:16:07.000 --> 00:16:09.000]  這些一切事發生
[00:16:09.000 --> 00:16:12.000]  神有一個美善的動機
[00:16:12.000 --> 00:16:14.000]  所以天上的智慧叫我們明白
[00:16:14.000 --> 00:16:16.000]  我們不要因此
[00:16:16.000 --> 00:16:20.000]  發現發生對神有種埋怨
[00:16:20.000 --> 00:16:23.000]  我們可以安心地在那個處境中
[00:16:23.000 --> 00:16:25.000]  知道神有它的微而
[00:16:25.000 --> 00:16:26.000]  第二
[00:16:26.000 --> 00:16:28.000]  這種真智慧叫我們明白
[00:16:28.000 --> 00:16:31.000]  人生的目標不是無災無難
[00:16:31.000 --> 00:16:33.000]  最好一帆風順
[00:16:33.000 --> 00:16:35.000]  甚麼事情都不要發生
[00:16:35.000 --> 00:16:36.000]  不是
[00:16:36.000 --> 00:16:38.000]  這不是你的目標
[00:16:38.000 --> 00:16:42.000]  你的目標是在人生各種階段裡
[00:16:42.000 --> 00:16:45.000]  去追求美善的
[00:16:45.000 --> 00:16:49.000]  去堅定順靠主的生命
[00:16:50.000 --> 00:16:52.000]  讓你最終得到的
[00:16:52.000 --> 00:16:56.000]  是聖經所說的生命的冠冕
[00:16:56.000 --> 00:16:58.000]  大家還記不記得
[00:16:58.000 --> 00:17:01.000]  我們上個月有的金句
[00:17:01.000 --> 00:17:04.000]  《亞述第一章》第十二節
[00:17:04.000 --> 00:17:06.000]  聖經說
[00:17:06.000 --> 00:17:09.000]  能忍受試煉的人是有福的
[00:17:09.000 --> 00:17:12.000]  因為他經過考驗之後
[00:17:12.000 --> 00:17:14.000]  必得著甚麼?
[00:17:14.000 --> 00:17:17.000]  生命的冠冕
[00:17:17.000 --> 00:17:22.000]  這個冠冕是主應去給愛他的人的
[00:17:22.000 --> 00:17:27.000]  人生的目標就是要得到生命的冠冕
[00:17:27.000 --> 00:17:30.000]  因此就算有困難的時候
[00:17:30.000 --> 00:17:35.000]  你知道這些困難原來是叫我得到冠冕的
[00:17:35.000 --> 00:17:39.000]  因此就在當中可以坦然地去面對
[00:17:39.000 --> 00:17:43.000]  知道上帝要成就至終對我的祝福
[00:17:43.000 --> 00:17:48.000]  當你有這種智慧去明白人生的方向的時候
[00:17:48.000 --> 00:17:51.000]  你就可以在一切的患難當中
[00:17:51.000 --> 00:17:57.000]  仍然可以帶著平安喜樂的心去面對
[00:17:57.000 --> 00:18:00.000]  我們繼續再想
[00:18:00.000 --> 00:18:02.000]  聖經裡面在另一方面
[00:18:02.000 --> 00:18:03.000]  就是今天所讀的經文裡面
[00:18:03.000 --> 00:18:06.000]  特別提到關於智慧
[00:18:06.000 --> 00:18:08.000]  這裡所要分辨出來的就是
[00:18:08.000 --> 00:18:11.000]  究竟有屬天的智慧和屬地的智慧
[00:18:11.000 --> 00:18:14.000]  兩者之間的分別在哪裡
[00:18:14.000 --> 00:18:15.000]  我們要小心
[00:18:15.000 --> 00:18:19.000]  不要混亂屬天和屬地的智慧
[00:18:19.000 --> 00:18:22.000]  剛才我們提及到當時在新約時代
[00:18:22.000 --> 00:18:26.000]  奧德山居住在各處猶太的郊土
[00:18:26.000 --> 00:18:30.000]  他在社會上都面對著很多不同的欺壓、貧困
[00:18:30.000 --> 00:18:33.000]  不公義的對待等等的事情
[00:18:33.000 --> 00:18:36.000]  在教會裡面都出現了一些自以為是
[00:18:36.000 --> 00:18:39.000]  去欺壓一些貧困的弟兄
[00:18:39.000 --> 00:18:42.000]  用一些惡言去咒罵別人
[00:18:42.000 --> 00:18:44.000]  你看經文就會看到這些背景
[00:18:44.000 --> 00:18:47.000]  這些人自以為聰明才智
[00:18:47.000 --> 00:18:50.000]  他們以為自己可以做師父
[00:18:50.000 --> 00:18:51.000]  可以做教師
[00:18:51.000 --> 00:18:56.000]  所以三宗第一節就提及這些教師的危險
[00:18:56.000 --> 00:18:59.000]  提到這些事情的時候
[00:18:59.000 --> 00:19:01.000]  或者我們都會想
[00:19:01.000 --> 00:19:04.000]  這些自以為自己是教師的人
[00:19:04.000 --> 00:19:08.000]  他們可能都在社會上是一些受害者
[00:19:08.000 --> 00:19:13.000]  但是你會發現他們逐漸變得很醒目
[00:19:13.000 --> 00:19:17.000]  很醒目是他們覺得現在知道怎樣保護自己
[00:19:17.000 --> 00:19:20.000]  知道怎樣保障自己的利益
[00:19:20.000 --> 00:19:24.000]  這個時候亞國就特別地來到
[00:19:24.000 --> 00:19:26.000]  很不留情地告訴他們
[00:19:26.000 --> 00:19:30.000]  沒錯你們是有一種智慧
[00:19:30.000 --> 00:19:34.000]  那種智慧是一種屬地的智慧
[00:19:34.000 --> 00:19:36.000]  屬於血氣
[00:19:36.000 --> 00:19:40.000]  進一步說屬於魔鬼的智慧
[00:19:40.000 --> 00:19:46.000]  這種屬地的智慧是源於兩種內心的惡念
[00:19:46.000 --> 00:19:49.000]  聖經在《瑕疵經文》特別提到
[00:19:49.000 --> 00:19:53.000]  在三章十四節、三章十六節都有提及到
[00:19:53.000 --> 00:19:56.000]  你們心中若存著刻薄的嫉妒
[00:19:56.000 --> 00:19:59.000]  或者說苦毒的嫉妒
[00:19:59.000 --> 00:20:05.000]  和第二那種自私或者自我的一種野心
[00:20:05.000 --> 00:20:11.000]  由於兩種的惡念就會產生很多的問題
[00:20:11.000 --> 00:20:14.000]  聖經提到這個嫉妒
