
[00:00:00.000 --> 00:00:05.520]  上個星期我們看了《但異理書》第一章
[00:01:39.840 --> 00:01:43.040]  預言就是說將來要發生的事
[00:01:43.040 --> 00:01:44.360]  還沒發生的
[00:01:44.360 --> 00:01:47.720]  能夠預知未來
[00:01:47.720 --> 00:01:49.440]  今天我們看回頭
[00:01:49.440 --> 00:01:52.800]  過去與及未來我們都看到了
[00:01:52.800 --> 00:01:56.400]  所以但異理書是一本很重要的預言的書
[00:01:56.400 --> 00:01:58.800]  神透過但異理
[00:01:58.800 --> 00:02:01.680]  甚至透過一會兒我們要看的巴比倫
[00:02:01.680 --> 00:02:05.000]  那個尼泊爾格尼撒王所發的夢
[00:02:05.000 --> 00:02:08.800]  是將由但異理主前六百年
[00:02:08.800 --> 00:02:11.440]  一直到世界的終結
[00:02:11.440 --> 00:02:13.160]  將會發生什麼事呢?
[00:02:13.160 --> 00:02:15.680]  世界上會有什麼朝代呢?
[00:02:15.680 --> 00:02:20.920]  一件一件的其實是很清楚的擺在人的面前
[00:02:20.920 --> 00:02:23.240]  是透過有幾個的異象
[00:02:23.240 --> 00:02:24.840]  今天我們會看一個
[00:02:24.840 --> 00:02:28.320]  但幾個都是說到世界將來會發生的事
[00:02:28.320 --> 00:02:31.760]  所以但異理書是說但異理這個人
[00:02:31.760 --> 00:02:34.000]  有什麼地方是值得我們學習的
[00:02:34.000 --> 00:02:36.520]  但異理書也是說到預言
[00:02:36.520 --> 00:02:39.080]  預言在聖經裡面是很重要的
[00:02:39.080 --> 00:02:43.440]  上次我說整本聖經有一千八百多個預言
[00:02:43.440 --> 00:02:46.480]  舊約的預言、新約的預言
[00:02:46.480 --> 00:02:50.640]  沒有人能夠夠膽將預言寫下來
[00:02:50.640 --> 00:02:52.600]  因為你寫下來
[00:02:52.600 --> 00:02:57.840]  別人看到將來應不應驗是每一個人都看到的
[00:02:57.840 --> 00:03:01.400]  所以如果這本聖經是真是神的話語的時候
[00:03:01.400 --> 00:03:04.240]  那些預言不是50%準確
[00:03:04.240 --> 00:03:06.000]  不是75%準確
[00:03:06.000 --> 00:03:08.160]  那是要百分之一百準確
[00:03:08.160 --> 00:03:11.480]  所以預言能夠印證這位神
[00:03:11.480 --> 00:03:14.360]  是真是那位創天造地
[00:03:14.360 --> 00:03:16.960]  和掌管歷史的神
[00:03:16.960 --> 00:03:19.040]  所以但異理書很重要
[00:03:19.040 --> 00:03:20.440]  上次我們看第一章
[00:03:20.440 --> 00:03:21.520]  我們看到但異理
[00:03:21.520 --> 00:03:24.720]  我說但異理的一生開頭的時候
[00:03:24.720 --> 00:03:27.400]  是一個很坎坷的人生
[00:03:27.400 --> 00:03:30.280]  他是生長在猶大國
[00:03:30.280 --> 00:03:34.080]  即是以色列國最黑暗的時候
[00:03:34.080 --> 00:03:38.800]  他經過了大魏王所羅門王的輝煌幾百年之後
[00:03:38.800 --> 00:03:42.560]  是被巴比倫滅了的
[00:03:42.560 --> 00:03:45.600]  所以但異理年輕的時候
[00:03:45.600 --> 00:03:47.600]  已經是一個亡國奴
[00:03:47.600 --> 00:03:49.760]  是第一批被擄的人
[00:03:49.760 --> 00:03:51.200]  擄到巴比倫
[00:03:51.200 --> 00:03:54.000]  巴比倫就是我們今天的伊拉克
[00:03:54.000 --> 00:03:56.040]  是一個外邦人的地方
[00:03:56.040 --> 00:03:57.520]  是一個拜偶像
[00:03:57.520 --> 00:04:00.920]  不認識這位真神的地方
[00:04:00.920 --> 00:04:04.360]  他從小被擄到這個地方
[00:04:04.360 --> 00:04:05.880]  他以後幾十年
[00:04:05.880 --> 00:04:07.200]  他活到九十幾歲
[00:04:07.200 --> 00:04:10.960]  是從來沒有回過自己的國家
[00:04:10.960 --> 00:04:14.720]  所以似乎是一個很悲慘的人生
[00:04:14.720 --> 00:04:16.880]  但是因為他認識神
[00:04:16.880 --> 00:04:20.280]  而他一生當中是站立得穩
[00:04:20.280 --> 00:04:24.920]  是依靠神應付了在異國很多很多的困難
[00:04:24.920 --> 00:04:29.160]  甚至是起碼有兩次是殺身之禍
[00:04:29.160 --> 00:04:30.760]  他都能夠避過
[00:04:30.760 --> 00:04:31.960]  所以我們看到就是
[00:04:31.960 --> 00:04:33.360]  猶大國滅亡
[00:04:33.360 --> 00:04:34.560]  但異理被擄
[00:04:34.560 --> 00:04:36.360]  總共有四個年輕人
[00:04:36.360 --> 00:04:37.840]  三個朋友
[00:04:37.840 --> 00:04:42.600]  是和彈爾利一起被擄到巴比倫的地方
[00:04:42.600 --> 00:04:45.840]  但是他們是堅守自己的信仰
[00:04:45.840 --> 00:04:50.080]  一生當中從來沒有離開過他的信仰
[00:04:50.080 --> 00:04:53.000]  實在是很難得的
[00:04:53.000 --> 00:04:54.400]  神知不知道呢?
[00:04:54.400 --> 00:04:56.960]  神知道我們的心思意念
[00:04:56.960 --> 00:05:01.080]  當我們願意將我們的生命給過神的時候
[00:05:01.080 --> 00:05:03.040]  神是會知道
[00:05:03.040 --> 00:05:04.400]  神是會看顧
[00:05:04.400 --> 00:05:05.520]  神是會負責的
[00:05:05.520 --> 00:05:09.000]  所以神在彈爾利最危險的時候
[00:05:09.000 --> 00:05:10.800]  是為他開路
[00:05:10.800 --> 00:05:13.280]  沒有撇下他為孤兒
[00:05:13.280 --> 00:05:15.000]  在黑暗當中
[00:05:15.000 --> 00:05:17.480]  神依然是來看顧他
[00:05:17.480 --> 00:05:19.760]  神一直是來保守他
[00:05:19.760 --> 00:05:23.240]  免去很多的災難
[00:05:23.240 --> 00:05:25.280]  不是說我們信了主基督徒是
[00:05:25.280 --> 00:05:26.840]  無災無難
[00:05:26.840 --> 00:05:28.040]  平平安安
[00:05:28.040 --> 00:05:29.840]  穩穩當當地過一生
[00:05:29.840 --> 00:05:30.440]  不是
[00:05:30.440 --> 00:05:33.600]  有些人神會給他這樣
[00:05:33.600 --> 00:05:36.200]  但我不確定這樣的人生
[00:05:36.200 --> 00:05:38.440]  是否一個最好的人生
[00:05:38.440 --> 00:05:41.400]  人生當中完全沒有困難
[00:05:41.400 --> 00:05:44.480]  什麼事情都是別人做給你的
[00:05:44.480 --> 00:05:46.120]  你一生是這樣的時候
[00:05:46.120 --> 00:05:48.440]  你沒有經過一些風浪的時候
[00:05:48.440 --> 00:05:51.720]  你是不知道人生有高有低
[00:05:51.720 --> 00:05:53.720]  有苦有甜
[00:05:53.720 --> 00:05:55.720]  沒有苦你怎知道甜呢?
[00:05:55.720 --> 00:05:57.760]  沒有低你怎知道高呢?
[00:05:57.760 --> 00:05:59.400]  你又怎知道依靠神呢?
[00:05:59.400 --> 00:06:01.560]  你怎知道要靠信心呢?
[00:06:01.560 --> 00:06:03.840]  所以神在我們的一生當中
[00:06:03.840 --> 00:06:06.000]  是擺落一些困難給我們
[00:06:06.000 --> 00:06:07.640]  不是神要苦待我們
[00:06:07.640 --> 00:06:09.360]  而是神要鍛鍊我們
[00:06:09.360 --> 00:06:11.840]  我們看到神將彈爾利
[00:06:11.840 --> 00:06:15.280]  擺在這樣的環境來鍛鍊這個人
[00:06:15.280 --> 00:06:17.880]  這個人成為神重用的救藥
[00:06:17.880 --> 00:06:21.120]  一個很重要的先知
[00:06:21.120 --> 00:06:22.480]  是講預言
[00:06:22.480 --> 00:06:25.680]  並且他在異國那裡
[00:06:25.680 --> 00:06:29.720]  神是提拔他成為那個國的總理
[00:06:29.720 --> 00:06:31.480]  或者是宰相
[00:06:31.480 --> 00:06:35.400]  所以一個人願意走在神的道路上的時候
[00:06:35.400 --> 00:06:38.360]  不論你遇到的是什麼環境
[00:06:38.360 --> 00:06:41.200]  神都可以在那個環境那裡
[00:06:41.200 --> 00:06:45.320]  帶領你有一個很不一樣的人生
[00:06:45.320 --> 00:06:47.200]  有一個豐盛的人生
[00:06:47.200 --> 00:06:50.600]  有一個是其他人看到你的時候
[00:06:50.600 --> 00:06:53.840]  他可以從你身上看到主耶穌
[00:06:53.840 --> 00:06:55.920]  這是我們每一個信主
[00:06:55.920 --> 00:07:00.160]  都希望有這種豐盛的生命
[00:07:00.160 --> 00:07:02.280]  然後我們到了第二章的時候
[00:07:02.280 --> 00:07:04.440]  開始第一章是一個序幕
[00:07:04.440 --> 00:07:08.400]  第一章是神在預備彈爾利這個人
[00:07:08.400 --> 00:07:10.600]  然後到第二章的時候
[00:07:10.600 --> 00:07:11.920]  我們就看到
[00:07:11.920 --> 00:07:15.920]  是那個皇帝尼布甲尼撒王
[00:07:15.920 --> 00:07:19.000]  尼布甲尼撒王在一個困境當中
[00:07:19.000 --> 00:07:21.640]  你會說做皇帝怎麼會有困難
[00:07:21.640 --> 00:07:23.200]  怎麼會在困境當中
[00:07:23.200 --> 00:07:26.320]  做皇帝什麼他都呼風喚雨
[00:07:26.320 --> 00:07:27.760]  什麼都有人服侍他
[00:07:27.760 --> 00:07:28.840]  什麼都可以
[00:07:28.840 --> 00:07:30.320]  他有權有勢
[00:07:30.320 --> 00:07:32.320]  為什麼會有困境呢
[00:07:32.320 --> 00:07:33.560]  但你知道
[00:07:33.560 --> 00:07:36.480]  錢財權勢不是一切
[00:07:36.480 --> 00:07:39.280]  尼布甲尼撒王在當時
[00:07:39.280 --> 00:07:41.760]  是一個很威猛的王
[00:07:41.760 --> 00:07:43.480]  當時的伊拉克
[00:07:43.480 --> 00:07:47.720]  即是尼布甲尼撒王
[00:07:47.720 --> 00:07:50.960]  是世界當時的主宰
[00:07:50.960 --> 00:07:52.440]  他也都是一個
[00:07:52.440 --> 00:07:54.760]  不單止是打仗很厲害的
[00:07:54.760 --> 00:07:56.560]  這個人也都很厲害的
[00:07:56.560 --> 00:07:58.920]  你聽過空中花園沒有
[00:07:58.920 --> 00:08:00.640]  就是尼布甲尼撒王
[00:08:00.640 --> 00:08:01.760]  那一段的時候
[00:08:01.760 --> 00:08:03.280]  在巴比倫那裡
[00:08:03.280 --> 00:08:07.200]  他已經可以建七層高的大廈
[00:08:07.200 --> 00:08:08.840]  那個所謂空中花園
[00:08:08.840 --> 00:08:10.480]  就是他在每一層的大廈
[00:08:10.480 --> 00:08:12.440]  你想想當時沒有電梯
[00:08:12.440 --> 00:08:13.440]  沒有起重機的
[00:08:13.440 --> 00:08:16.440]  怎麼能夠建到七層高的大廈
[00:08:16.440 --> 00:08:19.640]  而每一層的大廈都有花園
[00:08:19.640 --> 00:08:21.640]  水怎麼上去呢
[00:08:21.640 --> 00:08:24.240]  是二千六百多年的社會
[00:08:24.240 --> 00:08:26.080]  尼布甲尼撒王當時
[00:08:26.080 --> 00:08:28.880]  已經可以建高樓大廈
[00:08:28.880 --> 00:08:30.880]  並且建到花園
[00:08:30.880 --> 00:08:32.880]  一個這麼聰明
[00:08:32.880 --> 00:08:35.400]  這麼有軍事權力
[00:08:35.400 --> 00:08:37.680]  這麼威猛的一個王
[00:08:37.680 --> 00:08:39.600]  我們發覺他原來也有困境
[00:08:39.600 --> 00:08:41.880]  他的困境是什麼呢
[00:08:41.880 --> 00:08:44.440]  他自己也說不出來
[00:08:44.440 --> 00:08:45.560]  他的困境是在
[00:08:45.560 --> 00:08:48.560]  《但義理書》第二章第29節
[00:08:48.560 --> 00:08:53.000]  是當但義理後來為他解那個夢的時候
[00:08:53.000 --> 00:08:54.960]  就連他的困境
[00:08:54.960 --> 00:08:56.600]  他當時在想什麼
[00:08:56.600 --> 00:08:57.600]  都說出來了
[00:08:57.600 --> 00:09:00.080]  我們在第29節看到
[00:09:00.080 --> 00:09:03.280]  他是想起將來的事情
[00:09:03.280 --> 00:09:08.120]  原來尼布甲尼撒王雖然是這麼尊貴的一個王
[00:09:08.120 --> 00:09:11.320]  但是他也知道他的生命總有結束的一天
[00:09:11.320 --> 00:09:13.920]  他也知道世界上的朝代
[00:09:13.920 --> 00:09:16.280]  一個朝代來一個朝代走
[00:09:16.280 --> 00:09:18.720]  沒有一個朝代是永存的
[00:09:18.720 --> 00:09:20.720]  他知道他不是上帝
[00:09:20.720 --> 00:09:23.360]  他知道他沒有那個永遠的生命
[00:09:23.360 --> 00:09:28.000]  所以當他在他那個王朝最高峰的時候
[00:09:28.000 --> 00:09:30.040]  他晚上睡覺他就在想
[00:09:30.040 --> 00:09:32.720]  將來會有什麼事情發生呢
[00:09:32.720 --> 00:09:35.680]  我的朝代可不可以一直這樣下去呢
[00:09:35.680 --> 00:09:38.760]  抑或是有第二個人會取代了我呢
[00:09:38.760 --> 00:09:40.720]  第二個人取代了我的時候
[00:09:40.720 --> 00:09:43.280]  這個國會變成什麼樣呢
[00:09:43.280 --> 00:09:47.760]  他在床上想將來要發生的事情
[00:09:47.760 --> 00:09:51.560]  你和我都很想知道將來會發生什麼事情
[00:09:51.560 --> 00:09:55.200]  你想不想知道將來你是嫁給誰或者是娶誰呢
[00:09:55.200 --> 00:09:57.200]  你想不想知道你會有多少個小孩呢
[00:09:57.200 --> 00:09:59.080]  你將來的家庭是怎麼樣呢
[00:09:59.080 --> 00:10:01.880]  如果今天有一個人可以告訴你
[00:10:01.880 --> 00:10:04.440]  以後30年50年你是怎麼樣的時候
[00:10:04.440 --> 00:10:06.280]  我相信你都會很想知道
[00:10:06.280 --> 00:10:09.880]  為什麼我會知道人是想知道未來呢
[00:10:09.880 --> 00:10:11.560]  打開中文電台你聽一下
[00:10:11.560 --> 00:10:13.600]  有些風水佬在這裡
[00:10:13.600 --> 00:10:15.040]  那些人說他時辰八字
[00:10:15.040 --> 00:10:16.680]  他就馬上說他將來是怎麼樣
[00:10:16.680 --> 00:10:19.880]  事業怎麼樣家庭怎麼樣婚姻怎麼樣
[00:10:19.880 --> 00:10:21.680]  那些人都一路打電話上來
[00:10:21.680 --> 00:10:23.320]  我一邊聽一邊心就想
[00:10:23.320 --> 00:10:24.760]  你為什麼這麼傻
[00:10:24.760 --> 00:10:26.480]  這個人亂說的
[00:10:26.480 --> 00:10:27.960]  你這些時辰八字說出來
[00:10:27.960 --> 00:10:30.160]  他就能告訴你將來的事情嗎
[00:10:30.160 --> 00:10:31.560]  但人就是這樣的
[00:10:31.560 --> 00:10:34.520]  我相信有些人打電話上去的都很有知識的
[00:10:34.520 --> 00:10:37.120]  他都想知道將來發生什麼事情
[00:10:37.120 --> 00:10:39.960]  皇帝在想起將來要發生的事情
[00:10:39.960 --> 00:10:42.200]  他想到他自己生命的短促
[00:10:42.200 --> 00:10:44.520]  想起他這個朝代將來
[00:10:44.520 --> 00:10:46.760]  可能不能夠一直維持下去
[00:10:46.760 --> 00:10:49.960]  他心裡面開始有一個擔心
[00:10:49.960 --> 00:10:52.440]  然後他就發夢了
[00:10:52.440 --> 00:10:54.680]  我相信這個夢是神賜給他的
[00:10:54.680 --> 00:10:56.320]  因為在這個夢里
[00:10:56.320 --> 00:10:58.760]  神要將由但爾里時代
[00:10:58.760 --> 00:11:01.080]  一路到世界的末期
[00:11:01.080 --> 00:11:02.720]  將會發生什麼事情呢
[00:11:02.720 --> 00:11:05.360]  是透過尼泊爾加利薩的王
[00:11:05.360 --> 00:11:07.320]  來顯示出來的
[00:11:07.320 --> 00:11:10.000]  不過尼泊爾加利薩王這個夢很有趣
[00:11:10.000 --> 00:11:11.480]  他發了夢他不記得的
[00:11:11.480 --> 00:11:13.840]  我不知道你發夢記不記得的
[00:11:13.840 --> 00:11:16.640]  有沒有人發過夢是夢醒了
[00:11:16.640 --> 00:11:18.040]  可能你很害怕
[00:11:18.040 --> 00:11:20.480]  又可能發過夢令到你很開心
[00:11:20.480 --> 00:11:22.160]  不過你想來想去都想不到
[00:11:22.160 --> 00:11:24.440]  究竟那個夢的內容是什麼
[00:11:24.440 --> 00:11:26.280]  那你的心一定很急
[00:11:26.280 --> 00:11:30.480]  但是你發完夢的情感還在
[00:11:30.480 --> 00:11:34.320]  尼泊爾加利薩王發完這個夢
[00:11:34.320 --> 00:11:37.200]  他心裡是很煩躁的
[00:11:37.200 --> 00:11:39.920]  是令到他失眠的
[00:11:39.920 --> 00:11:44.080]  但是他是不記得了那個夢是什麼
[00:11:44.080 --> 00:11:46.520]  但是令到他很失落
[00:11:46.520 --> 00:11:50.040]  心煩和失眠
[00:11:50.040 --> 00:11:52.200]  王是有權力在他手上的
[00:11:52.200 --> 00:11:54.200]  這個王是用什麼辦法呢
[00:11:54.200 --> 00:11:58.840]  王的辦法就是照那些術士法師來的
[00:11:58.840 --> 00:12:00.840]  這裡有幾組人
[00:12:00.840 --> 00:12:02.120]  聖經告訴我們
[00:12:02.120 --> 00:12:04.160]  有些人叫做Sorcerer
[00:12:04.160 --> 00:12:08.360]  Sorcerer就是那些行邪術的
[00:12:08.360 --> 00:12:11.280]  能夠預知過去未來的
[00:12:11.280 --> 00:12:13.840]  那些可以說是今天的風水佬
[00:12:13.840 --> 00:12:15.960]  那些占卜的人
[00:12:15.960 --> 00:12:18.920]  然後有一群人叫做Magician
[00:12:18.920 --> 00:12:21.520]  Magician今天我們就說變魔術
[00:12:21.520 --> 00:12:25.400]  其實當時Magician就是行法術
[00:12:25.400 --> 00:12:27.160]  還有很有學問的
[00:12:27.160 --> 00:12:29.400]  不是像今天那些行魔術那樣
[00:12:29.400 --> 00:12:31.880]  但是這些都是邪邪的
[00:12:31.880 --> 00:12:34.000]  都是和靈界有關的
[00:12:34.000 --> 00:12:37.680]  然後他又叫那群人叫Astrologer
[00:12:37.680 --> 00:12:40.680]  就是看天象看天星
[00:12:40.680 --> 00:12:42.080]  識天上的星
[00:12:42.120 --> 00:12:46.600]  就像今天你打開報紙都有Astrology
[00:12:46.600 --> 00:12:48.240]  告訴你你屬什麼的
[00:12:48.240 --> 00:12:49.960]  你這個月你這個禮拜
[00:12:49.960 --> 00:12:51.480]  你要小心些什麼
[00:12:51.480 --> 00:12:53.600]  中外都有這些
[00:12:53.600 --> 00:12:58.080]  原來圍繞在尼布格尼撒王周圍的
[00:12:58.080 --> 00:13:01.480]  都是這一群法術師
[00:13:01.480 --> 00:13:04.560]  這些看天象的
[00:13:04.560 --> 00:13:05.920]  這些風水佬
[00:13:05.920 --> 00:13:07.400]  微卜仙姿
[00:13:07.400 --> 00:13:08.520]  全部這些
[00:13:08.520 --> 00:13:11.760]  一群人其實都有學問
[00:13:11.760 --> 00:13:14.320]  就叫這一群是Wise Men
[00:13:14.320 --> 00:13:16.640]  或者中文翻譯叫做哲士
[00:13:16.640 --> 00:13:17.840]  哲學的哲
[00:13:17.840 --> 00:13:21.520]  就是說這一群就是王認為
[00:13:21.520 --> 00:13:24.240]  是國中最有智慧的這群人
[00:13:24.240 --> 00:13:26.000]  圍繞在他周圍
[00:13:26.000 --> 00:13:28.000]  其實一會兒給我們看到
[00:13:28.000 --> 00:13:30.680]  原來彈爾利和他三個朋友
[00:13:30.680 --> 00:13:33.840]  受訓練都是成為什麼呢
[00:13:33.840 --> 00:13:37.000]  都是成為王旁邊的一群
[00:13:37.000 --> 00:13:39.800]  叫做智囊團
[00:13:39.800 --> 00:13:43.760]  不過他們剛剛來到十幾歲年紀很輕
[00:13:43.760 --> 00:13:46.320]  所以就不在這群人裡面
[00:13:46.320 --> 00:13:48.880]  他可以說可能是學徒
[00:13:48.880 --> 00:13:50.120]  學師
[00:13:50.120 --> 00:13:51.800]  都是跟著這一群人
[00:13:51.800 --> 00:13:52.960]  但這群人裡面
[00:13:52.960 --> 00:13:54.600]  很多是行邪術的
[00:13:54.600 --> 00:13:55.720]  其實一點都不奇怪
[00:13:55.720 --> 00:13:57.680]  因為巴比倫的地方
[00:13:57.680 --> 00:13:59.640]  是一個外邦人的地方
[00:13:59.640 --> 00:14:00.840]  是拜假神
[00:14:00.840 --> 00:14:02.480]  是迷信的
[00:14:02.480 --> 00:14:04.160]  甚至可以說
[00:14:04.160 --> 00:14:06.360]  有些人是被鬼附
[00:14:06.360 --> 00:14:08.880]  是有一些特異的功能
[00:14:08.880 --> 00:14:11.560]  可以行一些歧視的
[00:14:11.560 --> 00:14:13.440]  王周圍的人
[00:14:13.440 --> 00:14:16.760]  在這裡唯有召這一群人來
[00:14:16.760 --> 00:14:18.840]  王對他們的要求是什麼呢
[00:14:18.840 --> 00:14:20.160]  要他們解夢
[00:14:20.160 --> 00:14:22.160]  這群人會懂得解夢的
[00:14:22.160 --> 00:14:25.720]  現在有關區有幾個人在電台說懂得解夢
[00:14:25.720 --> 00:14:26.680]  你講個夢給他聽
[00:14:26.680 --> 00:14:28.480]  他告訴你是什麼意思
[00:14:28.480 --> 00:14:30.080]  其中有個叫黃鷹
[00:14:30.080 --> 00:14:31.320]  我認識他
[00:14:31.320 --> 00:14:32.120]  很神化
[00:14:32.120 --> 00:14:33.040]  我覺得他很神化
[00:14:33.040 --> 00:14:34.480]  不過又賺很多錢
[00:14:34.480 --> 00:14:37.040]  其實是哄人家給錢的
[00:14:37.040 --> 00:14:38.360]  這些風水師
[00:14:38.360 --> 00:14:39.600]  解夢這些
[00:14:39.600 --> 00:14:42.880]  全部一方面是有些邪的
[00:14:42.880 --> 00:14:44.640]  所以我們大家年輕人
[00:14:44.640 --> 00:14:46.800]  千萬不要沾這些東西
[00:14:46.800 --> 00:14:48.640]  千萬不要信風水
[00:14:48.640 --> 00:14:52.480]  千萬不要搞碟仙
[00:14:52.480 --> 00:14:57.920]  這些東西會令到你接觸到邪靈
[00:14:57.920 --> 00:14:58.960]  世上真的有邪靈
[00:14:58.960 --> 00:14:59.680]  我們信神
[00:14:59.680 --> 00:15:00.480]  有神
[00:15:00.480 --> 00:15:01.520]  也有鬼
[00:15:01.520 --> 00:15:02.080]  鬼是誰呢
[00:15:02.080 --> 00:15:02.760]  魔鬼
[00:15:02.760 --> 00:15:04.560]  魔鬼是墮落的天使
[00:15:04.560 --> 00:15:06.880]  有很多魔鬼的手下
[00:15:06.880 --> 00:15:07.600]  跟著他
[00:15:07.600 --> 00:15:10.160]  世上是有邪靈的
[00:15:10.160 --> 00:15:11.520]  但我們信了主的人
[00:15:11.520 --> 00:15:13.240]  有聖靈在我們心裡
[00:15:13.240 --> 00:15:14.880]  我們不怕這些東西
[00:15:14.880 --> 00:15:16.160]  因為有神的保守
[00:15:16.160 --> 00:15:19.240]  如果你行在神的旨意當中的時候
[00:15:19.240 --> 00:15:22.760]  這些邪靈魔鬼是沒有辦法能夠搞到你的
[00:15:22.760 --> 00:15:24.200]  但如果你打開你的心
[00:15:24.200 --> 00:15:26.000]  你去接觸這些東西的時候
[00:15:26.000 --> 00:15:27.040]  你說沒什麼所謂
[00:15:27.040 --> 00:15:28.680]  我玩玩那些碟仙
[00:15:28.680 --> 00:15:29.200]  沒什麼所謂
[00:15:29.200 --> 00:15:31.840]  我很想知道未來是怎麼樣的
[00:15:31.840 --> 00:15:35.320]  你進入這些邪靈的境界的時候
[00:15:35.320 --> 00:15:37.720]  你就打開了你自己的心
[00:15:37.720 --> 00:15:41.080]  有機會讓這些東西進入你裡面
[00:15:41.080 --> 00:15:43.120]  如果是被鬼附聖經
[00:15:43.120 --> 00:15:44.320]  我們也看到有被鬼附
[00:15:44.320 --> 00:15:46.560]  今天有沒有被邪靈所附呢
[00:15:46.560 --> 00:15:47.600]  我相信是有
[00:15:47.600 --> 00:15:50.440]  但是一個生命很願意
[00:15:50.440 --> 00:15:53.760]  是時刻行在神旨意裡面的基督徒
[00:15:53.760 --> 00:15:55.400]  你一點都不用怕
[00:15:55.400 --> 00:15:57.600]  因為聖靈在我們裡面
[00:15:57.600 --> 00:15:59.080]  來保守我們
[00:15:59.080 --> 00:16:01.440]  這個王召了這些術師
[00:16:01.440 --> 00:16:02.960]  這些法師來
[00:16:02.960 --> 00:16:04.880]  不單止王要他們解蒙
[00:16:04.880 --> 00:16:07.160]  你知道王忘記了夢
[00:16:07.160 --> 00:16:09.880]  解蒙的人就是要你講夢給他聽
[00:16:09.880 --> 00:16:13.200]  他就告訴你這個夢是什麼意思
[00:16:13.200 --> 00:16:15.040]  原來解蒙這件事
[00:16:15.040 --> 00:16:16.960]  幾千年前已經有
[00:16:16.960 --> 00:16:18.280]  這些術師
[00:16:18.280 --> 00:16:20.840]  原來當時歷史告訴我們
[00:16:20.840 --> 00:16:24.760]  是很多人做夢都找這些人來解蒙
[00:16:24.760 --> 00:16:27.160]  而這些人是很有經驗解蒙
[00:16:27.160 --> 00:16:30.640]  他們甚至好像編了本書一樣
[00:16:30.640 --> 00:16:32.840]  如果你做夢看到什麼
[00:16:32.840 --> 00:16:35.280]  就是說你是會怎樣
[00:16:35.280 --> 00:16:37.240]  有整套的
[00:16:37.240 --> 00:16:39.640]  好像方程式一樣來解蒙
[00:16:39.640 --> 00:16:41.760]  所以不是亂說的
[00:16:41.760 --> 00:16:44.040]  但是如果夢講不出來的時候
[00:16:44.040 --> 00:16:45.280]  怎麼解呢
[00:16:45.280 --> 00:16:48.840]  所以當王召這些術師法師來的時候
[00:16:48.840 --> 00:16:52.040]  就說你首先要告訴我夢是什麼
[00:16:52.040 --> 00:16:53.800]  然後你要再跟我解蒙
[00:16:53.800 --> 00:16:56.320]  這個是不可能的任務
[00:16:56.320 --> 00:16:57.880]  沒有人能夠做到
[00:16:57.880 --> 00:17:00.920]  所以這些法術師就拖延時間
[00:17:00.920 --> 00:17:02.920]  王又看穿他們拖延時間
[00:17:02.920 --> 00:17:04.680]  說你不能夠拖延時間
[00:17:04.680 --> 00:17:07.320]  如果你真的有這些特異功能的話
[00:17:07.320 --> 00:17:09.360]  你先告訴我夢講什麼
[00:17:09.360 --> 00:17:10.600]  然後你再解釋出來
[00:17:10.600 --> 00:17:11.480]  這群人
[00:17:11.480 --> 00:17:12.320]  啞口無言
[00:17:12.320 --> 00:17:14.520]  因為沒有人能夠做到
