
[00:00:00.000 --> 00:00:04.160]  各位網友你好
[00:02:37.280 --> 00:02:38.800]  因為很簡單
[00:02:38.800 --> 00:02:42.000]  因為我們沒有採用耶穌的方法和策略
[00:02:42.000 --> 00:02:45.520]  相反我們只重視建教堂
[00:02:45.520 --> 00:02:48.720]  將信徒困在四敗場中
[00:02:48.720 --> 00:02:50.560]  不滲透到社區
[00:02:50.560 --> 00:02:52.560]  這種隔離政策
[00:02:52.560 --> 00:02:55.040]  就導致教會死亡的主因
[00:02:55.040 --> 00:02:59.040]  我們可以用COVID-19疫症為例
[00:02:59.040 --> 00:03:03.360]  其實解決疫症的方法並不是困難
[00:03:03.360 --> 00:03:09.520]  當社區一開始發現有COVID-19疫症的時候
[00:03:09.520 --> 00:03:12.080]  可能有十個帶菌者
[00:03:12.080 --> 00:03:17.040]  於是就強制社區做兩件事
[00:03:17.040 --> 00:03:19.760]  第一進行測試
[00:03:19.760 --> 00:03:22.320]  如果發現有帶菌者
[00:03:22.320 --> 00:03:24.080]  立即將他們隔離
[00:03:24.080 --> 00:03:27.440]  所有社區的人都困在家中
[00:03:27.440 --> 00:03:30.000]  不得與任何人接觸21天
[00:03:30.000 --> 00:03:32.800]  這樣疫症就會中斷
[00:03:32.800 --> 00:03:36.400]  不像今天這麼多人傳染
[00:03:36.400 --> 00:03:38.320]  發病甚至死亡
[00:03:38.320 --> 00:03:40.240]  同樣道理
[00:03:40.240 --> 00:03:42.160]  如果教會死亡
[00:03:42.160 --> 00:03:46.240]  最好的方法就是將所有信徒隔離在教堂當中
[00:03:46.240 --> 00:03:49.840]  讓他們不會對社區有任何影響
[00:03:49.840 --> 00:03:51.360]  任何接觸
[00:03:51.360 --> 00:03:53.600]  做不到光做不到炎
[00:03:53.600 --> 00:03:56.240]  教會不足幾年就宣告死亡
[00:03:56.240 --> 00:03:58.800]  因為這樣的緣故
[00:03:58.800 --> 00:04:01.280]  我們就要好好看待耶穌
[00:04:01.280 --> 00:04:06.240]  教下來我們應該用什麼策略去傳教呢
[00:04:06.240 --> 00:04:09.440]  首先我們看第一至第二節
[00:04:09.440 --> 00:04:13.040]  耶穌叫齊了十二個末徒
[00:04:13.040 --> 00:04:15.280]  給他們能力權柄
[00:04:15.280 --> 00:04:16.720]  制服一切鬼
[00:04:16.720 --> 00:04:18.240]  醫治各人的病
[00:04:18.240 --> 00:04:21.520]  由差引他們去宣傳神國的道
[00:04:21.520 --> 00:04:23.520]  醫治病人
[00:04:23.520 --> 00:04:24.960]  在六章十三節
[00:04:24.960 --> 00:04:26.800]  路加也有這樣描述
[00:04:26.800 --> 00:04:27.920]  道了千良
[00:04:27.920 --> 00:04:30.080]  叫他的末徒來
[00:04:30.080 --> 00:04:32.720]  就從他們中間挑選十二個人
[00:04:32.720 --> 00:04:34.800]  稱他們為士道
[00:04:34.800 --> 00:04:38.240]  而在馬科堪三章十四節也有這樣描述
[00:04:38.240 --> 00:04:39.760]  巴道設立十二個人
[00:04:39.760 --> 00:04:42.240]  要他們上和自己同在
[00:04:42.240 --> 00:04:44.800]  也要差他們去傳道
[00:04:44.800 --> 00:04:46.800]  但從這三段聖經看來
[00:04:46.800 --> 00:04:48.000]  我們可以看到
[00:04:48.000 --> 00:04:51.440]  玩道訓練有三個非常重要的觀念
[00:04:51.440 --> 00:04:55.040]  第一就是挑選
[00:04:55.040 --> 00:04:57.120]  路加六章十三節告訴你
[00:04:57.120 --> 00:04:59.120]  耶穌叫他的末徒來
[00:04:59.120 --> 00:05:02.720]  就從他們中間挑選十二個人
[00:05:02.720 --> 00:05:05.280]  首先有一大群人叫玩道
[00:05:05.280 --> 00:05:06.880]  玩道就是學生的意思
[00:05:06.880 --> 00:05:09.200]  他們跟隨耶穌有學習的心
[00:05:09.200 --> 00:05:14.320]  耶穌就從這群人挑選了十二個人做使徒
[00:05:14.320 --> 00:05:17.840]  今天教會的崇拜團契
[00:05:17.840 --> 00:05:20.400]  有一大群人就像魚塘一樣
[00:05:20.400 --> 00:05:22.160]  裡面有很多很多魚
[00:05:22.160 --> 00:05:25.760]  但如果教會只有崇拜團契
[00:05:25.760 --> 00:05:27.120]  是不夠的
[00:05:27.120 --> 00:05:28.720]  這些只是學習
[00:05:28.720 --> 00:05:30.480]  玩道聚集之前
[00:05:30.480 --> 00:05:33.520]  我們必須從我們中間挑選的人
[00:05:33.520 --> 00:05:34.960]  用玩道訓練
[00:05:34.960 --> 00:05:37.600]  訓練他們成為使徒
[00:05:37.600 --> 00:05:41.200]  我們看看訓練是什麼意思
[00:05:41.200 --> 00:05:44.640]  我們特別留意馬克思第三章十四節
[00:05:44.640 --> 00:05:47.520]  耶穌設立十二個人
[00:05:47.520 --> 00:05:49.760]  什麼叫設立呢
[00:05:49.760 --> 00:05:54.240]  原來希臘文這個字叫做Poieo
[00:05:54.240 --> 00:05:57.440]  英文叫做to make製造
[00:05:57.440 --> 00:05:59.360]  這個就是訓練
[00:05:59.360 --> 00:06:03.200]  玩道訓練重要在哪裡呢
[00:06:03.200 --> 00:06:06.000]  因為玩道不是天生的
[00:06:06.000 --> 00:06:08.000]  是要去製造的
[00:06:08.000 --> 00:06:10.000]  是要去訓練
[00:06:10.000 --> 00:06:14.720]  They are not born but made
[00:06:14.720 --> 00:06:16.720]  還有一樣很重要
[00:06:16.720 --> 00:06:19.760]  這些玩道是有使命的
[00:06:19.760 --> 00:06:22.000]  玩道訓練訓練什麼呢
[00:06:22.000 --> 00:06:25.520]  馬克思第三章十四節就說了兩件事
[00:06:25.520 --> 00:06:27.200]  他們相信耶穌的存在
[00:06:27.200 --> 00:06:28.800]  在耶穌的時代
[00:06:28.800 --> 00:06:33.520]  他們和耶穌一起一起睡一起吃一起生活
[00:06:33.520 --> 00:06:35.360]  耶穌升天之後
[00:06:35.360 --> 00:06:37.600]  我們就訓練他
[00:06:37.600 --> 00:06:41.760]  透過靈修禱告默想敬拜團契
[00:06:41.760 --> 00:06:43.920]  學習常遇主動作
[00:06:43.920 --> 00:06:46.240]  我們稱之為inward journey
[00:06:46.240 --> 00:06:50.400]  這是訓練我們熟練生命遇主同行
[00:06:50.400 --> 00:06:51.920]  另外一方面
[00:06:51.920 --> 00:06:53.920]  玩道訓練也是訓練我們
[00:06:53.920 --> 00:06:55.680]  差遣我們做全道功夫
[00:06:55.680 --> 00:06:58.000]  我們稱之為outward journey
[00:06:58.000 --> 00:06:59.680]  事實上使徒這個字
[00:06:59.680 --> 00:07:01.440]  希臘文叫做Apostolos
[00:07:01.440 --> 00:07:03.360]  意思就是奉差遣
[00:07:03.360 --> 00:07:04.800]  全道有兩個方法
[00:07:04.800 --> 00:07:06.320]  一是宣講神的道
[00:07:06.320 --> 00:07:08.320]  即是我們所謂的全佈任
[00:07:08.320 --> 00:07:10.800]  二是醫治同行的鬼
[00:07:10.800 --> 00:07:13.200]  服事關懷的事工
[00:07:13.200 --> 00:07:15.440]  我們不只是得口說
[00:07:15.440 --> 00:07:17.440]  我們有生活的見證
[00:07:17.440 --> 00:07:18.960]  我們有服事
[00:07:18.960 --> 00:07:20.320]  我們有關懷
[00:07:20.320 --> 00:07:22.080]  我們有醫治
[00:07:22.080 --> 00:07:24.800]  所以我們的使命是兩方面的
[00:07:24.800 --> 00:07:28.400]  或者你會覺得這個挑戰和使命太大
[00:07:28.400 --> 00:07:29.760]  我們怎麼可以完成呢
[00:07:29.760 --> 00:07:30.960]  第一次就告訴你
[00:07:30.960 --> 00:07:32.960]  耶穌給他們能力權兵
[00:07:32.960 --> 00:07:35.440]  制服一切鬼 醫治各種病
[00:07:35.440 --> 00:07:38.080]  這並不是神醫的能力
[00:07:38.080 --> 00:07:39.600]  好像靈音法人士
[00:07:39.600 --> 00:07:41.120]  鼓吹神醫趕鬼
[00:07:41.120 --> 00:07:42.400]  在耶穌的時代
[00:07:42.400 --> 00:07:45.360]  耶穌確是使使徒有這樣的權兵
[00:07:45.360 --> 00:07:48.640]  因為這是彌賽亞降臨的標記
[00:07:48.640 --> 00:07:50.720]  耶穌給當時的使徒
[00:07:50.720 --> 00:07:52.960]  這樣的標記來顯示
[00:07:52.960 --> 00:07:56.480]  祂就是那位要來的彌賽亞
[00:07:56.480 --> 00:08:01.760]  這些神蹟是signs of the coming of the Messiah
[00:08:01.760 --> 00:08:03.040]  今天不同了
[00:08:03.040 --> 00:08:05.120]  耶穌並沒有給我們這樣的權兵
[00:08:05.120 --> 00:08:07.920]  因為彌賽亞時代已經過去了
[00:08:07.920 --> 00:08:12.160]  但是雖然耶穌並沒有給我們這樣的
[00:08:12.160 --> 00:08:13.600]  超自然的權兵
[00:08:13.600 --> 00:08:16.160]  但祂依然賜給我們率領的權兵
[00:08:16.160 --> 00:08:18.160]  戰勝魔鬼
[00:08:18.160 --> 00:08:20.640]  或者我們看看
[00:08:20.640 --> 00:08:21.840]  耶穌教導我們
[00:08:21.840 --> 00:08:23.120]  怎樣行動
[00:08:23.120 --> 00:08:24.640]  怎樣實踐使命
[00:08:24.640 --> 00:08:26.000]  第三年
[00:08:26.000 --> 00:08:26.880]  對他們說
[00:08:26.880 --> 00:08:29.920]  行動的時候不要帶拐杖和口袋
[00:08:29.920 --> 00:08:32.240]  不要帶食物和銀紙
[00:08:32.240 --> 00:08:34.400]  也不要帶兩件襪子
[00:08:34.400 --> 00:08:36.640]  無論在哪一家就住在哪裡
[00:08:36.640 --> 00:08:38.080]  也從哪裡起
[00:08:38.080 --> 00:08:39.760]  凡不知在你們的
[00:08:39.760 --> 00:08:42.000]  你們離開那城的時候
[00:08:42.000 --> 00:08:44.480]  而把腳上的塵土丟下去
[00:08:44.480 --> 00:08:46.800]  見證他們的不是
[00:08:46.800 --> 00:08:48.400]  首先我們看看
[00:08:48.400 --> 00:08:50.240]  耶穌差拜他們傳道的時候
[00:08:50.240 --> 00:08:51.360]  怎樣吩咐
[00:08:51.360 --> 00:08:52.960]  不要帶拐杖
[00:08:52.960 --> 00:08:54.240]  不要帶口袋
[00:08:54.240 --> 00:08:55.840]  食物和銀紙
[00:08:55.840 --> 00:08:58.080]  也不要帶兩件襪子
[00:08:58.080 --> 00:09:01.680]  這是一個非常有趣的吩咐
[00:09:01.680 --> 00:09:04.000]  首先我們要解決一個
[00:09:04.000 --> 00:09:05.520]  色經的問題
[00:09:05.520 --> 00:09:08.080]  如果我們比較馬太福音第十章
[00:09:08.080 --> 00:09:09.280]  和馬科頓六章
[00:09:09.280 --> 00:09:11.520]  我們發覺有些古怪
[00:09:11.520 --> 00:09:12.560]  我們首先看看
[00:09:12.560 --> 00:09:14.720]  馬太福音第十章九至十字
[00:09:14.720 --> 00:09:17.280]  要求你不要帶金銀銅錢
[00:09:17.280 --> 00:09:19.200]  行動不要帶口袋
[00:09:19.200 --> 00:09:21.120]  不要帶兩件襪子
[00:09:21.120 --> 00:09:22.880]  也不要帶鞋和拐杖
[00:09:22.880 --> 00:09:24.240]  因為高人得飲食
[00:09:24.240 --> 00:09:26.000]  自認當敵
[00:09:26.000 --> 00:09:28.560]  這是馬太福音第十章九至十字
[00:09:28.560 --> 00:09:33.040]  馬科頓六章八至九字
[00:09:33.040 --> 00:09:34.640]  並祝福他們
[00:09:34.640 --> 00:09:37.520]  行動的時候不要帶食物和口袋
[00:09:37.520 --> 00:09:39.840]  要帶也不要帶錢
[00:09:39.840 --> 00:09:42.000]  除了拐杖之外
[00:09:42.000 --> 00:09:43.280]  什麼都不要帶
[00:09:43.280 --> 00:09:44.560]  只要穿來
[00:09:44.560 --> 00:09:47.760]  也不要穿兩件襪子
[00:09:47.760 --> 00:09:50.800]  大家看不看到有什麼不同
[00:09:50.800 --> 00:09:52.240]  有不同的
[00:09:52.240 --> 00:09:53.840]  如果我們再來看
[00:09:53.840 --> 00:09:56.160]  羅家福音第九章三至四字
[00:09:56.160 --> 00:09:58.640]  對他不算
[00:09:58.640 --> 00:09:59.760]  行動的時候
[00:09:59.760 --> 00:10:01.920]  不要帶拐杖和口袋
[00:10:01.920 --> 00:10:04.080]  不要帶食物和銀紙
[00:10:04.080 --> 00:10:06.000]  也不要帶兩件襪子
[00:10:06.000 --> 00:10:07.920]  無論穿哪一件就自作擾亂
[00:10:07.920 --> 00:10:09.680]  也從哪裏起
[00:10:09.680 --> 00:10:13.680]  我們發覺這幾段聖經
[00:10:13.680 --> 00:10:16.640]  有些不對稱和矛盾的現象
[00:10:16.640 --> 00:10:19.440]  首先羅家馬太都說
[00:10:19.440 --> 00:10:20.720]  不可帶拐杖
[00:10:20.720 --> 00:10:22.880]  但馬科沒有提及
[00:10:22.880 --> 00:10:24.880]  可以帶拐杖
[00:10:24.880 --> 00:10:27.360]  我們會問究竟帶不帶
[00:10:27.360 --> 00:10:30.320]  其次馬科說可以帶鞋
[00:10:30.320 --> 00:10:33.600]  馬太說不可以帶鞋
[00:10:33.600 --> 00:10:36.480]  羅家沒有提及
[00:10:36.480 --> 00:10:39.120]  為什麼有這樣的差異
[00:10:39.120 --> 00:10:41.520]  我的解釋很簡單
[00:10:41.520 --> 00:10:43.040]  馬科說可以帶鞋
[00:10:43.040 --> 00:10:47.280]  是指穿著的
[00:10:47.280 --> 00:10:48.560]  猶太人一定穿鞋
[00:10:48.560 --> 00:10:50.240]  不會赤腳的
[00:10:50.240 --> 00:10:51.840]  因為這是不潔症
[00:10:51.840 --> 00:10:54.400]  所以馬太說不可帶鞋
[00:10:54.400 --> 00:10:56.320]  是指不可多帶一對
[00:10:56.320 --> 00:10:58.240]  一對夠了
[00:10:58.240 --> 00:11:00.800]  正如不可多帶一件襪子一樣
[00:11:00.800 --> 00:11:03.360]  因為你現在穿就夠了
[00:11:03.360 --> 00:11:04.640]  同樣的
[00:11:04.640 --> 00:11:07.200]  馬科說可以帶拐杖
[00:11:07.200 --> 00:11:09.520]  是指手中的拐杖
[00:11:09.520 --> 00:11:12.080]  因為猶太人習慣作為防盜
[00:11:12.080 --> 00:11:13.360]  幫助走路
[00:11:13.360 --> 00:11:16.400]  所以當羅家馬太說不可帶拐杖
[00:11:16.400 --> 00:11:20.240]  是指不可多帶多過一個拐杖
[00:11:20.240 --> 00:11:23.440]  正如不可多帶多過一對牙
[00:11:23.440 --> 00:11:25.360]  多過一件襪子一樣
[00:11:25.360 --> 00:11:30.480]  為什麼耶穌有這樣的吩咐
[00:11:30.480 --> 00:11:32.080]  我們有兩個原因
[00:11:32.080 --> 00:11:34.240]  第一輕輕鬆鬆的傳統
[00:11:34.240 --> 00:11:34.960]  Travel light
[00:11:34.960 --> 00:11:36.560]  放在神的視上
[00:11:36.560 --> 00:11:39.440]  不要太依靠金錢物質的供應
[00:11:39.440 --> 00:11:41.360]  我們要學習信心的功課
[00:11:41.360 --> 00:11:44.320]  但有一個更深層次的意思
[00:11:44.320 --> 00:11:47.760]  原來耶穌所說的指引不是新的
[00:11:47.760 --> 00:11:51.200]  當時每一個猶太人一聽
[00:11:51.200 --> 00:11:53.760]  就知道耶穌說什麼
[00:11:53.760 --> 00:11:55.440]  因為這些是他熟悉的
[00:11:55.440 --> 00:11:56.720]  耳熟能詳的事
[00:11:56.720 --> 00:11:58.320]  原來猶太人有個習慣
[00:11:58.320 --> 00:11:59.600]  當他們進入聖殿的時候
[00:11:59.600 --> 00:12:01.840]  他們一定不帶拐杖
[00:12:01.840 --> 00:12:02.800]  不帶口袋
[00:12:02.800 --> 00:12:03.760]  不帶食物
[00:12:03.760 --> 00:12:05.200]  耶穌的意思是
[00:12:05.200 --> 00:12:07.280]  世界上就像聖殿一樣
[00:12:07.280 --> 00:12:10.160]  整個世界都是張耀神的榮譽
[00:12:10.160 --> 00:12:11.680]  神無處不在
[00:12:11.680 --> 00:12:14.000]  不只是在聖殿才找到
[00:12:14.000 --> 00:12:17.200]  這就是耶穌所說的意思
[00:12:17.200 --> 00:12:20.080]  假如有人不接待他們
[00:12:20.080 --> 00:12:21.040]  他們會怎樣做呢
[00:12:21.040 --> 00:12:21.760]  頂著就說
[00:12:21.760 --> 00:12:22.960]  凡不接待你們的
[00:12:22.960 --> 00:12:24.320]  你們離開那城的時候
[00:12:24.320 --> 00:12:26.400]  把腳上的塵土踢下去
[00:12:26.400 --> 00:12:28.080]  見證他們不是
[00:12:28.080 --> 00:12:30.000]  會不會這麼小器
[00:12:30.000 --> 00:12:31.280]  人家不接待你
[00:12:31.280 --> 00:12:35.600]  你就把腳上的塵土踢下去
[00:12:35.600 --> 00:12:37.040]  見證他們不是
[00:12:37.040 --> 00:12:38.960]  原來猶太人有個習慣
[00:12:38.960 --> 00:12:41.040]  當他們走過外方人的路的時候
[00:12:41.040 --> 00:12:42.800]  他們以為外方人的地方是不見證
[00:12:42.800 --> 00:12:45.360]  於是就把腳上的塵土踢下去
[00:12:45.360 --> 00:12:46.560]  然後再上路
[00:12:46.560 --> 00:12:47.840]  於是他們就見證了
[00:12:47.840 --> 00:12:49.600]  耶穌的意思是
[00:12:49.600 --> 00:12:51.680]  我們不是從種族來分辨
[00:12:51.680 --> 00:12:53.520]  誰是神會接受
[00:12:53.520 --> 00:12:54.720]  誰是神不會接受
[00:12:54.720 --> 00:12:58.160]  而是從屬靈的層面去界定
[00:12:58.160 --> 00:12:59.360]  什麼叫見證
[00:12:59.360 --> 00:13:02.880]  所以外方人在聖經裡說
[00:13:02.880 --> 00:13:05.760]  只要是拒絕接受耶穌的福音的人
[00:13:05.760 --> 00:13:10.240]  而不是從血緣上被猶太人說的
[00:13:10.240 --> 00:13:13.040]  我們又看看第六節
[00:13:13.040 --> 00:13:14.320]  天國的使命
[00:13:14.320 --> 00:13:16.320]  門徒就出去
[00:13:16.320 --> 00:13:17.680]  走遍各鄉
[00:13:17.680 --> 00:13:19.120]  宣傳福音
[00:13:19.120 --> 00:13:20.400]  到處治病
[00:13:20.400 --> 00:13:24.320]  路拜六節就做了個總結
[00:13:24.320 --> 00:13:25.840]  門徒就出去了
[00:13:25.840 --> 00:13:27.920]  他們不是聽了那個信號
[00:13:27.920 --> 00:13:30.080]  他們是有行動的
[00:13:30.080 --> 00:13:31.520]  做什麼呢
[00:13:31.520 --> 00:13:32.720]  走遍各鄉
[00:13:32.720 --> 00:13:36.960]  希臘文的字叫Antakor
[00:13:36.960 --> 00:13:39.040]  Antakor的意思就是
[00:13:39.040 --> 00:13:41.200]  每一條村
[00:13:41.200 --> 00:13:42.240]  每一個地方
[00:13:42.240 --> 00:13:43.760]  就是香港人所謂的洗樓
[00:13:43.760 --> 00:13:45.760]  是非常投入的
[00:13:45.760 --> 00:13:47.600]  他們不只是說
[00:13:47.600 --> 00:13:49.600]  他們還有關懷行動
[00:13:49.600 --> 00:13:51.440]  關愛的使徒
[00:13:51.440 --> 00:13:53.600]  看完這段聖經
[00:13:53.600 --> 00:13:54.880]  我們就會想
[00:13:54.880 --> 00:13:58.480]  我們教會有沒有推行門徒訓練的使徒呢
[00:13:58.480 --> 00:14:03.600]  還是我們只是重視崇拜
[00:14:03.600 --> 00:14:04.880]  平抬
[00:14:04.880 --> 00:14:06.800]  學習
[00:14:06.800 --> 00:14:09.120]  而沒有門徒訓練呢
[00:14:09.120 --> 00:14:11.040]  第二
[00:14:11.040 --> 00:14:13.200]  今天教會的問題在哪裡呢
[00:14:13.200 --> 00:14:15.200]  為什麼我們做不到
[00:14:15.200 --> 00:14:16.720]  好像耶穌所說的
[00:14:16.720 --> 00:14:18.320]  門徒訓練
[00:14:18.320 --> 00:14:20.160]  以一個最好的策略
[00:14:20.160 --> 00:14:21.520]  把福音傳開
[00:14:21.520 --> 00:14:27.680]  為什麼我們只是集中注意力在劍旁
[00:14:27.680 --> 00:14:31.440]  將信徒關在四塊牆當中
[00:14:31.440 --> 00:14:32.880]  不是做綱
[00:14:32.880 --> 00:14:34.160]  不是做圓
[00:14:34.160 --> 00:14:36.880]  我們怎麼可以改善呢
[00:14:36.880 --> 00:14:41.120]  怎麼可以在教會推行門徒訓練的事工呢
[00:14:41.120 --> 00:14:43.680]  這是很值得我們思想的
[00:14:43.680 --> 00:14:46.000]  好 今天我們講到這裡
[00:14:46.000 --> 00:14:49.920]  我們來到羅伽修第九章
[00:14:49.920 --> 00:14:52.000]  第七節跳到第九節
[00:14:52.000 --> 00:14:53.600]  題目叫做
[00:14:53.600 --> 00:14:56.080]  你活在恐懼中
[00:14:56.080 --> 00:14:59.680]  首先我們來看看這段聖經
[00:14:59.680 --> 00:15:02.560]  羅伽修第九章
[00:15:02.560 --> 00:15:04.720]  第七節跳到第九節
[00:15:04.720 --> 00:15:08.640]  希律分封王聽見耶穌所做的一切事
[00:15:08.640 --> 00:15:10.320]  就憤怒起來
[00:15:10.320 --> 00:15:11.920]  因為有人說
[00:15:11.920 --> 00:15:14.800]  若按從死人中復活了
[00:15:14.800 --> 00:15:16.400]  又有人說
[00:15:16.400 --> 00:15:18.320]  以令那演員了
[00:15:18.320 --> 00:15:19.920]  還有人說
[00:15:19.920 --> 00:15:23.440]  故事一個先知又活了
[00:15:23.440 --> 00:15:24.640]  希律說
[00:15:24.640 --> 00:15:26.960]  若按我已經斬了
[00:15:26.960 --> 00:15:28.720]  但這是什麼人
[00:15:28.720 --> 00:15:30.160]  關於他
[00:15:30.160 --> 00:15:32.640]  我竟聽到這樣的事
[00:15:32.640 --> 00:15:35.280]  於是希律想要見他
[00:15:35.280 --> 00:15:37.200]  紅啊
[00:15:37.200 --> 00:15:39.120]  The wild swan
[00:15:39.120 --> 00:15:42.640]  是全球最促銷華人作家
[00:15:42.640 --> 00:15:44.240]  張蓉的代表作
[00:15:44.240 --> 00:15:46.400]  她的全名叫紅
[00:15:46.400 --> 00:15:49.120]  中國三代女人的故事
[00:15:49.120 --> 00:15:55.520]  這本書獲1992年英國獎項
[00:15:55.520 --> 00:16:00.480]  這本書講述張蓉和她母親
[00:16:00.480 --> 00:16:04.080]  和她外祖母三代女性的故事
[00:16:04.080 --> 00:16:07.920]  也反映了近代中國在動亂的社會中
[00:16:07.920 --> 00:16:10.160]  掙扎的悲劇
[00:16:10.160 --> 00:16:12.400]  透過這三個女人的故事
[00:16:12.400 --> 00:16:16.400]  將二十世紀中國社會和歷史描繪出來
[00:16:16.400 --> 00:16:18.880]  令人難以忘懷
[00:16:18.880 --> 00:16:20.960]  張蓉的外祖母
[00:16:20.960 --> 00:16:26.560]  15歲被利欲分心的父親賣給了君佛做妾侍
[00:16:26.560 --> 00:16:30.560]  從此過著一些非常艱難坎坷的人生
[00:16:30.560 --> 00:16:32.480]  最後民國建立
[00:16:32.480 --> 00:16:34.400]  君佛失去了勢力
[00:16:34.400 --> 00:16:37.200]  他才有機會逃脫魔掌
[00:16:37.200 --> 00:16:40.720]  後來展主嫁給了滿洲族的醫生
[00:16:40.720 --> 00:16:42.320]  作為他的妻子
[00:16:42.320 --> 00:16:44.320]  所以張蓉的母親
[00:16:44.320 --> 00:16:49.200]  在少年時代就在日軍軍事下的滿洲國度過
[00:16:49.200 --> 00:16:52.880]  飽嘗亡國奴的一種悲歎
[00:16:52.880 --> 00:16:56.400]  後來雖然中國勝利
[00:16:56.400 --> 00:16:59.600]  東北散而歸回中國
[00:16:59.600 --> 00:17:02.480]  但生活一點也不好過
[00:17:02.480 --> 00:17:06.240]  受盡國民黨腐敗統治的遊掠
[00:17:06.240 --> 00:17:08.480]  和內戰的痛苦
[00:17:08.480 --> 00:17:10.560]  所以張蓉的母親
[00:17:10.560 --> 00:17:14.080]  寄望共產黨可以能夠
[00:17:14.080 --> 00:17:19.520]  恢復中國的一些自由和自尊
[00:17:19.520 --> 00:17:22.720]  在不斷的苦難磨練之下
[00:17:22.720 --> 00:17:25.120]  去參加了解放工作
[00:17:25.120 --> 00:17:27.760]  甚至經歷死亡的邊緣
[00:17:27.760 --> 00:17:31.440]  在鬥爭期間去認識了一個革命同志
[00:17:31.440 --> 00:17:32.880]  叫為夫婦
[00:17:32.880 --> 00:17:34.640]  新中國成立了
[00:17:34.640 --> 00:17:37.840]  但她的生活並不好過
[00:17:37.840 --> 00:17:41.040]  他們遷徙到四川
[00:17:41.040 --> 00:17:44.480]  在那裏做共產黨的高幹官職
[00:17:44.480 --> 00:17:51.040]  張蓉出身在共產黨的高幹家庭裏
[00:17:51.040 --> 00:17:54.320]  在共產黨的奶水中長大
[00:17:54.320 --> 00:17:57.120]  在文化大革命期間
