
[00:00:00.000 --> 00:00:04.640]  我们低头祈祷
[00:02:33.320 --> 00:02:35.040]  我们有愿望的
[00:02:35.040 --> 00:02:37.040]  我们有感情的
[00:02:37.040 --> 00:02:39.200]  我们有我们的思想的
[00:02:39.200 --> 00:02:40.840]  一只猫一只狗
[00:02:40.840 --> 00:02:42.280]  你给它吃得饱
[00:02:42.280 --> 00:02:44.000]  有个地方给它睡
[00:02:44.000 --> 00:02:45.320]  它就不理的
[00:02:45.320 --> 00:02:48.080]  人有愿望的
[00:02:48.080 --> 00:02:49.920]  我们有感情的
[00:02:49.920 --> 00:02:51.560]  我们有我们的思想的
[00:02:51.560 --> 00:02:52.480]  就是因为这样
[00:02:52.480 --> 00:02:53.960]  所以会有磨擦
[00:02:53.960 --> 00:02:55.760]  不一定是吃东西的
[00:02:55.760 --> 00:02:57.520]  我们相处的时候
[00:02:57.520 --> 00:02:59.360]  就是我们的愿望不同
[00:02:59.360 --> 00:03:01.120]  我们的思想不同
[00:03:01.120 --> 00:03:04.680]  感情被别人冲击
[00:03:04.680 --> 00:03:07.640]  所以就会有问题出现
[00:03:07.640 --> 00:03:09.360]  今天我们读的经文
[00:03:09.360 --> 00:03:10.480]  讲得很明显的
[00:03:10.480 --> 00:03:12.120]  就是说弟兄和睦
[00:03:12.120 --> 00:03:15.920]  弟兄和睦是多好呢?
[00:03:15.920 --> 00:03:20.520]  这首诗是我们说的朝圣诗
[00:03:20.520 --> 00:03:22.800]  所以弟兄应该说弟兄姐妹
[00:03:22.800 --> 00:03:23.520]  那怎么说呢?
[00:03:23.520 --> 00:03:25.080]  为什么是弟兄呢?
[00:03:25.080 --> 00:03:26.720]  我自己想最有可能
[00:03:26.720 --> 00:03:29.240]  就是因为以前那些人崇拜
[00:03:29.240 --> 00:03:30.840]  在会幕崇拜
[00:03:30.840 --> 00:03:32.960]  在圣殿崇拜也好
[00:03:32.960 --> 00:03:34.200]  他们不是像我们这样
[00:03:34.200 --> 00:03:35.680]  男和女一起坐的
[00:03:35.680 --> 00:03:36.840]  男有男坐
[00:03:36.840 --> 00:03:37.880]  女的有女的
[00:03:37.880 --> 00:03:39.800]  在另一个地方的
[00:03:39.800 --> 00:03:42.640]  以前去到主耶稣那时候
[00:03:42.640 --> 00:03:46.120]  圣殿是一群男人在一个地方
[00:03:46.120 --> 00:03:47.760]  女人在另一个地方
[00:03:47.760 --> 00:03:49.240]  所以唱这首诗
[00:03:49.240 --> 00:03:53.560]  说弟兄和睦同居
[00:03:53.560 --> 00:03:54.360]  当然啦
[00:03:54.360 --> 00:03:56.040]  因为是一群弟兄来的
[00:03:56.040 --> 00:03:57.440]  没有姐妹在那里
[00:03:57.440 --> 00:03:58.880]  如果有姐妹在那里
[00:03:58.880 --> 00:03:59.640]  唱这首歌
[00:03:59.640 --> 00:04:00.760]  会不会就是姐妹
[00:04:00.760 --> 00:04:01.440]  我不知道
[00:04:01.440 --> 00:04:02.640]  因为我们没有那个版本
[00:04:02.640 --> 00:04:05.760]  不过我们有的是弟兄那个
[00:04:05.760 --> 00:04:07.760]  所以我们今天看到弟兄
[00:04:07.760 --> 00:04:08.640]  就是这个意思
[00:04:08.640 --> 00:04:09.640]  今天我们教会不同
[00:04:09.640 --> 00:04:11.960]  我们弟兄姐妹都一起坐在这里
[00:04:11.960 --> 00:04:14.120]  所以我们可能应该改写
[00:04:14.120 --> 00:04:15.840]  应该是弟兄姐妹
[00:04:15.840 --> 00:04:17.760]  是吧
[00:04:17.760 --> 00:04:19.280]  那有多好呢?
[00:04:19.280 --> 00:04:20.600]  其实这里说了几样东西
[00:04:20.600 --> 00:04:21.240]  挺好的
[00:04:21.240 --> 00:04:22.360]  好像什么
[00:04:22.360 --> 00:04:25.000]  好像油膏在阿伦的头
[00:04:25.000 --> 00:04:25.920]  大家有没有想过
[00:04:25.920 --> 00:04:27.120]  整个头沾上油
[00:04:27.120 --> 00:04:28.600]  有什么好呢?
[00:04:28.600 --> 00:04:31.360]  现在无端端你拿油倒在我的头上
[00:04:31.360 --> 00:04:32.840]  然后又要倒在衣服上
[00:04:32.840 --> 00:04:34.240]  全身又湿又烫
[00:04:34.240 --> 00:04:36.160]  哇!真是好啊
[00:04:36.160 --> 00:04:37.560]  有什么好呢?
[00:04:37.560 --> 00:04:38.280]  是吧
[00:04:38.280 --> 00:04:40.160]  如果我们要明白
[00:04:40.160 --> 00:04:41.200]  是怎样好呢?
[00:04:41.200 --> 00:04:42.800]  实际上第一样东西你要明白
[00:04:42.800 --> 00:04:45.320]  就是这些油是要你做什么的
[00:04:45.320 --> 00:04:46.800]  为什么他这么多东西不提
[00:04:46.800 --> 00:04:49.000]  他提这种油
[00:04:49.000 --> 00:04:51.000]  如果你想知道
[00:04:51.000 --> 00:04:52.000]  你回去自己看
[00:04:52.000 --> 00:04:53.360]  我告诉你一个经文
[00:04:53.360 --> 00:04:54.440]  现在我们不会读的
[00:04:54.440 --> 00:04:56.280]  我是解释给你听的
[00:04:56.280 --> 00:05:00.120]  经文是出埃及记三十章
[00:05:00.120 --> 00:05:02.480]  二十二到三十三
[00:05:02.480 --> 00:05:03.840]  这几段
[00:05:03.840 --> 00:05:06.440]  出埃及记三十章
[00:05:06.440 --> 00:05:09.080]  二十二到三十三
[00:05:09.080 --> 00:05:12.200]  你就找到刚才我说的东西
[00:05:12.200 --> 00:05:17.080]  这种油原来是要倒在祭司上的
[00:05:17.080 --> 00:05:18.320]  大家记住
[00:05:18.320 --> 00:05:20.880]  以前大祭司才倒在头上
[00:05:20.880 --> 00:05:22.160]  我们经常说受高者
[00:05:22.160 --> 00:05:24.600]  实际上在以色列里有两个人
[00:05:24.600 --> 00:05:26.440]  是会受高在头上的
[00:05:26.440 --> 00:05:28.240]  一个是大祭司
[00:05:28.240 --> 00:05:31.120]  另外一个就是皇帝
[00:05:31.120 --> 00:05:34.640]  所以只有两个人是倒在头上的
[00:05:34.640 --> 00:05:36.440]  平常的祭司
[00:05:36.440 --> 00:05:38.560]  实际上是倒在身上的
[00:05:38.560 --> 00:05:40.680]  倒一点点在身上
[00:05:40.680 --> 00:05:42.640]  这样就去侍奉了
[00:05:42.640 --> 00:05:45.040]  所以这些油
[00:05:45.040 --> 00:05:46.000]  提到这个油
[00:05:46.000 --> 00:05:47.200]  这个是特别的油
[00:05:47.200 --> 00:05:50.360]  这个油是要来高祭司
[00:05:50.360 --> 00:05:52.360]  去侍奉的
[00:05:52.360 --> 00:05:55.160]  这是第一样东西我们应该知道的
[00:05:55.160 --> 00:05:55.880]  第二样东西
[00:05:55.880 --> 00:05:57.320]  也是从那段经文里拿出来的
[00:05:57.320 --> 00:05:58.240]  不过是二十九节
[00:05:58.240 --> 00:05:59.360]  就是说
[00:05:59.360 --> 00:06:02.560]  什么油碰到一样东西
[00:06:02.560 --> 00:06:03.640]  如果你拿出去
[00:06:03.640 --> 00:06:05.880]  一下子不小心倒在地上
[00:06:05.880 --> 00:06:07.640]  或者倒在一样东西上
[00:06:07.640 --> 00:06:10.040]  是将那样东西性化了
[00:06:10.040 --> 00:06:11.360]  大家有没有想过这件事呢
[00:06:11.360 --> 00:06:13.920]  真的挺有趣的
[00:06:13.920 --> 00:06:14.600]  这个麦克风
[00:06:14.600 --> 00:06:16.440]  一下子不小心倒了油下去
[00:06:16.440 --> 00:06:18.480]  这个麦克风就变成性化了
[00:06:18.480 --> 00:06:20.000]  分别为性化了
[00:06:20.000 --> 00:06:22.000]  所以大祭司倒在你的身上
[00:06:22.000 --> 00:06:25.360]  是分别为性化出来侍奉神的
[00:06:25.360 --> 00:06:27.200]  但是这种油要很小心的
[00:06:27.200 --> 00:06:29.280]  因为你一下子不小心倒在那样东西上
[00:06:29.280 --> 00:06:31.480]  那样东西是被性化的
[00:06:31.480 --> 00:06:33.240]  但多数我们想到
[00:06:33.240 --> 00:06:36.360]  圣洁这件事是脆弱的
[00:06:36.360 --> 00:06:39.120]  圣洁就好像一张白纸
[00:06:39.120 --> 00:06:39.920]  你很小心
[00:06:39.920 --> 00:06:41.120]  是白纸
[00:06:41.120 --> 00:06:42.320]  你碰一点东西下去
[00:06:42.320 --> 00:06:43.680]  它就变黑了
[00:06:43.680 --> 00:06:44.640]  或者碰这些东西
[00:06:44.640 --> 00:06:46.080]  它就变褐了
[00:06:46.080 --> 00:06:48.680]  所以圣洁是很脆弱的东西
[00:06:48.680 --> 00:06:49.600]  我们这样想
[00:06:49.600 --> 00:06:50.400]  我和你说
[00:06:50.400 --> 00:06:55.480]  圣经里面最少有两样很圣洁的东西
[00:06:55.480 --> 00:06:57.720]  是一点都不脆弱的
[00:06:57.720 --> 00:07:00.960]  第一样是神
[00:07:00.960 --> 00:07:02.880]  神的圣洁一点都不脆弱的
[00:07:02.880 --> 00:07:05.560]  神的圣洁降临在西乃山
[00:07:05.560 --> 00:07:07.680]  那里整个天崩地裂的样子
[00:07:07.680 --> 00:07:09.280]  那些人走近
[00:07:09.280 --> 00:07:11.080]  是会死了的
[00:07:11.080 --> 00:07:12.840]  所以每个人都很害怕的
[00:07:12.840 --> 00:07:14.720]  你要自己圣洁了之后三天
[00:07:14.720 --> 00:07:16.680]  然后还不可以走近去的
[00:07:16.680 --> 00:07:18.760]  这个圣洁是绝对的圣洁
[00:07:18.760 --> 00:07:20.320]  谁走近去神那里
[00:07:20.320 --> 00:07:22.720]  这个圣洁就将他毁灭的了
[00:07:22.720 --> 00:07:25.840]  所以我们最激烈的圣洁的东西
[00:07:25.840 --> 00:07:27.240]  或者应该说人
[00:07:27.240 --> 00:07:28.680]  就是神
[00:07:28.680 --> 00:07:29.680]  不是脆弱的
[00:07:29.680 --> 00:07:30.680]  一点都不脆弱的
[00:07:30.680 --> 00:07:32.400]  原来神出现的那一刻
[00:07:32.400 --> 00:07:34.000]  是一点都不脆弱的
[00:07:34.000 --> 00:07:38.360]  另外有一样东西是不脆弱的
[00:07:38.360 --> 00:07:39.800]  就是我们说的油
[00:07:39.800 --> 00:07:43.320]  因为这个油不会被一样东西玷污
[00:07:43.320 --> 00:07:47.640]  它反过来圣化了那样东西
[00:07:47.640 --> 00:07:49.560]  第三样东西关于这个油
[00:07:49.560 --> 00:07:52.000]  就是在刚才我说的
[00:07:52.000 --> 00:07:55.280]  出埃及纪三十章32到33节
[00:07:55.280 --> 00:08:00.400]  就是不可以在圣殿之外制造这个油的
[00:08:00.400 --> 00:08:01.680]  大家可能去圣殿那里
[00:08:01.680 --> 00:08:02.520]  闻到大祭司
[00:08:02.520 --> 00:08:03.720]  哇
[00:08:03.720 --> 00:08:04.680]  多香啊
[00:08:04.680 --> 00:08:05.480]  自己也想尝一下
[00:08:05.480 --> 00:08:06.280]  那又怎么样呢?
[00:08:06.280 --> 00:08:07.600]  SK2那些
[00:08:07.600 --> 00:08:08.840]  在那里尝一尝
[00:08:08.840 --> 00:08:09.440]  不行的
[00:08:09.440 --> 00:08:12.680]  原来不可以在这个圣殿之外制造的
[00:08:12.680 --> 00:08:13.680]  不过我跟你说
[00:08:13.680 --> 00:08:15.880]  实在圣经里面有说过
[00:08:15.880 --> 00:08:18.680]  这个油是怎么制造的
[00:08:18.680 --> 00:08:22.040]  有说里面的调味料是什么的
[00:08:22.040 --> 00:08:22.920]  是全部说了
[00:08:22.920 --> 00:08:25.760]  不过是不准制造的
[00:08:25.760 --> 00:08:28.320]  这个特别是为祭司而用
[00:08:28.320 --> 00:08:30.520]  在圣殿里面
[00:08:30.520 --> 00:08:33.080]  是预备他们侍奉主的那一刻
[00:08:33.080 --> 00:08:34.840]  才可以制造
[00:08:34.840 --> 00:08:36.440]  现在开始你明白
[00:08:36.440 --> 00:08:39.880]  为什么他觉得这个油是那么贵重
[00:08:39.880 --> 00:08:42.400]  这个油倒出来那一刻
[00:08:42.400 --> 00:08:44.240]  是那么美丽的图像
[00:08:44.240 --> 00:08:45.880]  祭司一高了之后
[00:08:45.880 --> 00:08:47.920]  他不准走出去圣殿
[00:08:47.920 --> 00:08:50.480]  因为他已经是分别为圣
[00:08:50.480 --> 00:08:51.360]  侍奉主了
[00:08:51.360 --> 00:08:52.720]  所以他一高了之后
[00:08:52.720 --> 00:08:54.920]  他就在等他侍奉的时间
[00:08:54.920 --> 00:08:56.440]  侍奉完了
[00:08:56.440 --> 00:08:57.440]  奉祭了
[00:08:57.440 --> 00:08:59.600]  然后他就回到圣殿里面
[00:08:59.600 --> 00:09:01.920]  那个地方除了他的衣服
[00:09:01.920 --> 00:09:03.440]  还有洗了澡
[00:09:03.440 --> 00:09:04.280]  换了衣服
[00:09:04.280 --> 00:09:06.520]  他才可以走出圣殿
[00:09:06.520 --> 00:09:09.800]  所以这个油一高了一个人之后
[00:09:09.800 --> 00:09:10.880]  制司也好
[00:09:10.880 --> 00:09:11.720]  大祭司也好
[00:09:11.720 --> 00:09:13.160]  他要留在圣殿里面
[00:09:13.160 --> 00:09:16.640]  等他侍奉的时间
[00:09:16.640 --> 00:09:19.320]  当我们明白这个油之后
[00:09:19.320 --> 00:09:20.600]  你看回这个经文
[00:09:20.600 --> 00:09:22.480]  我觉得你最低限度会看到一件事
[00:09:22.480 --> 00:09:24.000]  原来它是说
[00:09:24.000 --> 00:09:26.960]  这个油本来是不能离开圣殿的
[00:09:26.960 --> 00:09:30.560]  不过如果我们有合一的心
[00:09:30.560 --> 00:09:32.480]  群体合一
[00:09:32.480 --> 00:09:35.960]  就好像将这个油带出了圣殿一样
[00:09:35.960 --> 00:09:40.520]  在圣殿里带出去世俗
[00:09:40.520 --> 00:09:42.160]  这个油本来是不能离开的
[00:09:42.160 --> 00:09:44.680]  但是那个合一
[00:09:44.680 --> 00:09:46.000]  神的指纹合一
[00:09:46.000 --> 00:09:48.360]  就好像将这个圣油
[00:09:48.360 --> 00:09:50.760]  在圣殿里带出去一样
[00:09:50.760 --> 00:09:52.280]  我觉得今天对我们来说
[00:09:52.280 --> 00:09:54.760]  是绝对有启示
[00:09:54.760 --> 00:09:57.200]  今天我们在这里聚会
[00:09:57.200 --> 00:09:58.240]  我们唱诗
[00:09:58.240 --> 00:09:59.200]  我们祈祷
[00:09:59.200 --> 00:10:00.600]  我们说亲近神
[00:10:00.600 --> 00:10:02.680]  但是我们可不可以将这个圣洁
[00:10:02.680 --> 00:10:04.520]  带出去这个门口呢?
[00:10:04.520 --> 00:10:07.760]  带出去这个群体呢?
[00:10:07.760 --> 00:10:09.760]  整个元朗区呢?
[00:10:09.760 --> 00:10:12.440]  其实我们可以的
[00:10:12.440 --> 00:10:13.960]  将这个圣洁在这里
[00:10:13.960 --> 00:10:15.640]  我们感受到的圣洁
[00:10:15.640 --> 00:10:17.280]  带出去这个门口
[00:10:17.280 --> 00:10:18.800]  带出去这个群体
[00:10:18.800 --> 00:10:20.720]  带出去元朗区
[00:10:20.720 --> 00:10:23.520]  让别人都感受到神的圣洁
[00:10:23.520 --> 00:10:25.760]  我们怎么做这件事呢?
[00:10:25.760 --> 00:10:27.480]  就是我们的合一
[00:10:27.480 --> 00:10:30.200]  当我们合一彼此相爱的时候
[00:10:30.200 --> 00:10:33.640]  就将这件事带出去教堂的门口
[00:10:33.640 --> 00:10:37.400]  这个是我们实在应该做的
[00:10:37.400 --> 00:10:40.480]  我和你说一个事件
[00:10:40.480 --> 00:10:42.480]  世界第二次大战的时候
[00:10:42.480 --> 00:10:44.880]  在德国大家都知道是希特拉
[00:10:44.880 --> 00:10:46.240]  希特拉统治
[00:10:46.240 --> 00:10:48.080]  实在是他很喜欢
[00:10:48.080 --> 00:10:51.320]  透过教会来统治人民
[00:10:51.320 --> 00:10:51.800]  为什么呢?
[00:10:51.800 --> 00:10:56.440]  因为德国当时是一个基督教的国家
[00:10:56.440 --> 00:10:58.320]  他想一下基督教国家
[00:10:58.320 --> 00:11:01.240]  他控制了基督教
[00:11:01.240 --> 00:11:03.240]  那不就是控制了大多数的人
[00:11:03.240 --> 00:11:06.200]  他真正就是用了这个方法
[00:11:06.200 --> 00:11:08.320]  实在如果大家看世界第二次大战
[00:11:08.320 --> 00:11:10.720]  他是透过教会去逼迫犹太人的
[00:11:10.720 --> 00:11:14.800]  所以犹太人对教会是没有什么好感的
[00:11:14.800 --> 00:11:17.440]  有一个宗派就是了
[00:11:17.440 --> 00:11:19.960]  但是分开了两帮人
[00:11:19.960 --> 00:11:21.600]  有一帮人就觉得
[00:11:21.600 --> 00:11:22.840]  OK啦
[00:11:22.840 --> 00:11:25.200]  希特拉又不是这样逼迫我们
[00:11:25.200 --> 00:11:27.880]  我们乖乖地做我们的事
[00:11:27.880 --> 00:11:29.840]  他说了OK的
[00:11:29.840 --> 00:11:32.040]  另外一帮人说不行
[00:11:32.040 --> 00:11:33.400]  我们只有一个主
[00:11:33.400 --> 00:11:34.680]  我们的主就是耶稣
[00:11:34.680 --> 00:11:36.040]  希特拉不是耶稣
[00:11:36.040 --> 00:11:37.400]  希特拉不是我们的主
[00:11:37.400 --> 00:11:39.040]  所以他不可以做我们
[00:11:39.040 --> 00:11:41.200]  他不可以支配我们应该做什么
[00:11:41.200 --> 00:11:42.560]  不应该做什么
[00:11:42.560 --> 00:11:44.440]  那就分开了两帮人出来
[00:11:44.440 --> 00:11:46.080]  当时希特拉在的时候
[00:11:46.080 --> 00:11:48.080]  你猜他逼迫哪一帮呢?
[00:11:48.080 --> 00:11:52.360]  他当然逼迫那帮是对抗他那帮
[00:11:52.360 --> 00:11:54.120]  监禁了很多人
[00:11:54.120 --> 00:11:57.560]  很多人甚至是监禁了之后出不来了
[00:11:57.560 --> 00:11:58.080]  好了
[00:11:58.080 --> 00:11:59.800]  世界大战过了之后
[00:11:59.800 --> 00:12:05.160]  有一帮人在监牢里释放出来
[00:12:05.160 --> 00:12:07.440]  因为他们没有做错什么
[00:12:07.440 --> 00:12:08.120]  释放出来
[00:12:08.120 --> 00:12:11.200]  这帮人受尽痛苦
[00:12:11.200 --> 00:12:13.160]  为了他的信念
[00:12:13.160 --> 00:12:16.920]  受了很多痛苦出来
[00:12:16.920 --> 00:12:18.960]  见到他们那帮朋友
[00:12:18.960 --> 00:12:20.160]  都是基督徒
[00:12:20.160 --> 00:12:22.200]  同一个宗派
[00:12:22.200 --> 00:12:23.360]  很难相处
[00:12:23.360 --> 00:12:24.680]  坐在一起
[00:12:24.680 --> 00:12:25.840]  他很快
[00:12:25.840 --> 00:12:28.160]  因为可能出卖他的人就是
[00:12:28.160 --> 00:12:29.440]  坐在那里的人
[00:12:29.440 --> 00:12:30.640]  当年为什么我坐牢
[00:12:30.640 --> 00:12:31.240]  就是因为他
[00:12:31.240 --> 00:12:32.280]  说过一句话
[00:12:32.280 --> 00:12:33.360]  我坐牢
[00:12:33.360 --> 00:12:35.160]  就因为他
[00:12:35.160 --> 00:12:37.960]  整个教会差不多分裂了
[00:12:37.960 --> 00:12:38.520]  为什么呢?
[00:12:38.520 --> 00:12:40.120]  因为很多仇恨
[00:12:40.120 --> 00:12:41.160]  很多怨恨
[00:12:41.160 --> 00:12:42.960]  在教会里
[00:12:42.960 --> 00:12:45.920]  人已经离世了
[00:12:45.920 --> 00:12:50.200]  但是他对当时德国教会这个宗派
[00:12:50.200 --> 00:12:53.800]  尤其是那个伤害
[00:12:53.800 --> 00:12:54.960]  是继续
[00:12:54.960 --> 00:12:57.760]  最后那些领袖都觉得不行
[00:12:57.760 --> 00:12:59.080]  这样下去是不行的
[00:12:59.080 --> 00:13:02.320]  他们就去一个地方退休
[00:13:02.320 --> 00:13:03.640]  一个退休会
[00:13:03.640 --> 00:13:04.840]  我不知道你知不知道
[00:13:04.840 --> 00:13:07.560]  有个叫Francis Sheffield的人
[00:13:07.560 --> 00:13:08.560]  Francis Sheffield
[00:13:08.560 --> 00:13:10.880]  有一个时期很有名的
[00:13:10.880 --> 00:13:13.800]  他有参加这个聚会
[00:13:13.800 --> 00:13:15.880]  有些人问他
[00:13:15.880 --> 00:13:18.000]  那你们做什么?
[00:13:18.000 --> 00:13:19.040]  他说没有
[00:13:19.040 --> 00:13:19.560]  我没有做什么
[00:13:19.560 --> 00:13:20.000]  坐在那里
[00:13:20.000 --> 00:13:20.400]  你看我
[00:13:20.400 --> 00:13:21.760]  我看你
[00:13:21.760 --> 00:13:23.880]  然后
[00:13:23.880 --> 00:13:25.320]  祈祷
[00:13:25.360 --> 00:13:27.080]  然后
[00:13:27.080 --> 00:13:29.200]  神的灵降临
[00:13:29.200 --> 00:13:30.640]  他们开始
[00:13:30.640 --> 00:13:32.600]  自己思想自己做错的事
[00:13:32.600 --> 00:13:33.880]  自己的怨恨
[00:13:33.880 --> 00:13:34.960]  然后
[00:13:34.960 --> 00:13:36.680]  认罪
[00:13:36.680 --> 00:13:38.200]  肯认罪
[00:13:38.200 --> 00:13:39.440]  有些人说对不起
[00:13:39.440 --> 00:13:41.280]  其实我当时也很害怕
[00:13:41.280 --> 00:13:43.440]  我这样做不是因为我想害你
[00:13:43.440 --> 00:13:44.080]  是因为我害怕
[00:13:44.080 --> 00:13:45.120]  我太害怕
[00:13:45.120 --> 00:13:46.720]  当你肯这样说的时候
[00:13:46.720 --> 00:13:47.360]  那些人
[00:13:47.360 --> 00:13:49.960]  在监牢的那些人反而听
[00:13:49.960 --> 00:13:54.240]  而在监牢出来的人
[00:13:54.240 --> 00:13:55.480]  都分享
[00:13:55.480 --> 00:13:59.440]  他说实际上那时我很恨你
[00:13:59.440 --> 00:14:02.000]  因为你一句话
[00:14:02.000 --> 00:14:04.280]  我坐了这么多年监
[00:14:04.280 --> 00:14:06.040]  我受了这么多苦
[00:14:06.040 --> 00:14:06.760]  我出来之后
[00:14:06.760 --> 00:14:07.320]  我坐在那里
[00:14:07.320 --> 00:14:07.760]  我看到你
[00:14:07.760 --> 00:14:09.800]  实际上我真的很不想理这个教会
[00:14:09.800 --> 00:14:11.360]  大家一起分享
[00:14:11.360 --> 00:14:14.480]  那圣灵就在他们当中运行
[00:14:14.480 --> 00:14:15.600]  最后
[00:14:15.600 --> 00:14:18.160]  他们有一个大复兴
[00:14:18.160 --> 00:14:20.040]  今天德国教会还在
[00:14:20.040 --> 00:14:23.600]  就因为这样
[00:14:23.600 --> 00:14:27.280]  将圣洁在教会带出去
[00:14:27.280 --> 00:14:27.720]  为什么呢?
[00:14:27.720 --> 00:14:28.600]  因为一群人
[00:14:28.600 --> 00:14:31.000]  肯坐在一起
[00:14:31.000 --> 00:14:32.520]  祈祷
[00:14:32.520 --> 00:14:34.520]  认罪
[00:14:34.520 --> 00:14:36.240]  合一是不容易的
[00:14:36.240 --> 00:14:37.320]  为什么合一不容易呢?
[00:14:37.320 --> 00:14:38.360]  因为很多原因
[00:14:38.360 --> 00:14:40.840]  为什么我们会伤害别人
[00:14:40.840 --> 00:14:41.840]  有时候我们伤害别人
[00:14:41.840 --> 00:14:43.120]  我们是不知道的
[00:14:43.120 --> 00:14:45.240]  有时候我们是很知道的
[00:14:45.240 --> 00:14:46.760]  那我怎么办呢?
[00:14:46.760 --> 00:14:47.360]  感觉就是
[00:14:47.360 --> 00:14:48.120]  你很知道的
[00:14:48.120 --> 00:14:49.080]  可能诈骗你不知道
[00:14:49.080 --> 00:14:49.760]  不过很知道
[00:14:49.760 --> 00:14:50.800]  那怎么办呢?
[00:14:50.800 --> 00:14:51.800]  有时候我们真的不知道
[00:14:51.800 --> 00:14:52.560]  我记得有一次
[00:14:52.560 --> 00:14:54.560]  有一群ABC
[00:14:54.560 --> 00:14:56.520]  American Born Chinese
[00:14:56.520 --> 00:14:58.520]  外面是黄色
[00:14:58.520 --> 00:14:59.560]  里面是白色的
[00:14:59.560 --> 00:15:01.000]  基本上是
[00:15:01.000 --> 00:15:02.200]  我们说是西人
[00:15:02.200 --> 00:15:03.400]  是外国人
[00:15:03.400 --> 00:15:04.440]  就来探望我
[00:15:04.440 --> 00:15:06.600]  因为我有一段时间在美国读书
[00:15:06.600 --> 00:15:08.680]  我实际上认识那群人
[00:15:08.680 --> 00:15:10.840]  有一个男孩的妈妈
[00:15:10.840 --> 00:15:15.120]  她说她的儿子和朋友要进大学
[00:15:15.120 --> 00:15:17.880]  想来香港做一下短孙
[00:15:17.880 --> 00:15:22.600]  我就安排她去某一家教会做短孙
[00:15:22.600 --> 00:15:25.480]  有一次我带她一群人出去吃饭
[00:15:25.480 --> 00:15:26.840]  在美心我还记得
[00:15:26.840 --> 00:15:29.840]  美心快餐
[00:15:29.840 --> 00:15:31.880]  那里很多人
