
[00:00:00.000 --> 00:00:07.640]  今天就和大家去思想一段經文
[00:02:53.200 --> 00:02:56.800]  變成心裡難過
[00:02:56.800 --> 00:03:00.480]  人生很多時候都會經歷一些
[00:03:00.480 --> 00:03:02.720]  我們想不通、想不明白
[00:03:02.720 --> 00:03:05.920]  不知道為什麼會有這些事情出現
[00:03:05.920 --> 00:03:09.040]  無論在工作上或者社會上
[00:03:09.040 --> 00:03:12.880]  特別當我們沒辦法用理性
[00:03:12.880 --> 00:03:14.880]  用我們所能夠明白的時候
[00:03:14.880 --> 00:03:18.760]  我們就陷入一種情緒的低潮
[00:03:18.760 --> 00:03:22.760]  因為我們不知道上帝在做什麼
[00:03:22.760 --> 00:03:25.000]  很多年前
[00:03:25.000 --> 00:03:27.840]  1921年
[00:03:27.840 --> 00:03:31.200]  有一對年輕的宣教士
[00:03:31.200 --> 00:03:33.840]  來自北歐的瑞典
[00:03:33.840 --> 00:03:39.040]  他們叫David and Sylvia Frut
[00:03:39.040 --> 00:03:43.680]  當時他們決定要去一個很落後的地方
[00:03:43.680 --> 00:03:47.680]  當時是21年 很早期
[00:03:47.680 --> 00:03:51.040]  當時叫做乾果
[00:03:51.040 --> 00:03:55.680]  就是今天的扎伊爾
[00:03:55.680 --> 00:04:00.640]  當地的宣教團體
[00:04:00.640 --> 00:04:05.840]  派他們去一個部落傳道
[00:04:05.840 --> 00:04:09.600]  可惜那個部落的尤長
[00:04:09.600 --> 00:04:12.520]  不准他們進入他們的村落裡面
[00:04:12.520 --> 00:04:16.920]  也不准村裡面的人出來見他們
[00:04:16.920 --> 00:04:18.920]  所以他們百思不得其解
[00:04:18.920 --> 00:04:20.600]  完全沒有方法
[00:04:20.600 --> 00:04:23.840]  怎麼可以接觸他們呢?
[00:04:23.840 --> 00:04:28.520]  不過那個部落是容許一個十塊錢的小孩
[00:04:28.520 --> 00:04:33.360]  每天帶著雞蛋和雞賣給他們
[00:04:33.360 --> 00:04:38.240]  唯一能夠接觸這個部落的就是一個十塊錢的小孩
[00:04:38.240 --> 00:04:41.680]  這個宣教士太太Sylvia Frut
[00:04:41.680 --> 00:04:45.760]  她是很矮的 48寸
[00:04:45.760 --> 00:04:48.920]  對西人來說是很矮 很小
[00:04:48.920 --> 00:04:50.680]  她和這個十塊錢的小孩
[00:04:50.680 --> 00:04:52.120]  因為她身形不大
[00:04:52.120 --> 00:04:56.960]  所以容易溝通、聊天、學習語言
[00:04:56.960 --> 00:04:59.640]  並且將呼應傳給她
[00:04:59.640 --> 00:05:01.640]  這個十塊錢的小孩很有興趣
[00:05:01.640 --> 00:05:04.120]  住址者過了幾個月
[00:05:04.120 --> 00:05:06.320]  都沒有辦法進入那個部落
[00:05:06.320 --> 00:05:11.840]  後來Sylvia就發現自己有十塊錢的小孩
[00:05:11.840 --> 00:05:17.640]  當時David和Sylvia是帶著一個兩歲的十塊錢的小孩
[00:05:17.640 --> 00:05:21.040]  現在這個十塊錢的小孩已經差不多三歲了
[00:05:21.040 --> 00:05:27.040]  太太又再有一個新人
[00:05:27.040 --> 00:05:30.640]  還有一個宣教士叫Ellison
[00:05:30.640 --> 00:05:34.360]  兩夫妻都會在這個部落附近搭一間屋
[00:05:34.360 --> 00:05:36.760]  一起住 等候機會
[00:05:36.760 --> 00:05:38.720]  但是等不到
[00:05:38.720 --> 00:05:42.520]  沒多久Ellison就有了虐疾
[00:05:42.520 --> 00:05:46.240]  因為那裡的蚊子很厲害
[00:05:46.240 --> 00:05:50.440]  Ellison就去醫病 離開了他們
[00:05:50.440 --> 00:05:52.720]  但Sylvia就不肯走
[00:05:52.720 --> 00:05:55.680]  她堅持等待機會為止
[00:05:55.680 --> 00:05:58.880]  所以她仍然留在那裡
[00:05:58.880 --> 00:06:01.840]  後來當她生產的時候
[00:06:01.840 --> 00:06:06.480]  她自己也染上了虐疾
[00:06:06.480 --> 00:06:08.040]  很艱苦
[00:06:08.040 --> 00:06:10.920]  那個酋長也好
[00:06:10.920 --> 00:06:14.920]  他就派了一個女人做產時來幫她
[00:06:14.920 --> 00:06:18.160]  幫她生十塊錢的小孩
[00:06:18.160 --> 00:06:21.640]  不過當她生了一個女兒出來
[00:06:21.640 --> 00:06:24.200]  因為她有病
[00:06:24.200 --> 00:06:26.360]  她要保存這個生命
[00:06:26.360 --> 00:06:28.040]  所以他拼了他的命
[00:06:28.040 --> 00:06:30.040]  也要把這個女兒生了出來
[00:06:30.040 --> 00:06:32.840]  生出來之後那十七天
[00:06:32.840 --> 00:06:36.920]  她就體力耗盡而死
[00:06:36.920 --> 00:06:38.320]  但David很難過
[00:06:38.320 --> 00:06:39.600]  作為丈夫
[00:06:39.600 --> 00:06:43.120]  這是他很愛的一個妻子
[00:06:43.120 --> 00:06:45.680]  他親手埋葬他太太之後
[00:06:45.680 --> 00:06:49.920]  他就帶著一個三歲的兒子
[00:06:49.920 --> 00:06:54.520]  和一個手抱未滿月的女兒
[00:06:54.520 --> 00:06:58.000]  就去總部找Ellison
[00:06:58.000 --> 00:06:59.360]  他就跟她說
[00:06:59.360 --> 00:07:01.760]  我每次見到這個女兒
[00:07:01.760 --> 00:07:03.760]  好像見到太太一樣
[00:07:03.760 --> 00:07:06.000]  他說他很難過
[00:07:06.000 --> 00:07:07.360]  所以他沒有辦法去面對
[00:07:07.360 --> 00:07:10.640]  也沒有辦法去養育這個女兒
[00:07:10.640 --> 00:07:13.800]  他說我要回家鄉瑞典
[00:07:13.800 --> 00:07:17.080]  他請你照顧這個女兒
[00:07:17.080 --> 00:07:18.160]  托換
[00:07:18.160 --> 00:07:19.440]  Ellison就跟我說
[00:07:19.440 --> 00:07:21.240]  沒問題
[00:07:21.240 --> 00:07:23.040]  我暫時照顧著她
[00:07:23.040 --> 00:07:24.320]  等她大一點的時候
[00:07:24.320 --> 00:07:25.920]  我就帶回瑞典
[00:07:25.920 --> 00:07:28.680]  等你一家團聚
[00:07:28.680 --> 00:07:30.480]  很可惜
[00:07:30.480 --> 00:07:33.920]  Ellison的藥疾不僅沒有好
[00:07:33.920 --> 00:07:35.920]  他熬了18個月之後
[00:07:35.920 --> 00:07:37.920]  她也死了
[00:07:37.920 --> 00:07:45.000]  而這個女兒就在非洲的宣教士
[00:07:45.000 --> 00:07:48.440]  就輾轉一路相傳給那個
[00:07:48.440 --> 00:07:53.920]  最後就是托管到一個美國的宣教士
[00:07:53.920 --> 00:07:56.080]  就接收了這個女兒
[00:07:56.080 --> 00:07:59.600]  他已經不太知道這個女兒的歷史
[00:07:59.600 --> 00:08:00.600]  她的家人
[00:08:00.600 --> 00:08:03.440]  於是後來就帶了她回美國
[00:08:03.440 --> 00:08:06.440]  他只知道她的父母是宣教士
[00:08:06.440 --> 00:08:11.200]  David and Sylvia Freud
[00:08:11.200 --> 00:08:13.960]  David回到瑞典
[00:08:13.960 --> 00:08:17.200]  他心裡懷恨
[00:08:17.200 --> 00:08:20.720]  上帝為什麼要這樣對他
[00:08:20.720 --> 00:08:21.640]  沒有保留的
[00:08:21.640 --> 00:08:23.280]  來到他宣教
[00:08:23.280 --> 00:08:24.880]  為神的工作
[00:08:24.880 --> 00:08:28.640]  但現在連他最愛的妻子都拿走了
[00:08:28.640 --> 00:08:32.480]  於是他就開始喝酒
[00:08:32.480 --> 00:08:35.400]  因為他喝酒的緣故毀了他一生
[00:08:35.400 --> 00:08:37.240]  所以他什麼都做不到
[00:08:37.240 --> 00:08:44.040]  終日就是在醉酒當中
[00:08:44.040 --> 00:08:46.760]  人生有時去到一個地步
[00:08:46.760 --> 00:08:53.440]  就是怎樣可以擺脫那種困境
[00:08:53.440 --> 00:08:56.560]  聖經記載那兩個門徒
[00:08:56.560 --> 00:08:59.280]  在這個困境當中
[00:08:59.280 --> 00:09:01.360]  這兩個門徒是什麼人呢?
[00:09:01.360 --> 00:09:03.040]  如果你看聖經
[00:09:03.040 --> 00:09:04.880]  看下去你會知道
[00:09:04.880 --> 00:09:08.520]  他原來是和當日復活的那天
[00:09:08.520 --> 00:09:11.840]  瑪利亞去到墳墓
[00:09:11.840 --> 00:09:15.240]  和幾個女人去探望耶穌
[00:09:15.240 --> 00:09:18.800]  想要勾他的身體
[00:09:18.800 --> 00:09:21.480]  後來幾個女人走了
[00:09:21.480 --> 00:09:25.560]  因為那個墳墓空了
[00:09:25.560 --> 00:09:29.520]  而剩下的瑪利亞堅持留在那裡
[00:09:29.520 --> 00:09:32.240]  這幾個婦女和這兩個門徒
[00:09:32.240 --> 00:09:34.760]  原來是同一群人
[00:09:34.760 --> 00:09:37.160]  因為這兩個門徒怎麼說?
[00:09:37.160 --> 00:09:41.120]  他說我們當中幾個婦女
[00:09:41.120 --> 00:09:44.840]  在上午發現墳墓不見了
[00:09:44.840 --> 00:09:47.000]  並且傳言耶穌復活
[00:09:47.000 --> 00:09:49.240]  所以很親密
[00:09:49.240 --> 00:09:52.480]  《路加分》第八章就記載
[00:09:52.480 --> 00:09:58.360]  耶穌是得到一群婦女去支持祂
[00:09:58.360 --> 00:10:00.480]  供養祂 幫助祂
[00:10:00.480 --> 00:10:02.200]  聖經沒有怎麼記載
[00:10:02.200 --> 00:10:04.080]  只記載了幾個人名
[00:10:04.080 --> 00:10:06.560]  其中有穆達拉瑪利亞
[00:10:06.560 --> 00:10:09.040]  另外還有一個瑪利亞 一個蘇撒娜
[00:10:09.040 --> 00:10:10.880]  這幾個女人
[00:10:10.880 --> 00:10:13.600]  她們就是這樣無怨無悔地跟隨耶穌
[00:10:13.600 --> 00:10:15.160]  耶穌去到哪裡 她們去到哪裡
[00:10:15.160 --> 00:10:16.120]  來幫助祂
[00:10:16.120 --> 00:10:17.400]  在很多細節上
[00:10:17.400 --> 00:10:20.560]  甚至預備食物來供養祂
[00:10:20.560 --> 00:10:24.520]  原來這兩個人和這群婦女在一起
[00:10:24.520 --> 00:10:26.960]  不過聖經沒有記載她們的名字
[00:10:26.960 --> 00:10:30.400]  所以這兩個人雖然和耶穌很親密
[00:10:30.400 --> 00:10:32.480]  但是不見經傳
[00:10:32.480 --> 00:10:34.080]  早期教會沒有她的名字
[00:10:34.080 --> 00:10:35.600]  聖經沒有記載名字
[00:10:35.600 --> 00:10:39.040]  只記載其中一個叫格留巴
[00:10:39.040 --> 00:10:40.400]  另外連名字都沒有
[00:10:40.400 --> 00:10:42.720]  所以其實不太重要
[00:10:42.720 --> 00:10:44.520]  很普通的人
[00:10:44.520 --> 00:10:47.960]  雖然兩個很不重要很普通的人
[00:10:47.960 --> 00:10:51.680]  但是他們在這種生命的低潮
[00:10:51.680 --> 00:10:53.920]  沒有辦法明白
[00:10:53.920 --> 00:10:56.960]  為什麼公義不能彰顯
[00:10:56.960 --> 00:11:00.400]  為什麼義人要受死
[00:11:00.400 --> 00:11:02.720]  在他們最難過的時候
[00:11:02.720 --> 00:11:05.120]  耶穌去親奏他們
[00:11:05.120 --> 00:11:08.240]  耶穌親自來安慰他們
[00:11:08.240 --> 00:11:10.960]  所以我們不要覺得我們有什麼不重要
[00:11:10.960 --> 00:11:12.640]  在教會裡面
[00:11:12.640 --> 00:11:16.600]  在神體里每一個都是那麼重要
[00:11:16.600 --> 00:11:20.080]  當你在生命的低谷
[00:11:20.080 --> 00:11:23.280]  在你的困難當中
[00:11:23.280 --> 00:11:25.760]  上帝很重視
[00:11:25.760 --> 00:11:28.320]  祂為了基督的死而憂傷
[00:11:28.320 --> 00:11:31.680]  而耶穌就親自來解決
[00:11:31.680 --> 00:11:34.000]  不是因為他是彼得
[00:11:34.000 --> 00:11:35.120]  不是因為是他的使徒
[00:11:35.120 --> 00:11:38.800]  甚至其他使徒都還沒有見過耶穌
[00:11:38.800 --> 00:11:40.560]  但是耶穌就向他們顯現
[00:11:40.560 --> 00:11:44.960]  不過他們不認得
[00:11:44.960 --> 00:11:47.440]  耶穌就問他們
[00:11:47.440 --> 00:11:49.680]  他們說什麼呢?
[00:11:49.680 --> 00:11:52.240]  他們就站在那裡
[00:11:52.240 --> 00:11:53.840]  面相帶著仇榮
[00:11:53.840 --> 00:11:57.360]  17字裡面說的
[00:11:57.360 --> 00:11:58.960]  其中一個叫格留巴
[00:11:58.960 --> 00:12:00.640]  他就說
[00:12:00.640 --> 00:12:04.320]  你耶路撒冷可能是外地來的
[00:12:04.320 --> 00:12:05.920]  所以你不知道發生什麼事
[00:12:05.920 --> 00:12:09.120]  耶穌就問什麼事?
[00:12:09.120 --> 00:12:11.840]  其實當耶穌向他們顯現的時候
[00:12:11.840 --> 00:12:14.560]  我們都會覺得最有效的方法是什麼?
[00:12:14.560 --> 00:12:16.400]  你看我復活了
[00:12:16.400 --> 00:12:17.200]  我有大能
[00:12:17.200 --> 00:12:18.880]  何必害怕呢?
[00:12:18.880 --> 00:12:22.320]  耶穌沒有這樣做
[00:12:22.320 --> 00:12:26.560]  耶穌只是問你有什麼事?
[00:12:26.560 --> 00:12:30.240]  原來耶穌要祂說出來
[00:12:30.240 --> 00:12:33.040]  那些受傷、那些難過
[00:12:33.040 --> 00:12:38.000]  耶穌要祂們說出來
[00:12:38.000 --> 00:12:43.520]  我們經歷一些生命困難的地方
[00:12:43.520 --> 00:12:46.400]  可能工作的挫折
[00:12:46.400 --> 00:12:48.720]  子女的不聽話
[00:12:48.720 --> 00:12:50.960]  或者功課失敗
[00:12:50.960 --> 00:12:53.280]  很多時候我們會收起來
[00:12:53.280 --> 00:12:54.960]  不說
[00:12:54.960 --> 00:12:56.720]  不讓人知道
[00:12:56.720 --> 00:13:00.320]  收起來就以為解決了
[00:13:00.320 --> 00:13:01.520]  最好不讓人知道
[00:13:01.520 --> 00:13:03.920]  我自己的事
[00:13:03.920 --> 00:13:10.000]  但是這些東西就在蠶食我們的生命
[00:13:10.000 --> 00:13:11.600]  基督要醫治
[00:13:11.600 --> 00:13:13.760]  我們要和神說
[00:13:13.760 --> 00:13:15.680]  我們連神都不說
[00:13:15.680 --> 00:13:17.520]  連耶穌都不說
[00:13:17.520 --> 00:13:20.800]  收起來收到密密麻麻
[00:13:20.800 --> 00:13:25.120]  生命慢慢就會毀滅
[00:13:25.120 --> 00:13:31.520]  慢慢就越來越不太好
[00:13:31.520 --> 00:13:35.040]  衰敗、憂鬱
[00:13:35.040 --> 00:13:39.520]  很多東西就影響了我們的生活
[00:13:39.520 --> 00:13:43.040]  所以耶穌基督沒有向我們彰顯那種大能
[00:13:43.040 --> 00:13:46.960]  先要他們將他們難過的事情
[00:13:46.960 --> 00:13:51.200]  坦率地在主人面前說出來
[00:13:51.200 --> 00:13:53.600]  然後才能得到醫治
[00:13:53.600 --> 00:13:55.440]  所以醫治的第一步就是
[00:13:55.440 --> 00:14:01.360]  他要面對這些失敗、這些困難、困境、這些絕望
[00:14:01.360 --> 00:14:03.120]  如果不去面對
[00:14:03.120 --> 00:14:07.280]  在神面前輕心妒忌地拿出來的時候
[00:14:07.280 --> 00:14:09.120]  是屬於你的話
[00:14:09.120 --> 00:14:13.920]  這些東西就只會蠶食你的生命
[00:14:13.920 --> 00:14:18.080]  當耶穌問:是什麼事呢?
[00:14:18.080 --> 00:14:25.280]  他就說:納撒勒人耶穌的事十九字
[00:14:25.280 --> 00:14:29.360]  他說:先知在神和眾百姓面前
[00:14:29.360 --> 00:14:32.400]  說話行事有大能
[00:14:32.400 --> 00:14:36.160]  祭司長和我們官府就將他解他定死罪
[00:14:36.160 --> 00:14:39.040]  釘在十字架上
[00:14:39.040 --> 00:14:43.520]  我們所盼望的就是他們最難過的
[00:14:43.520 --> 00:14:45.440]  這是他們所盼望的
[00:14:45.440 --> 00:14:47.360]  他和那群婦女一起追隨耶穌
[00:14:47.360 --> 00:14:48.160]  一人支持他
[00:14:48.160 --> 00:14:49.040]  聽他講道
[00:14:49.040 --> 00:14:50.320]  很得到能力
[00:14:50.320 --> 00:14:52.000]  知道他要救贖以色列
[00:14:52.000 --> 00:14:54.720]  但是整個的計劃現在破壞了
[00:14:54.720 --> 00:14:57.200]  沒有了
[00:14:57.200 --> 00:15:00.160]  因為他被釘、被殺
[00:15:00.160 --> 00:15:02.720]  不過還有困惑的地方就是
[00:15:02.720 --> 00:15:04.480]  這件事已經三天了
[00:15:04.480 --> 00:15:07.360]  現在我們中間就是他們這群人
[00:15:07.360 --> 00:15:10.720]  這些婦女清晨在墳墓里不見了身體
[00:15:10.720 --> 00:15:12.000]  就說她復活了
[00:15:12.000 --> 00:15:13.520]  沒有人見過
[00:15:13.520 --> 00:15:17.360]  然後後來有些婦女、後來人
[00:15:17.360 --> 00:15:18.400]  都走去墳墓
[00:15:18.400 --> 00:15:19.840]  見不到耶穌
[00:15:19.840 --> 00:15:21.680]  是真呢?還是假呢?
[00:15:21.680 --> 00:15:24.800]  很困惑
[00:15:24.800 --> 00:15:28.560]  絕望、灰心、困惑
[00:15:28.560 --> 00:15:34.880]  這個是人生很多時候會遇到的
[00:15:34.880 --> 00:15:37.280]  我們讀完下面那一段經文
[00:15:37.280 --> 00:15:40.800]  由二十五節讀到第三十五節
[00:15:40.800 --> 00:15:42.080]  我們一起讀
[00:15:42.080 --> 00:15:45.360]  耶穌對他們說:無知的人們
[00:15:45.360 --> 00:15:47.440]  先知所說的一切話
[00:15:47.440 --> 00:15:50.560]  你們的心信得太遲鈍了
[00:15:50.560 --> 00:15:54.240]  基督這樣受害又進入他的榮耀
[00:15:54.240 --> 00:15:56.400]  豈不是應當的嗎?
[00:15:56.400 --> 00:15:59.040]  於是從摩西河眾仙之起
[00:15:59.040 --> 00:16:01.680]  凡經上所指著自己的話
[00:16:01.680 --> 00:16:04.560]  都給他們講解明白了
[00:16:04.560 --> 00:16:07.040]  「…… 接近他們所去的村子
[00:16:07.040 --> 00:16:09.680]  耶穌好仗還要往前行
[00:16:09.680 --> 00:16:11.680]  他們卻強留他說
[00:16:11.680 --> 00:16:12.960]  時候晚了
[00:16:12.960 --> 00:16:15.120]  日頭已經平息了
[00:16:15.120 --> 00:16:17.520]  請你和我們住下吧
[00:16:17.520 --> 00:16:21.440]  耶穌就進去要和他們住下
[00:16:21.440 --> 00:16:23.200]  到了坐直的時候
[00:16:23.200 --> 00:16:24.960]  耶穌拿起餅來
[00:16:24.960 --> 00:16:26.000]  祝謝了
[00:16:26.000 --> 00:16:28.240]  撒開地給他們
[00:16:28.240 --> 00:16:30.240]  他們的眼睛明亮了
[00:16:30.240 --> 00:16:32.160]  這才認出他來
[00:16:32.160 --> 00:16:34.240]  忽然耶穌不見了
[00:16:34.240 --> 00:16:35.520]  他們彼此說
[00:16:35.520 --> 00:16:38.160]  在路上他和我們說話
[00:16:38.160 --> 00:16:40.640]  和我們講解聖經的時候
[00:16:40.640 --> 00:16:43.680]  我們的心喜不是火熱的嗎?
[00:16:43.680 --> 00:16:47.040]  他們就立即起身回耶路撒冷去
[00:16:47.040 --> 00:16:50.560]  正遇見十一個使徒和他們的同人
[00:16:50.560 --> 00:16:52.800]  聚集在一處說
[00:16:52.800 --> 00:16:54.400]  主果然復活
[00:16:54.400 --> 00:16:57.040]  已經給西門看了
[00:16:57.040 --> 00:16:59.840]  兩個人就把路上所遇見
[00:16:59.840 --> 00:17:01.360]  和抹餅的時候
[00:17:01.360 --> 00:17:03.920]  怎樣被他們認出來的事
[00:17:03.920 --> 00:17:07.760]  都述說了一遍
[00:17:07.760 --> 00:17:11.920]  當他們講完心裡面的事情的時候
[00:17:11.920 --> 00:17:14.480]  耶穌就回應他們
[00:17:14.480 --> 00:17:16.400]  耶穌怎麼說呢?
[00:17:16.400 --> 00:17:18.800]  25節其實耶穌不是罵他的
[00:17:18.800 --> 00:17:20.800]  表面看來好像是罵
[00:17:20.800 --> 00:17:22.800]  無知的人才會說
[00:17:22.800 --> 00:17:24.640]  你們的心信得太遲了
[00:17:24.640 --> 00:17:25.760]  其實不是
[00:17:25.760 --> 00:17:29.200]  他的意思是這樣
[00:17:29.200 --> 00:17:32.160]  耶穌的事他們知道
[00:17:32.160 --> 00:17:35.120]  因為耶穌生前是說過
[00:17:35.120 --> 00:17:36.960]  他會受苦受死
[00:17:36.960 --> 00:17:39.520]  並且耶穌生前經常和我們說
[00:17:39.520 --> 00:17:42.720]  有關聖經對他的預言
[00:17:42.720 --> 00:17:43.440]  他這裡說
[00:17:43.440 --> 00:17:45.360]  他們的心信得太遲
[00:17:45.360 --> 00:17:47.600]  就是說其實他們知道
[00:17:47.600 --> 00:17:49.600]  他們有一大堆的知識
[00:17:49.600 --> 00:17:51.120]  但是他並沒有將這個
[00:17:51.120 --> 00:17:52.880]  成為他們的相信
[00:17:52.880 --> 00:17:57.760]  成為可以解決他們生命的材料
[00:17:57.760 --> 00:17:59.360]  他只是知道
[00:17:59.360 --> 00:18:02.960]  但他並沒有真正的明白和相信
[00:18:02.960 --> 00:18:04.640]  這個就是耶穌所說
[00:18:04.640 --> 00:18:06.320]  信得太遲了
[00:18:06.320 --> 00:18:08.640]  先知所說的話
[00:18:08.640 --> 00:18:10.400]  是他們知道
[00:18:10.400 --> 00:18:11.200]  換句話說
[00:18:11.200 --> 00:18:13.200]  在我們的屬靈生命上
[00:18:13.200 --> 00:18:15.200]  很多時候我們讀聖經
[00:18:15.200 --> 00:18:18.000]  很多時候我們都聽到很多安慰的話
[00:18:18.000 --> 00:18:20.240]  但是安慰還安慰
[00:18:20.240 --> 00:18:21.280]  聽還聽
[00:18:21.280 --> 00:18:22.240]  讀還讀
[00:18:22.240 --> 00:18:23.760]  到我遇到問題的時候
[00:18:23.760 --> 00:18:25.680]  那些東西好像和我沒有關係
[00:18:25.680 --> 00:18:27.840]  就是信心和我的知識
[00:18:27.840 --> 00:18:30.160]  是未能夠結合在一起
[00:18:30.160 --> 00:18:31.280]  所以耶穌說
[00:18:31.280 --> 00:18:33.280]  他信得太遲了
[00:18:33.280 --> 00:18:36.800]  還沒有去到那一步
[00:18:36.800 --> 00:18:38.960]  二十六節
[00:18:38.960 --> 00:18:41.440]  這句是很有意思的
[00:18:41.440 --> 00:18:43.040]  他說基督這樣受害
[00:18:43.040 --> 00:18:44.480]  又進入他的榮耀
[00:18:44.480 --> 00:18:46.640]  豈不是應當的嗎?
[00:18:46.640 --> 00:18:48.320]  你留意應當這兩個字
[00:18:48.320 --> 00:18:49.840]  不是應該
[00:18:49.840 --> 00:18:50.880]  應當
[00:18:50.880 --> 00:18:54.160]  那兩個字是什麼意思呢?
[00:18:54.160 --> 00:18:56.480]  在他們的理解
[00:18:56.480 --> 00:18:59.360]  理睬耶穌
[00:18:59.360 --> 00:19:00.800]  就是得榮耀的
[00:19:00.800 --> 00:19:02.960]  有能力的
[00:19:02.960 --> 00:19:05.920]  做君王的
[00:19:05.920 --> 00:19:08.320]  人生的路
[00:19:08.320 --> 00:19:10.480]  應該是順境的
[00:19:10.480 --> 00:19:12.720]  做多少得多少
[00:19:12.720 --> 00:19:17.280]  這個是我們覺得理當如此
[00:19:17.280 --> 00:19:19.040]  但是耶穌突然間說
[00:19:19.040 --> 00:19:20.800]  他說基督的受害
[00:19:20.800 --> 00:19:23.040]  這個和基督的身份
[00:19:23.040 --> 00:19:25.520]  和舊約猶太人所理解的基督
[00:19:25.520 --> 00:19:27.120]  是不相應的
[00:19:27.120 --> 00:19:31.280]  有些人理解的君王就是尊榮
[00:19:31.280 --> 00:19:32.720]  但是耶穌說
[00:19:32.720 --> 00:19:33.680]  是應當的
[00:19:33.680 --> 00:19:36.640]  原來順境和逆境
[00:19:36.640 --> 00:19:39.120]  基督的得榮耀
[00:19:39.120 --> 00:19:40.320]  和受苦
[00:19:40.320 --> 00:19:42.640]  在整個計劃裡面
[00:19:42.640 --> 00:19:44.320]  是安排妥當
[00:19:44.320 --> 00:19:45.440]  應當就是
