
[00:00:00.000 --> 00:00:05.000]  各位頂主再一次平安
[00:06:49.000 --> 00:06:51.000]  但是真的耶穌曾經跟你一起
[00:06:51.000 --> 00:06:54.000]  或者說在你的成長過程
[00:06:54.000 --> 00:07:00.000]  其實耶穌已經給了你很多神蹟奇事
[00:07:00.000 --> 00:07:02.000]  以致你今天仍然坐在那裡
[00:07:02.000 --> 00:07:04.000]  但是那一刻門徒怎樣呢?
[00:07:04.000 --> 00:07:07.000]  馬夫音四章41節記載
[00:07:07.000 --> 00:07:09.000]  他們很害怕
[00:07:09.000 --> 00:07:13.000]  彼此說這是誰?
[00:07:13.000 --> 00:07:15.000]  這到底是誰?
[00:07:15.000 --> 00:07:17.000]  為什麼這個人
[00:07:17.000 --> 00:07:18.000]  這個夫子
[00:07:18.000 --> 00:07:19.000]  這個耶穌
[00:07:19.000 --> 00:07:22.000]  連風和海都聽從他?
[00:07:22.000 --> 00:07:24.000]  這對於門徒來說
[00:07:24.000 --> 00:07:27.000]  是一個很震撼的形式
[00:07:27.000 --> 00:07:28.000]  因為老實說
[00:07:28.000 --> 00:07:31.000]  其實門徒害怕對我來說是很正常的
[00:07:31.000 --> 00:07:34.000]  你還沒有跟我一起遇到風浪
[00:07:34.000 --> 00:07:35.000]  我真的看到這麼大浪
[00:07:35.000 --> 00:07:36.000]  我真的害怕
[00:07:36.000 --> 00:07:37.000]  也是很正常的
[00:07:37.000 --> 00:07:39.000]  所以他們在這一刻會問
[00:07:39.000 --> 00:07:41.000]  究竟耶穌是誰?
[00:07:41.000 --> 00:07:42.000]  還沒有信的你
[00:07:42.000 --> 00:07:44.000]  可能你會問信了的我們
[00:07:44.000 --> 00:07:46.000]  耶穌是誰?
[00:07:46.000 --> 00:07:49.000]  我相信我們每一個人都應該會跟你說到
[00:07:49.000 --> 00:07:51.000]  耶穌怎樣跟我們同行
[00:07:51.000 --> 00:07:53.000]  怎樣帶領著我們
[00:07:53.000 --> 00:07:55.000]  但是這個黑門徒就說
[00:07:55.000 --> 00:07:58.000]  他連風和海都聽從他
[00:07:58.000 --> 00:08:00.000]  這是第一次
[00:08:00.000 --> 00:08:02.000]  大家開始比較一下
[00:08:02.000 --> 00:08:04.000]  有些什麼不同
[00:08:04.000 --> 00:08:07.000]  到六章45
[00:08:07.000 --> 00:08:11.000]  耶穌隨即催門徒上船
[00:08:11.000 --> 00:08:14.000]  先到達那邊百菜大廈
[00:08:14.000 --> 00:08:17.000]  等他叫眾人散開
[00:08:17.000 --> 00:08:19.000]  藍色 催
[00:08:19.000 --> 00:08:23.000]  馬上我想到腦海裡有一個疑問
[00:08:23.000 --> 00:08:25.000]  為什麼要催門徒上船?
[00:08:25.000 --> 00:08:27.000]  剛才那一次是怎樣?
[00:08:27.000 --> 00:08:29.000]  就這樣叫他上船
[00:08:29.000 --> 00:08:32.000]  但這次耶穌是催
[00:08:32.000 --> 00:08:34.000]  催
[00:08:34.000 --> 00:08:38.000]  催這個字在希伯來文叫做Alankaso
[00:08:38.000 --> 00:08:41.000]  Alankaso在希臘文是什麼意思?
[00:08:41.000 --> 00:08:43.000]  原來有強迫的意思
[00:08:43.000 --> 00:08:47.000]  這張圖如果出現藍色最多
[00:08:47.000 --> 00:08:51.000]  這個字在新約聖經出現最多次
[00:08:51.000 --> 00:08:52.000]  就用藍色
[00:08:52.000 --> 00:08:56.000]  而出現最多次的意思就是compel
[00:08:56.000 --> 00:08:57.000]  其實就是迫他
[00:08:57.000 --> 00:08:59.000]  強迫
[00:08:59.000 --> 00:09:01.000]  語氣不單是催
[00:09:01.000 --> 00:09:03.000]  還要是強迫他
[00:09:03.000 --> 00:09:04.000]  是force
[00:09:04.000 --> 00:09:06.000]  幾乎是要推他上船
[00:09:06.000 --> 00:09:07.000]  快點快點
[00:09:07.000 --> 00:09:08.000]  首先你可能會問
[00:09:08.000 --> 00:09:11.000]  為什麼要迫他上船?
[00:09:11.000 --> 00:09:13.000]  為什麼要迫得這麼急切?
[00:09:13.000 --> 00:09:15.000]  這是耶穌那邊
[00:09:15.000 --> 00:09:17.000]  耶穌為什麼要迫得這麼急切?
[00:09:17.000 --> 00:09:20.000]  另外就是門徒為什麼這麼不情願?
[00:09:20.000 --> 00:09:23.000]  不情願才要被迫
[00:09:23.000 --> 00:09:25.000]  如果你和小朋友上學
[00:09:25.000 --> 00:09:27.000]  早上可能會說
[00:09:27.000 --> 00:09:28.000]  爸爸在笑
[00:09:28.000 --> 00:09:29.000]  快點快點快點
[00:09:29.000 --> 00:09:30.000]  快點起床
[00:09:30.000 --> 00:09:31.000]  快點洗臉
[00:09:31.000 --> 00:09:32.000]  快點吃東西
[00:09:32.000 --> 00:09:33.000]  快點吃
[00:09:33.000 --> 00:09:34.000]  吃這麼久
[00:09:34.000 --> 00:09:35.000]  快點出門
[00:09:35.000 --> 00:09:37.000]  因為他不情願
[00:09:37.000 --> 00:09:39.000]  第一句去玩的那些
[00:09:39.000 --> 00:09:41.000]  可能早點起床
[00:09:41.000 --> 00:09:42.000]  嚇死你
[00:09:42.000 --> 00:09:43.000]  你起床
[00:09:43.000 --> 00:09:44.000]  你換了衣服
[00:09:44.000 --> 00:09:45.000]  這麼久了
[00:09:45.000 --> 00:09:47.000]  因為他情願和不情願
[00:09:47.000 --> 00:09:49.000]  你的舉動很大分別
[00:09:49.000 --> 00:09:52.000]  但耶穌這一刻肯定是那班門徒不情願
[00:09:52.000 --> 00:09:54.000]  所以要催他們
[00:09:54.000 --> 00:09:55.000]  要迫他們
[00:09:55.000 --> 00:09:57.000]  還要強迫
[00:09:57.000 --> 00:09:58.000]  我和你回憶一下
[00:09:58.000 --> 00:10:00.000]  究竟之前發生什麼事
[00:10:00.000 --> 00:10:03.000]  當耶穌說
[00:10:03.000 --> 00:10:05.000]  隨即催門徒上船
[00:10:05.000 --> 00:10:08.000]  叫他們坐船去八塞大那邊的時候
[00:10:08.000 --> 00:10:09.000]  耶穌說
[00:10:09.000 --> 00:10:11.000]  等他叫眾人散開
[00:10:11.000 --> 00:10:13.000]  原來叫門徒上船
[00:10:13.000 --> 00:10:14.000]  耶穌說
[00:10:14.000 --> 00:10:16.000]  等我叫他們走
[00:10:16.000 --> 00:10:18.000]  為什麼要叫他們走?
[00:10:18.000 --> 00:10:19.000]  原來之前發生了什麼事?
[00:10:19.000 --> 00:10:20.000]  大家知不知道?
[00:10:20.000 --> 00:10:24.000]  之前發生了五餅二魚
[00:10:24.000 --> 00:10:26.000]  原來當時門徒剛剛
[00:10:26.000 --> 00:10:28.000]  我和你一起再想像一下
[00:10:28.000 --> 00:10:30.000]  回到當日被人迫
[00:10:30.000 --> 00:10:32.000]  之前做過什麼
[00:10:32.000 --> 00:10:35.000]  原來之前經歷了五餅二魚
[00:10:35.000 --> 00:10:37.000]  五餅二魚的時候
[00:10:37.000 --> 00:10:38.000]  再看回
[00:10:38.000 --> 00:10:40.000]  我現在又和你回帶
[00:10:40.000 --> 00:10:41.000]  再看回前一點
[00:10:41.000 --> 00:10:44.000]  馬克福音六章35節下到36節
[00:10:44.000 --> 00:10:46.000]  門徒進前來就說
[00:10:46.000 --> 00:10:48.000]  這個地方太偏僻了
[00:10:48.000 --> 00:10:51.000]  他們一起在荒山野嶺
[00:10:51.000 --> 00:10:52.000]  聽到耶穌說
[00:10:52.000 --> 00:10:54.000]  然後人們不肯走
[00:10:54.000 --> 00:10:56.000]  但當時是晚上
[00:10:56.000 --> 00:10:59.000]  說明晚上太陽應該下山了
[00:10:59.000 --> 00:11:01.000]  然後叫眾人散開
[00:11:01.000 --> 00:11:05.000]  讓他們去四面的村莊找東西吃
[00:11:05.000 --> 00:11:06.000]  好了
[00:11:06.000 --> 00:11:07.000]  第一
[00:11:07.000 --> 00:11:08.000]  原來已經經歷了
[00:11:08.000 --> 00:11:10.000]  去到晚上
[00:11:10.000 --> 00:11:12.000]  我給你一個記憶
[00:11:12.000 --> 00:11:14.000]  就是耶穌迫他們上船那一刻
[00:11:14.000 --> 00:11:16.000]  是晚上
[00:11:16.000 --> 00:11:18.000]  你記住這個時間
[00:11:18.000 --> 00:11:20.000]  再推前一點
[00:11:20.000 --> 00:11:21.000]  又再回帶
[00:11:21.000 --> 00:11:22.000]  回到六章31節
[00:11:22.000 --> 00:11:25.000]  原來在五餅二魚之前又發生什麼事呢
[00:11:25.000 --> 00:11:26.000]  原來他們就說
[00:11:26.000 --> 00:11:27.000]  你們來
[00:11:27.000 --> 00:11:29.000]  和我私下
[00:11:29.000 --> 00:11:30.000]  這是耶穌說的
[00:11:30.000 --> 00:11:31.000]  你們來和門徒說
[00:11:31.000 --> 00:11:35.000]  我們私下去荒野的地方去喜氣
[00:11:35.000 --> 00:11:36.000]  耶穌也喜氣
[00:11:36.000 --> 00:11:38.000]  耶穌也是一個真正的人
[00:11:38.000 --> 00:11:39.000]  去喜氣
[00:11:39.000 --> 00:11:41.000]  因為來往的人太多了
[00:11:41.000 --> 00:11:45.000]  他們連吃飯的時間都沒有
[00:11:45.000 --> 00:11:47.000]  可能連吃東西都沒有
[00:11:47.000 --> 00:11:49.000]  五餅二魚之前
[00:11:49.000 --> 00:11:51.000]  他們想著喜氣
[00:11:51.000 --> 00:11:52.000]  但因為聖經說
[00:11:52.000 --> 00:11:54.000]  人們不斷湧過來
[00:11:54.000 --> 00:11:56.000]  湧了至少五千人
[00:11:56.000 --> 00:11:58.000]  湧了五千人之後
[00:11:58.000 --> 00:11:59.000]  他們連飯都沒得吃
[00:11:59.000 --> 00:12:02.000]  然後就一直聽耶穌說
[00:12:02.000 --> 00:12:04.000]  門徒一直打點
[00:12:04.000 --> 00:12:05.000]  一直打點到什麼時候
[00:12:05.000 --> 00:12:06.000]  一直打點
[00:12:06.000 --> 00:12:07.000]  湧到
[00:12:07.000 --> 00:12:09.000]  然後派完東西吃
[00:12:09.000 --> 00:12:11.000]  還要撿東西吃
[00:12:11.000 --> 00:12:14.000]  撿了幾千人的東西
[00:12:14.000 --> 00:12:15.000]  還要撿的東西
[00:12:15.000 --> 00:12:17.000]  已經放了十二個男子
[00:12:17.000 --> 00:12:18.000]  只是碎碎的
[00:12:18.000 --> 00:12:22.000]  吃餅的男人有五千人
[00:12:22.000 --> 00:12:24.000]  就這樣說一次都累了
[00:12:24.000 --> 00:12:27.000]  你猜那天門徒累不累?
[00:12:27.000 --> 00:12:29.000]  一早起床
[00:12:29.000 --> 00:12:31.000]  不是回來做司禁
[00:12:31.000 --> 00:12:32.000]  你很準時
[00:12:32.000 --> 00:12:34.000]  還沒到十點就到了
[00:12:34.000 --> 00:12:35.000]  在練習
[00:12:35.000 --> 00:12:36.000]  他們一早
[00:12:36.000 --> 00:12:37.000]  耶穌說我們喜氣了
[00:12:37.000 --> 00:12:38.000]  很多人
[00:12:38.000 --> 00:12:39.000]  誰知人越聚越多
[00:12:39.000 --> 00:12:41.000]  然後就開始聽耶穌的講道
[00:12:41.000 --> 00:12:42.000]  他們一起聽耶穌的講道
[00:12:42.000 --> 00:12:44.000]  然後聽到夜晚
[00:12:44.000 --> 00:12:46.000]  這個時候
[00:12:46.000 --> 00:12:47.000]  催他們的時候
[00:12:47.000 --> 00:12:49.000]  已經是夜晚
[00:12:49.000 --> 00:12:50.000]  辛苦了一天
[00:12:50.000 --> 00:12:52.000]  還沒吃飯
[00:12:52.000 --> 00:12:55.000]  但是催他們上什麼船呢?
[00:12:55.000 --> 00:12:57.000]  不是你們很喜歡的
[00:12:57.000 --> 00:13:00.000]  郵輪
[00:13:00.000 --> 00:13:02.000]  郵輪就不用催了
[00:13:02.000 --> 00:13:03.000]  你們已經報名了
[00:13:03.000 --> 00:13:04.000]  我知道有些人
[00:13:04.000 --> 00:13:05.000]  外面有些人說
[00:13:05.000 --> 00:13:07.000]  已經報了下年五月了
[00:13:07.000 --> 00:13:08.000]  這麼早報的
[00:13:08.000 --> 00:13:10.000]  你們不用人催
[00:13:10.000 --> 00:13:11.000]  現在不是叫你上郵輪
[00:13:11.000 --> 00:13:13.000]  不是上了郵輪之後
[00:13:13.000 --> 00:13:14.000]  大家的門徒
[00:13:14.000 --> 00:13:16.000]  在郵輪裏面去吃飯
[00:13:16.000 --> 00:13:18.000]  不是在這麼漂亮的餐廳
[00:13:18.000 --> 00:13:20.000]  他們上的船是怎樣的?
[00:13:20.000 --> 00:13:22.000]  原來考古呢
[00:13:22.000 --> 00:13:24.000]  一會兒我給你看考古的照片
[00:13:24.000 --> 00:13:26.000]  原來當時在第一世紀
[00:13:26.000 --> 00:13:28.000]  最常用的船
[00:13:28.000 --> 00:13:30.000]  是這樣的
[00:13:30.000 --> 00:13:31.000]  樣子多大呢?
[00:13:31.000 --> 00:13:32.000]  原來從上角
[00:13:32.000 --> 00:13:33.000]  如果你看不到
[00:13:33.000 --> 00:13:34.000]  不要緊
[00:13:34.000 --> 00:13:38.000]  長26.5呎
[00:13:38.000 --> 00:13:40.000]  闊7.5呎
[00:13:40.000 --> 00:13:43.000]  深4.5呎
[00:13:43.000 --> 00:13:45.000]  可以容納多少人呢?
[00:13:45.000 --> 00:13:48.000]  最多15人
[00:13:48.000 --> 00:13:49.000]  所以算一算
[00:13:49.000 --> 00:13:51.000]  和門徒差不多
[00:13:51.000 --> 00:13:52.000]  一艘船
[00:13:52.000 --> 00:13:54.000]  耶穌帶著門徒
[00:13:54.000 --> 00:13:56.000]  他們做了一個模型
[00:13:56.000 --> 00:13:57.000]  是這樣的
[00:13:57.000 --> 00:14:01.000]  為什麼他們知道模型大約是這樣呢?
[00:14:01.000 --> 00:14:03.000]  原來他們真的打撈到
[00:14:03.000 --> 00:14:06.000]  第一世紀船的船底
[00:14:06.000 --> 00:14:07.000]  我給你看看
[00:14:07.000 --> 00:14:09.000]  這個船底
[00:14:09.000 --> 00:14:13.000]  原來他們真的打撈了出來
[00:14:13.000 --> 00:14:14.000]  現在放在了
[00:14:14.000 --> 00:14:16.000]  加利利岸邊的博物館
[00:14:16.000 --> 00:14:18.000]  我們去到的時候
[00:14:18.000 --> 00:14:20.000]  要付錢才看到
[00:14:20.000 --> 00:14:21.000]  不過我就佈置在這裡
[00:14:21.000 --> 00:14:22.000]  等我一開門
[00:14:22.000 --> 00:14:23.000]  有人付錢
[00:14:23.000 --> 00:14:25.000]  就在那條縫隙
[00:14:25.000 --> 00:14:26.000]  就看到
[00:14:26.000 --> 00:14:27.000]  我真的看到
[00:14:27.000 --> 00:14:28.000]  這一隻和那一塊東西
[00:14:28.000 --> 00:14:30.000]  那一塊東西就在外面
[00:14:30.000 --> 00:14:31.000]  這一隻就在裡面
[00:14:31.000 --> 00:14:32.000]  要付錢才看到
[00:14:32.000 --> 00:14:33.000]  那是什麼時候呢?
[00:14:33.000 --> 00:14:35.000]  是1986年出土的
[00:14:35.000 --> 00:14:36.000]  1986年
[00:14:36.000 --> 00:14:37.000]  原來有兩個人
[00:14:37.000 --> 00:14:39.000]  無意中發現
[00:14:39.000 --> 00:14:42.000]  因為那時候經歷了一個很大的旱災
[00:14:42.000 --> 00:14:44.000]  在加利利海和加利利湖的時候
[00:14:44.000 --> 00:14:45.000]  水位就突然降低
[00:14:45.000 --> 00:14:47.000]  發現了一些東西
[00:14:47.000 --> 00:14:51.000]  他們用了多少年?
[00:14:51.000 --> 00:14:52.000]  我看資料
[00:14:52.000 --> 00:14:53.000]  是12年
[00:14:53.000 --> 00:14:56.000]  他們用12天打撈起來
[00:14:56.000 --> 00:14:59.000]  接著用12年去復修
[00:14:59.000 --> 00:15:02.000]  以致可以擺出來給大家看
[00:15:02.000 --> 00:15:05.000]  他們打撈上來的時候
[00:15:05.000 --> 00:15:07.000]  是這樣包著上來的
[00:15:07.000 --> 00:15:09.000]  接著那張照片
[00:15:09.000 --> 00:15:10.000]  大概可以讓你看到
[00:15:10.000 --> 00:15:11.000]  那個尺寸是多少
[00:15:11.000 --> 00:15:12.000]  那些人
[00:15:12.000 --> 00:15:13.000]  旁邊的人
[00:15:13.000 --> 00:15:14.000]  打撈了
[00:15:14.000 --> 00:15:15.000]  因為他們在下面的時候
[00:15:15.000 --> 00:15:19.000]  要一直包那些類似發泡膠的
[00:15:19.000 --> 00:15:21.000]  所以原來是上一隻這麼小的船
[00:15:21.000 --> 00:15:24.000]  然後還要是做了一整天的工作
[00:15:24.000 --> 00:15:26.000]  可能還沒吃東西
