
[00:00:00.000 --> 00:00:09.360]  第二個特色的表現就是知識之外的力量
[00:14:45.960 --> 00:15:11.960]  不是透過醫學常識看那個人的面孔和血氣,幫他把脈才知道,那些就是意識知道的,他有直覺去知道的話,肯定知道,表示他的潛意識層裡面,有些來源是越過他個體的經驗和範圍,而是在意外的,所以我這個叫超然。
[00:15:11.960 --> 00:15:37.960]  另外一些我們都經常聽見的,就是用意志可以去扭轉推動一個物理的現象世界,大家知道有些人會看著鐵匙羹,看到他彎的,有沒有見過這樣的東西,或者特異功能,如果他不是玩把戲的話,真的特異功能的話,
[00:15:37.960 --> 00:16:04.960]  或者氣功師傅,都會有這樣的情況,我們這個講座不是講民間宗教,所以也不解釋這些氣功和信仰是怎樣,不過如果有些記載是真的話,表示人是透過他的意識能力,能夠發揮到一個改變物理世界的話,
[00:16:04.960 --> 00:16:29.960]  表示他的力量是超過他個人經驗和他所擁有的身體所能發出的力量。第三就是最多人講的,就是spiritual healing,就是說他有一種屬靈的力量在裡面,他透過這種力量能夠改變一個病痛的身體。
[00:16:29.960 --> 00:16:47.960]  當然我們說第三波也是很強調這一點,聖靈的醫治,在這裡我補充兩句,講到這裡大家不問不行,我都要問了,究竟這些所謂超然的領域是什麼呢?
[00:16:47.960 --> 00:17:15.960]  在我自己的神學的了解裡面,我就覺得一到三我們昨天所講的潛意識的領域,就是來自我們的經驗的累積,來傳下來的,所以發出來的力量可以說是一個心理的力量,是科學可以解釋的。
[00:17:15.960 --> 00:17:44.960]  這個力量是科學可以解釋的,是我們最普遍所見到的心靈的力量。但是如果我們說超然的,我自己覺得大概可能來自有三個來源,第一我們要保留一個可能性,就是剛才我們所舉的這些現象,是西方的科學不能夠解釋,這是事實。
[00:17:44.960 --> 00:18:06.960]  但是西方的科學不等於已經發現了所有神所創造的規律,大家明白我的意思嗎?所以我們不可以以西方科學為標準的,比如氣功,可能是真的,西方科學解釋不了,穴位是什麼呢?
[00:18:06.960 --> 00:18:25.960]  穴位前面的所有的穴位,任脈、督脈這些穴位,又不是神經系統,又不是循環系統,又不是血液系統,又不是消化系統,什麼系統都不是,但是他的穴位是有好東西的,穴位按摩,他發覺他的神有些改變。
[00:18:25.960 --> 00:18:47.960]  這些是中國人發現的,西方文化裡面沒有的,尤其是在東方文化裡面很著重意識高度集中的時候,調動身體裡面某些能量,由印度的瑜伽術,到中國的氣功,都有這樣的發現。
[00:18:47.960 --> 00:18:59.960]  所以難保有一些神所創造的自然規律,不過西方文化沒有發現,聽得明白我的意思嗎?
[00:18:59.960 --> 00:19:21.960]  這個就有點像我們去到非洲的時候,表演磁石,弄張紙,找塊磁石在那裡動來動去,磁石在那裡跳來跳去,那時候對於一個非洲的,簡單來說就是一個比較落後的民族來說,
[00:19:21.960 --> 00:19:38.960]  他就說這是神蹟,因為在他的世界裡面不可能接受不碰到而能動的東西,是超他動的東西,對於他來說這是神蹟,但是對於我們來說這是自然,明白我的意思嗎?
[00:19:38.960 --> 00:19:59.960]  只不過是因為我們知道這個規律,他們不知道,同樣在推理的時候,今天我們所知道的規律不等於所有神所做的規律,所以可能神做了的規律是我們還不知道,於是我們就當它來自超自然的領域,但是其實可能只是來自我們還不知道的自然領域,都不一定,
[00:19:59.960 --> 00:20:18.960]  我們要保留一個可能性,可能遲些我們會發現更多的東西都不一定,透過特異功能,氣功,這些研究,我們發現更多的東西都不一定,這個特別可以解釋很多能力上的東西,因為如果它是自然的規律的話,
[00:20:18.960 --> 00:20:41.960]  它一定只是能力在power那裡,它推動的東西,它本身是無意識的,如果它是有智慧的話,就表示它有person,有個personhood,有個思想的主體在那裡,思想主體很明顯就是一個活的主體,活的主體我們說只能夠來自兩個可能性在我們聖經的世界裡面,
[00:20:41.960 --> 00:20:59.960]  一個如果是超自然的話,除了我是活的主體之外,人被活的主體之外,我以外的活的主體,超然的話只有兩個可能性,一個是來自神,聖靈,一個是來自撒旦和邪靈,
[00:20:59.960 --> 00:21:21.960]  也是很清楚聖經裡面有,當耶穌說到他趕鬼的時候,很清楚那個邪靈是很有力量,甚至可以推動他裡面說話,那個從來沒見過耶穌的人,他被鬼附的時候,他一見到耶穌就說,為什麼你來害我,
[00:21:21.960 --> 00:21:38.960]  他有超然的智慧,超然的力量,完全合乎我們現在的研究,是一種直覺,他根本不是學回來的,他對耶穌的認識不是學回來的,是一種直覺出來的,直覺從哪裡來的呢?
[00:21:38.960 --> 00:22:00.960]  當然是邪靈在他裡面推他,以至他有一種靈感,他就說出來,所以我們說,這樣的分析的時候,大概來自三種來源,順便提一提,無謂推到最後,我們怎樣可以分辨這種力量出來的時候,
[00:22:00.960 --> 00:22:26.960]  有些人說他有這樣的力量,看到他有這樣的力量,有這樣的智慧,有超然潛意識的時候,究竟他來自什麼呢?可能來自科學沒發現的自然力量,這個我們就不能說,因為根本沒發現,我們就不能判斷是真是假,但是如果是來自撒旦或者是聖靈,其實應該是很明顯的,這個所謂的判斷的問題,
[00:22:26.960 --> 00:22:45.960]  當然這個是很多學問,我們就沒辦法詳細說,我只說三個標準,通常是最多人用和最普遍我們可以接受的,在屬靈和神學的傳統裡面,
[00:22:45.960 --> 00:23:08.960]  第一,怎樣分辨是來自邪靈還是聖靈呢?第一,那個人他能夠這樣做,知道這樣的超然的時候,他是來自一個什麼的宗教傳統?首先如果他不是來自基督教的傳統的話,我就很懷疑聖靈會不會透過他來做事,
[00:23:08.960 --> 00:23:32.960]  例如他來自蜜中,幫你灌頂,這樣就有超然的智慧或者超然的力量產生出來,這樣的時候如果他不是來自一些我們不知道的自然因素的話,我們只能夠說很可能就是因為邪靈給他的力量,
[00:23:32.960 --> 00:23:52.960]  西班牙那個人一出生就會說西藏文的話,見到他的徒弟的時候,真的說出他的名字,如果這個是事實的記載,如果沒有人渲染的話,你問我,我告訴你就是邪靈,就是這麼簡單,當然了,有什麼意義呢?
[00:23:52.960 --> 00:24:20.960]  現在這個世界這麼流行講論會,當然要多做幾件事例,讓你們越信越好,這樣的時候,撒旦給他有這樣的力量,給他講出藏文,是很容易的事情,不過我也很明白,因為沒有人可以這樣說,因為你不能對著鏡頭說那些是邪靈,只能夠說不知道是不是真的,
[00:24:20.960 --> 00:24:30.960]  所以沒有賭電波,真的很慘,我也知道他們慘,有時候就是這樣,在大眾傳媒裡面,有些東西本來不應該這樣說的,但是你也要這樣說。
[00:24:30.960 --> 00:24:52.960]  所以如果他的宗教傳統有這樣的超然的表現,而是來自非基督教的傳統,你就要小心,又或者他說他自己是基督教的傳統,但是來自一些比較極端或者新興的基督教教派的話,我們都要稍微存疑,我不一定要否定,
[00:24:52.960 --> 00:25:16.960]  但是要存疑,首先他先篤信聖經,如果他不篤信聖經就已經不好,已經當他是邪靈,如果是篤信聖經的話,我們也要留意他有沒有偏差,或者是過份強調聖經裡面某一部分的教義而忽略其他的教義,
[00:25:16.960 --> 00:25:37.960]  當然大家也會猜到,我暗示的,比如說第三波,我覺得我們不應該否定第三波,不過我們不可以這麼快就說是聖靈的工作,我就寧願比較小心開放去看他的表現和結果,
[00:25:37.960 --> 00:26:05.960]  然後另外一件事我覺得很重要,就是第二個分別,就是他的焦點,你發覺做這件事的時候慢慢慢慢發展出來的焦點,是擁有這些能力的表現,是令到其他人透過他越來越看到神的能力,還是越來越看到那個人自己的能力,
[00:26:06.960 --> 00:26:26.960]  大家明白嗎?就是說如果那件事是撒旦邪靈給他的能力,而邪靈給他的能力很多時候是可以開始假扮光明的天使,我們不否認這件事,你不要以為這麼簡單,撒旦一開始就不會認耶穌,不是這麼簡單的,
[00:26:26.960 --> 00:26:50.960]  如果你真的看過很多個案的時候,有很多撒旦的所謂邪靈的鬼父的情況裡面,他也說耶穌的,一樣用耶穌的名字,他不一定就著耶穌,他也說得很似模似樣的,慢慢慢慢才出來,原來是很可怕的事情,就是說你不要以為這麼容易,
[00:26:50.960 --> 00:27:18.960]  不過有一個測試是比較清楚的,你發覺這些人有超然的力量的時候,慢慢慢慢去吸引人的注意力去了哪裡,是透過他看到神的大能,這個是聖經裡面很清楚的,還是慢慢慢慢看見他自己成為權威,新權威,因為透過他的力量慢慢成為權威,有些人開始的時候是很謙卑的透過他超然的力量去使用神,
[00:27:18.960 --> 00:27:46.960]  慢慢慢慢的時候他自己變成權威,很多時候本來在基督教信仰裡面是正的,但慢慢慢慢偏差了,成為異端都會有這樣的情況,所以這個是一個很好的考驗,包括靈嬰運動也是,我見過以往,現在這個我們不批評,以往一些靈嬰運動的時候,譬如最出名的以前就是真耶穌教會,
[00:27:46.960 --> 00:28:13.960]  他開始的時候是很清楚的,是很好的,是很向著神的,慢慢慢慢的時候,你發覺大家留意他多過神,到最後他就代表神說話,你明不明白,最後他說的話就是final,他就是神人,最後他就是神,到這個地步的時候,無論他起始點是怎樣也好,他一定不是來自聖靈的工作,因為聖靈的工作不是要人榮耀他自己,而是榮耀神人,
[00:28:13.960 --> 00:28:35.960]  甚至耶穌也說現在透過我來榮耀我的父母,耶穌也不敢這樣說,沒有人敢這樣說,所以這個是第二個我覺得最重要的考驗,第三個就是看他的結果,這些能力究竟最後帶來是吸引人的興趣呢?令人驚訝呢?
[00:28:35.960 --> 00:29:04.960]  抑或是真的帶來一些平安,愛,成長,或者是加拿大書裡面說的那些聖靈所結的果子,如果是來自聖靈的力量的話,他所產生的結果是產生聖靈的果子的,如果你發覺這個聖靈的超然能力,到結果你發覺產生攻擊,或者是壓迫其他人,或者是批評其他人,
[00:29:04.960 --> 00:29:25.960]  這樣的話我就覺得很懷疑這個力量是來自聖靈還是來自神,這個我相信就簡單地將這個潛意識的狀態跟大家說了,希望大家已經有一個比較全面的了解。
[00:29:25.960 --> 00:29:50.960]  在這裡我就進入潛意識的世界和意識的世界之間的關係,這裡其實是總結性的,因為已經說了很多次了,給大家一幅圖畫清楚一點,首先我們看意識,怎樣透過意識去了解潛意識,因為我剛才說過潛意識是不能看不能摸不能量度的,
[00:29:50.960 --> 00:30:08.960]  而且它出的時候很多時候是不受我們控制的,不是隨便拿出來揭開說我們先看左邊右邊中間先上下,不是的,因為他不知道是什麼來的,我們只能透過某些獨特的方法去找出來,怎樣去找出來呢?
[00:30:08.960 --> 00:30:36.960]  這個很有趣的問題,我都想了很久,看了很多不同的書,大概我想到的,我發現總合起來大概有五種方法,五種方法去畫我們的潛意識出來,第一個就是夢的分析,夢是一個很有用的方法,如果在學派裡面說到夢是最多資料的,因為它是每晚都會有的,
[00:30:36.960 --> 00:30:58.960]  如果你有留意記載的時候,它有很多的資料變得容易分析,我簡單交代了兩句,如果你有一個夢,你醒了,你第一步先記下它,剛才說過,如果你不立刻記下,最好跟旁邊的人說了,說了你就記得了,如果你不記得他都記得,
[00:30:58.960 --> 00:31:18.960]  記下它,比較詳細記下,越記下越好,因為夢不會你自己想記錯,因為你記下的時候很深印象,甚至有顏色的你都記得的,夢有顏色的,你記得夢有沒有顏色的?有的,有些人不知道有沒有的,你留意一下,有的,有顏色的。
[00:31:18.960 --> 00:31:40.960]  記下之後,最重要的就是夢很多時候好像不合理,沒有什麼意思,其實夢裡面最主要就是它是在潛意識裡面出來的時候,某一些的我們叫做 latent content,
[00:31:40.960 --> 00:32:01.960]  潛在的一些意念,情緒,觀念,嚮往,恐懼,它就在我們睡覺的時候浮出來了,浮出來的時候它不能用抽象的語句和概念出來,所以它就用一個故事說出來,大家明白我的意思嗎?
[00:32:01.960 --> 00:32:25.960]  所以它是一個用故事的方式說出來,這個故事我們叫做manifest content,就是說它用一個故事說潛在的意念或者感覺,這個故事說出來的時候一定是特別是我們說symbolic,特別是有一種象徵意識,
[00:32:25.960 --> 00:32:50.960]  特別是整件事裡面的物件或者動作,那個symbolic的意思是最強的,那你說我怎麼知道?有兩個方法,有兩個東西一定要參考的,第一,你參考一些dictionary,我們自己不可能自己知道的,除非你是很高手,
[00:32:50.960 --> 00:33:16.960]  否則呢,有得賣的,我不知道香港有沒有得賣,應該有得賣的,你不要買那些亂說的,買一些好的,有研究的,厚一點的,dictionary of dreams那些,它就會按照alphabetical排列的,你看到一把刀,那你查刀究竟代表什麼,有意思的,有很多東西在這裡的,
[00:33:16.960 --> 00:33:39.960]  譬如說你做夢,很多人做夢都會飛的,游來游去就飛上去了,那做夢飛到底是什麼意思呢?做夢掉進了一個深坑是什麼意思呢?做夢自己看到一些不同的景物是什麼意思呢?做夢窗口是什麼意思呢?
[00:33:39.960 --> 00:33:58.960]  做夢自己不斷地開一道門,又一道門走過去是什麼意思呢?有的,做夢自己走過隧道是什麼意思呢?全部都有意思的,其實很多時候是代表了某一些潛意識裡面的,所謂的latent content裡面的manifest出來的情況,
[00:33:58.960 --> 00:34:20.960]  那還不夠,你查了那幾個最主要的登記器,那幾個最主要的物件和動作,查到之後,然後就回顧你這段日子,究竟你的經驗,你的體會,一定要對照你的experience,因為一定是來自你的經驗的,可能有些是過去很久的,
[00:34:20.960 --> 00:34:40.960]  有些可能是比較即時的,尤其是你現在面對的,你上班的朋友,家庭所發生的事情,那就對了,對你具體知道你的際遇和你的夢的時候,通常你可以對到一些東西出來的,
[00:34:40.960 --> 00:34:59.960]  那這個呢,會是一個好的方法,如果再不肯定的話,你可以試一下用這種的解釋和一些比較有經驗的,或者起碼相信這樣的方法都行得通的朋友,
[00:34:59.960 --> 00:35:20.960]  可以討論一下,問一下,我有這樣的夢,有這樣的解釋,你覺得對不對,從他的角度去回顧一下,不過這些,聽清楚,我不是在鼓勵大家玩這些東西,你不要當我是new age,我覺得這個未有non-new age之前已經有人在做的了,
[00:35:20.960 --> 00:35:43.960]  如果追溯到很古老的話,很古老的民族也有這樣的,心理分析學派也有這樣的,不過無論如何,透過你的夢,其實你可以發現一些,我們以前說過,不知道什麼原因等下去,塞下去的東西,它出來的時候,你捉住它,拿來看看,這是一個做法,
[00:35:43.960 --> 00:36:08.960]  第二就是催眠,催眠有它的不肯定性,為什麼呢,催眠就是將我們從一個意識狀態進入一個無意識狀態裡面,但是它的好處就是它能夠有反應,能夠說話,但是它本身是停留在無意識狀態,
[00:36:08.960 --> 00:36:27.960]  催眠通常最有效的用來做什麼呢,用來找回我們意識已經遺忘了,但是其實進入記憶裡面的東西,你明白我的意思嗎,譬如說,用來查案通常現在最喜歡的就是,
[00:36:27.960 --> 00:36:55.960]  譬如說,你突然間撞車,你目睹一件撞車,有一個人,有一個車是絕塵而去,撞死了人,但是那個車走了,警方呼籲過了一個星期之後,你說,我記得那天,是,我看到那個人,那個車撞了,我記得它是紅色的,什麼型,我又不記得,
[00:36:55.960 --> 00:37:20.960]  那個車牌我明明見過,但是我當時當然沒有記住,那時候可能,其實可能你是現在記不住,不等於你本身當天所看的東西在你腦子裡面消失了,還有的,通常催眠就幫你回到那個狀態裡面,讓你自己再看一次,可能看得出來也說不定,
[00:37:20.960 --> 00:37:40.960]  所以催眠其實的作用,不一定是碰到潛意識,是碰到你遺忘了的記憶,不是一定特別幫得到你潛意識,但是有時催眠又做多一些事,就是因為催眠,幫你催眠那個人問你的問題,很多時候很直接的,
[00:37:40.960 --> 00:38:07.960]  會引發你可能在,剛才說過,在一個無意識的狀態下,你的意識是被人調動的,所以可能他問你一個問題,帶你去問一些東西的時候,他會產生一種外來的刺激,令你就著他問的問題製造了一個故事出來,不一定,製造了你潛意識裡面的故事,
[00:38:07.960 --> 00:38:30.960]  這個你記得那次梁燕城回應說,那個人他催眠的時候,他記得以前幾多世的時候,可能只不過是他的潛意識,他嚮往那種古代的生活,在那裡他就一直作故事,潛意識在催眠狀態裡面都會作故事的,正如我們做夢作故事一樣,
[00:38:30.960 --> 00:38:54.960]  那些故事代表了什麼呢?代表了他某些嚮往,和某些很深刻的印象,將它用故事形式表達出來,不一定等於他在前世有些東西,大家明白嗎?這個是我們對於所謂,人們相信前世透過催眠說出來的那些,一個很重要的挑戰,所以我們說催眠對於潛意識來說不是最有效的,
[00:38:54.960 --> 00:39:12.960]  第三就是一些所謂pre-conscious automatism,就是說當你的意識沒有機會快到未想,所謂直覺的反應的時候,其實很多時候就是你潛意識裡面最真實的東西,
[00:39:12.960 --> 00:39:33.960]  例如你突然拿起一個電話,是你太太打來的,你會說我撞車了,那你未經反省的直覺,你會問什麼呢?就代表你潛意識裡面那個是什麼東西,你會說那台車怎麼了?
[00:39:33.960 --> 00:39:55.960]  那代表你會問你有沒有撞車,有人有不同的反應,抓不抓到那個人,很有趣的,你突然間沒有經過反省就突然間出來,那一刻就是裡面的東西,
[00:39:55.960 --> 00:40:15.960]  因為如果讓你想一想,溫偉耀有這樣的形象,有這樣的教育背景,有這樣的人格標準,不會應該說出這樣的意思,那一刻就不是了,那一刻就是後天了,那一刻就是我們上一堂課所說的persona,那一刻是面具,
[00:40:15.960 --> 00:40:30.960]  那一刻就是人家應該期待溫偉耀這樣說話的那一刻,不是潛意識那一刻,所以突然間被人撞車的時候,那個反應就是真的,那你不要拿來試我。
[00:40:30.960 --> 00:40:53.960]  第四,free association,這個很古老的做法,就是當你完全不受限制,不要被自己的思想邏輯推理,而是隨便發揮,這個很多時候我們用play therapy,或者是art therapy,
[00:40:53.960 --> 00:41:06.960]  就是隨便畫畫,最普通最原始的做法就是一滴墨水,兩張紙一撥開,一撥開,你覺得像什麼呢?
[00:41:06.960 --> 00:41:31.960]  有人說像一個人拿著一把刀插另外一個人,表示他裡面有些東西,有些人說狗仔和貓仔在玩,又代表他另外一些東西,就是一些好像沒有什麼具體內容,但是讓他自由發揮的,或者他自己作故事,
[00:41:31.960 --> 00:41:52.960]  這個故事我們叫做active imagination,作故事,幫他開了頭,讓他隨便作,作一下的時候,就有些東西出來,譬如說你現在看到一個山,一個很高的山,你去到山上的時候,後面有個深谷,
[00:41:52.960 --> 00:42:13.960]  你就走上去,看下去看到什麼呢?你就不同的人作,一直作,看到什麼就走下去,那種自由聯想,想想想的時候,其實不知不覺你是在做夢的工作,出了自己裡面的東西。
[00:42:13.960 --> 00:42:37.960]  第五不需要說,就是象徵,透過你那些,好像上一堂我都說過,有些特別的強烈的反應,對某些象徵的反應,有些味道,有些東西的時候,是可能反映了你裡面有些東西的,有些情況下你特別爆火的,感情特別強烈的,你特別衝動的,特別覺得受吸引的,
