
[00:00:00.000 --> 00:00:06.000]  早晨各位弟兄姊妹,好久不見
[00:04:20.000 --> 00:04:22.000]  因為上帝師父我們有很好的習慣
[00:04:22.000 --> 00:04:26.000]  很好的身世來跟我們分享
[00:04:26.000 --> 00:04:27.000]  我們就知道
[00:04:27.000 --> 00:04:29.000]  1815年的時候
[00:04:29.000 --> 00:04:34.000]  我們拜登有一個絕望的絕望的師伴
[00:04:34.000 --> 00:04:36.000]  來跟我們做不經拜祖
[00:04:36.000 --> 00:04:38.000]  應該就開心快樂,對不對?
[00:04:38.000 --> 00:04:42.000]  我想我們自己需要繼續開心快樂
[00:04:42.000 --> 00:04:44.000]  我們就跟其他人一起
[00:04:44.000 --> 00:04:47.000]  哇,立刻看見就真是開心
[00:04:47.000 --> 00:04:50.000]  啊,長老,你看見了嗎?
[00:04:50.000 --> 00:04:52.000]  真是開心
[00:04:52.000 --> 00:04:56.000]  其實我真的很想全篇都用潮州話說
[00:04:56.000 --> 00:05:00.000]  不過鑒於可能有人都不懂得聽潮州話
[00:05:00.000 --> 00:05:02.000]  到底有沒有人不懂得聽潮州話呢?
[00:05:02.000 --> 00:05:05.000]  有的,很多啊
[00:05:05.000 --> 00:05:07.000]  這個群體有前途
[00:05:07.000 --> 00:05:09.000]  如果每個人都懂得聽潮州話
[00:05:09.000 --> 00:05:11.000]  都是幾大問題
[00:05:11.000 --> 00:05:16.000]  我想大家一起回顧汕頭的一段歷史
[00:05:16.000 --> 00:05:20.000]  是再次聆聽這個人
[00:05:20.000 --> 00:05:22.000]  他的心聲
[00:05:22.000 --> 00:05:25.000]  回顧他的信仰的傳統
[00:05:25.000 --> 00:05:27.000]  看他的榜樣
[00:05:27.000 --> 00:05:29.000]  這個人是在蘇格蘭出生的
[00:05:29.000 --> 00:05:32.000]  1815年4月1日御印節
[00:05:32.000 --> 00:05:35.000]  他在1868年
[00:05:35.000 --> 00:05:40.000]  在東三省東伯遼寧
[00:05:40.000 --> 00:05:42.000]  在吉林那邊的一個地方
[00:05:42.000 --> 00:05:44.000]  來到安息主圍
[00:05:44.000 --> 00:05:46.000]  4月4日,異動節
[00:05:46.000 --> 00:05:49.000]  只不過53年的時間
[00:05:49.000 --> 00:05:53.000]  他比最早將福音傳到
[00:05:53.000 --> 00:05:57.000]  這個任州的雷力基
[00:05:57.000 --> 00:05:59.000]  遲一點點
[00:05:59.000 --> 00:06:04.000]  他曾經接過雷力基的工作
[00:06:04.000 --> 00:06:07.000]  這位叫賓維倫
[00:06:07.000 --> 00:06:10.000]  W.C. Burns
[00:06:10.000 --> 00:06:13.000]  William Chalmers Burns
[00:06:13.000 --> 00:06:17.000]  蘇格蘭的牧師仔
[00:06:17.000 --> 00:06:21.000]  是成為英格蘭長老會
[00:06:21.000 --> 00:06:23.000]  警察會的第一位
[00:06:23.000 --> 00:06:26.000]  來華的宣教士
[00:06:26.000 --> 00:06:29.000]  他是,你看到
[00:06:29.000 --> 00:06:32.000]  比較不高
[00:06:32.000 --> 00:06:34.000]  很紮實
[00:06:34.000 --> 00:06:36.000]  面色紅潤
[00:06:36.000 --> 00:06:38.000]  其實我所認識的蘇格蘭人
[00:06:38.000 --> 00:06:42.000]  都是比較矮的
[00:06:42.000 --> 00:06:46.000]  主其實是將最優秀的牧者
[00:06:46.000 --> 00:06:48.000]  給了我們
[00:06:48.000 --> 00:06:51.000]  很簡單的介紹這個人
[00:06:51.000 --> 00:06:54.000]  讀書很厲害
[00:06:54.000 --> 00:06:56.000]  想做律師
[00:06:56.000 --> 00:06:59.000]  都曾經做過這個學徒
[00:06:59.000 --> 00:07:03.000]  但後來終於轉軌跡
[00:07:03.000 --> 00:07:05.000]  他為什麼不做律師呢?
[00:07:05.000 --> 00:07:07.000]  原本他看著律師就好食好住
[00:07:07.000 --> 00:07:10.000]  有大屋又有高薪厚禄
[00:07:10.000 --> 00:07:12.000]  他一定想做律師
[00:07:12.000 --> 00:07:15.000]  但是後來他聽見有牧者
[00:07:15.000 --> 00:07:17.000]  說很有能力的道
[00:07:17.000 --> 00:07:19.000]  進入他的心裡
[00:07:19.000 --> 00:07:21.000]  但這還不足以改變他
[00:07:21.000 --> 00:07:24.000]  當時他們那裡有霍亂
[00:07:24.000 --> 00:07:27.000]  不少人突然霍亂
[00:07:27.000 --> 00:07:29.000]  急病死了
[00:07:29.000 --> 00:07:33.000]  最後令他改變
[00:07:33.000 --> 00:07:35.000]  生命改變的
[00:07:35.000 --> 00:07:37.000]  就是他姐姐寫信給他
[00:07:37.000 --> 00:07:39.000]  說我們一家人
[00:07:39.000 --> 00:07:42.000]  都是往石安城前進的聖徒
[00:07:42.000 --> 00:07:45.000]  如果有一天我們全家都去了
[00:07:45.000 --> 00:07:49.000]  而你因為沉淪在罪裡
[00:07:49.000 --> 00:07:52.000]  與你愛主的基督徒父母
[00:07:52.000 --> 00:07:55.000]  與你敬虔的家人
[00:07:55.000 --> 00:07:58.000]  你享受這個甘甜的人生
[00:07:58.000 --> 00:08:00.000]  你有這麼嚴肅的
[00:08:00.000 --> 00:08:04.000]  這麼珍貴的上天的權利
[00:08:04.000 --> 00:08:07.000]  你竟然無份於其中
[00:08:07.000 --> 00:08:09.000]  他聽見這個說話之後
[00:08:09.000 --> 00:08:12.000]  他心裡起了極大的掙扎
[00:08:12.000 --> 00:08:15.000]  我覺得這就是福音在人生命中
[00:08:15.000 --> 00:08:22.000]  叫人產生悔改徹底扭轉生命的大能
[00:08:22.000 --> 00:08:24.000]  就是這個緣故
[00:08:24.000 --> 00:08:27.000]  有一天他走很遠
[00:08:27.000 --> 00:08:29.000]  不知道走了十多里
[00:08:29.000 --> 00:08:32.000]  走到臉青青回到家裡
[00:08:32.000 --> 00:08:36.000]  跟父母說我不做律師了
[00:08:36.000 --> 00:08:38.000]  那你想做什麼
[00:08:38.000 --> 00:08:42.000]  爸爸是牧師一直都想他做牧師
[00:08:42.000 --> 00:08:45.000]  不過爸爸想的兒子通常都不想的
[00:08:45.000 --> 00:08:49.000]  但是現在天父來動他了
[00:08:49.000 --> 00:08:52.000]  所以他就來到爸爸的面前
[00:08:52.000 --> 00:08:54.000]  就由那時候開始
[00:08:54.000 --> 00:08:58.000]  他就整個生命改變了
[00:08:58.000 --> 00:09:01.000]  他開始進了亞伯丁大學讀書
[00:09:01.000 --> 00:09:04.000]  轉做牧師專心求學
[00:09:04.000 --> 00:09:07.000]  他在最後畢業那年
[00:09:07.000 --> 00:09:09.000]  得到最難得的
[00:09:09.000 --> 00:09:14.000]  最高等的數學榮譽獎
[00:09:14.000 --> 00:09:19.000]  他1834年完成了碩士學位
[00:09:19.000 --> 00:09:24.000]  進而在格拉斯哥大學進修神學
[00:09:24.000 --> 00:09:26.000]  他本來應該在埃里木拉
[00:09:26.000 --> 00:09:29.000]  但因為格拉斯哥比較近他家
[00:09:29.000 --> 00:09:31.000]  他在那裡希臘文獲獎
[00:09:31.000 --> 00:09:32.000]  法文又精通
[00:09:32.000 --> 00:09:36.000]  1839年被委任為傳道人
[00:09:36.000 --> 00:09:39.000]  過了九年的日子
[00:09:39.000 --> 00:09:42.000]  我想介紹W.G.Burns給大家知道
[00:09:42.000 --> 00:09:44.000]  這位在我們汕頭樓下
[00:09:44.000 --> 00:09:46.000]  他寶貴的腳中的人
[00:09:46.000 --> 00:09:49.000]  他在他未來我們中國之前
[00:09:49.000 --> 00:09:51.000]  他是一個怎樣的人
[00:09:51.000 --> 00:09:53.000]  不知道你認不認識這些名字
[00:09:53.000 --> 00:09:55.000]  不是說我拋書包
[00:09:55.000 --> 00:09:58.000]  不過我希望你聽過Robert Murray McChane
[00:09:58.000 --> 00:10:00.000]  你聽過D.L.Moody
[00:10:00.000 --> 00:10:02.000]  你聽過Charles Spurgeon
[00:10:02.000 --> 00:10:04.000]  這些在那個年代
[00:10:04.000 --> 00:10:07.000]  是上帝大大使用的大復興人物
[00:10:07.000 --> 00:10:10.000]  而W.G.Burns 二十多歲的兒子
[00:10:10.000 --> 00:10:14.000]  就是和他們同一行列的人
[00:10:14.000 --> 00:10:18.000]  他有福分被邀請到印度宣教
[00:10:18.000 --> 00:10:20.000]  到以色列傳道
[00:10:20.000 --> 00:10:23.000]  到加拿大舉行奮英報道大會
[00:10:23.000 --> 00:10:25.000]  再到家鄉蘇格蘭的報道大會
[00:10:25.000 --> 00:10:26.000]  復興大會
[00:10:26.000 --> 00:10:29.000]  更加是非常之震撼
[00:10:29.000 --> 00:10:32.000]  都只不過是二十多歲
[00:10:32.000 --> 00:10:35.000]  1847年他受安立
[00:10:35.000 --> 00:10:38.000]  終於被差派
[00:10:38.000 --> 00:10:40.000]  我喜歡在今天站在這個
[00:10:40.000 --> 00:10:42.000]  舍利加伊利近街這個地方
[00:10:42.000 --> 00:10:44.000]  來宣講這篇信息
[00:10:44.000 --> 00:10:48.000]  我希望他為在歷史上工作的上帝
[00:10:48.000 --> 00:10:50.000]  今天繼續在這裡
[00:10:50.000 --> 00:10:54.000]  成就他超過我們所求所想的工作
[00:10:54.000 --> 00:10:56.000]  為什麼這樣說呢
[00:10:56.000 --> 00:11:00.000]  1847年11月13日來到香港
[00:11:00.000 --> 00:11:02.000]  你知不知道他住在那裡
[00:11:02.000 --> 00:11:04.000]  你知不知道阿巴甸街在那裡
[00:11:04.000 --> 00:11:08.000]  你知不知道皇后大道中在那裡
[00:11:08.000 --> 00:11:14.000]  他就在阿巴甸和皇后大道中間角落住過
[00:11:14.000 --> 00:11:16.000]  然後在那裡住的時候
[00:11:16.000 --> 00:11:18.000]  做什麼呢
[00:11:18.000 --> 00:11:20.000]  學中文
[00:11:20.000 --> 00:11:22.000]  我想他會廣東話
[00:11:22.000 --> 00:11:24.000]  他很精通的
[00:11:24.000 --> 00:11:26.000]  (廣東話)
[00:11:26.000 --> 00:11:27.000]  他就說
[00:11:27.000 --> 00:11:30.000]  我去到山頭要學廣東話
[00:11:30.000 --> 00:11:32.000]  (廣東話)
[00:11:32.000 --> 00:11:34.000]  (廣東話)
[00:11:34.000 --> 00:11:36.000]  差不多了
[00:11:36.000 --> 00:11:38.000]  學他吧
[00:11:38.000 --> 00:11:40.000]  很聰明的人
[00:11:40.000 --> 00:11:42.000]  學廣東話的時候
[00:11:42.000 --> 00:11:44.000]  這個Gasloff
[00:11:44.000 --> 00:11:46.000]  Gasloff你知不知道是誰
[00:11:46.000 --> 00:11:50.000]  你知不知道這裡有一條街叫Gasloff Street
[00:11:50.000 --> 00:11:52.000]  我想很多人都不知道
[00:11:52.000 --> 00:11:54.000]  住在中環都不知道有什麼街
[00:11:54.000 --> 00:11:59.000]  中環充滿宣教歷史和政治歷史的街
[00:11:59.000 --> 00:12:01.000]  吉士街
[00:12:01.000 --> 00:12:03.000]  就是街市那裡
[00:12:03.000 --> 00:12:08.000]  這位巴士會的宣教士
[00:12:08.000 --> 00:12:11.000]  介紹了一位中文老師給他
[00:12:11.000 --> 00:12:15.000]  而他住在阿巴甸街的時候
[00:12:15.000 --> 00:12:17.000]  他做什麼呢
[00:12:17.000 --> 00:12:21.000]  他去維多利亞監獄探三個
[00:12:21.000 --> 00:12:23.000]  判了死刑
[00:12:23.000 --> 00:12:25.000]  但未執行的死囚
[00:12:25.000 --> 00:12:29.000]  即是在大館
[00:12:29.000 --> 00:12:32.000]  歷史和我們這麼近
[00:12:32.000 --> 00:12:34.000]  和我們有什麼關係呢
[00:12:34.000 --> 00:12:37.000]  他接著去了福建建立了教會
[00:12:37.000 --> 00:12:38.000]  建立了學校
[00:12:38.000 --> 00:12:40.000]  然後有時期
[00:12:40.000 --> 00:12:44.000]  1856年的時候和戴德生一起來工作
[00:12:44.000 --> 00:12:46.000]  接著為什麼來到山頭呢
[00:12:46.000 --> 00:12:48.000]  因為他們在上海祈禱的時候
[00:12:48.000 --> 00:12:51.000]  有英國船長Bowers
[00:12:51.000 --> 00:12:53.000]  從山頭去到上海
[00:12:53.000 --> 00:12:56.000]  就說山頭那地方
[00:12:56.000 --> 00:12:59.000]  哇!好恐怖啊
[00:12:59.000 --> 00:13:01.000]  鴉片煙竇啊
[00:13:01.000 --> 00:13:03.000]  潮州人啊
[00:13:03.000 --> 00:13:05.000]  惡到死啊
[00:13:05.000 --> 00:13:08.000]  那裡如果沒有基督的見證
[00:13:08.000 --> 00:13:10.000]  真的沒有什麼前途
[00:13:10.000 --> 00:13:13.000]  因為那裡商鼓雲集
[00:13:13.000 --> 00:13:16.000]  國際的商鼓都能聚集在山頭
[00:13:16.000 --> 00:13:19.000]  一直在起飛的商鼓
[00:13:19.000 --> 00:13:22.000]  為什麼沒有基督福音的見證呢
[00:13:22.000 --> 00:13:24.000]  那時候真的沒有
[00:13:24.000 --> 00:13:26.000]  只不過幾十年前在鹽灶
[00:13:26.000 --> 00:13:27.000]  有少許工作
[00:13:27.000 --> 00:13:29.000]  接著來到山頭這一帶
[00:13:29.000 --> 00:13:31.000]  完全沒有東西
[00:13:31.000 --> 00:13:33.000]  沒有一個基督徒
[00:13:33.000 --> 00:13:35.000]  沒有一位的牧者
[00:13:35.000 --> 00:13:39.000]  到底你們可不可以考慮去呢
[00:13:39.000 --> 00:13:41.000]  接著1857年3月6日
[00:13:41.000 --> 00:13:42.000]  兩個人就去了
[00:13:42.000 --> 00:13:44.000]  來了山頭
[00:13:44.000 --> 00:13:46.000]  一去到的時候就見到
[00:13:46.000 --> 00:13:49.000]  幾件的謀殺案
[00:13:49.000 --> 00:13:53.000]  今日香港人聽見謀殺案
[00:13:53.000 --> 00:13:56.000]  怎麼恐怖都不覺得恐怖
[00:13:56.000 --> 00:13:58.000]  其實我都不是很老
[00:13:58.000 --> 00:14:00.000]  我記得我年輕的時候
[00:14:00.000 --> 00:14:03.000]  見到謀殺案都很害怕
[00:14:03.000 --> 00:14:05.000]  那你再想
[00:14:05.000 --> 00:14:07.000]  再早百多年的人
[00:14:07.000 --> 00:14:11.000]  見到一下就有三單謀殺案
[00:14:11.000 --> 00:14:15.000]  是不是覺得山頭很近地獄
[00:14:15.000 --> 00:14:17.000]  然後他又發覺這裡的人
[00:14:17.000 --> 00:14:19.000]  特別迷信
[00:14:19.000 --> 00:14:20.000]  特別惡
[00:14:20.000 --> 00:14:22.000]  因為那裡是一個叫
[00:14:22.000 --> 00:14:26.000]  山高皇帝遠的地方
[00:14:26.000 --> 00:14:28.000]  戒德生
[00:14:28.000 --> 00:14:31.000]  後來因為健康的緣故回了上海
[00:14:31.000 --> 00:14:34.000]  接著兩個人就再沒有再見面了
[00:14:34.000 --> 00:14:36.000]  有一段說話
[00:14:36.000 --> 00:14:39.000]  我都希望有歷史學者能夠繼續考證
[00:14:39.000 --> 00:14:41.000]  不過我都是冒大不韙
[00:14:41.000 --> 00:14:43.000]  讀出來希望你不要覺得
[00:14:43.000 --> 00:14:46.000]  別人污衊你的山頭鄉下
[00:14:46.000 --> 00:14:48.000]  奔維倫說
[00:14:48.000 --> 00:14:50.000]  過去20年我聽過不少
[00:14:50.000 --> 00:14:52.000]  真是很可怕的事
[00:14:52.000 --> 00:14:55.000]  這裡是相當可信的
[00:14:55.000 --> 00:14:57.000]  這裡的人比其他地區
[00:14:57.000 --> 00:14:59.000]  更加蠻顏
[00:14:59.000 --> 00:15:00.000]  更加迷信
[00:15:00.000 --> 00:15:02.000]  更加兇殘
[00:15:02.000 --> 00:15:05.000]  沒錯他們基本上都有中國的文化
[00:15:05.000 --> 00:15:07.000]  但這裡那種野蠻的
[00:15:07.000 --> 00:15:10.000]  暴力的情況比其他地方更加嚴重
[00:15:10.000 --> 00:15:12.000]  那些水上人
[00:15:12.000 --> 00:15:14.000]  那些農夫
[00:15:14.000 --> 00:15:16.000]  幾乎是不穿衣服
[00:15:16.000 --> 00:15:18.000]  我不知道他們是真的打赤拍辣
[00:15:18.000 --> 00:15:20.000]  沒有穿上衣服
[00:15:20.000 --> 00:15:22.000]  還是全身赤裸
[00:15:22.000 --> 00:15:24.000]  但他說他們是不穿衣服的
[00:15:24.000 --> 00:15:26.000]  是很野蠻的
[00:15:26.000 --> 00:15:30.000]  有些鄉下和鄉下
[00:15:30.000 --> 00:15:33.000]  來到武鬥的時候
[00:15:33.000 --> 00:15:36.000]  他可以將人斬到碎了
[00:15:36.000 --> 00:15:39.000]  甚至會撕心出來
[00:15:39.000 --> 00:15:42.000]  將那個人的心煮了來吃
[00:15:42.000 --> 00:15:44.000]  是很恐怖的
[00:15:44.000 --> 00:15:48.000]  鴉片危害更加到處可見
[00:15:48.000 --> 00:15:50.000]  人們的道德淪亡
[00:15:50.000 --> 00:15:55.000]  我真是非我不物所能形容
[00:15:55.000 --> 00:15:58.000]  到底執政的什麼時候
[00:15:58.000 --> 00:16:01.000]  才會阻止這種鴉片的貿易
[00:16:01.000 --> 00:16:05.000]  這樣傷害這些百姓的東西
[00:16:05.000 --> 00:16:09.000]  什麼時候才可以完結呢
[00:16:09.000 --> 00:16:12.000]  有一個叫牧者傳道
[00:16:12.000 --> 00:16:14.000]  他不怕勞苦
[00:16:14.000 --> 00:16:17.000]  他七年沒有一個人信主
[00:16:17.000 --> 00:16:20.000]  他都繼續努力去到各處傳道
[00:16:20.000 --> 00:16:23.000]  其實他在汕頭的時間不是很長
[00:16:23.000 --> 00:16:26.000]  但他很努力在那裡傳道
[00:16:26.000 --> 00:16:27.000]  他那個叫做
[00:16:27.000 --> 00:16:29.000]  我不懂讀這個名字
[00:16:29.000 --> 00:16:31.000]  是馬屎嗎
[00:16:31.000 --> 00:16:34.000]  我叫他叫做
[00:16:34.000 --> 00:16:38.000]  Double Island
[00:16:38.000 --> 00:16:40.000]  我叫他Double 是不是
[00:16:40.000 --> 00:16:42.000]  我跟著他這個
[00:16:42.000 --> 00:16:43.000]  差不多了
[00:16:43.000 --> 00:16:46.000]  沈大哥在這裡救救我
[00:16:46.000 --> 00:16:50.000]  他在那裡就跟那個
[00:16:50.000 --> 00:16:53.000]  Dilaporte醫生
[00:16:53.000 --> 00:16:56.000]  是鄭醫師傳福音
[00:16:56.000 --> 00:16:59.000]  然後他又被人抓了
[00:16:59.000 --> 00:17:02.000]  因為他走到一些
[00:17:02.000 --> 00:17:04.000]  不是開放給外國人的地方
[00:17:04.000 --> 00:17:06.000]  來傳福音
[00:17:06.000 --> 00:17:09.000]  結果被抓去這個古斯哈
[00:17:09.000 --> 00:17:12.000]  那個縣官就叫他跪下
[00:17:12.000 --> 00:17:13.000]  他就說
[00:17:13.000 --> 00:17:16.000]  我跪我維多利亞女王
[00:17:16.000 --> 00:17:17.000]  我都會跪
[00:17:17.000 --> 00:17:19.000]  不過單腳跪
[00:17:19.000 --> 00:17:22.000]  雙腳就是向耶穌基督
[00:17:22.000 --> 00:17:24.000]  萬王之王才跪
[00:17:24.000 --> 00:17:26.000]  結果他就單腳
[00:17:26.000 --> 00:17:28.000]  跪在縣官面前
[00:17:28.000 --> 00:17:30.000]  來受審問
[00:17:30.000 --> 00:17:33.000]  然後就發覺他有什麼罪狀呢
[00:17:33.000 --> 00:17:35.000]  有七本英文書
[00:17:35.000 --> 00:17:36.000]  有一疊單張
[00:17:36.000 --> 00:17:37.000]  還有他
[00:17:37.000 --> 00:17:39.000]  剛才大家看到他的樣子
[00:17:39.000 --> 00:17:41.000]  是扮成中國人
[00:17:41.000 --> 00:17:42.000]  這樣奇裝異服
[00:17:42.000 --> 00:17:43.000]  不知道想怎樣
[00:17:43.000 --> 00:17:45.000]  結果就押他送他
[00:17:45.000 --> 00:17:48.000]  回英國領事館
[00:17:48.000 --> 00:17:50.000]  在廣州那裡
[00:17:50.000 --> 00:17:53.000]  英國領事就禁止他回汕頭
[00:17:53.000 --> 00:17:57.000]  但他繼續回到島嶼上
[00:17:57.000 --> 00:18:00.000]  來贈醫師傳福音
[00:18:00.000 --> 00:18:02.000]  直到後來
[00:18:02.000 --> 00:18:06.000]  他一百五百年離開汕頭
[00:18:06.000 --> 00:18:09.000]  還有十年左右的時間
[00:18:09.000 --> 00:18:12.000]  在汕頭以北的地方
[00:18:12.000 --> 00:18:17.000]  直到北京牛莊那個地方
[00:18:17.000 --> 00:18:19.000]  他一百六十年的時候
[00:18:19.000 --> 00:18:20.000]  回到汕頭
[00:18:20.000 --> 00:18:24.000]  不知道是否看到那本《若閻善師》
[00:18:24.000 --> 00:18:27.000]  他說汕頭有這本詩歌
[00:18:27.000 --> 00:18:31.000]  他很開心看到這些東西
[00:18:31.000 --> 00:18:33.000]  賓維倫
[00:18:33.000 --> 00:18:36.000]  他還翻譯了《天路歷程》
[00:18:36.000 --> 00:18:38.000]  有福建話版
[00:18:38.000 --> 00:18:39.000]  有國語版
[00:18:39.000 --> 00:18:41.000]  他又直接由希伯來文
[00:18:41.000 --> 00:18:45.000]  翻譯詩篇
[00:18:45.000 --> 00:18:46.000]  做中文
[00:18:46.000 --> 00:18:50.000]  1867年就是他死前一年出版了
[00:18:50.000 --> 00:18:51.000]  這位牧者
[00:18:51.000 --> 00:18:53.000]  這位粉輕報道家
[00:18:53.000 --> 00:18:56.000]  這位知識份子
[00:18:56.000 --> 00:18:58.000]  這位學者
[00:18:58.000 --> 00:19:01.000]  是神給過我們
[00:19:01.000 --> 00:19:08.000]  「佛照能」信仰裡的一塊寶石
[00:19:08.000 --> 00:19:12.000]  我希望我們懷念紀念的時候
[00:19:12.000 --> 00:19:16.000]  都感待這位將最優秀的人
[00:19:16.000 --> 00:19:18.000]  是送到我們當中來的
[00:19:18.000 --> 00:19:20.000]  這位主耶穌基督
[00:19:20.000 --> 00:19:24.000]  我們都要效法我們的先聖先賢
[00:19:24.000 --> 00:19:26.000]  效法他的榜樣
[00:19:26.000 --> 00:19:28.000]  學習他的信仰
[00:19:28.000 --> 00:19:30.000]  還有一樣
[00:19:30.000 --> 00:19:33.000]  你知不知道我們信耶穌的人
[00:19:33.000 --> 00:19:37.000]  潮州話叫我們做什麼
[00:19:37.000 --> 00:19:40.000]  「大聖者」
[00:19:40.000 --> 00:19:44.000]  「大聖者」是口碑的大人
[00:19:44.000 --> 00:19:45.000]  「大聖者」
[00:19:45.000 --> 00:19:46.000]  沒那麼好
[00:19:46.000 --> 00:19:48.000]  牛奶信徒
[00:19:48.000 --> 00:19:49.000]  我們不是
[00:19:49.000 --> 00:19:51.000]  我們做什麼
[00:19:51.000 --> 00:19:54.000]  我們是拜上帝
[00:19:54.000 --> 00:19:56.000]  我們是拜留亞
[00:19:56.000 --> 00:19:58.000]  是嗎
[00:19:58.000 --> 00:20:00.000]  我們是拜上帝
[00:20:00.000 --> 00:20:02.000]  你知道
[00:20:02.000 --> 00:20:08.000]  宋家時要將這個「God」翻譯成中文的時候
[00:20:08.000 --> 00:20:10.000]  鬧了一大場
[00:20:10.000 --> 00:20:13.000]  到今時今日這個爭論還沒完
[00:20:13.000 --> 00:20:17.000]  不過我自己是站在賓維倫那邊
[00:20:17.000 --> 00:20:20.000]  他就堅決說不用天主
[00:20:20.000 --> 00:20:22.000]  不用神
[00:20:22.000 --> 00:20:24.000]  用上帝
[00:20:24.000 --> 00:20:29.000]  因為古書裡最尊貴最獨特的
[00:20:29.000 --> 00:20:31.000]  對至高者的稱呼
