
[00:00:00.000 --> 00:00:06.080]  好 那我們就繼續講愛
[00:02:22.640 --> 00:02:25.520]  願惡人歸於無尤
[00:02:25.520 --> 00:02:26.720]  我的心啊
[00:02:26.720 --> 00:02:29.200]  你要稱贈耶和華
[00:02:29.200 --> 00:02:30.480]  Hallelujah
[00:02:30.480 --> 00:02:32.640]  我們低頭做個禱告
[00:02:32.640 --> 00:02:34.800]  主耶穌我們去到你的面前
[00:02:34.800 --> 00:02:36.480]  求你幫助我們
[00:02:36.480 --> 00:02:39.680]  能夠懂得欣賞你的創造
[00:02:39.680 --> 00:02:42.240]  能夠明白你是主
[00:02:42.240 --> 00:02:44.320]  你的榮耀是歸你
[00:02:44.320 --> 00:02:46.160]  不是歸我們自己
[00:02:46.160 --> 00:02:47.920]  今天我們一段聽道
[00:02:47.920 --> 00:02:50.080]  一段默想你經歷的時間
[00:02:50.080 --> 00:02:52.400]  求你光照我們的心靈
[00:02:52.400 --> 00:02:55.200]  我們交托禱告奉耶穌基督名
[00:02:55.200 --> 00:02:56.480]  Amen
[00:02:56.480 --> 00:03:00.560]  好 我們回到第一節開始
[00:03:00.560 --> 00:03:05.520]  為什麼要說關愛或者愛惜這個世界
[00:03:05.520 --> 00:03:07.120]  自然世界呢?
[00:03:07.120 --> 00:03:12.000]  我們基督徒一般說福音都比較人為中心
[00:03:12.000 --> 00:03:15.120]  很人化
[00:03:15.120 --> 00:03:16.800]  我們跟人傳福音
[00:03:16.800 --> 00:03:20.400]  通常跟人說傳福音的意義是什麼
[00:03:20.400 --> 00:03:21.920]  就是你信了耶穌之後
[00:03:21.920 --> 00:03:23.040]  死後會上天堂
[00:03:23.040 --> 00:03:24.560]  不用去地獄
[00:03:24.560 --> 00:03:26.320]  這個當然是正確的
[00:03:26.320 --> 00:03:28.320]  我不是這樣說是錯的
[00:03:28.320 --> 00:03:30.800]  不過如果你單單這樣說的時候
[00:03:30.800 --> 00:03:33.040]  就好像說福音很人的
[00:03:33.040 --> 00:03:35.040]  就好像說上主只是關心
[00:03:35.040 --> 00:03:37.280]  你和我到底上天堂還是地獄
[00:03:37.280 --> 00:03:38.640]  上主很可憐我們
[00:03:38.640 --> 00:03:40.160]  不想我們上地獄
[00:03:40.160 --> 00:03:42.560]  不想我們去地獄
[00:03:42.560 --> 00:03:43.760]  就給十字架讓
[00:03:43.760 --> 00:03:44.800]  我們可以上去
[00:03:44.800 --> 00:03:47.520]  搭電梯上去
[00:03:47.520 --> 00:03:49.520]  其實好像很以人
[00:03:49.520 --> 00:03:52.160]  或者以你和我為中心
[00:03:52.160 --> 00:03:55.280]  其實我們詳細看聖經
[00:03:55.280 --> 00:03:56.880]  其實聖經強調一件事
[00:03:56.880 --> 00:04:00.400]  神愛的是整個世界
[00:04:00.400 --> 00:04:02.240]  不是單單愛人
[00:04:02.240 --> 00:04:05.600]  所以約翰福音三章十六節說到
[00:04:05.600 --> 00:04:08.320]  和合本就是神愛世人
[00:04:08.320 --> 00:04:10.640]  甚至將他的獨生子至給世人
[00:04:10.640 --> 00:04:11.600]  叫一切相送他
[00:04:11.600 --> 00:04:13.200]  不知滅亡還得永生
[00:04:13.200 --> 00:04:17.680]  其實原本希臘文是神愛世界
[00:04:17.680 --> 00:04:20.880]  英文譯本God so loves the world
[00:04:20.880 --> 00:04:23.440]  希臘文就是cosmos這個字
[00:04:23.440 --> 00:04:27.040]  如果你知道宇宙論叫cosmology
[00:04:27.040 --> 00:04:30.640]  就是來自cosmos希臘文這個字
[00:04:30.640 --> 00:04:36.000]  其實聖經強調神愛整個世界
[00:04:36.000 --> 00:04:38.400]  人是當中的一部分
[00:04:38.400 --> 00:04:40.720]  而羅馬書第八章也提到
[00:04:40.720 --> 00:04:42.560]  當神要拯救的
[00:04:42.560 --> 00:04:44.400]  祂不是單單拯救人
[00:04:44.400 --> 00:04:46.560]  祂拯救整個世界
[00:04:46.560 --> 00:04:49.520]  整個世界都被罪惡壓著
[00:04:49.520 --> 00:04:53.600]  不過我們人是救贖初贖的果子
[00:04:53.600 --> 00:04:57.040]  不過神最終是要將整個世界
[00:04:57.040 --> 00:05:00.480]  從罪惡的壓迫中釋放出來
[00:05:00.480 --> 00:05:05.280]  當我們明白神愛的是整個世界的時候
[00:05:05.280 --> 00:05:07.200]  其實也是告訴我們
[00:05:07.200 --> 00:05:09.040]  我們作為祂的兒女
[00:05:09.040 --> 00:05:13.200]  我們需要懂得去愛這個世界
[00:05:13.200 --> 00:05:15.760]  不單單愛我們自己
[00:05:15.760 --> 00:05:18.000]  我們看回詩篇104篇
[00:05:18.000 --> 00:05:19.520]  特別是詩篇104篇
[00:05:19.520 --> 00:05:22.240]  它怎樣幫助我們去思考
[00:05:22.240 --> 00:05:28.000]  神愛這個世界對我們的重要
[00:05:28.000 --> 00:05:29.680]  首先第一節
[00:05:29.680 --> 00:05:32.480]  我的心你要稱頌耶和華
[00:05:32.480 --> 00:05:33.840]  耶和華我的上帝
[00:05:33.840 --> 00:05:35.600]  你為至大
[00:05:35.600 --> 00:05:38.640]  你以榮耀威嚴為依
[00:05:38.640 --> 00:05:40.720]  披上亮光如披外袍
[00:05:40.720 --> 00:05:43.520]  鋪張穹瘡如鋪萬紙
[00:05:43.520 --> 00:05:46.720]  首先104篇第一節就說到
[00:05:46.720 --> 00:05:48.800]  我們所有基督徒都會認同
[00:05:48.800 --> 00:05:50.400]  耶和華是大的
[00:05:50.400 --> 00:05:52.880]  耶和華才是最偉大的
[00:05:52.880 --> 00:05:54.800]  偉大的不是你和我
[00:05:54.800 --> 00:05:56.560]  我們都是很渺小的
[00:05:56.560 --> 00:05:59.680]  耶和華是充滿尊榮
[00:05:59.680 --> 00:06:04.240]  祂的榮耀是耶和華的衣裳
[00:06:04.240 --> 00:06:07.280]  好了 耶和華為大這件事
[00:06:07.280 --> 00:06:10.480]  我想我們基督徒理論上
[00:06:10.480 --> 00:06:13.680]  或者頭腦上都認同的
[00:06:13.680 --> 00:06:16.160]  但我們感覺到嗎?
[00:06:16.160 --> 00:06:16.960]  用今天的說法
[00:06:16.960 --> 00:06:19.360]  我們是否真的感受到
[00:06:19.360 --> 00:06:22.160]  耶和華的偉大呢?
[00:06:22.160 --> 00:06:24.080]  其實詩人在這裡問了一個問號
[00:06:24.080 --> 00:06:25.360]  我們怎樣在這裡
[00:06:25.360 --> 00:06:29.280]  能夠感受耶和華的偉大呢?
[00:06:29.280 --> 00:06:31.680]  你只是照鏡子看著自己
[00:06:31.680 --> 00:06:34.880]  就很難感受耶和華的偉大
[00:06:34.880 --> 00:06:38.640]  所以詩人邀請我們去看這個世界
[00:06:38.640 --> 00:06:40.000]  所以跟著他說
[00:06:40.000 --> 00:06:42.560]  鋪張窮艙如鋪萬紙
[00:06:42.560 --> 00:06:45.040]  即是天空的天幕
[00:06:45.040 --> 00:06:49.280]  即是古代人想像天空是一塊膜
[00:06:49.280 --> 00:06:50.960]  這個膜很漂亮
[00:06:50.960 --> 00:06:54.560]  在水中立樓閣的動量
[00:06:54.560 --> 00:06:57.520]  用雲彩為車鏈
[00:06:57.520 --> 00:06:59.200]  我查過Google
[00:06:59.200 --> 00:07:03.840]  鏈是以前帝王坐的車叫鏈
[00:07:03.840 --> 00:07:08.080]  總之在天空中看到的雲
[00:07:08.080 --> 00:07:10.960]  古代人都知道雲是由水造的
[00:07:10.960 --> 00:07:14.720]  所以雲有各種形狀
[00:07:14.720 --> 00:07:18.480]  所以詩人想像就像樓閣的動量
[00:07:18.480 --> 00:07:21.520]  雲就像天空中的動量
[00:07:21.520 --> 00:07:24.800]  然後神就騎在雲上
[00:07:24.800 --> 00:07:27.200]  就像風的翅膀如行
[00:07:27.200 --> 00:07:28.800]  他看到雲飄過
[00:07:28.800 --> 00:07:33.360]  想像耶和華就像騎在雲上飄過
[00:07:33.360 --> 00:07:34.800]  以風為使者
[00:07:34.800 --> 00:07:36.400]  以火焰為爐瀑
[00:07:36.400 --> 00:07:40.000]  大自然一切的現象都是耶和華的爐瀑
[00:07:40.000 --> 00:07:42.320]  將地立在根基上
[00:07:42.320 --> 00:07:44.560]  使地永不搖動
[00:07:44.560 --> 00:07:46.240]  大家有沒有想過
[00:07:46.240 --> 00:07:48.160]  我們的地是不會動的
[00:07:48.160 --> 00:07:51.120]  如果有一天你走到第一城鎮
[00:07:51.120 --> 00:07:52.240]  會坐下之後
[00:07:52.240 --> 00:07:54.160]  然後你發覺地開始震動
[00:07:54.160 --> 00:07:55.680]  那你就很害怕了
[00:07:55.680 --> 00:07:59.360]  對我們來說地不震動是正常的
[00:07:59.360 --> 00:08:00.720]  對詩人來說
[00:08:00.720 --> 00:08:03.280]  為什麼地會不震動呢?
[00:08:03.280 --> 00:08:05.840]  為什麼地這麼穩定呢?
[00:08:05.840 --> 00:08:07.120]  不是必然的
[00:08:07.120 --> 00:08:10.960]  是耶和華使它可以這麼堅固
[00:08:10.960 --> 00:08:13.840]  你用深水遮蓋地面
[00:08:13.840 --> 00:08:15.040]  猶如衣裳
[00:08:15.040 --> 00:08:17.360]  珠水高過山嶺
[00:08:17.360 --> 00:08:20.560]  你的戚宅一發水就奔流
[00:08:20.560 --> 00:08:23.520]  你的雷聲一發水就奔流
[00:08:23.520 --> 00:08:24.720]  珠山上升
[00:08:24.720 --> 00:08:26.320]  珠谷下降
[00:08:26.320 --> 00:08:29.200]  歸你所立定之地
[00:08:29.200 --> 00:08:31.040]  你定了界限
[00:08:31.040 --> 00:08:32.720]  使水不能超越
[00:08:32.720 --> 00:08:35.280]  不再歸回掩護大地
[00:08:35.280 --> 00:08:38.480]  詩人也看完天上升星
[00:08:38.480 --> 00:08:40.160]  看完地很穩固
[00:08:40.160 --> 00:08:42.000]  然後再看海洋
[00:08:42.000 --> 00:08:46.480]  為什麼海洋和陸地的邊界這麼穩定呢?
[00:08:46.480 --> 00:08:48.480]  人們覺得很驚訝
[00:08:48.480 --> 00:08:50.160]  其實你要明白
[00:08:50.160 --> 00:08:51.760]  我們今天活在一個
[00:08:51.760 --> 00:08:53.920]  夜一世紀的城市裏
[00:08:53.920 --> 00:08:57.920]  我們覺得大自然受我們控制
[00:08:57.920 --> 00:09:00.320]  是很自然的一種現象
[00:09:00.320 --> 00:09:02.000]  我喜歡行山的
[00:09:02.000 --> 00:09:07.120]  我有些同事喜歡行商場的
[00:09:07.120 --> 00:09:11.200]  所以我喜歡行路上學的
[00:09:11.200 --> 00:09:13.200]  無論是八號風球
[00:09:13.200 --> 00:09:14.800]  或者35度
[00:09:14.800 --> 00:09:16.800]  或者冬天只有5度
[00:09:16.800 --> 00:09:18.400]  我都是行路上學的
[00:09:18.400 --> 00:09:20.720]  所以我很習慣風吹雨打的
[00:09:20.720 --> 00:09:22.480]  我這些傻傻的人
[00:09:22.480 --> 00:09:24.080]  但是我想我們有些人
[00:09:24.080 --> 00:09:27.360]  是習慣只站在空調的屋裏面
[00:09:27.360 --> 00:09:30.240]  所以冬天你開暖氣
[00:09:30.240 --> 00:09:31.920]  夏天你開冷氣
[00:09:31.920 --> 00:09:37.360]  我們很習慣一切都要在人為的控制裏面的環境
[00:09:37.360 --> 00:09:38.560]  斯人就不是這樣的
[00:09:38.560 --> 00:09:40.160]  斯人進入到這個自然
[00:09:40.160 --> 00:09:42.640]  他體會到這個自然的世界
[00:09:42.640 --> 00:09:44.240]  不受他控制的
[00:09:44.240 --> 00:09:47.520]  為什麼海洋是去到那裏就停在那裏呢?
[00:09:47.520 --> 00:09:50.640]  斯人知道不是人手所做
[00:09:50.640 --> 00:09:52.720]  是神所做
[00:09:52.720 --> 00:09:57.280]  是斯人沒有能力去為海水訂一條界線
[00:09:57.280 --> 00:09:59.440]  只有神有這樣的能力
[00:09:59.440 --> 00:10:02.800]  當然對舊約的人來說
[00:10:02.800 --> 00:10:07.760]  海水的邊界對他們特別是覺得是一個奇妙的東西
[00:10:07.760 --> 00:10:12.400]  因為如果你對以色列古舊文化有些認識
[00:10:12.400 --> 00:10:16.560]  你知道以色列人不是一個航海的民族
[00:10:16.560 --> 00:10:18.800]  有些人航海是很厲害的
[00:10:18.800 --> 00:10:21.680]  譬如以色列人經常說的推羅王
[00:10:21.680 --> 00:10:24.000]  推羅就是今天的黎巴嫩
[00:10:24.000 --> 00:10:27.440]  那些人古代已經是航海專家
[00:10:27.440 --> 00:10:29.760]  整個地中海他們在那裏貿易的
[00:10:29.760 --> 00:10:30.720]  海上貿易
[00:10:30.720 --> 00:10:32.800]  以色列人就不懂這些東西
[00:10:32.800 --> 00:10:34.880]  他們不懂做船的技巧
[00:10:34.880 --> 00:10:36.800]  他們做的都是小船
[00:10:36.800 --> 00:10:39.840]  在加利利湖釣魚的船
[00:10:39.840 --> 00:10:42.080]  所以對以色列人來說
[00:10:42.080 --> 00:10:46.480]  海是代表一種很大威力的東西
[00:10:46.480 --> 00:10:49.200]  是他們不能夠操控的
[00:10:49.200 --> 00:10:52.640]  在海洋上你撐著一艘船出去大海
[00:10:52.640 --> 00:10:54.880]  可不可以平安回來呢?
[00:10:54.880 --> 00:10:56.640]  是不由你控制的
[00:10:56.640 --> 00:11:00.080]  所以人們面對這種大自然的力量
[00:11:00.080 --> 00:11:05.520]  他特別感到驚訝和讚嘆
[00:11:05.520 --> 00:11:07.840]  他控制不了大自然
[00:11:07.840 --> 00:11:12.000]  唯有上主有能力去控制大自然
[00:11:12.000 --> 00:11:15.280]  其實這一點對我們今天的人
[00:11:15.280 --> 00:11:18.160]  其實值得我們去反省
[00:11:18.160 --> 00:11:26.560]  去體會一下大自然對人的不關心
[00:11:26.560 --> 00:11:28.000]  什麼意思呢?
[00:11:28.000 --> 00:11:33.840]  我想我們人很自然都是以自我中心
[00:11:33.840 --> 00:11:36.960]  不論是不是罪性
[00:11:36.960 --> 00:11:42.800]  人很自然將自己放在我們看到的世界中心
[00:11:42.800 --> 00:11:45.120]  舉一個實際的例子
[00:11:45.120 --> 00:11:47.360]  假如你今天有牙痛
[00:11:47.360 --> 00:11:48.880]  你左邊有隻大牙
[00:11:48.880 --> 00:11:50.640]  牙痛 蛀牙很痛
[00:11:50.640 --> 00:11:53.760]  你的牙痛其實對於香港社會
[00:11:53.760 --> 00:11:56.640]  或者對於全球的政治經濟
[00:11:56.640 --> 00:11:58.400]  其實是毫無影響的
[00:11:58.400 --> 00:12:00.320]  其實是一件很小的事
[00:12:00.320 --> 00:12:01.600]  你牙痛
[00:12:01.600 --> 00:12:04.640]  不過對你來說
[00:12:04.640 --> 00:12:06.560]  這就很大件事了
[00:12:06.560 --> 00:12:08.480]  你會因為你的牙痛
[00:12:08.480 --> 00:12:10.080]  忍食不安
[00:12:10.080 --> 00:12:13.760]  坐著聽我說到都繼續在感覺你的牙痛
[00:12:13.760 --> 00:12:16.240]  哎呀 什麼時候完呢
[00:12:16.240 --> 00:12:17.280]  反過來說
[00:12:17.280 --> 00:12:20.880]  我們所謂的政治經濟大新聞
[00:12:20.880 --> 00:12:22.560]  Ukraine和Russia打仗
[00:12:22.560 --> 00:12:24.560]  Ukraine不知道死了多少萬人
[00:12:24.560 --> 00:12:26.800]  Russia也不知道死了多少萬人
[00:12:26.800 --> 00:12:28.960]  我們聽完就算了
[00:12:28.960 --> 00:12:30.640]  有沒有人試過聽到
[00:12:30.640 --> 00:12:33.440]  Ukraine死了多少千人
[00:12:33.440 --> 00:12:35.040]  Russia死了幾萬人
[00:12:35.040 --> 00:12:36.560]  接著在痛哭流涕
[00:12:36.560 --> 00:12:37.760]  上次很慘啊
[00:12:37.760 --> 00:12:40.800]  俄羅斯人、Ukraine人都死了
[00:12:40.800 --> 00:12:43.200]  沒有吧 你沒有哭過吧
[00:12:43.200 --> 00:12:45.920]  我想我也沒有哭過
[00:12:45.920 --> 00:12:49.360]  其實人死了數以千計的人
[00:12:49.360 --> 00:12:50.960]  比起你的牙痛
[00:12:50.960 --> 00:12:52.880]  從一個大一點的角度來看
[00:12:52.880 --> 00:12:54.320]  當然重要很多
[00:12:54.320 --> 00:12:56.480]  但因為這幾千里外的事
[00:12:56.480 --> 00:12:57.600]  死的不是你的兒子
[00:12:57.600 --> 00:12:58.640]  又不是你的爸爸
[00:12:58.640 --> 00:13:00.160]  所以你自然覺得
[00:13:00.160 --> 00:13:01.760]  那很可惜了
[00:13:01.760 --> 00:13:04.320]  那討告一聲就算了
[00:13:04.320 --> 00:13:05.120]  過去了
[00:13:05.120 --> 00:13:06.800]  但是就不會關心
[00:13:06.800 --> 00:13:08.720]  好像你關心你的牙痛一樣
[00:13:08.720 --> 00:13:10.800]  那麼關心他
[00:13:10.800 --> 00:13:13.120]  當我們去投入大自然
[00:13:13.120 --> 00:13:16.000]  去學習去愛惜大自然的時候
[00:13:16.000 --> 00:13:18.080]  其實學習明白一件事
[00:13:18.080 --> 00:13:20.640]  其實我們不是世界的中心
[00:13:20.640 --> 00:13:23.520]  其實我們真的很渺小
[00:13:23.520 --> 00:13:27.840]  就好像我喜歡一個行山的人
[00:13:27.840 --> 00:13:30.240]  你去行山你很體會
[00:13:30.240 --> 00:13:32.240]  你去行山的時候
[00:13:32.240 --> 00:13:34.080]  山才是主人
[00:13:34.080 --> 00:13:36.480]  你和我不是主人
[00:13:36.480 --> 00:13:38.640]  我去行獅子山
[00:13:38.640 --> 00:13:39.920]  行了上山頂
[00:13:39.920 --> 00:13:41.360]  獅子山不會高興的
[00:13:41.360 --> 00:13:43.280]  獅子山不會喝杯酒慶祝
[00:13:43.280 --> 00:13:46.160]  小女孩上了我的山頂
[00:13:46.160 --> 00:13:47.680]  我在獅子山說得難聽一點
[00:13:47.680 --> 00:13:48.960]  走著走著跌死了
[00:13:48.960 --> 00:13:50.960]  獅子山又不會為我流淚的
[00:13:50.960 --> 00:13:53.760]  小女孩死在我的土地上
[00:13:53.760 --> 00:13:54.800]  真是慘了
[00:13:54.800 --> 00:13:55.360]  沒有啊
[00:13:55.360 --> 00:13:57.760]  獅子山就繼續站在那裏
[00:13:57.760 --> 00:14:00.480]  一千年前或一萬年前
[00:14:00.480 --> 00:14:02.400]  沒有人知道有雷敬業這個人
[00:14:02.400 --> 00:14:04.320]  不過那時候香港有人
[00:14:04.320 --> 00:14:05.280]  應該有人的
[00:14:05.280 --> 00:14:07.520]  我們知道宋朝起碼更早
[00:14:07.520 --> 00:14:10.720]  其實李鄭月娥好像是說明朝
[00:14:10.720 --> 00:14:11.280]  不記得了
[00:14:11.280 --> 00:14:15.280]  總之一千年前已經香港有人了
[00:14:15.280 --> 00:14:16.800]  一千年前香港的人
[00:14:16.800 --> 00:14:18.320]  都知道有個獅子山
[00:14:18.320 --> 00:14:20.400]  雖然他叫什麼我就不知道
[00:14:20.400 --> 00:14:21.920]  假如這個世界
[00:14:21.920 --> 00:14:23.360]  主未歸來
[00:14:23.360 --> 00:14:25.120]  過了一千年之後
[00:14:25.120 --> 00:14:26.640]  這個世界當然沒有人知道
[00:14:26.640 --> 00:14:28.240]  有雷敬業存在過
[00:14:28.240 --> 00:14:30.000]  彷彿不存在過
[00:14:30.000 --> 00:14:31.120]  但一千年之後
[00:14:31.120 --> 00:14:33.440]  假如香港還有人存在的話
[00:14:33.440 --> 00:14:36.640]  他們還知道那個獅子山在那裏
[00:14:36.640 --> 00:14:38.800]  對比這個山頂
[00:14:38.800 --> 00:14:39.840]  我們算什麼呢
[00:14:39.840 --> 00:14:42.400]  我們片刻就過去了
[00:14:42.400 --> 00:14:46.000]  所以當我們去欣賞
[00:14:46.000 --> 00:14:48.240]  大自然的世界的時候
[00:14:48.240 --> 00:14:51.520]  其實就幫助我們心靈開闊自己
[00:14:51.520 --> 00:14:54.480]  原來我們不是世界的中心
[00:14:54.480 --> 00:14:56.560]  這個世界繼續存在
[00:14:56.560 --> 00:14:59.360]  這個山頂海洋他們的偉大
[00:14:59.360 --> 00:15:00.800]  他們繼續存在
[00:15:00.800 --> 00:15:04.720]  人不過是很渺小的一件事
[00:15:04.720 --> 00:15:09.040]  當我們去明白自己的渺小的時候
[00:15:09.040 --> 00:15:11.680]  其實反而心靈可以開闊
[00:15:11.680 --> 00:15:13.840]  所以我們不會再執著
[00:15:13.840 --> 00:15:15.920]  生命之中多了一樣東西
[00:15:15.920 --> 00:15:16.960]  少了一樣東西
[00:15:16.960 --> 00:15:19.360]  那個人去街市買東西
[00:15:19.360 --> 00:15:21.040]  他少找了五元給我
[00:15:21.040 --> 00:15:22.480]  接著雷霆大白
[00:15:22.480 --> 00:15:24.480]  豈有此理 你賣什麼
[00:15:24.480 --> 00:15:28.000]  開始不會再計較這些東西了
[00:15:28.000 --> 00:15:30.800]  重要的東西不是我們生命中
[00:15:30.800 --> 00:15:32.800]  找多了找少了錢
[00:15:32.800 --> 00:15:36.960]  重要的東西是神才是這個世界的中心
[00:15:36.960 --> 00:15:40.000]  使人看到大自然的偉大
[00:15:40.000 --> 00:15:42.080]  看到他自己的渺小
[00:15:42.080 --> 00:15:45.440]  接著就從此引發他明白
[00:15:45.440 --> 00:15:48.240]  神才是最偉大的那個
[00:15:48.240 --> 00:15:50.160]  如果獅子山偉大的話
[00:15:50.160 --> 00:15:52.080]  神比獅子山更偉大
[00:15:52.080 --> 00:15:55.200]  因為神是創造獅子山的那個
[00:15:55.200 --> 00:15:57.840]  所以當我去行獅子山的時候
[00:15:57.840 --> 00:15:58.880]  譬如舉個例子
[00:15:58.880 --> 00:16:03.680]  就一個時間去思想去默念
[00:16:03.680 --> 00:16:05.680]  用私人講的方法
[00:16:05.680 --> 00:16:09.600]  上司的偉大他居然能夠做到獅子山出來
[00:16:09.600 --> 00:16:11.440]  或者你不是喜歡行山的
[00:16:11.440 --> 00:16:13.280]  你喜歡種花的
[00:16:13.280 --> 00:16:17.520]  好像我老婆喜歡在家種植物
[00:16:17.520 --> 00:16:18.640]  我就覺得很煩
[00:16:18.640 --> 00:16:21.280]  搞得我家就像香港植物公園一樣
[00:16:21.280 --> 00:16:22.240]  不過不要緊
[00:16:22.240 --> 00:16:23.280]  就算我老婆喜歡
[00:16:23.280 --> 00:16:24.960]  我當然就任由她種
[00:16:24.960 --> 00:16:26.880]  你喜歡種植物的也不要緊
[00:16:26.880 --> 00:16:29.280]  你看看那棵什麼也好
[00:16:29.280 --> 00:16:31.520]  其實那棵東西這麼奇妙
[00:16:31.520 --> 00:16:35.520]  古人覺得一塊泥
[00:16:35.520 --> 00:16:38.000]  居然可以生出我們能吃的東西
[00:16:38.000 --> 00:16:39.520]  他們覺得很奇妙
[00:16:39.520 --> 00:16:42.480]  一塊泥怎麼可以變成一棵菜呢
[00:16:42.480 --> 00:16:45.280]  譬如就算你種植物也好
[00:16:45.280 --> 00:16:46.640]  你思考一下
[00:16:46.640 --> 00:16:49.840]  由一堆泥變成一個漂亮的花
[00:16:49.840 --> 00:16:53.360]  當中那個奇妙的過程
[00:16:53.360 --> 00:16:55.760]  所以當我們多點去思考
[00:16:55.760 --> 00:16:58.160]  這些大自然奇妙的變化
[00:16:58.160 --> 00:16:59.600]  我們就學會
[00:16:59.600 --> 00:17:02.480]  不要再將自己放在世界的中心
[00:17:02.480 --> 00:17:04.560]  神才是世界中心
[00:17:04.560 --> 00:17:06.560]  欣賞神的智慧
[00:17:06.560 --> 00:17:10.320]  除了透過自然的偉大
[00:17:10.320 --> 00:17:14.480]  去思考人的渺小甚偉大之後
[00:17:14.480 --> 00:17:19.280]  第二件事他繼續思考生命的問題
[00:17:19.280 --> 00:17:22.240]  第十節開始
[00:17:22.240 --> 00:17:27.280]  耶和華使全員擁在山谷留在山間
[00:17:27.280 --> 00:17:30.480]  使野地的走獸有水喝野驢得解其渴
[00:17:30.480 --> 00:17:34.400]  天上的飛鳥在水旁住宿在樹幹間啼叫
[00:17:34.400 --> 00:17:37.680]  他同劉國忠冠曉山名
[00:17:37.680 --> 00:17:43.440]  這個講到使人想像天空就是上主居住的地方
[00:17:43.440 --> 00:17:46.240]  所以劉國忠就是指這個天空
[00:17:46.240 --> 00:17:48.000]  指上主的屋裏面
[00:17:48.000 --> 00:17:51.520]  劉國忠曉冠山領天上下雨下來
[00:17:51.520 --> 00:17:55.280]  因為他作為的功效第二就得到豐足
[00:17:55.280 --> 00:17:58.080]  他使草生長給生蓄吃
[00:17:58.080 --> 00:18:01.120]  使菜蔬生長供給人用
[00:18:01.120 --> 00:18:03.440]  使人從地裏得食物
[00:18:03.440 --> 00:18:05.120]  使油能熱人心
[00:18:05.120 --> 00:18:06.960]  得油能潤人臉
[00:18:06.960 --> 00:18:09.200]  得糧能養人心
[00:18:09.200 --> 00:18:13.120]  街尾的樹木都是由華所栽種的黎巴嫩的香
[00:18:13.120 --> 00:18:16.880]  拍著都滿了汁漿
[00:18:16.880 --> 00:18:18.640]  雀鳥在其中踏窩
[00:18:18.640 --> 00:18:20.880]  學以窮樹為家
