
[00:00:00.000 --> 00:00:02.000]  我們一起打開聖經
[00:01:58.000 --> 00:02:00.000]  這就是我們今天的主題
[00:02:00.000 --> 00:02:02.000]  今天的經文當然比較多
[00:02:02.000 --> 00:02:05.000]  但是我會有些跳著來說
[00:02:05.000 --> 00:02:09.000]  聖經記載說耶穌基督
[00:02:09.000 --> 00:02:13.000]  去了加里利海附近的地方
[00:02:13.000 --> 00:02:15.000]  傳道的時候
[00:02:15.000 --> 00:02:17.000]  祂的明星就遠播
[00:02:17.000 --> 00:02:19.000]  大家都很喜歡聽祂的講道
[00:02:19.000 --> 00:02:21.000]  覺得祂很特別
[00:02:21.000 --> 00:02:23.000]  但是接著第16節
[00:02:23.000 --> 00:02:26.000]  耶穌就回到祂的家鄉
[00:02:26.000 --> 00:02:27.000]  祂的鄉下
[00:02:27.000 --> 00:02:31.000]  拿撒勒自己長大的地方
[00:02:31.000 --> 00:02:33.000]  第一段聖經比較長
[00:02:33.000 --> 00:02:35.000]  所以我相信剛才因為時間的問題
[00:02:35.000 --> 00:02:37.000]  我們沒有讀到
[00:02:37.000 --> 00:02:40.000]  在祂的家鄉所發生的事
[00:02:40.000 --> 00:02:41.000]  值得我們留意
[00:02:41.000 --> 00:02:43.000]  然後我們剛才讀31節
[00:02:43.000 --> 00:02:47.000]  就回到加里利加白龍的地方
[00:02:47.000 --> 00:02:49.000]  那是什麼地方呢?
[00:02:49.000 --> 00:02:52.000]  加里利加白龍沿著加里利海
[00:02:52.000 --> 00:02:55.000]  那些部分比較活躍
[00:02:55.000 --> 00:02:56.000]  你知道的
[00:02:56.000 --> 00:02:59.000]  每逢海邊以前做生意
[00:02:59.000 --> 00:03:01.000]  用海船運貨
[00:03:01.000 --> 00:03:03.000]  所以較為接觸外面多一點
[00:03:03.000 --> 00:03:07.000]  以及城市比較商業化
[00:03:07.000 --> 00:03:08.000]  大一點的城市
[00:03:08.000 --> 00:03:12.000]  加白就是拿撒勒
[00:03:12.000 --> 00:03:16.000]  拿撒勒就是離開加里利海
[00:03:16.000 --> 00:03:18.000]  入到內陸的地方
[00:03:18.000 --> 00:03:19.000]  鄉下的地方
[00:03:19.000 --> 00:03:21.000]  其實是很小的鄉下
[00:03:21.000 --> 00:03:23.000]  所以耶穌生長的鄉下
[00:03:23.000 --> 00:03:28.000]  是一個比較卑微的鄉下地方
[00:03:28.000 --> 00:03:32.000]  所以耶穌第16節就回到祂的鄉下
[00:03:32.000 --> 00:03:33.000]  做什麼呢?
[00:03:33.000 --> 00:03:35.000]  按照祂一貫的做法
[00:03:35.000 --> 00:03:37.000]  安息人入到會堂
[00:03:37.000 --> 00:03:39.000]  大家崇拜的地方
[00:03:39.000 --> 00:03:43.000]  有人把以塞亞書的書卷交給祂
[00:03:43.000 --> 00:03:45.000]  祂就選了其中一段來讀
[00:03:45.000 --> 00:03:48.000]  表達祂的使命
[00:03:48.000 --> 00:03:50.000]  第16八節那段說
[00:03:50.000 --> 00:03:53.000]  主的靈在我身上
[00:03:53.000 --> 00:03:57.000]  因為祂高我去傳好消息
[00:03:57.000 --> 00:03:58.000]  福音給貧窮的人
[00:03:58.000 --> 00:04:01.000]  差起我去宣告被老的得到釋放
[00:04:01.000 --> 00:04:03.000]  合眼的得到罕見
[00:04:03.000 --> 00:04:05.000]  受欺壓的得到自由
[00:04:05.000 --> 00:04:08.000]  宣告主越納人的欺怜
[00:04:08.000 --> 00:04:10.000]  聖經說那些人一聽到
[00:04:10.000 --> 00:04:11.000]  嘩!好好聽!
[00:04:11.000 --> 00:04:13.000]  真是好!
[00:04:13.000 --> 00:04:15.000]  正是需要這種訊息
[00:04:15.000 --> 00:04:16.000]  於是大家就看著
[00:04:16.000 --> 00:04:18.000]  看著耶穌怎樣去解釋
[00:04:18.000 --> 00:04:22.000]  這是第21節裏面所講的
[00:04:22.000 --> 00:04:24.000]  和22節所講的
[00:04:24.000 --> 00:04:27.000]  但中間就有一個人突然說
[00:04:27.000 --> 00:04:29.000]  咦!這個人很熟練
[00:04:29.000 --> 00:04:31.000]  哦!耶穌啊!
[00:04:31.000 --> 00:04:33.000]  弱失的兒子
[00:04:33.000 --> 00:04:35.000]  我認識他吧!看著他長大
[00:04:35.000 --> 00:04:36.000]  這樣
[00:04:36.000 --> 00:04:41.000]  於是整個氣氛就轉了
[00:04:41.000 --> 00:04:43.000]  接著
[00:04:43.000 --> 00:04:45.000]  23節耶穌就跟他們說
[00:04:45.000 --> 00:04:46.000]  他說你
[00:04:46.000 --> 00:04:48.000]  我知道你想說什麼
[00:04:48.000 --> 00:04:49.000]  耶穌說你跟我說
[00:04:49.000 --> 00:04:51.000]  醫生你治好自己吧
[00:04:51.000 --> 00:04:54.000]  或者你會跟我說
[00:04:54.000 --> 00:04:55.000]  我聽見你在加白龍
[00:04:55.000 --> 00:04:56.000]  就是剛才我說的
[00:04:56.000 --> 00:04:58.000]  加利利那裏所行的一切事
[00:04:58.000 --> 00:05:02.000]  應該在我們鄉下行的嘛
[00:05:02.000 --> 00:05:04.000]  於是他就說我告訴你
[00:05:04.000 --> 00:05:05.000]  其實呢
[00:05:05.000 --> 00:05:06.000]  他舉了兩個例子
[00:05:06.000 --> 00:05:09.000]  沒有先知在他本鄉是被尊重的
[00:05:09.000 --> 00:05:10.000]  兩個舊約的例子
[00:05:10.000 --> 00:05:11.000]  一個是以利亞
[00:05:11.000 --> 00:05:12.000]  一個是以利沙
[00:05:12.000 --> 00:05:15.000]  猶太人都很熟悉這兩個偉大的先知
[00:05:15.000 --> 00:05:17.000]  我們看看以利亞
[00:05:17.000 --> 00:05:20.000]  他的工作他的服侍
[00:05:20.000 --> 00:05:22.000]  周度都可以去
[00:05:22.000 --> 00:05:25.000]  他可以在猶太人自己的本族本康念做事
[00:05:25.000 --> 00:05:26.000]  但他沒有
[00:05:26.000 --> 00:05:29.000]  神差派他去到一個外邦人
[00:05:29.000 --> 00:05:32.000]  西敦格勒法的寡婦那裏
[00:05:32.000 --> 00:05:34.000]  去受他的供養
[00:05:34.000 --> 00:05:37.000]  以利沙他有一樣的信息
[00:05:37.000 --> 00:05:40.000]  以利沙我們猶太人偉大的先知
[00:05:40.000 --> 00:05:45.000]  他又沒有將他的服侍留在他自己的民族猶太人那裏
[00:05:45.000 --> 00:05:48.000]  反而神派他去了敘利亞
[00:05:48.000 --> 00:05:53.000]  那裏醫好那個長麻風的奶孖
[00:05:53.000 --> 00:05:55.000]  難道以色列沒有麻風病人呢
[00:05:55.000 --> 00:05:59.000]  神是要救那些外國的人
[00:05:59.000 --> 00:06:04.000]  難道以色列人沒有東西不可以供養以利亞嗎
[00:06:04.000 --> 00:06:09.000]  神是要以利亞去到西敦外國人的地方
[00:06:09.000 --> 00:06:11.000]  去接觸那裏的寡婦
[00:06:11.000 --> 00:06:14.000]  聖經跟著第28節
[00:06:14.000 --> 00:06:19.000]  就講到那些會堂裏面那些人一聽見這些說話
[00:06:19.000 --> 00:06:21.000]  就怒氣填空
[00:06:21.000 --> 00:06:23.000]  跟剛才好聽
[00:06:23.000 --> 00:06:24.000]  很不同
[00:06:24.000 --> 00:06:25.000]  180度轉
[00:06:25.000 --> 00:06:27.000]  拉他就推他出去
[00:06:27.000 --> 00:06:29.000]  還想殺他去生涯那裏
[00:06:29.000 --> 00:06:30.000]  想推他下去
[00:06:30.000 --> 00:06:33.000]  聖經說耶穌卻跟他們中間走過
[00:06:33.000 --> 00:06:34.000]  就離去了
[00:06:34.000 --> 00:06:36.000]  怎樣走得過我又不知道
[00:06:36.000 --> 00:06:38.000]  聖經沒有講
[00:06:38.000 --> 00:06:39.000]  我不知道
[00:06:39.000 --> 00:06:40.000]  不一定是行神蹟
[00:06:40.000 --> 00:06:42.000]  可能耶穌那種眼神
[00:06:42.000 --> 00:06:44.000]  震懾他們
[00:06:44.000 --> 00:06:45.000]  想推他下山的時候
[00:06:45.000 --> 00:06:48.000]  耶穌那種眼神望著那種權能
[00:06:48.000 --> 00:06:49.000]  那種權威
[00:06:49.000 --> 00:06:51.000]  那種把握
[00:06:51.000 --> 00:06:54.000]  他們知道自己這樣其實是心脅
[00:06:54.000 --> 00:06:56.000]  所以耶穌就這樣走過去
[00:06:56.000 --> 00:06:57.000]  不過無論如何
[00:06:57.000 --> 00:07:00.000]  這一段就跟剛才我們所讀的那些很不同
[00:07:00.000 --> 00:07:02.000]  因為他去到加里利那裏就很受歡迎
[00:07:02.000 --> 00:07:04.000]  看到聖經說到晚上的時候
[00:07:04.000 --> 00:07:06.000]  所有病人
[00:07:06.000 --> 00:07:09.000]  這些有被鬼附的都帶到他面前
[00:07:09.000 --> 00:07:10.000]  大家不讓他走
[00:07:10.000 --> 00:07:11.000]  耶穌去了抗議
[00:07:11.000 --> 00:07:12.000]  那些人就捉他回來
[00:07:12.000 --> 00:07:13.000]  說你不要走
[00:07:13.000 --> 00:07:14.000]  雖然耶穌說我不行
[00:07:14.000 --> 00:07:17.000]  我是要奉派去周圍地方存活
[00:07:17.000 --> 00:07:19.000]  所以態度很不同
[00:07:19.000 --> 00:07:22.000]  因為你問究竟為何那些人那麼生氣
[00:07:22.000 --> 00:07:24.000]  生甚麼氣
[00:07:24.000 --> 00:07:26.000]  生甚麼氣
[00:07:26.000 --> 00:07:28.000]  有很多不同的解釋
[00:07:28.000 --> 00:07:29.000]  這段聖經不容易解
[00:07:29.000 --> 00:07:32.000]  那我就不詳細跟大家比較一下
[00:07:32.000 --> 00:07:33.000]  誰是怎樣解怎樣解
[00:07:33.000 --> 00:07:35.000]  我想說說我自己的看法
[00:07:35.000 --> 00:07:38.000]  我覺得這裏耶穌的信息很重要
[00:07:38.000 --> 00:07:39.000]  說了兩件事
[00:07:39.000 --> 00:07:40.000]  而是當時的猶太人
[00:07:40.000 --> 00:07:43.000]  即是他鄉下的人接受不了
[00:07:43.000 --> 00:07:46.000]  耶穌所說的信息第一樣
[00:07:46.000 --> 00:07:49.000]  就是他講的那兩個例子很明顯
[00:07:49.000 --> 00:07:51.000]  以利亞以利沙那兩個例子
[00:07:51.000 --> 00:07:55.000]  那兩個例子都是告訴當時那班的鄉里
[00:07:55.000 --> 00:07:58.000]  即是他鄉下的同一個鄉里的人說
[00:07:58.000 --> 00:08:04.000]  神的恩典不是困死在猶太人的自滿自足那裏
[00:08:04.000 --> 00:08:06.000]  神的愛神的能力
[00:08:06.000 --> 00:08:08.000]  如果你說我帶著神的能力
[00:08:08.000 --> 00:08:11.000]  你聽見我在加利利那裏很有能力嗎
[00:08:11.000 --> 00:08:13.000]  我的能力不是給我自己家鄉的
[00:08:13.000 --> 00:08:17.000]  我的能力是給所有的人的
[00:08:17.000 --> 00:08:19.000]  因為神的愛是恩責所有的人的
[00:08:19.000 --> 00:08:22.000]  那些外國人你以為神看不起他
[00:08:22.000 --> 00:08:25.000]  你以為你們只是我們猶太人才是神的選民
[00:08:25.000 --> 00:08:27.000]  神愛所有的人
[00:08:27.000 --> 00:08:29.000]  所以神要有施行恩典的時候
[00:08:29.000 --> 00:08:32.000]  你不要以為你有什麼優越條件
[00:08:32.000 --> 00:08:34.000]  我們在神面前並無優越
[00:08:34.000 --> 00:08:38.000]  外國人在神的眼中一樣是愛
[00:08:38.000 --> 00:08:40.000]  所以我能力也是為外面的人
[00:08:40.000 --> 00:08:42.000]  你不要以為只是為我們自己這個小圈子
[00:08:42.000 --> 00:08:44.000]  那這班人已經覺得很不爽了
[00:08:44.000 --> 00:08:45.000]  這是第一樣
[00:08:45.000 --> 00:08:47.000]  就說為何要益別人呢
[00:08:47.000 --> 00:08:48.000]  益自己呀
[00:08:48.000 --> 00:08:49.000]  益一下自己友善嘛
[00:08:49.000 --> 00:08:50.000]  這個意思就是這樣
[00:08:50.000 --> 00:08:52.000]  他不是耶穌說我不益
[00:08:52.000 --> 00:08:53.000]  對不起
[00:08:53.000 --> 00:08:56.000]  我的使命是向外爆的
[00:08:56.000 --> 00:08:58.000]  能力是什麼呢?
[00:08:58.000 --> 00:09:00.000]  能力一定是爆炸的
[00:09:00.000 --> 00:09:02.000]  能力不是自己骨著在那裡
[00:09:02.000 --> 00:09:04.000]  骨著會生病的
[00:09:04.000 --> 00:09:08.000]  能力真正的是施與外面的人
[00:09:08.000 --> 00:09:12.000]  做在別人身上的才是真正的能力
[00:09:12.000 --> 00:09:14.000]  屬靈的能力
[00:09:14.000 --> 00:09:16.000]  第一個標準是這樣
[00:09:16.000 --> 00:09:18.000]  第二個耶穌所說的
[00:09:18.000 --> 00:09:20.000]  我相信也是有一點回應
[00:09:20.000 --> 00:09:21.000]  當中有人說
[00:09:21.000 --> 00:09:25.000]  這不是藥室的兒子嗎
[00:09:25.000 --> 00:09:27.000]  意思就是說
[00:09:27.000 --> 00:09:31.000]  神自己的能力
[00:09:31.000 --> 00:09:36.000]  不只是看一個民族的
[00:09:36.000 --> 00:09:38.000]  是一個地域上的跨越
[00:09:38.000 --> 00:09:40.000]  種族上的跨越
[00:09:40.000 --> 00:09:43.000]  我雖然是生長在
[00:09:43.000 --> 00:09:48.000]  這個拿薩勒這個小城市
[00:09:48.000 --> 00:09:51.000]  但是我是神自己所派來的
[00:09:51.000 --> 00:09:53.000]  遠大過這個城市
[00:09:53.000 --> 00:09:55.000]  所以這一班的鄉親聽到這些
[00:09:55.000 --> 00:09:57.000]  就很不舒服
[00:09:57.000 --> 00:09:59.000]  不舒服是因為他被耶穌
[00:09:59.000 --> 00:10:01.000]  很直接的挑戰他們
[00:10:01.000 --> 00:10:04.000]  突破了他們那種狹隘的
[00:10:04.000 --> 00:10:06.000]  那種自以為是的
[00:10:06.000 --> 00:10:08.000]  那種以為自己
[00:10:08.000 --> 00:10:11.000]  有了所有神自己的恩典的
[00:10:11.000 --> 00:10:12.000]  那種心態
[00:10:12.000 --> 00:10:13.000]  有時候我們也想
[00:10:13.000 --> 00:10:16.000]  究竟耶穌為什麼要這樣做呢?
[00:10:16.000 --> 00:10:18.000]  其實耶穌也可以好一點的
[00:10:18.000 --> 00:10:20.000]  說得是吧
[00:10:20.000 --> 00:10:21.000]  但是看到耶穌
[00:10:21.000 --> 00:10:24.000]  他不是要跟人家碰
[00:10:24.000 --> 00:10:25.000]  聽清楚
[00:10:25.000 --> 00:10:27.000]  耶穌也不是要跟人家鬥
[00:10:27.000 --> 00:10:28.000]  不過耶穌基督
[00:10:28.000 --> 00:10:31.000]  我們當他帶著能力的時候
[00:10:31.000 --> 00:10:32.000]  聖經說
[00:10:32.000 --> 00:10:33.000]  一個人帶著能力的時候
[00:10:33.000 --> 00:10:34.000]  他不是要攻擊人
[00:10:34.000 --> 00:10:37.000]  但是人家攻擊不了他
[00:10:37.000 --> 00:10:38.000]  他有他自己的標準
[00:10:38.000 --> 00:10:39.000]  有他自己的把握
[00:10:39.000 --> 00:10:41.000]  我們叫這個叫做
[00:10:41.000 --> 00:10:43.000]  獨排眾議的勇氣
[00:10:43.000 --> 00:10:45.000]  一個有神自己能力的人
[00:10:45.000 --> 00:10:47.000]  頂姐妹好像耶穌一樣
[00:10:47.000 --> 00:10:48.000]  或者你和我都是
[00:10:48.000 --> 00:10:51.000]  我們有那種獨排眾議的
[00:10:51.000 --> 00:10:53.000]  膽量和勇氣
[00:10:53.000 --> 00:10:55.000]  不一定要遷就別人
[00:10:55.000 --> 00:10:57.000]  雖然我們不一定要跟人家碰
[00:10:57.000 --> 00:10:58.000]  但是我們有個標準
[00:10:58.000 --> 00:11:00.000]  我們不會因為別人對我們的要求
[00:11:00.000 --> 00:11:01.000]  好像耶穌當時那樣
[00:11:01.000 --> 00:11:04.000]  那些向你對他的要求的時候
[00:11:04.000 --> 00:11:06.000]  他就會屈服
[00:11:06.000 --> 00:11:08.000]  懸潤一點
[00:11:08.000 --> 00:11:10.000]  稍微鬆懈一點
[00:11:10.000 --> 00:11:11.000]  自己的標準不會
[00:11:11.000 --> 00:11:15.000]  這就是一個帶著能力的表現
[00:11:15.000 --> 00:11:19.000]  頂姐妹這種獨排眾議才是能力的表現
[00:11:19.000 --> 00:11:21.000]  一個有能力的人
[00:11:21.000 --> 00:11:22.000]  屬神有能力的人
[00:11:22.000 --> 00:11:24.000]  是有這樣的勇氣
[00:11:24.000 --> 00:11:27.000]  用我們那些武俠小說的說法
[00:11:27.000 --> 00:11:29.000]  是有種的
[00:11:29.000 --> 00:11:31.000]  屬靈上有種的
[00:11:31.000 --> 00:11:33.000]  有種就放馬過來
[00:11:33.000 --> 00:11:36.000]  這個其實是很重要
[00:11:36.000 --> 00:11:38.000]  在這幾年
[00:11:38.000 --> 00:11:41.000]  我自己都開始是很欣賞
[00:11:41.000 --> 00:11:42.000]  頂姐妹有些的
[00:11:42.000 --> 00:11:45.000]  尤其是在娛樂圈
[00:11:45.000 --> 00:11:48.000]  或者一些傳媒裡面的頂姐妹
[00:11:48.000 --> 00:11:50.000]  現在開始你見到越來越多基督徒
[00:11:50.000 --> 00:11:52.000]  夠膽告訴別人我是基督徒
[00:11:52.000 --> 00:11:53.000]  怕什麼告訴別人
[00:11:53.000 --> 00:11:54.000]  以前不是的
[00:11:54.000 --> 00:11:55.000]  有一些是基督徒
[00:11:55.000 --> 00:11:56.000]  但是每個都縮起來
[00:11:56.000 --> 00:11:57.000]  現在不怕了
[00:11:57.000 --> 00:11:58.000]  一個人真的就是第二個來了
[00:11:58.000 --> 00:11:59.000]  拿獎就上台
[00:11:59.000 --> 00:12:01.000]  多謝耶穌
[00:12:01.000 --> 00:12:02.000]  怕什麼
[00:12:02.000 --> 00:12:04.000]  你不信耶穌是你的事
[00:12:04.000 --> 00:12:07.000]  我也不需要一定要你信耶穌
[00:12:07.000 --> 00:12:08.000]  不過我告訴你
[00:12:08.000 --> 00:12:10.000]  耶穌對於我重要
[00:12:10.000 --> 00:12:12.000]  我除了多謝爸媽之外
[00:12:12.000 --> 00:12:13.000]  多謝導演之外
[00:12:13.000 --> 00:12:15.000]  我多謝耶穌
[00:12:15.000 --> 00:12:19.000]  我覺得這個其實是一種能力
[00:12:19.000 --> 00:12:22.000]  這個能力就是它裡面有一種的把握
[00:12:22.000 --> 00:12:23.000]  對信仰的把握
[00:12:23.000 --> 00:12:27.000]  頂姐妹我們在我自己工作的崗位裡面
[00:12:27.000 --> 00:12:29.000]  有沒有被人感覺到這種的能力
[00:12:29.000 --> 00:12:31.000]  一個有神能力的人像耶穌一樣
[00:12:31.000 --> 00:12:32.000]  你怎麼說
[00:12:32.000 --> 00:12:34.000]  你的看法
[00:12:34.000 --> 00:12:35.000]  我告訴你
[00:12:35.000 --> 00:12:38.000]  我自己的標準是不會改變的
[00:12:39.000 --> 00:12:41.000]  我不知道跟大家分享過
[00:12:41.000 --> 00:12:43.000]  在上一個月
[00:12:43.000 --> 00:12:46.000]  日本地震
[00:12:46.000 --> 00:12:48.000]  日本地震之後第三天
[00:12:48.000 --> 00:12:49.000]  大地震之後第三天
[00:12:49.000 --> 00:12:53.000]  那天我偶爾在電視裡面看到
[00:12:53.000 --> 00:12:56.000]  亞視之後做一個財經節目
[00:12:56.000 --> 00:12:57.000]  財經節目那裡
[00:12:57.000 --> 00:13:00.000]  開始的時候那個女主持人
[00:13:00.000 --> 00:13:01.000]  開始說的時候
[00:13:01.000 --> 00:13:03.000]  她說
[00:13:03.000 --> 00:13:05.000]  日本的地震
[00:13:05.000 --> 00:13:08.000]  令到我也很難過
[00:13:08.000 --> 00:13:12.000]  我今早讀聖經的時候
[00:13:12.000 --> 00:13:15.000]  讀到老家福音
[00:13:15.000 --> 00:13:16.000]  對面有些說話
[00:13:16.000 --> 00:13:18.000]  我想讀給大家聽
[00:13:18.000 --> 00:13:20.000]  接著她就讀老家福音
[00:13:20.000 --> 00:13:23.000]  她說上帝神的恩典
[00:13:23.000 --> 00:13:27.000]  是關顧那些在災難當中的人
[00:13:27.000 --> 00:13:29.000]  多自然啊你明白嗎
[00:13:29.000 --> 00:13:31.000]  哇 旁邊那個周生恆
[00:13:31.000 --> 00:13:33.000]  想不到她會這樣做
[00:13:33.000 --> 00:13:35.000]  我看著她的時候
[00:13:35.000 --> 00:13:37.000]  我自己很佩服這位姐妹
[00:13:37.000 --> 00:13:39.000]  她就是這麼自然
[00:13:39.000 --> 00:13:40.000]  她只是告訴你
[00:13:40.000 --> 00:13:41.000]  我是做財經節目的
[00:13:41.000 --> 00:13:43.000]  不過我有血的
[00:13:43.000 --> 00:13:44.000]  我還有心的
[00:13:44.000 --> 00:13:46.000]  我還有信仰的
[00:13:46.000 --> 00:13:48.000]  我是關心的
[00:13:48.000 --> 00:13:50.000]  我一直祈禱的
[00:13:50.000 --> 00:13:51.000]  我看著她的時候
[00:13:51.000 --> 00:13:54.000]  我祈禱我祈禱神你保守她
[00:13:54.000 --> 00:13:55.000]  你給她平安
[00:13:55.000 --> 00:13:56.000]  你給她有勇氣
[00:13:56.000 --> 00:13:57.000]  不要等下壓倒了她
[00:13:57.000 --> 00:13:58.000]  一轉了
[00:13:58.000 --> 00:13:59.000]  完了這一段
[00:13:59.000 --> 00:14:00.000]  一去到廣告的時候
[00:14:00.000 --> 00:14:01.000]  就被人頂了
[00:14:01.000 --> 00:14:02.000]  我說不要啊
[00:14:02.000 --> 00:14:04.000]  我說你保守她
[00:14:04.000 --> 00:14:06.000]  感謝主今天她還在做這行
[00:14:06.000 --> 00:14:08.000]  這個不容易的
[00:14:08.000 --> 00:14:09.000]  你知道嗎
[00:14:09.000 --> 00:14:10.000]  真的不容易的
[00:14:10.000 --> 00:14:12.000]  有人就是因為這樣說了兩句
[00:14:12.000 --> 00:14:14.000]  被人罵得飛起來的
[00:14:14.000 --> 00:14:15.000]  在這個圈裡面
[00:14:15.000 --> 00:14:17.000]  但他認為這個行
[00:14:17.000 --> 00:14:19.000]  這個就是能力
[00:14:19.000 --> 00:14:22.000]  能力是能夠有自己那個
[00:14:22.000 --> 00:14:25.000]  因為信仰而來的信念和把握
[00:14:25.000 --> 00:14:26.000]  耶穌就是這樣
[00:14:26.000 --> 00:14:29.000]  耶穌你還要推我下山
[00:14:29.000 --> 00:14:31.000]  我都在你中間直走過去
[00:14:31.000 --> 00:14:33.000]  這個就是耶穌那種的表現
[00:14:33.000 --> 00:14:34.000]  接著我們看到
[00:14:34.000 --> 00:14:35.000]  我們主耶穌基督
[00:14:35.000 --> 00:14:36.000]  就去到加伯農的地方
[00:14:36.000 --> 00:14:38.000]  剛才我們所讀的那段聖經
[00:14:38.000 --> 00:14:41.000]  那段聖經就很典型的
[00:14:41.000 --> 00:14:43.000]  記載了耶穌在生的時候
[00:14:43.000 --> 00:14:44.000]  在世的時候
[00:14:44.000 --> 00:14:47.000]  那兩個很重要的使命
[00:14:47.000 --> 00:14:50.000]  除了全神國的福音之外
[00:14:50.000 --> 00:14:53.000]  是醫病和趕鬼
[00:14:53.000 --> 00:14:54.000]  大家記得
[00:14:54.000 --> 00:14:56.000]  還有路加寫得很漂亮
[00:14:56.000 --> 00:14:57.000]  很好的
[00:14:57.000 --> 00:14:59.000]  它有縮影
[00:14:59.000 --> 00:15:00.000]  有闊度
[00:15:00.000 --> 00:15:02.000]  有拍片
[00:15:02.000 --> 00:15:03.000]  它有zoom鏡頭
[00:15:03.000 --> 00:15:05.000]  它有兩件事
[00:15:05.000 --> 00:15:07.000]  比較仔細的描述
[00:15:07.000 --> 00:15:08.000]  耶穌怎樣趕鬼
[00:15:08.000 --> 00:15:09.000]  怎樣醫病
[00:15:09.000 --> 00:15:11.000]  然後到40和41節
[00:15:11.000 --> 00:15:13.000]  比較擴開
[00:15:13.000 --> 00:15:15.000]  比較全面的
[00:15:15.000 --> 00:15:17.000]  總括就是日落的時候
[00:15:17.000 --> 00:15:20.000]  無論什麼病都帶到耶穌那裡
[00:15:20.000 --> 00:15:22.000]  他就一一安守醫好他們
[00:15:22.000 --> 00:15:23.000]  這是一般的描述
[00:15:23.000 --> 00:15:26.000]  耶穌原來就是這樣醫病的
[00:15:26.000 --> 00:15:27.000]  接著第41節
[00:15:27.000 --> 00:15:30.000]  又有好多鬼從那些人身上出來
[00:15:30.000 --> 00:15:32.000]  就喊著說你是神的兒子
[00:15:32.000 --> 00:15:33.000]  耶穌就叱咤他們
[00:15:33.000 --> 00:15:35.000]  不讓他們說話
[00:15:35.000 --> 00:15:38.000]  這就是趕鬼那種描述
[00:15:38.000 --> 00:15:41.000]  我們發覺主耶穌基督
[00:15:41.000 --> 00:15:43.000]  他的能力同樣的彰顯出來
[00:15:43.000 --> 00:15:44.000]  為什麼呢?
[00:15:44.000 --> 00:15:45.000]  聖經裡面有強調的
[00:15:45.000 --> 00:15:48.000]  第32節說
[00:15:48.000 --> 00:15:51.000]  耶穌去到加伯龍那裡開始
[00:15:51.000 --> 00:15:52.000]  去港道的時候
[00:15:52.000 --> 00:15:53.000]  第32節說
[00:15:53.000 --> 00:15:56.000]  因為他說的話帶著權病
[00:15:56.000 --> 00:15:58.000]  很清楚的
[00:15:58.000 --> 00:16:01.000]  然後就開始趕鬼了
[00:16:01.000 --> 00:16:02.000]  趕鬼的時候
[00:16:02.000 --> 00:16:04.000]  剛才你讀的時候都記得
[00:16:04.000 --> 00:16:07.000]  在那裡就是有鬼扶著那個人
[00:16:07.000 --> 00:16:10.000]  那個鬼開聲線
