
[00:00:00.000 --> 00:00:02.000]  (看第六章)
[00:05:17.000 --> 00:05:20.000]  就是我們剛才所讀的經文
[00:05:20.000 --> 00:05:21.000]  但很可惜
[00:05:21.000 --> 00:05:23.000]  以色列人沒有學到
[00:05:23.000 --> 00:05:26.000]  神要他們所得到的教訓
[00:05:26.000 --> 00:05:28.000]  他們沒有遠離罪
[00:05:28.000 --> 00:05:30.000]  他們沒有遠離他們的偶像
[00:05:30.000 --> 00:05:32.000]  悔改是什麼?
[00:05:32.000 --> 00:05:36.000]  悔改是180度的轉迴
[00:05:36.000 --> 00:05:39.000]  你是向著一個方向走
[00:05:39.000 --> 00:05:40.000]  當你悔改的時候
[00:05:40.000 --> 00:05:43.000]  你就180度走回頭
[00:05:43.000 --> 00:05:45.000]  這個是悔改
[00:05:45.000 --> 00:05:50.000]  如果一個基督徒被神管教
[00:05:50.000 --> 00:05:53.000]  而他沒有學到他要學的功課
[00:05:53.000 --> 00:05:55.000]  他沒有真正的認罪悔改
[00:05:55.000 --> 00:05:56.000]  是沒有用的
[00:05:56.000 --> 00:05:58.000]  完全是沒有用的
[00:05:58.000 --> 00:06:01.000]  很多人犯了罪之後
[00:06:01.000 --> 00:06:02.000]  他們會後悔
[00:06:02.000 --> 00:06:04.000]  後悔什麼呢?
[00:06:04.000 --> 00:06:06.000]  被人抓到他們犯罪
[00:06:06.000 --> 00:06:08.000]  我真是笨
[00:06:08.000 --> 00:06:10.000]  為什麼會被人抓到我犯罪?
[00:06:10.000 --> 00:06:13.000]  這是他們所謂的後悔
[00:06:13.000 --> 00:06:16.000]  但不是一個真正的悔改
[00:06:16.000 --> 00:06:18.000]  沒有一個真正悔改的心
[00:06:18.000 --> 00:06:19.000]  是沒有用的
[00:06:19.000 --> 00:06:21.000]  神對我們的管教
[00:06:21.000 --> 00:06:24.000]  就證明了我們真是神的兒女
[00:06:24.000 --> 00:06:25.000]  祂愛我們
[00:06:25.000 --> 00:06:29.000]  祂不會讓我們毀壞自己的品格
[00:06:29.000 --> 00:06:31.000]  這是因為神愛我們
[00:06:31.000 --> 00:06:34.000]  不是因為神不愛我們
[00:06:34.000 --> 00:06:38.000]  神怎樣來管教他的兒女?
[00:06:38.000 --> 00:06:42.000]  和世上的父母有點相似
[00:06:42.000 --> 00:06:46.000]  當父母真正管教他們的兒女的時候
[00:06:46.000 --> 00:06:48.000]  先會好言相勸
[00:06:48.000 --> 00:06:50.000]  勸你一下
[00:06:50.000 --> 00:06:52.000]  勸了你你都不聽
[00:06:52.000 --> 00:06:54.000]  懲罰就來了
[00:06:54.000 --> 00:06:56.000]  就會懲罰兒女
[00:06:56.000 --> 00:06:59.000]  但很多時候我們懲罰兒女
[00:06:59.000 --> 00:07:01.000]  我們都不忍心
[00:07:01.000 --> 00:07:04.000]  很多時候我們懲罰兒女
[00:07:04.000 --> 00:07:07.000]  其實我們比兒女更傷心
[00:07:07.000 --> 00:07:10.000]  這是做父母的心
[00:07:10.000 --> 00:07:12.000]  懲罰兒女之後
[00:07:12.000 --> 00:07:16.000]  又會哄孩子們開心
[00:07:16.000 --> 00:07:19.000]  以後不要再犯了
[00:07:19.000 --> 00:07:22.000]  其實神管教他的兒女都是一樣
[00:07:22.000 --> 00:07:24.000]  是透過兩個方法
[00:07:24.000 --> 00:07:26.000]  第一個是什麼?
[00:07:26.000 --> 00:07:28.000]  愛心的勸導
[00:07:28.000 --> 00:07:31.000]  用心勸他們的兒女
[00:07:31.000 --> 00:07:33.000]  如果不聽
[00:07:33.000 --> 00:07:36.000]  嚴厲的懲罰就會來臨
[00:07:36.000 --> 00:07:39.000]  我們看到如果神好言相勸的時候
[00:07:39.000 --> 00:07:41.000]  我們不聽
[00:07:41.000 --> 00:07:43.000]  第二個步驟就會來了
[00:07:43.000 --> 00:07:45.000]  就會有懲罰
[00:07:45.000 --> 00:07:49.000]  無論如何神都會得到我們的注意力
[00:07:49.000 --> 00:07:51.000]  當祂勸我們的時候
[00:07:51.000 --> 00:07:53.000]  如果是聰明的話
[00:07:53.000 --> 00:07:56.000]  勸我們的時候我們就聽話
[00:07:56.000 --> 00:07:57.000]  這樣就好了
[00:07:57.000 --> 00:07:58.000]  但如果我們不聽
[00:07:58.000 --> 00:07:59.000]  懲罰就會來到
[00:07:59.000 --> 00:08:03.000]  無論如何神都會得到我們的注意力
[00:08:03.000 --> 00:08:05.000]  神對待以色列人都是一樣
[00:08:05.000 --> 00:08:08.000]  我們從今天的經文看到
[00:08:08.000 --> 00:08:11.000]  神是好言相勸以色列人
[00:08:11.000 --> 00:08:15.000]  其實這個在《釋述記》裏面繼續出現
[00:08:15.000 --> 00:08:17.000]  記不記得我上次和大家說
[00:08:17.000 --> 00:08:20.000]  在《釋述記》的第二章
[00:08:20.000 --> 00:08:23.000]  耶和華的使者由吉格去到波金
[00:08:23.000 --> 00:08:25.000]  來勸以色列人
[00:08:25.000 --> 00:08:28.000]  波金這個字的意思就是哭泣
[00:08:28.000 --> 00:08:31.000]  以色列人被神罵他們就哭泣
[00:08:31.000 --> 00:08:33.000]  今天的經文都是一樣
[00:08:33.000 --> 00:08:35.000]  《釋述記》的六章八節
[00:08:35.000 --> 00:08:41.000]  神是差派了一個無名的先知來勸以色列人
[00:08:41.000 --> 00:08:45.000]  這個也是在舊約繼續出現的
[00:08:45.000 --> 00:08:47.000]  神勸以色列人的時候
[00:08:47.000 --> 00:08:49.000]  很喜歡提到
[00:08:49.000 --> 00:08:53.000]  祂在埃及帶領以色列人出來
[00:08:53.000 --> 00:08:55.000]  賜給他們土地
[00:08:55.000 --> 00:08:57.000]  幫他們戰勝他們的敵人
[00:08:57.000 --> 00:09:01.000]  在舊約一共出現超過十二次
[00:09:01.000 --> 00:09:04.000]  我們現在在讀十誡
[00:09:04.000 --> 00:09:06.000]  周長老和我們教十誡
[00:09:06.000 --> 00:09:07.000]  很精彩的
[00:09:07.000 --> 00:09:10.000]  大家都要去參加主遊學
[00:09:10.000 --> 00:09:14.000]  當神頒十誡給以色列人之前
[00:09:14.000 --> 00:09:17.000]  又一次提醒以色列人
[00:09:17.000 --> 00:09:21.000]  我怎樣從埃及帶領你們出埃及
[00:09:21.000 --> 00:09:23.000]  去到應許之地
[00:09:23.000 --> 00:09:25.000]  留納與物之地
[00:09:25.000 --> 00:09:27.000]  如果我們留意的話
[00:09:27.000 --> 00:09:29.000]  其實新約的書信都是一樣
[00:09:29.000 --> 00:09:33.000]  新約的書信的作者都是用同一個手法
[00:09:33.000 --> 00:09:35.000]  提醒信徒
[00:09:35.000 --> 00:09:37.000]  是神救贖了你們
[00:09:37.000 --> 00:09:40.000]  所以你們要憑著信心來服從神
[00:09:40.000 --> 00:09:42.000]  你們要侍奉神
[00:09:42.000 --> 00:09:43.000]  你們要聽話
[00:09:43.000 --> 00:09:46.000]  就好像聽話的兒女一樣
[00:09:46.000 --> 00:09:50.000]  在《說耳不所書》的四章一節
[00:09:50.000 --> 00:09:54.000]  我們的行為是要與蒙召的恩相稱
[00:09:54.000 --> 00:09:58.000]  讓神召你們成為祂的兒女
[00:09:58.000 --> 00:10:01.000]  我們的行為要與我們的地位相稱
[00:10:01.000 --> 00:10:02.000]  還有呢?
[00:10:02.000 --> 00:10:05.000]  在《說耳不所書》的三章一至二節
[00:10:05.000 --> 00:10:07.000]  我們要求上面的事
[00:10:07.000 --> 00:10:10.000]  我們不要求地上的事
[00:10:10.000 --> 00:10:14.000]  很多的基督徒都很希望神祝福他們
[00:10:14.000 --> 00:10:16.000]  其實有很多的基督徒
[00:10:16.000 --> 00:10:19.000]  回到教會就是希望神會祝福
[00:10:19.000 --> 00:10:21.000]  我回到教會敬拜你
[00:10:21.000 --> 00:10:22.000]  神祝福我
[00:10:22.000 --> 00:10:24.000]  你要賜我平安
[00:10:24.000 --> 00:10:27.000]  又有很多的基督徒
[00:10:27.000 --> 00:10:31.000]  回到教會希望聽一篇好的道
[00:10:31.000 --> 00:10:34.000]  或者唱一些他們喜歡聽的詩歌
[00:10:34.000 --> 00:10:38.000]  其實我們不需要從神從教會
[00:10:38.000 --> 00:10:40.000]  得到更多的祝福
[00:10:40.000 --> 00:10:43.000]  在《說耳不所書》已經說得很清楚
[00:10:43.000 --> 00:10:45.000]  我們每個基督徒身上
[00:10:45.000 --> 00:10:48.000]  已經有很多從神而來的福氣
[00:10:48.000 --> 00:10:50.000]  有很多從神而來的祝福
[00:10:50.000 --> 00:10:53.000]  我們所需要做的
[00:10:53.000 --> 00:10:56.000]  就是將這些福氣活出來
[00:10:56.000 --> 00:10:59.000]  不是希望得到更多的祝福
[00:10:59.000 --> 00:11:01.000]  但是很可惜
[00:11:01.000 --> 00:11:03.000]  一般的基督徒
[00:11:03.000 --> 00:11:05.000]  都不能夠活出他們身上
[00:11:05.000 --> 00:11:07.000]  神給他們的祝福
[00:11:07.000 --> 00:11:09.000]  神給他們的福氣
[00:11:09.000 --> 00:11:10.000]  這個是很可惜的
[00:11:10.000 --> 00:11:13.000]  以色列人也是一樣
[00:11:13.000 --> 00:11:16.000]  他們被神有很大很大的祝福
[00:11:16.000 --> 00:11:19.000]  但是他們不能夠在他們的行為上
[00:11:19.000 --> 00:11:22.000]  見證這位祝福他們的神
[00:11:22.000 --> 00:11:25.000]  所以最後是被神所懲罰
[00:11:25.000 --> 00:11:29.000]  當神血告以色列人
[00:11:29.000 --> 00:11:31.000]  以色列人不聽的時候
[00:11:31.000 --> 00:11:34.000]  神的懲罰就來到
[00:11:34.000 --> 00:11:37.000]  經文《士斯記》的六章一節
[00:11:37.000 --> 00:11:40.000]  說神將他們交在米殿人的手裡
[00:11:40.000 --> 00:11:44.000]  米殿人不僅自己來攻擊以色列人
[00:11:44.000 --> 00:11:49.000]  他們還帶著亞馬利人和東方人來攻擊
[00:11:49.000 --> 00:11:56.000]  而且他們是每年收割的時候才來攻擊
[00:11:56.000 --> 00:11:57.000]  為什麼呢?
[00:11:57.000 --> 00:12:00.000]  可以搶掠以色列人的銷售
[00:12:00.000 --> 00:12:04.000]  米殿人我們知道他們是騎著駱駝
[00:12:04.000 --> 00:12:10.000]  一隻駱駝一天可以走超過100里這麼遠
[00:12:10.000 --> 00:12:12.000]  所以是很快速的旅程
[00:12:12.000 --> 00:12:15.000]  來搶掠攻擊以色列人
[00:12:15.000 --> 00:12:18.000]  當他們來攻擊以色列人
[00:12:18.000 --> 00:12:20.000]  以色列人沒有辦法對抗
[00:12:20.000 --> 00:12:24.000]  唯一的辦法只能是逃到山上
[00:12:24.000 --> 00:12:28.000]  躲在山洞裡居住
[00:12:28.000 --> 00:12:35.000]  當米殿人離開以色列人就回到自己的家裡
[00:12:35.000 --> 00:12:37.000]  他們發覺什麼呢?
[00:12:37.000 --> 00:12:43.000]  全部的收成、全部的家畜都沒有了
[00:12:43.000 --> 00:12:48.000]  就像蝗蟲來毀壞一切一樣
[00:12:48.000 --> 00:12:51.000]  有一年沒有糧食
[00:12:51.000 --> 00:12:54.000]  又一年沒有任何的收成
[00:12:54.000 --> 00:12:57.000]  經文告訴我們
[00:12:57.000 --> 00:13:00.000]  同樣的事發生了七年
[00:13:00.000 --> 00:13:04.000]  神是容許敵人繼續攻擊以色列人
[00:13:04.000 --> 00:13:06.000]  一共有七年這麼久
[00:13:07.000 --> 00:13:09.000]  到了第八年
[00:13:09.000 --> 00:13:13.000]  米殿人又快來攻擊以色列人的時候
[00:13:13.000 --> 00:13:15.000]  以色列人就向神來呼求
[00:13:15.000 --> 00:13:20.000]  於是就開始了在《釋斯記》裡第四個循環
[00:13:20.000 --> 00:13:25.000]  我說過在《釋斯記》裡一共有七個惡性的循環
[00:13:25.000 --> 00:13:28.000]  當米殿人來第八次攻擊他們
[00:13:28.000 --> 00:13:30.000]  他們就向神呼求
[00:13:30.000 --> 00:13:32.000]  開始了第四個循環
[00:13:33.000 --> 00:13:36.000]  每當神的子民向神呼求
[00:13:36.000 --> 00:13:38.000]  當他們在苦難裡
[00:13:38.000 --> 00:13:41.000]  神都會來打救他們
[00:13:41.000 --> 00:13:47.000]  神就差派了耶和華的使者來世上打救他們
[00:13:47.000 --> 00:13:50.000]  我以前都和大家說過
[00:13:50.000 --> 00:13:53.000]  耶和華的使者叫神學
[00:13:53.000 --> 00:13:57.000]  就是未到成肉身的耶穌基督在救藥出現
[00:13:57.000 --> 00:13:59.000]  就是耶和華的使者
[00:13:59.000 --> 00:14:03.000]  所以神差派了他的獨身子來世上
[00:14:03.000 --> 00:14:07.000]  等下我們見到耶和華的使者就會去找機電
[00:14:07.000 --> 00:14:13.000]  在《以太亞書》的63章9節
[00:14:13.000 --> 00:14:16.000]  說他們在一切的苦難中
[00:14:16.000 --> 00:14:19.000]  他也同受苦難
[00:14:19.000 --> 00:14:21.000]  這個他字是誰?
[00:14:21.000 --> 00:14:23.000]  是神自己
[00:14:23.000 --> 00:14:25.000]  當神的兒女在苦難裡
[00:14:25.000 --> 00:14:27.000]  神是如同身受
[00:14:27.000 --> 00:14:31.000]  並且他面前的使者拯救他們
[00:14:31.000 --> 00:14:34.000]  他以慈愛和憐憫救贖他們
[00:14:34.000 --> 00:14:38.000]  在古時的日子上保護他們
[00:14:38.000 --> 00:14:40.000]  懷差他們
[00:14:40.000 --> 00:14:43.000]  有沒有見到神是很愛他的子民
[00:14:43.000 --> 00:14:45.000]  當他的子民在苦難裡
[00:14:45.000 --> 00:14:47.000]  他如同身受
[00:14:47.000 --> 00:14:50.000]  在舊約他差派耶和華的使者
[00:14:50.000 --> 00:14:55.000]  未到成肉身的耶穌基督來世上救贖他們
[00:14:55.000 --> 00:14:59.000]  在新約他差派他的獨身子
[00:14:59.000 --> 00:15:02.000]  道成肉身來到這個世界
[00:15:02.000 --> 00:15:05.000]  在詩篇的103篇
[00:15:05.000 --> 00:15:08.000]  說他沒有按我們的罪過待我們
[00:15:08.000 --> 00:15:12.000]  也沒有照我們的罪孽來報應我們
[00:15:12.000 --> 00:15:14.000]  他甚至為我們贖罪
[00:15:14.000 --> 00:15:16.000]  釘死在十字架上
[00:15:16.000 --> 00:15:19.000]  所以我們見到神真的很愛我們
[00:15:19.000 --> 00:15:21.000]  這個愛不單在新約
[00:15:21.000 --> 00:15:23.000]  在舊約已經開始
[00:15:23.000 --> 00:15:25.000]  他是愛以色列人
[00:15:25.000 --> 00:15:30.000]  他今時今日同樣愛我們每一個基督徒
[00:15:30.000 --> 00:15:36.000]  神不單叫耶和華的使者來救贖以色列人
[00:15:36.000 --> 00:15:39.000]  他也興起了一個農夫
[00:15:39.000 --> 00:15:42.000]  這個農夫叫做基奠
[00:15:42.000 --> 00:15:43.000]  很有趣
[00:15:43.000 --> 00:15:45.000]  基奠剛剛出現的時候
[00:15:45.000 --> 00:15:50.000]  我們會懷疑為何神會叫這樣的人來救贖以色列人
[00:15:50.000 --> 00:15:53.000]  但其實我們每一個人都是軟弱的
[00:15:53.000 --> 00:15:56.000]  在基奠的身上我們見到
[00:15:56.000 --> 00:15:57.000]  他也是軟弱
[00:15:57.000 --> 00:16:03.000]  神就是喜歡用軟弱的人來彰顯出他的力量
[00:16:03.000 --> 00:16:09.000]  當耶和華的使者去到俄弗拉的地方找到基奠
[00:16:09.000 --> 00:16:10.000]  他在做什麼呢?
[00:16:10.000 --> 00:16:12.000]  經文告訴我們
[00:16:12.000 --> 00:16:15.000]  他在酒駕打密子
[00:16:15.000 --> 00:16:17.000]  為要防備米電人
[00:16:17.000 --> 00:16:22.000]  打密子應該是在禾場打密子
[00:16:22.000 --> 00:16:25.000]  應該是用牛車壓碎了密子
[00:16:25.000 --> 00:16:27.000]  然後在空曠的地方
[00:16:27.000 --> 00:16:30.000]  等風把坑吹走
[00:16:30.000 --> 00:16:32.000]  剩下的谷在那裡
[00:16:32.000 --> 00:16:36.000]  你現在躲在酒駕那裡怎樣打密子呢?
[00:16:36.000 --> 00:16:40.000]  這就是基奠有多怕米電人
[00:16:40.000 --> 00:16:44.000]  他怕到躲在酒駕池裡打密子
[00:16:44.000 --> 00:16:49.000]  其實基奠可以說是一個很重要的事實
[00:16:49.000 --> 00:16:52.000]  我們時時都說在聖經裡
[00:16:52.000 --> 00:16:56.000]  經文的重要性和經文的篇幅成正比
[00:16:56.000 --> 00:17:00.000]  在《說時事記》一共有三章的經文
[00:17:00.000 --> 00:17:02.000]  是有關基奠的故事
[00:17:02.000 --> 00:17:05.000]  也有差不多一百節的經文
[00:17:05.000 --> 00:17:09.000]  是遠遠超過其他所有的事實
[00:17:09.000 --> 00:17:12.000]  所以基奠是一個很重要的事實
[00:17:12.000 --> 00:17:17.000]  還有經文是有記載他信心的掙扎
[00:17:17.000 --> 00:17:20.000]  由一個沒有信心的人
[00:17:20.000 --> 00:17:23.000]  變成第七章一個大能的勇士
[00:17:23.000 --> 00:17:25.000]  來打救以色列人
[00:17:25.000 --> 00:17:27.000]  然後去到第八章
[00:17:27.000 --> 00:17:31.000]  很可惜他又回到成為一個妥協的人
[00:17:31.000 --> 00:17:36.000]  所以我們遲些會來看基奠的故事
[00:17:36.000 --> 00:17:41.000]  其實基奠的故事可以比有很多沒有信心的人
[00:17:41.000 --> 00:17:45.000]  自卑的人能夠得到很多的鼓勵
[00:17:45.000 --> 00:17:49.000]  他們見到基奠又好像沒有信心
[00:17:49.000 --> 00:17:51.000]  甚至可以說是有些自卑
[00:17:51.000 --> 00:17:54.000]  連這樣的人都會得用
[00:17:54.000 --> 00:17:58.000]  所以對這些沒有信心的人有很大的鼓勵
[00:17:58.000 --> 00:18:02.000]  我們從基奠的身上其實就見到
[00:18:02.000 --> 00:18:04.000]  其實神真的很憐憫我們
[00:18:04.000 --> 00:18:08.000]  祂是知道我們的軟弱
[00:18:08.000 --> 00:18:13.000]  基奠躲在壓軸池裡打物質
[00:18:13.000 --> 00:18:16.000]  非常失意 躲起來
[00:18:16.000 --> 00:18:20.000]  在聖經裡每當有人想逃避神躲起來
[00:18:20.000 --> 00:18:22.000]  神都會找到他
[00:18:22.000 --> 00:18:26.000]  記不記得亞當夏娃犯罪之後
[00:18:26.000 --> 00:18:31.000]  躲起來 但神找到他們跟他們說話
[00:18:31.000 --> 00:18:33.000]  在《釋師記》的六章十二節
[00:18:33.000 --> 00:18:38.000]  耶和華的使者找到基奠向祂顯現
[00:18:38.000 --> 00:18:41.000]  另外兩個極端
[00:18:41.000 --> 00:18:44.000]  一是失意的人就躲起來
[00:18:44.000 --> 00:18:47.000]  另外有些人會假作堅強
[00:18:47.000 --> 00:18:49.000]  我怕都沒怕過
[00:18:49.000 --> 00:18:53.000]  但是神一樣能夠看穿一切
[00:18:53.000 --> 00:18:56.000]  能夠見到我們的軟弱
[00:18:56.000 --> 00:18:59.000]  在《釋師記》的三十四篇四節
[00:18:59.000 --> 00:19:01.000]  我曾尋求耶和華
[00:19:01.000 --> 00:19:03.000]  耶和華就應允我
[00:19:03.000 --> 00:19:06.000]  救我脫離了一切恐懼
[00:19:06.000 --> 00:19:08.000]  在我們失意 在我們恐懼的時候
[00:19:08.000 --> 00:19:11.000]  我們很需要將我們的恐懼交給神
[00:19:11.000 --> 00:19:15.000]  讓祂來幫助我們解決我們的問題
[00:19:15.000 --> 00:19:17.000]  處理我們的問題
[00:19:17.000 --> 00:19:23.000]  這就是詩人在《釋師篇》三十四篇所教我們
[00:19:23.000 --> 00:19:26.000]  除了神見到我們的軟弱
[00:19:26.000 --> 00:19:30.000]  神還會保證與我們同在
[00:19:30.000 --> 00:19:32.000]  在《釋師記》的六章十二節
[00:19:32.000 --> 00:19:34.000]  耶和華的使者對基奠說
[00:19:34.000 --> 00:19:37.000]  耶和華與你同在
[00:19:37.000 --> 00:19:40.000]  祂會保證與每一個信徒
[00:19:40.000 --> 00:19:44.000]  每一個真正的兒女同在
[00:19:44.000 --> 00:19:46.000]  摩西就是一個知道
[00:19:46.000 --> 00:19:50.000]  神與他同在重要性的人
[00:19:50.000 --> 00:19:53.000]  記不記得摩西在西乃山
[00:19:53.000 --> 00:19:57.000]  接受神頒十誡給他
[00:19:57.000 --> 00:19:59.000]  在西乃山
[00:19:59.000 --> 00:20:01.000]  山下發生什麼事
[00:20:01.000 --> 00:20:03.000]  以色列人在拜金牛
[00:20:03.000 --> 00:20:05.000]  在拜牛像
[00:20:05.000 --> 00:20:07.000]  於是神就帶路
[00:20:07.000 --> 00:20:09.000]  他與摩西說
[00:20:09.000 --> 00:20:14.000]  我自己不和你上去那流瀨羽蜜之地
[00:20:14.000 --> 00:20:17.000]  因為你們是眼著頸寒的百姓
[00:20:17.000 --> 00:20:20.000]  恐怕我在路上把你們滅絕
[00:20:20.000 --> 00:20:23.000]  神說你們眼著頸寒
[00:20:23.000 --> 00:20:25.000]  我不和你們去英雄之地
[00:20:25.000 --> 00:20:27.000]  摩西怎麼說
[00:20:27.000 --> 00:20:30.000]  在《出埃及記》三十三章十五節
[00:20:30.000 --> 00:20:31.000]  摩西說
