
[00:00:00.000 --> 00:00:03.300]  各位網友好 歡迎大家收看《一虎一席談》
[00:02:12.720 --> 00:02:14.720]  這個都是我們很嚮往的
[00:02:14.720 --> 00:02:16.720]  事業又成功
[00:02:16.720 --> 00:02:18.720]  靈命又愛神
[00:02:18.720 --> 00:02:22.500]  這個就是《但異理》其中一個
[00:02:22.500 --> 00:02:24.500]  給我們看到的榜樣
[00:02:24.500 --> 00:02:27.580]  愛神的人不一定要受苦的 你明白嗎?
[00:02:27.580 --> 00:02:29.580]  如果我在愛神的時候
[00:02:29.580 --> 00:02:32.480]  這樣又生病 那樣又出事
[00:02:32.480 --> 00:02:37.240]  很多挑戰 很多打擊 不一定的
[00:02:37.240 --> 00:02:39.240]  有時會是
[00:02:39.240 --> 00:02:43.040]  信主的人不是表示他一定是一帆風順
[00:02:43.040 --> 00:02:47.000]  但是一個基督徒可以好像《但異理》那樣
[00:02:47.000 --> 00:02:49.000]  事業上又有成就
[00:02:49.000 --> 00:02:53.060]  信仰上有忠心愛主
[00:02:53.060 --> 00:02:56.040]  這就好了 我們看看他的秘訣在哪裡
[00:02:56.040 --> 00:02:58.560]  有秘訣的 我們學到這個秘訣
[00:02:58.560 --> 00:03:01.360]  我們相信我們都可以跟《但異理》一樣
[00:03:01.360 --> 00:03:03.800]  能夠得到這種神給我們的福分
[00:03:03.800 --> 00:03:08.480]  好 我們先要講一下
[00:03:08.480 --> 00:03:11.320]  你說《但異理》真的事業很有成就嗎?
[00:03:11.320 --> 00:03:14.440]  《但異理》很愛神 大家都知道的
[00:03:14.440 --> 00:03:17.980]  不然《但異理》書都不會講這麼多美好的靈性
[00:03:17.980 --> 00:03:19.560]  待會我們會再提的
[00:03:19.560 --> 00:03:24.800]  《但異》是不是真的像你說的這麼成功呢?
[00:03:24.800 --> 00:03:29.120]  事實上你看回頭 《但異》實在是很成功的
[00:03:29.120 --> 00:03:34.240]  作為一個事業的話 《但異》是官
[00:03:34.240 --> 00:03:39.440]  好幾次都是做一人之下 萬人之上
[00:03:39.440 --> 00:03:41.440]  今天我們中國人叫宰相
[00:03:41.440 --> 00:03:46.200]  是一個最高最高的官 除了皇帝之外就是他
[00:03:46.200 --> 00:03:49.640]  這個這麼高的官的《但異理》
[00:03:49.640 --> 00:03:51.920]  你看看為什麼有這麼大的成就
[00:03:51.920 --> 00:03:53.440]  一簡單你看就知道了
[00:03:53.440 --> 00:03:55.320]  在《但異理》書裡面告訴我們
[00:03:55.320 --> 00:03:58.880]  《但異理》可以說是三朝元老
[00:03:58.880 --> 00:04:01.600]  就是說朝代在改變
[00:04:01.600 --> 00:04:07.520]  《但異理》的職份換了三次皇帝
[00:04:07.520 --> 00:04:09.520]  但是他仍然做到這麼高
[00:04:09.520 --> 00:04:11.160]  不就厲害了 是不是?
[00:04:11.160 --> 00:04:13.000]  有些人只是做一屆而已
[00:04:13.000 --> 00:04:17.080]  到了第二屆換了老闆就沒有他的份了 是不是?
[00:04:17.080 --> 00:04:19.760]  但是不是的 換了三個老闆
[00:04:19.760 --> 00:04:24.320]  三個老闆都是看中他 認為他是好東西
[00:04:24.320 --> 00:04:28.120]  所以升到他是一人之下 萬人之上
[00:04:28.120 --> 00:04:30.920]  這個已經是肯定是一個成就
[00:04:30.920 --> 00:04:32.320]  哪三個老闆呢?
[00:04:32.320 --> 00:04:36.680]  而且這三個老闆 三個皇帝是經歷了兩個朝代
[00:04:36.680 --> 00:04:39.480]  再講講你知道的厲害
[00:04:39.480 --> 00:04:43.080]  第一個是尼泊爾格尼薩
[00:04:43.080 --> 00:04:45.600]  第二個就是白沙薩
[00:04:45.600 --> 00:04:49.520]  這兩個皇帝屬於我們現在回頭看歷史
[00:04:49.520 --> 00:04:53.000]  是巴比倫帝國的兩個皇帝
[00:04:53.000 --> 00:04:56.440]  接著巴比倫帝國就被人滅了
[00:04:56.440 --> 00:05:00.440]  就換了另外一個皇朝 都不是巴比倫人了
[00:05:00.440 --> 00:05:02.920]  新的皇朝叫波斯帝國
[00:05:02.920 --> 00:05:06.360]  波斯帝國的皇帝就叫做大尼烏
[00:05:06.360 --> 00:05:10.920]  或者傳統歷史我們譯做大劉氏
[00:05:10.920 --> 00:05:14.440]  大尼烏王又將大尼烏登上去
[00:05:14.440 --> 00:05:17.000]  你說有什麼特別? 當然有特別
[00:05:17.000 --> 00:05:20.400]  一朝臣就一朝天子 一朝臣 是不是?
[00:05:20.400 --> 00:05:25.200]  而且這個波斯帝國是取代了巴比倫
[00:05:25.200 --> 00:05:30.160]  就是說以前的帝國 以前的皇帝的手下
[00:05:30.160 --> 00:05:33.080]  多數就跟以前被人滅了的國家
[00:05:33.080 --> 00:05:34.720]  被人打倒了 是不是?
[00:05:34.720 --> 00:05:36.400]  不殺他都算你幸運了
[00:05:36.400 --> 00:05:41.640]  誰知道新的帝國的皇帝又拿回前朝的
[00:05:41.640 --> 00:05:44.360]  但爾利 做回他的高官
[00:05:44.360 --> 00:05:46.880]  這個肯定是但爾利很厲害 是不是?
[00:05:46.880 --> 00:05:50.000]  好到這樣 真是捨不得
[00:05:50.000 --> 00:05:51.920]  國家被人滅了 為什麼呢?
[00:05:51.920 --> 00:05:54.000]  他又被人繼續再用
[00:05:54.000 --> 00:05:57.120]  再說就更加厲害
[00:05:57.120 --> 00:06:00.240]  但爾利本來是什麼人來的?
[00:06:00.240 --> 00:06:02.560]  猶太人來的
[00:06:02.560 --> 00:06:05.200]  但爾利本來是猶太人來的
[00:06:05.200 --> 00:06:07.240]  他作為猶太人 然後呢
[00:06:07.240 --> 00:06:09.400]  聖經告訴我們 歷史很清楚
[00:06:09.400 --> 00:06:12.880]  猶太國就被巴比倫帝國滅了
[00:06:12.880 --> 00:06:17.400]  就是說那個做人亡國之奴的但爾利
[00:06:17.400 --> 00:06:21.440]  竟然在別人的國家裡面升上去做宰相
[00:06:21.440 --> 00:06:23.520]  就是在巴比倫帝國裡面
[00:06:23.520 --> 00:06:28.200]  以一個亡國之奴升上去做宰相
[00:06:28.200 --> 00:06:30.720]  不僅他一任尼泊加尼撒
[00:06:30.720 --> 00:06:34.720]  接著那個皇帝伯沙薩又被他做到這麼高
[00:06:34.720 --> 00:06:37.240]  然後那個國家也被人亡了
[00:06:37.240 --> 00:06:40.880]  波斯帝國又拿回了但爾利上來
[00:06:40.880 --> 00:06:43.080]  好了 我夠了吧 說到這裡
[00:06:43.080 --> 00:06:46.280]  肯定很厲害了 你說是不是?
[00:06:46.280 --> 00:06:50.440]  真是他那個才幹 他被欣賞
[00:06:50.440 --> 00:06:55.720]  這種事業上的成功是無可比擬的
[00:06:55.720 --> 00:06:58.200]  那你說但爾利當然是了
[00:06:58.200 --> 00:07:00.280]  但爾利一帆風順 是不是?
[00:07:00.280 --> 00:07:05.840]  可能他帥 又聰明 也可能是的
[00:07:05.840 --> 00:07:11.000]  還有但爾利很厲害 有神蹟 剛才說懂得解夢
[00:07:11.000 --> 00:07:13.960]  那麼厲害 當然是他贏了
[00:07:13.960 --> 00:07:17.240]  你看回但爾利的人生
[00:07:17.240 --> 00:07:21.480]  其實就不是和我和你差很大距離
[00:07:21.480 --> 00:07:23.840]  很厲害很厲害 我們很欣賞他
[00:07:23.840 --> 00:07:27.480]  但是他有他 我們那些怎麼辦?
[00:07:27.480 --> 00:07:31.840]  我們來到澳洲 真是全部人到處都碰上黑的
[00:07:31.840 --> 00:07:33.680]  是不是? 每個人都不相信你的
[00:07:33.680 --> 00:07:36.440]  但爾利一個說 他就厲害 我就不是
[00:07:36.440 --> 00:07:40.040]  不是的 但爾利和我們很接近的
[00:07:40.040 --> 00:07:43.440]  第一 他都不是本地人 是不是?
[00:07:43.440 --> 00:07:45.880]  他去巴比倫的時候 他都是被人
[00:07:45.880 --> 00:07:48.960]  但爾利的起始點比你和我都低
[00:07:48.960 --> 00:07:52.840]  我們起碼都移民來 我們起碼坐飛機來
[00:07:52.840 --> 00:07:56.880]  但爾利被人帶著手銬 拖著去的
[00:07:56.880 --> 00:08:00.920]  因為他是亡國的奴隸來的 明白嗎?
[00:08:00.920 --> 00:08:03.800]  所以他的起始點 你說我們起始點
[00:08:03.800 --> 00:08:08.200]  我們香港人來到澳洲當然不夠人來
[00:08:08.200 --> 00:08:12.680]  我們當然是吃虧 但爾利比你更吃虧
[00:08:12.680 --> 00:08:15.480]  你沒得賴的 因為你覺得吃虧
[00:08:15.480 --> 00:08:18.280]  所以你沒辦法能夠向上爬
[00:08:18.280 --> 00:08:20.600]  你整天怨天尤人 你沒得賴的
[00:08:20.600 --> 00:08:23.480]  但爾利比你差很多 這是第一樣
[00:08:23.480 --> 00:08:27.800]  第二 但爾利也不是一帆風順的
[00:08:27.800 --> 00:08:32.560]  不是說扶搖直上 步步高升 不是的
[00:08:32.560 --> 00:08:36.480]  我們看見歷史上 但爾利他都有過被人陷害
[00:08:36.480 --> 00:08:41.840]  被人的性命受威脅 又被人遺忘的時間
[00:08:41.840 --> 00:08:44.400]  我相信大家有一點印象 是不是?
[00:08:44.400 --> 00:08:46.480]  但爾利就被人扔過獅子坑
[00:08:46.480 --> 00:08:51.600]  因為他不肯去拜皇帝的那個像
[00:08:51.600 --> 00:08:54.680]  但爾利也被人遺忘過 等下我們再看
[00:08:54.680 --> 00:08:57.560]  他被人妒忌 被人遺忘
[00:08:57.560 --> 00:09:00.120]  一邊講的時候 我相信你覺得很共鳴
[00:09:00.120 --> 00:09:02.000]  因為我就是這樣 是不是?
[00:09:02.000 --> 00:09:05.400]  進到公司裡面 那些人不斷推我背
[00:09:05.400 --> 00:09:09.520]  我本來在香港不知道有多少人跟著我
[00:09:09.520 --> 00:09:13.720]  來到這裡就屈在人家下面 看著人家
[00:09:13.720 --> 00:09:18.320]  講話又不夠人流利 人們在那裡經常按著我
[00:09:18.320 --> 00:09:23.440]  很不開心 很不可愛 人生很不順利
[00:09:23.440 --> 00:09:27.960]  但爾利一樣人生都很不順利
[00:09:27.960 --> 00:09:29.320]  你不明白我一直這樣講的時候
[00:09:29.320 --> 00:09:31.800]  我想將你和但爾利拉在一起 你明白嗎?
[00:09:31.800 --> 00:09:34.720]  其實他的背景 他的條件
[00:09:34.720 --> 00:09:38.000]  他的人生比你和我不好多少
[00:09:38.000 --> 00:09:41.160]  但是他這麼成功 雙贏
[00:09:41.160 --> 00:09:45.120]  這個值得我們拿一些心機去研究一下
[00:09:45.120 --> 00:09:48.240]  為什麼他的秘訣在哪裡 好不好?
[00:09:48.240 --> 00:09:49.640]  好 我們一起來研究
[00:09:49.640 --> 00:09:52.240]  請大家繼續打開但爾利書 好不好?
[00:09:52.240 --> 00:09:55.600]  因為今天我們可能跳幾步 看看他的經文
[00:09:55.600 --> 00:09:58.880]  雖然我們今天一次過將但爾利整個生平
[00:09:58.880 --> 00:10:01.160]  做一個了陷的研究
[00:10:01.160 --> 00:10:03.680]  不過你揭到第幾章的時候
[00:10:03.680 --> 00:10:05.800]  希望你都一定可以揭到
[00:10:05.800 --> 00:10:09.320]  又或者你和我一起去翻開但爾利書 好不好?
[00:10:09.320 --> 00:10:11.440]  好 我們先不要蓋上聖經
[00:10:11.440 --> 00:10:17.880]  我們就研究 為什麼但爾利可以成功?
[00:10:17.880 --> 00:10:19.720]  我們分兩個部分
[00:10:19.720 --> 00:10:23.600]  剛才我們說但爾利也有被人遺忘的時間
[00:10:23.600 --> 00:10:26.320]  他也被人丟在一邊
[00:10:26.320 --> 00:10:28.040]  他也有發霉的時間
[00:10:28.040 --> 00:10:31.120]  我想有些大英姐妹來到澳洲的時候
[00:10:31.120 --> 00:10:33.600]  現在發霉了 是吧?
[00:10:33.600 --> 00:10:37.560]  工也找不到 找到也不是好工
[00:10:37.560 --> 00:10:39.840]  以前和差遠了 是吧?
[00:10:39.840 --> 00:10:44.280]  沒有心機 早上沒什麼好做
[00:10:44.280 --> 00:10:48.520]  走去摩訶買一份報紙看一下 吃個ABCD餐
[00:10:48.520 --> 00:10:51.360]  一直這樣數下去 天天都是這樣
[00:10:51.360 --> 00:10:53.640]  很悶 為什麼?
[00:10:53.640 --> 00:10:57.840]  我的長處 我的才華已經被人忘記了
[00:10:57.840 --> 00:11:00.080]  OK 我就從這裡開始 好不好?
[00:11:00.080 --> 00:11:01.600]  我們看但爾利
[00:11:01.600 --> 00:11:05.960]  但爾利也有這樣的日子
[00:11:05.960 --> 00:11:08.040]  我們就意志消沉
[00:11:08.040 --> 00:11:10.240]  但但爾利沒有
[00:11:10.240 --> 00:11:13.920]  這個就是他的起始點
[00:11:13.920 --> 00:11:16.000]  一個人可以跌的
[00:11:16.000 --> 00:11:17.920]  人生怎麼會沒有跌呢?
[00:11:17.920 --> 00:11:21.120]  不過最大的問題就是你跌倒之後有沒有反彈
[00:11:21.120 --> 00:11:21.840]  是不是?
[00:11:21.840 --> 00:11:25.200]  有些人一跌就沉 沉了之後就沒有了
[00:11:25.200 --> 00:11:28.640]  但爾利一樣和你和我都跌
[00:11:28.640 --> 00:11:33.160]  但是他跌了之後 他可以反彈起來
[00:11:33.160 --> 00:11:34.720]  那麼他就有機緣了
[00:11:34.720 --> 00:11:36.680]  不是了 我們現在研究一下
[00:11:36.680 --> 00:11:39.120]  剛才我們所讀的那一段聖經
[00:11:39.120 --> 00:11:40.360]  我們先看一個
[00:11:40.360 --> 00:11:44.400]  剛才我們所讀聖經裡面一件的事件就是第五章
[00:11:44.400 --> 00:11:47.000]  但爾利書第五章 剛才我們讀過了
[00:11:47.000 --> 00:11:50.040]  但爾利書第五章就開始說白沙薩
[00:11:50.040 --> 00:11:52.480]  就是說剛才說了三個皇帝
[00:11:52.480 --> 00:11:54.400]  但爾利也做過很高
[00:11:54.400 --> 00:11:57.280]  尼布格尼薩的時候 聖經告訴我們
[00:11:57.280 --> 00:12:01.840]  他是叫他管理全巴比倫
[00:12:01.840 --> 00:12:02.720]  這樣就很明顯了
[00:12:02.720 --> 00:12:04.440]  皇帝說你管理全巴比倫
[00:12:04.440 --> 00:12:06.600]  就是說一人之下 萬人之上
[00:12:06.600 --> 00:12:08.920]  他是宰相最高的
[00:12:08.920 --> 00:12:10.560]  到了白沙薩的時候
[00:12:10.560 --> 00:12:12.480]  他說他是一人之下 萬人之上
[00:12:12.480 --> 00:12:15.280]  不是的 我想和你講
[00:12:15.280 --> 00:12:17.120]  到白沙薩做皇帝的時候
[00:12:17.120 --> 00:12:19.840]  這一任的皇帝做皇帝的時候
[00:12:19.840 --> 00:12:23.920]  但爾利被人瞪了冬姑很久了
[00:12:23.920 --> 00:12:27.600]  沒得做 你說何以見得 你說的 不是的
[00:12:27.600 --> 00:12:29.200]  剛才讀完可能你沒有留意
[00:12:29.200 --> 00:12:30.600]  現在我們打開來看
[00:12:30.600 --> 00:12:32.240]  第五章開始的時候
[00:12:32.240 --> 00:12:33.680]  白沙薩皇帝就開始了
[00:12:33.680 --> 00:12:35.640]  一至四章是說尼布格尼薩的
[00:12:35.640 --> 00:12:37.920]  第五章就說白沙薩
[00:12:37.920 --> 00:12:41.320]  白沙薩作為第二任的皇帝
[00:12:41.320 --> 00:12:44.760]  他說白沙薩皇為他的群臣
[00:12:44.760 --> 00:12:47.800]  一千個大臣 大宴群臣
[00:12:47.800 --> 00:12:50.320]  很大的宴會 很開心
[00:12:50.320 --> 00:12:52.760]  喝酒 吃東西
[00:12:52.760 --> 00:12:55.640]  拿了那些金器銀器 甚至耶路撒冷
[00:12:55.640 --> 00:12:59.560]  搶回來那些聖殿的寶物
[00:12:59.560 --> 00:13:02.360]  拿出來顯示多威風
[00:13:02.360 --> 00:13:05.600]  很開心 一千人
[00:13:05.600 --> 00:13:08.480]  一千人的宴會 大家可以想像
[00:13:08.480 --> 00:13:10.400]  都是那些大臣
[00:13:10.400 --> 00:13:12.680]  不過我想和你們特別留意
[00:13:12.680 --> 00:13:15.120]  有沒有但爾利在這裡
[00:13:15.120 --> 00:13:16.520]  沒有
[00:13:16.520 --> 00:13:18.440]  但爾利是誰
[00:13:18.440 --> 00:13:23.960]  但爾利是前朝管理全巴比倫人的人
[00:13:23.960 --> 00:13:26.240]  不過不好意思 剛才說
[00:13:26.240 --> 00:13:28.320]  一朝天子 一朝臣
[00:13:28.320 --> 00:13:30.240]  現在換了老闆
[00:13:30.240 --> 00:13:33.120]  沒有你的份 但爾利走到一旁
[00:13:33.120 --> 00:13:36.320]  已經早被人震了過去了
[00:13:36.320 --> 00:13:38.640]  一千人的大臣宴會裡面
[00:13:38.640 --> 00:13:40.240]  但爾利是沒有份的
[00:13:40.240 --> 00:13:42.440]  你不要說一人之下 萬人之上
[00:13:42.440 --> 00:13:45.080]  一千個 數到一千個大臣
[00:13:45.080 --> 00:13:48.080]  大家一起做官 什麼都是
[00:13:48.080 --> 00:13:49.960]  一千人 你想一下 什麼人都有
[00:13:49.960 --> 00:13:51.480]  地方官都來了 是不是
[00:13:51.480 --> 00:13:52.720]  沒有但爾利 為什麼呢?
[00:13:52.720 --> 00:13:55.160]  但爾利被人遺忘了
[00:13:55.160 --> 00:13:57.560]  但爾利發了霉了
[00:13:57.560 --> 00:14:03.440]  剛才讀聖經怎麼上來的呢?
[00:14:03.440 --> 00:14:07.000]  唯有皇太后記得他
[00:14:07.000 --> 00:14:09.360]  即是阿婆記得他
[00:14:09.360 --> 00:14:11.800]  已經被人遺忘了
[00:14:11.800 --> 00:14:13.400]  最近我看了一條片
[00:14:13.400 --> 00:14:15.800]  網上的 可能大家有看過
[00:14:15.800 --> 00:14:20.680]  我看過有一間機構訪問街頭 香港
[00:14:20.680 --> 00:14:22.600]  因為香港過來
[00:14:22.600 --> 00:14:26.560]  香港街頭十多歲 所謂千禧BB那些
[00:14:26.560 --> 00:14:29.240]  即是現在15至18歲那些
[00:14:29.240 --> 00:14:31.960]  問他現在流行什麼 生活是怎樣
[00:14:31.960 --> 00:14:35.400]  其中一個男生 中學生 當然就問他
[00:14:35.400 --> 00:14:37.720]  你聽過四大天王沒有?
[00:14:37.720 --> 00:14:39.320]  他說聽過
[00:14:39.320 --> 00:14:40.800]  那四大天王哪四個?
[00:14:40.800 --> 00:14:44.920]  一個不出
[00:14:44.920 --> 00:14:47.280]  他說不過我爺爺說
[00:14:47.280 --> 00:14:49.680]  他唱歌挺好聽的
[00:14:49.680 --> 00:14:51.000]  你明不明白?
[00:14:51.000 --> 00:14:54.680]  就是四大天王
[00:14:54.680 --> 00:14:57.240]  這個就是我們說四大天王都不認識
[00:14:57.240 --> 00:14:58.800]  劉德華 黎明都不認識
[00:14:58.800 --> 00:15:01.320]  你不要理 現在十多歲的就是這樣
[00:15:01.320 --> 00:15:03.160]  白沙薩的時代就是
[00:15:03.160 --> 00:15:04.200]  誰啊? 什麼誰啊?
[00:15:04.200 --> 00:15:06.120]  但爾利? 誰來的?
[00:15:06.120 --> 00:15:08.240]  沒聽過 你明不明白?
[00:15:08.240 --> 00:15:13.080]  但爾利都有這樣的日子
[00:15:13.080 --> 00:15:17.960]  但問題就是究竟
[00:15:17.960 --> 00:15:22.480]  剛才我們說人生總會有跌的時間
[00:15:22.480 --> 00:15:25.720]  不過問題是跌了可不可以東山再起
[00:15:25.720 --> 00:15:27.400]  是不是?
[00:15:27.400 --> 00:15:33.800]  究竟但爾利怎樣可以東山再起的秘訣在哪裡?
[00:15:33.800 --> 00:15:36.160]  首先我們說但爾利
[00:15:36.160 --> 00:15:39.280]  他雖然已經被人排擠了
[00:15:39.280 --> 00:15:41.720]  或者是遺忘在一邊
[00:15:41.720 --> 00:15:47.560]  不過他還在人的心裡面留下一些印象
[00:15:47.560 --> 00:15:50.200]  人的印象是可以留住的
[00:15:50.200 --> 00:15:52.600]  人的位置可能會被人拿走
[00:15:52.600 --> 00:15:54.480]  但是在人的心目中
[00:15:54.480 --> 00:15:57.720]  每一個人都有一個印象的 你知不知道?
[00:15:57.720 --> 00:16:00.200]  你說我沒有 哪有形象 哪有印象
[00:16:00.200 --> 00:16:02.320]  那些明星是有的 歌星是有的
[00:16:02.320 --> 00:16:04.600]  喂 不是的 不是的
[00:16:04.600 --> 00:16:07.160]  你喜歡不喜歡人都有一個印象給你的
[00:16:07.160 --> 00:16:09.360]  你不信你現在立刻坐在那裡想一想
[00:16:09.360 --> 00:16:10.200]  想起某一個人
[00:16:10.200 --> 00:16:12.760]  你隨便找一個你的同學 舊同學
[00:16:12.760 --> 00:16:14.880]  你的親戚 一想起他
[00:16:14.880 --> 00:16:18.160]  那個人很煩的 想起他的形象 你明不明白?
[00:16:18.160 --> 00:16:21.480]  一想起很煩的 最好不要來
[00:16:21.480 --> 00:16:23.920]  他的形象有的
[00:16:23.920 --> 00:16:25.960]  不過很可惜不是他自己做的
[00:16:25.960 --> 00:16:27.040]  是別人給他的
[00:16:27.040 --> 00:16:29.080]  你知不知道在人的心目中你才有一個形象
[00:16:29.080 --> 00:16:31.320]  這是什麼形象你自己知道
[00:16:31.320 --> 00:16:33.400]  但爾利有些什麼形象
[00:16:33.400 --> 00:16:35.640]  剛才我們所讀的那兩件事已經特別
[00:16:35.640 --> 00:16:37.320]  不同的人都告訴我們
[00:16:37.320 --> 00:16:39.720]  但爾利有個形象 大家記得他的
[00:16:39.720 --> 00:16:40.680]  什麼形象呢?
[00:16:40.680 --> 00:16:43.320]  他說他能解夢 能夠解謎語
[00:16:43.320 --> 00:16:45.680]  能夠解答難題
[00:16:45.680 --> 00:16:47.640]  這個是有超自然的力量
[00:16:47.640 --> 00:16:50.080]  這個就很深印象
[00:16:50.080 --> 00:16:52.520]  不過但爾利我們想和大家留意
[00:16:52.520 --> 00:16:57.040]  他不只是有這種神奇的能力
[00:16:57.040 --> 00:16:59.520]  還有聖經告訴我們兩次
[00:16:59.520 --> 00:17:01.440]  剛才我們讀的那兩件事聖經說
[00:17:01.440 --> 00:17:05.280]  他有一個屬靈的內涵在裡面
[00:17:05.280 --> 00:17:06.520]  聖經說
[00:17:06.520 --> 00:17:10.240]  他說在但爾利在他裡面
[00:17:10.240 --> 00:17:12.520]  有美好的靈性
[00:17:12.520 --> 00:17:14.360]  劉沁用這個字眼
[00:17:14.360 --> 00:17:17.000]  兩個人 不同的朝代的人
[00:17:17.000 --> 00:17:18.920]  都告訴我們
[00:17:18.920 --> 00:17:20.640]  但爾利有一個特色
[00:17:20.640 --> 00:17:21.640]  在他裡面
[00:17:21.640 --> 00:17:24.040]  在他自己的內涵裡面
[00:17:24.040 --> 00:17:27.040]  他有美好的靈性
[00:17:27.040 --> 00:17:28.400]  即是說別人記得他
[00:17:28.400 --> 00:17:30.520]  說他很虔誠的
[00:17:30.520 --> 00:17:31.760]  即是他這個人
[00:17:31.760 --> 00:17:33.920]  他有原則的
[00:17:33.920 --> 00:17:35.960]  他對神不只是一個表面
[00:17:35.960 --> 00:17:37.120]  說我去了教堂
[00:17:37.120 --> 00:17:39.200]  或者我有這樣的敬拜
[00:17:39.200 --> 00:17:40.480]  他整個人表現出來
[00:17:40.480 --> 00:17:42.280]  有一種神性的那種
[00:17:42.280 --> 00:17:46.320]  那種裡面的內涵有美好的靈性
[00:17:46.320 --> 00:17:48.160]  還有第三
[00:17:48.160 --> 00:17:48.840]  他的特色
[00:17:48.840 --> 00:17:50.360]  別人記得他什麼呢
[00:17:50.360 --> 00:17:52.760]  他有卓越的才華
[00:17:52.760 --> 00:17:53.880]  所以聖經說
[00:17:53.880 --> 00:17:57.320]  他有卓見 有聰明 有智慧 有知識
[00:17:57.320 --> 00:17:58.360]  即是很厲害的
[00:17:58.360 --> 00:17:59.920]  不只是聰明
[00:17:59.920 --> 00:18:01.880]  他是很下功夫
[00:18:01.880 --> 00:18:04.680]  他有很多的知識
[00:18:04.680 --> 00:18:08.080]  他有很好的看法
[00:18:08.080 --> 00:18:10.400]  他想事情很深刻
[00:18:10.400 --> 00:18:12.120]  我們開始慢慢描述
[00:18:12.120 --> 00:18:16.000]  這個就是但爾利那幅的形象
[00:18:16.000 --> 00:18:17.680]  這個形象不簡單
[00:18:17.680 --> 00:18:20.200]  所以我們千萬不要只為
[00:18:20.200 --> 00:18:22.040]  但爾利那些人當然記得他
[00:18:22.040 --> 00:18:24.440]  他能夠解夢 又這麼厲害
[00:18:24.440 --> 00:18:26.200]  講預言什麼的
[00:18:26.200 --> 00:18:28.560]  這個是但爾利的其中一個小部份
[00:18:28.560 --> 00:18:30.400]  你沒有 我都沒有
[00:18:30.400 --> 00:18:31.840]  不過但爾利有兩樣東西
[00:18:31.840 --> 00:18:37.320]  更加影響別人記得他的
[00:18:37.320 --> 00:18:40.440]  就是他有裡面有美好的靈性
[00:18:40.440 --> 00:18:42.920]  你和我都可以有 是吧
[00:18:42.920 --> 00:18:44.760]  另外 但爾利有知識
[00:18:44.760 --> 00:18:46.760]  有卓見 他下過功夫
[00:18:46.760 --> 00:18:48.320]  別人覺得他很有內涵
[00:18:48.320 --> 00:18:50.920]  他懂事 他想事 他講話
[00:18:50.920 --> 00:18:52.320]  大家都很佩服他的
[00:18:52.320 --> 00:18:54.240]  你和我都可以得的
