
[00:00:00.000 --> 00:00:04.320]  各位頂展姐妹早安
[00:01:38.320 --> 00:01:40.320]  我不知為什麼
[00:01:40.320 --> 00:01:42.320]  第二就是合一的一二三
[00:01:42.320 --> 00:01:44.320]  二關
[00:01:44.320 --> 00:01:46.320]  有關係就沒有關係
[00:01:46.320 --> 00:01:48.320]  很多人之間有很多誤會
[00:01:48.320 --> 00:01:50.320]  有沒有試過
[00:01:50.320 --> 00:01:52.320]  生氣了幾年原來生氣錯了
[00:01:52.320 --> 00:01:54.320]  原來應該找他
[00:01:54.320 --> 00:01:56.320]  有關係就沒有關係
[00:01:56.320 --> 00:01:58.320]  做事什麼都快很多
[00:01:58.320 --> 00:02:00.320]  有效很多
[00:02:00.320 --> 00:02:02.320]  所以教會之外要有聚會
[00:02:02.320 --> 00:02:04.320]  一起去買菜是沒有錯的
[00:02:04.320 --> 00:02:06.320]  教會沒有說不給
[00:02:06.320 --> 00:02:08.320]  甚至一起去旅遊都沒有問題
[00:02:08.320 --> 00:02:10.320]  我試過和年輕人一起去一次露營
[00:02:10.320 --> 00:02:12.320]  大家的關係就熟了
[00:02:12.320 --> 00:02:14.320]  很多事情都沒有問題
[00:02:14.320 --> 00:02:16.320]  所以有關係就沒有關係
[00:02:16.320 --> 00:02:18.320]  沒有關係就很多時候很有關係
[00:02:18.320 --> 00:02:20.320]  事公之外有話題
[00:02:20.320 --> 00:02:22.320]  見面可以關心
[00:02:22.320 --> 00:02:24.320]  見到我告訴我
[00:02:24.320 --> 00:02:26.320]  我肥了還是瘦了
[00:02:26.320 --> 00:02:28.320]  年輕了還是老了
[00:02:28.320 --> 00:02:30.320]  肥了就不要告訴我
[00:02:30.320 --> 00:02:32.320]  老了就不要告訴我
[00:02:32.320 --> 00:02:34.320]  說對的話大家的關係會好一些
[00:02:34.320 --> 00:02:36.320]  第三就是多問一句
[00:02:36.320 --> 00:02:38.320]  多聽一會多想一想
[00:02:38.320 --> 00:02:40.320]  想想別人
[00:02:40.320 --> 00:02:42.320]  為什麼我們會有很多問題
[00:02:42.320 --> 00:02:44.320]  不問多一點又不聽別人說
[00:02:44.320 --> 00:02:46.320]  又不想想別人
[00:02:46.320 --> 00:02:48.320]  所以要顧別人的事
[00:02:48.320 --> 00:02:50.320]  一人二關三多
[00:02:50.320 --> 00:02:52.320]  容易合一
[00:02:52.320 --> 00:02:54.320]  合一不單要承擔使命
[00:02:54.320 --> 00:02:56.320]  還要承受苦難
[00:02:56.320 --> 00:02:58.320]  這個世界做基督徒
[00:02:58.320 --> 00:03:00.320]  多難的
[00:03:00.320 --> 00:03:02.320]  做基督徒很容易
[00:03:02.320 --> 00:03:04.320]  做好的很難
[00:03:04.320 --> 00:03:06.320]  所以我說了三D合一
[00:03:06.320 --> 00:03:08.320]  合一三D
[00:03:08.320 --> 00:03:10.320]  多一點少一點和大一點
[00:03:10.320 --> 00:03:12.320]  多一點少一點和大一點
[00:03:12.320 --> 00:03:14.320]  多一點心思
[00:03:14.320 --> 00:03:16.320]  禮多人不怪要有心
[00:03:16.320 --> 00:03:18.320]  真的很多時候
[00:03:18.320 --> 00:03:20.320]  有些事情很難捉住人的心
[00:03:20.320 --> 00:03:22.320]  真的
[00:03:22.320 --> 00:03:24.320]  大節
[00:03:24.320 --> 00:03:26.320]  母親節
[00:03:26.320 --> 00:03:28.320]  婦女節
[00:03:28.320 --> 00:03:30.320]  結婚週年
[00:03:30.320 --> 00:03:32.320]  當然要送花
[00:03:32.320 --> 00:03:34.320]  如果沒有節日送花
[00:03:34.320 --> 00:03:36.320]  老婆就會問你什麼事
[00:03:36.320 --> 00:03:38.320]  不是的
[00:03:38.320 --> 00:03:40.320]  那些才是驚喜
[00:03:40.320 --> 00:03:42.320]  所以禮多人不怪
[00:03:42.320 --> 00:03:44.320]  有時候大家對大家有一點心意
[00:03:44.320 --> 00:03:46.320]  大家的關係會好很多
[00:03:46.320 --> 00:03:48.320]  少一點衝動
[00:03:48.320 --> 00:03:50.320]  三思而後講
[00:03:50.320 --> 00:03:52.320]  要小心
[00:03:52.320 --> 00:03:54.320]  很多時候你不說
[00:03:54.320 --> 00:03:56.320]  可能真的比你說好
[00:03:56.320 --> 00:03:58.320]  所以少一點衝動
[00:03:58.320 --> 00:04:00.320]  反應不要那麼快
[00:04:00.320 --> 00:04:02.320]  那些不是文節
[00:04:02.320 --> 00:04:04.320]  那些是衝動
[00:04:04.320 --> 00:04:06.320]  衝動和文節是不同的
[00:04:06.320 --> 00:04:08.320]  遲鈍和穩重又是不同的
[00:04:08.320 --> 00:04:10.320]  有些人什麼都不動
[00:04:10.320 --> 00:04:12.320]  我很穩重
[00:04:12.320 --> 00:04:14.320]  有少少不同
[00:04:14.320 --> 00:04:16.320]  說到什麼都沒有反應
[00:04:16.320 --> 00:04:18.320]  那些不是穩重
[00:04:18.320 --> 00:04:20.320]  另外一樣是心胸大一點
[00:04:20.320 --> 00:04:22.320]  以退為進
[00:04:22.320 --> 00:04:24.320]  要寬心
[00:04:24.320 --> 00:04:26.320]  心胸大一點
[00:04:26.320 --> 00:04:28.320]  可能那天他有病
[00:04:28.320 --> 00:04:30.320]  有時候被人說幾句
[00:04:30.320 --> 00:04:32.320]  就受不了
[00:04:32.320 --> 00:04:34.320]  要跟全世界說
[00:04:34.320 --> 00:04:36.320]  上網 入群組 登報紙
[00:04:36.320 --> 00:04:38.320]  一定要爭論
[00:04:38.320 --> 00:04:40.320]  為什麼要爭論
[00:04:40.320 --> 00:04:42.320]  大家會好一點
[00:04:42.320 --> 00:04:44.320]  學海無涯 合一是無限的
[00:04:44.320 --> 00:04:46.320]  合一是無限的
[00:04:46.320 --> 00:04:48.320]  所以我最後說了一句
[00:04:48.320 --> 00:04:50.320]  兄弟同心 其利斷金
[00:04:50.320 --> 00:04:52.320]  教會同心
[00:04:52.320 --> 00:04:54.320]  興旺福音
[00:04:54.320 --> 00:04:56.320]  但單單合一是不夠的
[00:04:56.320 --> 00:04:58.320]  所以福音鐵三角
[00:04:58.320 --> 00:05:02.320]  上次說要三支竹才能搭帳幕
[00:05:02.320 --> 00:05:04.320]  兩支不行
[00:05:04.320 --> 00:05:06.320]  一支不行
[00:05:06.320 --> 00:05:08.320]  一定要三支
[00:05:08.320 --> 00:05:10.320]  第一要裝備
[00:05:10.320 --> 00:05:14.320]  第三要作見證
[00:05:14.320 --> 00:05:16.320]  我們看大使命
[00:05:16.320 --> 00:05:18.320]  很多人都知道
[00:05:18.320 --> 00:05:20.320]  基督徒信主一年都不洗
[00:05:20.320 --> 00:05:22.320]  就會知道有個大使命
[00:05:22.320 --> 00:05:24.320]  馬達方尼十八章
[00:05:24.320 --> 00:05:26.320]  使萬民作門徒
[00:05:26.320 --> 00:05:28.320]  耶穌在小徒行第一章升天前有個大命令
[00:05:28.320 --> 00:05:30.320]  就是你們要作我的見證
[00:05:30.320 --> 00:05:32.320]  對不對
[00:05:32.320 --> 00:05:34.320]  所以我們的使命是
[00:05:34.320 --> 00:05:36.320]  人作門徒 我們要作見證
[00:05:36.320 --> 00:05:38.320]  我們沒有見證
[00:05:38.320 --> 00:05:40.320]  就沒有人作門徒
[00:05:40.320 --> 00:05:42.320]  見證不好 人們就不相信耶穌
[00:05:42.320 --> 00:05:44.320]  見證好 人們才有興趣信耶穌
[00:05:44.320 --> 00:05:46.320]  你自己都不行 你說什麼呢
[00:05:46.320 --> 00:05:48.320]  所以見證很重要
[00:05:48.320 --> 00:05:50.320]  你看的時候
[00:05:50.320 --> 00:05:52.320]  但你要知道
[00:05:52.320 --> 00:05:54.320]  要人信耶穌
[00:05:54.320 --> 00:05:56.320]  我們需要傳福音
[00:05:56.320 --> 00:05:58.320]  傳福音我們要作見證
[00:05:58.320 --> 00:06:00.320]  所以羅馬書有說
[00:06:00.320 --> 00:06:02.320]  你要聽到才可以信
[00:06:02.320 --> 00:06:04.320]  沒有人說
[00:06:04.320 --> 00:06:06.320]  我們中國人怎麼聽呢
[00:06:06.320 --> 00:06:08.320]  我們中國人最喜歡吃東西
[00:06:08.320 --> 00:06:10.320]  一旦哪裏開了新餐館
[00:06:10.320 --> 00:06:12.320]  很快就傳開
[00:06:12.320 --> 00:06:14.320]  有一間19.99元片皮鴨兩食
[00:06:14.320 --> 00:06:16.320]  你完了不要問我
[00:06:16.320 --> 00:06:18.320]  我們傳這些傳得很快
[00:06:18.320 --> 00:06:20.320]  你不說哪有人知道
[00:06:20.320 --> 00:06:22.320]  有些人問你知不知道
[00:06:22.320 --> 00:06:24.320]  你都沒有說我怎知道
[00:06:24.320 --> 00:06:26.320]  沒有人說我怎會知道
[00:06:26.320 --> 00:06:28.320]  我們信耶穌不說耶穌
[00:06:28.320 --> 00:06:30.320]  人家怎會知道耶穌呢
[00:06:30.320 --> 00:06:32.320]  很簡單的道理
[00:06:32.320 --> 00:06:34.320]  我們是打開門做基督徒
[00:06:34.320 --> 00:06:36.320]  要讓人看
[00:06:36.320 --> 00:06:38.320]  剛才幾首詩歌
[00:06:38.320 --> 00:06:40.320]  說到我們的神多麼好
[00:06:40.320 --> 00:06:42.320]  但我們又藏起來不讓人知道
[00:06:42.320 --> 00:06:44.320]  你真是對不起人
[00:06:44.320 --> 00:06:46.320]  所以問題是
[00:06:46.320 --> 00:06:48.320]  為什麼我們不說呢
[00:06:48.320 --> 00:06:50.320]  有兩個問題
[00:06:50.320 --> 00:06:52.320]  有些人不懂得怎麼說
[00:06:52.320 --> 00:06:54.320]  有些人不說比說好
[00:06:54.320 --> 00:06:56.320]  說完說錯了
[00:06:56.320 --> 00:06:58.320]  那就中了
[00:06:58.320 --> 00:07:00.320]  人要傳人才可以信
[00:07:00.320 --> 00:07:02.320]  有些人不懂得說
[00:07:02.320 --> 00:07:04.320]  有些人不說比說好
[00:07:04.320 --> 00:07:06.320]  所以現在就入題了
[00:07:06.320 --> 00:07:08.320]  所以需要什麼呢
[00:07:08.320 --> 00:07:10.320]  很聰明
[00:07:10.320 --> 00:07:12.320]  需要裝備
[00:07:12.320 --> 00:07:14.320]  所以有裝備的需要
[00:07:14.320 --> 00:07:16.320]  剛才說過
[00:07:16.320 --> 00:07:18.320]  人需要傳人才可以信
[00:07:18.320 --> 00:07:20.320]  但有些人說
[00:07:20.320 --> 00:07:22.320]  人都不會信
[00:07:22.320 --> 00:07:24.320]  他本來想信
[00:07:24.320 --> 00:07:26.320]  說完反而不信
[00:07:26.320 --> 00:07:28.320]  因為人不懂得怎麼說
[00:07:28.320 --> 00:07:30.320]  我們先說不懂得怎麼說
[00:07:30.320 --> 00:07:32.320]  耶穌傳道當中
[00:07:32.320 --> 00:07:34.320]  祂有言有行
[00:07:34.320 --> 00:07:36.320]  言就是祂會傳講天國的福音
[00:07:36.320 --> 00:07:38.320]  行就是祂行神蹟
[00:07:38.320 --> 00:07:40.320]  祂證實神子的身份
[00:07:40.320 --> 00:07:42.320]  我們一樣
[00:07:42.320 --> 00:07:44.320]  我們要傳講天國的道理
[00:07:44.320 --> 00:07:46.320]  我們要證實我們是神兒女的身份
[00:07:46.320 --> 00:07:48.320]  你信耶穌
[00:07:48.320 --> 00:07:50.320]  你也有表現
[00:07:50.320 --> 00:07:52.320]  你有不同
[00:07:52.320 --> 00:07:54.320]  為什麼要信耶穌
[00:07:54.320 --> 00:07:56.320]  為什麼我要信
[00:07:56.320 --> 00:07:58.320]  信什麼不同
[00:07:58.320 --> 00:08:00.320]  沒有什麼
[00:08:00.320 --> 00:08:02.320]  人們不會因為你這樣而信耶穌
[00:08:02.320 --> 00:08:04.320]  所以我們需要有言有行
[00:08:04.320 --> 00:08:06.320]  福音鐵三角
[00:08:06.320 --> 00:08:08.320]  需要裝備
[00:08:08.320 --> 00:08:10.320]  有見證
[00:08:10.320 --> 00:08:12.320]  所以保羅費納比書說
[00:08:12.320 --> 00:08:14.320]  我需要辨明證實福音的時候
[00:08:14.320 --> 00:08:16.320]  我發現有些基督徒說
[00:08:16.320 --> 00:08:18.320]  我不懂得說耶穌
[00:08:18.320 --> 00:08:20.320]  我信耶穌不懂得說
[00:08:20.320 --> 00:08:22.320]  有些人要信耶穌
[00:08:22.320 --> 00:08:24.320]  有個朋友不信
[00:08:24.320 --> 00:08:26.320]  我不懂得說
[00:08:26.320 --> 00:08:28.320]  明年會有報道會
[00:08:28.320 --> 00:08:30.320]  你記住一定要捱到明年
[00:08:30.320 --> 00:08:32.320]  聽完報道會
[00:08:32.320 --> 00:08:34.320]  有些事情要聽完報道會才發生
[00:08:34.320 --> 00:08:36.320]  我們要懂得說
[00:08:36.320 --> 00:08:38.320]  要懂得說
[00:08:38.320 --> 00:08:40.320]  所以你看到在四福音裡
[00:08:40.320 --> 00:08:42.320]  耶穌有七個神蹟
[00:08:42.320 --> 00:08:44.320]  有七個宣告
[00:08:44.320 --> 00:08:46.320]  主要是叫人看得見
[00:08:46.320 --> 00:08:48.320]  聽得到
[00:08:48.320 --> 00:08:50.320]  以致人可以信
[00:08:50.320 --> 00:08:52.320]  在耶穌的傳道裡
[00:08:52.320 --> 00:08:54.320]  反對耶穌排斥耶穌
[00:08:54.320 --> 00:08:56.320]  很多的
[00:08:56.320 --> 00:08:58.320]  但耶穌一個個跟他們說
[00:08:58.320 --> 00:09:00.320]  跟他們辯駁辯論
[00:09:00.320 --> 00:09:02.320]  證實他是神的兒子
[00:09:02.320 --> 00:09:04.320]  人有問題我們要回應
[00:09:04.320 --> 00:09:06.320]  人有誤會
[00:09:06.320 --> 00:09:08.320]  要澄清
[00:09:08.320 --> 00:09:10.320]  很多人今天不信耶穌
[00:09:10.320 --> 00:09:12.320]  其實是誤會
[00:09:12.320 --> 00:09:14.320]  他們以為耶穌是這樣
[00:09:14.320 --> 00:09:16.320]  以為基督教是這樣
[00:09:16.320 --> 00:09:18.320]  其實不是的
[00:09:18.320 --> 00:09:20.320]  我和一個鄰居還在說
[00:09:20.320 --> 00:09:22.320]  你們不是這樣說的嗎
[00:09:22.320 --> 00:09:24.320]  你們不是信耶穌要這樣嗎
[00:09:24.320 --> 00:09:26.320]  我說也不是的
[00:09:26.320 --> 00:09:28.320]  有些人以為奉獻是交稅
[00:09:28.320 --> 00:09:30.320]  有入會費
[00:09:30.320 --> 00:09:32.320]  我說不用交稅
[00:09:32.320 --> 00:09:34.320]  奉獻是甘心情願
[00:09:34.320 --> 00:09:36.320]  是自由的
[00:09:36.320 --> 00:09:38.320]  他們有很多誤會
[00:09:38.320 --> 00:09:40.320]  信耶穌這樣又不行
[00:09:40.320 --> 00:09:42.320]  我說不是什麼都不行
[00:09:42.320 --> 00:09:44.320]  很多事情都可以
[00:09:44.320 --> 00:09:46.320]  多數都是不行的
[00:09:46.320 --> 00:09:48.320]  所以有些事情不是
[00:09:48.320 --> 00:09:50.320]  醫生跟你說不是什麼都不可以
[00:09:50.320 --> 00:09:52.320]  但有些事情真的不可以
[00:09:52.320 --> 00:09:54.320]  所以不是這樣
[00:09:54.320 --> 00:09:56.320]  很多人有誤會
[00:09:56.320 --> 00:09:58.320]  人有問題我們要回應
[00:09:58.320 --> 00:10:00.320]  人有誤會我們要澄清
[00:10:00.320 --> 00:10:02.320]  不懂不是大問題
[00:10:02.320 --> 00:10:04.320]  不學才是大問題
[00:10:04.320 --> 00:10:06.320]  我昨天終於煮了一道
[00:10:06.320 --> 00:10:08.320]  我很喜歡吃的東西
[00:10:08.320 --> 00:10:10.320]  一直都不懂煮
[00:10:10.320 --> 00:10:12.320]  叫聖子
[00:10:12.320 --> 00:10:14.320]  很難洗的
[00:10:14.320 --> 00:10:16.320]  我洗了一個小時
[00:10:16.320 --> 00:10:18.320]  其實很容易的
[00:10:18.320 --> 00:10:20.320]  上網是看人煮
[00:10:20.320 --> 00:10:22.320]  自己煮不懂
[00:10:22.320 --> 00:10:24.320]  他說不懂不是問題
[00:10:24.320 --> 00:10:26.320]  不學才是問題
[00:10:26.320 --> 00:10:28.320]  終於煮了
[00:10:28.320 --> 00:10:30.320]  也很漂亮
[00:10:30.320 --> 00:10:32.320]  也很好吃
[00:10:32.320 --> 00:10:34.320]  不懂不是大問題
[00:10:34.320 --> 00:10:36.320]  不學才是問題
[00:10:36.320 --> 00:10:38.320]  所以保羅說他變明證實
[00:10:38.320 --> 00:10:40.320]  福音的時候
[00:10:40.320 --> 00:10:42.320]  我們需要變明證實
[00:10:42.320 --> 00:10:44.320]  要說人家才可以聽到
[00:10:44.320 --> 00:10:46.320]  要說人家才會相信
[00:10:46.320 --> 00:10:48.320]  所以我們有聖靈的寶劍
[00:10:48.320 --> 00:10:50.320]  但劍要離開
[00:10:50.320 --> 00:10:52.320]  有一次我老婆叫我磨刀
[00:10:52.320 --> 00:10:54.320]  家裡有把刀
[00:10:54.320 --> 00:10:56.320]  她說你磨一下吧
[00:10:56.320 --> 00:10:58.320]  我問她為什麼
[00:10:58.320 --> 00:11:00.320]  她說拿一塊肉出來
[00:11:00.320 --> 00:11:02.320]  你試試切
[00:11:02.320 --> 00:11:04.320]  怎樣叫他都切不開
[00:11:04.320 --> 00:11:06.320]  為什麼要磨刀因為肉切不開
[00:11:06.320 --> 00:11:08.320]  為什麼要裝備
[00:11:08.320 --> 00:11:10.320]  人心打不開
[00:11:10.320 --> 00:11:12.320]  你不懂說不是問題
[00:11:12.320 --> 00:11:14.320]  你說答不上就下次再說
[00:11:14.320 --> 00:11:16.320]  這次答不上就下次不答
[00:11:16.320 --> 00:11:18.320]  你不懂就問
[00:11:18.320 --> 00:11:20.320]  教會有很多東西可以學
[00:11:20.320 --> 00:11:22.320]  教會不只是開會
[00:11:22.320 --> 00:11:24.320]  教會是學的
[00:11:24.320 --> 00:11:26.320]  你回來學習
[00:11:26.320 --> 00:11:28.320]  上課要學習
[00:11:28.320 --> 00:11:30.320]  參加聚會要學習
[00:11:30.320 --> 00:11:32.320]  你不學你怎跟人說
[00:11:32.320 --> 00:11:34.320]  所以為什麼沒有裝備
[00:11:34.320 --> 00:11:36.320]  因為你默默跟人說
[00:11:36.320 --> 00:11:38.320]  所以你都不知道要裝備什麼
[00:11:38.320 --> 00:11:40.320]  我解釋一下
[00:11:40.320 --> 00:11:42.320]  你不跟人說
[00:11:42.320 --> 00:11:44.320]  你不知道人家要聽什麼
[00:11:44.320 --> 00:11:46.320]  你也不知道人家不明白什麼
[00:11:46.320 --> 00:11:48.320]  所以你不知道要裝備什麼
[00:11:48.320 --> 00:11:50.320]  所以當你跟人家聊得越多
[00:11:50.320 --> 00:11:52.320]  你就明白為什麼他們不相信
[00:11:52.320 --> 00:11:54.320]  你就明白了
[00:11:54.320 --> 00:11:56.320]  為什麼我不相信
[00:11:56.320 --> 00:11:58.320]  因為我爸爸叫我不要相信
[00:11:58.320 --> 00:12:00.320]  我認識一個男士
[00:12:00.320 --> 00:12:02.320]  他很接近信
[00:12:02.320 --> 00:12:04.320]  他爸爸臨終之前跟他說
[00:12:04.320 --> 00:12:06.320]  你不可以信耶穌
[00:12:06.320 --> 00:12:08.320]  因為你要燒香給我
[00:12:08.320 --> 00:12:10.320]  我一定會相信你
[00:12:10.320 --> 00:12:12.320]  兒子又很單純
[00:12:12.320 --> 00:12:14.320]  雖然他聽了很多道理
[00:12:14.320 --> 00:12:16.320]  他上了101班
[00:12:16.320 --> 00:12:18.320]  他爸爸說不行
[00:12:18.320 --> 00:12:20.320]  你知道這個問題
[00:12:20.320 --> 00:12:22.320]  你要解決這個結
[00:12:22.320 --> 00:12:28.320]  心病還須心藥醫
[00:12:28.320 --> 00:12:30.320]  解靈還須繫靈人
[00:12:30.320 --> 00:12:32.320]  有些人說他不相信
[00:12:32.320 --> 00:12:34.320]  我阿媽沒有信
[00:12:34.320 --> 00:12:36.320]  所以我不相信
[00:12:36.320 --> 00:12:38.320]  就算他去哪裡
[00:12:38.320 --> 00:12:40.320]  我就去哪裡陪他
[00:12:40.320 --> 00:12:42.320]  他不明白
[00:12:42.320 --> 00:12:44.320]  我就跟他說
[00:12:44.320 --> 00:12:46.320]  如果你阿媽去一個不好的地方
[00:12:46.320 --> 00:12:48.320]  你去陪她
[00:12:48.320 --> 00:12:50.320]  你覺得她會很開心嗎
[00:12:50.320 --> 00:12:52.320]  你來陪我
[00:12:52.320 --> 00:12:54.320]  我們一起慘
[00:12:54.320 --> 00:12:56.320]  有人入院
[00:12:56.320 --> 00:12:58.320]  你不會陪他去隔離
[00:12:58.320 --> 00:13:00.320]  你覺得很開心嗎
[00:13:00.320 --> 00:13:02.320]  當然不會開心
[00:13:02.320 --> 00:13:04.320]  當然我講得很溫柔
[00:13:04.320 --> 00:13:06.320]  他會很開心見到你
[00:13:06.320 --> 00:13:08.320]  你不來反而他會開心
[00:13:08.320 --> 00:13:10.320]  你入院了
[00:13:10.320 --> 00:13:12.320]  你也入院了
[00:13:12.320 --> 00:13:14.320]  沒有人會這樣
[00:13:14.320 --> 00:13:16.320]  你不跟人談
[00:13:16.320 --> 00:13:18.320]  你永遠不知道別人的問題
[00:13:18.320 --> 00:13:20.320]  你也不知道你要看什麼書
[00:13:20.320 --> 00:13:22.320]  所以很多時候啞口無言
[00:13:22.320 --> 00:13:24.320]  見到朋友沒話說
[00:13:24.320 --> 00:13:26.320]  就說你回來教會
[00:13:26.320 --> 00:13:28.320]  沒其他話說
[00:13:28.320 --> 00:13:30.320]  因為自己沒有裝備
[00:13:30.320 --> 00:13:32.320]  很多人從來不吃藥
[00:13:32.320 --> 00:13:34.320]  不是因為他沒有病
[00:13:34.320 --> 00:13:36.320]  是因為他從來不做檢查
[00:13:36.320 --> 00:13:38.320]  一做就差不多可以走了
[00:13:38.320 --> 00:13:40.320]  我阿媽以前就是這樣
[00:13:40.320 --> 00:13:42.320]  叫他檢查
[00:13:42.320 --> 00:13:44.320]  不檢查不檢查
[00:13:44.320 --> 00:13:46.320]  我不想吃藥
[00:13:46.320 --> 00:13:48.320]  我問我阿媽
[00:13:48.320 --> 00:13:50.320]  因為我怕吃藥
[00:13:50.320 --> 00:13:52.320]  不檢查就沒事
[00:13:52.320 --> 00:13:54.320]  這些叫自欺欺人
[00:13:54.320 --> 00:13:56.320]  第二樣就是
[00:13:56.320 --> 00:13:58.320]  不講好過講
[00:13:58.320 --> 00:14:00.320]  剛才我按了
[00:14:00.320 --> 00:14:02.320]  有同工有一次回來
[00:14:02.320 --> 00:14:04.320]  我們有祈禱會
[00:14:04.320 --> 00:14:06.320]  他回來很不開心
[00:14:06.320 --> 00:14:08.320]  因為朋友本來要回教會
[00:14:08.320 --> 00:14:10.320]  現在不回
[00:14:10.320 --> 00:14:12.320]  我問他為什麼不回
[00:14:12.320 --> 00:14:14.320]  他說你們騙人
[00:14:14.320 --> 00:14:16.320]  為什麼這樣說
[00:14:16.320 --> 00:14:18.320]  他跟我解釋
[00:14:18.320 --> 00:14:20.320]  因為他朋友不信耶穌
[00:14:20.320 --> 00:14:22.320]  於是我們就想他信耶穌
[00:14:22.320 --> 00:14:24.320]  一群人跟他說你信耶穌很好
[00:14:24.320 --> 00:14:26.320]  耶穌很靈
[00:14:26.320 --> 00:14:28.320]  耶穌聽祈禱
[00:14:28.320 --> 00:14:30.320]  什麼都可以
[00:14:30.320 --> 00:14:32.320]  只要你信就行
[00:14:32.320 --> 00:14:34.320]  他朋友信了
[00:14:34.320 --> 00:14:36.320]  信了之後一兩個月
[00:14:36.320 --> 00:14:38.320]  一年都沒什麼事發生
[00:14:38.320 --> 00:14:40.320]  他就生氣
[00:14:40.320 --> 00:14:42.320]  你們騙人
[00:14:42.320 --> 00:14:44.320]  騙我進來
[00:14:44.320 --> 00:14:46.320]  都不行
[00:14:46.320 --> 00:14:48.320]  其實耶穌沒有說過
[00:14:48.320 --> 00:14:50.320]  你沒有頭髮有頭髮
[00:14:50.320 --> 00:14:52.320]  你沒有老婆有老婆
[00:14:52.320 --> 00:14:54.320]  祈禱他會聽
[00:14:54.320 --> 00:14:56.320]  不是全部都會做
[00:14:56.320 --> 00:14:58.320]  不是什麼都會給
[00:14:58.320 --> 00:15:00.320]  有時會給有時不給
[00:15:00.320 --> 00:15:02.320]  不給有原因
[00:15:02.320 --> 00:15:04.320]  只是聽不一定給
[00:15:04.320 --> 00:15:06.320]  我可以跟老婆說
[00:15:06.320 --> 00:15:08.320]  讓我買車嗎
[00:15:08.320 --> 00:15:10.320]  老婆沒答應我
[00:15:10.320 --> 00:15:12.320]  聽到就行
[00:15:12.320 --> 00:15:14.320]  聽到不一定行
[00:15:14.320 --> 00:15:16.320]  所以講道理要講明白
[00:15:16.320 --> 00:15:18.320]  人們又不講
[00:15:18.320 --> 00:15:20.320]  令人以為這樣又這樣
[00:15:20.320 --> 00:15:22.320]  有些人回教會都不回
[00:15:22.320 --> 00:15:24.320]  我們不要說神沒有說
[00:15:24.320 --> 00:15:26.320]  所以我講得太快
[00:15:26.320 --> 00:15:28.320]  慢一點
[00:15:28.320 --> 00:15:30.320]  那怎樣做呢
[00:15:30.320 --> 00:15:32.320]  下面這句我慢慢講
