
[00:00:00.000 --> 00:00:23.400]  我們今晚第三講會講第六章到第八章
[00:03:42.080 --> 00:03:43.480]  就是什麼呢 我在這裡說
[00:03:43.480 --> 00:03:44.880]  就是一個人字
[00:03:44.880 --> 00:03:48.080]  不能夠知道或者找到
[00:03:48.080 --> 00:03:50.880]  在他所行的事上
[00:03:50.880 --> 00:03:52.680]  就是說這個就是
[00:03:52.680 --> 00:03:56.480]  其實是找不到一個滿意的答案
[00:03:56.480 --> 00:03:58.280]  每一個小結都是這麼說的
[00:03:58.280 --> 00:04:02.080]  所以基本上它都是說
[00:04:02.080 --> 00:04:09.080]  是一個特別是從一個命運報應的評價
[00:04:09.080 --> 00:04:12.280]  有些人都喜歡這樣看的
[00:04:12.280 --> 00:04:14.880]  上一次我們說的
[00:04:14.880 --> 00:04:17.280]  不知道記不記得 第四第五章
[00:04:17.280 --> 00:04:18.880]  就是說很多人
[00:04:18.880 --> 00:04:21.280]  從沒有一直到最成功的人
[00:04:21.280 --> 00:04:23.680]  這些好像是青年人的心態
[00:04:23.680 --> 00:04:27.080]  出來拼搏 要爭取的
[00:04:27.080 --> 00:04:29.080]  當然就是不滿足了
[00:04:29.080 --> 00:04:31.680]  這次這個六至八章
[00:04:31.680 --> 00:04:33.880]  其實是中年人的心態
[00:04:33.880 --> 00:04:35.680]  當你找了之後
[00:04:35.680 --> 00:04:38.480]  你就很著緊有多少福餉
[00:04:38.480 --> 00:04:41.280]  所以要再評價我們那些
[00:04:41.280 --> 00:04:43.480]  最重要有多少福
[00:04:43.480 --> 00:04:45.080]  不是賺多少錢
[00:04:45.080 --> 00:04:46.280]  以前是捱飯粒
[00:04:46.280 --> 00:04:48.480]  現在不行了 現在要看有多少福
[00:04:48.480 --> 00:04:51.680]  還有很介意有多少禍
[00:04:51.680 --> 00:04:54.680]  特別是我們說的跟道德跌了一起
[00:04:54.680 --> 00:04:57.280]  就是那些惡人 那些壞人
[00:04:57.280 --> 00:05:00.280]  他的福和禍跟我比較起來
[00:05:00.280 --> 00:05:01.680]  我們會很介意的
[00:05:01.680 --> 00:05:03.680]  這個就是重新再說
[00:05:03.680 --> 00:05:06.280]  我們對於命運報應怎麼評價
[00:05:06.280 --> 00:05:09.280]  所以這一章其實是這樣說的
[00:05:09.280 --> 00:05:11.080]  如果你留意看
[00:05:11.080 --> 00:05:16.080]  六章就是說檢討人生的幸福
[00:05:16.080 --> 00:05:17.880]  七章一至十四節
[00:05:17.880 --> 00:05:20.280]  檢討人生的苦難
[00:05:20.280 --> 00:05:22.280]  就是有福有禍的
[00:05:22.280 --> 00:05:25.080]  七章十五六到尾
[00:05:25.080 --> 00:05:28.080]  就是說前路報應這個問題
[00:05:28.080 --> 00:05:30.280]  特別是跟道德跌了一起
[00:05:30.280 --> 00:05:33.280]  其實是很工整的
[00:05:33.280 --> 00:05:35.080]  我們看下去你就知道
[00:05:35.080 --> 00:05:37.080]  第六章
[00:05:37.080 --> 00:05:39.880]  首先我們看人生的幸福
[00:05:39.880 --> 00:05:46.080]  因為時間關係不能夠很詳細說
[00:05:46.080 --> 00:05:48.080]  說下去好像跟上一章一樣
[00:05:48.080 --> 00:05:50.680]  很多人都將第六章頭頭這一部分
[00:05:50.680 --> 00:05:52.680]  放在前面那一段
[00:05:52.680 --> 00:05:54.680]  我相信大部分知識書都是
[00:05:54.680 --> 00:05:58.680]  不過我自己覺得如果根據那個結論
[00:05:58.680 --> 00:05:59.680]  上一節說到結論
[00:05:59.680 --> 00:06:02.680]  就應該現在分好一點
[00:06:02.680 --> 00:06:03.680]  雖然他說同樣的東西
[00:06:03.680 --> 00:06:05.680]  但是他在說另外一個問題
[00:06:05.680 --> 00:06:07.680]  就是我們要檢討
[00:06:07.680 --> 00:06:09.680]  我們所謂的幸福應該是怎樣的
[00:06:09.680 --> 00:06:12.680]  這裡再分了三部分的
[00:06:12.680 --> 00:06:13.680]  幸福
[00:06:13.680 --> 00:06:14.680]  三個幸福
[00:06:14.680 --> 00:06:17.680]  第一個一至二節就是榮華富貴
[00:06:17.680 --> 00:06:22.680]  然後是這個三至六節
[00:06:22.680 --> 00:06:24.480]  就是添丁長壽
[00:06:24.480 --> 00:06:27.680]  然後接著七節到第九節
[00:06:27.680 --> 00:06:30.680]  就是那個努力的成果
[00:06:30.680 --> 00:06:31.680]  就是三方面
[00:06:31.680 --> 00:06:33.680]  這些人人都覺得是福
[00:06:33.680 --> 00:06:35.680]  就是榮華富貴
[00:06:35.680 --> 00:06:37.680]  添丁長壽
[00:06:37.680 --> 00:06:40.680]  還有那個努力的成果
[00:06:40.680 --> 00:06:44.680]  他每一道都是
[00:06:44.680 --> 00:06:46.680]  我覺得這樣分段是對的
[00:06:46.680 --> 00:06:48.680]  因為他每一道都有一個字重複
[00:06:48.680 --> 00:06:50.680]  就是那個心字
[00:06:50.680 --> 00:06:51.680]  那個心
[00:06:51.680 --> 00:06:54.680]  這個心在這裡就解作
[00:06:54.680 --> 00:06:59.680]  他的那個慾念慾望
[00:06:59.680 --> 00:07:01.680]  我們看第一個
[00:07:01.680 --> 00:07:02.680]  第六章第一節
[00:07:02.680 --> 00:07:04.680]  我見倪匡之下有一宗禍患
[00:07:04.680 --> 00:07:05.680]  重壓在人身上
[00:07:05.680 --> 00:07:06.680]  就是人蒙神
[00:07:06.680 --> 00:07:08.680]  似他知財豐富尊榮
[00:07:08.680 --> 00:07:09.680]  上一節我們說了
[00:07:09.680 --> 00:07:13.680]  神是似人知財豐富尊榮
[00:07:13.680 --> 00:07:14.680]  以至他心裡邊
[00:07:14.680 --> 00:07:16.680]  這個就是他的心
[00:07:16.680 --> 00:07:18.680]  所欲的一有都不缺
[00:07:18.680 --> 00:07:20.680]  就是滿足到他的心
[00:07:20.680 --> 00:07:23.680]  但只要神使他不能吃用
[00:07:23.680 --> 00:07:25.680]  上一次我們說了
[00:07:25.680 --> 00:07:28.680]  就是需要神賜能夠享用
[00:07:28.680 --> 00:07:30.680]  反而有外人來吃用
[00:07:30.680 --> 00:07:32.680]  這個就是虛空
[00:07:32.680 --> 00:07:34.680]  他好像說得很簡單
[00:07:34.680 --> 00:07:36.680]  不過他想說什麼呢
[00:07:36.680 --> 00:07:38.680]  就是很多人我們以為的福
[00:07:38.680 --> 00:07:40.680]  就是很多知財豐富尊榮
[00:07:40.680 --> 00:07:42.680]  說神給我了
[00:07:42.680 --> 00:07:43.680]  原來都不一定是福
[00:07:43.680 --> 00:07:45.680]  因為你享用不到
[00:07:45.680 --> 00:07:49.680]  他只是舉一個簡單的例子
[00:07:49.680 --> 00:07:51.680]  就是說福表面上可以是福
[00:07:51.680 --> 00:07:53.680]  上一次我們說了
[00:07:53.680 --> 00:07:55.680]  神要似三樣才行
[00:07:55.680 --> 00:07:57.680]  就是你有生命氣息
[00:07:57.680 --> 00:07:59.680]  有知財豐富
[00:07:59.680 --> 00:08:02.680]  但還要有能力控制到他能夠用
[00:08:02.680 --> 00:08:04.680]  但有時你用不到
[00:08:04.680 --> 00:08:08.680]  或者賺到錢就給別人用
[00:08:08.680 --> 00:08:11.680]  這個就是虛空
[00:08:11.680 --> 00:08:12.680]  所以首先說
[00:08:12.680 --> 00:08:18.680]  福未必是達到真正滿足你的心
[00:08:18.680 --> 00:08:20.680]  這個其實上一次我們說了
[00:08:20.680 --> 00:08:22.680]  不過他首先要說這個福
[00:08:22.680 --> 00:08:26.680]  這個福不是一定是福
[00:08:26.680 --> 00:08:27.680]  因為你未必可以
[00:08:27.680 --> 00:08:29.680]  未必能夠享受
[00:08:29.680 --> 00:08:33.680]  第二個第三節
[00:08:33.680 --> 00:08:36.680]  到第六節
[00:08:36.680 --> 00:08:38.680]  人若生一百個兒子
[00:08:38.680 --> 00:08:39.680]  活許多歲數
[00:08:39.680 --> 00:08:41.680]  以致他的年日甚多
[00:08:41.680 --> 00:08:44.680]  心裡卻不得滿享福樂
[00:08:44.680 --> 00:08:45.680]  又不得埋葬
[00:08:45.680 --> 00:08:48.680]  若我恕那不到其兒樂的胎
[00:08:48.680 --> 00:08:50.680]  比他活到好
[00:08:50.680 --> 00:08:52.680]  因為虛虛而來暗暗而去
[00:08:52.680 --> 00:08:54.680]  明知被黑暗遮蔽
[00:08:54.680 --> 00:08:55.680]  並且沒有見過天日
[00:08:55.680 --> 00:08:57.680]  也毫無知覺
[00:08:57.680 --> 00:09:01.680]  借胎給那人賭享安息
[00:09:01.680 --> 00:09:03.680]  那人雖然活千年
[00:09:03.680 --> 00:09:05.680]  再活千年卻不享福
[00:09:05.680 --> 00:09:08.680]  眾人豈不都歸一個地方去嗎?
[00:09:08.680 --> 00:09:11.680]  這個他們接著說就是天經祥受
[00:09:11.680 --> 00:09:15.680]  有個兒子
[00:09:15.680 --> 00:09:18.680]  我們剛才說的資材豐富
[00:09:18.680 --> 00:09:20.680]  接著說的是長壽
[00:09:20.680 --> 00:09:22.680]  猶太人和中國人都很相似
[00:09:22.680 --> 00:09:23.680]  都想長壽
[00:09:23.680 --> 00:09:26.680]  但知道人都不可以長命百歲
[00:09:26.680 --> 00:09:27.680]  結果是怎樣呢?
[00:09:27.680 --> 00:09:30.680]  有個兒子都可以覺得樂當
[00:09:30.680 --> 00:09:32.680]  延長你的
[00:09:32.680 --> 00:09:33.680]  所以很重要
[00:09:33.680 --> 00:09:35.680]  猶太人當時很重要
[00:09:35.680 --> 00:09:36.680]  要長壽
[00:09:36.680 --> 00:09:38.680]  包括子孫
[00:09:38.680 --> 00:09:39.680]  這個是福
[00:09:39.680 --> 00:09:40.680]  人人都要的
[00:09:40.680 --> 00:09:43.680]  但都可以不滿足
[00:09:43.680 --> 00:09:46.680]  因為你可能不得埋葬
[00:09:46.680 --> 00:09:49.680]  舉個例子
[00:09:49.680 --> 00:09:50.680]  可以不得埋葬
[00:09:50.680 --> 00:09:53.680]  不得埋葬即是子孫都不能供奉你
[00:09:53.680 --> 00:09:55.680]  或者沒有人紀念你
[00:09:55.680 --> 00:09:59.680]  其實你就有等於沒有
[00:09:59.680 --> 00:10:03.680]  你可能覺得他很膚淺
[00:10:03.680 --> 00:10:07.680]  不過他就是想找我們追求的福
[00:10:07.680 --> 00:10:11.680]  其實都可以不滿足我們的心
[00:10:11.680 --> 00:10:13.680]  他的意思是這樣
[00:10:13.680 --> 00:10:16.680]  就算活千年都沒有用
[00:10:16.680 --> 00:10:17.680]  我不知道你知不知道
[00:10:17.680 --> 00:10:19.680]  千年對聖經裏面是很特別的
[00:10:19.680 --> 00:10:22.680]  因為最長命的那個
[00:10:22.680 --> 00:10:23.680]  在聖經
[00:10:23.680 --> 00:10:25.680]  大家知道是誰嗎?
[00:10:25.680 --> 00:10:27.680]  馬圖斯拉
[00:10:27.680 --> 00:10:29.680]  差不多一千歲
[00:10:29.680 --> 00:10:31.680]  九百多歲
[00:10:31.680 --> 00:10:32.680]  最長命的那個
[00:10:32.680 --> 00:10:36.680]  但都是一樣可以不享福的
[00:10:36.680 --> 00:10:39.680]  我不知道你知不知道他是怎樣死的
[00:10:39.680 --> 00:10:41.680]  如果你計算一下
[00:10:41.680 --> 00:10:42.680]  藏世紀那些
[00:10:42.680 --> 00:10:44.680]  那些年份
[00:10:44.680 --> 00:10:46.680]  他是洪水淹死的
[00:10:46.680 --> 00:10:52.680]  所以千年的不一定是福
[00:10:52.680 --> 00:10:56.680]  這些我想不用很詳細講
[00:10:56.680 --> 00:10:59.680]  其實他只不過是講福
[00:10:59.680 --> 00:11:01.680]  你不一定是享受到
[00:11:01.680 --> 00:11:03.680]  這些我們人人都要的東西
[00:11:03.680 --> 00:11:05.680]  到第七節
[00:11:05.680 --> 00:11:07.680]  到第九節
[00:11:07.680 --> 00:11:09.680]  人的勞碌
[00:11:09.680 --> 00:11:11.680]  就算你賺到錢很成功
[00:11:11.680 --> 00:11:15.680]  都是為口福心累卻不知足
[00:11:15.680 --> 00:11:17.680]  我們上一次講了
[00:11:17.680 --> 00:11:21.680]  錢不能夠叫你真是滿足
[00:11:21.680 --> 00:11:23.680]  只是滿足你的硬
[00:11:23.680 --> 00:11:25.680]  好像多幾個零
[00:11:25.680 --> 00:11:27.680]  你的戶口
[00:11:27.680 --> 00:11:29.680]  這裡就說滿足你的口
[00:11:29.680 --> 00:11:31.680]  或者滿足你的肚子
[00:11:31.680 --> 00:11:32.680]  你吃得好一點可能
[00:11:32.680 --> 00:11:34.680]  但不滿足你的心
[00:11:34.680 --> 00:11:38.680]  心累卻不知足
[00:11:38.680 --> 00:11:42.680]  可能智慧人比原末人有什麼長處呢
[00:11:42.680 --> 00:11:44.680]  窮人在眾人面前知道如何行
[00:11:44.680 --> 00:11:46.680]  有什麼長處呢
[00:11:46.680 --> 00:11:48.680]  這裡說他很成功
[00:11:48.680 --> 00:11:50.680]  或者做一個很智慧的人
[00:11:50.680 --> 00:11:54.680]  最終其實都不一定是有福的
[00:11:54.680 --> 00:11:56.680]  因為他一樣這樣死的
[00:11:56.680 --> 00:11:59.680]  這個是說
[00:11:59.680 --> 00:12:01.680]  心都可以不知足
[00:12:01.680 --> 00:12:03.680]  這裡他真的不需要爭辯
[00:12:03.680 --> 00:12:05.680]  因為前面講了
[00:12:05.680 --> 00:12:07.680]  這些東西全部都不滿足人的心
[00:12:07.680 --> 00:12:09.680]  所以這個比較容易一點
[00:12:09.680 --> 00:12:11.680]  這個首先他講福
[00:12:11.680 --> 00:12:13.680]  之前已經講了
[00:12:13.680 --> 00:12:15.680]  這些福其實不一定是福
[00:12:15.680 --> 00:12:17.680]  我想解釋特別是
[00:12:17.680 --> 00:12:19.680]  這個比較難解釋
[00:12:19.680 --> 00:12:21.680]  就是後面這裡
[00:12:21.680 --> 00:12:25.680]  第九節
[00:12:25.680 --> 00:12:27.680]  第十
[00:12:27.680 --> 00:12:29.680]  第九節
[00:12:29.680 --> 00:12:33.680]  眼睛所看的比心裡妄想的都好
[00:12:33.680 --> 00:12:35.680]  這也是虛空
[00:12:35.680 --> 00:12:37.680]  簡單來說
[00:12:37.680 --> 00:12:41.680]  表面上好像不合理
[00:12:41.680 --> 00:12:43.680]  就是說你眼睛看到的情況
[00:12:43.680 --> 00:12:46.680]  比你期望的還好
[00:12:46.680 --> 00:12:48.680]  應該是好
[00:12:48.680 --> 00:12:50.680]  我期望他還好的
[00:12:50.680 --> 00:12:52.680]  但這裡剛好相反因為是虛空
[00:12:52.680 --> 00:12:55.680]  所以他應該是眼睛所看到的表面的福
[00:12:55.680 --> 00:12:57.680]  我有很多福看到
[00:12:57.680 --> 00:12:59.680]  但是
[00:12:59.680 --> 00:13:01.680]  我心裡的狀況
[00:13:01.680 --> 00:13:03.680]  那個情況就是不滿足的
[00:13:03.680 --> 00:13:05.680]  大家明白嗎?
[00:13:05.680 --> 00:13:07.680]  看到就好像很滿足
[00:13:07.680 --> 00:13:09.680]  但原來心裡就不滿足
[00:13:09.680 --> 00:13:11.680]  所以眼睛看到的東西
[00:13:11.680 --> 00:13:15.680]  就比我心裡真實的情況好
[00:13:15.680 --> 00:13:17.680]  所以就算是很多錢
[00:13:17.680 --> 00:13:19.680]  很多子女很長壽
[00:13:19.680 --> 00:13:21.680]  或者人人看來這些就是最無福的一生
[00:13:21.680 --> 00:13:23.680]  我心裡都可以是不滿足的
[00:13:23.680 --> 00:13:25.680]  其實他只有這樣說
[00:13:25.680 --> 00:13:27.680]  我想這裡
[00:13:27.680 --> 00:13:33.680]  大家不需要太詳細的處理
[00:13:33.680 --> 00:13:35.680]  我看過小結
[00:13:35.680 --> 00:13:37.680]  每一段都有小結
[00:13:37.680 --> 00:13:39.680]  字眼差不多
[00:13:39.680 --> 00:13:41.680]  很多重複
[00:13:41.680 --> 00:13:43.680]  第十節
[00:13:43.680 --> 00:13:45.680]  先前所有的早已起了名
[00:13:45.680 --> 00:13:47.680]  已經定了
[00:13:47.680 --> 00:13:49.680]  批了
[00:13:49.680 --> 00:13:51.680]  並知道何為人
[00:13:51.680 --> 00:13:53.680]  他也不能與那比自己力大的相爭
[00:13:53.680 --> 00:13:55.680]  這裡說得好像很奇怪
[00:13:55.680 --> 00:13:57.680]  我試一下解釋一下
[00:13:57.680 --> 00:13:59.680]  其實意思就是說
[00:13:59.680 --> 00:14:01.680]  人是怎樣
[00:14:01.680 --> 00:14:03.680]  人生是怎樣
[00:14:03.680 --> 00:14:05.680]  一早已經批了
[00:14:05.680 --> 00:14:07.680]  或者一早已經知道
[00:14:07.680 --> 00:14:09.680]  知道是一個創造的術語
[00:14:09.680 --> 00:14:11.680]  即是說是神定的
[00:14:11.680 --> 00:14:13.680]  神定的人生
[00:14:13.680 --> 00:14:15.680]  這些福
[00:14:15.680 --> 00:14:17.680]  其實就是這樣
[00:14:17.680 --> 00:14:19.680]  你不一定是享受到的
[00:14:19.680 --> 00:14:21.680]  他一早已經說了
[00:14:21.680 --> 00:14:23.680]  你拿了的福
[00:14:23.680 --> 00:14:25.680]  給了你也不一定是享受到的
[00:14:25.680 --> 00:14:27.680]  也要神真的幫你才行
[00:14:27.680 --> 00:14:29.680]  所以他說
[00:14:29.680 --> 00:14:31.680]  這個其實一早已經批了
[00:14:31.680 --> 00:14:35.680]  所以人不能與那比自己力大的相爭
[00:14:35.680 --> 00:14:37.680]  即是說你現在有很多福
[00:14:37.680 --> 00:14:39.680]  但好像神沒有給你享受
[00:14:39.680 --> 00:14:41.680]  你不可以和他稱讚
[00:14:41.680 --> 00:14:43.680]  你說不行我一定要享福
[00:14:43.680 --> 00:14:45.680]  都不行的
[00:14:45.680 --> 00:14:47.680]  其實每個小結都是這樣
[00:14:47.680 --> 00:14:49.680]  是人不能夠
[00:14:49.680 --> 00:14:51.680]  知道或者找到
[00:14:51.680 --> 00:14:53.680]  他接著第十一節
[00:14:53.680 --> 00:14:55.680]  家爭虛浮的事
[00:14:55.680 --> 00:14:57.680]  幾多
[00:14:57.680 --> 00:14:59.680]  人有什麼益處
[00:14:59.680 --> 00:15:01.680]  虛浮的事可以是錢
[00:15:01.680 --> 00:15:03.680]  但也可以是
[00:15:03.680 --> 00:15:05.680]  這個事是解作華語的字
[00:15:05.680 --> 00:15:07.680]  可以解作
[00:15:07.680 --> 00:15:09.680]  就算你和他吵架
[00:15:09.680 --> 00:15:11.680]  或者和神
[00:15:11.680 --> 00:15:13.680]  不斷搏他一定要拿多一點
[00:15:13.680 --> 00:15:15.680]  都沒有用的
[00:15:15.680 --> 00:15:17.680]  人控制不了的
[00:15:17.680 --> 00:15:19.680]  這些福不是由我們定的
[00:15:19.680 --> 00:15:21.680]  不是說我要多少福就多少福
[00:15:21.680 --> 00:15:23.680]  就算你有這些福
[00:15:23.680 --> 00:15:25.680]  也不一定是福對你來說
[00:15:25.680 --> 00:15:27.680]  你不一定是享受到的
[00:15:27.680 --> 00:15:29.680]  因為他講了第一
[00:15:29.680 --> 00:15:31.680]  你又不知道
[00:15:31.680 --> 00:15:33.680]  沒得改
[00:15:33.680 --> 00:15:35.680]  沒得在神那裡和他爭奪的
[00:15:35.680 --> 00:15:37.680]  所以他說
[00:15:37.680 --> 00:15:39.680]  接著他就說
[00:15:39.680 --> 00:15:41.680]  不知道了十二節
[00:15:41.680 --> 00:15:43.680]  人一生虛度的日子就如影兒經過
[00:15:43.680 --> 00:15:45.680]  誰知道有什麼
[00:15:45.680 --> 00:15:47.680]  其他有益
[00:15:47.680 --> 00:15:49.680]  這個很簡單講的就是
[00:15:49.680 --> 00:15:51.680]  就是
[00:15:51.680 --> 00:15:53.680]  你所追求的福
[00:15:53.680 --> 00:15:55.680]  其實都不一定是福
[00:15:55.680 --> 00:15:57.680]  因為你未必對你的心
[00:15:57.680 --> 00:15:59.680]  是好的
[00:15:59.680 --> 00:16:01.680]  事實上你都不知道什麼是福
[00:16:01.680 --> 00:16:03.680]  就算你知道
[00:16:03.680 --> 00:16:05.680]  你都控制不了
[00:16:05.680 --> 00:16:07.680]  你都不可以
[00:16:07.680 --> 00:16:09.680]  幫自己去
[00:16:09.680 --> 00:16:11.680]  加多點福都不行的
[00:16:11.680 --> 00:16:13.680]  福就是這樣的
[00:16:13.680 --> 00:16:15.680]  在我們看到人生
[00:16:15.680 --> 00:16:17.680]  就是
[00:16:17.680 --> 00:16:19.680]  定了有這樣的定例
[00:16:19.680 --> 00:16:21.680]  這個其實是物質秩序所講的
[00:16:21.680 --> 00:16:23.680]  神給你那一份
[00:16:23.680 --> 00:16:27.680]  你沒得說
[00:16:27.680 --> 00:16:29.680]  我們要去追求的
[00:16:29.680 --> 00:16:31.680]  我已經講過這個
[00:16:31.680 --> 00:16:33.680]  這些福不是用來追的
[00:16:33.680 --> 00:16:35.680]  用來給的
[00:16:35.680 --> 00:16:37.680]  你追他就沒有了
[00:16:37.680 --> 00:16:39.680]  但神要給你
[00:16:39.680 --> 00:16:41.680]  你就可以傳去感恩的心
[00:16:41.680 --> 00:16:43.680]  所以他首先講的就是
[00:16:43.680 --> 00:16:45.680]  福
[00:16:45.680 --> 00:16:47.680]  其實你都不知道
[00:16:47.680 --> 00:16:49.680]  什麼是
[00:16:49.680 --> 00:16:51.680]  他是不是真的福
[00:16:51.680 --> 00:16:53.680]  表面上好像是福
[00:16:53.680 --> 00:16:55.680]  但都不一定是福
[00:16:55.680 --> 00:16:57.680]  你都控制不了
[00:16:57.680 --> 00:16:59.680]  我們講禍
[00:16:59.680 --> 00:17:01.680]  禍一樣是這樣的
[00:17:01.680 --> 00:17:03.680]  第七章又是分了三樣東西
[00:17:03.680 --> 00:17:05.680]  又是每一處
[00:17:05.680 --> 00:17:07.680]  都有一個心字
[00:17:07.680 --> 00:17:09.680]  不過心在愚民就不同的心字
[00:17:09.680 --> 00:17:11.680]  他特意轉換了
[00:17:11.680 --> 00:17:13.680]  不過意思都很近的
[00:17:13.680 --> 00:17:17.680]  第一是死亡
[00:17:17.680 --> 00:17:21.680]  第七章一至四節
[00:17:21.680 --> 00:17:23.680]  這些是最大的禍
[00:17:23.680 --> 00:17:25.680]  第二就是人的責備
[00:17:25.680 --> 00:17:27.680]  五至七節
[00:17:27.680 --> 00:17:29.680]  然後八至十二節就是逆境
[00:17:29.680 --> 00:17:31.680]  他就是每一處來去再檢討
[00:17:31.680 --> 00:17:33.680]  剛才檢討了福
[00:17:33.680 --> 00:17:35.680]  對心不一定
[00:17:35.680 --> 00:17:37.680]  是給到你享福的
[00:17:37.680 --> 00:17:39.680]  第七就是禍
[00:17:39.680 --> 00:17:41.680]  我這裡要解釋多一點
[00:17:41.680 --> 00:17:43.680]  第七和他每一段
[00:17:43.680 --> 00:17:45.680]  除了有心字之外
[00:17:45.680 --> 00:17:47.680]  亦都是
[00:17:47.680 --> 00:17:51.680]  不過這個原文才看到
[00:17:51.680 --> 00:17:53.680]  他特意換了一些字眼
[00:17:53.680 --> 00:17:55.680]  我都可以介紹一點
[00:17:55.680 --> 00:17:57.680]  第一節命義強於美好的高柔
[00:17:57.680 --> 00:17:59.680]  這些好像是講另一樣東西
[00:17:59.680 --> 00:18:01.680]  第一句解釋就是
[00:18:01.680 --> 00:18:03.680]  人死的日子勝過人生的日子
[00:18:05.680 --> 00:18:07.680]  他是講死亡的
[00:18:07.680 --> 00:18:09.680]  命義其實原文是一個名字
[00:18:09.680 --> 00:18:13.680]  應該不要形容為命義
[00:18:13.680 --> 00:18:15.680]  其實他是在講墓碑的名字
[00:18:15.680 --> 00:18:17.680]  代表墳墓的
[00:18:17.680 --> 00:18:21.680]  名字是比美好的高柔好
[00:18:21.680 --> 00:18:23.680]  美好的高柔
[00:18:23.680 --> 00:18:25.680]  你知道就是他們
[00:18:25.680 --> 00:18:27.680]  開派對的時候
