
[00:00:00.000 --> 00:00:12.000]  各位丁姐妹,早安,很高兴可以来港福堂和大家一起敬拜上帝
[00:09:22.200 --> 00:09:25.640]  去到打斷了她人生未來發展的路向
[00:09:25.640 --> 00:09:30.080]  畫她就是一個父母一個否定
[00:09:30.080 --> 00:09:33.640]  是影響了一個小孩的終身事業
[00:09:33.640 --> 00:09:35.040]  到未定
[00:09:35.040 --> 00:09:36.800]  一份的冷漠
[00:09:36.800 --> 00:09:38.480]  漠不關心
[00:09:38.480 --> 00:09:42.280]  那個掛著刀機的心情
[00:09:42.280 --> 00:09:44.040]  我們明白有很多事
[00:09:44.040 --> 00:09:46.920]  是來自一個人的自我中心
[00:09:46.920 --> 00:09:48.520]  其實很有可能
[00:09:48.520 --> 00:09:50.680]  那個媽媽也不太察覺
[00:09:50.680 --> 00:09:52.120]  原來她那句話
[00:09:52.120 --> 00:09:55.800]  真是不經意地去到影響了這個小孩的一生
[00:09:55.800 --> 00:09:57.880]  又畫她這位的媽媽
[00:09:57.880 --> 00:10:00.200]  也有另外一位媽媽
[00:10:00.200 --> 00:10:01.960]  那種的否定
[00:10:01.960 --> 00:10:05.880]  可能是隔世代去到相傳都未定
[00:10:05.880 --> 00:10:07.160]  我們人好無奈
[00:10:07.160 --> 00:10:08.920]  我們面對人的罪性
[00:10:08.920 --> 00:10:10.360]  我們想做好一點
[00:10:10.360 --> 00:10:11.680]  但是情緒一來
[00:10:11.680 --> 00:10:13.360]  我們又做回那個我
[00:10:13.360 --> 00:10:16.080]  這個是很難自制傷害別人
[00:10:16.080 --> 00:10:17.760]  彷彿我們的成長
[00:10:17.760 --> 00:10:20.880]  就好像一個原罪一樣
[00:10:20.880 --> 00:10:22.320]  無論我怎樣
[00:10:22.320 --> 00:10:26.080]  我都是一個存在就是罪的感覺
[00:10:26.080 --> 00:10:27.040]  但是我今天
[00:10:27.040 --> 00:10:29.720]  我想分享一個福音給大家聽
[00:10:29.720 --> 00:10:33.000]  基督教是不相信原罪
[00:10:33.000 --> 00:10:35.400]  是相信原愛
[00:10:35.400 --> 00:10:36.760]  不相信原罪
[00:10:36.760 --> 00:10:38.680]  是相信原愛
[00:10:38.680 --> 00:10:40.600]  我在這裡引用勞運
[00:10:40.600 --> 00:10:42.920]  神父的一句話
[00:10:42.920 --> 00:10:46.160]  他就說這種原初的愛
[00:10:46.160 --> 00:10:48.240]  在你能夠愛任何人
[00:10:48.240 --> 00:10:51.160]  或者接受任何人愛你以前
[00:10:51.160 --> 00:10:53.560]  其實我已經愛你
[00:10:53.560 --> 00:10:55.120]  我已經接納你
[00:10:55.120 --> 00:10:56.720]  你是蒙越立的
[00:10:56.720 --> 00:10:57.760]  你是蒙內的
[00:10:57.760 --> 00:11:00.200]  無論你的父母
[00:11:00.200 --> 00:11:01.800]  兄弟姐妹
[00:11:01.800 --> 00:11:03.360]  學校教會社會
[00:11:03.360 --> 00:11:05.680]  對你做過什麼都好
[00:11:05.680 --> 00:11:07.560]  你在我的愛中而生
[00:11:07.560 --> 00:11:08.560]  因為愛
[00:11:08.560 --> 00:11:10.400]  我命定你的存在
[00:11:10.400 --> 00:11:11.280]  因為愛
[00:11:11.280 --> 00:11:13.200]  我宣告你的出生
[00:11:13.200 --> 00:11:15.920]  你是我愛的體現
[00:11:15.920 --> 00:11:18.320]  具體的呈現
[00:11:18.320 --> 00:11:19.920]  在我裡面沒有憎恨
[00:11:19.920 --> 00:11:20.600]  沒有報復
[00:11:20.600 --> 00:11:21.600]  沒有仇恨
[00:11:21.600 --> 00:11:23.480]  沒有任何事物
[00:11:23.480 --> 00:11:24.880]  我要排斥你
[00:11:24.880 --> 00:11:25.880]  我愛你
[00:11:25.880 --> 00:11:27.560]  這個就是愛
[00:11:27.560 --> 00:11:28.880]  什麼叫做原愛
[00:11:28.880 --> 00:11:29.760]  原來
[00:11:29.760 --> 00:11:32.480]  我說一下什麼不是原愛
[00:11:32.480 --> 00:11:35.040]  不是原愛就是有條件的愛
[00:11:35.040 --> 00:11:35.840]  有條件的話
[00:11:35.840 --> 00:11:38.440]  就是說你要做了一些事情
[00:11:38.440 --> 00:11:41.400]  才能換到一種愛
[00:11:41.400 --> 00:11:42.400]  我明白的
[00:11:42.400 --> 00:11:45.240]  我從小到大得不到我父母的讚賞
[00:11:45.240 --> 00:11:47.240]  我一定要做好我自己
[00:11:47.240 --> 00:11:49.800]  才能換到一句肯定的價值
[00:11:49.800 --> 00:11:52.040]  我們叫這些叫交易
[00:11:52.040 --> 00:11:55.560]  我們叫這些叫做有條件的愛
[00:11:55.560 --> 00:11:56.920]  什麼叫原愛
[00:11:56.920 --> 00:11:59.760]  原愛就是你不需要做任何事情
[00:11:59.760 --> 00:12:01.920]  你的存在
[00:12:01.920 --> 00:12:04.000]  已經就是一個愛
[00:12:04.000 --> 00:12:06.520]  你的存在就值得愛
[00:12:06.520 --> 00:12:08.480]  不需要你做任何事情
[00:12:08.480 --> 00:12:11.200]  你已經有那種充滿的愛
[00:12:11.200 --> 00:12:13.440]  和原罪的觀念是否很相似
[00:12:13.440 --> 00:12:14.640]  但是完全相反
[00:12:14.640 --> 00:12:15.240]  是不是
[00:12:15.240 --> 00:12:17.720]  完全相反的一種這樣的情況
[00:12:17.720 --> 00:12:19.760]  我想大家
[00:12:19.760 --> 00:12:23.000]  有一句這樣的說話是耶穌基督說的
[00:12:23.000 --> 00:12:25.440]  就是我們能夠彼此相愛
[00:12:25.440 --> 00:12:26.360]  為什麼
[00:12:26.360 --> 00:12:28.720]  是因為神
[00:12:28.720 --> 00:12:30.560]  是先愛我們
[00:12:30.560 --> 00:12:31.800]  我打個比喻
[00:12:31.800 --> 00:12:33.320]  那個比喻就是
[00:12:33.320 --> 00:12:34.760]  想像而已
[00:12:34.760 --> 00:12:36.280]  應該沒可能發生的
[00:12:36.280 --> 00:12:37.520]  想像
[00:12:37.520 --> 00:12:41.160]  你的銀行戶口有無限的金錢
[00:12:41.160 --> 00:12:42.640]  想像而已
[00:12:42.640 --> 00:12:45.000]  今晚做夢想好了
[00:12:45.000 --> 00:12:47.320]  不過想像有無限的金錢
[00:12:47.320 --> 00:12:48.760]  我們叫做infinity
[00:12:48.760 --> 00:12:50.960]  infinity有無限的金錢
[00:12:50.960 --> 00:12:54.160]  如果你人生真的有無限的金錢
[00:12:54.160 --> 00:12:59.320]  你又何須介意不小心跌了一千萬
[00:12:59.320 --> 00:13:01.880]  我不知道你明不明白我講什麼
[00:13:01.880 --> 00:13:04.080]  如果將那一千萬
[00:13:04.080 --> 00:13:06.200]  over infinity
[00:13:06.200 --> 00:13:08.320]  其實那個數你懂得計算的
[00:13:08.320 --> 00:13:10.360]  那個數是等於什麼
[00:13:10.360 --> 00:13:12.080]  等於零
[00:13:12.080 --> 00:13:13.240]  就是說如果你
[00:13:13.240 --> 00:13:15.360]  有無限金錢的話
[00:13:15.360 --> 00:13:17.640]  那一千萬是nothing
[00:13:17.640 --> 00:13:19.280]  是nothing
[00:13:19.280 --> 00:13:21.600]  如果同樣的道理大家明白
[00:13:21.600 --> 00:13:25.000]  如果你的人生是充滿愛
[00:13:25.000 --> 00:13:26.760]  滿到一個地步
[00:13:26.760 --> 00:13:28.520]  是無限的愛
[00:13:28.520 --> 00:13:30.320]  不是要求你做過什麼
[00:13:30.320 --> 00:13:31.960]  而是無限的肯定
[00:13:31.960 --> 00:13:34.280]  無限的愛充滿你的時候
[00:13:34.280 --> 00:13:35.680]  你有何苦
[00:13:35.680 --> 00:13:39.160]  你又何須介意去付出那一點點
[00:13:39.160 --> 00:13:40.000]  是不是
[00:13:40.000 --> 00:13:42.080]  你又何苦又何須
[00:13:42.080 --> 00:13:45.080]  去惹人家對你的愛
[00:13:45.080 --> 00:13:48.000]  我九十八分
[00:13:48.000 --> 00:13:49.200]  不過你九十六分
[00:13:49.200 --> 00:13:52.120]  我們不需要再做這麼看不開的事
[00:13:52.120 --> 00:13:53.000]  是不是
[00:13:53.000 --> 00:13:55.680]  你又何苦將別人的肯定
[00:13:55.680 --> 00:13:57.680]  成為你追求的價值
[00:13:57.680 --> 00:14:00.600]  所以我有一句話我很認同
[00:14:00.600 --> 00:14:02.320]  就是如果你有無限的愛
[00:14:02.320 --> 00:14:03.800]  在你的內心裡面的時候
[00:14:03.800 --> 00:14:05.720]  你的人是活得豁達
[00:14:05.720 --> 00:14:07.280]  活得瀟灑
[00:14:07.280 --> 00:14:09.240]  活出真我
[00:14:09.240 --> 00:14:11.520]  因為一個有限的愛
[00:14:11.520 --> 00:14:12.960]  甚至是沒什麼愛的人
[00:14:12.960 --> 00:14:14.680]  他要拼命去外面惹
[00:14:14.680 --> 00:14:16.360]  當他惹的過程當中
[00:14:16.360 --> 00:14:19.480]  他慢慢地開始的人就會變質
[00:14:19.480 --> 00:14:22.120]  就會在想我要惹更多的掌聲
[00:14:22.120 --> 00:14:23.200]  名譽
[00:14:23.200 --> 00:14:24.200]  地位
[00:14:24.200 --> 00:14:25.280]  金錢
[00:14:25.280 --> 00:14:26.720]  可能某些人的關係
[00:14:26.720 --> 00:14:29.080]  更加確立我的肯定價值
[00:14:29.080 --> 00:14:32.000]  可能我認識一些某些人的人物
[00:14:32.000 --> 00:14:33.720]  才確立我的價值
[00:14:33.720 --> 00:14:35.600]  但是如果你這樣追求的話
[00:14:35.600 --> 00:14:36.760]  你還要這兩件事
[00:14:36.760 --> 00:14:39.320]  去炫耀自己的過程當中
[00:14:39.320 --> 00:14:41.280]  會產生很多的罪行
[00:14:41.280 --> 00:14:43.480]  產生很多傷害別人的過程當中
[00:14:43.480 --> 00:14:45.280]  我們在社會工作這麼久
[00:14:45.280 --> 00:14:46.840]  大家完全明白
[00:14:46.840 --> 00:14:49.440]  這件事是什麼事
[00:14:49.440 --> 00:14:51.560]  但是如果你是充滿愛的時候
[00:14:51.560 --> 00:14:53.200]  你還要不要惹
[00:14:53.200 --> 00:14:54.640]  其實不用惹
[00:14:54.640 --> 00:14:57.360]  你已經很得著那個肯定
[00:14:57.360 --> 00:14:58.560]  而這個人
[00:14:58.560 --> 00:15:02.480]  就不會朝著別人期望你的方向
[00:15:02.480 --> 00:15:04.600]  去活那個人生
[00:15:04.600 --> 00:15:06.360]  別人期望你怎樣你就怎樣
[00:15:06.360 --> 00:15:08.400]  別人期望你去A就去A
[00:15:08.400 --> 00:15:09.760]  去B就去B
[00:15:09.760 --> 00:15:12.720]  慢慢你就沒有了自己
[00:15:12.720 --> 00:15:14.240]  沒有了自己你就
[00:15:14.240 --> 00:15:17.000]  消失在別人的期望當中
[00:15:17.000 --> 00:15:18.640]  而活不到自己
[00:15:18.640 --> 00:15:21.760]  所以一個充滿愛的人
[00:15:21.760 --> 00:15:24.760]  才能夠真正活出真愛
[00:15:24.760 --> 00:15:27.320]  真正能夠豁達地活出
[00:15:27.320 --> 00:15:29.080]  我們的自己
[00:15:29.080 --> 00:15:30.880]  我再打個比喻
[00:15:30.880 --> 00:15:34.280]  那個比喻就是一件物件的價值
[00:15:34.280 --> 00:15:37.240]  取決於有沒有人
[00:15:37.240 --> 00:15:39.960]  出多少錢去買它
[00:15:39.960 --> 00:15:43.040]  這個就屬於那件物件的價值
[00:15:43.040 --> 00:15:44.960]  例如說如果有一對襪子
[00:15:44.960 --> 00:15:47.200]  其實是值20港幣
[00:15:47.200 --> 00:15:51.480]  但是如果有人用100萬去買那對襪子的話
[00:15:51.480 --> 00:15:55.840]  很有可能那對襪子是穿過某個明星的腳
[00:15:55.840 --> 00:15:57.600]  就變成100萬
[00:15:57.600 --> 00:15:58.520]  你就去買它
[00:15:58.520 --> 00:16:02.040]  那這對襪子的價值就是100萬
[00:16:02.040 --> 00:16:06.440]  這個是你用多少錢買它就成為它的價值
[00:16:06.440 --> 00:16:08.040]  如果我們相信
[00:16:08.040 --> 00:16:10.080]  耶穌基督為你訂十字架
[00:16:10.080 --> 00:16:11.880]  他為你所流出的補血
[00:16:11.880 --> 00:16:14.880]  我們用這件事情無價之寶
[00:16:14.880 --> 00:16:15.960]  這樣的補血
[00:16:15.960 --> 00:16:19.080]  買熟了你的人生的話
[00:16:19.080 --> 00:16:22.080]  這個就是我這個人的價值
[00:16:22.080 --> 00:16:23.280]  而這個人的價值
[00:16:23.280 --> 00:16:26.240]  上帝就因為這樣的救贖
[00:16:26.240 --> 00:16:29.360]  為你的生命注入了一個的價值
[00:16:29.360 --> 00:16:30.920]  而這個價值是什麼呢
[00:16:30.920 --> 00:16:33.000]  是infinity
[00:16:33.000 --> 00:16:36.000]  如果我們注入了這個infinity的價值
[00:16:36.000 --> 00:16:41.000]  我們又何苦賤賣自己給那些掌聲
[00:16:41.000 --> 00:16:42.880]  名譽地位
[00:16:42.880 --> 00:16:45.040]  就算他出一千萬買你
[00:16:45.040 --> 00:16:48.560]  也不及上帝、耶穌基督
[00:16:48.560 --> 00:16:51.000]  所對你的肯定和價值
[00:16:51.000 --> 00:16:55.120]  我們叫這些就叫做懸礙
[00:16:55.120 --> 00:16:56.800]  這種懸礙對我們釋放
[00:16:56.800 --> 00:17:00.360]  我想最貼近懸礙的人類的化身
[00:17:00.360 --> 00:17:03.120]  其實我覺得是母親
[00:17:03.120 --> 00:17:03.880]  大家同不同意
[00:17:03.880 --> 00:17:05.880]  再看看你身邊的母親
[00:17:05.880 --> 00:17:07.000]  你看看她
[00:17:07.000 --> 00:17:09.960]  是不是無論如何她都這麼愛你
[00:17:09.960 --> 00:17:11.440]  這個一定是的
[00:17:11.440 --> 00:17:14.440]  但是我們明白人的愛是很有限
[00:17:14.440 --> 00:17:16.400]  子女是會很激氣
[00:17:16.400 --> 00:17:18.520]  你看著她成長二十多年
[00:17:18.520 --> 00:17:20.600]  我看著我女兒現在十四歲
[00:17:20.600 --> 00:17:22.120]  我也明白十四年來
[00:17:22.120 --> 00:17:25.200]  我也沒有辦法去到完美地
[00:17:25.200 --> 00:17:27.640]  去到展示這個懸礙
[00:17:27.640 --> 00:17:30.240]  如果家庭裡面沒有耶穌基督
[00:17:30.240 --> 00:17:31.840]  我看不到這種
[00:17:31.840 --> 00:17:34.120]  我看不到這種叫做
[00:17:34.120 --> 00:17:35.880]  infinity的愛
[00:17:35.880 --> 00:17:38.080]  我今天帶一段的傳道書
[00:17:38.080 --> 00:17:39.640]  給大家去到認識
[00:17:39.640 --> 00:17:43.320]  是來自第六章的第一到第二節
[00:17:43.320 --> 00:17:44.240]  他就這麼說
[00:17:44.240 --> 00:17:45.160]  他就說
[00:17:45.160 --> 00:17:47.360]  我見日光之下
[00:17:47.360 --> 00:17:51.920]  有一宗的禍患寵壓在一個人的身上
[00:17:51.920 --> 00:17:54.720]  就是人蒙神似他
[00:17:54.720 --> 00:17:57.480]  知才豐富尊榮
[00:17:57.480 --> 00:17:59.720]  以至他心裡所願的
[00:17:59.720 --> 00:18:02.160]  一樣都不缺
[00:18:02.160 --> 00:18:05.600]  只是神使他不能吃用
[00:18:05.600 --> 00:18:07.720]  反有愛人吃用
[00:18:07.720 --> 00:18:09.280]  這是虛空
[00:18:09.280 --> 00:18:11.240]  也是禍患
[00:18:11.240 --> 00:18:13.360]  這裡我不知道大家
[00:18:13.360 --> 00:18:16.280]  是否羨慕成為這種人
[00:18:16.280 --> 00:18:17.560]  我告訴大家
[00:18:17.560 --> 00:18:21.200]  這個人是擁有知才
[00:18:21.200 --> 00:18:23.400]  豐富尊榮
[00:18:23.400 --> 00:18:25.520]  並且去到一個地步
[00:18:25.520 --> 00:18:27.960]  他心裡所願的
[00:18:27.960 --> 00:18:29.560]  一樣都不缺
[00:18:29.560 --> 00:18:30.440]  也就是說
[00:18:30.440 --> 00:18:32.240]  他想要什麼
[00:18:32.240 --> 00:18:33.400]  就怎樣
[00:18:33.400 --> 00:18:35.320]  有什麼
[00:18:35.320 --> 00:18:36.480]  你有沒有發現
[00:18:36.480 --> 00:18:38.800]  有沒有人去到一個這樣的地步
[00:18:38.800 --> 00:18:41.440]  就是他心裡面想要什麼
[00:18:41.440 --> 00:18:43.160]  就有什麼的地步
[00:18:43.160 --> 00:18:46.240]  其實就真的是很恐怖的境界
[00:18:46.240 --> 00:18:48.320]  很厲害
[00:18:48.320 --> 00:18:50.640]  就是知才豐富尊榮
[00:18:50.640 --> 00:18:53.280]  在聖經裡面有沒有這個人存在的呢
[00:18:53.280 --> 00:18:56.080]  其實知才豐富尊榮這三個字
[00:18:56.080 --> 00:18:59.920]  在舊約裡面曾幾何時形容過一個人
