
[00:00:00.000 --> 00:00:05.000]  我們講道至先 一切低頭祈禱
[00:03:07.000 --> 00:03:09.000]  是不是有點奇怪呢
[00:03:09.000 --> 00:03:13.000]  第二節是輔助經文一章二十二節
[00:03:13.000 --> 00:03:14.000]  一章是講什麼呢
[00:03:14.000 --> 00:03:16.000]  一章就是智慧在街上呼喊
[00:03:16.000 --> 00:03:22.000]  叫愚昧人、蝕萬人、愚昧人來得著智慧
[00:03:22.000 --> 00:03:25.000]  你們愚昧人喜愛愚昧
[00:03:25.000 --> 00:03:29.000]  為什麼會重覆他的願望呢
[00:03:29.000 --> 00:03:34.000]  原來他喜歡講一些討人厭的話
[00:03:34.000 --> 00:03:36.000]  他就是喜歡得罪人
[00:03:36.000 --> 00:03:39.000]  原來有些人是這樣的
[00:03:39.000 --> 00:03:42.000]  好譏笑的人喜歡譏笑
[00:03:42.000 --> 00:03:46.000]  愚昧人,恨惡自食
[00:03:46.000 --> 00:03:47.000]  我就明白了
[00:03:47.000 --> 00:03:50.000]  他不要學習,他不要改變
[00:03:50.000 --> 00:03:52.000]  你不要告訴我這些
[00:03:52.000 --> 00:03:56.000]  我要用我自己的方法去做
[00:03:56.000 --> 00:03:59.000]  要到什麼時候呢
[00:03:59.000 --> 00:04:01.000]  直到永遠
[00:04:01.000 --> 00:04:07.000]  原來恨惡自食才是重點
[00:04:07.000 --> 00:04:10.000]  基督徒也沒有例外
[00:04:10.000 --> 00:04:12.000]  有些弟兄姊妹說
[00:04:12.000 --> 00:04:14.000]  你不要跟我解釋那麼多
[00:04:14.000 --> 00:04:16.000]  我告訴你這個字怎麼解釋
[00:04:16.000 --> 00:04:19.000]  你告訴我我要做什麼就行了
[00:04:19.000 --> 00:04:21.000]  是不是真的這樣呢
[00:04:21.000 --> 00:04:25.000]  其實在屬靈生命上是沒有成長的
[00:04:25.000 --> 00:04:27.000]  第一個測試
[00:04:27.000 --> 00:04:30.000]  我在整個真言中
[00:04:30.000 --> 00:04:35.000]  找了所有關於這三方面的真言
[00:04:35.000 --> 00:04:37.000]  在整個真言中
[00:04:37.000 --> 00:04:41.000]  我找到15節經文是關於驕傲
[00:04:41.000 --> 00:04:44.000]  我震撼的地方是
[00:04:44.000 --> 00:04:47.000]  原來15節關於驕傲的經文
[00:04:47.000 --> 00:04:50.000]  差不多有10個同義詞表達方式
[00:04:50.000 --> 00:04:52.000]  是講驕傲的
[00:04:52.000 --> 00:04:54.000]  誇不誇張
[00:04:54.000 --> 00:04:57.000]  還有十多個名詞
[00:04:57.000 --> 00:04:59.000]  很多這些詞語
[00:04:59.000 --> 00:05:02.000]  在聖經中非常重要
[00:05:02.000 --> 00:05:06.000]  但我發現這些同義詞也有一個共通點
[00:05:06.000 --> 00:05:08.000]  就是很高
[00:05:08.000 --> 00:05:12.000]  愚昧就是覺得很高
[00:05:12.000 --> 00:05:19.000]  我發現驕傲有幾個特性
[00:05:19.000 --> 00:05:24.000]  第一個特性就是驕傲和身體部分有關
[00:05:24.000 --> 00:05:26.000]  和什麼身體部分有關呢
[00:05:26.000 --> 00:05:30.000]  第一和我們的嘴巴有關
[00:05:30.000 --> 00:05:33.000]  有沒有聽過口氣很大
[00:05:33.000 --> 00:05:37.000]  我們在新聞電視也會看到
[00:05:37.000 --> 00:05:40.000]  嘴巴我們就看到他驕傲
[00:05:40.000 --> 00:05:44.000]  第二個身體部分是眼睛長在哪裡
[00:05:44.000 --> 00:05:46.000]  長在頭頂
[00:05:46.000 --> 00:05:49.000]  中國人也很聰明
[00:05:49.000 --> 00:05:52.000]  和真言的身體部分很接近
[00:05:52.000 --> 00:05:58.000]  最重要的是驕傲在心裡
[00:05:58.000 --> 00:06:01.000]  有時候我們會看出人的驕傲
[00:06:01.000 --> 00:06:03.000]  但有時候我們看不出
[00:06:03.000 --> 00:06:05.000]  因為在心裡
[00:06:05.000 --> 00:06:07.000]  第四個是靈
[00:06:07.000 --> 00:06:09.000]  心和靈有什麼分別
[00:06:09.000 --> 00:06:12.000]  靈在我們心的深層的地方
[00:06:12.000 --> 00:06:17.000]  有時候我們會看出人的驕傲
[00:06:17.000 --> 00:06:19.000]  可能中國人就特別
[00:06:19.000 --> 00:06:22.000]  看起來好像很謙卑
[00:06:22.000 --> 00:06:24.000]  其實不是
[00:06:24.000 --> 00:06:27.000]  其實是極度驕傲
[00:06:27.000 --> 00:06:31.000]  第二個特性是
[00:06:31.000 --> 00:06:34.000]  我將這十五節經文整合之後
[00:06:34.000 --> 00:06:38.000]  我可以將這十五節經文分三個類別
[00:06:38.000 --> 00:06:40.000]  第一個類別是什麼
[00:06:40.000 --> 00:06:46.000]  第一個類別是驕傲是會激動神的憤怒
[00:06:46.000 --> 00:06:48.000]  甚至審判
[00:06:48.000 --> 00:06:50.000]  你猜有多少節經文呢
[00:06:50.000 --> 00:06:52.000]  五節啊
[00:06:52.000 --> 00:06:54.000]  三分一節
[00:06:54.000 --> 00:06:55.000]  三分一的經文
[00:06:55.000 --> 00:06:57.000]  第二個特性是什麼
[00:06:57.000 --> 00:07:00.000]  驕傲是自我摧毀
[00:07:00.000 --> 00:07:04.000]  人的驕傲就是摧毀自己的生命
[00:07:04.000 --> 00:07:06.000]  我們問什麼人會驕傲
[00:07:06.000 --> 00:07:08.000]  是不是那個蠢蠢鈍鈍的人會驕傲
[00:07:08.000 --> 00:07:10.000]  當然不是
[00:07:10.000 --> 00:07:12.000]  越有成就
[00:07:12.000 --> 00:07:14.000]  學問越高
[00:07:14.000 --> 00:07:16.000]  社會地位越高
[00:07:16.000 --> 00:07:19.000]  權貴有錢
[00:07:19.000 --> 00:07:22.000]  越容易驕傲還是越容易謙卑
[00:07:22.000 --> 00:07:24.000]  越容易驕傲
[00:07:24.000 --> 00:07:27.000]  那麼基督徒有沒有例外
[00:07:27.000 --> 00:07:29.000]  沒有例外
[00:07:29.000 --> 00:07:31.000]  生命的反思
[00:07:31.000 --> 00:07:34.000]  最後只有一次
[00:07:34.000 --> 00:07:39.000]  驕傲能夠摧毀社會
[00:07:39.000 --> 00:07:45.000]  在他周圍的人會有負面的影響
[00:07:45.000 --> 00:07:48.000]  最後一個類別是什麼
[00:07:48.000 --> 00:07:50.000]  鑒然最值錢的經文是什麼
[00:07:50.000 --> 00:07:52.000]  不是平衡的經文
[00:07:52.000 --> 00:07:54.000]  是對照的經文
[00:07:54.000 --> 00:07:56.000]  我們將反面來看
[00:07:56.000 --> 00:07:58.000]  驕傲的相反是什麼
[00:07:58.000 --> 00:08:00.000]  謙卑我們每個人都知道
[00:08:00.000 --> 00:08:05.000]  對照經文有兩節經文
[00:08:05.000 --> 00:08:08.000]  驕傲的相反不是謙卑
[00:08:08.000 --> 00:08:12.000]  是敬畏耶和華
[00:08:12.000 --> 00:08:14.000]  我看到這裡的時候
[00:08:14.000 --> 00:08:16.000]  給我很深層的提醒
[00:08:16.000 --> 00:08:19.000]  原來驕傲的人就不敬畏耶和華
[00:08:19.000 --> 00:08:21.000]  我們去看經文
[00:08:21.000 --> 00:08:24.000]  神的話語怎樣教導我們
[00:08:24.000 --> 00:08:26.000]  我們起步點的經文就是
[00:08:26.000 --> 00:08:28.000]  《針研六章十六節》
[00:08:28.000 --> 00:08:30.000]  《針研六章十六節》
[00:08:30.000 --> 00:08:32.000]  不知道大家熟不熟悉
[00:08:32.000 --> 00:08:37.000]  耶和華所恨惡的有六樣
[00:08:37.000 --> 00:08:40.000]  心裡恨惡
[00:08:40.000 --> 00:08:43.000]  心情恨惡的有七樣
[00:08:43.000 --> 00:08:45.000]  第一樣是什麼
[00:08:45.000 --> 00:08:48.000]  高傲的顏
[00:08:48.000 --> 00:08:50.000]  我沒有想過
[00:08:50.000 --> 00:08:52.000]  其實在這麼多的罪裏
[00:08:52.000 --> 00:08:54.000]  在我讀《針研》裏
[00:08:54.000 --> 00:08:56.000]  原來驕傲是第一樣
[00:08:56.000 --> 00:09:01.000]  驕傲是最容易惹動神的憤怒
[00:09:01.000 --> 00:09:04.000]  然後才說謊
[00:09:04.000 --> 00:09:07.000]  流無辜人的血排第三
[00:09:07.000 --> 00:09:12.000]  第二經文是心裡驕傲
[00:09:12.000 --> 00:09:13.000]  我剛才說了
[00:09:13.000 --> 00:09:18.000]  《針研》教我們驕傲是在心裏
[00:09:18.000 --> 00:09:22.000]  是耶和華厭惡
[00:09:22.000 --> 00:09:26.000]  因為《針研》不巧出現了兩節經文
[00:09:26.000 --> 00:09:28.000]  是耶和華恨惡
[00:09:28.000 --> 00:09:31.000]  耶和華最恨惡的就是驕傲
[00:09:31.000 --> 00:09:33.000]  有沒有人生你的氣
[00:09:33.000 --> 00:09:34.000]  就任由他生氣吧
[00:09:34.000 --> 00:09:37.000]  驕傲的人不影響我
[00:09:37.000 --> 00:09:39.000]  我仍然做我的討人厭的事
[00:09:39.000 --> 00:09:41.000]  你可不可以說
[00:09:41.000 --> 00:09:44.000]  耶和華生我的氣就任由他生氣吧
[00:09:44.000 --> 00:09:46.000]  誰有膽量這樣說
[00:09:46.000 --> 00:09:49.000]  極度愚昧的人就敢這樣說
[00:09:49.000 --> 00:09:51.000]  因為不懂聖經
[00:09:51.000 --> 00:09:52.000]  你不懂嗎
[00:09:52.000 --> 00:09:56.000]  耶和華恨惡在我認識的神學裏
[00:09:56.000 --> 00:09:58.000]  是甚麼意思呢
[00:09:58.000 --> 00:09:59.000]  神必定追討
[00:09:59.000 --> 00:10:01.000]  你一定逃不掉
[00:10:01.000 --> 00:10:03.000]  這節《針研》正正就是帶出
[00:10:03.000 --> 00:10:06.000]  這個寶貴的神學
[00:10:06.000 --> 00:10:11.000]  他們必不免受罰
[00:10:11.000 --> 00:10:13.000]  神的審判臨在
[00:10:13.000 --> 00:10:17.000]  因為神最憤恨的就是驕傲
[00:10:17.000 --> 00:10:20.000]  但驕傲的問題是人看不到
[00:10:20.000 --> 00:10:22.000]  我們看不到
[00:10:22.000 --> 00:10:24.000]  看不到心
[00:10:24.000 --> 00:10:27.000]  我這裏引用了耶利米書十七章九節
[00:10:27.000 --> 00:10:29.000]  我們很熟悉的經文
[00:10:29.000 --> 00:10:33.000]  這裏說人心比萬物都詭詐
[00:10:33.000 --> 00:10:34.000]  即是甚麼意思呢
[00:10:34.000 --> 00:10:36.000]  我們看不到人的心
[00:10:36.000 --> 00:10:41.000]  我們看就算是看到表面的東西
[00:10:41.000 --> 00:10:43.000]  壞到極處
[00:10:43.000 --> 00:10:46.000]  壞到極處的原文是甚麼意思呢
[00:10:46.000 --> 00:10:48.000]  和合本是無法醫治
[00:10:48.000 --> 00:10:50.000]  無法救
[00:10:50.000 --> 00:10:52.000]  人的詭詐
[00:10:52.000 --> 00:10:54.000]  我的解讀是甚麼呢
[00:10:54.000 --> 00:10:57.000]  人心比萬物都詭詐是騙人的
[00:10:57.000 --> 00:10:59.000]  你看不到
[00:10:59.000 --> 00:11:01.000]  其實不單止是騙人
[00:11:01.000 --> 00:11:03.000]  連自己都騙了
[00:11:03.000 --> 00:11:04.000]  自欺
[00:11:04.000 --> 00:11:06.000]  自欺的人會告訴別人
[00:11:06.000 --> 00:11:08.000]  其實我不是很驕傲
[00:11:08.000 --> 00:11:10.000]  每個人都是這樣的
[00:11:10.000 --> 00:11:13.000]  如果當我們連自己都騙了
[00:11:13.000 --> 00:11:15.000]  就壞到極處
[00:11:15.000 --> 00:11:16.000]  為甚麼呢
[00:11:16.000 --> 00:11:19.000]  下面的說話是誰能識透
[00:11:19.000 --> 00:11:21.000]  誰是甚麼呢
[00:11:21.000 --> 00:11:23.000]  包括自己
[00:11:23.000 --> 00:11:26.000]  自己心裏的詭詐
[00:11:26.000 --> 00:11:28.000]  自己都不能識透
[00:11:28.000 --> 00:11:30.000]  唯有誰識透呢
[00:11:30.000 --> 00:11:34.000]  唯有耶和華監察人心
[00:11:34.000 --> 00:11:36.000]  監察這個字是試驗
[00:11:36.000 --> 00:11:37.000]  好像實驗室一樣
[00:11:37.000 --> 00:11:39.000]  試很多次的時候
[00:11:39.000 --> 00:11:41.000]  神試驗的時候就知道了
[00:11:41.000 --> 00:11:45.000]  試驗人的肺腑是甚麼意思呢
[00:11:45.000 --> 00:11:49.000]  因為驕傲在人的最深層的深處
[00:11:49.000 --> 00:11:51.000]  我給大家一個例子
[00:11:51.000 --> 00:11:54.000]  我剛入職恩福的時候
[00:11:54.000 --> 00:11:58.000]  我們恩福經常請外來客席講師
[00:11:58.000 --> 00:12:00.000]  有一次請到客席講師
[00:12:00.000 --> 00:12:01.000]  我還未拿博士學位
[00:12:01.000 --> 00:12:04.000]  就請了一個講師
[00:12:04.000 --> 00:12:06.000]  你叫我第一個名字就行
[00:12:06.000 --> 00:12:08.000]  我年少無知
[00:12:08.000 --> 00:12:10.000]  我真的叫他第一個名字
[00:12:10.000 --> 00:12:13.000]  0.1秒就黑了臉
[00:12:13.000 --> 00:12:18.000]  我發現我的同事沒有人叫他第一個名字
[00:12:18.000 --> 00:12:22.000]  他告訴我他很謙卑
[00:12:22.000 --> 00:12:23.000]  你可以叫我第一個名字
[00:12:23.000 --> 00:12:25.000]  我沒有所謂
[00:12:25.000 --> 00:12:27.000]  不是的
[00:12:27.000 --> 00:12:29.000]  人會看得出的
[00:12:29.000 --> 00:12:31.000]  這些是很表面的東西
[00:12:31.000 --> 00:12:33.000]  所以真正的驕傲
[00:12:33.000 --> 00:12:36.000]  是在我們心腸肺腑裏
[00:12:36.000 --> 00:12:40.000]  唯有耶和華監察才知道
[00:12:40.000 --> 00:12:43.000]  第二個部分就是我們說
[00:12:43.000 --> 00:12:47.000]  驕傲人是愚昧人
[00:12:47.000 --> 00:12:49.000]  所有驕傲經文裏面
[00:12:49.000 --> 00:12:54.000]  有三節經文是驕傲和愚昧是平衡的
[00:12:54.000 --> 00:12:56.000]  在講愚昧人之前
[00:12:56.000 --> 00:12:57.000]  要講一點點
[00:12:57.000 --> 00:13:00.000]  愚昧人在真言裏面是分五級的
[00:13:00.000 --> 00:13:03.000]  有沒有玩過七級豬
[00:13:03.000 --> 00:13:05.000]  五級是很重要的
[00:13:05.000 --> 00:13:07.000]  一般生育都適合的
[00:13:07.000 --> 00:13:09.000]  除了中間那個
[00:13:09.000 --> 00:13:12.000]  低級別就是愚夢人
[00:13:12.000 --> 00:13:14.000]  他愚昧是因為他懵懵的
[00:13:14.000 --> 00:13:17.000]  第二級別就是無知人
[00:13:17.000 --> 00:13:19.000]  愚昧是因為他心不見了
[00:13:19.000 --> 00:13:22.000]  即是那些年輕人沒有心肝的那些
[00:13:22.000 --> 00:13:26.000]  第三級別就是愚昧人
[00:13:26.000 --> 00:13:28.000]  真言裏面的神學
[00:13:28.000 --> 00:13:30.000]  愚昧人是那些拉車邊
[00:13:30.000 --> 00:13:32.000]  他還有機會可以救
[00:13:32.000 --> 00:13:34.000]  頭兩個級別是可以救的
[00:13:34.000 --> 00:13:37.000]  但第四第五級是不能救的
[00:13:37.000 --> 00:13:41.000]  第四級叫做愚妄人
[00:13:41.000 --> 00:13:43.000]  是不是譯得很好
[00:13:43.000 --> 00:13:45.000]  愚妄人那一級
[00:13:45.000 --> 00:13:48.000]  最後的級別是褻瀆人
[00:13:48.000 --> 00:13:51.000]  或者是好記潮人
[00:13:51.000 --> 00:13:54.000]  驕傲是五級
[00:13:54.000 --> 00:13:56.000]  所以這裏三節經文
[00:13:56.000 --> 00:13:59.000]  五四三級都有平衡
[00:13:59.000 --> 00:14:02.000]  我們先看28章26節
[00:14:02.000 --> 00:14:05.000]  自恃聰明的是愚昧人
[00:14:05.000 --> 00:14:08.000]  和智慧行事的必蒙拯救
[00:14:08.000 --> 00:14:12.000]  自恃聰明這裏沒有驕傲的詞彙
[00:14:12.000 --> 00:14:13.000]  不過這是驕傲
[00:14:13.000 --> 00:14:14.000]  原文是甚麼
[00:14:14.000 --> 00:14:18.000]  原文是信靠自己的心
[00:14:18.000 --> 00:14:21.000]  我們說經威耶和華是甚麼
[00:14:21.000 --> 00:14:24.000]  智慧或知識的開端
[00:14:24.000 --> 00:14:26.000]  這節經文為何寶貴
[00:14:26.000 --> 00:14:27.000]  幸好他改了
[00:14:27.000 --> 00:14:33.000]  我說信靠自己的心是愚昧的開端
[00:14:33.000 --> 00:14:36.000]  我們未驕傲之前
[00:14:36.000 --> 00:14:39.000]  我們是靠自己的
[00:14:39.000 --> 00:14:42.000]  所以這節經文非常非常寶貴
[00:14:42.000 --> 00:14:44.000]  第二節經文
[00:14:44.000 --> 00:14:46.000]  十四章三節是愚妄人
[00:14:46.000 --> 00:14:47.000]  即是四級諸
[00:14:47.000 --> 00:14:50.000]  口中長出驕傲的枝子
[00:14:50.000 --> 00:14:52.000]  驕傲的枝子原文
[00:14:52.000 --> 00:14:54.000]  可以是棍或枝子
[00:14:54.000 --> 00:14:56.000]  我覺得枝子也好一點
[00:14:56.000 --> 00:15:01.000]  如果人的口裏有棵樹的枝撐出來
[00:15:01.000 --> 00:15:04.000]  誰走過去也會被刺傷
[00:15:04.000 --> 00:15:06.000]  和合本說甚麼
[00:15:06.000 --> 00:15:11.000]  口中的驕傲如像紮打己身
[00:15:11.000 --> 00:15:13.000]  好像一支棍似的
[00:15:13.000 --> 00:15:15.000]  自我摧毀
[00:15:15.000 --> 00:15:20.000]  最終最受傷害的是他自己
[00:15:20.000 --> 00:15:21.000]  對照是甚麼
[00:15:21.000 --> 00:15:25.000]  智慧人的嘴唇能夠保障
[00:15:25.000 --> 00:15:26.000]  原文是甚麼
[00:15:26.000 --> 00:15:29.000]  保護守護
[00:15:29.000 --> 00:15:31.000]  原來我們的口
[00:15:31.000 --> 00:15:34.000]  或是守住我們的口
[00:15:34.000 --> 00:15:35.000]  這就是智慧
[00:15:35.000 --> 00:15:39.000]  或是我們的口能夠保護我們
[00:15:39.000 --> 00:15:41.000]  二十一章二十四節
[00:15:41.000 --> 00:15:46.000]  我稱為真言裡的極品驕傲節
[00:15:46.000 --> 00:15:48.000]  為甚麼
[00:15:48.000 --> 00:15:53.000]  從未見過一節真言有四個驕傲的同義詞
[00:15:53.000 --> 00:15:55.000]  四個驕傲
[00:15:55.000 --> 00:16:00.000]  驕傲字大是兩個驕傲的形容詞
[00:16:00.000 --> 00:16:03.000]  他的名字非常重要
[00:16:03.000 --> 00:16:06.000]  這就是defining feature
[00:16:06.000 --> 00:16:09.000]  洩漫人的定義是甚麼
[00:16:09.000 --> 00:16:11.000]  就是驕傲
[00:16:11.000 --> 00:16:13.000]  我家裏怎樣教我的女兒
[00:16:13.000 --> 00:16:16.000]  不可以說單打的說話
[00:16:16.000 --> 00:16:18.000]  你很厲害
[00:16:18.000 --> 00:16:21.000]  重罪重罰
[00:16:21.000 --> 00:16:23.000]  從小開始
[00:16:23.000 --> 00:16:25.000]  這些是洩漫
[00:16:25.000 --> 00:16:27.000]  這就是mocker
[00:16:27.000 --> 00:16:29.000]  去嘲笑人家
[00:16:29.000 --> 00:16:31.000]  蠢人不懂得嘲笑人家
[00:16:31.000 --> 00:16:35.000]  那些自以為聰明的人懂得嘲笑人家
[00:16:35.000 --> 00:16:36.000]  他說甚麼
[00:16:36.000 --> 00:16:40.000]  他說他行事狂妄驕傲
[00:16:40.000 --> 00:16:42.000]  兩個名詞
[00:16:42.000 --> 00:16:50.000]  很難再用翻譯來表達驕傲的強烈程度
[00:16:50.000 --> 00:16:56.000]  驚威耶和華和驕傲為何是一個對立呢
[00:16:56.000 --> 00:17:00.000]  想解釋驚威耶和華是甚麼意思
[00:17:00.000 --> 00:17:03.000]  我們說驚威耶和華是智慧的開端
[00:17:03.000 --> 00:17:05.000]  有開端即是甚麼
[00:17:05.000 --> 00:17:07.000]  有終點
[00:17:07.000 --> 00:17:09.000]  起步點
[00:17:09.000 --> 00:17:11.000]  我們問一個問題
[00:17:11.000 --> 00:17:12.000]  終點是甚麼呢
[00:17:12.000 --> 00:17:16.000]  我想把整個驚威耶和華的經節全部拿出來
[00:17:16.000 --> 00:17:18.000]  我發覺好像有18節
[00:17:18.000 --> 00:17:21.000]  我整理經節後選了3節出來
[00:17:21.000 --> 00:17:24.000]  定義甚麼叫驚威耶和華
[00:17:24.000 --> 00:17:27.000]  驚威耶和華是一個過程
[00:17:27.000 --> 00:17:29.000]  不是一點
[00:17:29.000 --> 00:17:34.000]  驚威耶和華下面那句是甚麼
[00:17:34.000 --> 00:17:36.000]  遠離惡事
[00:17:36.000 --> 00:17:38.000]  我們因為驚神的緣故
[00:17:38.000 --> 00:17:40.000]  我們不去做那件事
[00:17:40.000 --> 00:17:42.000]  我們想不想做
[00:17:42.000 --> 00:17:43.000]  當然想
[00:17:43.000 --> 00:17:45.000]  不過我們守住不做
[00:17:45.000 --> 00:17:48.000]  你看到人家做生意用這種方法
[00:17:48.000 --> 00:17:49.000]  牛丸沒有牛肉
[00:17:49.000 --> 00:17:50.000]  發到盤滿半滿
[00:17:50.000 --> 00:17:52.000]  我放牛肉在這裡
[00:17:52.000 --> 00:17:53.000]  虧到洞
[00:17:53.000 --> 00:17:56.000]  驚威耶和華
[00:17:56.000 --> 00:17:59.000]  所以第二個階段是甚麼呢
[00:17:59.000 --> 00:18:01.000]  23章17節
[00:18:01.000 --> 00:18:04.000]  你的心不要窒道罪人
[00:18:04.000 --> 00:18:08.000]  因為我們不能像世俗的人
[00:18:08.000 --> 00:18:11.000]  用一些神喜悅的方法
[00:18:11.000 --> 00:18:14.000]  我們就不抵得他
[00:18:14.000 --> 00:18:16.000]  我們就憤怒
[00:18:16.000 --> 00:18:18.000]  下面那句是
[00:18:18.000 --> 00:18:20.000]  只要時常驚威耶和華
[00:18:20.000 --> 00:18:23.000]  所以驚威耶和華是生命的操練
[00:18:23.000 --> 00:18:26.000]  我仍然持守神給我的真理
[00:18:26.000 --> 00:18:28.000]  縱使我吃虧
[00:18:28.000 --> 00:18:30.000]  我都要這樣做
[00:18:30.000 --> 00:18:32.000]  終點是第八章
[00:18:32.000 --> 00:18:34.000]  為何第八章去到終點
[00:18:34.000 --> 00:18:37.000]  第八章是智慧在街上呼喊
[00:18:37.000 --> 00:18:40.000]  是智慧第一人稱
[00:18:40.000 --> 00:18:45.000]  驚威耶和華是恨惡邪惡
[00:18:45.000 --> 00:18:48.000]  生命已經轉化
[00:18:48.000 --> 00:18:50.000]  我不會像他那樣
[00:18:50.000 --> 00:18:52.000]  用一些神喜悅的方法
[00:18:52.000 --> 00:18:55.000]  我甚至恨惡這些方法
[00:18:55.000 --> 00:18:58.000]  這就是智慧
[00:18:58.000 --> 00:19:05.000]  我的思維和真言裡說的智慧模式是一樣的
[00:19:05.000 --> 00:19:12.000]  第一樣要恨惡的是驕傲
[00:19:12.000 --> 00:19:16.000]  第二樣要恨惡的是驕傲和義持
[00:19:16.000 --> 00:19:21.000]  第三才是邪惡的行為
[00:19:21.000 --> 00:19:23.000]  然後才是口
[00:19:23.000 --> 00:19:25.000]  深層反思
[00:19:25.000 --> 00:19:27.000]  不過你唯有信我
[00:19:27.000 --> 00:19:31.000]  神是極度憤恨驕傲
[00:19:31.000 --> 00:19:36.000]  所以你的測試是究竟我有多驕傲
[00:19:36.000 --> 00:19:39.000]  可能不是你有沒有驕傲
[00:19:39.000 --> 00:19:42.000]  這就是深層反思
[00:19:42.000 --> 00:19:45.000]  我們每個人都有一定程度的驕傲
[00:19:45.000 --> 00:19:49.000]  第二個測試是否很容易生氣呢
[00:19:49.000 --> 00:19:52.000]  我用同一個言讀模式
[00:19:52.000 --> 00:19:56.000]  我發現原來有三十多節的經文講憤怒
[00:19:56.000 --> 00:19:58.000]  這也合理
[00:19:58.000 --> 00:20:03.000]  因為憤怒的人多還是驕傲的人多呢
[00:20:03.000 --> 00:20:05.000]  當然是憤怒的人多
[00:20:05.000 --> 00:20:06.000]  考考你
[00:20:06.000 --> 00:20:09.000]  你知不知道在哪裏見到最多憤怒的人呢
[00:20:09.000 --> 00:20:12.000]  MTR
[00:20:12.000 --> 00:20:18.000]  有多少人在地鐵沒有見過路上憤怒
[00:20:18.000 --> 00:20:20.000]  今早只有一兩隻手
[00:20:20.000 --> 00:20:25.000]  那些人一碰就立即起降罵人
[00:20:25.000 --> 00:20:27.000]  有多少人見過打架
[00:20:27.000 --> 00:20:29.000]  我也見過打架
[00:20:29.000 --> 00:20:32.000]  然後把他推到車門裏
[00:20:32.000 --> 00:20:34.000]  人少
[00:20:34.000 --> 00:20:36.000]  我看電影看到所有人都走了
[00:20:36.000 --> 00:20:38.000]  只有我坐在那裏
