
[00:00:00.000 --> 00:00:02.320]  好開心在大家當中
[00:03:52.460 --> 00:03:53.660]  為了社交
[00:03:53.660 --> 00:03:54.700]  回來開心
[00:03:54.700 --> 00:03:57.660]  有人說這種群體叫聯誼會
[00:03:57.660 --> 00:04:01.020]  教會的群體團契很像聯誼會
[00:04:01.020 --> 00:04:02.780]  多倫多教會是很厲害
[00:04:02.780 --> 00:04:03.660]  厲害到怎樣呢
[00:04:03.660 --> 00:04:04.860]  他真的自稱是
[00:04:04.860 --> 00:04:06.140]  怎樣說的
[00:04:06.140 --> 00:04:09.340]  他說是多倫多所有教會當中
[00:04:09.340 --> 00:04:14.140]  團契之後最好查點的教會
[00:04:14.140 --> 00:04:17.020]  他們的查點是國際性的
[00:04:17.020 --> 00:04:19.660]  有韓國的日本的中國的
[00:04:19.660 --> 00:04:20.540]  什麼都有的
[00:04:20.540 --> 00:04:21.580]  我真的沒見過
[00:04:21.580 --> 00:04:23.100]  拉麵也有的
[00:04:23.100 --> 00:04:24.620]  壽司也有的
[00:04:24.620 --> 00:04:25.900]  芝麻糊也有的
[00:04:25.900 --> 00:04:28.060]  芝士蛋糕也有一個
[00:04:28.060 --> 00:04:30.700]  我每次去都拿兩盒回家
[00:04:30.700 --> 00:04:32.700]  我太太問我去了哪間餐館
[00:04:32.700 --> 00:04:33.420]  我說不是去餐館
[00:04:33.420 --> 00:04:34.380]  去了團契
[00:04:34.380 --> 00:04:36.380]  有些真的是聯誼會
[00:04:36.380 --> 00:04:37.420]  另一種是怎樣的呢
[00:04:37.420 --> 00:04:39.900]  回團契最主要就是工作
[00:04:39.900 --> 00:04:41.020]  或者聽東西
[00:04:41.020 --> 00:04:41.820]  或者學東西
[00:04:41.820 --> 00:04:42.860]  因為有program
[00:04:42.860 --> 00:04:44.140]  因為有周會
[00:04:44.140 --> 00:04:45.100]  記住回來
[00:04:45.100 --> 00:04:46.540]  剛才台上站了七個弟兄
[00:04:46.540 --> 00:04:47.420]  不要不回來
[00:04:47.420 --> 00:04:48.380]  不要遲到
[00:04:48.380 --> 00:04:49.260]  要練的
[00:04:49.260 --> 00:04:50.220]  要準時的
[00:04:50.220 --> 00:04:51.100]  要唱的
[00:04:51.100 --> 00:04:52.060]  要開口的
[00:04:52.060 --> 00:04:53.100]  要拿紙的
[00:04:53.100 --> 00:04:55.100]  公用性
[00:04:55.100 --> 00:04:57.180]  但是就不會談其他東西的了
[00:04:57.180 --> 00:04:58.380]  你問候他
[00:04:58.380 --> 00:04:59.340]  關你什麼事
[00:04:59.340 --> 00:05:01.500]  你為什麼那麼多事
[00:05:01.500 --> 00:05:02.860]  與你何干
[00:05:02.860 --> 00:05:04.620]  很多時候是這樣的
[00:05:04.620 --> 00:05:06.220]  你不要問我私人的事情
[00:05:06.220 --> 00:05:07.500]  你說工作沒問題
[00:05:07.500 --> 00:05:08.780]  說完就算了
[00:05:08.780 --> 00:05:10.460]  第三種是怎樣的呢
[00:05:10.460 --> 00:05:12.300]  是最弊最弊的團契
[00:05:12.300 --> 00:05:13.660]  最弊最弊的群體
[00:05:13.660 --> 00:05:14.380]  是怎樣的呢
[00:05:14.380 --> 00:05:15.900]  名字叫做太平間
[00:05:15.900 --> 00:05:18.140]  知不知道是什麼
[00:05:18.140 --> 00:05:19.740]  停屍房
[00:05:19.740 --> 00:05:22.460]  裡面沒有關係
[00:05:22.460 --> 00:05:23.180]  沒有公用
[00:05:23.180 --> 00:05:25.100]  你不會見到有人在停屍房裡面聊天的
[00:05:25.100 --> 00:05:25.900]  那些屍體
[00:05:25.900 --> 00:05:26.780]  喂怎樣
[00:05:26.780 --> 00:05:27.500]  什麼時候來的
[00:05:27.500 --> 00:05:28.300]  我昨天到的
[00:05:28.300 --> 00:05:30.220]  沒有這些東西的
[00:05:30.220 --> 00:05:31.500]  他們不會有相交
[00:05:31.500 --> 00:05:32.300]  不會有聊天
[00:05:32.300 --> 00:05:33.420]  不會有關心的
[00:05:33.420 --> 00:05:34.220]  喂怎樣
[00:05:34.220 --> 00:05:34.780]  冷不冷
[00:05:34.780 --> 00:05:35.820]  借張東西給你蓋
[00:05:35.820 --> 00:05:36.620]  不會的
[00:05:36.620 --> 00:05:38.460]  因為沒有活動的
[00:05:38.460 --> 00:05:40.940]  而我們應該知道教育的群體是怎樣的呢
[00:05:40.940 --> 00:05:42.220]  我們叫做主身體
[00:05:42.220 --> 00:05:43.340]  就是有公用
[00:05:43.340 --> 00:05:44.460]  有關係
[00:05:44.460 --> 00:05:45.260]  如果留心聽
[00:05:45.260 --> 00:05:46.140]  你聽得清楚
[00:05:46.140 --> 00:05:47.340]  我講有兩樣東西
[00:05:47.340 --> 00:05:49.500]  我們的關係有兩種
[00:05:49.500 --> 00:05:50.860]  一種叫做公用性
[00:05:50.860 --> 00:05:52.220]  一種叫做關係性
[00:05:52.220 --> 00:05:54.060]  公用性和關係性
[00:05:54.060 --> 00:05:57.020]  你看以弗蘇修第四章一至三節說
[00:05:57.020 --> 00:05:59.260]  我為主被囚的勸你們
[00:05:59.260 --> 00:06:01.420]  既然蒙召行事為人
[00:06:01.420 --> 00:06:03.180]  就當蒙召的恩相稱
[00:06:03.180 --> 00:06:05.580]  凡事謙虛溫柔忍耐
[00:06:05.580 --> 00:06:07.500]  用愛心互相寬容
[00:06:07.500 --> 00:06:09.420]  用和平彼此聯絡
[00:06:09.420 --> 00:06:11.340]  竭力保守聖靈所賜
[00:06:11.340 --> 00:06:13.660]  合而為一的心
[00:06:13.660 --> 00:06:15.180]  特別留意下面有提到
[00:06:15.180 --> 00:06:17.740]  用愛心互相寬容
[00:06:17.740 --> 00:06:19.660]  為什麼要用愛心互相寬容
[00:06:19.660 --> 00:06:21.580]  因為人之不同各如其面
[00:06:21.580 --> 00:06:23.580]  有沒有跟別人一起去吃東西
[00:06:23.580 --> 00:06:25.100]  我試過跟別人去吃東西
[00:06:25.100 --> 00:06:26.060]  我都還沒開始吃
[00:06:26.060 --> 00:06:28.380]  他已經吃完了
[00:06:28.380 --> 00:06:29.980]  你快了一點
[00:06:29.980 --> 00:06:31.500]  我吃完這麼久
[00:06:31.500 --> 00:06:33.420]  為什麼你還沒吃完
[00:06:33.420 --> 00:06:35.420]  人真的是很不同的
[00:06:35.420 --> 00:06:37.420]  有些人走路快一點慢一點
[00:06:37.420 --> 00:06:38.860]  需要互相寬容
[00:06:38.860 --> 00:06:40.620]  因為人又不同
[00:06:40.620 --> 00:06:42.620]  所以需要有愛心
[00:06:42.620 --> 00:06:44.620]  如果大家說話
[00:06:44.620 --> 00:06:46.380]  什麼價值觀完全一樣
[00:06:46.380 --> 00:06:48.380]  你就不需要這樣
[00:06:48.380 --> 00:06:52.140]  第二他提到用和平彼此聯絡
[00:06:52.140 --> 00:06:54.940]  這個很特別提到彼此聯絡
[00:06:54.940 --> 00:06:57.900]  而且是用和平彼此聯絡
[00:06:57.900 --> 00:06:59.580]  我認識的夫婦很特別
[00:06:59.580 --> 00:07:01.100]  她跟我說話
[00:07:01.100 --> 00:07:02.380]  我又不敢笑
[00:07:02.380 --> 00:07:03.660]  因為她說得很認真
[00:07:03.660 --> 00:07:04.940]  她怎麼說呢
[00:07:04.940 --> 00:07:05.980]  我們兩夫妻
[00:07:05.980 --> 00:07:07.980]  不是從來
[00:07:07.980 --> 00:07:09.420]  很多年沒有吵架
[00:07:09.420 --> 00:07:10.700]  我說為什麼
[00:07:10.700 --> 00:07:12.460]  她說很多年沒見
[00:07:12.460 --> 00:07:15.180]  真的沒有吵架
[00:07:15.180 --> 00:07:16.220]  怎麼會有衝突
[00:07:16.220 --> 00:07:18.220]  有些人是會有聯絡
[00:07:18.220 --> 00:07:19.820]  不過不是很和平
[00:07:19.820 --> 00:07:21.260]  有些人非常和平
[00:07:21.260 --> 00:07:22.460]  但是沒有聯絡
[00:07:22.460 --> 00:07:24.860]  她說的時候很誇口
[00:07:24.860 --> 00:07:26.700]  你們整天在吵
[00:07:26.700 --> 00:07:28.620]  我兩夫婦幾年沒有吵架了
[00:07:28.620 --> 00:07:29.980]  為什麼沒有見
[00:07:29.980 --> 00:07:31.660]  就沒有吵架
[00:07:31.660 --> 00:07:32.780]  這裡說什麼
[00:07:32.780 --> 00:07:34.460]  用和平彼此聯絡
[00:07:34.460 --> 00:07:37.100]  原來聯絡要用和平
[00:07:37.100 --> 00:07:39.660]  有人說怎樣才可以和平
[00:07:39.660 --> 00:07:42.220]  你不要不和平就和平
[00:07:42.220 --> 00:07:44.380]  有很多事情會破壞和平
[00:07:44.380 --> 00:07:45.180]  你知不知道
[00:07:45.180 --> 00:07:47.980]  你不要做那些事情就不和平
[00:07:47.980 --> 00:07:49.500]  我常常提醒人
[00:07:49.500 --> 00:07:53.740]  有什麼事情會令人破壞和平
[00:07:53.740 --> 00:07:55.980]  有兩件事我提醒一下
[00:07:55.980 --> 00:07:57.420]  第一件事是什麼
[00:07:57.420 --> 00:07:59.100]  不要亂想
[00:07:59.100 --> 00:08:00.780]  第二件事更簡單
[00:08:00.780 --> 00:08:02.300]  不要亂說話
[00:08:02.300 --> 00:08:04.140]  發現人際關係
[00:08:04.140 --> 00:08:07.020]  為什麼不能彼此相顧彼此關心
[00:08:07.020 --> 00:08:09.180]  很多時候亂想亂說
[00:08:09.180 --> 00:08:12.540]  搞出很多事情
[00:08:12.540 --> 00:08:13.820]  想那麼多幹什麼
[00:08:13.820 --> 00:08:16.460]  有時候我發現人很有想像力
[00:08:16.460 --> 00:08:18.540]  他看你又說他挖苦你
[00:08:18.540 --> 00:08:20.860]  他不看你又說他藐視你
[00:08:20.860 --> 00:08:22.220]  那應該怎樣做
[00:08:22.220 --> 00:08:23.660]  插眼還是怎樣
[00:08:23.660 --> 00:08:25.260]  還是回來又戴眼罩
[00:08:25.260 --> 00:08:26.220]  戴黑眼鏡
[00:08:26.220 --> 00:08:27.740]  人想得太多
[00:08:27.740 --> 00:08:29.100]  以為得太多
[00:08:29.100 --> 00:08:30.700]  有次有個姐妹來找我
[00:08:30.700 --> 00:08:32.140]  她說徐帝兄
[00:08:32.140 --> 00:08:33.900]  我恨了你兩年
[00:08:33.900 --> 00:08:35.420]  聽到這些事情很可怕
[00:08:35.420 --> 00:08:36.460]  你知不知道
[00:08:36.460 --> 00:08:37.740]  恨你就恨你
[00:08:37.740 --> 00:08:38.780]  恨你兩年
[00:08:38.780 --> 00:08:40.300]  都挺長
[00:08:40.300 --> 00:08:41.580]  你恨我什麼
[00:08:41.580 --> 00:08:42.860]  其實我不想跟你說
[00:08:42.860 --> 00:08:44.380]  不過忍了兩年忍不住
[00:08:44.380 --> 00:08:45.660]  終於要跟你說
[00:08:45.660 --> 00:08:47.980]  為什麼這麼恨我
[00:08:47.980 --> 00:08:50.780]  兩年前你來我教會講道
[00:08:50.780 --> 00:08:52.300]  我說我不記得
[00:08:52.300 --> 00:08:53.500]  你有的
[00:08:53.500 --> 00:08:54.860]  我查一查
[00:08:54.860 --> 00:08:56.140]  那年你來講道
[00:08:56.140 --> 00:08:57.980]  講完道你走的時候
[00:08:57.980 --> 00:08:59.020]  你知不知道我在哪裡
[00:08:59.020 --> 00:09:00.140]  我說我不記得
[00:09:00.140 --> 00:09:02.700]  我在門口等著你想跟你握手
[00:09:02.700 --> 00:09:05.260]  你看都不看我就走了過去
[00:09:05.260 --> 00:09:07.260]  你傷了我
[00:09:07.260 --> 00:09:10.380]  兩年我沒有忘記
[00:09:10.380 --> 00:09:11.900]  睡也睡不好
[00:09:11.900 --> 00:09:12.940]  吃也吃不好
[00:09:12.940 --> 00:09:13.980]  真的很慘
[00:09:13.980 --> 00:09:15.500]  不過我不知道
[00:09:15.500 --> 00:09:17.420]  為什麼你這麼生氣
[00:09:17.420 --> 00:09:18.540]  因為你藐視我
[00:09:18.540 --> 00:09:19.980]  那天我查一查
[00:09:19.980 --> 00:09:21.660]  我九點半在教會講道
[00:09:21.660 --> 00:09:22.940]  十一點去第二間
[00:09:22.940 --> 00:09:24.460]  我沒有時間
[00:09:24.460 --> 00:09:25.740]  我要趕去
[00:09:25.740 --> 00:09:26.940]  所以我跟牧師講了
[00:09:26.940 --> 00:09:27.660]  完了之後
[00:09:27.660 --> 00:09:29.340]  我不會留下跟會友握手
[00:09:29.340 --> 00:09:30.220]  我會馬上走
[00:09:30.220 --> 00:09:31.500]  牧師都知道
[00:09:31.500 --> 00:09:32.620]  牧師都知道
[00:09:32.620 --> 00:09:33.820]  姐妹怎麼說
[00:09:33.820 --> 00:09:35.100]  原來是這樣
[00:09:35.100 --> 00:09:37.420]  原來是這樣
[00:09:37.420 --> 00:09:38.300]  生氣了兩年
[00:09:38.300 --> 00:09:40.460]  我們想了什麼
[00:09:40.460 --> 00:09:41.420]  我都不知道你生氣我
[00:09:41.420 --> 00:09:42.140]  是不是浪費了
[00:09:42.140 --> 00:09:43.420]  是不是
[00:09:43.420 --> 00:09:44.380]  不要亂想
[00:09:44.380 --> 00:09:45.660]  第二就是不要亂講
[00:09:45.660 --> 00:09:46.860]  有時候很多時候
[00:09:46.860 --> 00:09:49.500]  有些人真的沒有聽清楚
[00:09:49.500 --> 00:09:51.100]  就真的亂講
[00:09:51.100 --> 00:09:51.980]  搞出很多問題
[00:09:51.980 --> 00:09:54.060]  有一次我在溫哥華要去講道
[00:09:54.060 --> 00:09:55.900]  我太太病了
[00:09:55.900 --> 00:09:57.260]  進了緊急醫院
[00:09:57.260 --> 00:09:59.740]  我就查不到什麼病
[00:09:59.740 --> 00:10:00.940]  最怕就是這樣
[00:10:01.660 --> 00:10:05.020]  就取消了所有的講道約會
[00:10:05.020 --> 00:10:07.340]  三個月先取消了一批
[00:10:07.340 --> 00:10:08.940]  我打給溫哥華的教會
[00:10:08.940 --> 00:10:10.940]  我太太有些問題
[00:10:10.940 --> 00:10:12.460]  所以我不可以來了
[00:10:12.460 --> 00:10:14.140]  過了不夠兩個月
[00:10:14.140 --> 00:10:15.500]  教會就打給我
[00:10:15.500 --> 00:10:16.540]  兩個人打給我
[00:10:16.540 --> 00:10:17.580]  徐鼎我們很關心你
[00:10:17.580 --> 00:10:19.500]  我們為你和你太太祈禱
[00:10:19.500 --> 00:10:21.180]  希望你們的問題早點解決
[00:10:21.180 --> 00:10:23.420]  其實傳道人都不是一定
[00:10:23.420 --> 00:10:25.260]  家裡很平靜的
[00:10:25.260 --> 00:10:25.900]  我們明白
[00:10:25.900 --> 00:10:28.220]  希望你們老婆之間早點和解
[00:10:28.220 --> 00:10:30.860]  我說我和我老婆沒有問題
[00:10:30.860 --> 00:10:31.420]  他說不是啊
[00:10:31.420 --> 00:10:33.100]  牧師說你和你老婆有問題
[00:10:33.100 --> 00:10:33.900]  我說不是
[00:10:33.900 --> 00:10:35.660]  我說我的老婆有問題
[00:10:35.660 --> 00:10:37.260]  不是我和老婆有問題
[00:10:37.260 --> 00:10:40.060]  嘩 我說真的搞到這樣
[00:10:40.060 --> 00:10:41.420]  後來我就去問那個牧師
[00:10:41.420 --> 00:10:43.420]  我就回去補回講道給他
[00:10:43.420 --> 00:10:45.500]  他說徐鼎我以為你是說
[00:10:45.500 --> 00:10:47.260]  你和你老婆有問題
[00:10:47.260 --> 00:10:48.780]  我說不是啊
[00:10:48.780 --> 00:10:51.100]  有時候事情不清楚就不要亂講
[00:10:51.100 --> 00:10:52.460]  這裡下面有說
[00:10:52.460 --> 00:10:54.300]  竭力保守聖靈所賜
[00:10:54.300 --> 00:10:55.660]  合而為一的心
[00:10:55.660 --> 00:10:58.620]  為什麼有時候要講到肢體生活
[00:10:58.620 --> 00:11:01.180]  因為原來教會合一是很重要的
[00:11:01.180 --> 00:11:03.100]  中國人的說話怎麼說呢
[00:11:03.100 --> 00:11:04.540]  兄弟同心
[00:11:04.540 --> 00:11:05.020]  什麼啊
[00:11:05.020 --> 00:11:06.700]  其利斷金
[00:11:06.700 --> 00:11:07.980]  教會同心呢
[00:11:07.980 --> 00:11:10.460]  沒聽過啊
[00:11:10.460 --> 00:11:12.220]  還沒講啊
[00:11:12.220 --> 00:11:13.660]  就興旺福音
[00:11:13.660 --> 00:11:15.740]  家和怎麼樣啊
[00:11:15.740 --> 00:11:17.100]  萬事興
[00:11:17.100 --> 00:11:18.300]  家衰呢
[00:11:18.300 --> 00:11:20.140]  你們說的
[00:11:20.140 --> 00:11:21.180]  是不是啊
[00:11:21.180 --> 00:11:21.900]  對不對啊
[00:11:21.900 --> 00:11:23.020]  真的
[00:11:23.020 --> 00:11:24.140]  這個世界
[00:11:24.140 --> 00:11:26.540]  我昨天前天講道
[00:11:26.540 --> 00:11:28.060]  提到求平安
[00:11:28.060 --> 00:11:31.900]  和好平安有時候真的很難求
[00:11:31.900 --> 00:11:33.340]  很難求
[00:11:33.340 --> 00:11:34.460]  真的很難求
[00:11:34.460 --> 00:11:37.020]  吵架容易和好難啊
[00:11:37.020 --> 00:11:39.820]  懷恨容易寬恕難啊
[00:11:39.820 --> 00:11:41.100]  想一下是不是啊
[00:11:41.100 --> 00:11:43.180]  有人說友誼很多年建立
[00:11:43.180 --> 00:11:46.300]  一秒鐘一分鐘可以瓦解
[00:11:46.300 --> 00:11:47.980]  一句話
[00:11:47.980 --> 00:11:49.580]  可以拆了友誼
[00:11:49.580 --> 00:11:50.860]  真的
[00:11:50.860 --> 00:11:53.020]  今天不知道哪裡聽有人說
[00:11:53.020 --> 00:11:53.580]  是啊是啊
[00:11:53.580 --> 00:11:54.620]  今天下午有個地方
[00:11:54.620 --> 00:11:55.580]  建一個地方分享
[00:11:55.580 --> 00:11:57.500]  他說建一個房子要很多時間
[00:11:57.500 --> 00:12:00.380]  但是拆很快
[00:12:00.380 --> 00:12:01.980]  所以為什麼要講這些題目呢
[00:12:01.980 --> 00:12:02.940]  希望教會能夠
[00:12:02.940 --> 00:12:04.140]  我們是一個群體
[00:12:04.140 --> 00:12:05.180]  是一個身體
[00:12:05.180 --> 00:12:06.460]  是肢體
[00:12:06.460 --> 00:12:08.780]  所以需要彼此的關顧
[00:12:08.780 --> 00:12:10.060]  彼此的關顧
[00:12:10.060 --> 00:12:12.460]  這裡提到又說要成全聖徒
[00:12:12.460 --> 00:12:13.900]  各盡其職
[00:12:13.900 --> 00:12:15.180]  建立基督的身體
[00:12:15.180 --> 00:12:16.940]  剛才講到合一的心
[00:12:16.940 --> 00:12:19.740]  這裡提到就是需要各盡其職
[00:12:19.740 --> 00:12:22.460]  剛才講到不單有關係性
[00:12:22.460 --> 00:12:24.620]  都需要有公容性
[00:12:24.620 --> 00:12:25.660]  兩樣東西
[00:12:25.660 --> 00:12:27.580]  不只是回來圍圍圍
[00:12:27.580 --> 00:12:29.100]  而且還要大家一起
[00:12:29.100 --> 00:12:30.140]  合手合腳
[00:12:30.140 --> 00:12:32.700]  一起去建立基督的身體
[00:12:32.700 --> 00:12:35.900]  這裡提到全身靠他聯絡得合適
[00:12:35.900 --> 00:12:37.820]  百折各按各職
[00:12:37.820 --> 00:12:40.620]  照著各體的公容彼此相助
[00:12:40.620 --> 00:12:42.940]  便叫身體漸漸增長
[00:12:42.940 --> 00:12:45.340]  在愛中建立自己
[00:12:45.340 --> 00:12:47.020]  聯絡得合適這個字
[00:12:47.020 --> 00:12:49.980]  英文是join and help together
[00:12:49.980 --> 00:12:52.780]  不單止你應該在的位置
[00:12:52.780 --> 00:12:54.860]  而且彼此要相連
[00:12:54.860 --> 00:12:58.700]  百折各按各職彼此相助
[00:12:58.700 --> 00:12:59.740]  下面講什麼
[00:12:59.740 --> 00:13:01.900]  在愛中建立自己
[00:13:01.900 --> 00:13:03.500]  又是兩樣東西
[00:13:03.500 --> 00:13:06.060]  公容性和關係性
[00:13:06.060 --> 00:13:07.900]  我發現人生做人
[00:13:07.900 --> 00:13:09.260]  最難的一件事
[00:13:09.260 --> 00:13:10.060]  叫什麼呢
[00:13:10.060 --> 00:13:11.020]  叫平衡
[00:13:11.020 --> 00:13:12.780]  平衡
[00:13:12.780 --> 00:13:14.380]  不單止這樣
[00:13:14.380 --> 00:13:15.740]  不單止這樣
[00:13:15.740 --> 00:13:17.260]  兩樣都需要有
[00:13:17.260 --> 00:13:18.540]  兩樣都需要有
[00:13:18.540 --> 00:13:20.140]  這裡提到林多前書說
[00:13:20.140 --> 00:13:21.260]  你要明白
[00:13:21.260 --> 00:13:22.700]  你可以做很多事情
[00:13:22.700 --> 00:13:23.980]  但如果沒有愛
[00:13:23.980 --> 00:13:25.980]  他說算不得什麼
[00:13:25.980 --> 00:13:28.620]  不單止公容也要有關係
[00:13:28.620 --> 00:13:29.660]  你想想
[00:13:29.660 --> 00:13:31.420]  如果我在家
[00:13:31.420 --> 00:13:32.620]  我不和老婆聊天
[00:13:32.620 --> 00:13:33.420]  我不關心她
[00:13:33.420 --> 00:13:34.860]  我不理她
[00:13:34.860 --> 00:13:37.020]  她喜歡怎樣我不聽
[00:13:37.020 --> 00:13:38.860]  我只是天天在吸塵
[00:13:38.860 --> 00:13:40.220]  天天在吸塵
[00:13:40.220 --> 00:13:42.460]  天天在抹桌子
[00:13:42.460 --> 00:13:44.700]  你覺得我太太會很滿意嗎
[00:13:44.700 --> 00:13:46.780]  不要有人說有
[00:13:46.780 --> 00:13:47.980]  你明白嗎
[00:13:47.980 --> 00:13:49.500]  不單止這樣
[00:13:49.500 --> 00:13:50.860]  不可以天天對著她
[00:13:50.860 --> 00:13:53.420]  天天看著她
[00:13:53.420 --> 00:13:55.020]  在家裡什麼都不理
