
[00:00:00.000 --> 00:00:06.200]  感謝主來到培靈會第三堂聚會
[00:03:18.000 --> 00:03:23.000]  過去這三四年
[00:03:23.000 --> 00:03:29.000]  你是較多正能量的人還是負能量的人呢
[00:03:29.000 --> 00:03:35.000]  無論在你工作、家庭還是社會
[00:03:35.000 --> 00:03:40.000]  你是較多正能量的人還是負能量的人呢
[00:03:43.000 --> 00:03:45.000]  想到了吧
[00:03:45.000 --> 00:03:47.000]  請你去散會問問旁邊的人
[00:03:47.000 --> 00:03:49.000]  你回答是什麼
[00:03:49.000 --> 00:03:51.000]  然後你猜一下我回答什麼
[00:03:51.000 --> 00:03:55.000]  看看你的答案和別人猜的是不是相同
[00:03:55.000 --> 00:04:03.000]  我們怎樣去散發我們有沒有正能量或者負能量呢
[00:04:03.000 --> 00:04:07.000]  是和我們的信仰有沒有盼望有關係的
[00:04:08.000 --> 00:04:13.000]  就在洪奴之下很多艱難的時候
[00:04:13.000 --> 00:04:17.000]  如果基督徒仍然有正能量發放呢
[00:04:17.000 --> 00:04:22.000]  大概是因為他對上帝有一個很清晰的盼望
[00:04:22.000 --> 00:04:28.000]  相反來說就算是平安就算是很順利
[00:04:28.000 --> 00:04:31.000]  不過他心裏面有很多憂慮
[00:04:31.000 --> 00:04:33.000]  很多掛心
[00:04:33.000 --> 00:04:36.000]  就算是一些沒什麼壓力的情況下
[00:04:36.000 --> 00:04:38.000]  他都會散發負能量的
[00:04:38.000 --> 00:04:47.000]  大概是他對上帝那種作為沒有太深的認識
[00:04:47.000 --> 00:04:51.000]  今天我想和大家用一段經文去講這個題目
[00:04:51.000 --> 00:04:54.000]  這段經文相信大部份的弟子妹都非常熟悉
[00:04:54.000 --> 00:04:58.000]  在黃記上十九章一到十八節
[00:04:58.000 --> 00:05:01.000]  我們先將這段經文讀一次
[00:05:01.000 --> 00:05:03.000]  我們分開幾個段落讀
[00:05:03.000 --> 00:05:05.000]  我們先請姐妹讀一遍
[00:05:05.000 --> 00:05:10.000]  第一節到第四節
[00:05:10.000 --> 00:05:11.000]  請姐妹先讀
[00:05:12.000 --> 00:05:17.000]  阿哈把以利亞所行的一切和他用刀殺死眾仙之的一切事
[00:05:17.000 --> 00:05:19.000]  都告訴了耶駒別
[00:05:19.000 --> 00:05:22.000]  耶駒別就差派一個使者去見以利亞說
[00:05:22.000 --> 00:05:26.000]  明天這個時候如果我不使你的性命
[00:05:26.000 --> 00:05:31.000]  像那些人一樣願神明懲罰我並且加倍懲罰我
[00:05:31.000 --> 00:05:35.000]  以利亞害怕就起來逃命去了
[00:05:35.000 --> 00:05:40.000]  他到了猶大的別士巴就把自己的僕人留在那裏
[00:05:40.000 --> 00:05:43.000]  他自己卻在曠野走了一天的路
[00:05:43.000 --> 00:05:46.000]  來到一棵羅藤樹下就在那裏求死
[00:05:46.000 --> 00:05:49.000]  說:耶駒別現在已經夠了
[00:05:49.000 --> 00:05:51.000]  求你取我的性命吧
[00:05:51.000 --> 00:05:54.000]  因為我並不比我的列祖好
[00:05:54.000 --> 00:05:55.000]  請弟兄
[00:05:55.000 --> 00:05:59.000]  他躺在那棵羅藤樹下睡著了
[00:05:59.000 --> 00:06:01.000]  忽然有一位天使拍他
[00:06:01.000 --> 00:06:04.000]  說:起來,吃吧
[00:06:04.000 --> 00:06:05.000]  他張眼一看
[00:06:05.000 --> 00:06:09.000]  只見頭旁有用炭火烤的餅和一瓶水
[00:06:09.000 --> 00:06:11.000]  他就起來吃喝
[00:06:11.000 --> 00:06:13.000]  然後又躺下去
[00:06:13.000 --> 00:06:16.000]  耶和華的使者第二次回來拍他
[00:06:16.000 --> 00:06:18.000]  說:起來,吃吧
[00:06:18.000 --> 00:06:21.000]  因為你要走的路程太遠了
[00:06:21.000 --> 00:06:23.000]  於是他起來吃喝
[00:06:23.000 --> 00:06:25.000]  靠著那食物的力量
[00:06:25.000 --> 00:06:26.000]  他走了四十晝夜
[00:06:26.000 --> 00:06:28.000]  直走到神的山
[00:06:28.000 --> 00:06:30.000]  就是荷列山
[00:06:30.000 --> 00:06:31.000]  請姐妹
[00:06:31.000 --> 00:06:33.000]  他在那裏進了一個洞
[00:06:33.000 --> 00:06:35.000]  就在洞裏過夜
[00:06:35.000 --> 00:06:37.000]  耶和華的話臨到他
[00:06:37.000 --> 00:06:39.000]  說:以利亞
[00:06:39.000 --> 00:06:41.000]  你在這裏幹什麼?
[00:06:41.000 --> 00:06:44.000]  他說:我為耶和華萬軍的神大發熱心
[00:06:44.000 --> 00:06:47.000]  因為以色列人背棄了你的約
[00:06:47.000 --> 00:06:48.000]  拆毀了你的祭壇
[00:06:48.000 --> 00:06:50.000]  用刀殺死了你的眾先知
[00:06:50.000 --> 00:06:52.000]  只剩下我一個人
[00:06:52.000 --> 00:06:53.000]  他們還在尋索
[00:06:53.000 --> 00:06:55.000]  要取去我的性命
[00:06:55.000 --> 00:06:59.000]  耶和華說:你出來站在山上
[00:06:59.000 --> 00:07:01.000]  在我耶和華面前
[00:07:01.000 --> 00:07:02.000]  那時
[00:07:02.000 --> 00:07:04.000]  耶和華從那裏經過
[00:07:04.000 --> 00:07:07.000]  在耶和華面前有強烈的大風
[00:07:07.000 --> 00:07:08.000]  山崩石碎
[00:07:08.000 --> 00:07:10.000]  但耶和華不在風中
[00:07:10.000 --> 00:07:12.000]  風過耳後有地震
[00:07:12.000 --> 00:07:14.000]  但耶和華也不在地震中
[00:07:14.000 --> 00:07:15.000]  弟兄
[00:07:15.000 --> 00:07:17.000]  地震後有火
[00:07:17.000 --> 00:07:20.000]  耶和華也不在火中
[00:07:20.000 --> 00:07:22.000]  火後有微小的聲音
[00:07:22.000 --> 00:07:24.000]  以利亞聽見
[00:07:24.000 --> 00:07:26.000]  就用外衣蒙上簾
[00:07:26.000 --> 00:07:28.000]  出來站在洞口
[00:07:28.000 --> 00:07:30.000]  有聲音向他說
[00:07:30.000 --> 00:07:34.000]  以利亞你在這裏做甚麼
[00:07:34.000 --> 00:07:39.000]  他說:可謂耶和華萬軍之神大發熱心
[00:07:39.000 --> 00:07:42.000]  因為以色列人背棄了你的約
[00:07:42.000 --> 00:07:44.000]  毀壞了你的祭壇
[00:07:44.000 --> 00:07:46.000]  用刀殺死了你的先知
[00:07:46.000 --> 00:07:48.000]  只剩下我一個人
[00:07:48.000 --> 00:07:50.000]  他們還要尋索
[00:07:50.000 --> 00:07:52.000]  好,再一段我們一起讀
[00:07:52.000 --> 00:07:55.000]  耶和華對他說:你離去吧
[00:07:55.000 --> 00:07:58.000]  從你來的路回到大馬士革的曠野去
[00:07:58.000 --> 00:08:00.000]  你到了那裏
[00:08:00.000 --> 00:08:02.000]  就要高哈士作亞蘭王
[00:08:02.000 --> 00:08:06.000]  又要高寧氏的孫子耶護作以色列王
[00:08:06.000 --> 00:08:09.000]  還要高阿伯米荷拉人沙發的兒子
[00:08:09.000 --> 00:08:11.000]  以利沙接續你作先知
[00:08:11.000 --> 00:08:13.000]  將來逃得過哈士的都的
[00:08:13.000 --> 00:08:15.000]  必被耶護殺死
[00:08:15.000 --> 00:08:16.000]  逃得過耶護的都的
[00:08:16.000 --> 00:08:18.000]  必被以利沙殺死
[00:08:18.000 --> 00:08:21.000]  但我在以色列人中留下七千人
[00:08:21.000 --> 00:08:24.000]  他們全是未曾向巴力屈過膝的
[00:08:24.000 --> 00:08:26.000]  也未曾與巴力親過嘴的
[00:08:26.000 --> 00:08:33.000]  這段經文是說一個很偉大的先知以利亞
[00:08:33.000 --> 00:08:37.000]  如果說舊約先知的代表是以利亞
[00:08:37.000 --> 00:08:39.000]  相信沒有人會反對
[00:08:39.000 --> 00:08:40.000]  他的事蹟
[00:08:40.000 --> 00:08:42.000]  他為主所成就的事功
[00:08:42.000 --> 00:08:44.000]  可以說是一事無量
[00:08:44.000 --> 00:08:47.000]  是非常備臣重用的一個僕人
[00:08:47.000 --> 00:08:52.000]  以利亞的記載主要就是這幾張聖經
[00:08:52.000 --> 00:08:54.000]  列王記上現在第十九章
[00:08:54.000 --> 00:08:57.000]  其實大約從第十七章開始到第十九章
[00:08:57.000 --> 00:08:59.000]  以後還有些經文記載他
[00:08:59.000 --> 00:09:02.000]  主要經文是第十七到十九章
[00:09:02.000 --> 00:09:07.000]  而我們研究記序文的時候
[00:09:07.000 --> 00:09:11.000]  你發現聖經的記序文很有意思
[00:09:11.000 --> 00:09:13.000]  就算不信耶穌的人都看到
[00:09:13.000 --> 00:09:17.000]  聖經的記序文是很有文學價值的
[00:09:17.000 --> 00:09:20.000]  譬如我們嘗試瞭陷地看看
[00:09:20.000 --> 00:09:23.000]  以利亞的生平主要記載
[00:09:23.000 --> 00:09:27.000]  十七到十九章有這樣的結構安排
[00:09:27.000 --> 00:09:32.000]  首先十七章突然出現的相問完全沒有提到以利亞
[00:09:32.000 --> 00:09:34.000]  好像突然從天上掉了個人下來
[00:09:34.000 --> 00:09:36.000]  他出現的時候就在皇宮
[00:09:36.000 --> 00:09:38.000]  就對著阿哈王說
[00:09:38.000 --> 00:09:41.000]  當時以色列選了一個強勢的皇帝
[00:09:41.000 --> 00:09:43.000]  阿哈王在皇宮宣佈
[00:09:43.000 --> 00:09:45.000]  我不祈禱就不會下雨
[00:09:45.000 --> 00:09:48.000]  一個很戲劇性的出現
[00:09:48.000 --> 00:09:52.000]  然後有一個神蹟
[00:09:52.000 --> 00:09:57.000]  以利亞在一個撒勒伐的寡婦家
[00:09:57.000 --> 00:10:00.000]  將他的兒子死了
[00:10:00.000 --> 00:10:02.000]  以利亞為他祈禱
[00:10:02.000 --> 00:10:04.000]  然後還死了復活
[00:10:04.000 --> 00:10:07.000]  不過這是發生在一個私下的環境之下
[00:10:07.000 --> 00:10:09.000]  行的神蹟
[00:10:09.000 --> 00:10:12.000]  當然我們最熟悉的
[00:10:12.000 --> 00:10:15.000]  就是一個公開的以利亞侍奉
[00:10:15.000 --> 00:10:18.000]  在高峰的時間在加密山上
[00:10:18.000 --> 00:10:20.000]  大戰八百五十個先知
[00:10:20.000 --> 00:10:23.000]  在那裡顯明耶和華事實
[00:10:23.000 --> 00:10:26.000]  一個非常偉大的神蹟
[00:10:26.000 --> 00:10:31.000]  天上降下火來顯出上帝閱立以利亞的憲制
[00:10:31.000 --> 00:10:35.000]  接下來也有一個私下的神蹟
[00:10:35.000 --> 00:10:37.000]  一個很小的神蹟
[00:10:37.000 --> 00:10:42.000]  就是以利亞帶著阿哈的馬車
[00:10:42.000 --> 00:10:48.000]  一直走到耶穌的家
[00:10:48.000 --> 00:10:53.000]  這個神蹟也發生在以利亞和阿哈王之間
[00:10:53.000 --> 00:10:55.000]  才見到這個神蹟
[00:10:55.000 --> 00:10:59.000]  最後就是以利亞淡出
[00:10:59.000 --> 00:11:02.000]  就是我們今天看的聖經十九章一到二十一節
[00:11:02.000 --> 00:11:04.000]  我們看到一頭一尾
[00:11:04.000 --> 00:11:08.000]  以利亞的興起和淡出
[00:11:08.000 --> 00:11:10.000]  有很多類似的地方
[00:11:10.000 --> 00:11:14.000]  是很小心安排的地方
[00:11:14.000 --> 00:11:17.000]  今天我們沒有時間看其他地方
[00:11:17.000 --> 00:11:22.000]  我們就比較一下以利亞的興起和淡出
[00:11:22.000 --> 00:11:25.000]  你會更加明白整個故事
[00:11:25.000 --> 00:11:28.000]  到最後第十九章的經文
[00:11:28.000 --> 00:11:30.000]  記載的重點在哪裡
[00:11:30.000 --> 00:11:36.000]  以利亞的興起和淡出有很多類似的地方
[00:11:36.000 --> 00:11:39.000]  首先以利亞的興起
[00:11:39.000 --> 00:11:42.000]  他遇上了兩件東西
[00:11:42.000 --> 00:11:45.000]  第一遇上烏鴉
[00:11:45.000 --> 00:11:47.000]  這個真的很特別
[00:11:47.000 --> 00:11:50.000]  你記得以利亞去到基納溪旁
[00:11:50.000 --> 00:11:52.000]  上帝叫他不用怕
[00:11:52.000 --> 00:11:54.000]  有水喝的
[00:11:54.000 --> 00:11:56.000]  但水差不多乾了才停
[00:11:56.000 --> 00:12:00.000]  你試一下喝一些很澎湃的溪水
[00:12:00.000 --> 00:12:02.000]  或者可以
[00:12:02.000 --> 00:12:04.000]  有些溪水快乾的時候
[00:12:04.000 --> 00:12:06.000]  叫你喝都很難喝
[00:12:06.000 --> 00:12:08.000]  然後上帝說不用怕
[00:12:08.000 --> 00:12:10.000]  我有東西吃
[00:12:10.000 --> 00:12:12.000]  找什麼餵你吃呢
[00:12:12.000 --> 00:12:14.000]  烏鴉餵你吃
[00:12:14.000 --> 00:12:16.000]  烏鴉在利美記說是不潔淨的食物
[00:12:16.000 --> 00:12:18.000]  他擔這些東西給你吃
[00:12:18.000 --> 00:12:20.000]  烏鴉擔什麼給你吃呢
[00:12:20.000 --> 00:12:24.000]  我在美國讀書的時候
[00:12:24.000 --> 00:12:26.000]  外面有一條公路
[00:12:26.000 --> 00:12:28.000]  一出學校門就有一條公路
[00:12:28.000 --> 00:12:30.000]  高速公路
[00:12:30.000 --> 00:12:34.000]  經常有小動物被車子走過
[00:12:34.000 --> 00:12:36.000]  特別是晚上的時候
[00:12:36.000 --> 00:12:38.000]  沒有街燈就撞死了在路上
[00:12:38.000 --> 00:12:41.000]  但我從來沒有見過清道夫來清潔的
[00:12:41.000 --> 00:12:43.000]  這麼多年都沒有見過
[00:12:43.000 --> 00:12:45.000]  不過幾天就沒有了
[00:12:45.000 --> 00:12:47.000]  為什麼呢
[00:12:47.000 --> 00:12:49.000]  烏鴉來擔了他吃
[00:12:49.000 --> 00:12:51.000]  然後上帝和以利亞說
[00:12:51.000 --> 00:12:53.000]  你不用怕 烏鴉會擔給你吃的
[00:12:53.000 --> 00:12:57.000]  都很大挑戰
[00:12:57.000 --> 00:12:59.000]  不單遇見烏鴉
[00:12:59.000 --> 00:13:04.000]  還要他投靠一個外邦寡婦
[00:13:04.000 --> 00:13:06.000]  真的很難忍受
[00:13:06.000 --> 00:13:08.000]  你記得那個寧經文記載
[00:13:08.000 --> 00:13:10.000]  他去到薩納法的婦人的地方
[00:13:10.000 --> 00:13:13.000]  見到一個寡母婆
[00:13:13.000 --> 00:13:16.000]  出來準備最後晚餐
[00:13:16.000 --> 00:13:18.000]  你記得寧經文
[00:13:18.000 --> 00:13:20.000]  他撿了柴回去
[00:13:20.000 --> 00:13:22.000]  還有餅和油吃了
[00:13:22.000 --> 00:13:24.000]  以利亞問了他
[00:13:24.000 --> 00:13:26.000]  他知道這件事之後
[00:13:26.000 --> 00:13:28.000]  他怎麼說呢
[00:13:28.000 --> 00:13:30.000]  一個大男人
[00:13:30.000 --> 00:13:32.000]  怎麼可以對一個外邦
[00:13:32.000 --> 00:13:34.000]  快要垂死的寡婦
[00:13:34.000 --> 00:13:36.000]  還要拿著他唯一的餅
[00:13:36.000 --> 00:13:38.000]  自己吃
[00:13:38.000 --> 00:13:40.000]  真的很難想像
[00:13:40.000 --> 00:13:42.000]  上帝通常使用的人
[00:13:42.000 --> 00:13:44.000]  都是這樣的
[00:13:44.000 --> 00:13:46.000]  除非你完全降服
[00:13:46.000 --> 00:13:48.000]  破碎在神面前
[00:13:48.000 --> 00:13:50.000]  因為你很難被神使用
[00:13:50.000 --> 00:13:52.000]  好了
[00:13:52.000 --> 00:13:54.000]  以利亞淡出又如何呢
[00:13:54.000 --> 00:13:56.000]  首先我們經文告訴我們
[00:13:56.000 --> 00:13:58.000]  他遇見天使
[00:13:58.000 --> 00:14:00.000]  一會兒會詳細再說
[00:14:00.000 --> 00:14:02.000]  然後更厲害
[00:14:02.000 --> 00:14:04.000]  是舊約
[00:14:04.000 --> 00:14:06.000]  或整個舊約聖經裡
[00:14:06.000 --> 00:14:08.000]  極少數的人
[00:14:08.000 --> 00:14:10.000]  有機會遇見上帝
[00:14:10.000 --> 00:14:12.000]  他是其中一個
[00:14:12.000 --> 00:14:14.000]  而且你見到
[00:14:14.000 --> 00:14:16.000]  以利亞完全不怕
[00:14:16.000 --> 00:14:18.000]  和上帝對答如流
[00:14:18.000 --> 00:14:20.000]  一個非常之
[00:14:20.000 --> 00:14:22.000]  可以這麼說
[00:14:22.000 --> 00:14:24.000]  在靈命上
[00:14:24.000 --> 00:14:26.000]  是另一個層次的人
[00:14:26.000 --> 00:14:28.000]  好了
[00:14:28.000 --> 00:14:30.000]  不單止兩次的遇上
[00:14:30.000 --> 00:14:32.000]  還有
[00:14:32.000 --> 00:14:34.000]  在兩段經文
[00:14:34.000 --> 00:14:36.000]  以利亞興起
[00:14:36.000 --> 00:14:38.000]  和以利亞淡出
[00:14:38.000 --> 00:14:40.000]  都有宣告
[00:14:40.000 --> 00:14:42.000]  首先是
[00:14:42.000 --> 00:14:44.000]  以利亞
[00:14:44.000 --> 00:14:46.000]  向阿哈王的宣告
[00:14:46.000 --> 00:14:48.000]  如果我不祈禱
[00:14:48.000 --> 00:14:50.000]  就不會下雨
[00:14:50.000 --> 00:14:52.000]  一個上帝的僕人
[00:14:52.000 --> 00:14:54.000]  傳達上帝的說話
[00:14:54.000 --> 00:14:56.000]  給一個
[00:14:56.000 --> 00:14:58.000]  敵黨上帝的阿哈王聽
[00:14:58.000 --> 00:15:00.000]  一個很偉大
[00:15:00.000 --> 00:15:02.000]  很勇敢和突出的宣告
[00:15:02.000 --> 00:15:04.000]  不過
[00:15:04.000 --> 00:15:06.000]  到以利亞淡出的時間
[00:15:06.000 --> 00:15:08.000]  是以利亞聽到
[00:15:08.000 --> 00:15:10.000]  另一個人宣告
[00:15:10.000 --> 00:15:12.000]  耶駛別
[00:15:12.000 --> 00:15:14.000]  差快人一個宣告
[00:15:14.000 --> 00:15:16.000]  如果明天我不取你命
[00:15:16.000 --> 00:15:18.000]  願神明
[00:15:18.000 --> 00:15:20.000]  懲罰我
[00:15:20.000 --> 00:15:22.000]  一個宣告是他出來的時間
[00:15:22.000 --> 00:15:24.000]  代表上帝說
[00:15:24.000 --> 00:15:26.000]  另一個宣告是一個敵人
[00:15:26.000 --> 00:15:28.000]  敵黨上帝的人
[00:15:28.000 --> 00:15:30.000]  向神的僕人宣告
[00:15:30.000 --> 00:15:32.000]  反而好像突然間借了
[00:15:32.000 --> 00:15:34.000]  兩個有一個很強烈的對比
[00:15:34.000 --> 00:15:36.000]  看看經文的內容
[00:15:36.000 --> 00:15:38.000]  今天看的十九章
[00:15:38.000 --> 00:15:40.000]  這段聖經的內容
[00:15:40.000 --> 00:15:42.000]  大家知道背景
[00:15:42.000 --> 00:15:44.000]  我不需要多說
[00:15:44.000 --> 00:15:46.000]  當阿哈王回到皇宮
[00:15:46.000 --> 00:15:48.000]  告訴
[00:15:48.000 --> 00:15:50.000]  皇后
[00:15:50.000 --> 00:15:52.000]  原來我們
[00:15:52.000 --> 00:15:54.000]  所供奉的巴力
[00:15:54.000 --> 00:15:56.000]  和其他
[00:15:56.000 --> 00:15:58.000]  外教的先知
[00:15:58.000 --> 00:16:00.000]  都一役之下
[00:16:00.000 --> 00:16:02.000]  被以利亞殺了
[00:16:02.000 --> 00:16:04.000]  阿哈王
[00:16:04.000 --> 00:16:06.000]  很特別的人
[00:16:06.000 --> 00:16:08.000]  好像很有能力
[00:16:08.000 --> 00:16:10.000]  但在太太面前
[00:16:10.000 --> 00:16:12.000]  就像一隻羔羊
[00:16:12.000 --> 00:16:14.000]  他太太更厲害
[00:16:14.000 --> 00:16:16.000]  大家知道
[00:16:16.000 --> 00:16:18.000]  在我們當中也有不少例子
[00:16:18.000 --> 00:16:20.000]  不說這些
[00:16:20.000 --> 00:16:24.000]  當
[00:16:24.000 --> 00:16:26.000]  耶洗別派人
[00:16:26.000 --> 00:16:28.000]  去警告以利亞的時間
[00:16:28.000 --> 00:16:30.000]  以利亞竟然
[00:16:30.000 --> 00:16:32.000]  第三節
[00:16:32.000 --> 00:16:34.000]  以利亞見這光景
[00:16:34.000 --> 00:16:36.000]  就起來逃跑
[00:16:36.000 --> 00:16:38.000]  大家記得阿哈
[00:16:38.000 --> 00:16:40.000]  是以色列北角的皇帝
[00:16:40.000 --> 00:16:42.000]  他一直走
[00:16:42.000 --> 00:16:44.000]  過了
[00:16:44.000 --> 00:16:46.000]  薩馬利亞城
[00:16:46.000 --> 00:16:48.000]  過了以色列的首都
[00:16:48.000 --> 00:16:50.000]  走到南邊
[00:16:50.000 --> 00:16:52.000]  不單過了耶路撒冷
[00:16:52.000 --> 00:16:54.000]  還走到南邊
[00:16:54.000 --> 00:16:56.000]  最南的城市別士巴
[00:16:56.000 --> 00:16:58.000]  你可以說
[00:16:58.000 --> 00:17:00.000]  由最不安全的地方
[00:17:00.000 --> 00:17:02.000]  走到遠離了
[00:17:02.000 --> 00:17:04.000]  耶洗別派的範圍
[00:17:04.000 --> 00:17:06.000]  的地方
[00:17:06.000 --> 00:17:08.000]  然後他不單止逃跑
[00:17:08.000 --> 00:17:10.000]  他還
[00:17:10.000 --> 00:17:12.000]  跟上帝說
[00:17:12.000 --> 00:17:14.000]  耶和華
[00:17:14.000 --> 00:17:16.000]  罷了
[00:17:16.000 --> 00:17:18.000]  求你取我的性命
[00:17:18.000 --> 00:17:20.000]  即是想死
[00:17:20.000 --> 00:17:22.000]  也不用舉手
[00:17:22.000 --> 00:17:24.000]  有多少人
[00:17:24.000 --> 00:17:26.000]  曾經有類似的情況
[00:17:26.000 --> 00:17:28.000]  做到想死
[00:17:28.000 --> 00:17:32.000]  如果夠誠實
[00:17:32.000 --> 00:17:34.000]  我相信也挺震撼的
[00:17:34.000 --> 00:17:36.000]  原來我那次這樣說
[00:17:36.000 --> 00:17:38.000]  令到其他人想死
[00:17:38.000 --> 00:17:40.000]  原來那次這樣的決定
[00:17:40.000 --> 00:17:42.000]  是挺震撼的
[00:17:42.000 --> 00:17:44.000]  原因是
[00:17:44.000 --> 00:17:46.000]  因為我不勝於列祖
[00:17:46.000 --> 00:17:50.000]  你怎樣理解這句說話
[00:17:50.000 --> 00:17:54.000]  有誰比以利亞更偉大呢
[00:17:54.000 --> 00:17:58.000]  如果真的要數可能只有幾個人
[00:17:58.000 --> 00:18:00.000]  可能是摩西
[00:18:00.000 --> 00:18:02.000]  阿巴拉罕
[00:18:02.000 --> 00:18:04.000]  羅亞等等
[00:18:04.000 --> 00:18:06.000]  大概不會數得太多人
[00:18:06.000 --> 00:18:08.000]  而且就算是摩西阿巴拉罕
[00:18:08.000 --> 00:18:10.000]  等等的人
[00:18:10.000 --> 00:18:12.000]  是否真的比以利亞更偉大呢
[00:18:12.000 --> 00:18:14.000]  是否真的比
[00:18:14.000 --> 00:18:16.000]  以利亞更被神使用呢
[00:18:16.000 --> 00:18:18.000]  都可以有相確的地方
[00:18:18.000 --> 00:18:20.000]  不過當以利亞落到
[00:18:20.000 --> 00:18:22.000]  灰心的情況下
[00:18:22.000 --> 00:18:24.000]  他對自己的評價
[00:18:24.000 --> 00:18:26.000]  我死了 我沒用了
[00:18:26.000 --> 00:18:28.000]  我不勝於我的列祖
[00:18:28.000 --> 00:18:36.000]  我先和大家看看地圖
[00:18:36.000 --> 00:18:38.000]  這是簡單的地圖
[00:18:38.000 --> 00:18:40.000]  大家大概明白
[00:18:40.000 --> 00:18:42.000]  以利亞當時面對的環境
[00:18:42.000 --> 00:18:44.000]  加密山在
[00:18:44.000 --> 00:18:46.000]  現在我們說的
[00:18:46.000 --> 00:18:48.000]  加利利地方
[00:18:48.000 --> 00:18:50.000]  對出
[00:18:50.000 --> 00:18:52.000]  西面對著地中海的地方
[00:18:52.000 --> 00:18:54.000]  到現在
[00:18:54.000 --> 00:18:56.000]  如果以色列去旅行
[00:18:56.000 --> 00:18:58.000]  當然是打仗
[00:18:58.000 --> 00:19:00.000]  如果不是打仗
[00:19:00.000 --> 00:19:02.000]  去旅行的地方
[00:19:02.000 --> 00:19:04.000]  加密山是必到的地方
[00:19:04.000 --> 00:19:06.000]  當時亞哈
