
[00:00:00.000 --> 00:00:05.000]  各位大英姐妹各位朋友你好
[00:12:02.000 --> 00:12:06.000]  或者這一班的人有大的教堂
[00:12:06.000 --> 00:12:10.000]  每個星期仍然去教會 有洗禮 有守聖餐
[00:12:10.000 --> 00:12:15.000]  甚至有祈禱 表面上看來他們是一些虔誠的信徒
[00:12:15.000 --> 00:12:18.000]  但其實在屬靈的生命裏面是死的
[00:12:18.000 --> 00:12:22.000]  是行屍走肉的信徒 是掛名的基督徒
[00:12:22.000 --> 00:12:28.000]  或者我們稍微明白一下薩迪這個城市的背景
[00:12:28.000 --> 00:12:33.000]  在波斯人統治之下 是有200年之久
[00:12:33.000 --> 00:12:38.000]  但是在那裏的居民是沒有任何的權利
[00:12:38.000 --> 00:12:41.000]  薩迪這個城市就一落千丈
[00:12:41.000 --> 00:12:47.000]  直到亞歷山大帝打敗了波斯人重建這個城市之後
[00:12:47.000 --> 00:12:51.000]  推廣了希臘文化 薩迪又再次繁榮起來
[00:12:51.000 --> 00:12:59.000]  其中是以所謂的Textile 即是紡織業 製造衣服 布料
[00:12:59.000 --> 00:13:01.000]  是最為出名的
[00:13:01.000 --> 00:13:05.000]  在羅馬人統治之後 這個城市漸漸更加繁榮
[00:13:05.000 --> 00:13:09.000]  在公元後17年發生了一場很大的地震
[00:13:09.000 --> 00:13:15.000]  而羅馬的皇帝Tiberius用數千元協助薩迪重建
[00:13:15.000 --> 00:13:20.000]  所以在約翰的時候 薩迪恢復了它的元氣
[00:13:20.000 --> 00:13:25.000]  是一個相當富庶的城市 物質富有
[00:13:25.000 --> 00:13:28.000]  但是零卻是非常貧窮
[00:13:28.000 --> 00:13:31.000]  我們看看薩迪這封信
[00:13:31.000 --> 00:13:35.000]  我們立即看到一個非常重要的特色
[00:13:35.000 --> 00:13:38.000]  這是什麼特色呢?
[00:13:38.000 --> 00:13:44.000]  我們發覺這個薩迪教會 第一 既沒有外來的壓迫
[00:13:44.000 --> 00:13:49.000]  它不像其他城市一樣 無論是伊斯蘭索 史姆拿
[00:13:49.000 --> 00:13:52.000]  有很多政治或者宗教的壓力在裡面
[00:13:52.000 --> 00:13:57.000]  史姆拿的主教波利卡更加成為殉道者
[00:13:57.000 --> 00:14:03.000]  因為他拒絕去拜羅馬皇帝 結果被燒死
[00:14:03.000 --> 00:14:08.000]  不少的猶太人也是反對這個基督教的教會
[00:14:08.000 --> 00:14:13.000]  很奇怪 在薩迪這個教會裡面沒有這樣的事情發生
[00:14:13.000 --> 00:14:16.000]  伊漢謝哲武有提到這個外來的壓力
[00:14:16.000 --> 00:14:21.000]  它不僅沒有外來壓力 也沒有異邊邪說的引誘
[00:14:21.000 --> 00:14:25.000]  不像別加摩或者推瓦推拉 他們受到巴蘭教訓
[00:14:25.000 --> 00:14:30.000]  尼姑拉的異端 耶齊別的引誘
[00:14:30.000 --> 00:14:33.000]  引起分裂 受虐待 奇怪
[00:14:33.000 --> 00:14:36.000]  薩迪全無這類的問題出現
[00:14:36.000 --> 00:14:40.000]  既沒有外在的壓力 也沒有內部的分裂
[00:14:40.000 --> 00:14:44.000]  你以為這個教會一定非常興旺
[00:14:44.000 --> 00:14:47.000]  事實上表面上來也是 安明是活的
[00:14:47.000 --> 00:14:51.000]  但其實是死的 是假的 為什麼會這樣呢?
[00:14:51.000 --> 00:14:56.000]  原來現在出土的遺物 看來我們知道過終的原因
[00:14:56.000 --> 00:15:02.000]  如果你有機會去參觀現在土耳其的薩迪這個遺址
[00:15:02.000 --> 00:15:05.000]  你就會看到無論是猶太人的會堂
[00:15:05.000 --> 00:15:09.000]  或者基督教的大禮堂 大教堂
[00:15:09.000 --> 00:15:12.000]  沒錯 他們是很宏大的建築物
[00:15:12.000 --> 00:15:18.000]  但是有一個特色 裡面有很多不同宗教的圖像
[00:15:18.000 --> 00:15:22.000]  有些獅子的圖像 太陽的圖像
[00:15:22.000 --> 00:15:26.000]  有很多羅馬神的圖像 羅馬教皇的圖像
[00:15:26.000 --> 00:15:31.000]  刻在教堂中 你一看就會知道當時的情況是怎樣
[00:15:31.000 --> 00:15:35.000]  他們搞一些所謂融和的宗教
[00:15:35.000 --> 00:15:40.000]  基督教裡面混入了很多羅馬多神教 拜凱撒
[00:15:40.000 --> 00:15:44.000]  混在一起 不再有分裂 不再有分裂
[00:15:44.000 --> 00:15:47.000]  不再是你打得殺殺 我們是get along的
[00:15:47.000 --> 00:15:51.000]  用現在很流行的 在美國很流行的
[00:15:51.000 --> 00:15:53.000]  We should get along
[00:15:53.000 --> 00:15:56.000]  因為我們是一個多元化的社會
[00:15:56.000 --> 00:15:59.000]  基督教應該要接納其它的信仰
[00:15:59.000 --> 00:16:02.000]  其它的信仰也都是接納基督教
[00:16:02.000 --> 00:16:07.000]  大家都是真理 大家都是可以互通的真理
[00:16:07.000 --> 00:16:10.000]  而沒有一個叫做唯一的真理
[00:16:10.000 --> 00:16:12.000]  於是我們就可以get along
[00:16:12.000 --> 00:16:18.000]  我們就可以沒事了 但是要付出一個很大的代價
[00:16:18.000 --> 00:16:21.000]  你會失去了基督教的特色
[00:16:21.000 --> 00:16:27.000]  所以薩迪這個地方表面上大家看來相安無事
[00:16:27.000 --> 00:16:30.000]  沒有外面的壓迫 沒有異邊的傳說
[00:16:30.000 --> 00:16:35.000]  因為全部都不會覺得自己是唯一的真理
[00:16:35.000 --> 00:16:41.000]  沒錯 當然我們要彼此尊重
[00:16:41.000 --> 00:16:43.000]  我們在今天的美國社會裡面
[00:16:43.000 --> 00:16:45.000]  所謂多元化的社會
[00:16:45.000 --> 00:16:49.000]  我們不應該去打壓其它人士的信仰 是不是?
[00:16:49.000 --> 00:16:55.000]  但是我們也都不應該去對真理妥協
[00:16:55.000 --> 00:16:57.000]  耶穌說我就是道路真理生命
[00:16:57.000 --> 00:17:01.000]  若不直著我沒有人能夠負那裡去
[00:17:01.000 --> 00:17:04.000]  但是我們偏要說耶穌不是唯一的真理
[00:17:04.000 --> 00:17:08.000]  人人都是真理 我們應該彼此尊重
[00:17:08.000 --> 00:17:11.000]  如果我們這樣去想法的時候
[00:17:11.000 --> 00:17:13.000]  那麼基督教就不是真理了
[00:17:13.000 --> 00:17:16.000]  因為耶穌說祂是唯一的真理
[00:17:16.000 --> 00:17:18.000]  沒錯 我們是尊重別人的信仰
[00:17:18.000 --> 00:17:21.000]  我們不可以壓迫別人要接受我們的信仰
[00:17:21.000 --> 00:17:25.000]  但是同時我們都要去堅守我們的信仰
[00:17:25.000 --> 00:17:29.000]  因為耶穌基督說祂就是唯一的道路真理生命
[00:17:29.000 --> 00:17:33.000]  如果不直著祂沒有人能夠負那裡去
[00:17:33.000 --> 00:17:40.000]  但是當日的教會是以這個所謂用禍為理由彼此尊重
[00:17:40.000 --> 00:17:45.000]  結果他們就變成了是安寧是活的
[00:17:45.000 --> 00:17:50.000]  其實是死的 是沒有了耶穌基督的生命
[00:17:50.000 --> 00:17:52.000]  究竟問題在哪裡呢?
[00:17:52.000 --> 00:17:55.000]  第二節到第三節就告訴你了
[00:17:55.000 --> 00:17:59.000]  你要警醒 堅固那聖下將要衰微的
[00:17:59.000 --> 00:18:06.000]  因我見你們的行為在我神面前沒有一樣是完全的
[00:18:06.000 --> 00:18:11.000]  所以要回想你是怎樣領受 怎樣聽辯
[00:18:11.000 --> 00:18:14.000]  又要遵守 並要悔改
[00:18:14.000 --> 00:18:19.000]  若不警醒 我必臨到你那裡如同賊一樣
[00:18:19.000 --> 00:18:22.000]  我何時臨到 你也決不能知道
[00:18:22.000 --> 00:18:27.000]  在聖經裡面耶穌用了四個動詞
[00:18:27.000 --> 00:18:29.000]  文化上我們叫做Imperative
[00:18:29.000 --> 00:18:31.000]  即是命令式的動詞
[00:18:31.000 --> 00:18:34.000]  都是一些嚴厲的警告
[00:18:34.000 --> 00:18:36.000]  警告那些殺敵的弟兄姐妹
[00:18:36.000 --> 00:18:38.000]  要真是認真考慮
[00:18:38.000 --> 00:18:41.000]  第一個詞就是警醒
[00:18:41.000 --> 00:18:44.000]  你要警醒 不要再睡覺了
[00:18:44.000 --> 00:18:46.000]  要警醒過來
[00:18:46.000 --> 00:18:50.000]  每一個殺敵的人都知道他們的歷史
[00:18:50.000 --> 00:18:53.000]  在波斯·賽瑞斯圍城的時候
[00:18:53.000 --> 00:18:59.000]  以為他的將領在殺敵是一個牢不可破的堅城
[00:18:59.000 --> 00:19:02.000]  到處都超逼 怎會攻破我們呢?
[00:19:02.000 --> 00:19:06.000]  所以鬆懈 掉以輕心
[00:19:06.000 --> 00:19:08.000]  以為他們能夠穩操勝券
[00:19:08.000 --> 00:19:11.000]  結果在毫無防備之下
[00:19:11.000 --> 00:19:16.000]  波斯的兵沿著這個通道進入這個城池
[00:19:16.000 --> 00:19:19.000]  將他們一一束手待斃
[00:19:19.000 --> 00:19:22.000]  就不警醒了 掉以輕心了
[00:19:22.000 --> 00:19:25.000]  不警醒就好像一隻青蛙一樣
[00:19:25.000 --> 00:19:28.000]  在溫水裏面 不知道危險
[00:19:28.000 --> 00:19:30.000]  舒舒服服的在那裏睡覺
[00:19:30.000 --> 00:19:33.000]  直到水溫一路一路加升
[00:19:33.000 --> 00:19:36.000]  因為它是量血動物 一路加升
[00:19:36.000 --> 00:19:38.000]  結果燒死為止
[00:19:38.000 --> 00:19:41.000]  今天我們在美國何嘗不是一樣呢?
[00:19:41.000 --> 00:19:44.000]  我們何嘗不是掉以輕心呢?
[00:19:44.000 --> 00:19:47.000]  我們以為我們有足夠的防備
[00:19:47.000 --> 00:19:50.000]  我們有非常好的醫療系統
[00:19:50.000 --> 00:19:53.000]  不需要怕 誰知道這個新冠肺炎
[00:19:53.000 --> 00:19:56.000]  一來到的時候就防不勝防
[00:19:56.000 --> 00:20:00.000]  成為全世界最傳染的國家
[00:20:00.000 --> 00:20:03.000]  我們要警醒甚麼呢?
[00:20:03.000 --> 00:20:07.000]  警醒到處充滿了陷阱
[00:20:07.000 --> 00:20:09.000]  對我們殉道來說
[00:20:09.000 --> 00:20:12.000]  到處的錢、權、利、慾望
[00:20:12.000 --> 00:20:14.000]  都是一些隱憂
[00:20:14.000 --> 00:20:18.000]  我們要警醒 主會隨時會再來
[00:20:18.000 --> 00:20:24.000]  我們要趕快預備好自己去迎見主耶穌基督
[00:20:24.000 --> 00:20:27.000]  以至耶穌說你是一個忠心的管家
[00:20:27.000 --> 00:20:30.000]  而不是 唉 管他吧
[00:20:30.000 --> 00:20:31.000]  不會這麼快出來的
[00:20:31.000 --> 00:20:33.000]  我們掉以輕心
[00:20:33.000 --> 00:20:35.000]  以至耶穌基督來到的時候
[00:20:35.000 --> 00:20:36.000]  他告訴你是誰
[00:20:36.000 --> 00:20:38.000]  我不認識你 這樣就慘了
[00:20:38.000 --> 00:20:42.000]  所以第一 我們要警醒
[00:20:42.000 --> 00:20:44.000]  第二 我們要兼顧
[00:20:44.000 --> 00:20:47.000]  你留意約翰說甚麼
[00:20:47.000 --> 00:20:51.000]  他說那聖下的
[00:20:51.000 --> 00:20:54.000]  兼顧聖下將要須微的
[00:20:54.000 --> 00:20:55.000]  因我見你的行為
[00:20:55.000 --> 00:20:58.000]  在我神面前沒有一件事是完全的
[00:20:58.000 --> 00:21:02.000]  我們要留意那聖下是指甚麼呢?
[00:21:02.000 --> 00:21:05.000]  聖下是否指還有少少的
[00:21:05.000 --> 00:21:07.000]  忠心的少數份子
[00:21:07.000 --> 00:21:09.000]  我們要留意呢?
[00:21:09.000 --> 00:21:11.000]  原來不是
[00:21:11.000 --> 00:21:13.000]  原文給我們一個答案
[00:21:13.000 --> 00:21:15.000]  原來這裡是用
[00:21:15.000 --> 00:21:17.000]  在希臘文是用
[00:21:17.000 --> 00:21:21.000]  Tatloita 是忠誠的
[00:21:21.000 --> 00:21:22.000]  Nutella
[00:21:22.000 --> 00:21:24.000]  這裡不是指人
[00:21:24.000 --> 00:21:25.000]  而是指東西
[00:21:25.000 --> 00:21:27.000]  你還有少少的東西
[00:21:27.000 --> 00:21:29.000]  還剩下少少的東西
[00:21:29.000 --> 00:21:32.000]  我相信那些撒迪的基督徒
[00:21:32.000 --> 00:21:37.000]  已經十之八九都已經沒有了
[00:21:37.000 --> 00:21:40.000]  基督徒裡面應該有的十之八九都沒有了
[00:21:40.000 --> 00:21:42.000]  可能只剩下少少
[00:21:42.000 --> 00:21:43.000]  一兩少少
[00:21:43.000 --> 00:21:46.000]  可算是基督徒的應有的本質
[00:21:46.000 --> 00:21:48.000]  只剩下少少少少
[00:21:48.000 --> 00:21:50.000]  從屬靈的角度去看
[00:21:50.000 --> 00:21:51.000]  他們正在釣鹽水
[00:21:51.000 --> 00:21:52.000]  所剩無幾
[00:21:52.000 --> 00:21:54.000]  只有少少的
[00:21:54.000 --> 00:21:56.000]  於是約翰就說
[00:21:56.000 --> 00:22:00.000]  你仍然要堅守住
[00:22:00.000 --> 00:22:02.000]  這些信仰
[00:22:02.000 --> 00:22:03.000]  堅強它
[00:22:03.000 --> 00:22:05.000]  擴大它
[00:22:05.000 --> 00:22:06.000]  恢復體力
[00:22:06.000 --> 00:22:07.000]  好像一個人
[00:22:07.000 --> 00:22:09.000]  又是垂死的人
[00:22:09.000 --> 00:22:11.000]  不要這麼快放棄
[00:22:11.000 --> 00:22:14.000]  你恢復元氣
[00:22:14.000 --> 00:22:16.000]  堅強你的身體
[00:22:16.000 --> 00:22:18.000]  恢復你的身體
