
[00:00:00.000 --> 00:00:09.000]  上一次我們講了使徒行傳的第三章、第四章
[00:04:06.500 --> 00:04:09.500]  來抵擋撒旦的攻擊
[00:04:09.500 --> 00:04:12.500]  神對亞拿尼亞的審判
[00:04:12.500 --> 00:04:15.500]  也是對撒旦的審判
[00:04:15.500 --> 00:04:17.500]  神要讓人知道
[00:04:17.500 --> 00:04:23.500]  他絕對不會在教會裡容忍任何有鬼詐的事
[00:04:23.500 --> 00:04:26.500]  尤其是在教會的開始
[00:04:26.500 --> 00:04:29.500]  我最近才跟大家說過
[00:04:29.500 --> 00:04:34.500]  每當在聖經裡有一個新的時代出現的時候
[00:04:34.500 --> 00:04:37.500]  通常有兩件事會發生
[00:04:37.500 --> 00:04:41.500]  第一件事就是充滿神跡的事
[00:04:41.500 --> 00:04:47.500]  神要告訴人們這些領袖帶領人進入新時代
[00:04:47.500 --> 00:04:49.500]  是從神而來
[00:04:49.500 --> 00:04:52.500]  他們是充滿神跡的能力
[00:04:52.500 --> 00:04:56.500]  第二件事就是會很嚴厲
[00:04:56.500 --> 00:04:59.500]  這個時代新的時代會很嚴厲
[00:04:59.500 --> 00:05:01.500]  我舉四個例子
[00:05:01.500 --> 00:05:05.500]  第一個就是剛剛開始建立了回望
[00:05:05.500 --> 00:05:07.500]  人是有敬拜神的地方
[00:05:07.500 --> 00:05:09.500]  神說你們的敬拜要小心
[00:05:09.500 --> 00:05:11.500]  你們興邁不得
[00:05:11.500 --> 00:05:14.500]  亞倫的兩個兒子拿達和阿比胡
[00:05:14.500 --> 00:05:18.500]  他們是照自己的意思獻上飯果
[00:05:18.500 --> 00:05:20.500]  是神所勿叫他們做
[00:05:20.500 --> 00:05:24.500]  結果立刻就有火將他們兩個吞滅
[00:05:24.500 --> 00:05:26.500]  兩個人當場斃命
[00:05:26.500 --> 00:05:29.500]  《利美記》第十章
[00:05:29.500 --> 00:05:34.500]  第二件事就是我們剛剛說完的約書亞記
[00:05:34.500 --> 00:05:37.500]  以色列人剛剛進入迦南地
[00:05:37.500 --> 00:05:41.500]  阿干拿了當滅之物
[00:05:41.500 --> 00:05:44.500]  其實打仗的戰利品
[00:05:44.500 --> 00:05:47.500]  以色列人的士兵是可以隨意來拿
[00:05:47.500 --> 00:05:51.500]  但是第一場仗是初贖果子
[00:05:51.500 --> 00:05:54.500]  是投身的 是屬於神的
[00:05:54.500 --> 00:05:58.500]  所以當滅之物要來燒給神
[00:05:58.500 --> 00:06:00.500]  奉獻給神
[00:06:00.500 --> 00:06:03.500]  阿干和他的家人擅自拿了
[00:06:03.500 --> 00:06:07.500]  結果他和他的家人都招來殺身之禍
[00:06:07.500 --> 00:06:09.500]  約書亞記的第七章
[00:06:09.500 --> 00:06:11.500]  還有第三件事
[00:06:11.500 --> 00:06:15.500]  大衛成為以色列人的王之後
[00:06:15.500 --> 00:06:17.500]  為自己來建宮殿
[00:06:17.500 --> 00:06:21.500]  他想起藥櫃還在外邦人的地方
[00:06:21.500 --> 00:06:24.500]  就差派人去迎接藥櫃
[00:06:24.500 --> 00:06:27.500]  斐理士人劫持了藥櫃之後
[00:06:27.500 --> 00:06:30.500]  將藥櫃放在牛車的上方
[00:06:30.500 --> 00:06:34.500]  所以以色列人用牛車運藥櫃回來
[00:06:34.500 --> 00:06:37.500]  在半路牛被絆倒
[00:06:37.500 --> 00:06:39.500]  藥櫃差點掉在地上
[00:06:39.500 --> 00:06:43.500]  烏剎這個人伸手扶著藥櫃
[00:06:43.500 --> 00:06:46.500]  結果是招來殺身之禍
[00:06:46.500 --> 00:06:49.500]  因為他不是處理聖物的祭祀
[00:06:49.500 --> 00:06:52.500]  他是沒有權利來接觸聖物
[00:06:52.500 --> 00:06:54.500]  你說神為什麼這麼嚴厲
[00:06:54.500 --> 00:06:57.500]  一個新的時代的開始
[00:06:57.500 --> 00:07:00.500]  神是非常之嚴厲 輕慢不得
[00:07:00.500 --> 00:07:07.500]  現在今天是亞拿利亞撒菲拉教會剛剛開始的時候
[00:07:07.500 --> 00:07:10.500]  他們的奉獻神說你們要很小心
[00:07:10.500 --> 00:07:13.500]  不要輕慢
[00:07:13.500 --> 00:07:16.500]  所以我們看到前面的例子是什麼
[00:07:16.500 --> 00:07:19.500]  藥櫃是代表神的座位
[00:07:19.500 --> 00:07:24.500]  還有獻祭奉獻屬於神的東西
[00:07:24.500 --> 00:07:27.500]  在這些事上我們都要很小心
[00:07:27.500 --> 00:07:30.500]  我們所相信的神是輕慢不得
[00:07:30.500 --> 00:07:34.500]  在哥倫多前書的十章十一至十二節
[00:07:34.500 --> 00:07:38.500]  他們遭遇這些事都要作為尷尬
[00:07:38.500 --> 00:07:43.500]  並且寫在經上正是警戒我們者末世的人
[00:07:43.500 --> 00:07:46.500]  所以自己以為站得穩的
[00:07:46.500 --> 00:07:49.500]  需要謹慎免得跌倒
[00:07:49.500 --> 00:07:52.500]  有沒有看到神是特別的嚴厲
[00:07:52.500 --> 00:07:55.500]  為什麼這麼嚴厲
[00:07:55.500 --> 00:07:59.500]  是要被末世的人作為警戒、尷尬
[00:07:59.500 --> 00:08:04.500]  神是要設一個例子叫我們都要小心
[00:08:04.500 --> 00:08:07.500]  我們很容易就會罵亞拿利亞撒菲拉
[00:08:07.500 --> 00:08:10.500]  不誠實 假冒為善
[00:08:10.500 --> 00:08:14.500]  但很多時候我們都應該監察一下自己
[00:08:14.500 --> 00:08:17.500]  我們是不是言行一致在神的面前
[00:08:17.500 --> 00:08:20.500]  我們在人面前的禱告
[00:08:20.500 --> 00:08:23.500]  是不是真的代表我們內心的想法
[00:08:23.500 --> 00:08:26.500]  我們在神面前歌頌神
[00:08:26.500 --> 00:08:28.500]  是不是真的讚美神
[00:08:28.500 --> 00:08:31.500]  還是我們在炫耀我們自己的歌聲
[00:08:31.500 --> 00:08:35.500]  我們很多時候都需要自己來監察
[00:08:35.500 --> 00:08:39.500]  耶穌基督在馬太福音的十五章第八節
[00:08:39.500 --> 00:08:42.500]  或者百姓用嘴唇尊敬我
[00:08:42.500 --> 00:08:44.500]  心卻遠離我
[00:08:44.500 --> 00:08:46.500]  經過這件事之後
[00:08:46.500 --> 00:08:49.500]  在《樹市圖行傳》的五章十一節
[00:08:49.500 --> 00:08:54.500]  說全教會和聽見這事的人都甚懼怕
[00:08:54.500 --> 00:08:58.500]  由五旬節開始聖靈降臨
[00:08:58.500 --> 00:09:01.500]  不住有人來信主
[00:09:01.500 --> 00:09:03.500]  每個人都見到神的大臨
[00:09:03.500 --> 00:09:05.500]  每個人都感恩
[00:09:05.500 --> 00:09:07.500]  去到第五章
[00:09:07.500 --> 00:09:09.500]  那些人開始怎樣
[00:09:09.500 --> 00:09:12.500]  開始敬畏神 開始懼怕
[00:09:12.500 --> 00:09:16.500]  就是因為亞拿利亞撒菲拉這件事
[00:09:16.500 --> 00:09:19.500]  基督徒很需要有一個平衡的生命
[00:09:19.500 --> 00:09:22.500]  一方面我們敬愛神
[00:09:22.500 --> 00:09:24.500]  我們感謝神
[00:09:24.500 --> 00:09:27.500]  但另一方面我們都需要敬畏神
[00:09:27.500 --> 00:09:29.500]  甚至有懼怕
[00:09:29.500 --> 00:09:32.500]  在希伯來書的十二章
[00:09:32.500 --> 00:09:34.500]  二十八至二十九節
[00:09:34.500 --> 00:09:38.500]  所以我們既得了不能震動的國
[00:09:38.500 --> 00:09:40.500]  就當感恩
[00:09:40.500 --> 00:09:42.500]  照神所喜悅的
[00:09:42.500 --> 00:09:44.500]  用虔誠敬畏的心侍奉神
[00:09:44.500 --> 00:09:48.500]  因為我們的神乃是烈火
[00:09:48.500 --> 00:09:50.500]  有沒有見到我們需要有一個平衡的心
[00:09:50.500 --> 00:09:53.500]  一方面是感恩 一方面是愛神
[00:09:53.500 --> 00:09:57.500]  另一方面都要敬畏神來侍奉祂
[00:09:57.500 --> 00:10:00.500]  因為我們所侍奉的神是什麼
[00:10:00.500 --> 00:10:02.500]  是烈火
[00:10:02.500 --> 00:10:07.500]  使徒行傳的五章十二節
[00:10:07.500 --> 00:10:09.500]  主席著使徒的手
[00:10:09.500 --> 00:10:13.500]  在民間行了許多神蹟 騎士
[00:10:13.500 --> 00:10:16.500]  彼得和使徒發現他們所面對的
[00:10:16.500 --> 00:10:19.500]  正是耶穌基督所面對
[00:10:19.500 --> 00:10:22.500]  各方各面的人四方八面
[00:10:22.500 --> 00:10:24.500]  都將病人帶到他們面前
[00:10:24.500 --> 00:10:26.500]  讓他們來醫治
[00:10:26.500 --> 00:10:29.500]  使徒行傳的五章十五節
[00:10:29.500 --> 00:10:32.500]  甚至有人將病人抬到街上
[00:10:32.500 --> 00:10:35.500]  放在床上或浴紙上
[00:10:35.500 --> 00:10:37.500]  將病人擺到街上
[00:10:37.500 --> 00:10:39.500]  是做什麼的
[00:10:39.500 --> 00:10:41.500]  原來他們甚至相信
[00:10:41.500 --> 00:10:44.500]  如果彼得走過他的影
[00:10:44.500 --> 00:10:47.500]  如果照在任何病人身上
[00:10:47.500 --> 00:10:49.500]  這些病人都會康復
[00:10:49.500 --> 00:10:52.500]  甚至有這樣的迷信
[00:10:52.500 --> 00:10:53.500]  在五章十五節之後
[00:10:53.500 --> 00:10:57.500]  因為聖靈是被使徒有力量來作見證
[00:10:57.500 --> 00:10:59.500]  來分享福音
[00:10:59.500 --> 00:11:01.500]  耶穌基督復活的訊息
[00:11:01.500 --> 00:11:04.500]  很快就傳遍整個耶路撒冷城
[00:11:04.500 --> 00:11:09.500]  神跡騎士除半著神的話語彰顯出來
[00:11:09.500 --> 00:11:13.500]  沒有人能否認耶穌基督已經復活
[00:11:13.500 --> 00:11:18.500]  而且繼續透過門徒的事供來進行
[00:11:18.500 --> 00:11:21.500]  我們今天會見到
[00:11:21.500 --> 00:11:25.500]  有四種當時的人對福音的回應
[00:11:25.500 --> 00:11:31.500]  其實第五章的大綱可以說有四個部分
[00:11:31.500 --> 00:11:34.500]  就是人怎樣來回應福音
[00:11:34.500 --> 00:11:40.500]  剛才我們說撒旦攻擊教會是怎樣的話
[00:11:40.500 --> 00:11:42.500]  梅花間竹
[00:11:42.500 --> 00:11:46.500]  在第五章的人回應福音
[00:11:46.500 --> 00:11:48.500]  都是梅花間竹
[00:11:48.500 --> 00:11:49.500]  很有趣
[00:11:49.500 --> 00:11:51.500]  有人攻擊真理
[00:11:51.500 --> 00:11:54.500]  有人能夠辨別真理
[00:11:54.500 --> 00:11:56.500]  好像使徒一樣
[00:11:56.500 --> 00:11:59.500]  有人逃避真理
[00:11:59.500 --> 00:12:02.500]  好像加瑪烈這個法利賽人
[00:12:02.500 --> 00:12:07.500]  也有人聽了之後立刻宣講真理
[00:12:07.500 --> 00:12:10.500]  和現在的人聽福音一模一樣
[00:12:10.500 --> 00:12:12.500]  你去跟人傳福音
[00:12:12.500 --> 00:12:14.500]  現在有很多人可能很反感
[00:12:14.500 --> 00:12:16.500]  會立刻攻擊你
[00:12:16.500 --> 00:12:18.500]  但也有人會辨別到
[00:12:18.500 --> 00:12:21.500]  這個真是神的話語
[00:12:21.500 --> 00:12:24.500]  也有人無伶兩可
[00:12:24.500 --> 00:12:26.500]  逃避現實
[00:12:26.500 --> 00:12:29.500]  他又不說你說得對又不說你說得錯
[00:12:29.500 --> 00:12:32.500]  就一味好像不在乎
[00:12:32.500 --> 00:12:37.500]  也有人好像教會他們會宣講真理
[00:12:37.500 --> 00:12:40.500]  立刻自己都會傳福音
[00:12:40.500 --> 00:12:44.500]  我們先看看攻擊真理的部分
[00:12:44.500 --> 00:12:46.500]  就是公會
[00:12:46.500 --> 00:12:49.500]  在使徒行傳的五章十七節
[00:12:49.500 --> 00:12:52.500]  大祭司和他一切的同仁
[00:12:52.500 --> 00:12:55.500]  就是殺都該教門的人
[00:12:55.500 --> 00:12:58.500]  都起來滿心忌恨
[00:12:58.500 --> 00:13:02.500]  真是令人難以想像
[00:13:02.500 --> 00:13:05.500]  你看到有人被醫治
[00:13:05.500 --> 00:13:09.500]  被鬼附身的能夠得到釋放
[00:13:09.500 --> 00:13:11.500]  你應該很開心
[00:13:11.500 --> 00:13:14.500]  你看看上次和大家說的那個乞丐
[00:13:14.500 --> 00:13:16.500]  他是一個腳腿
[00:13:16.500 --> 00:13:18.500]  身內就是腳腿的人
[00:13:18.500 --> 00:13:19.500]  從來不懂得行路
[00:13:19.500 --> 00:13:21.500]  現在懂得行路
[00:13:21.500 --> 00:13:22.500]  被醫治了
[00:13:22.500 --> 00:13:24.500]  你應該為他覺得開心
[00:13:24.500 --> 00:13:30.500]  但是這班猶太人的領袖滿心的忌恨
[00:13:30.500 --> 00:13:32.500]  他們很希望在自己的事工
[00:13:32.500 --> 00:13:35.500]  能夠有這些神蹟奇事
[00:13:35.500 --> 00:13:37.500]  但是當這些神蹟奇事
[00:13:37.500 --> 00:13:38.500]  發生在別人的身上
[00:13:38.500 --> 00:13:40.500]  在教會在使徒的身上
[00:13:40.500 --> 00:13:42.500]  他們就妒忌
[00:13:42.500 --> 00:13:44.500]  在使徒行傳的五章十七節
[00:13:44.500 --> 00:13:49.500]  說他們就下手拿著使徒收在外監
[00:13:49.500 --> 00:13:52.500]  這個正是耶穌基督在世的時候
[00:13:52.500 --> 00:13:54.500]  他是警告門徒
[00:13:54.500 --> 00:13:56.500]  他和門徒說
[00:13:56.500 --> 00:13:58.500]  如果他們逼迫我
[00:13:58.500 --> 00:14:00.500]  他們一樣會逼迫你們
[00:14:00.500 --> 00:14:03.500]  約翰福音的十五章二十節
[00:14:03.500 --> 00:14:06.500]  耶穌也說他們會趕你出會堂
[00:14:06.500 --> 00:14:08.500]  並且時候將到
[00:14:08.500 --> 00:14:12.500]  凡殺你們的就以為事事奉神
[00:14:12.500 --> 00:14:15.500]  這班人這班猶太人的領袖
[00:14:15.500 --> 00:14:16.500]  會打響招牌
[00:14:16.500 --> 00:14:19.500]  替天行道替神行道
[00:14:19.500 --> 00:14:23.500]  來逼迫這班門徒使徒
[00:14:23.500 --> 00:14:26.500]  他們還以為自己在侍奉神
[00:14:26.500 --> 00:14:32.500]  剛才我說第五章充滿了對比
[00:14:32.500 --> 00:14:36.500]  猶太人領袖的舊傳統
[00:14:36.500 --> 00:14:39.500]  和使徒所傳的真理
[00:14:39.500 --> 00:14:41.500]  成了很強的對比
[00:14:41.500 --> 00:14:44.500]  成了很強的衝突
[00:14:44.500 --> 00:14:47.500]  這個正是耶穌基督在世的時候也有說
[00:14:47.500 --> 00:14:50.500]  耶穌基督所傳的是什麼
[00:14:50.500 --> 00:14:52.500]  活生生的真理
[00:14:52.500 --> 00:14:56.500]  法利塞人所傳的死故故的傳統
[00:14:56.500 --> 00:15:00.500]  耶穌基督說在馬太福音第九章
[00:15:00.500 --> 00:15:04.500]  他說新的酒不能放在舊的酒袋裡
[00:15:04.500 --> 00:15:07.500]  因為新的酒仍然會發酵
[00:15:07.500 --> 00:15:09.500]  仍然會發出氣
[00:15:09.500 --> 00:15:12.500]  如果放在舊的酒袋裡
[00:15:12.500 --> 00:15:14.500]  已經是硬了舊了
[00:15:14.500 --> 00:15:17.500]  就會怎樣呢 會氣到爆炸
[00:15:17.500 --> 00:15:20.500]  所以新的酒不能放在舊的酒袋裡
[00:15:20.500 --> 00:15:22.500]  馬太福音第九章
[00:15:22.500 --> 00:15:26.500]  一個在十六世紀為主殉道的英國主教
[00:15:26.500 --> 00:15:28.500]  叫做Hugh Latimer
[00:15:28.500 --> 00:15:30.500]  他曾經說過
[00:15:30.500 --> 00:15:32.500]  當你看到有人被逼迫
[00:15:32.500 --> 00:15:36.500]  往往真理就在那個人身上
[00:15:36.500 --> 00:15:38.500]  當有人被逼迫
[00:15:38.500 --> 00:15:40.500]  真理往往就在這個人身上
[00:15:40.500 --> 00:15:45.500]  我們看到工會是怎樣來回應福音
[00:15:45.500 --> 00:15:47.500]  怎樣回應真理
[00:15:47.500 --> 00:15:49.500]  他們是去攻擊真理
[00:15:49.500 --> 00:15:51.500]  他們是來逼迫使徒
[00:15:51.500 --> 00:15:54.500]  這個就是他們的回應
[00:15:54.500 --> 00:16:00.500]  薩都該人其實他們是工會主要的成員
[00:16:00.500 --> 00:16:02.500]  他們覺得他們領袖的地位
[00:16:02.500 --> 00:16:04.500]  是被使徒來威脅
[00:16:04.500 --> 00:16:07.500]  其實薩都該人是不相信復活的
[00:16:07.500 --> 00:16:11.500]  使徒行傳的二十三章八節告訴我們
[00:16:11.500 --> 00:16:15.500]  所以使徒所傳的是甚麼訊息
[00:16:15.500 --> 00:16:17.500]  耶穌基督已經復活
[00:16:17.500 --> 00:16:22.500]  而且藉著使徒的手繼續在行神蹟騎士
[00:16:22.500 --> 00:16:24.500]  他們不相信復活
[00:16:24.500 --> 00:16:27.500]  就將使徒來收監
[00:16:27.500 --> 00:16:31.500]  但是神很快就將使徒救出來
[00:16:31.500 --> 00:16:37.500]  而且藉著他的使者天使來救使徒
[00:16:37.500 --> 00:16:40.500]  薩都該人不單不相信復活
[00:16:40.500 --> 00:16:44.500]  他們也不相信有天使這回事
[00:16:44.500 --> 00:16:47.500]  所以你們有沒有看到神真的很幽默
[00:16:47.500 --> 00:16:49.500]  你們不相信復活嗎
[00:16:49.500 --> 00:16:51.500]  我現在就讓你們看到
[00:16:51.500 --> 00:16:54.500]  使徒就是靠著復活的耶穌基督
[00:16:54.500 --> 00:16:56.500]  繼續在行神蹟騎士
[00:16:56.500 --> 00:16:58.500]  你們不相信天使嗎
[00:16:58.500 --> 00:17:02.500]  我立刻派天使來救使徒出監獄
[00:17:02.500 --> 00:17:04.500]  真是有趣
[00:17:04.500 --> 00:17:06.500]  這些猶太人的領袖
[00:17:06.500 --> 00:17:08.500]  越是禁止他們傳福音
[00:17:08.500 --> 00:17:12.500]  結果就見到越多的神蹟騎士
[00:17:12.500 --> 00:17:15.500]  天使和使徒說
[00:17:15.500 --> 00:17:17.500]  在使徒行傳的五章十八節
[00:17:17.500 --> 00:17:20.500]  你們去站在殿裡
[00:17:20.500 --> 00:17:24.500]  把這生命的道都講給八成聽
[00:17:24.500 --> 00:17:28.500]  這裡又有個對比
[00:17:28.500 --> 00:17:32.500]  使徒和工會的對比
[00:17:32.500 --> 00:17:35.500]  工會的人是怎樣的
[00:17:35.500 --> 00:17:37.500]  是很有教育
[00:17:37.500 --> 00:17:40.500]  他們是被政府差派任命
[00:17:40.500 --> 00:17:44.500]  但是他們變得無能為力
[00:17:44.500 --> 00:17:46.500]  對著這班使徒
[00:17:46.500 --> 00:17:50.500]  他們很希望保護自己的地位
[00:17:50.500 --> 00:17:52.500]  甚至保護自己
[00:17:52.500 --> 00:17:55.500]  但是他們守住的是什麼
[00:17:55.500 --> 00:17:57.500]  是死的傳統
[00:17:57.500 --> 00:18:00.500]  使徒呢 剛剛相反
[00:18:00.500 --> 00:18:01.500]  沒有什麼教育的
[00:18:01.500 --> 00:18:04.500]  普通人 是漁夫 是稅吏
[00:18:04.500 --> 00:18:06.500]  但是在他們身上
[00:18:06.500 --> 00:18:10.500]  沒有神蹟騎士的能力
[00:18:10.500 --> 00:18:13.500]  剛才說工會想保護自己
[00:18:13.500 --> 00:18:16.500]  使徒呢 連命都不要
[00:18:16.500 --> 00:18:18.500]  你叫他們不要傳福音
[00:18:18.500 --> 00:18:20.500]  恐嚇他們 你再傳我會殺死你
[00:18:20.500 --> 00:18:22.500]  他們繼續去傳
[00:18:22.500 --> 00:18:24.500]  他們所傳的是什麼
[00:18:24.500 --> 00:18:26.500]  是使人得生命的真理
[00:18:26.500 --> 00:18:28.500]  使人得生命的福音
[00:18:28.500 --> 00:18:32.500]  這個和工會所守住的傳統
[00:18:32.500 --> 00:18:35.500]  又是一個很強烈的對比
[00:18:35.500 --> 00:18:37.500]  還有什麼強烈的對比
[00:18:37.500 --> 00:18:41.500]  在這張書裡有很多不同的情緒
[00:18:41.500 --> 00:18:44.500]  有些人是滿心忌恨
[00:18:44.500 --> 00:18:48.500]  就是我剛才所說的猶太人的領袖
[00:18:48.500 --> 00:18:51.500]  有些人心裡煩惱
[00:18:51.500 --> 00:18:54.500]  就是大祭司和守衛
[00:18:54.500 --> 00:18:57.500]  也有人充滿懼怕
[00:18:57.500 --> 00:19:01.500]  當時的眾人很多都充滿懼怕
[00:19:01.500 --> 00:19:04.500]  但是我們看到使徒怎麼樣
[00:19:04.500 --> 00:19:06.500]  充滿歡樂
[00:19:06.500 --> 00:19:08.500]  為什麼他們這麼歡喜快樂
[00:19:08.500 --> 00:19:11.500]  因為真理在他們那邊
[00:19:11.500 --> 00:19:13.500]  所以他們這麼歡喜快樂
[00:19:13.500 --> 00:19:16.500]  他們抓使徒來到大祭司的面前
[00:19:16.500 --> 00:19:20.500]  大祭司就指控他們兩個很大的罪名
[00:19:20.500 --> 00:19:24.500]  第一大祭司說我已經命令你們
[00:19:24.500 --> 00:19:27.500]  不可以繼續用耶穌基督的名字
[00:19:27.500 --> 00:19:30.500]  來教訓人來傳福音
[00:19:30.500 --> 00:19:32.500]  你們沒有聽到
[00:19:32.500 --> 00:19:37.500]  反而將這個道理傳遍了整個耶路撒冷城
[00:19:37.500 --> 00:19:43.500]  第二他們說使徒不應該指控工會和大祭司
[00:19:43.500 --> 00:19:46.500]  說他們殺死耶穌基督
[00:19:46.500 --> 00:19:52.500]  將這個罪名歸給大祭司和歸給工會
[00:19:52.500 --> 00:19:57.500]  這兩個就是他們指控門徒的罪名
[00:19:57.500 --> 00:19:59.500]  除了有人攻擊真理
[00:19:59.500 --> 00:20:03.500]  也有人能夠辨別真理
[00:20:03.500 --> 00:20:05.500]  就好像使徒一樣
[00:20:05.500 --> 00:20:08.500]  使徒是怎麼回答大祭司的呢
[00:20:08.500 --> 00:20:11.500]  在使徒行傳的五章29節
[00:20:11.500 --> 00:20:14.500]  彼得和眾使徒回答說
[00:20:14.500 --> 00:20:18.500]  信從神不信從人是應當的
[00:20:18.500 --> 00:20:21.500]  使徒說你們叫我們不要
[00:20:21.500 --> 00:20:25.500]  以耶穌基督的名字來教訓人來傳福音
[00:20:25.500 --> 00:20:28.500]  但是有一個比你們地位更高
[00:20:28.500 --> 00:20:30.500]  比你們更高權柄的
[00:20:30.500 --> 00:20:32.500]  叫我們這樣做
[00:20:32.500 --> 00:20:34.500]  就是神自己
[00:20:34.500 --> 00:20:36.500]  到底我們聽你們還是聽神呢
[00:20:36.500 --> 00:20:39.500]  我們當然是要聽神
[00:20:39.500 --> 00:20:42.500]  其實這個同樣的事
[00:20:42.500 --> 00:20:45.500]  已經不是使徒行傳第一次發生
