
[00:00:00.000 --> 00:00:05.280]  OK 大家應該看到了
[00:04:37.280 --> 00:04:39.440]  明白各樣奧秘
[00:04:39.440 --> 00:04:42.000]  各樣的知識和有傳媒的信
[00:04:42.000 --> 00:04:43.360]  第三節他講的是
[00:04:43.360 --> 00:04:45.200]  擺一切所有的分級人
[00:04:45.200 --> 00:04:47.440]  捨己身被人焚燒
[00:04:47.440 --> 00:04:49.840]  第一節裡面他看的時間
[00:04:49.840 --> 00:04:52.880]  他在說能說世人的方言
[00:04:52.880 --> 00:04:54.320]  我們打開第十三章
[00:04:54.320 --> 00:04:56.080]  剛才第一節幫我們讀的時間
[00:04:56.080 --> 00:04:57.840]  好像沒有交代到
[00:04:57.840 --> 00:05:00.000]  究竟世人的方言是什麼
[00:05:00.000 --> 00:05:01.520]  甚至我們可能會以為
[00:05:01.520 --> 00:05:03.520]  他在說世人的方言
[00:05:03.520 --> 00:05:07.360]  是在說那些別國的語言
[00:05:07.360 --> 00:05:09.360]  好像泰文
[00:05:09.360 --> 00:05:11.040]  你好
[00:05:11.040 --> 00:05:13.040]  尼泊爾文
[00:05:13.040 --> 00:05:15.040]  說hello你知不知道怎麼說
[00:05:15.040 --> 00:05:17.040]  Namaste
[00:05:17.040 --> 00:05:19.040]  說上海話
[00:05:19.040 --> 00:05:21.040]  你好
[00:05:21.040 --> 00:05:23.040]  我們以為他在說
[00:05:23.040 --> 00:05:27.360]  會不會是那些不同國家的方言
[00:05:27.360 --> 00:05:28.640]  但不是的
[00:05:28.640 --> 00:05:30.640]  看完保羅第十四章裡面
[00:05:30.640 --> 00:05:32.640]  特別強調的時間
[00:05:32.640 --> 00:05:35.360]  他對比很多的方言
[00:05:35.360 --> 00:05:36.960]  那種方言是在說
[00:05:36.960 --> 00:05:40.160]  屬靈的那種方言
[00:05:40.160 --> 00:05:44.640]  或者是帶有一點靈因的方言
[00:05:44.640 --> 00:05:47.200]  那種speed in tongue的方言
[00:05:47.200 --> 00:05:49.200]  不是說一些Herder話
[00:05:49.200 --> 00:05:52.320]  不是說別國人說的語言
[00:05:52.320 --> 00:05:54.000]  所以保羅在第十三章
[00:05:54.000 --> 00:05:56.000]  第一節的同一時間
[00:05:56.000 --> 00:05:58.240]  他不是說世人的方言
[00:05:58.240 --> 00:06:00.240]  他甚至是說我們聽的
[00:06:00.240 --> 00:06:02.240]  是天使的方言
[00:06:02.240 --> 00:06:04.240]  讓我們看見
[00:06:04.240 --> 00:06:06.240]  不是一般我們說的
[00:06:06.240 --> 00:06:08.240]  Herder話的方言
[00:06:08.240 --> 00:06:10.240]  天使的方言
[00:06:10.240 --> 00:06:12.240]  他說天使的方言是什麼
[00:06:12.240 --> 00:06:14.240]  可能我們不是很知道
[00:06:14.240 --> 00:06:16.240]  但保羅其實是
[00:06:16.240 --> 00:06:18.240]  如果打開哥倫多後書第六章
[00:06:18.240 --> 00:06:20.240]  在這個時間保羅被提到
[00:06:20.240 --> 00:06:22.240]  三重天的時候
[00:06:22.240 --> 00:06:24.240]  聽到一些很特別的聲音
[00:06:24.240 --> 00:06:26.240]  其實那些就是天使的語言
[00:06:26.240 --> 00:06:28.240]  天使的方言
[00:06:28.240 --> 00:06:30.240]  所以保羅特別強調的是什麼
[00:06:30.240 --> 00:06:32.240]  十三章第一節他特別強調
[00:06:32.240 --> 00:06:34.240]  原來
[00:06:34.240 --> 00:06:36.240]  這個就是真真正正
[00:06:36.240 --> 00:06:38.240]  上帝給我們的一些恩賜
[00:06:38.240 --> 00:06:40.240]  世人的方言
[00:06:40.240 --> 00:06:42.240]  天使的方言
[00:06:42.240 --> 00:06:48.240]  不是我們自己努力去練習就有的
[00:06:48.240 --> 00:06:50.240]  不是一些泰文我們很努力去練習
[00:06:50.240 --> 00:06:52.240]  我們就會說的
[00:06:52.240 --> 00:06:54.240]  是上帝給的一些很特別的屬靈恩賜
[00:06:54.240 --> 00:06:56.240]  第一節他說了一些這樣的東西
[00:06:56.240 --> 00:06:58.240]  第二節他提到幾樣東西
[00:06:58.240 --> 00:07:00.240]  第一有先知說到的恩賜
[00:07:00.240 --> 00:07:02.240]  明白各樣的知識
[00:07:02.240 --> 00:07:04.240]  和傳遍的信
[00:07:04.240 --> 00:07:06.240]  這裡說的不是
[00:07:06.240 --> 00:07:08.240]  我們第一節說的
[00:07:08.240 --> 00:07:10.240]  上帝給我們一些很特別的屬靈恩賜
[00:07:10.240 --> 00:07:12.240]  不是的
[00:07:12.240 --> 00:07:14.240]  第二節他一開始說的
[00:07:14.240 --> 00:07:16.240]  就是他直接用恩賜來形容
[00:07:16.240 --> 00:07:18.240]  有先知說到的恩賜
[00:07:18.240 --> 00:07:20.240]  其實不是的
[00:07:20.240 --> 00:07:22.240]  這個恩賜在原文是沒有的
[00:07:22.240 --> 00:07:24.240]  所以他說的四樣的
[00:07:24.240 --> 00:07:26.240]  是有先知說到的恩賜
[00:07:26.240 --> 00:07:28.240]  有明白各樣的奧秘的能力
[00:07:28.240 --> 00:07:30.240]  有各樣的知識的能力
[00:07:30.240 --> 00:07:32.240]  和有傳遍的信的能力
[00:07:32.240 --> 00:07:34.240]  這幾樣東西
[00:07:34.240 --> 00:07:36.240]  不是上帝給你的
[00:07:36.240 --> 00:07:38.240]  有一個東西叫奧秘
[00:07:38.240 --> 00:07:40.240]  一定給你
[00:07:40.240 --> 00:07:42.240]  有一個東西叫信
[00:07:42.240 --> 00:07:44.240]  一定給你
[00:07:44.240 --> 00:07:46.240]  有一個東西叫信
[00:07:46.240 --> 00:07:48.240]  一定給你
[00:07:48.240 --> 00:07:50.240]  有一個東西叫信
[00:07:50.240 --> 00:07:52.240]  一定給你
[00:07:52.240 --> 00:07:54.240]  有一個東西叫信
[00:07:54.240 --> 00:07:56.240]  一定給你
[00:07:56.240 --> 00:07:58.240]  有一個東西叫信
[00:07:58.240 --> 00:08:00.240]  一定給你
[00:08:00.240 --> 00:08:02.240]  信徒說的
[00:08:02.240 --> 00:08:04.240]  這些恩賜
[00:08:04.240 --> 00:08:06.240]  或者這些能力
[00:08:06.240 --> 00:08:08.240]  其實是我們
[00:08:08.240 --> 00:08:10.240]  透過後天的裝備
[00:08:10.240 --> 00:08:12.240]  去有的
[00:08:12.240 --> 00:08:14.240]  第二節是說
[00:08:14.240 --> 00:08:16.240]  人的裝備
[00:08:16.240 --> 00:08:18.240]  第一節是說上帝給你的
[00:08:18.240 --> 00:08:20.240]  是很獨特的屬靈恩賜
[00:08:20.240 --> 00:08:22.240]  你有了這些恩賜
[00:08:22.240 --> 00:08:24.240]  你就在教會
[00:08:24.240 --> 00:08:26.240]  在天國裏面
[00:08:26.240 --> 00:08:28.240]  去服侍
[00:08:28.240 --> 00:08:30.240]  第二節是說
[00:08:30.240 --> 00:08:32.240]  人自己一些特別的裝備
[00:08:32.240 --> 00:08:34.240]  第三節
[00:08:34.240 --> 00:08:36.240]  很特別
[00:08:36.240 --> 00:08:38.240]  就是將一切所有的分級人
[00:08:38.240 --> 00:08:40.240]  這裏給我們看的圖畫
[00:08:40.240 --> 00:08:42.240]  好像和我們的知識
[00:08:42.240 --> 00:08:44.240]  沒有什麼關係
[00:08:44.240 --> 00:08:46.240]  和上帝給我們的恩賜
[00:08:46.240 --> 00:08:48.240]  好像沒有什麼特別關係
[00:08:48.240 --> 00:08:50.240]  不是上帝給一些很愛人的心的
[00:08:50.240 --> 00:08:52.240]  又不是說這些
[00:08:52.240 --> 00:08:54.240]  是說裏面有種很情
[00:08:54.240 --> 00:08:56.240]  很特別
[00:08:56.240 --> 00:09:00.240]  好像和主耶穌基督同情共感
[00:09:00.240 --> 00:09:04.240]  那種情在裏面流露出來的一種交流
[00:09:04.240 --> 00:09:06.240]  我很願意去幫人
[00:09:06.240 --> 00:09:08.240]  在裏面流露出來的一件事
[00:09:08.240 --> 00:09:10.240]  我很願意去幫助人
[00:09:10.240 --> 00:09:12.240]  的那種事
[00:09:12.240 --> 00:09:14.240]  所以是三個很特別的香度
[00:09:14.240 --> 00:09:16.240]  我再說一次
[00:09:16.240 --> 00:09:18.240]  第一節是說上帝給我們的一些
[00:09:18.240 --> 00:09:20.240]  特別的恩賜
[00:09:20.240 --> 00:09:22.240]  禮物去服侍教會
[00:09:22.240 --> 00:09:24.240]  他將天國
[00:09:24.240 --> 00:09:26.240]  彰顯在地上
[00:09:26.240 --> 00:09:28.240]  很特別的
[00:09:28.240 --> 00:09:30.240]  給我們的一些恩賜
[00:09:30.240 --> 00:09:32.240]  第二節是說人在地上
[00:09:32.240 --> 00:09:34.240]  透過他自己的裝備
[00:09:34.240 --> 00:09:36.240]  而有的一些東西
[00:09:36.240 --> 00:09:38.240]  是翻出來服侍
[00:09:38.240 --> 00:09:40.240]  上帝的角度
[00:09:40.240 --> 00:09:42.240]  第三節裏面有種很特別的情
[00:09:42.240 --> 00:09:44.240]  去流露出來
[00:09:44.240 --> 00:09:46.240]  這三件事
[00:09:46.240 --> 00:09:51.600]  說了之後保羅每一個說完後都加了一點東西
[00:09:51.600 --> 00:09:54.440]  他說是給了一些很特別的恩賜給你
[00:09:54.440 --> 00:09:58.160]  但是這些恩賜的背後如果沒有愛
[00:09:58.160 --> 00:10:00.440]  我們還不知道愛是什麼來的
[00:10:00.440 --> 00:10:03.440]  待會我們會看第十三章下面的時間
[00:10:03.440 --> 00:10:06.080]  保羅就會說愛是什麼來的
[00:10:06.080 --> 00:10:10.720]  那你沒有愛的時候就好像這個名的錄
[00:10:10.720 --> 00:10:16.600]  響夾拔是沒有用的 一個吉他六條線
[00:10:16.600 --> 00:10:19.800]  第一條線是E 第六條線是E
[00:10:19.800 --> 00:10:24.280]  如果你亂彈吉他彈到亂哼的時候
[00:10:24.280 --> 00:10:31.400]  多厲害的吉他高手去彈都可能彈不到一個好聽的音樂出來
[00:10:31.400 --> 00:10:36.840]  你沒有愛的時候就好像一個亂彈的吉他
[00:10:36.840 --> 00:10:40.400]  你拿上來彈的時候都不知道彈了什麼出來
[00:10:40.400 --> 00:10:41.840]  是沒有用的
[00:10:41.840 --> 00:10:43.440]  第二節同樣他說
[00:10:43.440 --> 00:10:48.800]  你用後天很多的裝備對自己很有講道的知識
[00:10:48.800 --> 00:10:50.320]  很有奧秘的知識
[00:10:50.320 --> 00:10:53.840]  很有傳遞信的知識和能力
[00:10:53.840 --> 00:10:57.400]  但是如果沒有愛我也算不得什麼
[00:10:57.400 --> 00:10:59.600]  當我站在愛上講道的時候
[00:10:59.600 --> 00:11:01.280]  你覺得自己講得很好
[00:11:01.280 --> 00:11:03.040]  下面的人都覺得你講得很好
[00:11:03.040 --> 00:11:06.440]  但是原來沒有愛是沒有用的
[00:11:06.440 --> 00:11:08.640]  第三件事他在說什麼
[00:11:08.640 --> 00:11:13.440]  他說我願意很流露我裡面的東西去幫人
[00:11:13.440 --> 00:11:18.240]  但是幫人的背後如果你是沒有愛在當中
[00:11:18.240 --> 00:11:21.640]  對我是仍然毫無益處
[00:11:21.640 --> 00:11:26.320]  這三節的經文好像說的東西都是差不多
[00:11:26.320 --> 00:11:29.120]  沒有愛也是沒有用的
[00:11:29.120 --> 00:11:30.680]  但是不是的
[00:11:30.680 --> 00:11:35.360]  第三節你去看的時候和第一二節是有一點點不同
[00:11:35.360 --> 00:11:39.440]  第三節他說你做這些事情的時候去幫助人
[00:11:39.440 --> 00:11:41.640]  用時間去幫助人
[00:11:41.640 --> 00:11:43.240]  用金錢去幫助人
[00:11:43.240 --> 00:11:45.040]  用行動去幫助人
[00:11:45.040 --> 00:11:48.040]  對人始終都是有好處的
[00:11:48.040 --> 00:11:49.880]  因為你真的幫助了他
[00:11:49.880 --> 00:11:52.560]  但是你沒有愛在當中的時候
[00:11:52.560 --> 00:11:55.920]  對自己是沒有帶來任何的好處的
[00:11:55.920 --> 00:11:59.320]  對自己的生命的成長
[00:11:59.320 --> 00:12:03.400]  跟經歷上帝的屬靈生命的長進
[00:12:03.400 --> 00:12:06.000]  他說是沒有什麼特別的幫助
[00:12:06.000 --> 00:12:09.720]  所以第三個沒有愛在當中的時間
[00:12:09.720 --> 00:12:12.120]  是對自己毫無益處
[00:12:12.120 --> 00:12:16.280]  和第一二個是有一點點分別
[00:12:16.280 --> 00:12:17.920]  說了這麼多的時間
[00:12:17.920 --> 00:12:19.440]  我就想問一個問題
[00:12:19.440 --> 00:12:23.200]  就是和這些大兄姐妹去問一個問題
[00:12:23.200 --> 00:12:28.560]  究竟我們今天知不知道自己已經有了
[00:12:28.560 --> 00:12:31.680]  上帝給我們的一些特別的屬靈恩賜
[00:12:31.680 --> 00:12:35.240]  或者我們要裝備自己的時候
[00:12:35.240 --> 00:12:38.600]  我們應該朝著一個什麼方向去裝備自己呢
[00:12:38.600 --> 00:12:44.240]  流露的那個情去幫助別人的時候
[00:12:44.240 --> 00:12:47.880]  為什麼我好像沒有這件事呢
[00:12:47.880 --> 00:12:50.520]  我看到人的時候不是很想幫他
[00:12:50.520 --> 00:12:55.120]  不是好像耶穌在那裡見到那個寡婦的時候
[00:12:55.120 --> 00:12:57.760]  他停下來就去安慰那個寡婦
[00:12:57.760 --> 00:12:59.440]  去憐憫那個寡婦
[00:12:59.440 --> 00:13:01.160]  甚至去幫助那個寡婦
[00:13:01.160 --> 00:13:06.080]  是裡面有一個情特別流露出來
[00:13:06.080 --> 00:13:09.640]  我怎樣去訓練自己去有這件事呢
[00:13:09.640 --> 00:13:13.120]  我就想和大家分享一個模特兒
[00:13:13.120 --> 00:13:15.000]  可能大家有聽過
[00:13:15.000 --> 00:13:16.240]  Evan Rips
[00:13:16.240 --> 00:13:18.160]  是形
[00:13:18.160 --> 00:13:19.760]  你有沒有形
[00:13:19.760 --> 00:13:24.520]  你的形在哪裡的時間呢
[00:13:24.520 --> 00:13:30.240]  他就看見我剛才提出的幾個問題
[00:13:30.240 --> 00:13:31.240]  第一樣東西
[00:13:31.240 --> 00:13:33.040]  他說這件事很重要
[00:13:33.040 --> 00:13:36.960]  當我們知道我們的形的時候
[00:13:36.960 --> 00:13:41.320]  看見上帝給我們生命的那個恩賜的時候
[00:13:41.320 --> 00:13:43.560]  其實我們就認定得到
[00:13:43.560 --> 00:13:46.680]  上帝給我們看見的那個照明
[00:13:46.680 --> 00:13:49.080]  看到那個照明的時候
[00:13:49.080 --> 00:13:52.240]  我們就會知道我們生命的位置
[00:13:52.240 --> 00:13:53.720]  那個位置
[00:13:53.720 --> 00:13:59.160]  那個崗位應該在哪裡去活出
[00:13:59.160 --> 00:14:03.760]  這個天國的故事在當中
[00:14:03.760 --> 00:14:05.120]  SHAPE
[00:14:05.120 --> 00:14:08.320]  SHAPE這件事
[00:14:08.320 --> 00:14:12.120]  其實是五個向導去看
[00:14:12.120 --> 00:14:14.840]  可能大家有些弟兄姊妹可能都聽過
[00:14:14.840 --> 00:14:16.560]  第一樣東西就是Spiritual Gift
[00:14:16.560 --> 00:14:18.840]  屬靈的恩賜
[00:14:18.840 --> 00:14:21.440]  屬靈的恩賜就是上帝給我們的
[00:14:21.440 --> 00:14:23.120]  給了我們的時間
[00:14:23.120 --> 00:14:26.240]  我們就會用上帝給我們這些特別的屬靈恩賜
[00:14:26.240 --> 00:14:30.000]  在教會上將我們放在那裡
[00:14:30.000 --> 00:14:33.200]  彰顯天國的故事的那個地方
[00:14:33.200 --> 00:14:34.400]  去用出來
[00:14:34.400 --> 00:14:36.880]  所以我們回到第一節的時間
[00:14:36.880 --> 00:14:37.680]  他說什麼
[00:14:37.680 --> 00:14:40.760]  他說是能說世人和天使的謊言
[00:14:40.760 --> 00:14:43.000]  這件事是不能自己練的
[00:14:43.000 --> 00:14:45.640]  不是我練了很久的時間
[00:14:45.640 --> 00:14:48.160]  我就能夠說到天使的謊言
[00:14:48.160 --> 00:14:49.920]  我就能夠說到世人的謊言
[00:14:49.920 --> 00:14:52.960]  這是上帝很特別的一個屬靈的恩賜
[00:14:52.960 --> 00:14:54.960]  給了一些教會裡面的人
[00:14:54.960 --> 00:14:58.800]  他成語叫做守株待兔
[00:14:58.800 --> 00:15:01.240]  那你問我什麼時候會知道屬靈的恩賜
[00:15:01.240 --> 00:15:02.440]  我不知道大家知道沒有
[00:15:02.440 --> 00:15:04.560]  上帝給你一個很特別的屬靈的恩賜
[00:15:04.560 --> 00:15:06.720]  不知道大家經歷到沒有
[00:15:06.720 --> 00:15:12.760]  守株待兔不是我們一直在等待的那一套
[00:15:12.760 --> 00:15:15.320]  如果你已經等待過一套的時候
[00:15:15.320 --> 00:15:18.520]  其實你已經知道上帝給你的屬靈的恩賜
[00:15:18.520 --> 00:15:21.960]  你看到別人有那一套的時間
[00:15:21.960 --> 00:15:23.400]  然後你又在等
[00:15:23.400 --> 00:15:26.520]  一邊在等一邊等
[00:15:26.520 --> 00:15:28.240]  有沒有一些積極的方法
[00:15:28.240 --> 00:15:32.680]  我們可以知道上帝給我們的屬靈的恩賜呢
[00:15:32.680 --> 00:15:34.360]  其中一個東西我給個名字
[00:15:34.360 --> 00:15:36.600]  叫做content ship
[00:15:36.600 --> 00:15:40.680]  就是一個位置或者內容的轉移
[00:15:40.680 --> 00:15:43.400]  如果我們知道上帝給我們的恩賜
[00:15:43.400 --> 00:15:48.560]  其實是放在教會裡面去彰顯出來
[00:15:48.560 --> 00:15:51.360]  其實你可以去問自己
[00:15:51.360 --> 00:15:55.360]  就把自己放在不同教會的位置去示奉的時候
[00:15:55.360 --> 00:16:01.600]  你去經歷到上帝究竟是不是想把你放在一個這麼特別的位置
[00:16:01.600 --> 00:16:04.920]  待會我會再回來詳細一點去說
[00:16:04.920 --> 00:16:09.520]  我看完另外那幾個的形狀
[00:16:09.520 --> 00:16:11.720]  我會再回來說
[00:16:11.720 --> 00:16:15.200]  所以其實你在教會裡面去試不同的崗位的時候
[00:16:15.200 --> 00:16:16.800]  其實你就會有一種感覺
[00:16:16.800 --> 00:16:20.600]  你就知道這個崗位其實是很適合我的
[00:16:20.600 --> 00:16:22.600]  另一樣東西就是心
[00:16:22.600 --> 00:16:24.600]  你的心
[00:16:24.600 --> 00:16:27.960]  你生命裡面流露出來的一種很特別的激情
[00:16:27.960 --> 00:16:30.440]  當你在content ship裡面
[00:16:30.440 --> 00:16:33.720]  在教會不同的崗位去成就一些事情
[00:16:33.720 --> 00:16:34.720]  去做一些事情的時候
[00:16:34.720 --> 00:16:38.720]  同樣你會看到你心裡面是不是放在那裡
[00:16:38.720 --> 00:16:42.720]  那個激情是不是在那裡湧流出來
[00:16:42.720 --> 00:16:47.400]  你就會知道其實那個位置就是上帝可能想把你放在那裡
[00:16:47.400 --> 00:16:51.040]  也是上帝把恩賜給你的時間
[00:16:51.040 --> 00:16:54.760]  在那個位置那個崗位上面去發揮
[00:16:54.760 --> 00:16:57.960]  第三樣東西A Ability
[00:16:57.960 --> 00:16:59.960]  是Abilities
[00:16:59.960 --> 00:17:01.360]  有S的
[00:17:01.360 --> 00:17:03.360]  一些盛事的能力
[00:17:03.360 --> 00:17:09.680]  盛事的能力這個就是後天我們很努力去裝備自己的一件事
[00:17:09.680 --> 00:17:12.160]  所以回到第二節的時候有幾樣東西
[00:17:12.160 --> 00:17:14.160]  有先知講到的恩賜
[00:17:14.160 --> 00:17:16.640]  我們現在知道恩賜原文是沒有的
[00:17:16.640 --> 00:17:21.640]  不是說第一節上帝特別給你的一些屬靈的禮物
[00:17:21.640 --> 00:17:25.640]  這個說的是四樣東西
[00:17:25.640 --> 00:17:29.640]  第一樣東西就是先知講到的那種能力
[00:17:29.640 --> 00:17:32.640]  通過後天的操練的時候
[00:17:32.640 --> 00:17:33.640]  其實你會有的
[00:17:33.640 --> 00:17:35.640]  你不操練就上台講
[00:17:35.640 --> 00:17:38.640]  如果上帝給你一些很特別的屬靈恩賜
[00:17:38.640 --> 00:17:42.640]  不用操練你都可以講到很多屬靈的護臂
[00:17:42.640 --> 00:17:45.640]  但是一般我們要在神學院去訓練
[00:17:45.640 --> 00:17:47.640]  一般我們要用經驗去累積
[00:17:47.640 --> 00:17:49.640]  明白各樣的奧秘
[00:17:49.640 --> 00:17:50.640]  奧秘都是的
[00:17:50.640 --> 00:17:52.640]  所以剛才說奧秘不是有東西
[00:17:52.640 --> 00:17:53.640]  就奧秘了
