
[00:00:00.000 --> 00:00:16.060]  以佛所書我們已經去到第五講,今天的題目很有趣,叫做拆牆廢規遺要合一
[00:05:18.360 --> 00:05:27.360]  我們見到神是透過國禮與以色列人納約,以色列人成為神的子民
[00:05:27.360 --> 00:05:39.360]  其實在阿摩斯書的三章二節也有說,神說在地上萬族中,我只認識你們,你們就是以色列人
[00:05:39.360 --> 00:05:45.360]  祂只認識以色列人,因此我必追討你們一切的罪孽
[00:05:45.360 --> 00:05:51.360]  就算是外邦人也知道,救恩是從猶太人出來
[00:05:51.360 --> 00:06:02.360]  如果你們記得在約翰福音的第四章,說到撒馬利亞婦人的時候,撒馬利亞婦人就知道救恩是從猶太人出來
[00:06:02.360 --> 00:06:17.360]  很諷刺,很可惜,我們知道尼塞亞的救贖是屬於以色列人,但是當尼塞亞的救世主真的來到他自己人的地方,他自己人並不接受他
[00:06:17.360 --> 00:06:22.360]  這是約翰福音的一章十一節,是告訴我們
[00:06:22.360 --> 00:06:28.360]  可能有很多人會問,為什麼神要揀選以色列人
[00:06:28.360 --> 00:06:38.360]  神揀選以色列人是要他們分別為聖,然後把神給他們的祝福帶給外邦人
[00:06:38.360 --> 00:06:40.360]  這是神的原意
[00:06:40.360 --> 00:06:47.360]  要以色列人分別為聖,神有兩個不同的途徑給他們
[00:06:47.360 --> 00:06:53.360]  第一個是內在的,是透過道德上的解明
[00:06:53.360 --> 00:07:01.360]  神不要以色列人像他們身邊的外邦人一樣,拜偶像,做很多不道德的事
[00:07:01.360 --> 00:07:07.360]  所以神讓以色列人有他們自己的道德的教導,道德的律例典章
[00:07:07.360 --> 00:07:10.360]  要他們和外邦人分別為聖
[00:07:10.360 --> 00:07:12.360]  這是內在的
[00:07:12.360 --> 00:07:24.360]  但也有外在的律例典章,就是透過禮儀,有很多飲食條例,穿割禮,甚至獻祭的方法
[00:07:24.360 --> 00:07:31.360]  要用這些外在的方法來使以色列人和外邦人分別為聖
[00:07:31.360 --> 00:07:37.360]  當外邦人見到以色列人,他們就說,這幫就是以色列人了
[00:07:37.360 --> 00:07:43.360]  他們有不同的禮儀,不同從神而來的生活習慣
[00:07:43.360 --> 00:07:53.360]  當他們見到以色列人的神原來是這麼偉大,與眾不同,是這麼大力量的時候
[00:07:53.360 --> 00:07:59.360]  他們就有這個心來認識以色列人的神,就可以去接受以色列人的神
[00:07:59.360 --> 00:08:02.360]  這是神的原意
[00:08:02.360 --> 00:08:09.360]  在聖經中我們看到,妓女拉合,就是耶利哥城的拉合
[00:08:09.360 --> 00:08:15.360]  就是這樣,她是聽聞以色列人的神,她見到這位神的神蹟歧視
[00:08:15.360 --> 00:08:20.360]  她願意去認識他,她最後甚至接受耶和華
[00:08:20.360 --> 00:08:25.360]  這就是為什麼神選以色列人
[00:08:25.360 --> 00:08:29.360]  但是很可惜,以色列人是失敗了
[00:08:29.360 --> 00:08:35.360]  神要祝福以色列人,要他們把這個祝福帶給外邦人
[00:08:35.360 --> 00:08:38.360]  就好像加利利海有入有出
[00:08:38.360 --> 00:08:45.360]  約旦河把河水帶入加利利海,就好像神給以色列人的祝福一樣
[00:08:45.360 --> 00:08:49.360]  但是他們應該是留出來,留給世人
[00:08:49.360 --> 00:08:54.360]  就好像約旦河把加利利的河水帶入死海
[00:08:54.360 --> 00:08:59.360]  他們是能夠成為外邦人的祝福
[00:08:59.360 --> 00:09:05.360]  但是很可惜,以色列人沒有成為加利利海,他們變成了死海
[00:09:05.360 --> 00:09:10.360]  只是有入無出,這是非常非常可惜
[00:09:10.360 --> 00:09:14.360]  他們並沒有將神的名帶給外邦人
[00:09:14.360 --> 00:09:18.360]  其實神也是叫我們基督徒做一樣的事
[00:09:18.360 --> 00:09:22.360]  如果大家記得,在約翰福音的七章38節
[00:09:22.360 --> 00:09:28.360]  耶穌基督說,我們基督徒的福中要流出活水江河
[00:09:28.360 --> 00:09:30.360]  是活水,不是死水
[00:09:30.360 --> 00:09:36.360]  我們一樣要帶神的祝福給我們身邊的非基督徒
[00:09:36.360 --> 00:09:39.360]  這個是我們應該要做的
[00:09:39.360 --> 00:09:44.360]  但是很可惜,很多基督徒都犯了一個錯
[00:09:44.360 --> 00:09:50.360]  就是認為我們要好像俗世一樣,和俗世打成一片
[00:09:50.360 --> 00:09:55.360]  我們要好像他們一樣,他們才會來接受我們的神
[00:09:55.360 --> 00:09:59.360]  我曾經在一間白人的教會侍奉
[00:09:59.360 --> 00:10:03.360]  有一次有一個退休會請了一個牧師回來
[00:10:03.360 --> 00:10:06.360]  教我們怎樣做外展
[00:10:06.360 --> 00:10:09.360]  這個牧師說,我們要好像世人一樣
[00:10:09.360 --> 00:10:14.360]  我們要學習他們的言語,我們要學習他們的語氣,他們的字眼
[00:10:14.360 --> 00:10:18.360]  甚至他們的粗言穢語,我們要這樣學習
[00:10:18.360 --> 00:10:21.360]  當他們看到我們和他們一樣的時候
[00:10:21.360 --> 00:10:26.360]  他們就說,原來基督徒和我們一樣,我們可以進去教會
[00:10:26.360 --> 00:10:33.360]  如果真的這樣的時候,世人為什麼還要來接受我們的神,認識我們的神
[00:10:33.360 --> 00:10:37.360]  他們俗世已經是見慣這些事情了
[00:10:37.360 --> 00:10:40.360]  他們不需要來認識我們這位神
[00:10:40.360 --> 00:10:43.360]  就是因為我們過著不一樣的生命
[00:10:43.360 --> 00:10:49.360]  就是因為我們有特別,所以世人才要來認識我們這位神
[00:10:49.360 --> 00:10:55.360]  這是很可惜,這正是以佛所說的四章至六章教我們
[00:10:55.360 --> 00:10:59.360]  我們要和世人有不同的生命
[00:10:59.360 --> 00:11:04.360]  以至能夠帶領非基督徒信主
[00:11:04.360 --> 00:11:12.360]  剛才我們說猶太人是有外在和內在,使他們分別為性的途徑
[00:11:12.360 --> 00:11:19.360]  很可惜以色列人只是注視外在分別為性的律例典章
[00:11:19.360 --> 00:11:24.360]  這些就是他們的食物,衣著,葛禮
[00:11:24.360 --> 00:11:26.360]  他們很著重這些
[00:11:26.360 --> 00:11:29.360]  他們認為神叫他們這樣做有原因
[00:11:29.360 --> 00:11:33.360]  因為他們是高人一等,不是像外邦人一樣
[00:11:33.360 --> 00:11:38.360]  所以他們很著重這些外在的禮儀
[00:11:38.360 --> 00:11:44.360]  但是內在的道德的律例典章,他們反而不會遵守
[00:11:44.360 --> 00:11:48.360]  他們反而去學習外邦人做那些不道德的事
[00:11:48.360 --> 00:11:51.360]  學習外邦人來拜偶像
[00:11:51.360 --> 00:11:57.360]  他們完全沒有去遵守這些內在的律例典章
[00:11:57.360 --> 00:12:02.360]  他們只不過是注意外在的行為
[00:12:02.360 --> 00:12:07.360]  我們看到猶太人甚至是很歧視外邦人
[00:12:07.360 --> 00:12:11.360]  他們認為神是紫外以色列人
[00:12:11.360 --> 00:12:14.360]  而神是憎恨其他國家
[00:12:14.360 --> 00:12:17.360]  這是以色列人的想法
[00:12:17.360 --> 00:12:22.360]  所以很多以色列人認為神為何要創造外邦人
[00:12:22.360 --> 00:12:27.360]  很簡單,就是要幫地獄增加一些燃料
[00:12:27.360 --> 00:12:31.360]  地獄火燒得很大,需要很多燃料
[00:12:31.360 --> 00:12:36.360]  神就是創造這些外邦人,以致地獄有更多燃料
[00:12:36.360 --> 00:12:39.360]  這是他們的想法
[00:12:39.360 --> 00:12:45.360]  以色列的婦人也不會幫其他外邦人的婦女來折身
[00:12:45.360 --> 00:12:47.360]  為甚麼?
[00:12:47.360 --> 00:12:50.360]  因為幫其他外邦人的婦女來折身
[00:12:50.360 --> 00:12:55.360]  就會帶領一些神所不喜悅、神所憎恨的外邦人來到世上
[00:12:55.360 --> 00:12:58.360]  所以他們不會這樣做
[00:12:58.360 --> 00:13:01.360]  當他們的子女要和外邦人結婚
[00:13:01.360 --> 00:13:04.360]  他們當然會阻止
[00:13:04.360 --> 00:13:06.360]  當阻止不了的時候
[00:13:06.360 --> 00:13:11.360]  他們就會為子女辦喪事,不是辦喜事
[00:13:11.360 --> 00:13:14.360]  他們還叫外邦人做狗
[00:13:14.360 --> 00:13:18.360]  他們是非常非常地憎恨外邦人
[00:13:18.360 --> 00:13:23.360]  我們每一個基督徒在我們未接受耶穌基督之前
[00:13:23.360 --> 00:13:25.360]  我們都是外邦人
[00:13:25.360 --> 00:13:29.360]  我們在身份、地位上都是與神隔絕
[00:13:29.360 --> 00:13:33.360]  在路易弗所說的二章十一節說得很清楚
[00:13:33.360 --> 00:13:38.360]  保羅說:我們在肉體上是被分別出來
[00:13:38.360 --> 00:13:40.360]  和猶太人是不同的
[00:13:40.360 --> 00:13:42.360]  因為我們沒有行國禮
[00:13:42.360 --> 00:13:44.360]  我們是不屬神的子民
[00:13:44.360 --> 00:13:46.360]  這是以前的事
[00:13:46.360 --> 00:13:50.360]  神就是透過國禮和以色列人來納約
[00:13:50.360 --> 00:13:53.360]  要他們成為神的子民,將他們分別為聖
[00:13:53.360 --> 00:13:56.360]  這是外在的律例奠章
[00:13:56.360 --> 00:13:59.360]  很可惜
[00:13:59.360 --> 00:14:05.360]  以色列人就是因為這樣非常鄙視外邦人
[00:14:05.360 --> 00:14:08.360]  尤其是要他們做未受國禮的人
[00:14:08.360 --> 00:14:12.360]  這其實是一個鄙視的稱呼
[00:14:12.360 --> 00:14:17.360]  如果我們記得在聖經裡面告訴我們
[00:14:17.360 --> 00:14:22.360]  大衛當他去出戰巨人哥里亞的時候
[00:14:22.360 --> 00:14:26.360]  在撒姆以上的十七章二十六節他怎麼說
[00:14:26.360 --> 00:14:31.360]  他說:這未受國禮的非利士人是誰
[00:14:31.360 --> 00:14:36.360]  他說為什麼他敢向永生神的軍隊罵陣
[00:14:36.360 --> 00:14:40.360]  他看不起這個未受國禮的非利士人
[00:14:40.360 --> 00:14:45.360]  在撒姆以上的三十一章四節又說到數羅
[00:14:45.360 --> 00:14:50.360]  當他被非利士人追殺並且受了戰傷
[00:14:50.360 --> 00:14:52.360]  他知道自己快要死了
[00:14:52.360 --> 00:14:56.360]  而那些非利士人趕上來,於是他就叫自己手下
[00:14:56.360 --> 00:15:01.360]  幫他拿兵器的人,說你快點拔你的刀出來刺死我
[00:15:01.360 --> 00:15:06.360]  他說我寧願死在你的手上,我不要死在未受國禮的人的手上
[00:15:06.360 --> 00:15:09.360]  我不要他們來凌辱我
[00:15:09.360 --> 00:15:18.360]  這就讓我們看到以色列人是多麼看不起那些未受國禮的人
[00:15:18.360 --> 00:15:25.360]  保羅告訴我們,在羅馬書的二章二十八節至二十九節
[00:15:25.360 --> 00:15:31.360]  他說真正的國禮不是走在我們身體上
[00:15:31.360 --> 00:15:36.360]  真正的國禮是走在我們的心上
[00:15:36.360 --> 00:15:42.360]  走在身體的國禮是外在的,是屬血氣
[00:15:42.360 --> 00:15:48.360]  他說走在心上的才是內在的才是屬靈
[00:15:48.360 --> 00:15:53.360]  所以我們基督徒弟一樣,我們要分別為性
[00:15:53.360 --> 00:15:58.360]  我們要和俗世不同,但我們不要看低教外的人
[00:15:58.360 --> 00:16:04.360]  我們要在思想和行為上和他們有分別
[00:16:04.360 --> 00:16:07.360]  不是說外在有姿勢沒有實際
[00:16:07.360 --> 00:16:13.360]  我們要從思想和真正的行為和他們有分別
[00:16:13.360 --> 00:16:19.360]  這也是以佛所書後面三章四至六章所教我們
[00:16:19.360 --> 00:16:23.360]  千萬不要像外邦人或異教徒
[00:16:23.360 --> 00:16:30.360]  我們要走在光裡,我們要走在愛裡,我們要走在智慧裡
[00:16:30.360 --> 00:16:40.360]  今天的經文告訴我們認識耶穌基督之前我們都是外邦人
[00:16:40.360 --> 00:16:46.360]  我們不單在身體上地位上與神隔絕
[00:16:46.360 --> 00:16:49.360]  我們在靈裡面也是與神分離
[00:16:49.360 --> 00:16:57.360]  透過耶穌基督十字架上所成就的我們能夠在主內合一
[00:16:57.360 --> 00:17:02.360]  基督徒是要完成以色列人失敗的地方
[00:17:02.360 --> 00:17:08.360]  我們要分別為性,我們要把世人的注意力放在神身上
[00:17:08.360 --> 00:17:12.360]  以至我們能夠帶領人來信主
[00:17:12.360 --> 00:17:18.360]  羅馬書第十一章保羅比基督徒有一個警告
[00:17:18.360 --> 00:17:24.360]  他說如果神能夠在橄欖樹上原本的枝子將他斬下來
[00:17:24.360 --> 00:17:28.360]  原本的枝子就是猶太人、以色列人
[00:17:28.360 --> 00:17:32.360]  如果神能夠將他們斬下來然後接上野枝子
[00:17:32.360 --> 00:17:35.360]  野枝子就是我們這些外邦人
[00:17:35.360 --> 00:17:39.360]  如果他能夠這樣做的話,如果基督徒做得不好
[00:17:39.360 --> 00:17:46.360]  他照樣可以將野枝子斬下來,將原本的枝子續上去
[00:17:46.360 --> 00:17:52.360]  保羅是要我們基督徒警醒
[00:17:52.360 --> 00:17:57.360]  我們以前不單是身體地位同神隔絕
[00:17:57.360 --> 00:18:01.360]  我們在靈裡面都是同神分離
[00:18:01.360 --> 00:18:04.360]  在《以佛所說》的二章十二節
[00:18:04.360 --> 00:18:08.360]  保羅說我們外邦人以前是與基督無關
[00:18:08.360 --> 00:18:12.360]  在所允許的諸若常事局外人
[00:18:12.360 --> 00:18:17.360]  你能不能夠想像一個沒有基督的世界
[00:18:17.360 --> 00:18:22.360]  你能不能夠想像沒有基督就是沒有神,因為基督就是神
[00:18:22.360 --> 00:18:29.360]  你能不能夠想像一個世界是完全沒有神會是怎樣
[00:18:29.360 --> 00:18:36.360]  神就是愛,一個沒有愛的世界就好像現在這個世界一樣
[00:18:36.360 --> 00:18:41.360]  很冷酷無情,完全沒有愛在當中
[00:18:41.360 --> 00:18:49.360]  神就是公義,一個沒有公義的俗世就變得非常詭詐
[00:18:49.360 --> 00:18:55.360]  偷呃拐騙,什麼都不能夠做出來,就是現在現今世代
[00:18:55.360 --> 00:19:02.360]  我們也看到神就是希望,一個沒有希望的世界會怎樣
[00:19:02.360 --> 00:19:09.360]  就好像今天這個俗世一樣,很多人都是今朝有酒今朝醉
[00:19:09.360 --> 00:19:14.360]  因為他們完全沒有希望
[00:19:14.360 --> 00:19:19.360]  有人說基督徒是很民室,我們經常說
[00:19:19.360 --> 00:19:23.360]  一定要接受耶穌基督才能夠得救
[00:19:23.360 --> 00:19:27.360]  其實這個不是基督徒說的,這個是聖經說的
[00:19:27.360 --> 00:19:32.360]  在《以佛所說》的二章十二節,我們的經文說什麼
[00:19:32.360 --> 00:19:40.360]  他說,如果是與基督無關,就活在世上沒有指望,沒有神
[00:19:40.360 --> 00:19:43.360]  如果我們沒有基督,不接受基督的話
[00:19:43.360 --> 00:19:47.360]  我們根本是沒有指望,我們根本是不能夠得救
[00:19:47.360 --> 00:19:52.360]  這個也是《使徒行傳》的四章十二節告訴我們
[00:19:52.360 --> 00:19:58.360]  除他以外,別無請救,因為在天下人間沒有次下別的命
[00:19:58.360 --> 00:20:01.360]  我們可以靠著得救
[00:20:01.360 --> 00:20:06.360]  所以我們一定要接受基督才能夠得救
[00:20:06.360 --> 00:20:09.360]  不是說神不愛外邦人
[00:20:09.360 --> 00:20:14.360]  神是想透過以色列人把福音傳給外邦人
[00:20:14.360 --> 00:20:17.360]  但是很可惜,以色列人失敗了
[00:20:17.360 --> 00:20:22.360]  現在神是將以色列人暫時放開一邊
[00:20:22.360 --> 00:20:25.360]  現在這個時候叫做教會時期
[00:20:25.360 --> 00:20:32.360]  外邦人能夠直接聽到福音,能夠直接接受神得救的時候
[00:20:32.360 --> 00:20:39.360]  經文,我們要注意字眼很有趣
[00:20:39.360 --> 00:20:43.360]  在《以佛所說》的二章十一節說從前的事
[00:20:43.360 --> 00:20:50.360]  說我們的外邦人從前是沒有基督,沒有應許,沒有指望,沒有神
[00:20:50.360 --> 00:20:54.360]  但是去到二章十三節,我們看到是說如今
[00:20:54.360 --> 00:21:01.360]  經文說如今卻在基督裡靠著他的血已經得親近了
[00:21:01.360 --> 00:21:05.360]  我們靠著耶穌基督的血已經得親近
[00:21:05.360 --> 00:21:11.360]  我們留意,今天有好幾節經文都說到遠和近的差別
[00:21:11.360 --> 00:21:17.360]  這個就好像昔日在聖殿裡的情形一樣
[00:21:17.360 --> 00:21:25.360]  色列的男人敬拜神的院是最近神的,最近至聖所
[00:21:25.360 --> 00:21:29.360]  其次才是到婦女的院
[00:21:29.360 --> 00:21:32.360]  再其次是去到外邦人的院
[00:21:32.360 --> 00:21:35.360]  外邦人的院在外面
[00:21:35.360 --> 00:21:43.360]  在外邦人的院和猶太人的院當中是有一道很厚的,用雲石建的牆
[00:21:43.360 --> 00:21:49.360]  做Sifus這個猶太人的歷史學家約瑟夫
[00:21:49.360 --> 00:21:53.360]  他說在牆的上高是有聖結的律法
[00:21:53.360 --> 00:21:56.360]  這個聖結的律法寫著什麼
[00:21:56.360 --> 00:22:02.360]  外邦人不得進入包圍聖所和隔離區的路障
[00:22:02.360 --> 00:22:09.360]  任何被發現擅自進入的人都要為自己的死亡來負責
[00:22:09.360 --> 00:22:13.360]  原來外邦人進入聖殿是死罪
[00:22:13.360 --> 00:22:18.360]  擅自進入聖殿的話,外邦人是要處死的
[00:22:18.360 --> 00:22:22.360]  這個也是原因在《庶史徒行傳》的21章
[00:22:22.360 --> 00:22:25.360]  我們看到猶太人是把保羅抓住
[00:22:25.360 --> 00:22:30.360]  因為他們誣告保羅帶領外邦人進入聖殿
[00:22:30.360 --> 00:22:36.360]  所以他們要把他收監,甚至他們要把保羅處決
[00:22:36.360 --> 00:22:46.360]  我們以前身體、地位、靈體都是與神隔絕
[00:22:46.360 --> 00:22:52.360]  但是透過耶穌基督所做,我們能夠在這裡主內合一
[00:22:52.360 --> 00:22:55.360]  在二筆所書的二章十四節
[00:22:55.360 --> 00:22:59.360]  因他使我們和睦,將兩下合而為一
[00:22:59.360 --> 00:23:03.360]  拆毀了中間隔斷的牆
[00:23:03.360 --> 00:23:13.360]  耶穌基督在十字架上所做的是將牆隔開猶太人和外邦人的牆拆毀
[00:23:13.360 --> 00:23:18.360]  在第二次世界大戰,美國派軍隊去法國
[00:23:18.360 --> 00:23:22.360]  其中有一個美國士兵戰死了
[00:23:22.360 --> 00:23:28.360]  他的朋友帶著他的屍體去法國的天主教墳場
[00:23:28.360 --> 00:23:32.360]  希望能夠撞他們的朋友
[00:23:32.360 --> 00:23:36.360]  天主教墳場的神父問他們
[00:23:36.360 --> 00:23:39.360]  你這個朋友是不是天主教徒?
[00:23:39.360 --> 00:23:42.360]  他的士兵說他不是天主教徒
[00:23:42.360 --> 00:23:44.360]  神父說很對不起
[00:23:44.360 --> 00:23:48.360]  因為他不是天主教徒,他不能夠撞在墳場
[00:23:48.360 --> 00:23:52.360]  因為這是天主教徒的墳場
[00:23:52.360 --> 00:23:54.360]  這些士兵很傷心
[00:23:54.360 --> 00:23:58.360]  他們只能夠在天主教墳場的外面
[00:23:58.360 --> 00:24:03.360]  在欄杆外面挖了一個洞,撞了他們的朋友
[00:24:03.360 --> 00:24:06.360]  到第二天他們回去拜祭他們
[00:24:06.360 --> 00:24:10.360]  法國欄杆外面已經沒有了他們朋友的墳墓
[00:24:10.360 --> 00:24:12.360]  他們很害怕
[00:24:12.360 --> 00:24:17.360]  是不是那個神父連撞在墳場的外面都不准
[00:24:17.360 --> 00:24:19.360]  是不是他搬了我們的墳墓?
[00:24:19.360 --> 00:24:22.360]  於是回去找那個神父
[00:24:22.360 --> 00:24:25.360]  那個神父說你們昨天來到
[00:24:25.360 --> 00:24:28.360]  走了之後我整晚都睡不著,很亂
[00:24:28.360 --> 00:24:30.360]  半夜我起來
[00:24:30.360 --> 00:24:33.360]  我去把欄杆移了位置
[00:24:33.360 --> 00:24:38.360]  把欄杆現在是包括了你們這個朋友的墳墓
[00:24:38.360 --> 00:24:42.360]  你們的朋友現在已經在這個天主教墳場裡
[00:24:42.360 --> 00:24:47.360]  弟兄姊妹,耶穌基督為我們所做的就是一樣
[00:24:47.360 --> 00:24:52.360]  他拆毀了在我們當中人與人之間的墳場
[00:24:52.360 --> 00:24:56.360]  就像這個神父一樣把欄杆移了位置
[00:24:56.360 --> 00:24:59.360]  以致我們能夠在主內合一
[00:24:59.360 --> 00:25:06.360]  不僅神是拆毀了人與人之間的墳場
[00:25:06.360 --> 00:25:09.360]  他還廢了規條
[00:25:09.360 --> 00:25:12.360]  在以不所書的二章十五節
[00:25:12.360 --> 00:25:16.360]  說廢掉那記載律法上的規條
[00:25:16.360 --> 00:25:21.360]  我們說神有內在外在的規條給以色列人
[00:25:21.360 --> 00:25:27.360]  有很多外在的規條就是好像禮儀、飲食的條例、國禮
[00:25:27.360 --> 00:25:29.360]  甚至憲制的方式
[00:25:29.360 --> 00:25:33.360]  是要把以色列人和外邦人分開
[00:25:33.360 --> 00:25:37.360]  但是現在因為耶穌基督在十字架上所成就
[00:25:37.360 --> 00:25:41.360]  救恩是直接來到外邦人的身上
[00:25:41.360 --> 00:25:44.360]  所以以色列人是不需要再守這些禮儀
[00:25:44.360 --> 00:25:47.360]  我們不需要再被分開
[00:25:48.360 --> 00:25:54.360]  我相信我被人問得最多神學的問題是
[00:25:54.360 --> 00:25:57.360]  阿牧師呀,吃不吃得豬肉呀?
[00:25:57.360 --> 00:26:01.360]  我們中國人很喜歡吃豬肉
[00:26:01.360 --> 00:26:04.360]  聖經裡面好像說不准吃豬肉
[00:26:04.360 --> 00:26:07.360]  阿牧師呀,吃不吃得蝦和蟹呀?
[00:26:07.360 --> 00:26:09.360]  我很喜歡吃蝦和蟹
[00:26:09.360 --> 00:26:12.360]  但是聖經裡面好像說是不結的
[00:26:12.360 --> 00:26:16.360]  又有很多人問我,阿牧師呀,吃不吃得豬紅呀?
[00:26:17.360 --> 00:26:18.360]  吃不吃得呀?
[00:26:18.360 --> 00:26:22.360]  以福所說的二章十五節說得很清楚
[00:26:22.360 --> 00:26:27.360]  這些外在的律例典章、這些禮儀已經是廢了
[00:26:27.360 --> 00:26:30.360]  我們現在在主內是合一
[00:26:30.360 --> 00:26:34.360]  這只不過是外在的律例典章
[00:26:34.360 --> 00:26:36.360]  內在的呢?
[00:26:36.360 --> 00:26:37.360]  是不是廢掉?
[00:26:37.360 --> 00:26:40.360]  全部的律法都拋出窗口
[00:26:40.360 --> 00:26:41.360]  不是
[00:26:41.360 --> 00:26:47.360]  內在的道德上的律法典章我們仍然要守
[00:26:47.360 --> 00:26:51.360]  就好像十屆一樣,就是講道德內在的律例典章
[00:26:51.360 --> 00:26:58.360]  我們看到神把所有的這些外在的律法完全是廢了
[00:26:58.360 --> 00:27:01.360]  在公元七十年
[00:27:01.360 --> 00:27:08.360]  神甚至使得猶太人憲制的這些律法、這些禮儀都廢了
[00:27:08.360 --> 00:27:13.360]  神容許羅馬士兵進入耶路撒冷城
[00:27:13.360 --> 00:27:16.360]  把聖殿完全是意為平地
[00:27:16.360 --> 00:27:19.360]  以色列人想憲制都不能憲
[00:27:19.360 --> 00:27:22.360]  還不單止是這樣
[00:27:22.360 --> 00:27:26.360]  不單止沒有了聖殿,很多的紀錄都沒有了
[00:27:26.360 --> 00:27:31.360]  哪個猶太人屬於哪個支派他們都不知道
[00:27:31.360 --> 00:27:36.360]  哪個屬於利美人,哪個屬於祭司的支派他們都不知道
[00:27:36.360 --> 00:27:42.360]  完全是毀滅了他們所有憲制的這個禮儀
[00:27:42.360 --> 00:27:49.360]  我們看到是因為耶穌基督在十字架上為我們所成就
[00:27:49.360 --> 00:27:52.360]  他就是成為我們永遠的祭
[00:27:52.360 --> 00:27:58.360]  我們不需要像以色列人一樣每年獻上千千萬萬的牛羊
[00:27:58.360 --> 00:28:05.360]  我們看到不單止連牆都拆了
