
[00:00:00.000 --> 00:00:06.640]  大家好,聽不聽到?聽到很溫柔的聲音
[00:02:50.720 --> 00:02:52.160]  就像健康那樣
[00:02:52.160 --> 00:02:54.160]  真的不知道哪個人生癌
[00:02:54.160 --> 00:02:57.720]  但你如果保持自己的健康好一點
[00:02:57.720 --> 00:03:00.040]  你的機會會少一點
[00:03:00.040 --> 00:03:01.600]  所以是早一點知道
[00:03:01.600 --> 00:03:03.120]  不過說到這裡又有問題
[00:03:03.120 --> 00:03:04.760]  就是很難預測
[00:03:04.760 --> 00:03:07.520]  這個也是壓力的特點,很難預測
[00:03:07.520 --> 00:03:11.400]  譬如很多人都會說做媽媽
[00:03:11.400 --> 00:03:15.000]  想不到現在這麼難的
[00:03:15.000 --> 00:03:16.400]  其實你生孩子的時候
[00:03:16.400 --> 00:03:18.600]  真的很難預測到是這麼難的
[00:03:18.600 --> 00:03:19.720]  很難預測到
[00:03:19.720 --> 00:03:21.000]  譬如舉個例子
[00:03:21.000 --> 00:03:24.400]  你看到人家旁邊那個很好教
[00:03:24.400 --> 00:03:26.640]  你覺得我衰極也不差的
[00:03:26.640 --> 00:03:28.480]  原來差很多
[00:03:28.480 --> 00:03:30.440]  這個很難預測
[00:03:30.440 --> 00:03:32.560]  所以很多人都說想不到是這樣的
[00:03:32.560 --> 00:03:35.080]  你想不到是這樣的,實在太多了
[00:03:35.080 --> 00:03:36.560]  在家庭實在太多了
[00:03:36.560 --> 00:03:38.000]  譬如我家
[00:03:38.000 --> 00:03:40.480]  我家,我爸爸去世了
[00:03:40.480 --> 00:03:47.160]  但那之前是心臟曾經做過手術
[00:03:47.160 --> 00:03:50.880]  也有醫生叫他真的要顧著
[00:03:50.880 --> 00:03:52.200]  很快就完了
[00:03:52.200 --> 00:03:53.960]  已經提醒了很多次
[00:03:53.960 --> 00:03:55.560]  我就要跟他住
[00:03:55.560 --> 00:03:57.680]  這個是我的壓力
[00:03:57.680 --> 00:03:59.960]  因為如果那一刻
[00:03:59.960 --> 00:04:02.640]  突然間在隔壁房間有很大的聲音
[00:04:02.640 --> 00:04:04.160]  或者什麼都好
[00:04:04.160 --> 00:04:08.000]  我發現到我是很緊張
[00:04:08.000 --> 00:04:09.760]  我怕他的房間出事
[00:04:09.760 --> 00:04:11.880]  因為我跟他兩個住
[00:04:11.880 --> 00:04:13.200]  這些是預測不到
[00:04:13.200 --> 00:04:16.000]  但是都不知道什麼時候發生
[00:04:16.000 --> 00:04:18.960]  我媽媽還預測不到
[00:04:18.960 --> 00:04:21.120]  有一天滾到地上
[00:04:21.120 --> 00:04:25.200]  就發現到原來她有癡呆的傾向
[00:04:25.200 --> 00:04:26.880]  去到醫院之後
[00:04:26.880 --> 00:04:28.480]  想著也好,去到醫院
[00:04:28.480 --> 00:04:30.520]  就想著去醫治
[00:04:30.520 --> 00:04:33.960]  誰知道一驗了之後就叫她出院
[00:04:33.960 --> 00:04:35.640]  這裡不是醫這些地方的
[00:04:35.640 --> 00:04:37.240]  你自己找
[00:04:37.240 --> 00:04:39.840]  也就是說預測不到
[00:04:39.840 --> 00:04:41.560]  身為一個護士來的
[00:04:41.560 --> 00:04:46.160]  我媽媽是突然間她要找護士的
[00:04:46.160 --> 00:04:47.240]  後來去了老人院
[00:04:47.240 --> 00:04:48.120]  到今天也是
[00:04:48.120 --> 00:04:52.360]  很感謝神她已經癡呆了12年了
[00:04:52.360 --> 00:04:54.240]  12年了
[00:04:54.240 --> 00:04:57.520]  唯一認識一個人的就是我
[00:04:57.520 --> 00:04:59.000]  所以那些姑娘就問
[00:04:59.000 --> 00:05:00.080]  那個是誰?
[00:05:00.080 --> 00:05:00.760]  他說是我兒子
[00:05:00.760 --> 00:05:02.680]  難道是女兒?
[00:05:02.680 --> 00:05:04.480]  所以我也覺得厲害
[00:05:04.480 --> 00:05:06.920]  她還認識得很詼諧
[00:05:06.920 --> 00:05:09.040]  告訴我
[00:05:09.040 --> 00:05:11.360]  然後跟著跟我說一句很重要的話
[00:05:11.360 --> 00:05:15.680]  她說那些人沒有來搭訕的
[00:05:15.680 --> 00:05:17.880]  問這些問題問我這樣
[00:05:17.880 --> 00:05:21.960]  她可以聰明到覺得別人考她
[00:05:21.960 --> 00:05:23.960]  但是她認為考得太低B
[00:05:23.960 --> 00:05:25.560]  所以她不喜歡
[00:05:25.560 --> 00:05:27.720]  你想想一個癡呆症的人
[00:05:27.720 --> 00:05:30.120]  這樣的水準也很厲害
[00:05:30.120 --> 00:05:31.280]  這些是猜不到的
[00:05:31.280 --> 00:05:33.520]  我想她自己想不到
[00:05:33.520 --> 00:05:34.720]  我太太呢
[00:05:34.720 --> 00:05:36.280]  我太太很健康
[00:05:36.280 --> 00:05:37.280]  打球很厲害
[00:05:37.280 --> 00:05:38.400]  游泳很厲害
[00:05:38.400 --> 00:05:42.120]  但是患了胰臟癌
[00:05:42.120 --> 00:05:45.200]  兩年後她回到天家了
[00:05:45.200 --> 00:05:46.000]  猜不到
[00:05:46.000 --> 00:05:48.960]  我以為應該是我健康差的她
[00:05:48.960 --> 00:05:50.440]  我是一個很拼命的人
[00:05:50.440 --> 00:05:51.440]  我試過有記錄
[00:05:51.440 --> 00:05:53.360]  54天
[00:05:53.360 --> 00:05:56.560]  她記錄是上下夜都在工作
[00:05:56.560 --> 00:05:57.280]  連續的
[00:05:57.280 --> 00:05:58.480]  星期一至星期七
[00:05:58.480 --> 00:05:59.640]  連續的
[00:05:59.640 --> 00:06:00.560]  但我發覺到
[00:06:00.560 --> 00:06:03.080]  我現在好像上癮了一樣
[00:06:03.080 --> 00:06:04.520]  還繼續工作
[00:06:04.520 --> 00:06:08.840]  反而我太太提早10年退休
[00:06:08.840 --> 00:06:11.000]  真的很開心做少奶
[00:06:11.000 --> 00:06:13.000]  40歲都不用退休
[00:06:13.000 --> 00:06:16.560]  但竟然是患了胰臟癌
[00:06:16.560 --> 00:06:18.200]  最特別的地方是岳母
[00:06:18.200 --> 00:06:22.000]  岳母是一個全部院都吃光的人
[00:06:22.000 --> 00:06:23.800]  又糖尿
[00:06:23.800 --> 00:06:26.320]  又胃有事
[00:06:26.320 --> 00:06:28.600]  又精神科
[00:06:28.600 --> 00:06:31.960]  她吃藥吃到好像抽獎一樣
[00:06:31.960 --> 00:06:34.080]  到現在還在這裡
[00:06:34.080 --> 00:06:37.560]  我懷疑藥都是差不多的
[00:06:37.560 --> 00:06:38.920]  我都開始亂了
[00:06:38.920 --> 00:06:40.840]  究竟藥是不是都是那一粒
[00:06:40.840 --> 00:06:42.280]  我都不太知道
[00:06:42.280 --> 00:06:44.520]  這些我猜不到
[00:06:44.520 --> 00:06:46.760]  我跟舅仔說
[00:06:46.760 --> 00:06:48.000]  始終這裡有人早死
[00:06:48.000 --> 00:06:49.680]  他都不奇怪
[00:06:49.680 --> 00:06:51.440]  因為他已經到了另一個境界
[00:06:51.440 --> 00:06:54.280]  神仙境界
[00:06:54.280 --> 00:06:55.360]  所以你想想
[00:06:55.360 --> 00:06:57.480]  真的猜不到
[00:06:57.480 --> 00:06:59.720]  所以難預測反而是壓力
[00:06:59.720 --> 00:07:02.400]  所以今天如果你是一個很認真的人
[00:07:02.400 --> 00:07:04.120]  你壓力一定很大
[00:07:04.120 --> 00:07:05.960]  因為你多聰明都好
[00:07:05.960 --> 00:07:09.920]  你發現到對人生繼續發生的事
[00:07:09.920 --> 00:07:11.560]  你沒什麼能力預測
[00:07:11.560 --> 00:07:13.080]  你多數都是猜錯
[00:07:13.080 --> 00:07:14.520]  機會很大
[00:07:14.520 --> 00:07:16.360]  很多老公有這個經驗
[00:07:16.360 --> 00:07:18.040]  很多老公都跟我說
[00:07:18.040 --> 00:07:21.160]  今天買了東西拿回家
[00:07:21.160 --> 00:07:25.800]  應該是相當程度是一個很成功的男人
[00:07:25.800 --> 00:07:28.320]  誰知道每次都猜錯
[00:07:28.320 --> 00:07:29.360]  要不就說
[00:07:29.360 --> 00:07:31.240]  怎麼這麼浪費錢
[00:07:31.240 --> 00:07:34.560]  接著還有問題就是買了這些東西給我
[00:07:34.560 --> 00:07:36.920]  再接著讚得很厲害
[00:07:36.920 --> 00:07:38.000]  其實你不是買給我
[00:07:38.000 --> 00:07:39.360]  是買給別人吧
[00:07:39.360 --> 00:07:41.320]  不如放在家裡
[00:07:41.320 --> 00:07:42.560]  他想不到
[00:07:42.560 --> 00:07:44.120]  想不到用了這麼多心思
[00:07:44.120 --> 00:07:46.000]  想到竟然收藏成這樣
[00:07:46.000 --> 00:07:47.200]  這些很難預測
[00:07:47.200 --> 00:07:49.760]  所以你說很多家庭
[00:07:49.760 --> 00:07:53.160]  有些很好的家庭竟然出了一些很難預測
[00:07:53.160 --> 00:07:55.280]  不過今天我和你說的更大壓力
[00:07:55.280 --> 00:07:57.240]  兩星期前的今晚
[00:07:57.240 --> 00:07:59.240]  13號
[00:07:59.240 --> 00:08:03.840]  我認識了很久之前沒有聯絡的人
[00:08:03.840 --> 00:08:06.760]  他的女兒在附近一棟樓
[00:08:06.760 --> 00:08:08.760]  50多棟樓掉下來死了
[00:08:08.760 --> 00:08:12.400]  兩星期前的今晚
[00:08:12.400 --> 00:08:14.400]  兩星期前
[00:08:14.400 --> 00:08:15.920]  想不到
[00:08:15.920 --> 00:08:17.600]  我今天很想說一些
[00:08:17.600 --> 00:08:19.600]  我特別要和你提醒你
[00:08:19.600 --> 00:08:22.440]  家庭壓力會發生的事情
[00:08:22.440 --> 00:08:24.440]  當然我不是說自殺掉樓
[00:08:24.440 --> 00:08:25.840]  我是說有些事情
[00:08:25.840 --> 00:08:28.640]  嚴重到你要早一點看的事情
[00:08:28.640 --> 00:08:31.360]  可能今晚你會不眠不休
[00:08:31.360 --> 00:08:34.200]  但我最後要說的問題就是
[00:08:34.200 --> 00:08:37.200]  壓力的深沉程度
[00:08:37.200 --> 00:08:39.200]  的確令一個人
[00:08:39.200 --> 00:08:41.880]  所有你存了的智慧
[00:08:41.880 --> 00:08:44.480]  甚至你的積蓄
[00:08:44.480 --> 00:08:45.320]  所有的東西
[00:08:45.320 --> 00:08:46.560]  是會沒有的
[00:08:46.560 --> 00:08:48.840]  你突然間想不做人
[00:08:48.840 --> 00:08:50.840]  突然間和家人說
[00:08:50.840 --> 00:08:52.120]  所以很多人
[00:08:52.120 --> 00:08:53.520]  對這些案件
[00:08:53.520 --> 00:08:55.520]  多數最難明白的問題就是
[00:08:55.520 --> 00:08:57.520]  他既然現在這麼疼我
[00:08:57.520 --> 00:08:58.920]  這麼疼家人
[00:08:58.920 --> 00:09:00.920]  為什麼他要死呢?
[00:09:00.920 --> 00:09:02.920]  很難回答這個問題
[00:09:02.920 --> 00:09:04.920]  就是說他這麼疼家人
[00:09:04.920 --> 00:09:06.920]  他應該不捨得離家人
[00:09:06.920 --> 00:09:07.920]  這麼疼家人
[00:09:07.920 --> 00:09:09.920]  為什麼會自殺呢?
[00:09:09.920 --> 00:09:11.920]  這是很難回答的問題
[00:09:11.920 --> 00:09:13.920]  雖然我有辦法回答多一點
[00:09:13.920 --> 00:09:15.920]  但我也不敢說很準確
[00:09:15.920 --> 00:09:17.920]  壓力只有一個答案
[00:09:17.920 --> 00:09:19.920]  叫GRR
[00:09:19.920 --> 00:09:21.920]  Generalized Resistance Resources
[00:09:21.920 --> 00:09:22.920]  一般壓力
[00:09:22.920 --> 00:09:24.920]  抵抗壓力的
[00:09:24.920 --> 00:09:26.920]  叫資源
[00:09:26.920 --> 00:09:28.920]  我們來玩玩
[00:09:28.920 --> 00:09:30.920]  抵抗壓力的資源是怎麼樣的
[00:09:30.920 --> 00:09:32.920]  你用舉手表示
[00:09:32.920 --> 00:09:34.920]  第一個問題我想問你
[00:09:34.920 --> 00:09:36.920]  我想問你
[00:09:36.920 --> 00:09:38.920]  你覺得自己現在的
[00:09:38.920 --> 00:09:40.920]  體質
[00:09:40.920 --> 00:09:42.920]  體質就是自己知道自己的事
[00:09:42.920 --> 00:09:44.920]  高大不代表
[00:09:44.920 --> 00:09:46.920]  好身子
[00:09:46.920 --> 00:09:48.920]  不要被尺寸影響了
[00:09:48.920 --> 00:09:50.920]  你覺得體質
[00:09:50.920 --> 00:09:52.920]  和自己的年歲
[00:09:52.920 --> 00:09:54.920]  你說打和
[00:09:54.920 --> 00:09:56.920]  就是說30歲
[00:09:56.920 --> 00:09:58.920]  體質也是30歲
[00:09:58.920 --> 00:10:00.920]  那你就算好了
[00:10:00.920 --> 00:10:02.920]  如果你30歲
[00:10:02.920 --> 00:10:04.920]  的體質
[00:10:04.920 --> 00:10:06.920]  16歲左右
[00:10:06.920 --> 00:10:08.920]  一直衝樓梯
[00:10:08.920 --> 00:10:10.920]  上十幾樓都可以
[00:10:10.920 --> 00:10:12.920]  那你就舉得很高
[00:10:12.920 --> 00:10:14.920]  厲害得很厲害
[00:10:14.920 --> 00:10:16.920]  一會兒搬椅子找你
[00:10:16.920 --> 00:10:18.920]  如果你說未老先衰
[00:10:18.920 --> 00:10:20.920]  30歲的樣子
[00:10:20.920 --> 00:10:22.920]  的年歲
[00:10:22.920 --> 00:10:24.920]  60歲的體質
[00:10:24.920 --> 00:10:26.920]  那你就很亂下去
[00:10:26.920 --> 00:10:28.920]  差很遠
[00:10:28.920 --> 00:10:30.920]  如果這樣就相當好
[00:10:30.920 --> 00:10:32.920]  但直到不得了
[00:10:32.920 --> 00:10:34.920]  就是說你還超水準
[00:10:34.920 --> 00:10:36.920]  就是說你的抵抗
[00:10:36.920 --> 00:10:38.920]  壓力的資源在第一關
[00:10:38.920 --> 00:10:40.920]  是很好的
[00:10:40.920 --> 00:10:42.920]  你家裡有你
[00:10:42.920 --> 00:10:44.920]  搬東西都沒問題
[00:10:44.920 --> 00:10:46.920]  寫了問號
[00:10:46.920 --> 00:10:48.920]  一二三請舉手表示
[00:10:48.920 --> 00:10:50.920]  不舉手很可怕
[00:10:50.920 --> 00:10:52.920]  應該是逃亡
[00:10:52.920 --> 00:10:54.920]  你看看附近
[00:10:54.920 --> 00:10:56.920]  你看看附近
[00:10:56.920 --> 00:11:00.920]  還有家裡
[00:11:00.920 --> 00:11:02.920]  好
[00:11:02.920 --> 00:11:04.920]  謝謝
[00:11:04.920 --> 00:11:08.920]  我眨一眨眼看這邊
[00:11:08.920 --> 00:11:10.920]  這邊的燈很厲害
[00:11:10.920 --> 00:11:12.920]  我覺得和年紀沒有關係
[00:11:12.920 --> 00:11:14.920]  有些很年輕的樣子
[00:11:14.920 --> 00:11:16.920]  竟然是上不到
[00:11:16.920 --> 00:11:18.920]  但有些似乎是
[00:11:18.920 --> 00:11:20.920]  白白的
[00:11:20.920 --> 00:11:22.920]  是沒有關係
[00:11:22.920 --> 00:11:24.920]  所以你要小心
[00:11:24.920 --> 00:11:26.920]  可能你第一關
[00:11:26.920 --> 00:11:28.920]  成為你將來遇到的事
[00:11:28.920 --> 00:11:30.920]  你最大的反應
[00:11:30.920 --> 00:11:32.920]  無助感覺
[00:11:32.920 --> 00:11:34.920]  因為你體質太差
[00:11:34.920 --> 00:11:36.920]  當然有些更差
[00:11:36.920 --> 00:11:38.920]  沒有來
[00:11:38.920 --> 00:11:40.920]  來得
[00:11:40.920 --> 00:11:42.920]  算是這樣
[00:11:42.920 --> 00:11:44.920]  你下班來這裡
[00:11:44.920 --> 00:11:46.920]  還可以頂到九點半
[00:11:46.920 --> 00:11:48.920]  好東西
[00:11:48.920 --> 00:11:50.920]  第二個問題
[00:11:50.920 --> 00:11:52.920]  要關燈說
[00:11:52.920 --> 00:11:54.920]  但現在不要關了
[00:11:54.920 --> 00:11:56.920]  你的錢
[00:11:56.920 --> 00:11:58.920]  如果覺得賺多少
[00:11:58.920 --> 00:12:00.920]  都可以用多少
[00:12:00.920 --> 00:12:02.920]  都有能力
[00:12:02.920 --> 00:12:04.920]  如果還可以借
[00:12:04.920 --> 00:12:06.920]  或者捐夠十九鳳仙
[00:12:06.920 --> 00:12:08.920]  但如果你說
[00:12:08.920 --> 00:12:10.920]  抽薪債
[00:12:10.920 --> 00:12:12.920]  現在坐在這裡
[00:12:12.920 --> 00:12:14.920]  心情很沉重
[00:12:14.920 --> 00:12:16.920]  你不要舉手
[00:12:16.920 --> 00:12:18.920]  如果覺得好
[00:12:18.920 --> 00:12:20.920]  上帝給我足夠
[00:12:20.920 --> 00:12:22.920]  有多少
[00:12:22.920 --> 00:12:24.920]  又用多少
[00:12:24.920 --> 00:12:26.920]  但如果多得太多
[00:12:26.920 --> 00:12:28.920]  可以供應一下
[00:12:28.920 --> 00:12:30.920]  我不是賊
[00:12:30.920 --> 00:12:32.920]  預備
[00:12:32.920 --> 00:12:34.920]  一二三
[00:12:34.920 --> 00:12:36.920]  現在沒有錄影
[00:12:36.920 --> 00:12:38.920]  不用怕
[00:12:38.920 --> 00:12:40.920]  好
[00:12:40.920 --> 00:12:42.920]  大展廖的情況都不錯
[00:12:42.920 --> 00:12:44.920]  真的很真
[00:12:44.920 --> 00:12:46.920]  這個point
[00:12:46.920 --> 00:12:48.920]  我要解釋
[00:12:48.920 --> 00:12:50.920]  認自己是有錢人
[00:12:50.920 --> 00:12:52.920]  沒有關係
[00:12:52.920 --> 00:12:54.920]  其實你可能很窮
[00:12:54.920 --> 00:12:56.920]  我的理論
[00:12:56.920 --> 00:12:58.920]  都可以立論
[00:12:58.920 --> 00:13:00.920]  我三十年前教科在中大
[00:13:00.920 --> 00:13:02.920]  我解釋
[00:13:02.920 --> 00:13:04.920]  最有錢的人
[00:13:04.920 --> 00:13:06.920]  不等於有錢
[00:13:06.920 --> 00:13:08.920]  而是一個有錢的窮人
[00:13:08.920 --> 00:13:10.920]  有錢的窮人
[00:13:10.920 --> 00:13:12.920]  窮人
[00:13:12.920 --> 00:13:14.920]  但最慘的那些人
[00:13:14.920 --> 00:13:16.920]  就是
[00:13:16.920 --> 00:13:18.920]  窮的有錢人
[00:13:18.920 --> 00:13:20.920]  有什麼分別
[00:13:20.920 --> 00:13:22.920]  很簡單
[00:13:22.920 --> 00:13:24.920]  如果你是窮的有錢人
[00:13:24.920 --> 00:13:26.920]  你可能有
[00:13:26.920 --> 00:13:28.920]  十萬八萬幾十萬一個月
[00:13:28.920 --> 00:13:30.920]  但問題是你住那裡
[00:13:30.920 --> 00:13:32.920]  你那些錢
[00:13:32.920 --> 00:13:34.920]  剛剛夠過戶供樓
[00:13:34.920 --> 00:13:36.920]  你坐車
[00:13:36.920 --> 00:13:38.920]  還叫的士
[00:13:38.920 --> 00:13:40.920]  還叫收信
[00:13:40.920 --> 00:13:42.920]  即是你表面住幾千呎
[00:13:42.920 --> 00:13:44.920]  但其實
[00:13:44.920 --> 00:13:46.920]  你做人情
[00:13:46.920 --> 00:13:48.920]  那些東西很緊
[00:13:48.920 --> 00:13:50.920]  你收到信用卡
[00:13:50.920 --> 00:13:52.920]  的資料
[00:13:52.920 --> 00:13:54.920]  叫你交錢
[00:13:54.920 --> 00:13:56.920]  你投赤
[00:13:56.920 --> 00:13:58.920]  但你仍然要花很多
[00:13:58.920 --> 00:14:00.920]  可能你生養更多
[00:14:00.920 --> 00:14:02.920]  可能你自己吃得太多
[00:14:02.920 --> 00:14:04.920]  總之
[00:14:04.920 --> 00:14:06.920]  你是有錢人最窮的那種人
[00:14:06.920 --> 00:14:08.920]  因為你要充
[00:14:08.920 --> 00:14:10.920]  講俗一點
[00:14:10.920 --> 00:14:12.920]  但如果你是有錢的窮人
[00:14:12.920 --> 00:14:14.920]  例如我餐廳吃大字頭那些
[00:14:14.920 --> 00:14:16.920]  快活啊 家樂啊
[00:14:16.920 --> 00:14:18.920]  即是
[00:14:18.920 --> 00:14:20.920]  大字頭那些
[00:14:20.920 --> 00:14:22.920]  還吃那些三點幾那些
[00:14:22.920 --> 00:14:24.920]  即是
[00:14:24.920 --> 00:14:26.920]  很抵食那些
[00:14:26.920 --> 00:14:28.920]  即是你
[00:14:28.920 --> 00:14:30.920]  是有錢的窮人
[00:14:30.920 --> 00:14:32.920]  所以你
[00:14:32.920 --> 00:14:34.920]  成日還可以吃完之後
[00:14:34.920 --> 00:14:36.920]  還說這陣子沒什麼起價
[00:14:36.920 --> 00:14:38.920]  幾好啊 明天再來
[00:14:38.920 --> 00:14:40.920]  你發現自己
[00:14:40.920 --> 00:14:42.920]  很輕鬆給得
[00:14:42.920 --> 00:14:44.920]  因為你的消費是低於一個社會階層的級數
[00:14:44.920 --> 00:14:46.920]  你本來不一定要
[00:14:46.920 --> 00:14:48.920]  吃那些東西
[00:14:48.920 --> 00:14:50.920]  當然吃到皮黃骨瘦是你的事
[00:14:50.920 --> 00:14:52.920]  但起碼
[00:14:52.920 --> 00:14:54.920]  你自己真是一個有錢的窮人
[00:14:54.920 --> 00:14:56.920]  這是一個很重要的
[00:14:56.920 --> 00:14:58.920]  香港人哲學
[00:14:58.920 --> 00:15:00.920]  香港人偏偏很喜歡做
[00:15:00.920 --> 00:15:02.920]  很喜歡做窮的有錢人
[00:15:02.920 --> 00:15:04.920]  本身
[00:15:04.920 --> 00:15:06.920]  你可以住400呎的
[00:15:06.920 --> 00:15:08.920]  你要800呎
[00:15:08.920 --> 00:15:10.920]  還要有卡泊
[00:15:10.920 --> 00:15:12.920]  所以搞到自己
[00:15:12.920 --> 00:15:14.920]  日日都不夠 賺多少都不夠
[00:15:14.920 --> 00:15:16.920]  可能還想想
[00:15:16.920 --> 00:15:18.920]  兒子要去國際學校
[00:15:18.920 --> 00:15:20.920]  國際學校都算好的
[00:15:20.920 --> 00:15:22.920]  最多去國際
[00:15:22.920 --> 00:15:24.920]  出過去
[00:15:24.920 --> 00:15:26.920]  你想想其實你沒什麼可能
[00:15:26.920 --> 00:15:28.920]  這樣的 但你已經買了那些基金
[00:15:28.920 --> 00:15:30.920]  一直這樣供
[00:15:30.920 --> 00:15:32.920]  其實你都懷疑
[00:15:32.920 --> 00:15:34.920]  你自己是不是真的
[00:15:34.920 --> 00:15:36.920]  要做回身份
[00:15:36.920 --> 00:15:38.920]  其實是不是真的你來的
[00:15:38.920 --> 00:15:40.920]  你可能是這樣 我希望基督徒沒有
[00:15:40.920 --> 00:15:42.920]  但可能你的同事
[00:15:42.920 --> 00:15:44.920]  我想大家都知道一暑假
[00:15:44.920 --> 00:15:46.920]  上班是很麻煩的
[00:15:46.920 --> 00:15:48.920]  一暑假
[00:15:48.920 --> 00:15:50.920]  我兒子今年沒辦法
[00:15:50.920 --> 00:15:52.920]  帶他去看瑞士
[00:15:52.920 --> 00:15:54.920]  瑞士第四次去嗎 哎呀我第三次
[00:15:54.920 --> 00:15:56.920]  你談這些
[00:15:56.920 --> 00:15:58.920]  大家都在說
[00:15:58.920 --> 00:16:00.920]  這個暑假拿這個大假
[00:16:00.920 --> 00:16:02.920]  兒子去哪裡 說這些
[00:16:02.920 --> 00:16:04.920]  其實不開心的 所以家庭壓力
[00:16:04.920 --> 00:16:06.920]  就是很多小朋友
[00:16:06.920 --> 00:16:08.920]  他的享受程度
[00:16:08.920 --> 00:16:10.920]  已經差不多是極落的
[00:16:10.920 --> 00:16:14.920]  知道要下來了
[00:16:14.920 --> 00:16:16.920]  如果他日後賺錢
[00:16:16.920 --> 00:16:18.920]  賺的很低
[00:16:18.920 --> 00:16:20.920]  他遲早就抑鬱症
[00:16:20.920 --> 00:16:22.920]  又吃那些
[00:16:22.920 --> 00:16:24.920]  公仔麵 再差一級的麵
[00:16:24.920 --> 00:16:26.920]  他很辛苦的 以前他吃慣那些
[00:16:26.920 --> 00:16:28.920]  很貴的魚生
[00:16:28.920 --> 00:16:30.920]  所以我希望今晚
[00:16:30.920 --> 00:16:32.920]  你想想 如果你剛才
[00:16:32.920 --> 00:16:34.920]  手真的
[00:16:34.920 --> 00:16:36.920]  沒辦法有力舉起來
[00:16:36.920 --> 00:16:38.920]  可能你要教一教
[00:16:38.920 --> 00:16:40.920]  這件事
[00:16:40.920 --> 00:16:42.920]  不然 如果出事
[00:16:42.920 --> 00:16:44.920]  來自錢 就出事了
