
[00:00:00.000 --> 00:00:15.000]  我希望用三次崇拜跟大家一起去研讀新約的雅各書
[00:04:53.000 --> 00:04:56.000]  你就可以在百官的試煉當中
[00:04:56.000 --> 00:05:00.000]  竟然可以捍衛喜樂
[00:05:00.000 --> 00:05:03.000]  所以關鍵就是看你有沒有這種
[00:05:03.000 --> 00:05:07.000]  從神求得到的智慧
[00:05:07.000 --> 00:05:11.000]  所以在亞國書裏就花了不少篇章
[00:05:11.000 --> 00:05:15.000]  特別去解釋提醒我們這種智慧是怎樣的智慧
[00:05:15.000 --> 00:05:18.000]  這就是我們今天要特別去研究的
[00:05:18.000 --> 00:05:22.000]  如果是這樣的話
[00:05:22.000 --> 00:05:25.000]  我們就先要問究竟
[00:05:25.000 --> 00:05:30.000]  從神而來的在聖經裏面的那種智慧
[00:05:30.000 --> 00:05:35.000]  不是我們普通的聰明智慧
[00:05:35.000 --> 00:05:37.000]  有什麼不同的地方?
[00:05:37.000 --> 00:05:39.000]  有什麼獨特的地方?
[00:05:39.000 --> 00:05:43.000]  容許我用短短的時間
[00:05:43.000 --> 00:05:47.000]  將聖經裏面的那種智慧
[00:05:47.000 --> 00:05:49.000]  而不是一般人的智慧
[00:05:49.000 --> 00:05:52.000]  聖經裏面特別講的那種智慧
[00:05:52.000 --> 00:05:55.000]  我們先將它綜合一下
[00:05:55.000 --> 00:05:57.000]  給大家看一幅圖畫
[00:05:57.000 --> 00:05:59.000]  然後我們再回到亞國書
[00:05:59.000 --> 00:06:02.000]  看這個智慧就更加明顯了
[00:06:02.000 --> 00:06:04.000]  那個基礎
[00:06:04.000 --> 00:06:08.000]  聖經裏面所講的智慧是怎樣的呢?
[00:06:08.000 --> 00:06:11.000]  尤其是舊約聖經就講了不少
[00:06:11.000 --> 00:06:15.000]  剛才我們講了針研、詩篇、傳道書
[00:06:15.000 --> 00:06:18.000]  都有講到這方面的智慧
[00:06:18.000 --> 00:06:20.000]  這是一個很重要的重點
[00:06:20.000 --> 00:06:22.000]  我們一定要了解的
[00:06:22.000 --> 00:06:23.000]  首先第一
[00:06:23.000 --> 00:06:25.000]  在聖經裏面告訴我們
[00:06:25.000 --> 00:06:27.000]  進逃的智慧
[00:06:27.000 --> 00:06:29.000]  有從神而來的智慧
[00:06:29.000 --> 00:06:31.000]  首先第一樣有神
[00:06:31.000 --> 00:06:35.000]  神永遠都是智慧的基礎
[00:06:35.000 --> 00:06:37.000]  這和世人的智慧不同的地方
[00:06:37.000 --> 00:06:39.000]  因為我們有神
[00:06:39.000 --> 00:06:41.000]  還有不單單因為我們信有神
[00:06:41.000 --> 00:06:45.000]  我們和神有一種很特別的親切
[00:06:45.000 --> 00:06:47.000]  和對祂敬畏的關係才可以
[00:06:47.000 --> 00:06:51.000]  我們要有一個敬畏神
[00:06:51.000 --> 00:06:55.000]  和祂建立一個很親切的關係
[00:06:55.000 --> 00:06:56.000]  才可以有這種智慧
[00:06:56.000 --> 00:06:58.000]  這是一切智慧的基礎
[00:06:58.000 --> 00:07:01.000]  我不管你讀了多少書、多聰明
[00:07:01.000 --> 00:07:03.000]  多多智慧、多多智慧
[00:07:03.000 --> 00:07:05.000]  這是另一回事
[00:07:05.000 --> 00:07:07.000]  但這種聖經裏的智慧
[00:07:07.000 --> 00:07:09.000]  一定要從這裡開始
[00:07:09.000 --> 00:07:11.000]  這個就不能講了
[00:07:11.000 --> 00:07:14.000]  我相信大家一定認識一句很熟悉的金句
[00:07:14.000 --> 00:07:17.000]  這句金句事實上也是基礎
[00:07:17.000 --> 00:07:19.000]  《針研九章十節》
[00:07:19.000 --> 00:07:24.000]  敬畏而和華,是智慧的開端
[00:07:24.000 --> 00:07:29.000]  認識智慧者,便是聰明
[00:07:29.000 --> 00:07:30.000]  大家很熟悉吧
[00:07:30.000 --> 00:07:34.000]  這句真是總結了一個最基本的核心
[00:07:34.000 --> 00:07:37.000]  這裡講到你不單單信有神
[00:07:37.000 --> 00:07:41.000]  你和神有一種很深切的關係
[00:07:41.000 --> 00:07:43.000]  因為你敬畏祂
[00:07:43.000 --> 00:07:45.000]  不單單是怕祂
[00:07:45.000 --> 00:07:47.000]  而是敬畏的意思是
[00:07:47.000 --> 00:07:49.000]  神在你的生命中
[00:07:49.000 --> 00:07:53.000]  事實上佔據一個很重要的事實
[00:07:53.000 --> 00:07:56.000]  圍繞著你的關係
[00:07:56.000 --> 00:08:00.000]  神永遠都是你自己想著的核心
[00:08:00.000 --> 00:08:02.000]  不是可有可無的
[00:08:02.000 --> 00:08:05.000]  這才是敬畏
[00:08:05.000 --> 00:08:07.000]  就像初戀的女孩
[00:08:07.000 --> 00:08:10.000]  走到哪裡,做到什麼都記起她的情人一樣
[00:08:10.000 --> 00:08:13.000]  那種就是敬畏
[00:08:13.000 --> 00:08:16.000]  心裡經常依附著神自己
[00:08:16.000 --> 00:08:17.000]  這是第一點
[00:08:17.000 --> 00:08:21.000]  第二點,並且認識智慧者,認識神
[00:08:21.000 --> 00:08:24.000]  這個認識又是一樣
[00:08:24.000 --> 00:08:26.000]  並不是一個很普通的認識
[00:08:26.000 --> 00:08:28.000]  我認識他,有神嘛
[00:08:28.000 --> 00:08:31.000]  我看過聖經,我上過101,我認識他
[00:08:31.000 --> 00:08:34.000]  不是,這個認識是和他有很深切的關係
[00:08:34.000 --> 00:08:37.000]  深切到怎樣呢?
[00:08:37.000 --> 00:08:41.000]  原來希伯來文裡認識這個字
[00:08:41.000 --> 00:08:43.000]  達亞這個字
[00:08:43.000 --> 00:08:47.000]  是來自另外一個字根的源頭
[00:08:47.000 --> 00:08:51.000]  那個字叫日達
[00:08:51.000 --> 00:08:54.000]  這個字在哪裡出現呢?第一次
[00:08:54.000 --> 00:08:59.000]  這個字出現在《創世記》第四章第一節
[00:08:59.000 --> 00:09:02.000]  那裡說到亞當和夏娃
[00:09:02.000 --> 00:09:04.000]  我們中文聖經是這樣翻譯的
[00:09:04.000 --> 00:09:09.000]  亞當和夏娃同房就生了他的下代
[00:09:09.000 --> 00:09:12.000]  用同房這個字,大家知道什麼意思了
[00:09:12.000 --> 00:09:17.000]  就是夫妻的性互相的關係
[00:09:17.000 --> 00:09:19.000]  就是生了嬰兒
[00:09:19.000 --> 00:09:22.000]  其實呢,如果你看原文
[00:09:22.000 --> 00:09:24.000]  這個日達這個字
[00:09:24.000 --> 00:09:27.000]  其實直譯就是認識
[00:09:27.000 --> 00:09:32.000]  原文意思就是亞當那晚認識夏娃
[00:09:32.000 --> 00:09:34.000]  他們就生了嬰兒
[00:09:34.000 --> 00:09:37.000]  所以這個認識肯定不是一種很表面的
[00:09:37.000 --> 00:09:39.000]  只是頭腦上的知道
[00:09:39.000 --> 00:09:42.000]  而是他和他有一個很親切的
[00:09:42.000 --> 00:09:45.000]  二人成為一體的那種關係
[00:09:45.000 --> 00:09:47.000]  你和神認識自性者
[00:09:47.000 --> 00:09:50.000]  你認識這樣的認識神
[00:09:50.000 --> 00:09:54.000]  你就開始得到那個智慧了
[00:09:54.000 --> 00:09:56.000]  你說有了神之後,這樣的關係
[00:09:56.000 --> 00:09:59.000]  這麼深切的關係,敬畏祂,認識祂
[00:09:59.000 --> 00:10:03.000]  這個關係為什麼帶來一種人生的智慧呢?
[00:10:03.000 --> 00:10:06.000]  原來因為有了這樣的基礎之後
[00:10:06.000 --> 00:10:12.000]  那個人就會開始從一個不同的角度去看待他遭遇的事情
[00:10:12.000 --> 00:10:16.000]  也會從一個不同的角度去看待這個世界
[00:10:16.000 --> 00:10:19.000]  甚至會從一個不同的角度去看待他自己
[00:10:19.000 --> 00:10:23.000]  這個就是真正帶來人生的智慧了
[00:10:23.000 --> 00:10:28.000]  就是說,當他能夠這麼深刻的認識神的時候
[00:10:28.000 --> 00:10:31.000]  他開始看他所遭遇的事情
[00:10:31.000 --> 00:10:34.000]  周圍發生在他身上的事情的時候
[00:10:34.000 --> 00:10:38.000]  雖然有時高有時低,有時順利有時困難
[00:10:38.000 --> 00:10:41.000]  但是因為他有一個神在他的生命裡面
[00:10:41.000 --> 00:10:44.000]  他會從一個感神的角度去看
[00:10:44.000 --> 00:10:49.000]  他不會徹底的恐懼到什麼盼望都沒有了
[00:10:49.000 --> 00:10:51.000]  因為他知道這一切的背後
[00:10:51.000 --> 00:10:53.000]  雖然他還沒看到什麼出路
[00:10:53.000 --> 00:10:55.000]  但是他知道神在這裡
[00:10:55.000 --> 00:10:58.000]  他認識的是一位大能的有智慧的
[00:10:58.000 --> 00:11:01.000]  愛心沒有減少的那位神
[00:11:01.000 --> 00:11:03.000]  所以他面對的雖然是很困難
[00:11:03.000 --> 00:11:05.000]  他看不到什麼出路,但是他不會絕望
[00:11:05.000 --> 00:11:08.000]  他仍然有盼望,他仍然有把握
[00:11:08.000 --> 00:11:10.000]  這個就是那個智慧了
[00:11:10.000 --> 00:11:12.000]  有神在的智慧
[00:11:12.000 --> 00:11:17.000]  還有呢,他會用一個不同的眼光去看待這個世界
[00:11:17.000 --> 00:11:21.000]  雖然這個世界有很多的邪惡,但是他不會徹底的失望
[00:11:21.000 --> 00:11:24.000]  因為他知道這個世界是神自己所創造的
[00:11:24.000 --> 00:11:26.000]  神仍然在掌管著
[00:11:26.000 --> 00:11:29.000]  所以他對這個世界仍然有一種的欣賞
[00:11:29.000 --> 00:11:32.000]  仍然有一種的感恩來看待這個世界
[00:11:32.000 --> 00:11:39.000]  他的眼光和周圍的人,沒有神的人的眼光是不同的
[00:11:39.000 --> 00:11:41.000]  再進一步,剛才我們說
[00:11:41.000 --> 00:11:44.000]  他甚至會有一個新的眼光去看待他自己
[00:11:44.000 --> 00:11:46.000]  因為有神在生命的時候
[00:11:46.000 --> 00:11:49.000]  他看見神事實上在他生命裡面
[00:11:49.000 --> 00:11:52.000]  他對比起來,他知道自己不完美
[00:11:52.000 --> 00:11:54.000]  他知道自己仍然有缺陷
[00:11:54.000 --> 00:11:56.000]  他懂得謙虛
[00:11:56.000 --> 00:11:58.000]  一個真的有神的,敬畏神的人
[00:11:58.000 --> 00:12:01.000]  在他生命裡面和神有一個很深的關係
[00:12:01.000 --> 00:12:04.000]  神事實上在他生命裡面出現的人
[00:12:04.000 --> 00:12:06.000]  他不會囂張到一個地步
[00:12:06.000 --> 00:12:08.000]  自我膨脹,不可一世的
[00:12:08.000 --> 00:12:10.000]  怎麼可能不可一世呢?
[00:12:10.000 --> 00:12:12.000]  因為有神在生命裡面的時候
[00:12:12.000 --> 00:12:17.000]  他不會說是主觀到一個地步
[00:12:17.000 --> 00:12:19.000]  他只會說一些與他不同的東西
[00:12:19.000 --> 00:12:22.000]  他就會發狂地打擊你
[00:12:22.000 --> 00:12:25.000]  要證明自己對,永遠都是我自己對
[00:12:25.000 --> 00:12:29.000]  永遠都是別人錯,沒有我自己錯
[00:12:29.000 --> 00:12:30.000]  不會的
[00:12:30.000 --> 00:12:34.000]  一個人雖然和他的看法不一定相同
[00:12:34.000 --> 00:12:36.000]  也不一定對對方
[00:12:36.000 --> 00:12:40.000]  但他不會馬上甚麼都不理,就先打擊你
[00:12:40.000 --> 00:12:42.000]  他這樣說話
[00:12:42.000 --> 00:12:45.000]  在教育裡面,在說到智慧的時候,真是很厲害
[00:12:45.000 --> 00:12:48.000]  智慧人其中一個很重要的表現
[00:12:48.000 --> 00:12:50.000]  他在《針研》重複重複說的
[00:12:50.000 --> 00:12:52.000]  如果你有時間可以看看
[00:12:52.000 --> 00:12:56.000]  就是智慧人最喜歡聽與他看法不同的人說的話
[00:12:56.000 --> 00:12:58.000]  他會多謝他
[00:12:58.000 --> 00:13:00.000]  為什麼呢?
[00:13:00.000 --> 00:13:02.000]  因為一個有智慧的人
[00:13:02.000 --> 00:13:04.000]  他心裡面總是有那種
[00:13:04.000 --> 00:13:06.000]  他知道自己還不足夠
[00:13:06.000 --> 00:13:09.000]  他承認自己還是有不足的
[00:13:09.000 --> 00:13:10.000]  不是完美的
[00:13:10.000 --> 00:13:12.000]  所以他有一種開放
[00:13:12.000 --> 00:13:15.000]  如果有人說話,看法與他不同的時候
[00:13:15.000 --> 00:13:17.000]  第一,當然不是高興
[00:13:17.000 --> 00:13:19.000]  因為你這樣說
[00:13:19.000 --> 00:13:21.000]  但他不會馬上不聽你的說話
[00:13:21.000 --> 00:13:23.000]  聽甚麼?你跟我說話不同
[00:13:23.000 --> 00:13:25.000]  他說,因為有智慧的人
[00:13:25.000 --> 00:13:28.000]  他聽到一些與你的看法不同的時候
[00:13:28.000 --> 00:13:30.000]  雖然心裡面不舒服
[00:13:30.000 --> 00:13:35.000]  但他會知道,可能他所說的正是我沒想過的
[00:13:35.000 --> 00:13:39.000]  如果他的說法和我的一樣,我不會生氣
[00:13:39.000 --> 00:13:41.000]  他正正是我剛剛相反的
[00:13:41.000 --> 00:13:43.000]  可能正是我盲點的地方
[00:13:43.000 --> 00:13:45.000]  所以能夠有這樣的想法的人
[00:13:45.000 --> 00:13:47.000]  他心裡面有智慧
[00:13:47.000 --> 00:13:49.000]  他能夠願意聆聽
[00:13:49.000 --> 00:13:52.000]  可能最後不一定是他對方是對的
[00:13:52.000 --> 00:13:53.000]  不一定
[00:13:53.000 --> 00:13:57.000]  不過不會盲目的否定別人,攻擊別人
[00:13:57.000 --> 00:14:02.000]  那個自我不會膨脹到一個地步
[00:14:02.000 --> 00:14:03.000]  不可一世
[00:14:03.000 --> 00:14:07.000]  但也不會自卑到甚麼都覺得自己不行
[00:14:07.000 --> 00:14:12.000]  雖然覺得自己仍然有很多不足的地方
[00:14:12.000 --> 00:14:17.000]  但這位偉大的神仍然愛我
[00:14:17.000 --> 00:14:19.000]  甚至為我而死
[00:14:19.000 --> 00:14:21.000]  心裡面充滿了感恩
[00:14:21.000 --> 00:14:25.000]  所以他肯定自己仍然有他的價值
[00:14:25.000 --> 00:14:28.000]  所以在這個又能夠謙虛
[00:14:28.000 --> 00:14:31.000]  又能夠自我珍惜的時間
[00:14:31.000 --> 00:14:36.000]  他的生命就表現出那種對其他人有柔和的
[00:14:36.000 --> 00:14:38.000]  願意付出的
[00:14:38.000 --> 00:14:41.000]  甚至懂得去欣賞的
[00:14:41.000 --> 00:14:49.000]  要求自己有誠信的那種人生的更高的道德表現
[00:14:49.000 --> 00:14:52.000]  這就是一個在舊約,甚至在新約裡面
[00:14:52.000 --> 00:14:54.000]  講到智慧的時候
[00:14:54.000 --> 00:14:56.000]  講到一幅這樣的圖畫
[00:14:56.000 --> 00:15:00.000]  有神在生命裡面帶來一種不同的角度
[00:15:00.000 --> 00:15:03.000]  不同的人生的表現的圖畫
[00:15:03.000 --> 00:15:04.000]  很美麗吧
[00:15:04.000 --> 00:15:06.000]  這就是聖經裡面的智慧
[00:15:06.000 --> 00:15:07.000]  聖經提醒我們
[00:15:07.000 --> 00:15:10.000]  我們每個人都要追求一個信徒
[00:15:10.000 --> 00:15:11.000]  因為有神
[00:15:11.000 --> 00:15:14.000]  所以我都可以追求做一個有智慧的人
[00:15:14.000 --> 00:15:20.000]  接著我們今天就轉到亞國書的智慧
[00:15:20.000 --> 00:15:25.000]  亞國書的智慧有什麼特別呢?
[00:15:25.000 --> 00:15:28.000]  亞國書的智慧當然不會和我們剛才所說的
[00:15:28.000 --> 00:15:32.000]  聖經裡面的智慧的了解是衝突的
[00:15:32.000 --> 00:15:33.000]  不會的
[00:15:33.000 --> 00:15:35.000]  不過亞國書讀下去的時候
[00:15:35.000 --> 00:15:40.000]  發覺有兩樣特別突出的教導
[00:15:40.000 --> 00:15:42.000]  而這兩樣突出的教導
[00:15:42.000 --> 00:15:45.000]  也提醒了我們兩個很重要
[00:15:45.000 --> 00:15:48.000]  經常會犯的錯誤和警告
[00:15:48.000 --> 00:15:51.000]  我們就講這兩樣東西
[00:15:51.000 --> 00:15:53.000]  第一樣比較簡單
[00:15:53.000 --> 00:15:55.000]  但是也很重要再一次提醒的
[00:15:55.000 --> 00:15:57.000]  就是亞國書裡面
[00:15:57.000 --> 00:15:59.000]  第一章我們剛才所說的
[00:15:59.000 --> 00:16:01.000]  如果你要得到這個智慧
[00:16:01.000 --> 00:16:03.000]  你要求神的
[00:16:03.000 --> 00:16:04.000]  向神祈求的
[00:16:04.000 --> 00:16:06.000]  祂會給你的
[00:16:06.000 --> 00:16:08.000]  接著出現了一個字眼
[00:16:08.000 --> 00:16:09.000]  祂說你求的時候
[00:16:09.000 --> 00:16:12.000]  不可以三心兩意
[00:16:12.000 --> 00:16:15.000]  要憑著信心來求
[00:16:15.000 --> 00:16:17.000]  不要疑惑
[00:16:17.000 --> 00:16:24.000]  這就是第一章裡面提醒我們的一個態度
[00:16:24.000 --> 00:16:27.000]  如果你只是看第一章
[00:16:27.000 --> 00:16:29.000]  你會很容易誤解了
[00:16:29.000 --> 00:16:31.000]  這裡只不過是說
[00:16:31.000 --> 00:16:33.000]  我們向神求智慧的時候
[00:16:33.000 --> 00:16:35.000]  不可以三心兩意
[00:16:35.000 --> 00:16:36.000]  意思就是說
[00:16:36.000 --> 00:16:37.000]  有時候有信心
[00:16:37.000 --> 00:16:38.000]  有時候沒有信心
[00:16:38.000 --> 00:16:39.000]  一定要用信心
[00:16:39.000 --> 00:16:43.000]  就是死裡求他一定要給我
[00:16:43.000 --> 00:16:46.000]  不可以這樣心軟
[00:16:46.000 --> 00:16:47.000]  不是的
[00:16:47.000 --> 00:16:51.000]  原來你看看聖經裡面
[00:16:51.000 --> 00:16:53.000]  到了第四章
[00:16:53.000 --> 00:16:55.000]  亞國書再一次出現這個字
[00:16:55.000 --> 00:16:57.000]  三心兩意
[00:16:57.000 --> 00:16:59.000]  三心兩意這個字
[00:16:59.000 --> 00:17:01.000]  英文翻譯成Double-minded
[00:17:01.000 --> 00:17:03.000]  Unstable
[00:17:03.000 --> 00:17:05.000]  英文翻譯得比較好
[00:17:05.000 --> 00:17:07.000]  原文希臘文
[00:17:07.000 --> 00:17:12.000]  這個字是Diakrinomynos
[00:17:12.000 --> 00:17:17.000]  Diakrinomynos真正的翻譯
[00:17:17.000 --> 00:17:19.000]  比較直接的翻譯
[00:17:19.000 --> 00:17:22.000]  就是不要做兩頭蛇
[00:17:22.000 --> 00:17:24.000]  不要做兩頭蛇
[00:17:24.000 --> 00:17:25.000]  意思就是說
[00:17:25.000 --> 00:17:28.000]  第四章又再出現這個字的時候
[00:17:28.000 --> 00:17:29.000]  就很明顯了
[00:17:29.000 --> 00:17:30.000]  說得清楚很多
[00:17:30.000 --> 00:17:35.000]  原來我們在這個世間上
[00:17:35.000 --> 00:17:37.000]  有很多人提醒我們
[00:17:37.000 --> 00:17:42.000]  有些是從世界和魔鬼來的智慧
[00:17:42.000 --> 00:17:44.000]  當你順從魔鬼的時候
[00:17:44.000 --> 00:17:46.000]  他都會給你智慧
[00:17:46.000 --> 00:17:47.000]  那些智慧是
[00:17:47.000 --> 00:17:50.000]  世俗的智慧都是很醒目的
[00:17:50.000 --> 00:17:52.000]  教你走精靈的
[00:17:52.000 --> 00:17:54.000]  教你賺錢的
[00:17:54.000 --> 00:17:58.000]  但是如果你以為這樣就是智慧
[00:17:58.000 --> 00:18:00.000]  你就搞錯了
[00:18:00.000 --> 00:18:02.000]  因為從神而來的智慧
[00:18:02.000 --> 00:18:05.000]  和他有一個拉力在那裡
[00:18:05.000 --> 00:18:06.000]  真正的智慧
[00:18:06.000 --> 00:18:08.000]  一定要透過你順從神
[00:18:08.000 --> 00:18:11.000]  敬畏神而來的智慧
[00:18:11.000 --> 00:18:13.000]  所以我們要加倍提醒自己
[00:18:13.000 --> 00:18:16.000]  問自己有沒有一個敬畏神的心
[00:18:16.000 --> 00:18:18.000]  沒有敬畏神的心
[00:18:18.000 --> 00:18:20.000]  你又以為自己有智慧的話
[00:18:20.000 --> 00:18:21.000]  對不起
[00:18:21.000 --> 00:18:22.000]  你搞錯了
[00:18:22.000 --> 00:18:25.000]  這些智慧是來自世界的
[00:18:25.000 --> 00:18:26.000]  屬世的
[00:18:26.000 --> 00:18:27.000]  甚至是魔鬼的
[00:18:27.000 --> 00:18:28.000]  你說這麼重要
[00:18:28.000 --> 00:18:29.000]  是啊
[00:18:29.000 --> 00:18:31.000]  是兩個拉力在那裡的
[00:18:31.000 --> 00:18:34.000]  我覺得雅各真是厲害
[00:18:34.000 --> 00:18:36.000]  他2000年前說的話
[00:18:36.000 --> 00:18:37.000]  我想到了2000年後
[00:18:37.000 --> 00:18:41.000]  我們更加明顯見到這種拉力
[00:18:41.000 --> 00:18:44.000]  因為這個世界有很多機會
[00:18:44.000 --> 00:18:46.000]  教我們有很多種的智慧
[00:18:46.000 --> 00:18:48.000]  其實今天我們大家
[00:18:48.000 --> 00:18:50.000]  因為這些新的科技、資訊
[00:18:50.000 --> 00:18:55.000]  現在世界上每個人都變得很有智慧
[00:18:55.000 --> 00:18:58.000]  我們周圍的人都很聰明
[00:18:58.000 --> 00:19:01.000]  因為他很容易查資料就查到了
[00:19:01.000 --> 00:19:03.000]  甚至有很多很巧妙的東西
[00:19:03.000 --> 00:19:05.000]  可以走到精面著數
[00:19:05.000 --> 00:19:06.000]  這個世界很容易
[00:19:06.000 --> 00:19:08.000]  經常告訴我們這是智慧
[00:19:08.000 --> 00:19:12.000]  其實雅各說你很小心
[00:19:12.000 --> 00:19:15.000]  因為現在20世紀、21世紀
[00:19:15.000 --> 00:19:16.000]  更容易
[00:19:16.000 --> 00:19:17.000]  我們時常都會覺得
[00:19:17.000 --> 00:19:19.000]  我們自己人人都以為自己很有智慧
[00:19:19.000 --> 00:19:20.000]  這個世界
[00:19:20.000 --> 00:19:21.000]  你看看每個人
[00:19:21.000 --> 00:19:23.000]  一說話的時候都是專家
[00:19:23.000 --> 00:19:24.000]  為什麼呢?
[00:19:24.000 --> 00:19:26.000]  你查一查Google就變成專家
[00:19:26.000 --> 00:19:28.000]  我記得幾年前
[00:19:28.000 --> 00:19:30.000]  我和Renee
[00:19:30.000 --> 00:19:32.000]  我們兩個去參加一個旅遊團
[00:19:32.000 --> 00:19:34.000]  我們很少參加旅遊團
[00:19:34.000 --> 00:19:36.000]  不過那次有親戚
[00:19:36.000 --> 00:19:38.000]  我們就和他一起去參加
[00:19:38.000 --> 00:19:40.000]  那個旅遊團裡面
[00:19:40.000 --> 00:19:42.000]  我記得有一個團友
[00:19:42.000 --> 00:19:45.000]  聊天吃飯的時候
[00:19:45.000 --> 00:19:46.000]  他說到
[00:19:46.000 --> 00:19:49.000]  如果你去紐西蘭
[00:19:49.000 --> 00:19:54.000]  你試那些激流運動
[00:19:54.000 --> 00:19:57.000]  在很快的水下來
[00:19:57.000 --> 00:19:59.000]  坐一隻脊上肥艇
[00:19:59.000 --> 00:20:00.000]  你要很小心
