
[00:00:00.000 --> 00:00:06.640]  今天我們進入彈爾里書第七章
[00:03:46.640 --> 00:03:49.280]  形狀各有不同
[00:03:49.280 --> 00:03:52.160]  我們現在來看這四隻獸
[00:03:52.160 --> 00:03:56.640]  第一隻就很像獅子有鷹翅膀
[00:03:56.640 --> 00:03:58.720]  正在觀看的時候
[00:03:58.720 --> 00:04:00.720]  鷹翅膀就被拔去
[00:04:00.720 --> 00:04:02.720]  獸從地上站起來
[00:04:02.720 --> 00:04:04.720]  用兩腳站立
[00:04:04.720 --> 00:04:08.000]  好像人一樣又得了人心
[00:04:08.000 --> 00:04:13.280]  這個很明顯就是第二章的時候
[00:04:13.280 --> 00:04:15.280]  他見到那個金像
[00:04:15.280 --> 00:04:18.960]  那個金的頭就是巴比倫
[00:04:18.960 --> 00:04:20.960]  尼泊爾加米撒王
[00:04:20.960 --> 00:04:24.080]  這個第一個獸這個獅子
[00:04:24.080 --> 00:04:26.880]  傳統上已經兩千年了
[00:04:26.880 --> 00:04:32.320]  大家的解釋就是這個就是金像的頭
[00:04:32.320 --> 00:04:34.320]  就是尼泊爾加米撒王
[00:04:34.320 --> 00:04:39.040]  還有他這裡說獅子被拔去
[00:04:39.040 --> 00:04:41.840]  然後他後來得了人的心
[00:04:41.840 --> 00:04:44.320]  獸轉了人的心
[00:04:44.320 --> 00:04:47.360]  這個其實就是人轉了獸的心
[00:04:47.360 --> 00:04:50.320]  就是說巴比倫王那時候
[00:04:50.320 --> 00:04:52.320]  尼泊爾加米撒王有七年的時間
[00:04:52.320 --> 00:04:54.320]  精神出現問題
[00:04:54.320 --> 00:04:56.320]  放了自己像動物一樣
[00:04:56.320 --> 00:04:58.320]  吃草有七年的時間
[00:04:58.320 --> 00:05:00.320]  這個我們查第二章的時候
[00:05:00.320 --> 00:05:02.320]  都已經查過了
[00:05:02.320 --> 00:05:04.320]  所以第四節這裡很容易明白
[00:05:04.320 --> 00:05:06.320]  這個獅子應該就是那個金的頭
[00:05:06.320 --> 00:05:08.320]  第五節
[00:05:08.320 --> 00:05:10.320]  又有一個獸好像紅一樣
[00:05:10.320 --> 00:05:12.320]  這個就是第二隻獸
[00:05:12.320 --> 00:05:14.320]  旁誇而坐
[00:05:14.320 --> 00:05:16.320]  口齒裡面就單著三斤骨頭
[00:05:16.320 --> 00:05:18.320]  三斤肋骨
[00:05:18.320 --> 00:05:20.320]  有吩咐這個獸說
[00:05:20.320 --> 00:05:22.320]  起來吞吃多肉
[00:05:22.320 --> 00:05:28.320]  這個很明顯就是金杖的銀的旁臂和胸膛
[00:05:28.320 --> 00:05:30.320]  就是馬代波斯
[00:05:30.320 --> 00:05:32.320]  這三斤的肋骨
[00:05:32.320 --> 00:05:38.320]  應該就是代表馬代波斯征服了三個國家
[00:05:38.320 --> 00:05:40.320]  包括是旅底亞
[00:05:40.320 --> 00:05:42.320]  包括是巴比倫
[00:05:42.320 --> 00:05:44.320]  和後來是埃及
[00:05:44.320 --> 00:05:50.320]  這個波斯這三樣是他最大的功勞
[00:05:50.320 --> 00:05:52.320]  佔領了這三個國家
[00:05:52.320 --> 00:05:54.320]  第六節
[00:05:54.320 --> 00:05:56.320]  他說他見到第三隻獸
[00:05:56.320 --> 00:05:58.320]  就像一隻炮一樣
[00:05:58.320 --> 00:06:00.320]  背上有鳥的四個翅膀
[00:06:00.320 --> 00:06:02.320]  這個獸有四個頭
[00:06:02.320 --> 00:06:04.320]  又得了權柄
[00:06:04.320 --> 00:06:06.320]  這個獸不同的地方
[00:06:06.320 --> 00:06:08.320]  就是他有四個翅膀
[00:06:08.320 --> 00:06:10.320]  也有四個頭
[00:06:10.320 --> 00:06:12.320]  這個就是
[00:06:12.320 --> 00:06:14.320]  如果說回第二節
[00:06:14.320 --> 00:06:16.320]  那個金杖
[00:06:16.320 --> 00:06:18.320]  就應該是那個鴕的肚和腰
[00:06:18.320 --> 00:06:20.320]  就是指希臘
[00:06:20.320 --> 00:06:22.320]  就是亞歷山大大帝
[00:06:22.320 --> 00:06:24.320]  亞歷山大大帝
[00:06:24.320 --> 00:06:26.320]  只是十年的時間
[00:06:26.320 --> 00:06:28.320]  他的兵很快
[00:06:28.320 --> 00:06:30.320]  他用兵很快
[00:06:30.320 --> 00:06:32.320]  就像有四隻翅膀
[00:06:32.320 --> 00:06:34.320]  然後到亞歷山大大帝過去之後
[00:06:34.320 --> 00:06:38.320]  他的國是被四個將軍瓜分了
[00:06:38.320 --> 00:06:40.320]  所以這裡就說四個頭
[00:06:40.320 --> 00:06:42.320]  似乎是很吻合的
[00:06:42.320 --> 00:06:44.320]  所以這個應該就是
[00:06:44.320 --> 00:06:46.320]  那個金杖
[00:06:46.320 --> 00:06:48.320]  就是那個金杖
[00:06:48.320 --> 00:06:50.320]  和那個鴕的肚和腰
[00:06:50.320 --> 00:06:52.320]  然後第七節就說
[00:06:52.320 --> 00:06:54.320]  其後我在夜間異像當中觀看
[00:06:54.320 --> 00:06:56.320]  見到第四個獸
[00:06:56.320 --> 00:06:58.320]  是甚是可怕
[00:06:58.320 --> 00:07:00.320]  第四個獸就沒有說是什麼
[00:07:00.320 --> 00:07:02.320]  只是說很可怕
[00:07:02.320 --> 00:07:04.320]  這個獸在
[00:07:04.320 --> 00:07:06.320]  但爾里特別注意
[00:07:06.320 --> 00:07:08.320]  他說第四個獸
[00:07:08.320 --> 00:07:10.320]  是極其強壯
[00:07:10.320 --> 00:07:12.320]  大有力量
[00:07:12.320 --> 00:07:14.320]  有大鐵牙吞吃嘴碎
[00:07:14.320 --> 00:07:16.320]  有剩下的用腳踩踏
[00:07:16.320 --> 00:07:18.320]  這個獸和前三個獸
[00:07:18.320 --> 00:07:20.320]  大不相同
[00:07:20.320 --> 00:07:22.320]  頭有十腳
[00:07:22.320 --> 00:07:24.320]  十個腳
[00:07:24.320 --> 00:07:26.320]  這個第四個獸
[00:07:26.320 --> 00:07:28.320]  如果前面那三個獸
[00:07:28.320 --> 00:07:30.320]  是巴比倫
[00:07:30.320 --> 00:07:32.320]  是馬代布斯
[00:07:32.320 --> 00:07:34.320]  是希臘的話
[00:07:34.320 --> 00:07:36.320]  那麼順理成章
[00:07:36.320 --> 00:07:38.320]  這個就應該是鐵的腳
[00:07:38.320 --> 00:07:40.320]  金杖的鐵的腳
[00:07:40.320 --> 00:07:42.320]  這個應該是代表羅馬帝國
[00:07:42.320 --> 00:07:44.320]  羅馬帝國的軍力
[00:07:44.320 --> 00:07:46.320]  是特別強勁
[00:07:46.320 --> 00:07:48.320]  所以這只獸是極其強壯
[00:07:48.320 --> 00:07:50.320]  大有力量
[00:07:50.320 --> 00:07:52.320]  有鐵牙吞吃嘴碎
[00:07:52.320 --> 00:07:54.320]  剩下的用腳踩踏
[00:07:54.320 --> 00:07:56.320]  是一個殘暴
[00:07:56.320 --> 00:07:58.320]  軍力很強的獸
[00:07:58.320 --> 00:08:00.320]  但這個獸和前面那三個獸
[00:08:00.320 --> 00:08:02.320]  不同
[00:08:02.320 --> 00:08:04.320]  除了他特別強壯
[00:08:04.320 --> 00:08:06.320]  他有十個腳
[00:08:06.320 --> 00:08:08.320]  有十個腳
[00:08:08.320 --> 00:08:10.320]  這十個腳
[00:08:10.320 --> 00:08:12.320]  還會看到其他的東西
[00:08:12.320 --> 00:08:16.320]  而且彈爾利特別不問天使
[00:08:16.320 --> 00:08:18.320]  天使有個使者出現
[00:08:18.320 --> 00:08:22.320]  然後天使就為他做講解
[00:08:22.320 --> 00:08:24.320]  所以我們講第一次
[00:08:24.320 --> 00:08:26.320]  講到海中的四隻獸
[00:08:26.320 --> 00:08:28.320]  我們就要和詩
[00:08:28.320 --> 00:08:30.320]  我那個note的詩
[00:08:30.320 --> 00:08:32.320]  天使的講解
[00:08:32.320 --> 00:08:34.320]  我們要連在一起
[00:08:34.320 --> 00:08:36.320]  來看天使是怎麼講解
[00:08:36.320 --> 00:08:38.320]  我們下到你們講異的詩
[00:08:38.320 --> 00:08:42.320]  第十七至第十八節
[00:08:42.320 --> 00:08:44.320]  第十七節天使講解
[00:08:44.320 --> 00:08:46.320]  這四大獸
[00:08:46.320 --> 00:08:50.320]  就是四個王將要在世上興起
[00:08:50.320 --> 00:08:54.320]  這個也和金像很吻合
[00:08:54.320 --> 00:08:56.320]  因為金像裡面
[00:08:56.320 --> 00:08:58.320]  是四個王國
[00:08:58.320 --> 00:09:00.320]  王或者王國
[00:09:00.320 --> 00:09:02.320]  就是有四個地上的王國興起
[00:09:02.320 --> 00:09:04.320]  然而第十八節
[00:09:04.320 --> 00:09:08.320]  至高者的性民
[00:09:08.320 --> 00:09:10.320]  就要得國享受
[00:09:10.320 --> 00:09:12.320]  直到永遠
[00:09:12.320 --> 00:09:14.320]  這個使者在這裡說
[00:09:14.320 --> 00:09:16.320]  前面的四個獸
[00:09:16.320 --> 00:09:20.320]  是地上世界上的四個帝國
[00:09:20.320 --> 00:09:22.320]  但是
[00:09:22.320 --> 00:09:24.320]  其實將來還有這個國
[00:09:24.320 --> 00:09:26.320]  是直到永遠的
[00:09:26.320 --> 00:09:28.320]  地上的國是暫時的
[00:09:28.320 --> 00:09:30.320]  但是還有的國
[00:09:30.320 --> 00:09:32.320]  是給至高者
[00:09:32.320 --> 00:09:34.320]  屬於上帝的性民
[00:09:34.320 --> 00:09:36.320]  是會得這個國
[00:09:36.320 --> 00:09:38.320]  這個國是會到永遠的
[00:09:38.320 --> 00:09:40.320]  我的解釋
[00:09:40.320 --> 00:09:42.320]  就是這裡有兩方面
[00:09:42.320 --> 00:09:44.320]  第一方面
[00:09:44.320 --> 00:09:46.320]  神的性民是包括選民
[00:09:46.320 --> 00:09:48.320]  包括猶太人
[00:09:48.320 --> 00:09:50.320]  即是以色列人
[00:09:50.320 --> 00:09:52.320]  是包括以色列人要復國
[00:09:52.320 --> 00:09:54.320]  那時候他們是亡國的
[00:09:54.320 --> 00:09:56.320]  他們還要亡國兩千年
[00:09:56.320 --> 00:09:58.320]  然後1948年他們是復國的
[00:09:58.320 --> 00:10:00.320]  以色列以後都不會再亡國
[00:10:00.320 --> 00:10:02.320]  因為地上是一直傳流到主耶穌
[00:10:02.320 --> 00:10:04.320]  回來的
[00:10:04.320 --> 00:10:06.320]  但是還有就是主耶穌將來會回來
[00:10:06.320 --> 00:10:08.320]  地上的國是永遠的國
[00:10:08.320 --> 00:10:10.320]  是主耶穌掌權的國
[00:10:10.320 --> 00:10:12.320]  所以天使在這裡
[00:10:12.320 --> 00:10:14.320]  講解就是你所見到的四個國
[00:10:14.320 --> 00:10:16.320]  只不過是地上
[00:10:16.320 --> 00:10:18.320]  暫時的國
[00:10:18.320 --> 00:10:20.320]  真正的國是永遠存在的
[00:10:20.320 --> 00:10:22.320]  好了
[00:10:22.320 --> 00:10:24.320]  然後第23節
[00:10:24.320 --> 00:10:26.320]  因為前面19-22
[00:10:26.320 --> 00:10:28.320]  是回到
[00:10:28.320 --> 00:10:30.320]  你自己想的
[00:10:30.320 --> 00:10:32.320]  再回到第23節
[00:10:32.320 --> 00:10:34.320]  就是天使有關這四隻獸的講解
[00:10:34.320 --> 00:10:36.320]  是那個
[00:10:36.320 --> 00:10:38.320]  天使這樣說
[00:10:38.320 --> 00:10:40.320]  第四個獸
[00:10:40.320 --> 00:10:42.320]  因為第19節
[00:10:42.320 --> 00:10:44.320]  是說
[00:10:44.320 --> 00:10:46.320]  你特別對這四個獸
[00:10:46.320 --> 00:10:48.320]  有興趣
[00:10:48.320 --> 00:10:50.320]  因為這四個獸語別不同
[00:10:50.320 --> 00:10:52.320]  所以這個天使
[00:10:52.320 --> 00:10:54.320]  特別解釋
[00:10:54.320 --> 00:10:56.320]  第四個獸就是世上必有的
[00:10:56.320 --> 00:10:58.320]  第四個國
[00:10:58.320 --> 00:11:00.320]  地上的一個國
[00:11:00.320 --> 00:11:02.320]  這個國與其他國
[00:11:02.320 --> 00:11:04.320]  是很不相同的
[00:11:04.320 --> 00:11:06.320]  因為這個國會吞吃全地
[00:11:06.320 --> 00:11:08.320]  並且是淺踏著誰
[00:11:08.320 --> 00:11:10.320]  他為什麼特別強呢?
[00:11:10.320 --> 00:11:12.320]  就是因為他會
[00:11:12.320 --> 00:11:14.320]  統治整個世界
[00:11:14.320 --> 00:11:16.320]  至於那十個國
[00:11:16.320 --> 00:11:18.320]  他就說
[00:11:18.320 --> 00:11:20.320]  在這個國當中
[00:11:20.320 --> 00:11:22.320]  就會興起十個王
[00:11:22.320 --> 00:11:24.320]  一個國裡面
[00:11:24.320 --> 00:11:26.320]  興起十個王
[00:11:26.320 --> 00:11:28.320]  後來又興起一個王
[00:11:28.320 --> 00:11:30.320]  就是有十一個王
[00:11:30.320 --> 00:11:32.320]  這第四個獸有十一個王興起
[00:11:32.320 --> 00:11:34.320]  與先前的不同
[00:11:34.320 --> 00:11:36.320]  他說這個最後興起的王
[00:11:36.320 --> 00:11:38.320]  第十一個
[00:11:38.320 --> 00:11:40.320]  是和前面的十個不同
[00:11:40.320 --> 00:11:42.320]  他會制服三個王
[00:11:42.320 --> 00:11:44.320]  前面十個王
[00:11:44.320 --> 00:11:46.320]  為什麼制服三個王呢?
[00:11:46.320 --> 00:11:48.320]  我就覺得這裡是指
[00:11:48.320 --> 00:11:50.320]  十個王當中
[00:11:50.320 --> 00:11:52.320]  有三個是特別強的
[00:11:52.320 --> 00:11:54.320]  但是當第十一個王興起的時候
[00:11:54.320 --> 00:11:56.320]  他就會擊敗這三個王
[00:11:56.320 --> 00:11:58.320]  然後他就會做統領
[00:11:58.320 --> 00:12:00.320]  這個王
[00:12:00.320 --> 00:12:02.320]  我們一會兒會看
[00:12:02.320 --> 00:12:04.320]  那個小國
[00:12:04.320 --> 00:12:06.320]  他有十個國
[00:12:06.320 --> 00:12:08.320]  然後到後來
[00:12:08.320 --> 00:12:10.320]  就有一個小國
[00:12:10.320 --> 00:12:12.320]  解經家
[00:12:12.320 --> 00:12:14.320]  千幾二千年都說
[00:12:14.320 --> 00:12:16.320]  這個是指狄基督
[00:12:16.320 --> 00:12:18.320]  雖然這裡沒有狄基督
[00:12:18.320 --> 00:12:20.320]  這幾個字在這裡
[00:12:20.320 --> 00:12:22.320]  其實在舊約
[00:12:22.320 --> 00:12:24.320]  是沒有狄基督這幾個字的
[00:12:24.320 --> 00:12:26.320]  整本聖經說到狄基督
[00:12:26.320 --> 00:12:28.320]  就只有約翰
[00:12:28.320 --> 00:12:30.320]  在約翰一書和約翰二書
[00:12:30.320 --> 00:12:32.320]  那裡
[00:12:32.320 --> 00:12:34.320]  是用到狄基督這三個字
[00:12:34.320 --> 00:12:36.320]  連他在啓示錄
[00:12:36.320 --> 00:12:38.320]  說到狄基督的時候
[00:12:38.320 --> 00:12:40.320]  他都沒有說到狄基督這幾個字
[00:12:40.320 --> 00:12:42.320]  保羅在貼薩羅尼加
[00:12:42.320 --> 00:12:44.320]  後書第二章那裡
[00:12:44.320 --> 00:12:46.320]  是有說到狄基督
[00:12:46.320 --> 00:12:48.320]  但是他只是說
[00:12:48.320 --> 00:12:50.320]  犯罪的人
[00:12:50.320 --> 00:12:52.320]  是大罪人
[00:12:52.320 --> 00:12:54.320]  他都沒有用到狄基督這幾個字
[00:12:54.320 --> 00:12:56.320]  所以我們用的狄基督
[00:12:56.320 --> 00:12:58.320]  只不過是
[00:12:58.320 --> 00:13:00.320]  借用約翰一書和約翰二書
[00:13:00.320 --> 00:13:02.320]  但我們知道
[00:13:02.320 --> 00:13:04.320]  其實是說同一個人
[00:13:04.320 --> 00:13:06.320]  這是一個人
[00:13:06.320 --> 00:13:08.320]  好了
[00:13:08.320 --> 00:13:10.320]  第25節
[00:13:10.320 --> 00:13:12.320]  狄基督在這裡有什麼表現呢
[00:13:12.320 --> 00:13:14.320]  他必向自告者
[00:13:14.320 --> 00:13:16.320]  說誇大的說話
[00:13:16.320 --> 00:13:18.320]  而且他會折磨
[00:13:18.320 --> 00:13:20.320]  自告者的聖人
[00:13:20.320 --> 00:13:22.320]  包括以色列人
[00:13:22.320 --> 00:13:24.320]  包括基督徒
[00:13:24.320 --> 00:13:26.320]  必想改變截旗和律法
[00:13:26.320 --> 00:13:28.320]  即是他要改變他們的宗教
[00:13:28.320 --> 00:13:30.320]  改變他們的信仰
[00:13:30.320 --> 00:13:32.320]  聖人必交付他手
[00:13:32.320 --> 00:13:34.320]  一載、兩載、半載
[00:13:34.320 --> 00:13:36.320]  你加起來
[00:13:36.320 --> 00:13:38.320]  即是有三年半的時間
[00:13:38.320 --> 00:13:40.320]  這個狄基督
[00:13:40.320 --> 00:13:42.320]  他橫行的時間
[00:13:42.320 --> 00:13:44.320]  就限於三年半
[00:13:44.320 --> 00:13:46.320]  第26節
[00:13:46.320 --> 00:13:48.320]  然而審判者必坐著行審判
[00:13:48.320 --> 00:13:50.320]  他的權並必被奪去
[00:13:50.320 --> 00:13:52.320]  毀壞、滅絕
[00:13:52.320 --> 00:13:54.320]  一直到底
[00:13:54.320 --> 00:13:56.320]  即是他三年半之後
[00:13:56.320 --> 00:13:58.320]  是有審判者的來臨
[00:13:58.320 --> 00:14:00.320]  這個審判者會審判狄基督
[00:14:00.320 --> 00:14:02.320]  然後將他的權並拿走
[00:14:02.320 --> 00:14:04.320]  並且將他摧毀、滅絕
[00:14:04.320 --> 00:14:06.320]  然後27節
[00:14:06.320 --> 00:14:08.320]  國道權並天下諸國的大權
[00:14:08.320 --> 00:14:10.320]  就賜給自告者的聖民
[00:14:10.320 --> 00:14:12.320]  他們的國是永遠的
[00:14:12.320 --> 00:14:14.320]  一切掌權者會侍奉他、順從他
[00:14:14.320 --> 00:14:16.320]  天使在這裡解釋了第四個獸
[00:14:16.320 --> 00:14:18.320]  雖然是地上的國
[00:14:18.320 --> 00:14:20.320]  他一直到主耶穌回來
[00:14:20.320 --> 00:14:22.320]  最後的時間
[00:14:22.320 --> 00:14:24.320]  活躍的時間是三年半
[00:14:24.320 --> 00:14:26.320]  即是這些天使
[00:14:26.320 --> 00:14:28.320]  他們的權並天下
[00:14:28.320 --> 00:14:30.320]  他們的權並天下
[00:14:30.320 --> 00:14:32.320]  他們的權並天下
[00:14:32.320 --> 00:14:34.320]  他們的權並天下
[00:14:34.320 --> 00:14:36.320]  他們的權並天下
[00:14:36.320 --> 00:14:38.320]  他們的權並天下
[00:14:38.320 --> 00:14:40.320]  他們的權並天下
[00:14:40.320 --> 00:14:42.320]  他們的權並天下
[00:14:42.320 --> 00:14:44.320]  他們的權並天下
[00:14:44.320 --> 00:14:46.320]  他們的權並天下
[00:14:46.320 --> 00:14:48.320]  他們的權並天下
[00:14:48.320 --> 00:14:50.320]  他們的權並天下
[00:14:50.320 --> 00:14:52.320]  他們的權並天下
[00:14:52.320 --> 00:14:54.320]  他們的權並天下
[00:14:54.320 --> 00:14:56.320]  他們的權並天下
[00:14:56.320 --> 00:14:58.320]  他們的權並天下
[00:14:58.320 --> 00:15:00.320]  他們的權並天下
[00:15:00.320 --> 00:15:02.320]  他們的權並天下
[00:15:02.320 --> 00:15:04.320]  他們的權並天下
[00:15:04.320 --> 00:15:06.320]  他們的權並天下
[00:15:06.320 --> 00:15:08.320]  集中注意力
[00:15:08.320 --> 00:15:10.320]  看回第二章
[00:15:10.320 --> 00:15:12.320]  尼泊爾和尼沙
[00:15:12.320 --> 00:15:14.320]  看到金像
[00:15:14.320 --> 00:15:16.320]  和但爾利和他解釋
[00:15:16.320 --> 00:15:18.320]  金頭銀胸
[00:15:18.320 --> 00:15:20.320]  銅腹鐵腿
[00:15:20.320 --> 00:15:22.320]  第七章沒有說
[00:15:22.320 --> 00:15:24.320]  鐵腿和銀腿
[00:15:24.320 --> 00:15:26.320]  鐵腿和銀腿
[00:15:26.320 --> 00:15:28.320]  其實也有
[00:15:28.320 --> 00:15:30.320]  因為十個國就是末世的十個聯盟
[00:15:30.320 --> 00:15:32.320]  然後
[00:15:32.320 --> 00:15:34.320]  紅色這一邊
[00:15:34.320 --> 00:15:36.320]  就是第七章
[00:15:36.320 --> 00:15:38.320]  第七章說到
[00:15:38.320 --> 00:15:40.320]  第一個獸巴比倫
[00:15:40.320 --> 00:15:42.320]  第二個獸馬代波斯
[00:15:42.320 --> 00:15:44.320]  第三個獸就是那只炮
[00:15:44.320 --> 00:15:46.320]  希臘帝國
[00:15:46.320 --> 00:15:48.320]  然後那只剛才說很恐怖的
[00:15:48.320 --> 00:15:50.320]  就是羅馬帝國
[00:15:50.320 --> 00:15:52.320]  羅馬帝國一路延伸
[00:15:52.320 --> 00:15:54.320]  今天
[00:15:54.320 --> 00:15:56.320]  雖然羅馬帝國
[00:15:56.320 --> 00:15:58.320]  東羅馬帝國在幾百年前已經亡了
[00:15:58.320 --> 00:16:00.320]  現在的羅馬
[00:16:00.320 --> 00:16:02.320]  就不是正經說的
[00:16:02.320 --> 00:16:04.320]  正經說的羅馬帝國
[00:16:04.320 --> 00:16:06.320]  現在它的影響力延伸
[00:16:06.320 --> 00:16:08.320]  一路到將來
[00:16:08.320 --> 00:16:10.320]  有十個國聯盟
[00:16:10.320 --> 00:16:12.320]  迪基督
[00:16:12.320 --> 00:16:14.320]  由那裡出來
[00:16:14.320 --> 00:16:16.320]  然後三年半
[00:16:16.320 --> 00:16:18.320]  就是當時在大災難
[00:16:18.320 --> 00:16:20.320]  七年的大災難
[00:16:20.320 --> 00:16:22.320]  後面的三年半
[00:16:22.320 --> 00:16:24.320]  就是迪基督
[00:16:24.320 --> 00:16:26.320]  迫害猶太人
[00:16:26.320 --> 00:16:28.320]  迫害地上的信徒
[00:16:28.320 --> 00:16:30.320]  好了,現在再下一張
[00:16:30.320 --> 00:16:32.320]  這個圖畫
[00:16:32.320 --> 00:16:34.320]  就是他們畫出來的
[00:16:34.320 --> 00:16:36.320]  第七張這四個獸
[00:16:36.320 --> 00:16:38.320]  獅子,那只紅的炮
[00:16:38.320 --> 00:16:40.320]  和第四隻
[00:16:40.320 --> 00:16:42.320]  不知道是什麼
[00:16:42.320 --> 00:16:44.320]  好,我們現在
[00:16:44.320 --> 00:16:46.320]  要來看一看
[00:16:46.320 --> 00:16:48.320]  有關於
[00:16:48.320 --> 00:16:50.320]  迪基督
[00:16:50.320 --> 00:16:52.320]  迪基督
[00:16:52.320 --> 00:16:54.320]  我們來看一看B
[00:16:54.320 --> 00:16:56.320]  大家講的B
[00:16:56.320 --> 00:16:58.320]  迪基督的出現
[00:16:58.320 --> 00:17:00.320]  和他的下場
[00:17:00.320 --> 00:17:02.320]  我們要回到
[00:17:02.320 --> 00:17:04.320]  第八節那裡
[00:17:04.320 --> 00:17:06.320]  迪基督的出現
[00:17:06.320 --> 00:17:08.320]  和下場
[00:17:08.320 --> 00:17:10.320]  B那裡第八節
[00:17:10.320 --> 00:17:12.320]  但以你正觀看這些角
[00:17:12.320 --> 00:17:14.320]  他還在看第四隻獸
[00:17:14.320 --> 00:17:16.320]  那十個角
[00:17:16.320 --> 00:17:18.320]  就見到第四隻獸
[00:17:18.320 --> 00:17:20.320]  頭上十個角之外
[00:17:20.320 --> 00:17:22.320]  就又長起一個小角
[00:17:22.320 --> 00:17:24.320]  這個就是我剛才說的迪基督
[00:17:24.320 --> 00:17:26.320]  他先前的角
[00:17:26.320 --> 00:17:28.320]  有三個角在這個角的前面
[00:17:28.320 --> 00:17:30.320]  就是那十個角裡面
[00:17:30.320 --> 00:17:32.320]  是最強盛的
[00:17:32.320 --> 00:17:34.320]  但當這個小角出現的時候
[00:17:34.320 --> 00:17:36.320]  這三個強的角
[00:17:36.320 --> 00:17:38.320]  是被他連根拔起
[00:17:38.320 --> 00:17:40.320]  然後這個小角
[00:17:40.320 --> 00:17:42.320]  是有眼像人的眼
[00:17:42.320 --> 00:17:44.320]  然後這個小角
[00:17:44.320 --> 00:17:46.320]  是口說誇大的話
[00:17:46.320 --> 00:17:48.320]  這個誇大的話
[00:17:48.320 --> 00:17:50.320]  就是他說
[00:17:50.320 --> 00:17:52.320]  這個蝕毒的話
