
[00:00:00.000 --> 00:00:05.640]  首先這次的講義是十章
[00:08:36.440 --> 00:08:39.320]  所以一會兒我想先花一點時間
[00:08:39.320 --> 00:08:43.640]  講上一次我講的安息日的意義
[00:08:43.640 --> 00:08:46.160]  然後我們就會看
[00:08:46.160 --> 00:08:49.560]  耶穌自己解釋和介紹
[00:08:49.560 --> 00:08:54.840]  我將耶穌的介紹分開幾個部分
[00:08:54.840 --> 00:08:57.000]  第一個部分是祂說到
[00:08:57.000 --> 00:09:00.640]  祂和父之間的關係
[00:09:00.640 --> 00:09:03.160]  我的筆記裡說這是一個啟示
[00:09:03.160 --> 00:09:05.880]  啟示就是由上下來
[00:09:05.880 --> 00:09:07.440]  耶穌告訴我們
[00:09:07.440 --> 00:09:08.480]  如果耶穌不說
[00:09:08.480 --> 00:09:10.080]  我們是不知道的
[00:09:10.080 --> 00:09:12.480]  這就是從天來的啟示
[00:09:12.480 --> 00:09:13.760]  所以第一個部分
[00:09:13.760 --> 00:09:15.240]  我們看耶穌怎樣說
[00:09:15.240 --> 00:09:17.760]  祂和父的關係
[00:09:17.760 --> 00:09:19.560]  是五個方面的
[00:09:19.560 --> 00:09:20.760]  然後第二
[00:09:20.760 --> 00:09:22.760]  是耶穌自己說到
[00:09:22.760 --> 00:09:27.320]  祂的神聖和祂的權柄
[00:09:27.320 --> 00:09:29.120]  從耶穌口中出來
[00:09:29.120 --> 00:09:31.240]  當然這也是啟示
[00:09:31.240 --> 00:09:34.880]  既然祂說祂是神子
[00:09:34.880 --> 00:09:37.880]  祂有什麼權柄來證明
[00:09:37.880 --> 00:09:39.600]  祂是神子的身份呢?
[00:09:39.600 --> 00:09:42.480]  這也是在祂的講話當中
[00:09:42.480 --> 00:09:44.720]  列出了點
[00:09:44.720 --> 00:09:46.400]  然後最後
[00:09:46.400 --> 00:09:49.440]  我們就看耶穌自己說
[00:09:49.440 --> 00:09:51.240]  祂的見證
[00:09:51.240 --> 00:09:53.600]  為什麼是可信呢?
[00:09:53.600 --> 00:09:55.360]  有什麼證明呢?
[00:09:55.360 --> 00:09:57.320]  猶太人說
[00:09:57.320 --> 00:09:59.360]  一個人自己說自己
[00:09:59.360 --> 00:10:01.960]  是沒有效力的
[00:10:01.960 --> 00:10:03.480]  是不算數的
[00:10:03.480 --> 00:10:06.680]  起碼要有一個人證
[00:10:06.680 --> 00:10:07.800]  或者物證
[00:10:07.800 --> 00:10:09.560]  即是有東西證明
[00:10:09.560 --> 00:10:12.040]  然後這個才是有效的
[00:10:12.040 --> 00:10:15.640]  耶穌這裡不單只是舉了一個證明
[00:10:15.640 --> 00:10:18.840]  耶穌是說了四個證明
[00:10:18.840 --> 00:10:21.240]  包括祂自己說的
[00:10:21.240 --> 00:10:23.240]  總共又是點
[00:10:23.240 --> 00:10:24.760]  所以待會我們說
[00:10:24.760 --> 00:10:27.880]  耶穌說的話裡面是分開三點
[00:10:27.880 --> 00:10:33.400]  每一點裡面有五個分點
[00:10:33.400 --> 00:10:34.200]  好了
[00:10:34.200 --> 00:10:36.720]  現在我們開始來探討
[00:10:36.720 --> 00:10:40.320]  首先我想跟大家再講一下
[00:10:40.320 --> 00:10:42.200]  這個安息日
[00:10:42.200 --> 00:10:44.120]  上一次我有略略提到
[00:10:44.120 --> 00:10:46.800]  這個安息日是神定立的
[00:10:46.800 --> 00:10:49.760]  是要回去創世記第二章
[00:10:49.760 --> 00:10:52.040]  是神創造
[00:10:52.040 --> 00:10:54.840]  到六天祂完成了祂創造的功
[00:10:54.840 --> 00:10:56.600]  祂就休息了
[00:10:56.600 --> 00:11:00.400]  這個雖然說是安息
[00:11:00.400 --> 00:11:02.960]  但不是神有需要安息
[00:11:02.960 --> 00:11:05.200]  神是不需要安息的
[00:11:05.200 --> 00:11:07.880]  神安息也不是說祂停下來
[00:11:07.880 --> 00:11:09.040]  因為耶穌說
[00:11:09.040 --> 00:11:11.960]  「我父做事直到如今」
[00:11:11.960 --> 00:11:13.800]  即是神沒有停
[00:11:13.800 --> 00:11:15.120]  神一直在做
[00:11:15.120 --> 00:11:16.520]  不單是創造
[00:11:16.520 --> 00:11:18.880]  而且祂托住萬有
[00:11:18.880 --> 00:11:22.680]  所以這個安息明顯不是神需要休息
[00:11:22.680 --> 00:11:26.880]  這個安息是祂給人做一個榜樣
[00:11:26.880 --> 00:11:29.880]  是說人是需要休息的
[00:11:29.880 --> 00:11:31.160]  人不是神
[00:11:31.160 --> 00:11:33.160]  人是需要休息的
[00:11:33.160 --> 00:11:34.400]  第二點這裡說
[00:11:34.400 --> 00:11:37.440]  安息日是神給人的一個祝福
[00:11:37.440 --> 00:11:40.000]  因為神知道人是需要休息
[00:11:40.000 --> 00:11:41.880]  人的身體是有限
[00:11:41.880 --> 00:11:43.760]  人的智能是有限
[00:11:43.760 --> 00:11:46.760]  所以人是需要休息的
[00:11:46.760 --> 00:11:47.920]  這裡說
[00:11:47.920 --> 00:11:50.240]  「當亞當夏娃是伊甸園」
[00:11:50.240 --> 00:11:52.520]  「神沒有叫他們安息日」
[00:11:52.520 --> 00:11:55.360]  「神之前說第七日安息」
[00:11:55.360 --> 00:11:57.720]  「如果人要守安息日的話」
[00:11:57.720 --> 00:12:01.040]  「亞當夏娃神就會叫他們安息」
[00:12:01.040 --> 00:12:02.080]  沒有
[00:12:02.080 --> 00:12:06.520]  安息日是直到摩西帶領他們出埃及
[00:12:06.520 --> 00:12:10.120]  是去到出埃及的第十六章
[00:12:10.120 --> 00:12:13.720]  然後神才說有安息日
[00:12:13.720 --> 00:12:16.720]  是你要守這個節日的
[00:12:16.720 --> 00:12:17.800]  但無論如何
[00:12:17.800 --> 00:12:20.120]  安息日都是從神來的
[00:12:20.120 --> 00:12:23.160]  安息日本身就不會是錯的
[00:12:23.160 --> 00:12:24.400]  如果錯的話
[00:12:24.400 --> 00:12:25.800]  就不會是從神那裡出來的
[00:12:25.800 --> 00:12:29.240]  神訂立的一定是對的
[00:12:29.240 --> 00:12:33.000]  為什麼耶穌是這麼反對
[00:12:33.000 --> 00:12:35.080]  當時的人守安息日呢?
[00:12:35.080 --> 00:12:37.840]  就不是安息日本身不好
[00:12:37.840 --> 00:12:39.280]  安息日是好的
[00:12:39.280 --> 00:12:40.280]  但是
[00:12:40.280 --> 00:12:41.800]  這些法利賽人
[00:12:41.800 --> 00:12:43.640]  這些宗教的領袖
[00:12:43.640 --> 00:12:47.880]  是將安息日加了很多東西進去
[00:12:47.880 --> 00:12:50.120]  變成了人的重擔
[00:12:50.120 --> 00:12:51.880]  那不是神的原意
[00:12:51.880 --> 00:12:53.520]  神沒有叫他們這樣
[00:12:53.520 --> 00:12:57.120]  是人自作聰明地加上去
[00:12:57.120 --> 00:12:59.320]  猶太人加了多少東西進去呢?
[00:12:59.320 --> 00:13:01.960]  猶太人加了三十九種
[00:13:01.960 --> 00:13:04.440]  他們不能夠做的事
[00:13:04.440 --> 00:13:05.680]  每一樣的事
[00:13:05.680 --> 00:13:08.120]  在英文都是一個行動詞
[00:13:08.120 --> 00:13:09.640]  一個verb
[00:13:09.640 --> 00:13:12.280]  即是有三十九種行動
[00:13:12.280 --> 00:13:15.400]  他們是不准在安息日的時候做的
[00:13:15.400 --> 00:13:17.200]  不准帶東西
[00:13:17.200 --> 00:13:18.680]  不准燃燒東西
[00:13:18.680 --> 00:13:19.880]  不准整理東西
[00:13:19.880 --> 00:13:21.280]  不准寫東西
[00:13:21.280 --> 00:13:25.960]  不准擦乾淨東西
[00:13:25.960 --> 00:13:27.320]  不准煮東西
[00:13:27.320 --> 00:13:28.640]  不准洗東西
[00:13:28.640 --> 00:13:30.320]  不准縫紉
[00:13:30.320 --> 00:13:31.680]  不准打裂
[00:13:31.680 --> 00:13:33.080]  不准解開
[00:13:33.080 --> 00:13:34.240]  不准種植
[00:13:34.240 --> 00:13:35.240]  不准收割
[00:13:35.240 --> 00:13:36.560]  全部的東西
[00:13:36.560 --> 00:13:37.840]  是關閉了
[00:13:37.840 --> 00:13:39.160]  停留在那裡
[00:13:39.160 --> 00:13:42.000]  全部這些是不准做的
[00:13:42.000 --> 00:13:44.200]  但是神沒有這樣吩咐他們
[00:13:44.200 --> 00:13:49.040]  神吩咐他們在安息日那裡休息
[00:13:49.040 --> 00:13:51.960]  來紀念神的恩典
[00:13:51.960 --> 00:13:53.760]  來敬拜神
[00:13:53.760 --> 00:13:57.880]  不要讓世事纏擾
[00:13:57.880 --> 00:13:59.840]  所以耶穌來到的時候
[00:13:59.840 --> 00:14:01.440]  祂在安息日
[00:14:01.440 --> 00:14:05.400]  仍然還在做神要祂做的事
[00:14:05.400 --> 00:14:07.320]  即是安息日不停的
[00:14:07.320 --> 00:14:09.920]  這裡有兩件事
[00:14:09.920 --> 00:14:15.640]  看到安息日不需要守安息日的理由
[00:14:15.640 --> 00:14:17.800]  第一是安息日是為人所設
[00:14:17.800 --> 00:14:19.640]  是人需要休息
[00:14:19.640 --> 00:14:22.320]  安息日不是為神所設的
[00:14:22.320 --> 00:14:25.120]  既然耶穌說祂是神
[00:14:25.120 --> 00:14:28.320]  祂是不需要守安息日的
[00:14:28.320 --> 00:14:32.360]  但這只不過是其中一個理由
[00:14:32.360 --> 00:14:33.400]  第二個理由
[00:14:33.400 --> 00:14:34.840]  神從來沒有說過
[00:14:34.840 --> 00:14:40.600]  我們在安息日是不可以做合宜的事
[00:14:40.600 --> 00:14:42.240]  做有需要的事
[00:14:42.240 --> 00:14:44.280]  做善事
[00:14:44.280 --> 00:14:47.120]  所以在安息日
[00:14:47.120 --> 00:14:50.200]  不單止耶穌醫治人
[00:14:50.200 --> 00:14:54.240]  如果神要我們去傳福音去醫治人
[00:14:54.240 --> 00:14:56.840]  我們一樣是可以做的
[00:14:56.840 --> 00:14:59.600]  所以我在第二章講義下面
[00:14:59.600 --> 00:15:02.200]  列出了七件事
[00:15:02.200 --> 00:15:05.400]  六樣連同耶穌在安息日醫治了
[00:15:05.400 --> 00:15:07.640]  三十八年癱瘓的人
[00:15:07.640 --> 00:15:09.520]  在聖經的記載裡
[00:15:09.520 --> 00:15:15.720]  耶穌總共有七次在安息日進行醫治
[00:15:15.720 --> 00:15:19.800]  然後耶穌解釋為何祂不需要守安息日
[00:15:19.800 --> 00:15:23.920]  一方面安息日限制神
[00:15:23.920 --> 00:15:25.600]  第二大家看下去
[00:15:25.600 --> 00:15:27.880]  《馬太福音》十二章
[00:15:27.880 --> 00:15:30.680]  在《諾士》第四行
[00:15:30.680 --> 00:15:33.160]  耶穌說你們中間誰有一隻羊
[00:15:33.160 --> 00:15:35.880]  在安息日掉進坑裡
[00:15:35.880 --> 00:15:38.680]  你不會抓住它拉它上來嗎?
[00:15:38.680 --> 00:15:42.160]  聖經說羊往往是指人
[00:15:42.160 --> 00:15:44.200]  你看到人掉下來
[00:15:44.200 --> 00:15:45.840]  你怎會不抓住它
[00:15:45.840 --> 00:15:47.840]  說因為是安息日呢?
[00:15:47.840 --> 00:15:50.520]  「人比羊何等貴重?」
[00:15:50.520 --> 00:15:55.480]  所以祂說在安息日做善事是可以的
[00:15:55.480 --> 00:15:57.040]  不要做閒事
[00:15:57.040 --> 00:15:59.600]  不要做無謂的事
[00:15:59.600 --> 00:16:02.440]  而是我們休息
[00:16:02.440 --> 00:16:05.880]  但是好的事我們要做
[00:16:05.880 --> 00:16:08.520]  不是停下來的
[00:16:08.520 --> 00:16:10.440]  我想大家集中注意力
[00:16:10.440 --> 00:16:13.240]  在安息日的屬靈意義上
[00:16:13.240 --> 00:16:14.760]  我覺得很重要
[00:16:14.760 --> 00:16:16.880]  為何神要守安息日呢?
[00:16:16.880 --> 00:16:19.880]  除了人有需要肉體
[00:16:19.880 --> 00:16:22.400]  是奈不奈何來休息呢?
[00:16:22.400 --> 00:16:24.680]  那不是最重要的意義
[00:16:24.680 --> 00:16:28.440]  神不是用安息日來教導人
[00:16:28.440 --> 00:16:31.800]  你需要有休息的時間
[00:16:31.800 --> 00:16:33.280]  不是的
[00:16:33.280 --> 00:16:37.560]  安息日是有一個屬靈的意義
[00:16:37.560 --> 00:16:40.920]  舊約的安息日是指向一些事
[00:16:40.920 --> 00:16:43.280]  將來會發生的
[00:16:43.280 --> 00:16:46.160]  神叫人守安息日
[00:16:46.160 --> 00:16:48.560]  是將安息給人
[00:16:48.560 --> 00:16:55.600]  不是著重給人的肉體的安息、休息
[00:16:55.600 --> 00:16:56.920]  這個沒錯
[00:16:56.920 --> 00:16:59.040]  在健康來說是重要的
[00:16:59.040 --> 00:17:02.080]  但這不是神真正屬靈的意義
[00:17:02.080 --> 00:17:04.320]  真正屬靈的意義是
[00:17:04.320 --> 00:17:09.480]  人與神之間得到真正的安息
[00:17:09.480 --> 00:17:13.680]  是要與神有一個和好的關係
[00:17:13.680 --> 00:17:15.280]  與神和好
[00:17:15.280 --> 00:17:19.520]  就是人能夠得到真正的安息
[00:17:19.520 --> 00:17:22.360]  我這裡說最初神做人的時候
[00:17:22.360 --> 00:17:27.560]  是與神人之間有完美的溝通
[00:17:27.560 --> 00:17:29.760]  完美的關係
[00:17:29.760 --> 00:17:33.080]  這種因為罪的緣故而打破了
[00:17:33.080 --> 00:17:35.400]  但是神告訴我們
[00:17:35.400 --> 00:17:38.640]  有一天我們會得到安息
[00:17:38.640 --> 00:17:41.240]  我們會進入安息
[00:17:41.240 --> 00:17:44.840]  要進入即是今天我們在安息
[00:17:44.840 --> 00:17:48.120]  這是最終的安息之外
[00:17:48.120 --> 00:17:49.240]  今天我們在世上
[00:17:49.240 --> 00:17:51.320]  無論我們如何守安息日
[00:17:51.320 --> 00:17:54.760]  無論我們平時如何放鬆也好
[00:17:54.760 --> 00:17:57.640]  我們人總是活在世界上
[00:17:57.640 --> 00:18:00.760]  我們是未能得到真正的安息
[00:18:00.760 --> 00:18:05.320]  正如我們未能真正做一個完全聖潔的人
[00:18:05.320 --> 00:18:08.200]  但是我們何時才能真正安息
[00:18:08.200 --> 00:18:09.640]  真正的聖潔呢?
[00:18:09.640 --> 00:18:11.360]  就是當我們離開這個世界
[00:18:11.360 --> 00:18:14.240]  不再受到罪的纏繞
[00:18:14.240 --> 00:18:18.520]  不再受到有限的身體的限制
[00:18:18.520 --> 00:18:21.080]  我們進入永恆的時候
[00:18:21.080 --> 00:18:25.400]  希伯來書很多次告訴我們
[00:18:25.400 --> 00:18:27.800]  是講到安息
[00:18:27.800 --> 00:18:29.000]  我提到這裡
[00:18:29.000 --> 00:18:31.840]  一二三四五個
[00:18:31.840 --> 00:18:33.680]  希伯來書是講到安息
[00:18:33.680 --> 00:18:37.720]  在第三章和第四章提到
[00:18:37.720 --> 00:18:39.560]  很多次是安息
[00:18:39.560 --> 00:18:41.880]  進入安息
[00:18:41.880 --> 00:18:43.560]  我們現在不能夠進入安息
[00:18:43.560 --> 00:18:44.560]  因為不信
