
[00:00:00.000 --> 00:00:04.000]  在基督教裡面經常都流傳著很多
[00:03:39.000 --> 00:03:41.000]  我們教會裡面的教會
[00:03:41.000 --> 00:03:43.000]  其實是沒有清楚的
[00:03:43.000 --> 00:03:45.000]  我們教會裡面的教會
[00:03:45.000 --> 00:03:47.000]  其實是沒有清楚的
[00:03:47.000 --> 00:03:49.000]  我們教會裡面的教會
[00:03:49.000 --> 00:03:51.000]  其實是沒有清楚的
[00:03:51.000 --> 00:03:53.000]  我們教會裡面的教會
[00:03:53.000 --> 00:03:55.000]  其實是沒有清楚的
[00:03:55.000 --> 00:03:57.000]  我們教會裡面的教會
[00:03:57.000 --> 00:03:59.000]  其實是沒有清楚的
[00:03:59.000 --> 00:04:01.000]  我們教會裡面的教會
[00:04:01.000 --> 00:04:03.000]  其實是沒有清楚的
[00:04:03.000 --> 00:04:05.000]  我們教會裡面的教會
[00:04:05.000 --> 00:04:07.000]  其實是沒有清楚的
[00:04:07.000 --> 00:04:09.000]  我們教會裡面的教會
[00:04:09.000 --> 00:04:11.000]  其實是沒有清楚的
[00:04:11.000 --> 00:04:13.000]  我們教會裡面的教會
[00:04:13.000 --> 00:04:15.000]  其實是沒有清楚的
[00:04:15.000 --> 00:04:17.000]  我們教會裡面的教會
[00:04:17.000 --> 00:04:19.000]  其實是沒有清楚的
[00:04:19.000 --> 00:04:21.000]  我們教會裡面的教會
[00:04:21.000 --> 00:04:23.000]  其實是沒有清楚的
[00:04:23.000 --> 00:04:25.000]  我們教會裡面的教會
[00:04:25.000 --> 00:04:27.000]  其實是沒有清楚的
[00:04:27.000 --> 00:04:29.000]  我們教會裡面的教會
[00:04:29.000 --> 00:04:31.000]  其實是沒有清楚的
[00:04:31.000 --> 00:04:33.000]  我們教會裡面的教會
[00:04:33.000 --> 00:04:35.000]  其實是沒有清楚的
[00:04:35.000 --> 00:04:37.000]  我們教會裡面的教會
[00:04:37.000 --> 00:04:39.000]  其實是沒有清楚的
[00:04:39.000 --> 00:04:41.000]  我們教會裡面的教會
[00:04:41.000 --> 00:04:43.000]  其實是沒有清楚的
[00:04:43.000 --> 00:04:45.000]  我們教會裡面的教會
[00:04:45.000 --> 00:04:47.000]  其實是沒有清楚的
[00:04:47.000 --> 00:04:49.000]  我們教會裡面的教會
[00:04:49.000 --> 00:04:51.000]  其實是沒有清楚的
[00:04:51.000 --> 00:04:53.000]  我們教會裡面的教會
[00:04:53.000 --> 00:04:55.000]  其實是沒有清楚的
[00:04:55.000 --> 00:04:57.000]  我們教會裡面的教會
[00:04:57.000 --> 00:04:59.000]  其實是沒有清楚的
[00:04:59.000 --> 00:05:01.000]  我們教會裡面的教會
[00:05:01.000 --> 00:05:03.000]  其實是沒有清楚的
[00:05:03.000 --> 00:05:05.000]  我們教會裡面的教會
[00:05:05.000 --> 00:05:07.000]  其實是沒有清楚的
[00:05:07.000 --> 00:05:09.000]  我們教會裡面的教會
[00:05:09.000 --> 00:05:11.000]  其實是沒有清楚的
[00:05:11.000 --> 00:05:13.000]  我們教會裡面的教會
[00:05:13.000 --> 00:05:15.000]  其實是沒有清楚的
[00:05:15.000 --> 00:05:17.000]  我們教會裡面的教會
[00:05:17.000 --> 00:05:19.000]  其實是沒有清楚的
[00:05:19.000 --> 00:05:21.000]  我們教會裡面的教會
[00:05:21.000 --> 00:05:23.000]  其實是沒有清楚的
[00:05:23.000 --> 00:05:25.000]  我們教會裡面的教會
[00:05:25.000 --> 00:05:27.000]  其實是沒有清楚的
[00:05:27.000 --> 00:05:29.000]  我們教會裡面的教會
[00:05:29.000 --> 00:05:31.000]  其實是沒有清楚的
[00:05:31.000 --> 00:05:33.000]  我們教會裡面的教會
[00:05:33.000 --> 00:05:35.000]  其實是沒有清楚的
[00:05:35.000 --> 00:05:37.000]  我們教會裡面的教會
[00:05:37.000 --> 00:05:39.000]  其實是沒有清楚的
[00:05:39.000 --> 00:05:41.000]  我們教會裡面的教會
[00:05:41.000 --> 00:05:43.000]  其實是沒有清楚的
[00:05:43.000 --> 00:05:45.000]  我們教會裡面的教會
[00:05:45.000 --> 00:05:47.000]  其實是沒有清楚的
[00:05:47.000 --> 00:05:49.000]  我們教會裡面的教會
[00:05:49.000 --> 00:05:51.000]  其實是沒有清楚的
[00:05:51.000 --> 00:05:53.000]  我們教會裡面的教會
[00:05:53.000 --> 00:05:55.000]  其實是沒有清楚的
[00:05:55.000 --> 00:05:57.000]  我們教會裡面的教會
[00:05:57.000 --> 00:05:59.000]  其實是沒有清楚的
[00:05:59.000 --> 00:06:01.000]  我們教會裡面的教會
[00:06:01.000 --> 00:06:03.000]  其實是沒有清楚的
[00:06:03.000 --> 00:06:05.000]  我們教會裡面的教會
[00:06:05.000 --> 00:06:07.000]  其實是沒有清楚的
[00:06:07.000 --> 00:06:09.000]  我們教會裡面的教會
[00:06:09.000 --> 00:06:11.000]  其實是沒有清楚的
[00:06:11.000 --> 00:06:13.000]  我們教會裡面的教會
[00:06:13.000 --> 00:06:15.000]  其實是沒有清楚的
[00:06:15.000 --> 00:06:17.000]  我們教會裡面的教會
[00:06:17.000 --> 00:06:19.000]  其實是沒有清楚的
[00:06:19.000 --> 00:06:21.000]  我們教會裡面的教會
[00:06:21.000 --> 00:06:23.000]  其實是沒有清楚的
[00:06:23.000 --> 00:06:25.000]  我們教會裡面的教會
[00:06:25.000 --> 00:06:28.500]  把房子蓋在盤石上
[00:06:28.500 --> 00:06:32.000]  雨淋水沖風吹
[00:06:32.000 --> 00:06:34.000]  撞著那房子
[00:06:34.000 --> 00:06:36.500]  房子總不倒塌
[00:06:36.500 --> 00:06:40.500]  因為根基立在盤石上
[00:06:40.500 --> 00:06:44.000]  凡聽見我者說不去行的
[00:06:44.000 --> 00:06:47.000]  好比一個無知的人
[00:06:47.000 --> 00:06:50.500]  把房子蓋在沙土上
[00:06:50.500 --> 00:06:54.000]  雨淋水沖風吹
[00:06:54.000 --> 00:06:56.000]  撞著那房子
[00:06:56.000 --> 00:06:58.000]  房子就倒塌了
[00:06:58.000 --> 00:07:02.000]  並且倒塌得很大
[00:07:02.000 --> 00:07:04.000]  首先我們去了解一下
[00:07:04.000 --> 00:07:09.000]  這總共四節的經文的一些結構
[00:07:09.000 --> 00:07:12.000]  其實這段聖經的結構很簡單
[00:07:12.000 --> 00:07:17.000]  由24至25節成為一個部分
[00:07:17.000 --> 00:07:20.000]  然後26至27節又成為一個部分
[00:07:20.000 --> 00:07:22.000]  而這兩個部分
[00:07:22.000 --> 00:07:25.000]  如果我們把它們合併在一起
[00:07:25.000 --> 00:07:29.000]  來作一個量度比對的時候
[00:07:29.000 --> 00:07:33.000]  我們就會發現一個很特別的現象
[00:07:33.000 --> 00:07:36.000]  基本上這段聖經
[00:07:36.000 --> 00:07:38.000]  兩個部分根本是一樣
[00:07:38.000 --> 00:07:40.000]  很類似的東西
[00:07:40.000 --> 00:07:42.000]  只不過作者或者耶穌基督
[00:07:42.000 --> 00:07:44.000]  在陳述的時候
[00:07:44.000 --> 00:07:48.000]  改動了幾個名詞或者是形容詞
[00:07:48.000 --> 00:07:56.000]  來將一件事從兩個角度來去展述
[00:07:56.000 --> 00:08:00.000]  有哪幾個字我們可以特別看到有改變呢
[00:08:00.000 --> 00:08:03.000]  首先這裡說「所以」
[00:08:03.000 --> 00:08:05.000]  「所以」
[00:08:05.000 --> 00:08:11.000]  在原文聖經「所以」就是解釋上文所說的話
[00:08:11.000 --> 00:08:13.000]  簡單來說
[00:08:13.000 --> 00:08:15.000]  來到這個比喻
[00:08:15.000 --> 00:08:18.000]  其實是嘗試將上文所有的東西
[00:08:18.000 --> 00:08:22.000]  將它進入一個總括的陳述
[00:08:22.000 --> 00:08:26.000]  有什麼地方我們特別需要留意呢
[00:08:26.000 --> 00:08:27.000]  耶穌說
[00:08:27.000 --> 00:08:30.000]  凡聽我者說「去行的」
[00:08:30.000 --> 00:08:31.000]  在第24節那裡
[00:08:31.000 --> 00:08:34.000]  「去行的」就比對第26節那裡
[00:08:34.000 --> 00:08:36.000]  「不去行的」
[00:08:36.000 --> 00:08:40.000]  然後說去行那個人是什麼人來的
[00:08:40.000 --> 00:08:42.000]  好比一個聰明人
[00:08:42.000 --> 00:08:44.000]  但如果比對第26節的時候
[00:08:44.000 --> 00:08:47.000]  好比一個不去行的人是什麼
[00:08:47.000 --> 00:08:49.000]  是一個無知的人
[00:08:49.000 --> 00:08:51.000]  無知的人是什麼
[00:08:51.000 --> 00:08:53.000]  我們一會兒會詳細解釋
[00:08:53.000 --> 00:08:57.000]  這個聰明的人做了什麼呢
[00:08:57.000 --> 00:08:59.000]  如果他聽了主耶穌的話
[00:08:59.000 --> 00:09:00.000]  就會去行的人
[00:09:00.000 --> 00:09:02.000]  聰明的耶穌給了一個評語
[00:09:02.000 --> 00:09:04.000]  因為什麼呢
[00:09:04.000 --> 00:09:08.000]  因為他將房子蓋在盤石上
[00:09:08.000 --> 00:09:12.000]  但比對第26節裡面那個無知的人
[00:09:12.000 --> 00:09:16.000]  那個不去照著耶穌說的去行的人
[00:09:16.000 --> 00:09:17.000]  是怎樣的
[00:09:17.000 --> 00:09:23.000]  他只是好像一個人將房子蓋在沙土上
[00:09:23.000 --> 00:09:25.000]  我們看到
[00:09:25.000 --> 00:09:28.000]  基本上只是改了幾個字
[00:09:28.000 --> 00:09:30.000]  結果是怎樣呢
[00:09:30.000 --> 00:09:33.000]  他們經過一個試驗
[00:09:33.000 --> 00:09:36.000]  或者一個災難
[00:09:36.000 --> 00:09:39.000]  我們說雨淋水沖風吹
[00:09:39.000 --> 00:09:41.000]  撞著那房子
[00:09:41.000 --> 00:09:44.000]  四連串活動
[00:09:44.000 --> 00:09:46.000]  房子會怎樣
[00:09:46.000 --> 00:09:48.000]  如果一個聰明的人
[00:09:48.000 --> 00:09:50.000]  那間房子最後會不倒塌
[00:09:50.000 --> 00:09:53.000]  因為他將根基立在盤石上
[00:09:53.000 --> 00:09:54.000]  但比對第27節
[00:09:54.000 --> 00:09:56.000]  這個無知的人
[00:09:56.000 --> 00:09:59.000]  他的房子最後的結果是什麼呢
[00:09:59.000 --> 00:10:01.000]  就是倒塌
[00:10:01.000 --> 00:10:03.000]  並且倒塌得很大
[00:10:04.000 --> 00:10:06.000]  牧師我都懂得看
[00:10:06.000 --> 00:10:08.000]  何必你說這麼多
[00:10:08.000 --> 00:10:10.000]  說這麼多浪費力氣
[00:10:10.000 --> 00:10:12.000]  不是浪費力氣
[00:10:12.000 --> 00:10:14.000]  我要問一個問題
[00:10:14.000 --> 00:10:18.000]  為什麼要用相同的事件
[00:10:18.000 --> 00:10:20.000]  相類似的情況
[00:10:20.000 --> 00:10:24.000]  要反轉說一次呢
[00:10:26.000 --> 00:10:31.000]  這種是在希伯來人典型的
[00:10:31.000 --> 00:10:34.000]  針研式的陳述
[00:10:34.000 --> 00:10:36.000]  我再重新說一次
[00:10:36.000 --> 00:10:38.000]  這種是一種針研式的陳述
[00:10:38.000 --> 00:10:44.000]  英文叫Proverbial Expressions
[00:10:44.000 --> 00:10:46.000]  在舊約聖經裡面
[00:10:46.000 --> 00:10:49.000]  其實這類型的針研式的陳述
[00:10:49.000 --> 00:10:50.000]  是非常之多
[00:10:50.000 --> 00:10:52.000]  就算在我們的馬太福音登山補訓
[00:10:52.000 --> 00:10:53.000]  這個部分裡面
[00:10:53.000 --> 00:10:57.000]  也有很多這些針研式的陳述
[00:10:57.000 --> 00:11:00.000]  是出現一次又一次
[00:11:00.000 --> 00:11:02.000]  目的是什麼呢
[00:11:02.000 --> 00:11:04.000]  我們要問這個問題
[00:11:04.000 --> 00:11:07.000]  目的為什麼耶穌要用針研式的講道呢
[00:11:07.000 --> 00:11:10.000]  舊約聖經裡面為什麼有這麼多針研式的講話呢
[00:11:10.000 --> 00:11:12.000]  特別我們有一本書
[00:11:12.000 --> 00:11:15.000]  甚至在舊約裡面叫做Proverbs
[00:11:15.000 --> 00:11:16.000]  針研
[00:11:16.000 --> 00:11:19.000]  為什麼它裡面要有這麼多
[00:11:19.000 --> 00:11:22.000]  這類型的陳述呢
[00:11:22.000 --> 00:11:24.000]  只有一個原因
[00:11:24.000 --> 00:11:28.000]  就是要讓聽到的人
[00:11:28.000 --> 00:11:31.000]  很容易記得這件事
[00:11:31.000 --> 00:11:33.000]  難怪很多基督徒
[00:11:33.000 --> 00:11:35.000]  十年不讀聖經
[00:11:35.000 --> 00:11:36.000]  二十年不讀聖經
[00:11:36.000 --> 00:11:37.000]  不過一說到這個例子
[00:11:37.000 --> 00:11:38.000]  他一定記得的
[00:11:38.000 --> 00:11:40.000]  容易記啊
[00:11:40.000 --> 00:11:44.000]  一個人要蓋房子
[00:11:44.000 --> 00:11:47.000]  一個聰明的就蓋在盤石上
[00:11:47.000 --> 00:11:50.000]  那個無知的人
[00:11:50.000 --> 00:11:52.000]  就蓋在沙土上
[00:11:52.000 --> 00:11:56.000]  最後那個蓋在盤石上就不倒了
[00:11:56.000 --> 00:11:58.000]  那個蓋在沙土上就倒了
[00:11:58.000 --> 00:12:00.000]  很容易記啊
[00:12:00.000 --> 00:12:03.000]  但是這個針研式的比喻
[00:12:03.000 --> 00:12:06.000]  最重要是想說什麼訊息啊
[00:12:06.000 --> 00:12:07.000]  你記得那個例子
[00:12:07.000 --> 00:12:08.000]  記得那個故事
[00:12:08.000 --> 00:12:10.000]  就好像很多信徒去教會
[00:12:10.000 --> 00:12:12.000]  只記得傳道人說很多很漂亮
[00:12:12.000 --> 00:12:15.000]  很有趣的故事一樣
[00:12:15.000 --> 00:12:17.000]  我曾經記得
[00:12:17.000 --> 00:12:19.000]  我有一次去參加一間教會
[00:12:19.000 --> 00:12:21.000]  和另一個信徒聊天
[00:12:21.000 --> 00:12:24.000]  在崇拜裡面有什麼學習啊
[00:12:24.000 --> 00:12:27.000]  他說我最記得的就是牧師說的那個故事
[00:12:27.000 --> 00:12:29.000]  很深刻啊
[00:12:29.000 --> 00:12:30.000]  那個什麼故事啊
[00:12:30.000 --> 00:12:32.000]  我現在還記得
[00:12:32.000 --> 00:12:33.000]  說一個人
[00:12:33.000 --> 00:12:35.000]  是船長來的
[00:12:35.000 --> 00:12:37.000]  拿著一艘大洋輪
[00:12:37.000 --> 00:12:38.000]  然後呢
[00:12:38.000 --> 00:12:40.000]  在大洋輪的行行當中
[00:12:40.000 --> 00:12:42.000]  很大霧啊
[00:12:42.000 --> 00:12:46.000]  於是大洋輪的船主
[00:12:46.000 --> 00:12:49.000]  那個船長就和對方說
[00:12:49.000 --> 00:12:52.000]  喂!現在我們差不多就撞了
[00:12:52.000 --> 00:12:54.000]  請你向右轉三十度
[00:12:54.000 --> 00:12:57.000]  我又向右轉三十度
[00:12:57.000 --> 00:12:58.000]  對方說
[00:12:58.000 --> 00:12:59.000]  我不會轉的
[00:12:59.000 --> 00:13:01.000]  你轉吧
[00:13:01.000 --> 00:13:04.000]  接著差不多再近一點的時候
[00:13:04.000 --> 00:13:05.000]  這邊的船長又再說
[00:13:05.000 --> 00:13:07.000]  你快點轉三十度
[00:13:07.000 --> 00:13:09.000]  不然我們就撞了
[00:13:09.000 --> 00:13:10.000]  對方仍然說
[00:13:10.000 --> 00:13:12.000]  我不會轉的
[00:13:12.000 --> 00:13:15.000]  到最後一刻
[00:13:15.000 --> 00:13:16.000]  對方就說
[00:13:16.000 --> 00:13:18.000]  請你馬上轉三十度
[00:13:18.000 --> 00:13:20.000]  不然你的船就會撞了
[00:13:20.000 --> 00:13:21.000]  這個船長說
[00:13:21.000 --> 00:13:22.000]  為什麼要我轉啊
[00:13:22.000 --> 00:13:25.000]  你不轉可以嗎
[00:13:25.000 --> 00:13:27.000]  那個故事的結局是什麼啊
[00:13:27.000 --> 00:13:33.000]  最後原來對方是一座燈塔
[00:13:33.000 --> 00:13:37.000]  船是對著燈塔駕駛著
[00:13:37.000 --> 00:13:39.000]  燈塔怎麼轉啊
[00:13:39.000 --> 00:13:41.000]  但是那個故事說什麼啊
[00:13:41.000 --> 00:13:43.000]  想說什麼啊
[00:13:43.000 --> 00:13:45.000]  不記得啊
[00:13:45.000 --> 00:13:48.000]  這個故事說什麼啊
[00:13:48.000 --> 00:13:51.000]  這個故事有一個很重要的訊息
[00:13:51.000 --> 00:13:55.000]  凡聽見我的話就去行的
[00:13:55.000 --> 00:14:01.000]  這個就是整個耶穌在最後登山補訓裡
[00:14:01.000 --> 00:14:05.000]  要嚴肅地陳述給所有信徒知道
[00:14:05.000 --> 00:14:10.000]  包括特別是當時聽他的群眾
[00:14:10.000 --> 00:14:12.000]  稱之為門徒的人
[00:14:12.000 --> 00:14:13.000]  很多啊
[00:14:13.000 --> 00:14:14.000]  當時很多啊
[00:14:14.000 --> 00:14:16.000]  上一堂講道
[00:14:16.000 --> 00:14:18.000]  第四章最後已經講了
[00:14:18.000 --> 00:14:19.000]  很多這些人啊
[00:14:19.000 --> 00:14:20.000]  從加利利啊
[00:14:20.000 --> 00:14:21.000]  從巴勒斯坦
[00:14:21.000 --> 00:14:22.000]  甚至約旦河外啊
[00:14:22.000 --> 00:14:24.000]  都走來跟著耶穌啊
[00:14:24.000 --> 00:14:28.000]  耶穌說這麼多道
[00:14:28.000 --> 00:14:31.000]  不是用來娛樂觀眾啊
[00:14:31.000 --> 00:14:33.000]  歡樂今宵啊
[00:14:33.000 --> 00:14:35.000]  不是
[00:14:35.000 --> 00:14:37.000]  是要讓他們知道
[00:14:37.000 --> 00:14:42.000]  聽了又要去行的人
[00:14:42.000 --> 00:14:44.000]  登山補訓
[00:14:44.000 --> 00:14:46.000]  聽了又要去行的人
[00:14:46.000 --> 00:14:48.000]  是什麼人啊
[00:14:48.000 --> 00:14:50.000]  這段聖經就要想說
[00:14:50.000 --> 00:14:52.000]  這個主題要讓他們知道
[00:14:52.000 --> 00:14:54.000]  而這個主題
[00:14:54.000 --> 00:14:56.000]  最重要讓他們知道的
[00:14:56.000 --> 00:14:57.000]  聽了這些東西
[00:14:57.000 --> 00:15:01.000]  最重要去做什麼呢
[00:15:01.000 --> 00:15:03.000]  剛才我說了
[00:15:03.000 --> 00:15:05.000]  登山補訓
[00:15:05.000 --> 00:15:07.000]  其實最重要的目的
[00:15:07.000 --> 00:15:10.000]  是要幫助每一個聽到的人
[00:15:10.000 --> 00:15:12.000]  去辨別
[00:15:12.000 --> 00:15:16.000]  究竟在你身邊所有的人
[00:15:16.000 --> 00:15:18.000]  哪些是真正的神的子民
[00:15:18.000 --> 00:15:20.000]  哪些不是神的子民
[00:15:20.000 --> 00:15:22.000]  不是因為他說他是神的子民
[00:15:22.000 --> 00:15:24.000]  不是因為他說他是門徒
[00:15:24.000 --> 00:15:26.000]  不是說他是師徒
[00:15:26.000 --> 00:15:28.000]  不是說他是牧師
[00:15:28.000 --> 00:15:30.000]  你就一定相信他是好牧師
[00:15:30.000 --> 00:15:31.000]  好傳道人
[00:15:31.000 --> 00:15:32.000]  一定是神的子民
[00:15:32.000 --> 00:15:34.000]  不是
[00:15:34.000 --> 00:15:36.000]  怎麼分辨呢
[00:15:36.000 --> 00:15:38.000]  今天就說給我們聽
[00:15:38.000 --> 00:15:40.000]  我們嘗試看看
[00:15:40.000 --> 00:15:42.000]  怎麼解釋
[00:15:42.000 --> 00:15:46.000]  第一部分我們去看的
[00:15:46.000 --> 00:15:50.000]  就是說聽了主道的人
[00:15:50.000 --> 00:15:54.000]  又會行主道的神國子民
[00:15:54.000 --> 00:15:57.000]  從第七章第24至25節
[00:15:57.000 --> 00:16:00.000]  我們再看看這節經文是什麼
[00:16:00.000 --> 00:16:02.000]  我讀給大家聽
[00:16:02.000 --> 00:16:03.000]  我讀的時候
[00:16:03.000 --> 00:16:07.000]  你聽可能有一個更深刻的印象
[00:16:07.000 --> 00:16:11.000]  所以凡聽見我者說就去行的
[00:16:11.000 --> 00:16:17.000]  好比一個聰明人把房子蓋在盤石上
[00:16:17.000 --> 00:16:21.000]  雨淋水沖風吹
[00:16:21.000 --> 00:16:23.000]  撞著那房子
[00:16:23.000 --> 00:16:25.000]  房子總不倒塌
[00:16:25.000 --> 00:16:30.000]  因為根基立在盤石上
[00:16:31.000 --> 00:16:34.000]  第一件事我們要了解這段聖經的
[00:16:34.000 --> 00:16:41.000]  切忌過分地去嘗試過度演繹
[00:16:41.000 --> 00:16:45.000]  每一樣東西是什麼
[00:16:45.000 --> 00:16:49.000]  什麼叫過度演繹呢
[00:16:49.000 --> 00:16:52.000]  用神學的說法
[00:16:52.000 --> 00:16:57.000]  就是讀進聖經裡
[00:16:57.000 --> 00:16:59.000]  你將你的意思
[00:16:59.000 --> 00:17:03.000]  你的理解讀進聖經裡
[00:17:03.000 --> 00:17:06.000]  神學有個字眼叫Isaac Jesus
[00:17:06.000 --> 00:17:11.000]  我的意思去解釋聖經的意思
[00:17:11.000 --> 00:17:13.000]  很多弟兄姊妹都以為
[00:17:13.000 --> 00:17:15.000]  牧師在台上說
[00:17:15.000 --> 00:17:19.000]  哦 聖經這句聖經的翻譯不是很好
[00:17:19.000 --> 00:17:21.000]  應該是這樣翻譯的
[00:17:21.000 --> 00:17:23.000]  以為是他個人的意願
[00:17:23.000 --> 00:17:26.000]  有些牧者是這樣說
[00:17:26.000 --> 00:17:27.000]  我沒有否認
[00:17:27.000 --> 00:17:30.000]  但真正如果牧者是這樣說
[00:17:30.000 --> 00:17:33.000]  你就要先問原文聖經說什麼
[00:17:33.000 --> 00:17:37.000]  然後重新澄清聖經的內容
[00:17:37.000 --> 00:17:39.000]  不然的話
[00:17:39.000 --> 00:17:42.000]  如果我覺得那段聖經怎麼解釋
[00:17:42.000 --> 00:17:43.000]  就很危險
[00:17:43.000 --> 00:17:45.000]  很多信徒解釋這段聖經
[00:17:45.000 --> 00:17:49.000]  就嘗試去解讀房子代表什麼
[00:17:49.000 --> 00:17:52.000]  雨淋又是什麼
[00:17:52.000 --> 00:17:54.000]  水沖又是什麼
[00:17:54.000 --> 00:17:56.000]  風又是指什麼
[00:17:56.000 --> 00:18:00.000]  還有盆石和沙土是什麼
[00:18:00.000 --> 00:18:03.000]  以為教我們怎麼做基督徒
[00:18:03.000 --> 00:18:06.000]  找些盆石避開沙土
[00:18:06.000 --> 00:18:08.000]  是不是這樣
[00:18:08.000 --> 00:18:10.000]  不是 我們仔細去看
[00:18:10.000 --> 00:18:13.000]  首先第七章第24節
[00:18:13.000 --> 00:18:15.000]  之前我們已經說過了
