
[00:00:00.000 --> 00:00:07.000]  我們在聚會開始之前,我們都一起低頭祈禱
[00:03:11.000 --> 00:03:20.000]  來到雪梨不感覺太陌生,因為我的大姐姐和我大妹妹都是在雪梨裏生活的
[00:03:20.000 --> 00:03:28.000]  所以久不久有機會會來和他們相聚,來到的時候也感受到在這裏的華人教會其實有很大的挑戰
[00:03:28.000 --> 00:03:36.000]  特別現在新移民很多是中國來的朋友,其實對他們的福音的責任有很大的需要
[00:03:36.000 --> 00:03:42.000]  我也盼望在香港雖然遠處的地方,但也能夠稍微支持到這裏的華人教會
[00:03:42.000 --> 00:03:54.000]  我盼望神更多的賜福你們,有人說我的名字很容易記,如果你看看我的樣子,就知道我的名字是象形的
[00:03:54.000 --> 00:03:58.000]  銷售,嘩!
[00:03:58.000 --> 00:04:08.000]  不過正確的讀心應該是銷售,象售的時候,不是銷售,如果你想記得,這是一個方式可以記憶
[00:04:08.000 --> 00:04:14.000]  但我們感謝神,因為我們重要的是在主裏面,雖然在不同地方,我們都是這樣來到一起
[00:04:14.000 --> 00:04:19.000]  要侍奉一位配得我們全心、為身、服侍的主
[00:04:19.000 --> 00:04:23.000]  好嗎?再一起我們同心祈禱,將這段時間交給土地主
[00:04:23.000 --> 00:04:26.000]  我要請每一位你為自己祈禱
[00:04:26.000 --> 00:04:44.000]  神仰,今天晚上你來到是聽見神給你的信息,神賜福給你,你向祂來求恩典,大家自己祈禱
[00:04:44.000 --> 00:04:48.000]  我們同心祈禱
[00:04:48.000 --> 00:04:52.000]  創造天地的主,我們同心到祢的面前
[00:04:52.000 --> 00:05:04.000]  我們承認天地都屬於你,高山上的生畜,海洋深處的一切的生物都屬於你
[00:05:04.000 --> 00:05:09.000]  宇宙窮倉是你所創造,而我們都是你手所做
[00:05:09.000 --> 00:05:16.000]  主,我們禮當來敬拜你,因為你的名字高,配得一切一切的尊榮
[00:05:16.000 --> 00:05:23.000]  主,我們在你面前感謝你,因為我們很微小,但你沒有忘記我們
[00:05:23.000 --> 00:05:32.000]  在永恆的日子,你已經揀選我們,讓我們能成為了你的子民,承受你給我們永生的盼望
[00:05:32.000 --> 00:05:38.000]  我們主,我們今天聚集在你的面前,雖然我們眼睛看不到你
[00:05:38.000 --> 00:05:45.000]  但主,我們知道,因為我們奉主耶穌你的名字聚集,我們知道你在我們中間
[00:05:45.000 --> 00:05:53.000]  主,我們何等需要你幫助我們,賜下你天上的恩言,因為唯獨你的真理使人得以自由
[00:05:53.000 --> 00:05:59.000]  唯獨你的真理,是天上的馬拿,叫我們真正的寶珠
[00:05:59.000 --> 00:06:11.000]  主,求你上次給我們真理,因為我們清楚知道,應該世間人飢餓,不是因為沒有食物,而是因為心靈沒有你的說話
[00:06:11.000 --> 00:06:16.000]  主,求你臨在我們中間,讓今天晚上你開闖我們的心靈
[00:06:16.000 --> 00:06:21.000]  主,你呼籲我們要大大的張口,你就會給我們充滿
[00:06:21.000 --> 00:06:30.000]  主,求你除去一切障礙,幫助我們向你張開心靈的口,以致能夠領受你給我們熟靈的恩惠
[00:06:30.000 --> 00:06:39.000]  我們有祈求主,除去一切人的難阻,人的不足限制,讓你恩惠淋到弟兄姊妹身上
[00:06:39.000 --> 00:06:45.000]  因為他們每一個都是主你所愛的,求你恩待他們
[00:06:45.000 --> 00:06:51.000]  我們同心仰望祈禱,奉耶穌基督,成名求,阿門
[00:06:51.000 --> 00:06:59.000]  大家知道,今天晚上我們的一個題目就是,守潔心清的侍奉,一個蒙越納的人
[00:06:59.000 --> 00:07:03.000]  每一個的教徒都是一個侍奉神的人
[00:07:03.000 --> 00:07:11.000]  當我們戴著守潔心清的生命的時候,我們就可以蒙神的越納,我們的生命就更加的豐盛
[00:07:11.000 --> 00:07:16.000]  大家願意有聖經,請你先幫我打開聖經的詩篇,24篇
[00:07:16.000 --> 00:07:23.000]  聖經詩篇第24篇
[00:07:23.000 --> 00:07:29.000]  大家請聽我讀出第1至第6節
[00:07:29.000 --> 00:07:37.000]  第24篇,第一節這樣說
[00:07:37.000 --> 00:07:44.000]  地和其中所充滿的,世界和住在期間的,都屬耶和華
[00:07:44.000 --> 00:07:49.000]  他把地建立在海上,安定在大水之上
[00:07:49.000 --> 00:08:00.000]  誰能登耶和華的山,誰能站在他的聖所,就是守潔心清,不向虛妄,豈世不懷鬼詐的人
[00:08:00.000 --> 00:08:06.000]  他別蒙耶和華賜福,又蒙救他的神,使他誠意
[00:08:06.000 --> 00:08:13.000]  這是尋求耶和華的族類,是尋求理念的雅各
[00:08:13.000 --> 00:08:19.000]  我們今天會思想一段經文,但是經文分享之前我想先分享一件事
[00:08:19.000 --> 00:08:25.000]  在很多年前,我曾經在中國國內遇到一位牧師
[00:08:25.000 --> 00:08:33.000]  他跟我分享他的家族全部都是教徒,而且出了好幾位的牧師傳道
[00:08:33.000 --> 00:08:37.000]  我就很為他感恩,他說你家庭真的很無福
[00:08:37.000 --> 00:08:43.000]  他說是的,我家庭真的很無福,然後他跟著告訴我一個故事
[00:08:43.000 --> 00:08:50.000]  他說是我的祖母蒙神的月立,所以我們後來的後代都很無福
[00:08:50.000 --> 00:08:55.000]  我就問他,你的曾祖母怎樣蒙神的月立呢?
[00:08:55.000 --> 00:09:01.000]  他說我的曾祖母在早年的時候,在一條鄉村裏面,是唯一一個信耶穌的人
[00:09:01.000 --> 00:09:06.000]  因為早期有孫教士來,其他人都不願意接受,但是他接受
[00:09:06.000 --> 00:09:14.000]  當他接受到神之後,他的生命很敬虔,敬畏神,也不會隨便做一些事情得罪神
[00:09:14.000 --> 00:09:21.000]  後來當他年老的時候,他病患了,在一個時間他就離開了世界
[00:09:21.000 --> 00:09:28.000]  在當年的時候,當一些人離開世界的時候,很多時候會將屍體放在他的房間的客廳裏
[00:09:28.000 --> 00:09:37.000]  讓一些朋友來占養為用,大家可以想像一個屍體放在客廳裏面是甚麼的感受
[00:09:37.000 --> 00:09:40.000]  但是當時他們習慣這樣做
[00:09:40.000 --> 00:09:51.000]  這位牧師告訴我,他的曾祖母後來說,當他死了之後,他發現自己去了一個地方
[00:09:51.000 --> 00:09:57.000]  這個地方他見到一位使者穿著全身放光的白衣裳
[00:09:57.000 --> 00:10:02.000]  他一見到她的時候,他就知道是主耶穌
[00:10:02.000 --> 00:10:09.000]  在那個時候,他很快樂,同時他見到在後面有很多穿著白衣裳的朋友
[00:10:09.000 --> 00:10:17.000]  突然間他認得有兩個,他就說,哎呀,你們怎麼在這裏,你們都是嬌徒來的
[00:10:17.000 --> 00:10:21.000]  是兩個他自己所認識的朋友,是嬌徒朋友
[00:10:21.000 --> 00:10:26.000]  他們都在當中穿著白衣裳,已經過世了的一些嬌徒
[00:10:26.000 --> 00:10:38.000]  在那個時候,主耶穌突然間跟他說話,告訴他,你未是時候回來,你三天之後你再回來
[00:10:38.000 --> 00:10:46.000]  在那個時候,他突然間醒了,大家記得剛才我說他在哪裏
[00:10:46.000 --> 00:10:53.000]  在客廳裏面,很多親人圍著他,突然間他醒了
[00:10:53.000 --> 00:10:58.000]  嚇得他的親人全部都很驚慌,什麼事,什麼事
[00:10:58.000 --> 00:11:05.000]  當這位老祖母一醒來的時候,他就立刻大聲跟他的子子孫孫說
[00:11:05.000 --> 00:11:15.000]  所有犯家的子孫,以後一定要信耶穌,主耶穌是真神,你們一定要信耶穌
[00:11:15.000 --> 00:11:25.000]  當時一班子孫看見這個老祖母突然間復活了,然後告訴他們幾個故事的時候,他們很驚慌
[00:11:25.000 --> 00:11:31.000]  但慢慢這位老祖母做解釋他所經歷的事情,他們都很驚訝
[00:11:31.000 --> 00:11:38.000]  然後在三天之後,這個老祖母真的離開
[00:11:38.000 --> 00:11:48.000]  但當她離開的時候,她帶著一個很歡容的心情,而且她的親友,她的孫兒,沒有一個人含淚送別
[00:11:48.000 --> 00:11:58.000]  她們都很安然,很有盼望地送別她們的老祖母,因為她們知道她們會去哪裏
[00:11:58.000 --> 00:12:08.000]  這位牧師告訴我,自此之後,他們的家族常常傳頌這件事情,而他們不斷讀聖經,知道在生命之後有生命
[00:12:08.000 --> 00:12:13.000]  所以他們都敬畏神,成為了很多很好的教徒
[00:12:13.000 --> 00:12:19.000]  所以當我聽到這個故事的時候,我只在心裏面很清楚地告訴自己
[00:12:19.000 --> 00:12:30.000]  敬畏耶和華的人,必蒙神所賜福,不單止他蒙福,他的子子孫孫都蒙神所賜福
[00:12:30.000 --> 00:12:37.000]  在聖經裏面清楚分了兩類的人,一類是惡人,一類是異人
[00:12:37.000 --> 00:12:43.000]  在聖經詩篇上講到異人,特別是詩篇37篇,寫的就提到
[00:12:43.000 --> 00:12:53.000]  異人的腳步被耶和華納定,他的腳步被神所納定,他的道路耶和華也喜愛
[00:12:53.000 --> 00:13:03.000]  他雖然跌倒,也不至全身瀑倒,聖經裏面講到耶和華用手參扶他
[00:13:03.000 --> 00:13:13.000]  一個行義的人在神眼中,是神所看顧的對象,是祂會留心保護著,帶領著,看顧著他
[00:13:13.000 --> 00:13:18.000]  但是聖經所講,異人卻像康披,什麼叫康披呢?
[00:13:18.000 --> 00:13:25.000]  當時那些人,他們收了一些穀物的時候,將穀物和壑分開,用一叉挑起穀物的時候
[00:13:25.000 --> 00:13:33.000]  穀粒比較重,所以跌下去,而穀康比較輕,被風吹走
[00:13:33.000 --> 00:13:41.000]  事先提到惡人是沒有地位,在神眼中好像康披一樣,是被風吹散
[00:13:41.000 --> 00:13:50.000]  而事先說惡人常在神的震怒之下,在聖經常常講到惡人與人之間的分別
[00:13:50.000 --> 00:13:58.000]  而事先提到侍奉神的人,我所講的不是講那些在教會裏面有特別的積分的人
[00:13:58.000 --> 00:14:04.000]  是講每一個屬神的人,在聖經的觀念都是一些侍奉神的人
[00:14:04.000 --> 00:14:12.000]  不一定用工作去侍奉,事先講用聖潔公義侍奉他
[00:14:12.000 --> 00:14:20.000]  是用聖潔公義的生命來侍奉神,這是二人,是神所喜愛的
[00:14:20.000 --> 00:14:29.000]  其實人生只有兩個選擇,你一是選擇讓自己身體成為罪的器皿
[00:14:29.000 --> 00:14:33.000]  將自己獻給罪,作罪的牢符
[00:14:33.000 --> 00:14:41.000]  或者你選擇將自己的身體、生命作義的器皿,獻給神,作義的牢符
[00:14:41.000 --> 00:14:47.000]  兩條路你只能選擇一條,非義則惡
[00:14:47.000 --> 00:14:50.000]  聖經不讓我們走中間路
[00:14:50.000 --> 00:14:56.000]  當你真正敬畏神的時候,你便可以在當中領受神給你義的生命
[00:14:56.000 --> 00:15:05.000]  聖經就這樣提,我們的生命要很留心,讓我們的生命和我們的侍奉都可以給神所願
[00:15:05.000 --> 00:15:13.000]  接著我們看經文,我們便會思想如何能夠過一個神所悅立的生命和侍奉
[00:15:13.000 --> 00:15:18.000]  如果大家你有聖經,你再幫我檢討聖經的創世紀第四章
[00:15:18.000 --> 00:15:25.000]  聖經創世紀第四章
[00:15:25.000 --> 00:15:30.000]  就提到當時的阿伯和該人的故事
[00:15:30.000 --> 00:15:37.000]  聖經告訴我們神越立聖經的生命,先越立他的奉獻
[00:15:37.000 --> 00:15:43.000]  當時聖經提到阿伯和該人的故事,相信大家都熟悉這段經文
[00:15:43.000 --> 00:15:49.000]  大家知道當時這兩位兄弟,個別有不同的祭品獻給神
[00:15:49.000 --> 00:15:53.000]  這位阿伯獻什麼給神呢?
[00:15:53.000 --> 00:15:57.000]  聖經說是讓群當中投生的,來獻給神
[00:15:57.000 --> 00:16:03.000]  而該人將在地中的出產獻給神
[00:16:03.000 --> 00:16:09.000]  但大家也記得了,究竟神越立了哪些祭品呢?
[00:16:09.000 --> 00:16:12.000]  阿伯的,該人的呢?
[00:16:12.000 --> 00:16:18.000]  阿伯,越立了阿伯的祭品,就是那些在羊群當中投生的
[00:16:18.000 --> 00:16:24.000]  但他不要土地裡的出產,為什麼呢?
[00:16:24.000 --> 00:16:31.000]  當然我們有時候會說笑,有人說,因為神很喜歡吃野味
[00:16:31.000 --> 00:16:39.000]  所以他不會要那些素菜,要那些是野味,是羊群當中投生的最好
[00:16:39.000 --> 00:16:44.000]  當然不是,你看回聖經的時候,聖經其實很清楚的說出來
[00:16:44.000 --> 00:16:47.000]  請你留心,聖經
[00:16:47.000 --> 00:16:51.000]  在聖經的第四節
[00:16:51.000 --> 00:17:00.000]  聖經提到,阿伯也將他羊群中投生的羊的和羊的之由獻上
[00:17:00.000 --> 00:17:08.000]  然後聖經說,只是他看不中該人和他的共物
[00:17:08.000 --> 00:17:11.000]  如果你小心看這兩節經文,你會發現有兩部分
[00:17:11.000 --> 00:17:15.000]  就是耶和說看中了阿伯,第一
[00:17:15.000 --> 00:17:18.000]  然後第二,和他的共物
[00:17:18.000 --> 00:17:21.000]  神先看中了阿伯這個人
[00:17:21.000 --> 00:17:26.000]  然後接受他的共物,他的奉獻
[00:17:26.000 --> 00:17:31.000]  因此,人在先,共物在後
[00:17:31.000 --> 00:17:37.000]  當然,該人是惡的,你看回下面就知道了,第七節
[00:17:37.000 --> 00:17:42.000]  神對該人說,你若行得好,豈不蒙越那
[00:17:42.000 --> 00:17:48.000]  你若行得不好,生命行為,罪就復在門前
[00:17:48.000 --> 00:17:51.000]  他必戀無你,什麼戀無的意思呢?
[00:17:51.000 --> 00:17:57.000]  正是說,罪好像一個野獸,在門前虎視眈眈
[00:17:57.000 --> 00:18:02.000]  隨時想吞噬該人
[00:18:02.000 --> 00:18:06.000]  所以其實,當人的生命有屍肉的時候
[00:18:06.000 --> 00:18:12.000]  而人在被屍肉控制的情況,罪因此視探人
[00:18:12.000 --> 00:18:19.000]  視探人的時候,就產生出這種罪惡的行為
[00:18:19.000 --> 00:18:22.000]  原來大家有聖經看了
[00:18:22.000 --> 00:18:25.000]  你留心的聖經,剛才說第七節就是
[00:18:25.000 --> 00:18:28.000]  罪復在門前,要得到該人
[00:18:28.000 --> 00:18:32.000]  而該人行得不好,所以神就不越那他
[00:18:32.000 --> 00:18:37.000]  如果大家留心聖經的新約,若行一書第三章,大家不用回
[00:18:37.000 --> 00:18:40.000]  當時就提到阿伯和該人的事情
[00:18:40.000 --> 00:18:44.000]  就提到,其實是因為該人他妒忌阿伯
[00:18:44.000 --> 00:18:48.000]  他給自己好,因為自己行為是惡的
[00:18:48.000 --> 00:18:50.000]  兄弟的行為是好的
[00:18:50.000 --> 00:18:54.000]  所以他不能接受兄弟給自己好,然後就要殺了他
[00:18:54.000 --> 00:18:58.000]  所以從頭到尾,正在說這個人是惡的
[00:18:58.000 --> 00:19:02.000]  所以神不能夠去越納他的祭品
[00:19:02.000 --> 00:19:05.000]  各位頂姊妹,我們要好留心
[00:19:05.000 --> 00:19:08.000]  如果你說,你有一筆好大的錢奉獻給神
[00:19:08.000 --> 00:19:10.000]  你的心可能會很感謝神
[00:19:10.000 --> 00:19:13.000]  神啊,好大筆錢,我就給你,奉獻給你
[00:19:13.000 --> 00:19:16.000]  神說你自己說給神,聽神的,我將我的時間
[00:19:16.000 --> 00:19:20.000]  精密我的一生,來奉獻給你
[00:19:20.000 --> 00:19:24.000]  可能你的心中都會覺得,啊,我都說不錯的
[00:19:24.000 --> 00:19:27.000]  都頗敬畏神
[00:19:27.000 --> 00:19:32.000]  但你要小心,不因為你的奉獻是多麼偉大
[00:19:32.000 --> 00:19:35.000]  神就會接納你的奉獻
[00:19:35.000 --> 00:19:38.000]  神不一定要的
[00:19:38.000 --> 00:19:40.000]  神不一定要的
[00:19:40.000 --> 00:19:42.000]  除非你的生命是神所喜悅
[00:19:42.000 --> 00:19:47.000]  否則你所奉獻的一切,神不會稀罕你
[00:19:47.000 --> 00:19:53.000]  聖經的大前提就是,生命然後是奉獻
[00:19:53.000 --> 00:19:55.000]  因此當你想奉獻的時候
[00:19:55.000 --> 00:19:57.000]  你首先問一個問題就是
[00:19:57.000 --> 00:20:00.000]  我的生命是否神所喜悅
[00:20:00.000 --> 00:20:02.000]  是否祂所乙納的
[00:20:02.000 --> 00:20:07.000]  然後你就去放心將你的奉獻和工作
[00:20:07.000 --> 00:20:08.000]  放在神的面前
[00:20:08.000 --> 00:20:12.000]  我記得我第一次去到非洲探望宣教士
[00:20:12.000 --> 00:20:14.000]  宣教士帶我去看一個地方
[00:20:14.000 --> 00:20:17.000]  我當時去到象牙海岸的地方
[00:20:17.000 --> 00:20:20.000]  大家可能都知道Ivory Coast這個地方
[00:20:20.000 --> 00:20:22.000]  去到的時候,去到一個地方
[00:20:22.000 --> 00:20:25.000]  他帶我去看一個最大的教堂
[00:20:25.000 --> 00:20:29.000]  差不多是北非地帶全地區最大的教堂
[00:20:29.000 --> 00:20:32.000]  我說好啊,我想參觀
[00:20:32.000 --> 00:20:33.000]  當我去到那個地方的時候
[00:20:33.000 --> 00:20:37.000]  發覺這個地方建教堂是不是真假的
[00:20:37.000 --> 00:20:40.000]  一個很貧窮的地方,即是說是一些田園
[00:20:40.000 --> 00:20:42.000]  但是在田園中心
[00:20:42.000 --> 00:20:46.000]  突然間建了一個很高、很宏偉的大教堂
[00:20:46.000 --> 00:20:51.000]  真的有點像在羅馬的聖彼得大教堂
[00:20:51.000 --> 00:20:54.000]  我進去看的時候,他們就說
[00:20:54.000 --> 00:20:58.000]  這間大教堂是我們國家的元首
[00:20:58.000 --> 00:21:01.000]  因為它是天主教徒的背景
[00:21:01.000 --> 00:21:05.000]  所以他很想建一間是全地區最大的教堂
[00:21:05.000 --> 00:21:08.000]  進去的時候,我的確都很驚訝
[00:21:08.000 --> 00:21:12.000]  因為很美麗的建築,很大的地方
[00:21:12.000 --> 00:21:16.000]  有幾層,我就說這麼多層,怎樣都可以上去
[00:21:16.000 --> 00:21:19.000]  我搭升降機吧,哪裡有升降機呢
[00:21:19.000 --> 00:21:21.000]  有一條大柱,一條大柱
[00:21:21.000 --> 00:21:25.000]  柱的中間就是升降機
[00:21:25.000 --> 00:21:29.000]  然後就可以一直升到上面,很多不同的地方
[00:21:29.000 --> 00:21:32.000]  那間教會我想信坐幾千人
[00:21:32.000 --> 00:21:34.000]  然後當然我就自然會問
[00:21:34.000 --> 00:21:38.000]  請問你們這裏崇拜平時能不能坐完呢
[00:21:38.000 --> 00:21:42.000]  能坐完?沒想過能坐完
[00:21:42.000 --> 00:21:44.000]  他說給我們聽,告訴我聽
[00:21:44.000 --> 00:21:48.000]  平時崇拜大概有三、四十人參加了
[00:21:48.000 --> 00:21:51.000]  我突然間很明白
[00:21:51.000 --> 00:21:54.000]  一間很大的教堂目的是什麼呢
[00:21:54.000 --> 00:21:57.000]  不是要去榮耀神的
[00:21:57.000 --> 00:22:00.000]  是要有英國的元首去證明
[00:22:00.000 --> 00:22:03.000]  他的國家比別人強
[00:22:03.000 --> 00:22:07.000]  他有全地區最大的禮拜堂
[00:22:07.000 --> 00:22:11.000]  這是很明顯看得到的動機
[00:22:11.000 --> 00:22:14.000]  因此英國的教會都沒有什麼人有興趣來崇拜
[00:22:14.000 --> 00:22:17.000]  也沒有人特別去積極的傳福音
[00:22:17.000 --> 00:22:21.000]  只是三十人左右去參加一些的崇拜
[00:22:21.000 --> 00:22:24.000]  各位鼎姊妹,如果你所做的事情
[00:22:24.000 --> 00:22:26.000]  是一些很偉大的工程
[00:22:26.000 --> 00:22:28.000]  你要小心問
[00:22:28.000 --> 00:22:32.000]  究竟我背後的動機是神所喜悅的
[00:22:32.000 --> 00:22:35.000]  否則就算多偉大的奉獻
[00:22:35.000 --> 00:22:39.000]  不會有真正熟靈的價值
[00:22:39.000 --> 00:22:41.000]  我常常很記得
[00:22:41.000 --> 00:22:44.000]  當我很多時候在自己的教會成長
[00:22:44.000 --> 00:22:47.000]  曾敦輝牧師是我教會的牧師
[00:22:47.000 --> 00:22:50.000]  也是上一任的堂主任
[00:22:50.000 --> 00:22:52.000]  很多時候聽他祈禱的時候
[00:22:52.000 --> 00:22:53.000]  他就這樣說
[00:22:53.000 --> 00:22:55.000]  天父啊,求你憐憫我們
[00:22:55.000 --> 00:23:00.000]  讓我們所做的有真正熟靈價值
[00:23:00.000 --> 00:23:03.000]  我有一次
[00:23:03.000 --> 00:23:06.000]  也算是一個失敗的見證
[00:23:06.000 --> 00:23:08.000]  跟大家分享
[00:23:08.000 --> 00:23:09.000]  很多年前
[00:23:09.000 --> 00:23:11.000]  有一次在我們教會崇拜的時候
[00:23:11.000 --> 00:23:14.000]  突然在後排
[00:23:14.000 --> 00:23:16.000]  有一個母親帶著她的孩子
[00:23:16.000 --> 00:23:18.000]  一起回崇拜
[00:23:18.000 --> 00:23:20.000]  當時我們還沒有特別的地方給他們
[00:23:20.000 --> 00:23:22.000]  就被他們在後排坐
[00:23:22.000 --> 00:23:23.000]  在崇拜過程當中
[00:23:23.000 --> 00:23:25.000]  我就看到孩子好像突然不舒服
[00:23:25.000 --> 00:23:27.000]  突然嘔吐
[00:23:27.000 --> 00:23:32.000]  嘔吐到媽媽的身體和地上都有
[00:23:32.000 --> 00:23:34.000]  這個也不少的
[00:23:34.000 --> 00:23:38.000]  這個也是差不多一至兩歲的小孩
[00:23:38.000 --> 00:23:40.000]  當時看到這樣的情況的時候
[00:23:40.000 --> 00:23:42.000]  大家當然想幫忙
[00:23:42.000 --> 00:23:44.000]  我就想馬上去廚房
[00:23:44.000 --> 00:23:46.000]  拿一條毛巾出來
[00:23:46.000 --> 00:23:49.000]  給幾個姊妹
[00:23:49.000 --> 00:23:50.000]  但當我預備去的時候
[00:23:50.000 --> 00:23:53.000]  就發覺另一位姊妹已經早就去了
[00:23:53.000 --> 00:23:54.000]  去了之後
[00:23:54.000 --> 00:23:56.000]  她很快就拿了一條毛巾出來
[00:23:56.000 --> 00:23:59.000]  我就在中途看到她
[00:23:59.000 --> 00:24:01.000]  我看到她的時候
[00:24:01.000 --> 00:24:03.000]  我就想摺一條毛巾
[00:24:03.000 --> 00:24:05.000]  因為我也想去找毛巾
[00:24:05.000 --> 00:24:06.000]  我想摺一條毛巾
[00:24:06.000 --> 00:24:08.000]  然後拿過去給她
[00:24:08.000 --> 00:24:10.000]  但因為姊妹很熱心
[00:24:10.000 --> 00:24:12.000]  她說不用了不用了讓我來吧
[00:24:12.000 --> 00:24:14.000]  我當時是教會的傳道
[00:24:14.000 --> 00:24:16.000]  她就拿了過去
[00:24:16.000 --> 00:24:18.000]  就給那位姊妹
[00:24:18.000 --> 00:24:21.000]  我突然發覺自己裡面
[00:24:21.000 --> 00:24:23.000]  不是很開心
[00:24:23.000 --> 00:24:25.000]  我不是很開心
[00:24:25.000 --> 00:24:28.000]  為什麼她不讓我讓她呢?
[00:24:28.000 --> 00:24:30.000]  但我接著再坐下來就問
[00:24:30.000 --> 00:24:33.000]  為什麼我會不開心?
[00:24:33.000 --> 00:24:37.000]  大家猜不猜到我的動機?
[00:24:37.000 --> 00:24:40.000]  我想親自拿給這位姊妹
[00:24:40.000 --> 00:24:43.000]  證明消傳道
[00:24:43.000 --> 00:24:45.000]  是多麼關心她
[00:24:45.000 --> 00:24:47.000]  第一時間把毛巾拿給她
[00:24:47.000 --> 00:24:50.000]  讓她可以得到幫助
[00:24:50.000 --> 00:24:51.000]  但我心所關心的
[00:24:51.000 --> 00:24:53.000]  不是她得到幫助
[00:24:53.000 --> 00:24:56.000]  是我得到欣賞
[00:24:56.000 --> 00:24:58.000]  所以我所想的
[00:24:58.000 --> 00:24:59.000]  不是那條毛巾
[00:24:59.000 --> 00:25:00.000]  其實這位姊妹
[00:25:00.000 --> 00:25:03.000]  第一時間拿給她是更好的
[00:25:03.000 --> 00:25:06.000]  但我所關心的是自己
[00:25:06.000 --> 00:25:09.000]  這件事情後來我再坐下來上的時候
[00:25:09.000 --> 00:25:13.000]  我就開始明白人心中的動機
[00:25:13.000 --> 00:25:16.000]  除了神之外
[00:25:16.000 --> 00:25:18.000]  有時候人未必看見
[00:25:18.000 --> 00:25:20.000]  但自己小心去檢查的時候
[00:25:20.000 --> 00:25:23.000]  就體會自己裡面的罪
[00:25:23.000 --> 00:25:25.000]  我後來都找這件事情求神
[00:25:25.000 --> 00:25:28.000]  來赦免我心中的動機
[00:25:28.000 --> 00:25:30.000]  在很多事情上面留心
[00:25:30.000 --> 00:25:32.000]  為什麼用你手手做的事情
[00:25:32.000 --> 00:25:35.000]  帶著純全的動機來服侍神?
[00:25:35.000 --> 00:25:36.000]  我常常感受
[00:25:36.000 --> 00:25:38.000]  在無辜的社會當中
[00:25:38.000 --> 00:25:41.000]  如果你能夠有不匆忙的討告
[00:25:41.000 --> 00:25:45.000]  你就會明白自己內心是如何
[00:25:45.000 --> 00:25:46.000]  當你很匆忙的時候
[00:25:46.000 --> 00:25:49.000]  你的內心動機你不會察覺
[00:25:49.000 --> 00:25:50.000]  所以你發覺很多時候
