
[00:00:00.000 --> 00:00:05.380]  各位電影主媒各位朋友你們好
[00:08:49.060 --> 00:08:51.060]  虛空的虛空
[00:08:51.060 --> 00:08:53.060]  凡事都是虛空
[00:08:53.060 --> 00:08:55.060]  虛空這個字是沒有意義
[00:08:55.060 --> 00:08:57.060]  沒有方向
[00:08:57.060 --> 00:08:59.060]  不切實際
[00:08:59.060 --> 00:09:01.060]  沒有實質
[00:09:01.060 --> 00:09:03.060]  就好像做生意一樣
[00:09:03.060 --> 00:09:05.060]  一年到晚牢牢碌碌
[00:09:05.060 --> 00:09:07.060]  年尾結帳一無所得
[00:09:07.060 --> 00:09:09.060]  所投資的全部化為烏有
[00:09:09.060 --> 00:09:11.060]  這就是所羅門王所說的
[00:09:11.060 --> 00:09:13.060]  人一切的牢獄
[00:09:13.060 --> 00:09:15.060]  就是他在日光之下的牢獄
[00:09:15.060 --> 00:09:17.060]  原來益處這個字
[00:09:17.060 --> 00:09:19.060]  在希伯來文
[00:09:19.060 --> 00:09:21.060]  是一個商業用語
[00:09:21.060 --> 00:09:23.060]  年終結帳所賺的錢
[00:09:23.060 --> 00:09:25.060]  究竟有多少呢?
[00:09:25.060 --> 00:09:27.060]  得到的是個零字
[00:09:27.060 --> 00:09:29.060]  當我們走完人生的路程
[00:09:29.060 --> 00:09:31.060]  回首一望
[00:09:31.060 --> 00:09:33.060]  其中所經歷的
[00:09:33.060 --> 00:09:35.060]  不過是勞苦受煩
[00:09:35.060 --> 00:09:37.060]  轉眼成空
[00:09:37.060 --> 00:09:39.060]  往往變如飛而去
[00:09:39.060 --> 00:09:41.060]  今日我們所追求
[00:09:41.060 --> 00:09:43.060]  手所握到的
[00:09:43.060 --> 00:09:45.060]  不過是肥皂
[00:09:45.060 --> 00:09:47.060]  以為是七取奪目
[00:09:47.060 --> 00:09:49.060]  非常艷麗
[00:09:49.060 --> 00:09:51.060]  捉到打開手掌來看看
[00:09:51.060 --> 00:09:53.060]  空空如也
[00:09:53.060 --> 00:09:55.060]  虛空的虛空
[00:09:55.060 --> 00:09:57.060]  一切都是虛空
[00:09:57.060 --> 00:09:59.060]  就好像蘇德摩說
[00:09:59.060 --> 00:10:01.060]  將來果飯去沖沖
[00:10:01.060 --> 00:10:03.060]  過眼清前
[00:10:03.060 --> 00:10:05.060]  轉手空
[00:10:05.060 --> 00:10:07.060]  人生就是這樣
[00:10:07.060 --> 00:10:09.060]  牢獄一生
[00:10:09.060 --> 00:10:11.060]  過眼清前
[00:10:11.060 --> 00:10:13.060]  所羅門旺舉了一個例子
[00:10:13.060 --> 00:10:15.060]  說明人生真是虛空的虛空
[00:10:15.060 --> 00:10:17.060]  他怎麼說呢?
[00:10:17.060 --> 00:10:19.060]  一代過去一代有來
[00:10:19.060 --> 00:10:21.060]  地卻永遠長存
[00:10:21.060 --> 00:10:23.060]  這是第四件
[00:10:23.060 --> 00:10:25.060]  什麼都要過去
[00:10:25.060 --> 00:10:27.060]  無論你是顯赫的
[00:10:27.060 --> 00:10:29.060]  或者無名的
[00:10:29.060 --> 00:10:31.060]  無論你多有錢
[00:10:31.060 --> 00:10:33.060]  或者窮光蛋
[00:10:33.060 --> 00:10:35.060]  無論你多有學問
[00:10:35.060 --> 00:10:37.060]  或者目不識丁
[00:10:37.060 --> 00:10:39.060]  但你都要過去
[00:10:39.060 --> 00:10:41.060]  江東去浪淘盡
[00:10:41.060 --> 00:10:43.060]  千古風流人物
[00:10:43.060 --> 00:10:45.060]  人生就是這麼虛空
[00:10:45.060 --> 00:10:47.060]  斷所謂人面不知何處去
[00:10:47.060 --> 00:10:49.060]  桃花依舊照盡風
[00:10:49.060 --> 00:10:51.060]  所羅門旺又說
[00:10:51.060 --> 00:10:53.060]  日頭出來日頭落下
[00:10:53.060 --> 00:10:55.060]  各歸所出之地
[00:10:55.060 --> 00:10:57.060]  風往南拐
[00:10:57.060 --> 00:10:59.060]  又向西轉
[00:10:59.060 --> 00:11:01.060]  不住的旋轉
[00:11:01.060 --> 00:11:03.060]  而這返回轉行原道
[00:11:03.060 --> 00:11:05.060]  江河都往海裡流
[00:11:05.060 --> 00:11:07.060]  海卻不滿
[00:11:07.060 --> 00:11:09.060]  江河從何處流
[00:11:09.060 --> 00:11:11.060]  仍歸何處
[00:11:11.060 --> 00:11:13.060]  萬事令人厭煩
[00:11:13.060 --> 00:11:15.060]  人能說盡
[00:11:15.060 --> 00:11:17.060]  眼看漢不飽
[00:11:17.060 --> 00:11:19.060]  耳聽亭不足
[00:11:19.060 --> 00:11:21.060]  所羅門旺引用大自然的實例
[00:11:21.060 --> 00:11:23.060]  無論上升下沉的太陽
[00:11:23.060 --> 00:11:25.060]  或者南拐不轉的風
[00:11:25.060 --> 00:11:27.060]  或者流入大海的江河
[00:11:27.060 --> 00:11:29.060]  最終就是打回原形
[00:11:29.060 --> 00:11:31.060]  返回原始
[00:11:31.060 --> 00:11:33.060]  然後不住重複
[00:11:33.060 --> 00:11:35.060]  永無止境
[00:11:35.060 --> 00:11:37.060]  非常單調的循環
[00:11:37.060 --> 00:11:39.060]  就像薩西弗斯一樣
[00:11:39.060 --> 00:11:41.060]  那塊石永遠都推不上山頂
[00:11:41.060 --> 00:11:43.060]  終於達到的時候
[00:11:43.060 --> 00:11:45.060]  石又滾落山下
[00:11:45.060 --> 00:11:47.060]  他只有無可奈何
[00:11:47.060 --> 00:11:49.060]  再來推一次
[00:11:49.060 --> 00:11:51.060]  無窮無重的巡撫
[00:11:51.060 --> 00:11:53.060]  這個毫無意義的動作
[00:11:53.060 --> 00:11:55.060]  所羅門旺又用了另外一個例子
[00:11:55.060 --> 00:11:57.060]  人不能說盡
[00:11:57.060 --> 00:11:59.060]  眼看漢不飽
[00:11:59.060 --> 00:12:01.060]  耳聽亭不足
[00:12:01.060 --> 00:12:03.060]  人永遠不會滿足
[00:12:03.060 --> 00:12:05.060]  萬事機營虛空
[00:12:05.060 --> 00:12:07.060]  一切都是乏味苦悶
[00:12:07.060 --> 00:12:09.060]  於是人企圖尋找新鮮事
[00:12:09.060 --> 00:12:11.060]  刺激一下盲目的觀能
[00:12:11.060 --> 00:12:13.060]  所以在加州
[00:12:13.060 --> 00:12:15.060]  和我們根州的邊界
[00:12:15.060 --> 00:12:17.060]  在高速公路
[00:12:17.060 --> 00:12:19.060]  有個大牌寫著
[00:12:19.060 --> 00:12:21.060]  各位旅客請注意
[00:12:21.060 --> 00:12:23.060]  你將要離開加州
[00:12:23.060 --> 00:12:25.060]  請你一切行動舉止
[00:12:25.060 --> 00:12:27.060]  回復正常
[00:12:27.060 --> 00:12:29.060]  請你將要離開加州
[00:12:29.060 --> 00:12:31.060]  請你一切行動舉止
[00:12:31.060 --> 00:12:33.060]  回復正常
[00:12:33.060 --> 00:12:35.060]  請你將要離開加州
[00:12:35.060 --> 00:12:37.060]  我們在加州住慣的人
[00:12:37.060 --> 00:12:39.060]  覺得世上哪裏有新鮮事呢
[00:12:39.060 --> 00:12:41.060]  日光之下
[00:12:41.060 --> 00:12:43.060]  並無新事
[00:12:43.060 --> 00:12:45.060]  已有的事
[00:12:45.060 --> 00:12:47.060]  後必再有
[00:12:47.060 --> 00:12:49.060]  已行的事
[00:12:49.060 --> 00:12:51.060]  後必再行
[00:12:51.060 --> 00:12:53.060]  日光之下
[00:12:53.060 --> 00:12:55.060]  並無新事
[00:12:55.060 --> 00:12:57.060]  總而言之
[00:12:57.060 --> 00:12:59.060]  虛空的虛空
[00:12:59.060 --> 00:13:01.060]  所能說 已過的世代
[00:13:01.060 --> 00:13:03.060]  無人紀念 將來的世代
[00:13:03.060 --> 00:13:05.060]  後來的人也不紀念
[00:13:05.060 --> 00:13:07.060]  人好羡慕啊
[00:13:07.060 --> 00:13:09.060]  拉及的金字塔
[00:13:09.060 --> 00:13:11.060]  建築宏偉
[00:13:11.060 --> 00:13:13.060]  昔日能建造這麼偉大的建築物
[00:13:13.060 --> 00:13:15.060]  嘩 令人非常讚嘆
[00:13:15.060 --> 00:13:17.060]  但請問你知不知道
[00:13:17.060 --> 00:13:19.060]  葬身在金字塔的法老王
[00:13:19.060 --> 00:13:21.060]  姓甚名誰呢
[00:13:21.060 --> 00:13:23.060]  沒人知啊
[00:13:23.060 --> 00:13:25.060]  天主教的詩歌頁本
[00:13:25.060 --> 00:13:27.060]  就是這樣將這句翻譯
[00:13:27.060 --> 00:13:29.060]  此時對往者
[00:13:29.060 --> 00:13:31.060]  會有人去追憶
[00:13:31.060 --> 00:13:33.060]  同樣對來者也不會有後人
[00:13:33.060 --> 00:13:35.060]  所紀念
[00:13:35.060 --> 00:13:37.060]  就是這一句
[00:13:37.060 --> 00:13:39.060]  虛空的虛空 凡事都是虛空
[00:13:39.060 --> 00:13:43.060]  人生苦短
[00:13:43.060 --> 00:13:45.060]  不如歡樂今宵
[00:13:45.060 --> 00:13:47.060]  面對著這樣的虛空人生
[00:13:47.060 --> 00:13:49.060]  我們怎樣可以過得精彩呢
[00:13:49.060 --> 00:13:51.060]  不少人提出不少的理論
[00:13:51.060 --> 00:13:53.060]  首先不少人說
[00:13:53.060 --> 00:13:55.060]  追求智慧
[00:13:55.060 --> 00:13:57.060]  智慧就是人生最重要的使命
[00:13:57.060 --> 00:13:59.060]  因為智慧和智識
[00:13:59.060 --> 00:14:01.060]  可以改進這個社會
[00:14:01.060 --> 00:14:03.060]  讓人活得更精彩
[00:14:03.060 --> 00:14:05.060]  中國人說萬般皆下品
[00:14:05.060 --> 00:14:07.060]  唯有讀書高
[00:14:07.060 --> 00:14:09.060]  但各位
[00:14:09.060 --> 00:14:11.060]  以智慧見稱的所羅門王
[00:14:11.060 --> 00:14:13.060]  又怎樣說呢
[00:14:13.060 --> 00:14:15.060]  我專心用智慧尋求
[00:14:15.060 --> 00:14:17.060]  查究天下所做的一切事
[00:14:17.060 --> 00:14:19.060]  乃知神叫世人所經歷的事
[00:14:19.060 --> 00:14:21.060]  極重的勞苦
[00:14:21.060 --> 00:14:23.060]  我見日剛之下
[00:14:23.060 --> 00:14:25.060]  所做的一切事都是虛空
[00:14:25.060 --> 00:14:27.060]  都是暴風
[00:14:27.060 --> 00:14:29.060]  彎曲的不能變值
[00:14:29.060 --> 00:14:31.060]  缺少的不能足數
[00:14:31.060 --> 00:14:33.060]  這就是第十三至十五節
[00:14:33.060 --> 00:14:35.060]  為何所羅門王如此悲觀呢
[00:14:35.060 --> 00:14:37.060]  因為他所看到的現實世界
[00:14:37.060 --> 00:14:39.060]  都是有缺陷的
[00:14:39.060 --> 00:14:41.060]  人無法改變
[00:14:41.060 --> 00:14:43.060]  無論多有智慧和多有智識
[00:14:43.060 --> 00:14:45.060]  都控制不了
[00:14:45.060 --> 00:14:47.060]  因而過得乏力和苦悶
[00:14:47.060 --> 00:14:49.060]  所以說多有智慧
[00:14:49.060 --> 00:14:51.060]  就多愁煩
[00:14:51.060 --> 00:14:53.060]  真知識的也
[00:14:53.060 --> 00:14:55.060]  加真
[00:14:55.060 --> 00:14:57.060]  憂傷
[00:14:57.060 --> 00:14:59.060]  第十八節
[00:14:59.060 --> 00:15:01.060]  我認識一個朋友
[00:15:01.060 --> 00:15:03.060]  他八歲那一年從中國偷渡到香港
[00:15:03.060 --> 00:15:05.060]  因為沒有親戚
[00:15:05.060 --> 00:15:07.060]  他和他哥半工半讀
[00:15:07.060 --> 00:15:09.060]  完成小學和中學的課程
[00:15:09.060 --> 00:15:11.060]  畢業後
[00:15:11.060 --> 00:15:13.060]  他在銀行工作了幾年
[00:15:13.060 --> 00:15:15.060]  積了一筆錢
[00:15:15.060 --> 00:15:17.060]  夾新來到美國公道大學
[00:15:17.060 --> 00:15:19.060]  大學畢業後獲取獎學金
[00:15:19.060 --> 00:15:21.060]  在麻省理工學院
[00:15:21.060 --> 00:15:23.060]  公讀博士學位
[00:15:23.060 --> 00:15:25.060]  經過四年的辛勞
[00:15:25.060 --> 00:15:27.060]  終於如願以償
[00:15:27.060 --> 00:15:29.060]  在世界著名學府獲得
[00:15:29.060 --> 00:15:31.060]  最高學位PhD
[00:15:31.060 --> 00:15:33.060]  成績驕人
[00:15:33.060 --> 00:15:35.060]  在畢業禮那一天
[00:15:35.060 --> 00:15:37.060]  他穿著博士袍
[00:15:37.060 --> 00:15:39.060]  昂首接受校長頒布給他的學位證書
[00:15:39.060 --> 00:15:41.060]  感到無比滿足
[00:15:41.060 --> 00:15:43.060]  很開心
[00:15:43.060 --> 00:15:45.060]  便完了
[00:15:45.060 --> 00:15:47.060]  人群散去
[00:15:47.060 --> 00:15:49.060]  他沒有親戚
[00:15:49.060 --> 00:15:51.060]  沒有朋友恭賀
[00:15:51.060 --> 00:15:53.060]  只有他一個人孤孤單單
[00:15:53.060 --> 00:15:55.060]  沒有親友在旁恭賀
[00:15:55.060 --> 00:15:57.060]  只有自己孤孤單單
[00:15:57.060 --> 00:15:59.060]  站在校園
[00:15:59.060 --> 00:16:01.060]  忽然間他覺得一陣無比的空虛
[00:16:01.060 --> 00:16:03.060]  孤單和寂寞
[00:16:03.060 --> 00:16:05.060]  不過就問道
[00:16:05.060 --> 00:16:07.060]  這二十多年的辛勞
[00:16:07.060 --> 00:16:09.060]  就為了這一天
[00:16:09.060 --> 00:16:11.060]  目的達到了
[00:16:11.060 --> 00:16:13.060]  以後怎樣
[00:16:13.060 --> 00:16:15.060]  為什麼我心裏面
[00:16:15.060 --> 00:16:17.060]  如此虛空和苦悶呢?
[00:16:17.060 --> 00:16:19.060]  三十分鐘之前
[00:16:19.060 --> 00:16:21.060]  我豈不是興奮雀躍
[00:16:21.060 --> 00:16:23.060]  二十年來的奮鬥
[00:16:23.060 --> 00:16:25.060]  有今天的成就
[00:16:25.060 --> 00:16:27.060]  豈不是值得我慶賀
[00:16:27.060 --> 00:16:29.060]  但三十分鐘之後
[00:16:29.060 --> 00:16:31.060]  人群散去
[00:16:31.060 --> 00:16:33.060]  只剩下我一個人
[00:16:33.060 --> 00:16:35.060]  很空虛
[00:16:35.060 --> 00:16:37.060]  於是他就穿著博士袍
[00:16:37.060 --> 00:16:39.060]  自己孤孤單單
[00:16:39.060 --> 00:16:41.060]  走到市中心的酒吧
[00:16:41.060 --> 00:16:43.060]  狂喝
[00:16:43.060 --> 00:16:45.060]  那一晚就在
[00:16:45.060 --> 00:16:47.060]  波士頓的街頭
[00:16:47.060 --> 00:16:49.060]  度過一宵
[00:16:49.060 --> 00:16:51.060]  所羅門說
[00:16:51.060 --> 00:16:53.060]  多有智慧就多有仇苦
