
[00:00:00.000 --> 00:00:07.040]  各位網友 今天跟大家看很多經文
[00:07:03.360 --> 00:07:06.360]  而在這個時候
[00:07:06.360 --> 00:07:09.360]  上帝很奇妙的
[00:07:09.360 --> 00:07:11.360]  一方面喚醒他的身份
[00:07:11.360 --> 00:07:14.360]  更重要是喚醒他的宗教
[00:07:14.360 --> 00:07:16.360]  有一天他在井旁
[00:07:16.360 --> 00:07:18.360]  見到幾個女孩打水
[00:07:18.360 --> 00:07:19.360]  大家很熟悉
[00:07:19.360 --> 00:07:20.360]  他就幫助了她
[00:07:20.360 --> 00:07:23.360]  然後那幾個女孩就介紹
[00:07:23.360 --> 00:07:28.360]  去認識米典的祭司
[00:07:28.360 --> 00:07:32.360]  在二十節那裡
[00:07:32.360 --> 00:07:34.360]  米典祭司就跟他說
[00:07:34.360 --> 00:07:36.360]  請他們吃飯吧
[00:07:36.360 --> 00:07:40.360]  摩西是甘心和那人同住
[00:07:40.360 --> 00:07:41.360]  都是這個字
[00:07:41.360 --> 00:07:45.360]  是甘心和他以後就這樣住了
[00:07:45.360 --> 00:07:47.360]  都是復活的意思
[00:07:47.360 --> 00:07:49.360]  就是長住
[00:07:49.360 --> 00:07:53.360]  然後把女兒西波拉許配給他
[00:07:53.360 --> 00:07:56.360]  摩西可以說他人生到此
[00:07:56.360 --> 00:08:02.360]  差不多要做的事情都做完了
[00:08:02.360 --> 00:08:04.360]  他就在那裡寄居
[00:08:04.360 --> 00:08:08.360]  在這裡我們要處理一個問題
[00:08:08.360 --> 00:08:11.360]  聖經一直記載摩西的岳父
[00:08:11.360 --> 00:08:13.360]  有很多不同的名字
[00:08:13.360 --> 00:08:14.360]  我不知道你記不記得
[00:08:14.360 --> 00:08:16.360]  剛才我讀聖經
[00:08:16.360 --> 00:08:19.360]  就是葉提羅
[00:08:19.360 --> 00:08:22.360]  但他還有名叫劉爾
[00:08:22.360 --> 00:08:26.360]  又記載他的何伯
[00:08:26.360 --> 00:08:30.360]  究竟誰是摩西的岳父呢?
[00:08:30.360 --> 00:08:31.360]  你讀聖經會讀到
[00:08:31.360 --> 00:08:33.360]  太糊塗了
[00:08:33.360 --> 00:08:35.360]  究竟誰是摩西的岳父呢?
[00:08:35.360 --> 00:08:37.360]  其實三個都是
[00:08:37.360 --> 00:08:42.360]  首先葉提羅不是名字
[00:08:42.360 --> 00:08:44.360]  葉提羅是一個稱號
[00:08:44.360 --> 00:08:48.360]  葉提羅是祭司的一個尊稱
[00:08:48.360 --> 00:08:49.360]  就是祭司
[00:08:49.360 --> 00:08:51.360]  就是神的朋友
[00:08:51.360 --> 00:08:53.360]  劉爾也是
[00:08:53.360 --> 00:08:55.360]  南邊和北邊
[00:08:55.360 --> 00:08:57.360]  祭司的名字不同
[00:08:57.360 --> 00:09:00.360]  所以摩西的岳父葉提羅不是他的名字
[00:09:00.360 --> 00:09:05.360]  真正的名字是文數十章二十九節
[00:09:05.360 --> 00:09:10.360]  何伯米典日劉爾的兒子摩西的岳父
[00:09:10.360 --> 00:09:16.360]  岳父其實就是他的親兄
[00:09:16.360 --> 00:09:18.360]  所以換句話說
[00:09:18.360 --> 00:09:20.360]  摩西的岳父是誰呢?
[00:09:20.360 --> 00:09:22.360]  其實就是何伯
[00:09:22.360 --> 00:09:26.360]  葉提羅或者劉爾是他的稱號
[00:09:26.360 --> 00:09:30.360]  我們讀聖經就不會說完
[00:09:30.360 --> 00:09:35.360]  當摩西很開心在那裏生活的時候
[00:09:35.360 --> 00:09:38.360]  上帝覺得是時候了
[00:09:38.360 --> 00:09:42.360]  幾十年 四十年在曠野裏面
[00:09:42.360 --> 00:09:46.360]  摩西很習慣生活
[00:09:46.360 --> 00:09:49.360]  並且摩西在那裏生兒育女
[00:09:49.360 --> 00:09:52.360]  當他覺得他人生就這樣完的時候
[00:09:52.360 --> 00:09:55.360]  神就在這個時候喚醒他
[00:09:55.360 --> 00:09:57.360]  到第二章二十三節
[00:09:57.360 --> 00:10:03.360]  就記載到上帝的心意未完
[00:10:03.360 --> 00:10:05.360]  我們看到上帝的心意
[00:10:05.360 --> 00:10:09.360]  有幾個紅字寫出來
[00:10:09.360 --> 00:10:10.360]  二十四節
[00:10:10.360 --> 00:10:14.360]  上帝聽見以色列人的愛性
[00:10:14.360 --> 00:10:16.360]  紀念與阿伯拉罕
[00:10:16.360 --> 00:10:18.360]  以撒 亞各索納維約
[00:10:18.360 --> 00:10:20.360]  還有二十五節
[00:10:20.360 --> 00:10:22.360]  看顧以色列人
[00:10:22.360 --> 00:10:26.360]  這三個動詞是很強烈的
[00:10:26.360 --> 00:10:28.360]  即是上帝在天上
[00:10:28.360 --> 00:10:33.360]  其實他計劃的事情是沒有停止的
[00:10:33.360 --> 00:10:35.360]  在人看來 幾十年過去
[00:10:35.360 --> 00:10:38.360]  以色列人受苦 沒人理會
[00:10:38.360 --> 00:10:40.360]  上帝沉默
[00:10:40.360 --> 00:10:41.360]  好像我常常說
[00:10:41.360 --> 00:10:43.360]  上帝都不理會 沉默
[00:10:43.360 --> 00:10:45.360]  原來不是在天上的神
[00:10:45.360 --> 00:10:48.360]  他是看見 紀念 看顧
[00:10:48.360 --> 00:10:51.360]  不過上帝現在等候一個人
[00:10:51.360 --> 00:10:54.360]  上帝很奇妙
[00:10:54.360 --> 00:10:56.360]  他找天使做
[00:10:56.360 --> 00:10:58.360]  上帝用神蹟來歧視
[00:10:58.360 --> 00:11:00.360]  我們有什麼困苦 教會有什麼困難
[00:11:00.360 --> 00:11:02.360]  你求上帝改變吧
[00:11:02.360 --> 00:11:04.360]  上帝可不可以一隻手指做
[00:11:04.360 --> 00:11:07.360]  可以 但上帝不喜歡這樣做
[00:11:07.360 --> 00:11:11.360]  上帝需要和我們一起的同工
[00:11:11.360 --> 00:11:14.360]  因為上帝不是單單為自己的榮耀
[00:11:14.360 --> 00:11:19.360]  他需要栽培一群追隨的人
[00:11:19.360 --> 00:11:21.360]  建立他的子民
[00:11:21.360 --> 00:11:23.360]  如果作為上帝的子民
[00:11:23.360 --> 00:11:26.360]  不是經過一段時間被操練
[00:11:26.360 --> 00:11:28.360]  被培訓
[00:11:28.360 --> 00:11:32.360]  怎麼能在世上為神做更大的事呢
[00:11:32.360 --> 00:11:34.360]  所以好像四十多年很長
[00:11:34.360 --> 00:11:37.360]  但上帝其實沒有離開
[00:11:37.360 --> 00:11:40.360]  也沒有忘記以色列
[00:11:40.360 --> 00:11:43.360]  然後 時候到了
[00:11:43.360 --> 00:11:45.360]  四十年後
[00:11:45.360 --> 00:11:47.360]  在第三章
[00:11:47.360 --> 00:11:52.360]  上帝呼召摩西
[00:11:52.360 --> 00:11:54.360]  在荊棘的火裏
[00:11:54.360 --> 00:11:56.360]  摩西當時很奇怪
[00:11:56.360 --> 00:12:00.360]  火燒荊棘 但沒有燒毀
[00:12:00.360 --> 00:12:04.360]  這個神蹟在後來的以利亞
[00:12:04.360 --> 00:12:08.360]  同樣也見過相類似的神蹟
[00:12:08.360 --> 00:12:11.360]  在以利亞見大火燒
[00:12:11.360 --> 00:12:13.360]  但沒有燒毀
[00:12:13.360 --> 00:12:15.360]  神的能力在那裏
[00:12:15.360 --> 00:12:17.360]  不是要毀滅
[00:12:17.360 --> 00:12:19.360]  而是要在那裏彰顯大能
[00:12:19.360 --> 00:12:22.360]  摩西見到這個神蹟後
[00:12:22.360 --> 00:12:24.360]  神就上去
[00:12:24.360 --> 00:12:26.360]  神就對摩西說
[00:12:26.360 --> 00:12:30.360]  你要將你的鞋脫下來
[00:12:30.360 --> 00:12:32.360]  因為這是神聖的地方
[00:12:32.360 --> 00:12:34.360]  有上帝同在
[00:12:34.360 --> 00:12:36.360]  有上帝在這個地方
[00:12:36.360 --> 00:12:38.360]  是一個神聖的地方
[00:12:38.360 --> 00:12:41.360]  然後神就提醒摩西
[00:12:41.360 --> 00:12:42.360]  在第六節
[00:12:42.360 --> 00:12:44.360]  我是你父親的上帝
[00:12:44.360 --> 00:12:45.360]  阿布萊恩的上帝
[00:12:45.360 --> 00:12:46.360]  以色列的上帝
[00:12:46.360 --> 00:12:47.360]  亞國的上帝
[00:12:47.360 --> 00:12:49.360]  你覺得很奇怪
[00:12:49.360 --> 00:12:51.360]  為什麼要說這麼多人名呢
[00:12:51.360 --> 00:12:56.360]  原來在希伯來的傳統上
[00:12:56.360 --> 00:13:03.360]  希伯來叫一個人的名字
[00:13:03.360 --> 00:13:06.360]  他是甚麼兒子甚麼孫子
[00:13:06.360 --> 00:13:08.360]  是誰誰誰的
[00:13:08.360 --> 00:13:10.360]  所以在族譜上
[00:13:10.360 --> 00:13:13.360]  在父子孫裏
[00:13:13.360 --> 00:13:15.360]  要追溯到一個
[00:13:15.360 --> 00:13:17.360]  整個民族上帝
[00:13:17.360 --> 00:13:20.360]  從呼召阿布萊恩開始
[00:13:20.360 --> 00:13:22.360]  他是一個活的神
[00:13:22.360 --> 00:13:24.360]  阿布萊恩過去了
[00:13:24.360 --> 00:13:26.360]  上帝沒有過去
[00:13:26.360 --> 00:13:27.360]  以色列過去了
[00:13:27.360 --> 00:13:29.360]  上帝沒有過去
[00:13:29.360 --> 00:13:30.360]  亞國過去
[00:13:30.360 --> 00:13:31.360]  他沒有過去
[00:13:31.360 --> 00:13:33.360]  這是活的神
[00:13:33.360 --> 00:13:37.360]  人類在歷史上慢慢消失
[00:13:37.360 --> 00:13:39.360]  過去很多偉大人物
[00:13:39.360 --> 00:13:41.360]  會被忘記的
[00:13:41.360 --> 00:13:42.360]  祖宗這麼偉大
[00:13:42.360 --> 00:13:43.360]  過了幾十年
[00:13:43.360 --> 00:13:44.360]  不記得的
[00:13:44.360 --> 00:13:46.360]  但在上帝裏
[00:13:46.360 --> 00:13:48.360]  他是一個活的神
[00:13:48.360 --> 00:13:49.360]  一代代以來
[00:13:49.360 --> 00:13:51.360]  上帝是不會忘記的
[00:13:51.360 --> 00:13:54.360]  在教會裏
[00:13:54.360 --> 00:13:56.360]  這個傳統是很美麗的
[00:13:56.360 --> 00:13:57.360]  由早期教會
[00:13:57.360 --> 00:13:59.360]  一直到我們今天的教會
[00:13:59.360 --> 00:14:01.360]  今天溫哥華播道會
[00:14:01.360 --> 00:14:04.360]  不是從地獄走出來的
[00:14:04.360 --> 00:14:07.360]  而是經歷了很多的先賢
[00:14:07.360 --> 00:14:09.360]  過去經歷了很多信仰的掙扎
[00:14:09.360 --> 00:14:11.360]  經歷了很多困難
[00:14:11.360 --> 00:14:12.360]  才留到今天
[00:14:12.360 --> 00:14:14.360]  我們的教導從使徒而來
[00:14:14.360 --> 00:14:16.360]  是從殉道士而來
[00:14:16.360 --> 00:14:19.360]  是從中世紀到宗教改革
[00:14:19.360 --> 00:14:20.360]  到近代
[00:14:20.360 --> 00:14:21.360]  很多的變化
[00:14:21.360 --> 00:14:23.360]  所以我們的信仰是很堅實
[00:14:23.360 --> 00:14:25.360]  一代一代
[00:14:25.360 --> 00:14:27.360]  那些人我們都不記得了
[00:14:27.360 --> 00:14:29.360]  做過什麼都不記得了
[00:14:29.360 --> 00:14:30.360]  上帝記得
[00:14:30.360 --> 00:14:32.360]  一個永活的神
[00:14:32.360 --> 00:14:33.360]  到今天
[00:14:33.360 --> 00:14:36.360]  我們為這一代創造歷史
[00:14:36.360 --> 00:14:37.360]  影響下一代
[00:14:37.360 --> 00:14:39.360]  再影響下一代
[00:14:39.360 --> 00:14:40.360]  再過幾代
[00:14:40.360 --> 00:14:42.360]  沒有人紀念我們
[00:14:42.360 --> 00:14:44.360]  但上帝記得
[00:14:44.360 --> 00:14:46.360]  神就是這麼奇妙
[00:14:46.360 --> 00:14:47.360]  穆斯林認識到
[00:14:47.360 --> 00:14:50.360]  他已經不太記得上帝
[00:14:50.360 --> 00:14:51.360]  模模糊糊
[00:14:51.360 --> 00:14:53.360]  信仰已經陷陷糊糊
[00:14:53.360 --> 00:14:55.360]  上帝提醒
[00:14:55.360 --> 00:14:56.360]  因為他記得祖宗
[00:14:56.360 --> 00:14:58.360]  記得他們是怎麼來的
[00:14:58.360 --> 00:15:00.360]  神是沒有離開過
[00:15:00.360 --> 00:15:01.360]  一直
[00:15:01.360 --> 00:15:05.360]  然後上帝再重覆
[00:15:05.360 --> 00:15:07.360]  他很深的感情
[00:15:07.360 --> 00:15:08.360]  他說我看見
[00:15:08.360 --> 00:15:09.360]  我知道
[00:15:09.360 --> 00:15:10.360]  我看見
[00:15:10.360 --> 00:15:12.360]  摩西都會問
[00:15:12.360 --> 00:15:14.360]  四十年那一抗日裏
[00:15:14.360 --> 00:15:16.360]  你不聞不問
[00:15:16.360 --> 00:15:18.360]  我四十年前
[00:15:18.360 --> 00:15:22.360]  我冒死去救我的同胞
[00:15:22.360 --> 00:15:24.360]  你在哪裏?
[00:15:24.360 --> 00:15:26.360]  然後四十年前
[00:15:26.360 --> 00:15:28.360]  我那麼熱切的民族主義
[00:15:28.360 --> 00:15:31.360]  我去拯救我自己的民族
[00:15:31.360 --> 00:15:33.360]  你在哪裏?
[00:15:33.360 --> 00:15:35.360]  上帝說
[00:15:35.360 --> 00:15:37.360]  我在這裏
[00:15:37.360 --> 00:15:38.360]  我看見
[00:15:38.360 --> 00:15:40.360]  我知道
[00:15:40.360 --> 00:15:42.360]  我看見
[00:15:42.360 --> 00:15:45.360]  所以上帝和我們的時間很不同
[00:15:45.360 --> 00:15:47.360]  我們的時間
[00:15:47.360 --> 00:15:49.360]  幾十年好像很長
[00:15:49.360 --> 00:15:52.360]  在上帝看來是一刻
[00:15:52.360 --> 00:15:54.360]  所以在他的計劃裏
[00:15:54.360 --> 00:15:56.360]  在他掌管下
[00:15:56.360 --> 00:15:59.360]  上帝呼召他
[00:15:59.360 --> 00:16:05.360]  你要帶領以色列人離開埃及
[00:16:05.360 --> 00:16:07.360]  摩西當時
[00:16:07.360 --> 00:16:12.360]  他已經沒有四十年前那種好氣
[00:16:12.360 --> 00:16:15.360]  那種熱情
[00:16:15.360 --> 00:16:18.360]  他已經甘心在那裏長住
[00:16:18.360 --> 00:16:21.360]  甘心在那裏養兒育女
[00:16:21.360 --> 00:16:23.360]  他牧羊
[00:16:23.360 --> 00:16:25.360]  很安靜
[00:16:25.360 --> 00:16:27.360]  他沒有再想這些
[00:16:27.360 --> 00:16:30.360]  當一個人要邂逅上帝
[00:16:30.360 --> 00:16:32.360]  有時我們遇到一些困難的時候
[00:16:32.360 --> 00:16:34.360]  我們會說算了
[00:16:34.360 --> 00:16:36.360]  大把人做
[00:16:36.360 --> 00:16:41.360]  上帝都給我們一段安靜的時期
[00:16:41.360 --> 00:16:43.360]  到時候
[00:16:43.360 --> 00:16:47.360]  神再一次去挑釁我們的心
[00:16:47.360 --> 00:16:49.360]  我們不要拒絕
[00:16:49.360 --> 00:16:54.360]  因為上帝需要的不是人的血氣
[00:16:54.360 --> 00:16:57.360]  上帝需要的是人的等候
[00:16:57.360 --> 00:17:00.360]  當上帝再呼召摩西的時候
[00:17:00.360 --> 00:17:02.360]  摩西就說
[00:17:02.360 --> 00:17:06.360]  我是什麼人竟然能夠去見法老
[00:17:06.360 --> 00:17:10.360]  所以摩西當時放棄了自己的能力
[00:17:10.360 --> 00:17:12.360]  放下了自己的才能
[00:17:12.360 --> 00:17:15.360]  將他自己的熱情都放下
[00:17:15.360 --> 00:17:18.360]  然後上帝就跟他說
[00:17:18.360 --> 00:17:20.360]  不是靠人的能力
[00:17:20.360 --> 00:17:22.360]  不是靠你自己有什麼本事
[00:17:22.360 --> 00:17:24.360]  甚至不是靠你的熱情
[00:17:24.360 --> 00:17:27.360]  不是靠你的民族感情
[00:17:27.360 --> 00:17:29.360]  上帝說
[00:17:29.360 --> 00:17:31.360]  我必與你同在
[00:17:31.360 --> 00:17:33.360]  要靠的是靠神
[00:17:33.360 --> 00:17:37.360]  從來在屬靈戰爭上的打仗
[00:17:37.360 --> 00:17:40.360]  都是上帝的同在
[00:17:40.360 --> 00:17:42.360]  大衛怎麼說
[00:17:42.360 --> 00:17:43.360]  我去打仗
[00:17:43.360 --> 00:17:44.360]  人家有幾千人
[00:17:44.360 --> 00:17:45.360]  我有幾百人
[00:17:45.360 --> 00:17:47.360]  不是因為我有什麼本事
[00:17:47.360 --> 00:17:49.360]  而是靠神的同在
[00:17:49.360 --> 00:17:51.360]  所以上帝再次提醒他
[00:17:51.360 --> 00:17:54.360]  是因為我與你同在
[00:17:54.360 --> 00:17:58.360]  接著摩西就一直推
[00:17:58.360 --> 00:18:00.360]  一直推得很厲害
[00:18:00.360 --> 00:18:01.360]  摩西就說
[00:18:01.360 --> 00:18:03.360]  我絕口不說的
[00:18:03.360 --> 00:18:05.360]  我又不行的
[00:18:05.360 --> 00:18:10.360]  最後摩西問了一個問題
[00:18:10.360 --> 00:18:13.360]  第十三節
[00:18:13.360 --> 00:18:14.360]  他說好啊
[00:18:14.360 --> 00:18:16.360]  你叫我去
[00:18:16.360 --> 00:18:18.360]  你叫什麼名字
[00:18:18.360 --> 00:18:20.360]  你留意第十三節
[00:18:20.360 --> 00:18:22.360]  他說我到以色列那裡
[00:18:22.360 --> 00:18:23.360]  對他們說
[00:18:23.360 --> 00:18:24.360]  你們祖宗上帝
[00:18:24.360 --> 00:18:27.360]  差派我到你們這裡來
[00:18:27.360 --> 00:18:28.360]  他們若對我說
[00:18:28.360 --> 00:18:30.360]  叫什麼名字
[00:18:30.360 --> 00:18:34.360]  我要對他們說什麼呢
[00:18:34.360 --> 00:18:37.360]  上帝有沒有名字
[00:18:37.360 --> 00:18:38.360]  以色列的神有沒有名字
[00:18:38.360 --> 00:18:40.360]  沒有名字
[00:18:40.360 --> 00:18:44.360]  耶護說這個名字是神給摩西叫的
[00:18:44.360 --> 00:18:47.360]  是神給他們的
[00:18:47.360 --> 00:18:53.360]  這個名字在以色列是很重要的
[00:18:53.360 --> 00:18:55.360]  為什麼呢
[00:18:55.360 --> 00:18:58.360]  每一個地方的埃及人
[00:18:58.360 --> 00:19:01.360]  都有一個神的名字
[00:19:01.360 --> 00:19:02.360]  每一個神的名字
[00:19:02.360 --> 00:19:04.360]  代表了一個地方的勢力
[00:19:04.360 --> 00:19:07.360]  代表了他們所做的工作
