
[00:00:00.000 --> 00:00:05.600]  各位電視姐妹、各位朋友,你們好
[00:10:32.600 --> 00:10:34.600]  去日本遊客拍照
[00:10:34.600 --> 00:10:40.600]  這起碼是一個極大的諷刺大笑話
[00:10:40.600 --> 00:10:47.600]  但我相信她的內心可能比阿琪更加痛苦
[00:10:47.600 --> 00:10:50.600]  歸根究底,這是一個身份的問題
[00:10:50.600 --> 00:10:53.600]  阿琪為了家,為了國
[00:10:53.600 --> 00:10:56.600]  被送到山打根做妓女
[00:10:56.600 --> 00:10:59.600]  為了家,因為她要賺錢
[00:10:59.600 --> 00:11:02.600]  讓她的哥哥買房子,組織家庭
[00:11:02.600 --> 00:11:04.600]  為了國,因為國家經濟不好
[00:11:04.600 --> 00:11:07.600]  要出外賺外匯
[00:11:07.600 --> 00:11:12.600]  日本政府當時是間接鼓勵少女去南洋做藍藥姐
[00:11:12.600 --> 00:11:19.600]  但結果她成為一個不為日本人所認可的妓女
[00:11:19.600 --> 00:11:24.600]  似乎她已經不是被接受為一個普通的日本人
[00:11:24.600 --> 00:11:28.600]  甚至家裡的兒子、哥哥、朋友、鄰居
[00:11:28.600 --> 00:11:30.600]  都是遺棄她
[00:11:30.600 --> 00:11:34.600]  史利玉吾的身份更加複雜
[00:11:34.600 --> 00:11:36.600]  從她的名字看來
[00:11:36.600 --> 00:11:38.600]  她都不知道自己是誰
[00:11:38.600 --> 00:11:42.600]  在亞美族人當中她叫史利玉吾
[00:11:42.600 --> 00:11:45.600]  在日本人當中她叫中村輝富
[00:11:45.600 --> 00:11:48.600]  在中國人當中她叫李剛輝
[00:11:48.600 --> 00:11:56.600]  但她卻不為亞美族人、日本人、中國人所能認同
[00:11:56.600 --> 00:12:03.600]  她能夠做到的是繼續扮演一個流落在印尼森林的野人
[00:12:03.600 --> 00:12:07.600]  以這個身份了結一生
[00:12:07.600 --> 00:12:10.600]  是非常非常淒涼
[00:12:10.600 --> 00:12:15.600]  根本上你和我都有一個很基本的問題
[00:12:15.600 --> 00:12:17.600]  我是誰呢?
[00:12:17.600 --> 00:12:21.600]  對聖經來說,這不單只是一個政治問題
[00:12:21.600 --> 00:12:24.600]  文化問題、社會問題、心理問題
[00:12:24.600 --> 00:12:27.600]  而是一個更深層次的問題
[00:12:27.600 --> 00:12:31.600]  我覺得這個深層次問題是一個神學問題
[00:12:31.600 --> 00:12:35.600]  究竟你身上受了什麼印記呢?
[00:12:35.600 --> 00:12:39.600]  是屬於撒旦的印記還是屬神的印記呢?
[00:12:39.600 --> 00:12:44.600]  這就是啟示錄第十四章我們要討論的一個問題
[00:12:44.600 --> 00:12:49.600]  首先我們來看看「我是誰」這個課題第一節
[00:12:49.600 --> 00:13:01.600]  「我又觀看見羔羊站在石安山,同他有十四萬四千人,都有他的名和他父的名寫在額上。」
[00:13:01.600 --> 00:13:06.600]  在第一節我們不單止可以看到羔羊和獸的對比
[00:13:06.600 --> 00:13:17.600]  我們更加可以看到跟隨羔羊的人和跟隨獸的跟隨者的一個很強烈的對比
[00:13:17.600 --> 00:13:21.600]  我們首先來看看對比是什麼
[00:13:21.600 --> 00:13:27.600]  羔羊的耶穌站在石安山上
[00:13:27.600 --> 00:13:30.600]  石安山不是指地上的石安山
[00:13:30.600 --> 00:13:32.600]  不是指耶路撒冷的石安山
[00:13:32.600 --> 00:13:35.600]  而是指天上的石安山
[00:13:35.600 --> 00:13:43.600]  而撒旦的龍站在海邊的沙上等候著那一獸
[00:13:43.600 --> 00:13:48.600]  而羔羊耶穌站在天上的石安山
[00:13:48.600 --> 00:13:52.600]  和耶穌一起有十四萬四千人
[00:13:52.600 --> 00:13:56.600]  但龍在海邊只是等著兩隻獸上來
[00:13:56.600 --> 00:14:03.600]  而兩隻獸也是朝著各方各族各民各國跟隨他們的人
[00:14:03.600 --> 00:14:14.600]  第三 十四萬四千人當中也有羔羊的名字和許富的名字寫在額上
[00:14:14.600 --> 00:14:20.600]  所以十四萬四千當然不是指直解十四萬四千
[00:14:20.600 --> 00:14:24.600]  十四萬四千就是十二乘十二乘一千
[00:14:24.600 --> 00:14:30.600]  對猶太人來說就是所有屬神的人
[00:14:30.600 --> 00:14:33.600]  這裡是指所有屬神的人
[00:14:33.600 --> 00:14:38.600]  不只是以色列人也不只是在大災難當中的人
[00:14:38.600 --> 00:14:40.600]  是全部的信徒
[00:14:40.600 --> 00:14:44.600]  十四萬四千是指全部的意思
[00:14:44.600 --> 00:14:48.600]  但獸所迷惑的人是什麼呢?
[00:14:48.600 --> 00:14:54.600]  在聖經裡說無論大小貧富自主為奴
[00:14:54.600 --> 00:14:57.600]  在手上或額上都會受到他的印記
[00:14:57.600 --> 00:14:58.600]  這是什麼印記呢?
[00:14:58.600 --> 00:15:02.600]  是有獸的名和獸的數目的印記
[00:15:02.600 --> 00:15:08.600]  很明顯我們看到一個最大的分別就是印記的不同
[00:15:08.600 --> 00:15:13.600]  一個是有耶穌和天父的名字的印記
[00:15:13.600 --> 00:15:18.600]  另外一個是有獸的名字就是撒旦的名字和獸的數目的印記
[00:15:18.600 --> 00:15:21.600]  很自然我們會問印記是什麼意思呢?
[00:15:21.600 --> 00:15:26.600]  在啟述裡我們看到有兩大幫對敵
[00:15:26.600 --> 00:15:29.600]  這兩個對敵的陣營都有一個共同點
[00:15:29.600 --> 00:15:31.600]  就是額上有印記
[00:15:31.600 --> 00:15:36.600]  一個陣營是跟隨高揚的十四萬四千人
[00:15:36.600 --> 00:15:40.600]  他們額上有高揚和父的名字的印記
[00:15:40.600 --> 00:15:44.600]  另外一幫是跟隨獸假基督的人
[00:15:44.600 --> 00:15:48.600]  他們額上是有獸的名字和他們的數目
[00:15:48.600 --> 00:15:50.600]  印記是什麼意思呢?
[00:15:50.600 --> 00:15:53.600]  其實它代表你是屬於哪一幫
[00:15:53.600 --> 00:15:56.600]  就是說你的主人用我們今天俗語來說
[00:15:56.600 --> 00:15:58.600]  你的大哥是誰
[00:15:58.600 --> 00:16:03.600]  昔日羅馬時代每一個奴隸身上都要有一個印記
[00:16:03.600 --> 00:16:06.600]  那個印記刻了主人的名字
[00:16:06.600 --> 00:16:09.600]  表示他是屬於那個主人的
[00:16:09.600 --> 00:16:12.600]  他的屬主是誰呢?英文所謂ownership
[00:16:12.600 --> 00:16:15.600]  印記是表明那個ownership是誰
[00:16:15.600 --> 00:16:17.600]  那個主人是誰
[00:16:17.600 --> 00:16:19.600]  但是除了這個之外
[00:16:19.600 --> 00:16:22.600]  除了奴隸是有印記之外
[00:16:22.600 --> 00:16:25.600]  羅馬的士兵也有印記
[00:16:25.600 --> 00:16:29.600]  是寫上了許將軍的名字
[00:16:29.600 --> 00:16:33.600]  表示他忠心效忠這個將領
[00:16:33.600 --> 00:16:35.600]  所以印記有另外一個意思
[00:16:35.600 --> 00:16:38.600]  就是效忠的意思loyalty
[00:16:38.600 --> 00:16:40.600]  還有第三個意思
[00:16:40.600 --> 00:16:45.600]  考古學家也發現印記有第三個意義
[00:16:45.600 --> 00:16:48.600]  他發現一封信是第三世紀的時候
[00:16:48.600 --> 00:16:50.600]  一個青年人寫給他爸爸的
[00:16:50.600 --> 00:16:54.600]  他說爸爸你在身上應該納一個印記
[00:16:54.600 --> 00:16:56.600]  寫上你的名字
[00:16:56.600 --> 00:16:58.600]  因為當時治安不好
[00:16:58.600 --> 00:17:02.600]  很多時候出街都是被人羞責
[00:17:02.600 --> 00:17:06.600]  這樣當你受傷或者失蹤或者諸如此類的時候
[00:17:06.600 --> 00:17:11.600]  人可以根據你的印記認出你的身份
[00:17:11.600 --> 00:17:16.600]  所以第三個意思是身份問題
[00:17:16.600 --> 00:17:20.600]  所以印記既然表明你的主人是誰
[00:17:20.600 --> 00:17:22.600]  所謂的ownership
[00:17:22.600 --> 00:17:24.600]  也表明你是效忠誰
[00:17:24.600 --> 00:17:25.600]  就是你的loyalty
[00:17:25.600 --> 00:17:27.600]  還表明你的身份是甚麼
[00:17:27.600 --> 00:17:29.600]  你的identity
[00:17:29.600 --> 00:17:32.600]  究竟你是屬於誰
[00:17:32.600 --> 00:17:36.600]  是屬基督還是屬假基督
[00:17:36.600 --> 00:17:40.600]  其次我們看看還有不同的地方
[00:17:40.600 --> 00:17:45.600]  十四章第一節說高揚站在石安山上
[00:17:45.600 --> 00:17:48.600]  而龍站在海邊等候那獸
[00:17:48.600 --> 00:17:51.600]  究竟石安山是甚麼意思呢?
[00:17:51.600 --> 00:17:55.600]  希伯來書第十二章二十二節給我們一個很好的答案
[00:17:55.600 --> 00:17:58.600]  你們那是來到石安山
[00:17:58.600 --> 00:18:00.600]  永生神的成一
[00:18:00.600 --> 00:18:03.600]  就是天上的耶路撒冷
[00:18:03.600 --> 00:18:07.600]  在希伯來書第十一章十三節至十六節又說
[00:18:07.600 --> 00:18:11.600]  這些人(信徒)都是存著信心的
[00:18:11.600 --> 00:18:14.600]  並沒有得著所應許的
[00:18:14.600 --> 00:18:17.600]  他們都是從遠處望見
[00:18:17.600 --> 00:18:19.600]  且歡喜迎接
[00:18:19.600 --> 00:18:23.600]  又承認自己在世上是客裡事寄居的
[00:18:23.600 --> 00:18:27.600]  說者說的人要表明尋找一個家鄉
[00:18:27.600 --> 00:18:29.600]  一個更美的家鄉
[00:18:29.600 --> 00:18:31.600]  就是在天上的
[00:18:31.600 --> 00:18:36.600]  希伯來書的作者就為我們解答了一個非常重要的問題
[00:18:36.600 --> 00:18:38.600]  這個問題就是我是誰
[00:18:38.600 --> 00:18:40.600]  我的身份是甚麼
[00:18:41.600 --> 00:18:44.600]  希伯來書給我們一個很清楚的解釋
[00:18:44.600 --> 00:18:48.600]  或者我們看看這個課題我是誰
[00:18:48.600 --> 00:18:50.600]  如果有人問
[00:18:50.600 --> 00:18:52.600]  蘇牧師你可否介紹一下你自己
[00:18:52.600 --> 00:18:54.600]  你是誰
[00:18:54.600 --> 00:18:55.600]  通常我會怎樣說
[00:18:55.600 --> 00:18:57.600]  我叫蘇永潤
[00:18:57.600 --> 00:19:00.600]  我住在三藩市灣區
[00:19:00.600 --> 00:19:02.600]  我有一個太太、一個兒子、一個女兒
[00:19:02.600 --> 00:19:04.600]  我是做牧師的
[00:19:04.600 --> 00:19:08.600]  我是三藩市報道會的顧問牧師
[00:19:08.600 --> 00:19:10.600]  我先前是從香港來的
[00:19:10.600 --> 00:19:12.600]  來了幾十年了
[00:19:12.600 --> 00:19:17.600]  我所有說話去介紹自己
[00:19:17.600 --> 00:19:19.600]  都有一個特點
[00:19:19.600 --> 00:19:22.600]  是從關係去表明我的身份
[00:19:22.600 --> 00:19:26.600]  我是住在三藩市灣區的
[00:19:26.600 --> 00:19:31.600]  即是我和我周圍的社區的關係是甚麼
[00:19:31.600 --> 00:19:33.600]  我從香港來的
[00:19:33.600 --> 00:19:35.600]  我的歷史背景是怎樣
[00:19:35.600 --> 00:19:37.600]  我的關係是怎樣
[00:19:37.600 --> 00:19:39.600]  我有太太就是我家裏的關係
[00:19:39.600 --> 00:19:42.600]  我有兒女也是家裏的關係
[00:19:42.600 --> 00:19:44.600]  我們從這些關係
[00:19:44.600 --> 00:19:46.600]  從家人的關係
[00:19:46.600 --> 00:19:48.600]  從社區的關係
[00:19:48.600 --> 00:19:49.600]  從友朋友的關係
[00:19:49.600 --> 00:19:50.600]  從國家的關係
[00:19:50.600 --> 00:19:52.600]  從民族的關係
[00:19:52.600 --> 00:19:55.600]  來表達出我的身份
[00:19:55.600 --> 00:19:57.600]  假如之間
[00:19:57.600 --> 00:20:00.600]  這些關係破碎了
[00:20:00.600 --> 00:20:02.600]  這樣的時候
[00:20:02.600 --> 00:20:05.600]  我的身份就發生一個危機
[00:20:05.600 --> 00:20:08.600]  這個叫Identity in Crisis
[00:20:08.600 --> 00:20:10.600]  比方來說
[00:20:10.600 --> 00:20:12.600]  你是新移民
[00:20:12.600 --> 00:20:13.600]  初來步到
[00:20:13.600 --> 00:20:15.600]  人生路不順
[00:20:15.600 --> 00:20:17.600]  語言又有問題
[00:20:17.600 --> 00:20:19.600]  又沒有親戚朋友
[00:20:19.600 --> 00:20:22.600]  甚至找工作又有困難
[00:20:22.600 --> 00:20:25.600]  似乎你以前建立所有的關係
[00:20:25.600 --> 00:20:28.600]  突然間全部中斷了
[00:20:28.600 --> 00:20:30.600]  你來到一個陌生的環境
[00:20:30.600 --> 00:20:32.600]  你會很不開心
[00:20:32.600 --> 00:20:34.600]  從這個角度去看
[00:20:34.600 --> 00:20:38.600]  你的身份已經發生極大的危機
[00:20:38.600 --> 00:20:41.600]  先前我和大家說這兩個故事
[00:20:41.600 --> 00:20:43.600]  阿奇和史利玉
[00:20:43.600 --> 00:20:48.600]  他們正處於一個身份極大的危機
[00:20:48.600 --> 00:20:53.600]  以致心裏覺得非常痛苦
[00:20:53.600 --> 00:20:55.600]  不小心移民
[00:20:55.600 --> 00:20:58.600]  更加處於一個警方裏
[00:20:58.600 --> 00:21:01.600]  更加想到那些沒有身份的移民
[00:21:01.600 --> 00:21:04.600]  更加慘
[00:21:04.600 --> 00:21:06.600]  但我們要明白一件事
[00:21:06.600 --> 00:21:09.600]  所有這些關係
[00:21:09.600 --> 00:21:12.600]  當我們要面臨死亡的時候
[00:21:12.600 --> 00:21:15.600]  這個危機就會出現
[00:21:15.600 --> 00:21:16.600]  死亡在聖經看來
[00:21:16.600 --> 00:21:19.600]  不只是最後一口氣
[00:21:19.600 --> 00:21:21.600]  是一種勢力
[00:21:21.600 --> 00:21:24.600]  一種破壞我們中間的勢力
[00:21:24.600 --> 00:21:29.600]  死亡不再是有夫妻的關係斷絕
[00:21:29.600 --> 00:21:33.600]  死亡不再有昔日、今日、將來
[00:21:33.600 --> 00:21:36.600]  沒有了時間觀念
[00:21:36.600 --> 00:21:39.600]  所有的關係都破碎了
[00:21:39.600 --> 00:21:42.600]  所以希伯來書告訴我們
[00:21:42.600 --> 00:21:46.600]  我們真正的身份是一個
[00:21:46.600 --> 00:21:48.600]  不可以破滅的關係
[00:21:48.600 --> 00:21:50.600]  就是我們和神的關係
[00:21:50.600 --> 00:21:52.600]  我們和人的關係
[00:21:52.600 --> 00:21:56.600]  死亡就會中斷了
[00:21:56.600 --> 00:21:58.600]  我們和社區的關係
[00:21:58.600 --> 00:22:00.600]  很多時候也會中斷
[00:22:00.600 --> 00:22:02.600]  但我們和神的關係
[00:22:02.600 --> 00:22:04.600]  是永遠不會中斷
[00:22:04.600 --> 00:22:05.600]  就像保羅說
[00:22:05.600 --> 00:22:08.600]  有誰可以叫我們和基督隔絕呢?
[00:22:08.600 --> 00:22:11.600]  所以我們是沒有一個永恆的家鄉
[00:22:11.600 --> 00:22:13.600]  不是地上的家鄉
[00:22:13.600 --> 00:22:14.600]  希伯來書告訴我們
[00:22:14.600 --> 00:22:16.600]  在世上我們只是一個過客
[00:22:16.600 --> 00:22:18.600]  只是客女
[00:22:18.600 --> 00:22:19.600]  不是公民
