
[00:00:00.000 --> 00:00:07.000]  今日會一齊重新看一段聖經
[00:03:19.000 --> 00:03:22.000]  聽他們說話的時候都很嚇人
[00:03:22.000 --> 00:03:27.000]  進去之後就一生無法離開
[00:03:27.000 --> 00:03:31.000]  原來才發現到是一個異端
[00:03:31.000 --> 00:03:32.000]  是一個邪教
[00:03:32.000 --> 00:03:34.000]  不是一般的佛教
[00:03:34.000 --> 00:03:38.000]  是一種扭曲所變形的
[00:03:38.000 --> 00:03:41.000]  本色化到一個地步
[00:03:41.000 --> 00:03:44.000]  是一種邪教的活動
[00:03:44.000 --> 00:03:47.000]  雖然他未至於要我賣身
[00:03:47.000 --> 00:03:51.000]  但至少他們的做法是
[00:03:51.000 --> 00:03:54.000]  希望信徒越多參與
[00:03:54.000 --> 00:03:59.000]  越多的捐獻到廟堂裏面
[00:03:59.000 --> 00:04:01.000]  我為何會認識他們呢
[00:04:01.000 --> 00:04:03.000]  因為他們來我們店舖買貨
[00:04:03.000 --> 00:04:05.000]  買貨的時候是用來做齋
[00:04:05.000 --> 00:04:08.000]  材料全部都是最低級的材料
[00:04:08.000 --> 00:04:12.000]  最簡單的東西是我們家賣的合桃肉
[00:04:12.000 --> 00:04:15.000]  合桃肉是很珍貴的東西
[00:04:15.000 --> 00:04:17.000]  是很好的合桃肉
[00:04:17.000 --> 00:04:22.000]  但不好的那些是碎一碎的
[00:04:22.000 --> 00:04:25.000]  他們就買那些來做
[00:04:25.000 --> 00:04:27.000]  給善信吃
[00:04:27.000 --> 00:04:33.000]  從而收回一大筆的齋費用
[00:04:33.000 --> 00:04:36.000]  其實經過這些事件
[00:04:36.000 --> 00:04:41.000]  當我開始在基督教裏面認識
[00:04:41.000 --> 00:04:43.000]  相信主耶穌的時候
[00:04:43.000 --> 00:04:47.000]  原來這個表現和基督教裏面的人很類似
[00:04:47.000 --> 00:04:49.000]  原來很多返教會的人
[00:04:49.000 --> 00:04:51.000]  他們只是落入一個狀態
[00:04:51.000 --> 00:04:54.000]  我稱他們為教徒
[00:04:54.000 --> 00:04:58.000]  他們只是在教會裏面信教
[00:04:58.000 --> 00:05:02.000]  但教會裏面所信的東西是甚麼呢
[00:05:02.000 --> 00:05:03.000]  其實不是太重要
[00:05:03.000 --> 00:05:07.000]  基督教裏面很多人返去基督教會
[00:05:07.000 --> 00:05:10.000]  其實只是想覺得返去
[00:05:10.000 --> 00:05:13.000]  這個神能夠幫助他們
[00:05:13.000 --> 00:05:16.000]  這個神有很多的保護
[00:05:16.000 --> 00:05:19.000]  這個神是至高無上的上帝
[00:05:19.000 --> 00:05:22.000]  他是最有力量的
[00:05:22.000 --> 00:05:26.000]  他們就返回教會裏面
[00:05:26.000 --> 00:05:28.000]  或者返回教堂裏面
[00:05:28.000 --> 00:05:32.000]  但至於這個教裏面所講的
[00:05:32.000 --> 00:05:35.000]  最重要的文獻聖經是甚麼呢
[00:05:35.000 --> 00:05:38.000]  大部份都沒有興趣
[00:05:38.000 --> 00:05:41.000]  但要表現出自己是教徒
[00:05:41.000 --> 00:05:43.000]  不是一個信徒
[00:05:43.000 --> 00:05:44.000]  是一個教徒
[00:05:44.000 --> 00:05:47.000]  他們就落入了一個現象
[00:05:47.000 --> 00:05:50.000]  就是以金句道日
[00:05:50.000 --> 00:05:54.000]  我稱這種信仰為標題式的信仰
[00:05:54.000 --> 00:05:57.000]  很多時候很多人去信主
[00:05:57.000 --> 00:05:59.000]  其實都是標題式
[00:05:59.000 --> 00:06:01.000]  只會幾句
[00:06:01.000 --> 00:06:03.000]  最簡單的理解就是
[00:06:03.000 --> 00:06:05.000]  一定會懂得這句
[00:06:05.000 --> 00:06:08.000]  我們的主耶穌基督是甚麼
[00:06:08.000 --> 00:06:09.000]  有恩典
[00:06:09.000 --> 00:06:11.000]  所以他怎樣呢
[00:06:11.000 --> 00:06:13.000]  就拯救世人
[00:06:13.000 --> 00:06:16.000]  信了他的人又怎樣呢
[00:06:16.000 --> 00:06:20.000]  有很多豐富的祝福在他身上
[00:06:20.000 --> 00:06:24.000]  約翰福音三章十六字
[00:06:24.000 --> 00:06:26.000]  神就愛世人
[00:06:26.000 --> 00:06:29.000]  所以將他獨生子賜給他們
[00:06:29.000 --> 00:06:32.000]  叫一切信他的不戰滅亡反得永生
[00:06:32.000 --> 00:06:34.000]  嘩 多好啊
[00:06:34.000 --> 00:06:36.000]  從來沒有責任的
[00:06:36.000 --> 00:06:39.000]  留意一下他們所說的標題式信仰
[00:06:39.000 --> 00:06:42.000]  因為只需要你聽起來舒服
[00:06:42.000 --> 00:06:46.000]  能夠覺得是你虔誠的感覺的經文
[00:06:46.000 --> 00:06:48.000]  他就搬出來給你用
[00:06:48.000 --> 00:06:51.000]  這種信仰是很危險的
[00:06:51.000 --> 00:06:56.000]  因為這種信仰其實是反映出
[00:06:56.000 --> 00:06:58.000]  很多人根本是未信的
[00:06:58.000 --> 00:07:01.000]  今天教會有另一種說法
[00:07:01.000 --> 00:07:04.000]  我們做信徒不要批評別人的信仰
[00:07:04.000 --> 00:07:06.000]  其實別人的信仰是很好的
[00:07:06.000 --> 00:07:07.000]  每個人都好
[00:07:07.000 --> 00:07:09.000]  他不好你也不要說他不好
[00:07:09.000 --> 00:07:13.000]  反而我們在聖經裏面看到的主耶穌基督
[00:07:13.000 --> 00:07:17.000]  甚至他的門徒 司徒不是這樣
[00:07:17.000 --> 00:07:22.000]  最簡單 如果說司徒保羅最厲害的那個
[00:07:22.000 --> 00:07:25.000]  但很多時候我們留意到在聖經當中
[00:07:25.000 --> 00:07:28.000]  司徒保羅去到不同的地方
[00:07:28.000 --> 00:07:32.000]  去傳道的時候都用了一句說話
[00:07:32.000 --> 00:07:35.000]  用神的道理去教訓人
[00:07:35.000 --> 00:07:37.000]  耶穌也是用這個陳述
[00:07:37.000 --> 00:07:38.000]  在馬太福音裏面也說
[00:07:38.000 --> 00:07:43.000]  耶穌去傳道的時候用神的話去教訓人
[00:07:43.000 --> 00:07:46.000]  (英文)
[00:07:46.000 --> 00:07:50.000]  應該用希臘文的動詞來說
[00:07:50.000 --> 00:07:53.000]  去教導人去指出別人的問題
[00:07:53.000 --> 00:07:56.000]  所以甚至保羅寫他的書信的時候
[00:07:56.000 --> 00:07:58.000]  說神的道是怎樣的
[00:07:58.000 --> 00:08:02.000]  (英文)
[00:08:02.000 --> 00:08:04.000]  就是你不正才去教訓督澤
[00:08:04.000 --> 00:08:07.000]  你正就不需要去教訓督澤
[00:08:07.000 --> 00:08:14.000]  這種信仰在教會裏面是不被尊重的
[00:08:14.000 --> 00:08:18.000]  很多時候教會只是希望將信徒
[00:08:18.000 --> 00:08:23.000]  幫他們覺得信了上帝成為教徒之後
[00:08:23.000 --> 00:08:26.000]  他靈性很好 他很虔誠
[00:08:26.000 --> 00:08:32.000]  但其實卻是將一些人原本有機會去相信主的
[00:08:32.000 --> 00:08:33.000]  推向怨滅亡
[00:08:33.000 --> 00:08:37.000]  因為他未得救你讓他以為得救的時候
[00:08:37.000 --> 00:08:39.000]  反而是非常危險
[00:08:39.000 --> 00:08:41.000]  如果一個信徒
[00:08:41.000 --> 00:08:45.000]  你都落入這種標題式的信仰的時候
[00:08:45.000 --> 00:08:47.000]  很容易會跌入一個現象
[00:08:47.000 --> 00:08:50.000]  就是以為自己很虔誠
[00:08:50.000 --> 00:08:57.000]  於是他的靈性只是騎牆在一個危險之下
[00:08:57.000 --> 00:09:02.000]  隨時都可能因為錯信
[00:09:02.000 --> 00:09:05.000]  或者因為標題式的信仰誤導了
[00:09:05.000 --> 00:09:07.000]  以為自己是信主
[00:09:07.000 --> 00:09:10.000]  以為已經很尊敬上主
[00:09:10.000 --> 00:09:16.000]  但卻變成一種非相信的信徒的狀態
[00:09:16.000 --> 00:09:21.000]  今天我們來看看這群人物
[00:09:21.000 --> 00:09:26.000]  在聖經裡的馬太福音第22章第34節
[00:09:26.000 --> 00:09:29.000]  直到第40節
[00:09:29.000 --> 00:09:35.000]  在經文裡帶我們一起看到一個現象
[00:09:35.000 --> 00:09:42.000]  就是這群人走來和耶穌有爭論
[00:09:42.000 --> 00:09:44.000]  這群人以為自己很虔誠
[00:09:44.000 --> 00:09:47.000]  這群人叫做法尼塞人
[00:09:47.000 --> 00:09:54.000]  他們看到之前的同黨
[00:09:54.000 --> 00:09:56.000]  殺死的那個人
[00:09:56.000 --> 00:10:01.000]  竟然被耶穌頂到一句都不能回覆的時候
[00:10:01.000 --> 00:10:04.000]  他們心裡覺得很不舒服
[00:10:04.000 --> 00:10:06.000]  在這個情況下
[00:10:06.000 --> 00:10:10.000]  他們的靈性真正的現象就暴露了出來
[00:10:10.000 --> 00:10:13.000]  但當他被暴露之後
[00:10:13.000 --> 00:10:18.000]  耶穌不僅要把錯誤表露出來
[00:10:18.000 --> 00:10:21.000]  還要提供出路給他們
[00:10:21.000 --> 00:10:23.000]  所以耶穌在這段聖經裡
[00:10:23.000 --> 00:10:30.000]  嘗試幫助或者提醒這群法尼塞人
[00:10:30.000 --> 00:10:33.000]  直到他們來挑戰耶穌的時候
[00:10:33.000 --> 00:10:36.000]  也成為一個幫助他們靈性進深
[00:10:36.000 --> 00:10:40.000]  或者跳出假虔誠的狀態
[00:10:40.000 --> 00:10:43.000]  我們讀讀這段聖經吧
[00:10:43.000 --> 00:10:45.000]  不是很長 只有幾節經文
[00:10:45.000 --> 00:10:47.000]  34至40節
[00:10:47.000 --> 00:10:50.000]  讓我們熟悉一下這段聖經的內文
[00:10:50.000 --> 00:10:53.000]  看看當中所說的是什麼
[00:10:53.000 --> 00:10:56.000]  我們一起打開馬達福音第22章
[00:10:56.000 --> 00:10:59.000]  從第34至40節一起讀
[00:10:59.000 --> 00:11:05.000]  法尼塞人聽見耶穌堵住了殺死該人的口
[00:11:05.000 --> 00:11:07.000]  他們就聚集
[00:11:07.000 --> 00:11:10.000]  其中有一個人是律法師
[00:11:10.000 --> 00:11:12.000]  要試探耶穌
[00:11:12.000 --> 00:11:13.000]  就問他說
[00:11:13.000 --> 00:11:18.000]  夫子 律法上的誡命哪一條是最大的呢?
[00:11:18.000 --> 00:11:20.000]  耶穌對他說
[00:11:20.000 --> 00:11:24.000]  你要盡心盡性盡義愛主你的神
[00:11:24.000 --> 00:11:27.000]  這是誡命中的第一
[00:11:27.000 --> 00:11:29.000]  且是最大的
[00:11:29.000 --> 00:11:30.000]  其次也相仿
[00:11:30.000 --> 00:11:33.000]  就是要愛人如己
[00:11:33.000 --> 00:11:38.000]  兩條誡命是律法和先知一切道理的總綱
[00:11:38.000 --> 00:11:41.000]  這段聖經的詞文是說什麼呢?
[00:11:41.000 --> 00:11:43.000]  我略略簡單的說
[00:11:43.000 --> 00:11:45.000]  剛才也有提到
[00:11:45.000 --> 00:11:47.000]  就是說有些殺死該人
[00:11:47.000 --> 00:11:49.000]  走來挑戰耶穌
[00:11:49.000 --> 00:11:51.000]  因為這群殺死該人
[00:11:51.000 --> 00:11:54.000]  原來他們的神學和法尼塞人是剛剛相反的
[00:11:54.000 --> 00:11:57.000]  他們不信復活 不信天使
[00:11:57.000 --> 00:12:00.000]  這些事他們也不會相信
[00:12:00.000 --> 00:12:03.000]  但法尼塞人又和他們走在一起
[00:12:03.000 --> 00:12:08.000]  所以上星期我們看過這段經文的時候
[00:12:08.000 --> 00:12:10.000]  我們說很多時候有些人走在一起
[00:12:10.000 --> 00:12:12.000]  不一定是有共信的
[00:12:12.000 --> 00:12:14.000]  這是一個笑話
[00:12:14.000 --> 00:12:16.000]  不過也會屢屢發生在教會裡
[00:12:16.000 --> 00:12:20.000]  其實教會裡是不是真的有很多人共信耶穌基督呢?
[00:12:20.000 --> 00:12:22.000]  是的話怎麼共信呢?
[00:12:22.000 --> 00:12:24.000]  還是根本不共信呢?
[00:12:24.000 --> 00:12:28.000]  這些留待教會學的專家去研究
[00:12:28.000 --> 00:12:32.000]  不過很多時候我們去看聖經裡
[00:12:32.000 --> 00:12:38.000]  如果我們將感性和主觀性不弄清楚的話
[00:12:38.000 --> 00:12:43.000]  將感性勝過聖經本身的客觀性的時候
[00:12:43.000 --> 00:12:45.000]  很容易變成一個疑端
[00:12:45.000 --> 00:12:47.000]  甚至是一個錯信
[00:12:47.000 --> 00:12:51.000]  這種情況我們需要很小心
[00:12:51.000 --> 00:12:53.000]  因為魔鬼撒旦最喜歡用這種手段
[00:12:53.000 --> 00:12:56.000]  你越覺得虔誠魔鬼撒旦就越容易入手
[00:12:56.000 --> 00:13:01.000]  所以上一次我們講到的結論就是
[00:13:01.000 --> 00:13:08.000]  我們的信一定要在一個情理平衡的狀態之下
[00:13:08.000 --> 00:13:10.000]  這是一個學習
[00:13:10.000 --> 00:13:16.000]  信徒是需要在人生裡學習一個情理平衡的信仰藝術
[00:13:16.000 --> 00:13:19.000]  The art of spiritual equilibrium
[00:13:19.000 --> 00:13:21.000]  來到今天這段聖經
[00:13:21.000 --> 00:13:24.000]  這幫法尼賽人又來了
[00:13:24.000 --> 00:13:26.000]  為什麼來我們再詳細講
[00:13:26.000 --> 00:13:29.000]  不過今天這段聖經我會分為兩個大部分和大家看
[00:13:29.000 --> 00:13:33.000]  第一個部分是從第34至36節裡
[00:13:33.000 --> 00:13:40.000]  我們看到原來私貪就能夠暴露出一個人的信仰基礎的問題
[00:13:40.000 --> 00:13:43.000]  那時候基督徒很怕私貪
[00:13:43.000 --> 00:13:49.000]  甚至有些神學家或者牧者就說
[00:13:49.000 --> 00:13:52.000]  私貪和私戀是同一個字
[00:13:52.000 --> 00:13:55.000]  沒錯是同一個字
[00:13:55.000 --> 00:13:57.000]  不過為什麼是同一個字呢
[00:13:57.000 --> 00:14:03.000]  在聖經裡很多東西只有一樣東西
[00:14:03.000 --> 00:14:06.000]  但是有不同的結果
[00:14:06.000 --> 00:14:10.000]  比如簡單的說
[00:14:10.000 --> 00:14:14.000]  我們在聖經裡留意一下
[00:14:14.000 --> 00:14:19.000]  有些行為上帝做主角的事情
[00:14:19.000 --> 00:14:21.000]  就是有建造性的
[00:14:21.000 --> 00:14:26.000]  但是如果那件事是人去做的時候
[00:14:26.000 --> 00:14:29.000]  就變成一件壞事
[00:14:29.000 --> 00:14:34.000]  私貪或者私戀就是其中一個動作
[00:14:34.000 --> 00:14:36.000]  一個行為
[00:14:36.000 --> 00:14:39.000]  當上帝主動來做的時候
[00:14:39.000 --> 00:14:41.000]  就是做就聖
[00:14:41.000 --> 00:14:43.000]  但是如果人去做的時候
[00:14:43.000 --> 00:14:45.000]  就是負面的
[00:14:45.000 --> 00:14:47.000]  今天我們來看看這段聖經
[00:14:47.000 --> 00:14:49.000]  其實也不是的
[00:14:49.000 --> 00:14:52.000]  在馬太福音裡不斷持續有這個字眼
[00:14:52.000 --> 00:14:56.000]  說到有關於這幫人來私貪耶穌
[00:14:56.000 --> 00:14:59.000]  但是現在來到這裡
[00:14:59.000 --> 00:15:03.000]  我們發現耶穌似乎是藉著他們的私貪
[00:15:03.000 --> 00:15:06.000]  暴露了他們信仰的問題之後
[00:15:06.000 --> 00:15:11.000]  可能幫到他們成為一個成長的動力
[00:15:11.000 --> 00:15:14.000]  怎樣呢 我們來看看
[00:15:14.000 --> 00:15:16.000]  34-36節
[00:15:16.000 --> 00:15:18.000]  34-36節說到
[00:15:18.000 --> 00:15:23.000]  法尼塞人聽見耶穌堵住了撒都該人的口
[00:15:23.000 --> 00:15:25.000]  他們就聚集
[00:15:25.000 --> 00:15:27.000]  我已經說過了
[00:15:27.000 --> 00:15:33.000]  在以色列的猶太教的公會裡
[00:15:33.000 --> 00:15:35.000]  其實有兩大勢力
[00:15:35.000 --> 00:15:37.000]  一批是法尼塞人
[00:15:37.000 --> 00:15:39.000]  另一批是撒都該人
[00:15:39.000 --> 00:15:41.000]  兩批人的神學不同
[00:15:41.000 --> 00:15:43.000]  不過雖然不同也好
[00:15:43.000 --> 00:15:50.000]  只要維繫自己在耶路撒冷猶太教裡的影響力
[00:15:50.000 --> 00:15:54.000]  甚至影響到所有猶太人的生命生活的時候
[00:15:54.000 --> 00:15:56.000]  他們不約而同
[00:15:56.000 --> 00:15:58.000]  就算神學不同也好
[00:15:58.000 --> 00:16:00.000]  法尼塞人和撒都該人都聚集在一起
[00:16:00.000 --> 00:16:03.000]  法尼塞人在這裡好像很公義
[00:16:03.000 --> 00:16:10.000]  聽見那批雖然神學不合格
[00:16:10.000 --> 00:16:13.000]  但被耶穌堵住了他們的口
[00:16:13.000 --> 00:16:15.000]  沒有答案
[00:16:15.000 --> 00:16:19.000]  於是他們心有不甘
[00:16:19.000 --> 00:16:22.000]  於是走在一起又開會
[00:16:22.000 --> 00:16:25.000]  開會這個字眼
[00:16:25.000 --> 00:16:27.000]  他們就聚集
[00:16:27.000 --> 00:16:30.000]  其實不是第一次出現
[00:16:30.000 --> 00:16:33.000]  這個情況好幾次
[00:16:33.000 --> 00:16:36.000]  當他們要去殺耶穌
[00:16:36.000 --> 00:16:41.000]  污衊耶穌在群眾裡的明星
[00:16:41.000 --> 00:16:43.000]  都很喜歡聚集
[00:16:43.000 --> 00:16:45.000]  所以這是其中一樣
[00:16:45.000 --> 00:16:46.000]  我們要留意
[00:16:46.000 --> 00:16:47.000]  聚集
[00:16:47.000 --> 00:16:50.000]  你和上帝走在一起聚集
[00:16:50.000 --> 00:16:54.000]  還是你為了自己的目的而聚集
[00:16:54.000 --> 00:16:56.000]  教會本身的目的就是
[00:16:56.000 --> 00:17:01.000]  按照上帝的意思被召出來聚集
[00:17:01.000 --> 00:17:03.000]  這個字叫Ecclesia
[00:17:03.000 --> 00:17:05.000]  教會的意思
[00:17:05.000 --> 00:17:09.000]  但如果你是為了自己的利益
[00:17:09.000 --> 00:17:12.000]  即是那批和你不共信的人
[00:17:12.000 --> 00:17:15.000]  法尼塞人都走出來
[00:17:15.000 --> 00:17:17.000]  和他們同在一起
[00:17:17.000 --> 00:17:19.000]  聚集一起商議
[00:17:19.000 --> 00:17:23.000]  如何去攻擊耶穌
[00:17:23.000 --> 00:17:28.000]  這個字眼被堵住了口
[00:17:28.000 --> 00:17:31.000]  在原文聖經裡有一個很特別的意思
[00:17:31.000 --> 00:17:38.000]  是說動物的口被罩住了
[00:17:38.000 --> 00:17:41.000]  在加拿大很少見
[00:17:41.000 --> 00:17:45.000]  其實香港以前都應該這樣
[00:17:45.000 --> 00:17:48.000]  香港應該帶狗出街要戴口罩
[00:17:48.000 --> 00:17:50.000]  因為怕咬人
[00:17:50.000 --> 00:17:52.000]  還要用繩子拖住
[00:17:52.000 --> 00:17:54.000]  在加拿大就不可以
[00:17:54.000 --> 00:17:56.000]  怕動物權益
[00:17:56.000 --> 00:17:58.000]  所以口罩怕被狗狗侵
[00:17:58.000 --> 00:18:00.000]  狗帶都不拿
[00:18:00.000 --> 00:18:02.000]  我發覺街坊的狗都自由奔放
[00:18:02.000 --> 00:18:05.000]  沒有狗繩子拖住
[00:18:05.000 --> 00:18:08.000]  但原文聖經這個字眼
[00:18:08.000 --> 00:18:10.000]  堵住了口
[00:18:10.000 --> 00:18:15.000]  象徵著動物被罩住了口
[00:18:15.000 --> 00:18:20.000]  以前的牛或馬或驢
[00:18:20.000 --> 00:18:22.000]  他們會被罩住口
[00:18:22.000 --> 00:18:24.000]  叫堵住了口
[00:18:24.000 --> 00:18:26.000]  為何要堵住口
[00:18:26.000 --> 00:18:29.000]  聖經有個字眼你應該會記得
[00:18:29.000 --> 00:18:31.000]  叫雀環
[00:18:31.000 --> 00:18:33.000]  雀環是甚麼
[00:18:33.000 --> 00:18:36.000]  是扣在動物牙鞘上
[00:18:36.000 --> 00:18:41.000]  就像我現在每晚為了醫治睡眠窒息症
[00:18:41.000 --> 00:18:43.000]  堵住口
[00:18:43.000 --> 00:18:45.000]  堵住了口
[00:18:45.000 --> 00:18:47.000]  整個人都硬了
[00:18:47.000 --> 00:18:49.000]  不是我
[00:18:49.000 --> 00:18:51.000]  是動物
[00:18:51.000 --> 00:18:54.000]  如果要用一隻動物來推磨
[00:18:54.000 --> 00:18:56.000]  例如驢仔
[00:18:56.000 --> 00:18:58.000]  用一隻雀環扣住
[00:18:58.000 --> 00:19:00.000]  驢仔的口
[00:19:00.000 --> 00:19:04.000]  掛在磨的上方讓牠走
[00:19:04.000 --> 00:19:06.000]  馬是一樣的
[00:19:06.000 --> 00:19:08.000]  想控制就這樣
[00:19:08.000 --> 00:19:10.000]  在哪裏有
[00:19:10.000 --> 00:19:12.000]  牙角書有講
[00:19:12.000 --> 00:19:14.000]  有講雀環的問題
[00:19:14.000 --> 00:19:17.000]  如果雀環扣在口裏
[00:19:17.000 --> 00:19:20.000]  就能夠全身受控制
[00:19:20.000 --> 00:19:25.000]  雀環或堵住了口就是這個動詞
[00:19:25.000 --> 00:19:27.000]  在聖經裏面
[00:19:27.000 --> 00:19:29.000]  馬太福音的作者
[00:19:29.000 --> 00:19:31.000]  馬太福音就是馬太
[00:19:31.000 --> 00:19:33.000]  瑞利
[00:19:33.000 --> 00:19:36.000]  他很懂得用形象化的字眼
[00:19:36.000 --> 00:19:38.000]  為甚麼
[00:19:38.000 --> 00:19:41.000]  讀聖經的興趣就在這裏
[00:19:41.000 --> 00:19:42.000]  為甚麼
[00:19:42.000 --> 00:19:44.000]  因為他做收稅
[00:19:44.000 --> 00:19:46.000]  收稅在路邊的棚屋
[00:19:46.000 --> 00:19:48.000]  看著商人拖著動物
[00:19:48.000 --> 00:19:50.000]  拖著貨經過他面前
[00:19:50.000 --> 00:19:52.000]  他就收稅
[00:19:52.000 --> 00:19:55.000]  都是這些扣著口的動物
[00:19:55.000 --> 00:19:58.000]  拖著貨來運輸的時候
[00:19:58.000 --> 00:20:00.000]  所以他堵住了他的口
[00:20:00.000 --> 00:20:02.000]  他就用了這些動詞
[00:20:02.000 --> 00:20:04.000]  所以讀聖經
[00:20:04.000 --> 00:20:07.000]  我專修過一科
[00:20:07.000 --> 00:20:09.000]  只讀馬太福音
[00:20:09.000 --> 00:20:11.000]  裏面有很多形象化的字眼
[00:20:11.000 --> 00:20:15.000]  反映出作者的生活背景
[00:20:15.000 --> 00:20:18.000]  另一個就是路加福音
[00:20:18.000 --> 00:20:19.000]  不說了
[00:20:19.000 --> 00:20:22.000]  現在不是說書卷一次
[00:20:22.000 --> 00:20:25.000]  所以他堵住了他的口
[00:20:25.000 --> 00:20:30.000]  象徵著他好像被主人控制住了
[00:20:30.000 --> 00:20:31.000]  堵住了
[00:20:31.000 --> 00:20:34.000]  花利猜人最不開心見到的就是
[00:20:34.000 --> 00:20:36.000]  為甚麼我這班自己人
[00:20:36.000 --> 00:20:38.000]  其實都不是自己人
[00:20:38.000 --> 00:20:41.000]  不過有共同利益要保護自己
[00:20:41.000 --> 00:20:44.000]  在猶太人公會裏面
[00:20:44.000 --> 00:20:48.000]  要有共同利益的薩都蓋人
[00:20:48.000 --> 00:20:50.000]  被耶穌堵住了
[00:20:50.000 --> 00:20:59.000]  形容成是一種很侮辱性的陳述
[00:20:59.000 --> 00:21:05.000]  所以當花利猜人見到這樣的狀態
[00:21:05.000 --> 00:21:08.000]  他們死纏爛打都要了
[00:21:08.000 --> 00:21:11.000]  就走出來再聚集一次
[00:21:11.000 --> 00:21:17.000]  走過來商議如何使耶穌再次屈服
[00:21:17.000 --> 00:21:20.000]  每次想屈服耶穌
[00:21:20.000 --> 00:21:23.000]  被耶穌所說的說話攔阻了
[00:21:23.000 --> 00:21:25.000]  現在甚至怎樣
[00:21:25.000 --> 00:21:27.000]  之前的花利猜人就聰明一點
[00:21:27.000 --> 00:21:29.000]  不回答耶穌
[00:21:29.000 --> 00:21:30.000]  我不回答你
[00:21:30.000 --> 00:21:31.000]  拒絕作答
[00:21:31.000 --> 00:21:33.000]  保持緘默
[00:21:33.000 --> 00:21:36.000]  但薩都蓋人就無言以對
[00:21:36.000 --> 00:21:38.000]  他覺得很沒面子
[00:21:38.000 --> 00:21:40.000]  所以在這樣的情況下
[00:21:40.000 --> 00:21:47.000]  花利猜人就唯有走來挑戰耶穌
[00:21:47.000 --> 00:21:49.000]  35節
[00:21:49.000 --> 00:21:54.000]  內中有一個人是律法師
[00:21:54.000 --> 00:21:57.000]  要試探耶穌
[00:21:57.000 --> 00:22:00.000]  這句說話
[00:22:00.000 --> 00:22:05.000]  我讀的時候都覺得很吸引
[00:22:05.000 --> 00:22:08.000]  因為我會問一個問題
[00:22:08.000 --> 00:22:11.000]  這是誰?
[00:22:11.000 --> 00:22:17.000]  馬太似乎沒有告訴我們是誰
[00:22:17.000 --> 00:22:22.000]  給我們一些空間思想一下
[00:22:22.000 --> 00:22:33.000]  有什麼人是律法師主動挑戰耶穌的呢?
[00:22:33.000 --> 00:22:40.000]  還是這個人和我們認識的人有關係呢?
[00:22:40.000 --> 00:22:42.000]  我很期望
