
[00:00:00.000 --> 00:00:08.000]  我們今天又可以回來一起查考整個話語
[00:05:05.000 --> 00:05:08.000]  看看《雅歌書》裏面的原則
[00:05:08.000 --> 00:05:13.000]  如何應用在夫妻關係、同工的關係上
[00:05:13.000 --> 00:05:17.000]  我們說到關係的時候
[00:05:17.000 --> 00:05:20.000]  我們需要來理解到
[00:05:20.000 --> 00:05:26.000]  每一個關係都有它自己的微妙地方
[00:05:26.000 --> 00:05:32.000]  夫妻的關係一樣有夫妻微妙的方面
[00:05:32.000 --> 00:05:37.000]  而《雅歌書》裏面是從一個男女
[00:05:37.000 --> 00:05:43.000]  所羅門與斯拉蜜女子之間的關係來開展出來
[00:05:43.000 --> 00:05:46.000]  所以它是有一個情節在裏面的
[00:05:46.000 --> 00:05:49.000]  有一個故事的發展
[00:05:49.000 --> 00:05:52.000]  我們說好像《詩經》裏面
[00:05:52.000 --> 00:05:58.000]  有兩個對唱的 有一種情懷在裏面的
[00:05:58.000 --> 00:06:00.000]  所以在初初開始的時候
[00:06:00.000 --> 00:06:04.000]  它是講及到一種愛的初嘗
[00:06:04.000 --> 00:06:08.000]  譬如它是婚禮然後進入內室
[00:06:08.000 --> 00:06:11.000]  從這個景象好像拍電影一樣
[00:06:11.000 --> 00:06:15.000]  先是進入一個婚禮和內室裏面
[00:06:15.000 --> 00:06:23.000]  然後再回顧它過往在尼巴嫩那種情況
[00:06:23.000 --> 00:06:27.000]  然後又說到它遇到一些的試煉
[00:06:27.000 --> 00:06:31.000]  一些情的創傷 然後怎樣的復合
[00:06:31.000 --> 00:06:33.000]  怎樣能夠永結同心
[00:06:33.000 --> 00:06:37.000]  所以我們從這個角度來看一看
[00:06:37.000 --> 00:06:41.000]  當《雅歌書》一開始的時候
[00:06:41.000 --> 00:06:43.000]  《雅歌書》第一章的時候
[00:06:43.000 --> 00:06:45.000]  它就提到說
[00:06:45.000 --> 00:06:53.000]  這個女孩她被王的愛所吸引
[00:06:53.000 --> 00:06:55.000]  於是她就快跑跟隨
[00:06:55.000 --> 00:06:58.000]  然後這個王在婚禮結束之後
[00:06:58.000 --> 00:07:03.000]  帶她進入內室那種親密的關係
[00:07:03.000 --> 00:07:06.000]  之後她就在宮廷裏面生活
[00:07:06.000 --> 00:07:10.000]  和很多的宮女一起相處
[00:07:10.000 --> 00:07:13.000]  見到這些宮女冰霜玉白
[00:07:13.000 --> 00:07:15.000]  而她自己在田裏面工作
[00:07:15.000 --> 00:07:17.000]  曬得很黑的
[00:07:17.000 --> 00:07:22.000]  但是她不會因為自己好像做粗工一樣
[00:07:22.000 --> 00:07:24.000]  出身比較卑微
[00:07:24.000 --> 00:07:26.000]  於是就輕寒
[00:07:26.000 --> 00:07:30.000]  她說我雖然黑 但是還是很瘦美的
[00:07:30.000 --> 00:07:32.000]  她有這種的認識自己
[00:07:32.000 --> 00:07:36.000]  不至於自卑 不亢不卑
[00:07:36.000 --> 00:07:38.000]  不至於自大
[00:07:38.000 --> 00:07:43.000]  這種看自己合乎中道的思想
[00:07:43.000 --> 00:07:48.000]  所以我們說夫妻很多時候都要認識自己
[00:07:48.000 --> 00:07:50.000]  知己知彼
[00:07:50.000 --> 00:07:53.000]  你認識自己的個性 也認識對方
[00:07:53.000 --> 00:07:59.000]  這樣的時候就可以建立起一個更加和諧的生活
[00:07:59.000 --> 00:08:01.000]  我們說到說夫妻的時候
[00:08:01.000 --> 00:08:06.000]  有時候我們說男一女就好像一種數學
[00:08:06.000 --> 00:08:08.000]  中間有些人讀數的
[00:08:08.000 --> 00:08:11.000]  我們用這個邏輯推理來講一講
[00:08:11.000 --> 00:08:13.000]  一種的代數
[00:08:13.000 --> 00:08:16.000]  這個代數是怎樣的代數呢?
[00:08:16.000 --> 00:08:19.000]  就說一個男人是甚麼呢?
[00:08:19.000 --> 00:08:27.000]  人呢 就是會吃飯、睡覺、工作、去玩、娛樂
[00:08:27.000 --> 00:08:32.000]  這是一個簡單的人生的寫照
[00:08:32.000 --> 00:08:35.000]  你就問一隻豬是做甚麼呢?
[00:08:35.000 --> 00:08:39.000]  一隻豬呢 牠就吃飯和睡覺
[00:08:39.000 --> 00:08:41.000]  然後最後被人宰了
[00:08:41.000 --> 00:08:45.000]  你將方程式代入的話
[00:08:45.000 --> 00:08:47.000]  人就等於甚麼呢?
[00:08:47.000 --> 00:08:51.000]  吃飯、睡覺 用豬來代入
[00:08:51.000 --> 00:08:54.000]  豬加上上班和去玩
[00:08:54.000 --> 00:08:58.000]  如果你將玩減去的話
[00:08:58.000 --> 00:09:02.000]  就是一個豬去上班的豬
[00:09:02.000 --> 00:09:04.000]  所以說不懂得玩的人
[00:09:04.000 --> 00:09:06.000]  就是上班的豬
[00:09:06.000 --> 00:09:11.000]  但這個就像一個笑話那樣說
[00:09:11.000 --> 00:09:14.000]  你將男人代入的話
[00:09:14.000 --> 00:09:18.000]  男人是吃飯、睡覺和賺錢
[00:09:18.000 --> 00:09:21.000]  豬是吃飯、睡覺 剛才說過了
[00:09:21.000 --> 00:09:23.000]  你將豬代入的話
[00:09:23.000 --> 00:09:26.000]  男人就是豬加上賺錢
[00:09:26.000 --> 00:09:29.000]  所以如果男人不賺錢
[00:09:29.000 --> 00:09:32.000]  就等於一隻豬那樣
[00:09:32.000 --> 00:09:34.000]  女人又是甚麼呢?
[00:09:34.000 --> 00:09:37.000]  我們又看看女人是甚麼
[00:09:37.000 --> 00:09:39.000]  女人呢
[00:09:39.000 --> 00:09:49.000]  就是吃飯、睡覺、花錢、買LV
[00:09:49.000 --> 00:09:50.000]  豬又是甚麼呢?
[00:09:50.000 --> 00:09:52.000]  吃飯、睡覺 剛才說過了
[00:09:52.000 --> 00:09:57.000]  你代入的話 女人就是豬加上花錢
[00:09:57.000 --> 00:10:00.000]  然後你將它倒轉的話
[00:10:00.000 --> 00:10:04.000]  豬不花錢 女人不花錢就是一隻豬
[00:10:04.000 --> 00:10:07.000]  所以女人不花錢就等於一隻豬
[00:10:07.000 --> 00:10:09.000]  這個笑話來的
[00:10:09.000 --> 00:10:14.000]  你再進一步來代入男人、女人的話
[00:10:14.000 --> 00:10:18.000]  男人為了女人不變成豬
[00:10:18.000 --> 00:10:21.000]  拼命地去賺錢
[00:10:21.000 --> 00:10:25.000]  女人就不會讓男人變成一隻豬
[00:10:25.000 --> 00:10:27.000]  拼命地花錢
[00:10:27.000 --> 00:10:33.000]  男人加上女人就是豬賺錢、花錢
[00:10:33.000 --> 00:10:38.000]  如果你將花錢和賺錢互相抵銷的話
[00:10:38.000 --> 00:10:42.000]  就變成男人、女人就是兩頭豬
[00:10:42.000 --> 00:10:45.000]  你說是否只是一個笑話來的?
[00:10:45.000 --> 00:10:48.000]  其實是一個笑話來的
[00:10:48.000 --> 00:10:51.000]  但如果是一個真正的笑話來的
[00:10:51.000 --> 00:10:53.000]  那你會覺得很奇怪
[00:10:53.000 --> 00:10:55.000]  因為我現在是在說
[00:10:55.000 --> 00:10:58.000]  人的關係是甚麼呢?
[00:10:58.000 --> 00:11:01.000]  究竟甚麼是人呢?
[00:11:01.000 --> 00:11:05.000]  男人和女人之間又有甚麼不同呢?
[00:11:05.000 --> 00:11:09.000]  近代的心理學或者生理學都告訴你
[00:11:09.000 --> 00:11:11.000]  人的心理學是不同的
[00:11:11.000 --> 00:11:13.000]  有不同的功能
[00:11:13.000 --> 00:11:16.000]  左腦的功能就是理性的
[00:11:16.000 --> 00:11:19.000]  就是很認真辦事的
[00:11:19.000 --> 00:11:21.000]  就是意度空間的
[00:11:21.000 --> 00:11:24.000]  就是看東西是很平面化的
[00:11:24.000 --> 00:11:27.000]  很實事求是的
[00:11:27.000 --> 00:11:29.000]  理性方面的實意的
[00:11:29.000 --> 00:11:31.000]  很有計劃的
[00:11:31.000 --> 00:11:33.000]  來到是按部就班的
[00:11:33.000 --> 00:11:36.000]  很有邏輯性的去推行的
[00:11:36.000 --> 00:11:39.000]  這種邏輯是單元性的
[00:11:39.000 --> 00:11:42.000]  一種線型的邏輯
[00:11:42.000 --> 00:11:45.000]  而右腦的功能是感性的
[00:11:45.000 --> 00:11:47.000]  是很輕鬆的
[00:11:47.000 --> 00:11:49.000]  是三度空間的
[00:11:49.000 --> 00:11:51.000]  是很有創意的
[00:11:51.000 --> 00:11:54.000]  是比較即興的
[00:11:54.000 --> 00:11:57.000]  即是興起的時候就要做的
[00:11:57.000 --> 00:11:59.000]  是很多元的一種思維
[00:11:59.000 --> 00:12:01.000]  網絡的一種思維
[00:12:01.000 --> 00:12:04.000]  不是說男人一定是左路型的
[00:12:04.000 --> 00:12:07.000]  也不是說女士一定是右路型的
[00:12:07.000 --> 00:12:10.000]  有些男士是藝術家
[00:12:10.000 --> 00:12:12.000]  很即興的、很有創意的
[00:12:12.000 --> 00:12:15.000]  有些女士是很有邏輯的
[00:12:15.000 --> 00:12:17.000]  很有辦事計劃的
[00:12:17.000 --> 00:12:18.000]  都有的
[00:12:18.000 --> 00:12:22.000]  所以男女的確是有不同的地方的
[00:12:22.000 --> 00:12:24.000]  我們要認識到
[00:12:24.000 --> 00:12:26.000]  究竟你是甚麼的
[00:12:26.000 --> 00:12:27.000]  我是甚麼的
[00:12:27.000 --> 00:12:30.000]  對方又是甚麼的性格
[00:12:30.000 --> 00:12:33.000]  男女都有別的
[00:12:33.000 --> 00:12:36.000]  通常有些是行動者
[00:12:36.000 --> 00:12:37.000]  所謂Duo
[00:12:37.000 --> 00:12:39.000]  有些是操之大業
[00:12:39.000 --> 00:12:41.000]  譬如我是操之大業的
[00:12:41.000 --> 00:12:43.000]  有些是比較事業型的
[00:12:43.000 --> 00:12:46.000]  有些是比較注重存在型的
[00:12:46.000 --> 00:12:49.000]  很細緻、很精緻的都有的
[00:12:49.000 --> 00:12:51.000]  很注重關係的
[00:12:51.000 --> 00:12:53.000]  通常來說
[00:12:53.000 --> 00:12:55.000]  但不能一概而論
[00:12:55.000 --> 00:12:58.000]  男士就比較操行動型操之大業
[00:12:58.000 --> 00:12:59.000]  事業型為主的
[00:12:59.000 --> 00:13:01.000]  當然有些女士一樣有的
[00:13:01.000 --> 00:13:04.000]  一般來說
[00:13:04.000 --> 00:13:07.000]  女士比較是存在型的
[00:13:07.000 --> 00:13:10.000]  譬如一個男人退休
[00:13:10.000 --> 00:13:13.000]  他以前所有的尊嚴
[00:13:13.000 --> 00:13:15.000]  所有的身份
[00:13:15.000 --> 00:13:18.000]  是記載在事業和身份上的
[00:13:18.000 --> 00:13:20.000]  一旦沒有了這個身份和事業
[00:13:20.000 --> 00:13:22.000]  他退休之後
[00:13:22.000 --> 00:13:24.000]  就會出現很多狀況
[00:13:24.000 --> 00:13:26.000]  有時白病重生都會有的
[00:13:26.000 --> 00:13:28.000]  一個女的
[00:13:28.000 --> 00:13:31.000]  不單是建立在事業上
[00:13:31.000 --> 00:13:33.000]  她有一個關係的網絡
[00:13:33.000 --> 00:13:34.000]  所以退休之後
[00:13:34.000 --> 00:13:36.000]  她還有照顧孫子
[00:13:36.000 --> 00:13:39.000]  還有和很多的姐妹一起
[00:13:39.000 --> 00:13:42.000]  有一個關係、有一個關連
[00:13:42.000 --> 00:13:44.000]  所以女士適應退休
[00:13:44.000 --> 00:13:46.000]  比較容易一點的
[00:13:46.000 --> 00:13:48.000]  我們說男女真的有不同
[00:13:48.000 --> 00:13:50.000]  要認識自己
[00:13:50.000 --> 00:13:53.000]  而說到這個Sulamma女子
[00:13:53.000 --> 00:13:56.000]  她進入宮中的時候
[00:13:56.000 --> 00:14:01.000]  她不會看自己過於自卑
[00:14:01.000 --> 00:14:02.000]  雖然她是黑
[00:14:02.000 --> 00:14:05.000]  但她認為自己確是瘦美的
[00:14:05.000 --> 00:14:07.000]  所以看自己合乎中度
[00:14:07.000 --> 00:14:12.000]  不需要過分自大或自卑
[00:14:12.000 --> 00:14:16.000]  如果說愛的肯定的話
[00:14:16.000 --> 00:14:18.000]  在《阿光書》裡的第一章
[00:14:18.000 --> 00:14:20.000]  進一步說到
[00:14:20.000 --> 00:14:22.000]  佳偶就是新郎
[00:14:22.000 --> 00:14:26.000]  新娘稱呼為良人
[00:14:26.000 --> 00:14:28.000]  彼此之間
[00:14:28.000 --> 00:14:30.000]  互相的看法是
[00:14:30.000 --> 00:14:31.000]  肯定對方
[00:14:31.000 --> 00:14:33.000]  佳偶你十美麗
[00:14:33.000 --> 00:14:35.000]  你的眼睛就像甲子眼
[00:14:35.000 --> 00:14:37.000]  甲子眼不是我們等於白鴿眼
[00:14:37.000 --> 00:14:39.000]  這樣看待人
[00:14:39.000 --> 00:14:41.000]  因為在古時來說
[00:14:41.000 --> 00:14:44.000]  一隻白鴿的眼睛是很晶瑩的
[00:14:44.000 --> 00:14:46.000]  所以用她的看法
[00:14:46.000 --> 00:14:48.000]  在希伯來人民眾裡面
[00:14:48.000 --> 00:14:52.000]  就代表一種美的代表
[00:14:52.000 --> 00:14:57.000]  而新娘也是稱讚良人
[00:14:57.000 --> 00:15:01.000]  她說你真是很美麗、很英俊
[00:15:01.000 --> 00:15:03.000]  真是高大威猛
[00:15:03.000 --> 00:15:08.000]  而且在青草地做一個床頭
[00:15:08.000 --> 00:15:11.000]  於是這種互相的肯定
[00:15:11.000 --> 00:15:14.000]  我們在夫妻的關係裡
[00:15:14.000 --> 00:15:16.000]  都要學習的
[00:15:16.000 --> 00:15:19.000]  都要學習怎樣在結婚前
[00:15:19.000 --> 00:15:23.000]  大家彼此尊重、甜甜蜜蜜
[00:15:23.000 --> 00:15:25.000]  你龍我龍
[00:15:25.000 --> 00:15:27.000]  但是結婚之後
[00:15:27.000 --> 00:15:29.000]  就好像這種態度消失了
[00:15:29.000 --> 00:15:31.000]  我們結婚之後
[00:15:31.000 --> 00:15:35.000]  夫妻也是需要有愛的肯定
[00:15:35.000 --> 00:15:37.000]  多去欣賞對方
[00:15:37.000 --> 00:15:39.000]  少去批評
[00:15:39.000 --> 00:15:41.000]  特別是夫妻最認識對方的弱點
[00:15:41.000 --> 00:15:43.000]  一撈起膠來的時候
[00:15:43.000 --> 00:15:47.000]  就找他的弱點來炒出來說
[00:15:47.000 --> 00:15:50.000]  多些去祝福、少一些去奏數
[00:15:50.000 --> 00:15:52.000]  多些釋放愛意
[00:15:52.000 --> 00:15:56.000]  其實我們不需要買很多貴重的禮物
[00:15:56.000 --> 00:15:58.000]  當然你有這樣的能力最好
[00:15:58.000 --> 00:16:00.000]  其實結婚的時候
[00:16:00.000 --> 00:16:02.000]  很多時候都買鑽石戒指
[00:16:02.000 --> 00:16:04.000]  鑽石戒指的元素
[00:16:04.000 --> 00:16:06.000]  只不過是碳
[00:16:06.000 --> 00:16:09.000]  是另一種結構的碳元素
[00:16:09.000 --> 00:16:11.000]  很貴重
[00:16:11.000 --> 00:16:15.000]  你不一定買這麼貴重的東西
[00:16:15.000 --> 00:16:17.000]  你可以多釋放愛意
[00:16:17.000 --> 00:16:19.000]  多個口甜一點的話
[00:16:19.000 --> 00:16:21.000]  或者是多去
[00:16:21.000 --> 00:16:23.000]  平時的時候去貼心一點的話
[00:16:23.000 --> 00:16:27.000]  你就會減少很多不必要的矛盾
[00:16:27.000 --> 00:16:30.000]  請說一句的良言
[00:16:30.000 --> 00:16:33.000]  使得人歡樂
[00:16:33.000 --> 00:16:37.000]  你只要一句說話能夠造就人
[00:16:37.000 --> 00:16:38.000]  能夠祝福人
[00:16:38.000 --> 00:16:40.000]  能夠給他有愛的肯定的話
[00:16:40.000 --> 00:16:45.000]  你實際上已經是給他很大的鼓勵
[00:16:45.000 --> 00:16:48.000]  我們要有些行動
[00:16:48.000 --> 00:16:50.000]  我們做人不是只聽道
[00:16:50.000 --> 00:16:52.000]  我們要行道
[00:16:52.000 --> 00:16:53.000]  如果是夫妻的話
[00:16:53.000 --> 00:16:58.000]  上司我們是給對方多些愛的肯定
[00:16:58.000 --> 00:17:00.000]  如果同工一樣
[00:17:00.000 --> 00:17:02.000]  同工也都需要彼此肯定
[00:17:02.000 --> 00:17:05.000]  就是說我們要去欣賞對方
[00:17:05.000 --> 00:17:08.000]  對方的成就、成功
[00:17:08.000 --> 00:17:10.000]  也是我的一個成功
[00:17:10.000 --> 00:17:13.000]  也是我的一個成就
[00:17:13.000 --> 00:17:15.000]  有這種同工之間
[00:17:15.000 --> 00:17:20.000]  彼此來欣賞互相的祝福
[00:17:20.000 --> 00:17:22.000]  更多的來肯定
[00:17:22.000 --> 00:17:24.000]  我們繼續看下去的時候
[00:17:24.000 --> 00:17:31.000]  你會發現《雅歌書》裡面所說的
[00:17:31.000 --> 00:17:34.000]  無論應用在夫妻的
[00:17:34.000 --> 00:17:37.000]  無論應用在淑玲方面的
[00:17:37.000 --> 00:17:39.000]  一樣是需要這樣
[00:17:39.000 --> 00:17:40.000]  同工更加如此
[00:17:40.000 --> 00:17:42.000]  他這種愛的肯定
[00:17:42.000 --> 00:17:44.000]  你會發現
[00:17:44.000 --> 00:17:45.000]  繼續看下去的時候
[00:17:45.000 --> 00:17:52.000]  他叫我們能夠彼此來真正表達出這種愛意
[00:17:52.000 --> 00:17:55.000]  他說你是沙崙的玫瑰
[00:17:55.000 --> 00:18:00.000]  沙崙的玫瑰當時在迦南巴勒斯坦
[00:18:00.000 --> 00:18:03.000]  在南部特拉維夫
[00:18:03.000 --> 00:18:04.000]  北部一點點
[00:18:04.000 --> 00:18:06.000]  沿海那一帶
[00:18:06.000 --> 00:18:09.000]  遍地都可以見到沙崙的玫瑰
[00:18:09.000 --> 00:18:10.000]  如果你去過的話
[00:18:10.000 --> 00:18:11.000]  你留意一下
[00:18:11.000 --> 00:18:12.000]  在季節的時候
[00:18:12.000 --> 00:18:14.000]  真的遍地都可以
[00:18:14.000 --> 00:18:18.000]  如果你應用在淑玲方面
[00:18:18.000 --> 00:18:20.000]  我們這兩方面都看
[00:18:20.000 --> 00:18:23.000]  淑玲方面和人際關係裡面都看
[00:18:23.000 --> 00:18:26.000]  你將淑玲方面來說
[00:18:26.000 --> 00:18:28.000]  沙崙的玫瑰
[00:18:28.000 --> 00:18:32.000]  你可以應用耶穌基督
[00:18:32.000 --> 00:18:33.000]  或者耶和華
[00:18:33.000 --> 00:18:36.000]  祂對人的那種救恩
[00:18:36.000 --> 00:18:39.000]  那種愛是偏及的
[00:18:39.000 --> 00:18:42.000]  這個救恩是人人都可以知取的
[00:18:42.000 --> 00:18:45.000]  隨時你只要願意來到主的根前
[00:18:45.000 --> 00:18:47.000]  都可以的
[00:18:47.000 --> 00:18:49.000]  「凡到我者裡來丁」
[00:18:49.000 --> 00:18:50.000]  耶穌基督說的
[00:18:50.000 --> 00:18:52.000]  「總不凋棄」
[00:18:52.000 --> 00:18:55.000]  說到這個遍地都可以的
[00:18:55.000 --> 00:18:57.000]  第二章有提到
[00:18:57.000 --> 00:18:59.000]  你是谷中的百合花
[00:18:59.000 --> 00:19:01.000]  如果這個形容為良人的話
[00:19:01.000 --> 00:19:03.000]  谷中的百合花
[00:19:03.000 --> 00:19:05.000]  在淑玲方面來說
[00:19:05.000 --> 00:19:06.000]  寓意來說
[00:19:06.000 --> 00:19:07.000]  說到耶和華
[00:19:07.000 --> 00:19:09.000]  說到耶穌基督的話
[00:19:09.000 --> 00:19:12.000]  百合花是生長在山谷裡
[00:19:12.000 --> 00:19:14.000]  比較隱蔽的
[00:19:14.000 --> 00:19:15.000]  不是很多人注意
[00:19:15.000 --> 00:19:17.000]  除非你去到山谷裡
[00:19:17.000 --> 00:19:20.000]  而且它是很超細的
[00:19:20.000 --> 00:19:22.000]  很脫俗的
[00:19:22.000 --> 00:19:24.000]  那種潔白而說的
[00:19:24.000 --> 00:19:26.000]  那種聖潔無瑕的
[00:19:26.000 --> 00:19:29.000]  這種心態
[00:19:29.000 --> 00:19:31.000]  這種品質
[00:19:31.000 --> 00:19:34.000]  這裡說到耶穌基督那種完美
[00:19:34.000 --> 00:19:38.000]  那種人性是沒有罪性的
[00:19:38.000 --> 00:19:41.000]  祂的神性都是聖潔完美的
[00:19:41.000 --> 00:19:43.000]  如果你說到
[00:19:43.000 --> 00:19:49.000]  對方肯定你是荊棘中的百合花
[00:19:49.000 --> 00:19:51.000]  荊棘中的百合
[00:19:51.000 --> 00:19:54.000]  如果是用淑玲的角度來看的話
[00:19:54.000 --> 00:19:55.000]  主肯定我們
[00:19:55.000 --> 00:19:57.000]  讓我們認識到
[00:19:57.000 --> 00:19:59.000]  我們在荊棘中
[00:19:59.000 --> 00:20:01.000]  在世俗中
[00:20:01.000 --> 00:20:04.000]  甚至在苦難的人生中
[00:20:04.000 --> 00:20:07.000]  我們能夠出於污泥而不嚴
[00:20:07.000 --> 00:20:10.000]  有這種意思在裡面
[00:20:10.000 --> 00:20:16.000]  這個讓我們更加深刻認識到
[00:20:16.000 --> 00:20:17.000]  在淑玲方面
[00:20:17.000 --> 00:20:19.000]  主耶穌基督的那個完美
[00:20:19.000 --> 00:20:25.000]  主耶穌基督人性的那種完美
[00:20:25.000 --> 00:20:29.000]  說到我們人生的困苦中
[00:20:29.000 --> 00:20:31.000]  祂給我們的肯定
[00:20:31.000 --> 00:20:33.000]  所以在不同的
[00:20:33.000 --> 00:20:37.000]  我們中國的《釋經》的學者裡
[00:20:37.000 --> 00:20:41.000]  如果他形容這個靈異的淑玲的解釋的話
[00:20:41.000 --> 00:20:44.000]  他解釋到沙崙的玫瑰
[00:20:44.000 --> 00:20:48.000]  一方面如果是形容這個信徒的話
[00:20:48.000 --> 00:20:50.000]  就說到祂在這個曠野裡
[00:20:50.000 --> 00:20:53.000]  在世俗裡不會隨波逐流
[00:20:53.000 --> 00:20:55.000]  如果形容是基督的話
[00:20:55.000 --> 00:20:58.000]  祂的神性的聖潔
[00:20:58.000 --> 00:21:00.000]  祂的人性的無罪性
[00:21:00.000 --> 00:21:03.000]  谷中的百合就說到
[00:21:03.000 --> 00:21:05.000]  這一種的神寫我
[00:21:05.000 --> 00:21:07.000]  隱藏的
[00:21:07.000 --> 00:21:09.000]  在幽谷裡的
[00:21:09.000 --> 00:21:12.000]  說到我們那種的內塞的生活
[00:21:12.000 --> 00:21:14.000]  或者是如你所說的
[00:21:14.000 --> 00:21:19.000]  是這一種的聖潔的一個樣式
[00:21:19.000 --> 00:21:20.000]  再過來
[00:21:20.000 --> 00:21:22.000]  你繼續看下去第二章的話
[00:21:22.000 --> 00:21:26.000]  第三節到第六節
[00:21:26.000 --> 00:21:28.000]  你發現當時
