
[00:00:00.000 --> 00:00:06.000]  今天我們有機會去想一個很實際的問題
[00:03:48.000 --> 00:03:50.000]  也沒有說十字架
[00:03:50.000 --> 00:03:51.000]  也沒有說復活
[00:03:51.000 --> 00:03:53.000]  也沒有說耶穌是神的兒子
[00:03:53.000 --> 00:03:55.000]  也沒有說墳跡
[00:03:55.000 --> 00:03:57.000]  對很多朋友來說
[00:03:57.000 --> 00:03:59.000]  這段聖經都不錯
[00:03:59.000 --> 00:04:01.000]  因為是一個相當好的應用
[00:04:01.000 --> 00:04:03.000]  又不用說一些這麼敏感的課題
[00:04:03.000 --> 00:04:05.000]  不要說誰是耶穌的兒子
[00:04:05.000 --> 00:04:07.000]  只是做個好人
[00:04:07.000 --> 00:04:10.000]  愛人如己愛輪者就算了
[00:04:10.000 --> 00:04:12.000]  很多時候我們以
[00:04:12.000 --> 00:04:15.000]  登山寶訓為福音的中心
[00:04:15.000 --> 00:04:17.000]  但詳細看的時候
[00:04:17.000 --> 00:04:19.000]  我們知道登山寶訓只不過是馬達福音裡面
[00:04:19.000 --> 00:04:21.000]  五篇講章其中一篇講章
[00:04:21.000 --> 00:04:23.000]  是第一篇講章
[00:04:23.000 --> 00:04:25.000]  那跟前為耶穌十字架
[00:04:25.000 --> 00:04:27.000]  就算不說其他地方
[00:04:27.000 --> 00:04:29.000]  在登山寶訓的內容
[00:04:29.000 --> 00:04:31.000]  在八福的內容
[00:04:31.000 --> 00:04:33.000]  我們這樣看聖經法
[00:04:33.000 --> 00:04:35.000]  我們這樣應用聖經有什麼問題
[00:04:35.000 --> 00:04:37.000]  第一個問題
[00:04:37.000 --> 00:04:39.000]  可以達致到一個所謂
[00:04:39.000 --> 00:04:41.000]  新派的實學
[00:04:41.000 --> 00:04:43.000]  有什麼這麼嚴重
[00:04:43.000 --> 00:04:45.000]  說登山寶訓說新派的實學
[00:04:45.000 --> 00:04:47.000]  什麼叫新派的實學
[00:04:47.000 --> 00:04:49.000]  新派的實學教我們做好人
[00:04:49.000 --> 00:04:51.000]  不需要十字架的
[00:04:51.000 --> 00:04:53.000]  耶穌是不是神異子沒什麼所謂
[00:04:53.000 --> 00:04:55.000]  耶穌是我的造神
[00:04:55.000 --> 00:04:57.000]  沒有什麼所謂
[00:04:57.000 --> 00:04:59.000]  耶穌有沒有十字架死沒什麼所謂
[00:04:59.000 --> 00:05:01.000]  耶穌有沒有復活沒什麼所謂
[00:05:01.000 --> 00:05:03.000]  最重要是耶穌說的話我們照做就行了
[00:05:03.000 --> 00:05:05.000]  做一個好人
[00:05:05.000 --> 00:05:07.000]  我們說哪裏見到呢
[00:05:07.000 --> 00:05:09.000]  登山寶訓最容易見到
[00:05:09.000 --> 00:05:11.000]  教我們做一個好人
[00:05:11.000 --> 00:05:13.000]  大家留意一下登山寶訓說什麼
[00:05:13.000 --> 00:05:15.000]  登山寶訓說什麼
[00:05:15.000 --> 00:05:17.000]  登山寶訓說什麼
[00:05:17.000 --> 00:05:19.000]  登山寶訓說什麼
[00:05:19.000 --> 00:05:21.000]  登山寶訓說什麼
[00:05:21.000 --> 00:05:23.000]  登山寶訓說什麼
[00:05:23.000 --> 00:05:25.000]  登山寶訓說什麼
[00:05:25.000 --> 00:05:27.000]  登山寶訓說什麼
[00:05:27.000 --> 00:05:29.000]  登山寶訓說什麼
[00:05:29.000 --> 00:05:31.000]  登山寶訓說什麼
[00:05:31.000 --> 00:05:33.000]  登山寶訓說什麼
[00:05:33.000 --> 00:05:35.000]  登山寶訓說什麼
[00:05:35.000 --> 00:05:37.000]  登山寶訓說什麼
[00:05:37.000 --> 00:05:39.000]  登山寶訓說什麼
[00:05:39.000 --> 00:05:41.000]  登山寶訓說什麼
[00:05:41.000 --> 00:05:43.000]  第四次最容易明白
[00:05:43.000 --> 00:05:45.000]  哀動的人有福了
[00:05:45.000 --> 00:05:47.000]  因為他們必得安慰
[00:05:47.000 --> 00:05:49.000]  第五次最容易明白
[00:05:49.000 --> 00:05:51.000]  溫柔的人有福了
[00:05:51.000 --> 00:05:53.000]  因為他們必得成就地圖
[00:05:53.000 --> 00:05:55.000]  第六次機殼慕爾的人有福了
[00:05:55.000 --> 00:05:57.000]  因為他們必得飽足
[00:05:57.000 --> 00:05:59.000]  頭一次要福氣
[00:05:59.000 --> 00:06:01.000]  這個真的是福音的精華
[00:06:01.000 --> 00:06:03.000]  因為說到怎樣做好人
[00:06:03.000 --> 00:06:05.000]  就算我一個福氣不知道,兩個福氣不知道
[00:06:05.000 --> 00:06:07.000]  第三第四個很明顯
[00:06:07.000 --> 00:06:09.000]  溫柔一點就好一點
[00:06:09.000 --> 00:06:11.000]  什麼叫機殼慕爾
[00:06:11.000 --> 00:06:13.000]  很多時候我們解釋說
[00:06:13.000 --> 00:06:15.000]  我們很希望世界上有公義
[00:06:15.000 --> 00:06:17.000]  所以好公義愛憐憫
[00:06:17.000 --> 00:06:19.000]  這是一個好事
[00:06:19.000 --> 00:06:21.000]  所以這樣看的時候就發覺
[00:06:21.000 --> 00:06:25.000]  耶穌講的福音好像跟其他人講的福音沒什麼不同
[00:06:25.000 --> 00:06:27.000]  溫柔一點做人
[00:06:27.000 --> 00:06:29.000]  好憐憫
[00:06:29.000 --> 00:06:31.000]  愛公義,這樣就算了
[00:06:31.000 --> 00:06:33.000]  所以一開始看的時候
[00:06:33.000 --> 00:06:35.000]  我們就當這個是
[00:06:35.000 --> 00:06:37.000]  入天國的一些準則
[00:06:37.000 --> 00:06:39.000]  或者是入天國的一些要求
[00:06:39.000 --> 00:06:41.000]  如果你是一個普通的人
[00:06:41.000 --> 00:06:43.000]  怎麼能夠上天堂
[00:06:43.000 --> 00:06:45.000]  不是基督徒
[00:06:45.000 --> 00:06:47.000]  做好事,做好人
[00:06:47.000 --> 00:06:49.000]  溫柔一點,愛公義
[00:06:49.000 --> 00:06:51.000]  Be nice, be kind
[00:06:51.000 --> 00:06:53.000]  做好事就可以上天堂了
[00:06:53.000 --> 00:06:55.000]  好像這段事情所講
[00:06:55.000 --> 00:06:57.000]  愛公義溫柔等等可以上天堂
[00:06:57.000 --> 00:06:59.000]  所以留心看的時候會奇怪
[00:06:59.000 --> 00:07:03.000]  就算你這樣解封第三第四次
[00:07:03.000 --> 00:07:05.000]  或者第三第四個福氣
[00:07:05.000 --> 00:07:07.000]  第一第四個福氣是什麼意思
[00:07:07.000 --> 00:07:09.000]  貧窮的人有福
[00:07:09.000 --> 00:07:11.000]  或者虛心,貧窮的人有福
[00:07:11.000 --> 00:07:13.000]  貧窮又有什麼福氣呢
[00:07:13.000 --> 00:07:17.000]  哀動更加難解釋
[00:07:17.000 --> 00:07:19.000]  為什麼哀動的人有福氣
[00:07:19.000 --> 00:07:21.000]  是不是聖經教我們哭多一點
[00:07:21.000 --> 00:07:23.000]  就多一點福氣
[00:07:23.000 --> 00:07:25.000]  如果是這樣的話,教會就應該不要再唱歌
[00:07:25.000 --> 00:07:27.000]  不要笑,應該哭多一點
[00:07:27.000 --> 00:07:29.000]  如果這是入天國的原則
[00:07:29.000 --> 00:07:31.000]  入天國要求的時候
[00:07:31.000 --> 00:07:33.000]  教會應該多一點哀動
[00:07:33.000 --> 00:07:35.000]  少一點的唱歌,少一點歌頌實
[00:07:35.000 --> 00:07:39.000]  怎樣能夠上天堂
[00:07:39.000 --> 00:07:41.000]  貧窮的人,虛心的人
[00:07:41.000 --> 00:07:43.000]  能夠上天堂,虛心為有福了
[00:07:43.000 --> 00:07:45.000]  為什麼虛心為人,虛心為人有福
[00:07:45.000 --> 00:07:47.000]  因為他夠窮,如果是這樣
[00:07:47.000 --> 00:07:49.000]  我們應該變賣所有一切
[00:07:49.000 --> 00:07:51.000]  我們就最少能夠,最窮的情況下
[00:07:51.000 --> 00:07:53.000]  能夠上天堂
[00:07:53.000 --> 00:07:55.000]  這段事情講什麼
[00:07:55.000 --> 00:07:59.000]  如果看的時候就發覺,這段聖經求的四次
[00:07:59.000 --> 00:08:01.000]  下半次能夠幫助我們一點
[00:08:01.000 --> 00:08:03.000]  虛心為人有福了
[00:08:03.000 --> 00:08:05.000]  因為天國是參門的
[00:08:05.000 --> 00:08:07.000]  天蓋參門,哀動為人有福了
[00:08:07.000 --> 00:08:09.000]  因為天蓋參門必得安慰
[00:08:09.000 --> 00:08:11.000]  然後溫柔,因為天蓋參門必成就地土
[00:08:11.000 --> 00:08:13.000]  因為天蓋參門必得飽足
[00:08:13.000 --> 00:08:15.000]  你說,有什麼共通的地方
[00:08:15.000 --> 00:08:17.000]  原來這不是講了人的美德
[00:08:17.000 --> 00:08:19.000]  不是講了人有什麼本事
[00:08:19.000 --> 00:08:21.000]  做好事
[00:08:21.000 --> 00:08:23.000]  這是新派神學的基礎
[00:08:23.000 --> 00:08:25.000]  做好事能夠上天堂
[00:08:25.000 --> 00:08:27.000]  但這不是講做好事
[00:08:27.000 --> 00:08:29.000]  而是講意識裂人
[00:08:29.000 --> 00:08:31.000]  這就是很不濟的情況
[00:08:31.000 --> 00:08:33.000]  他沒有了王國,王國都四十年
[00:08:33.000 --> 00:08:35.000]  沒有了地土,因為地土被人奪了
[00:08:35.000 --> 00:08:37.000]  現在羅馬佔領了
[00:08:37.000 --> 00:08:39.000]  所以他們流亡到不同地方
[00:08:39.000 --> 00:08:41.000]  包括在自己的地方,都不是自己的地土
[00:08:41.000 --> 00:08:43.000]  沒有自己的地土,他安慰了很多年
[00:08:43.000 --> 00:08:45.000]  因為他們沒有安慰來到
[00:08:45.000 --> 00:08:47.000]  因為他們在等神的救贖
[00:08:47.000 --> 00:08:49.000]  他們在外國的控制
[00:08:49.000 --> 00:08:51.000]  在外權控制下
[00:08:51.000 --> 00:08:53.000]  積不飽,沒有飽足
[00:08:53.000 --> 00:08:55.000]  神就在古時
[00:08:55.000 --> 00:08:57.000]  在刷書、耶穌書等等
[00:08:57.000 --> 00:08:59.000]  在刷書、耶穌書等等,應許這些人
[00:08:59.000 --> 00:09:01.000]  在你刷,來到的時候
[00:09:01.000 --> 00:09:03.000]  不是你有什麼威
[00:09:03.000 --> 00:09:05.000]  不是你做什麼好事
[00:09:05.000 --> 00:09:07.000]  縱然你完全無能,才會改變你的情景
[00:09:07.000 --> 00:09:09.000]  在你無能的時候
[00:09:09.000 --> 00:09:11.000]  在你最窮困的時候
[00:09:11.000 --> 00:09:13.000]  神會給你天國
[00:09:13.000 --> 00:09:15.000]  在你最哀動的時候
[00:09:15.000 --> 00:09:17.000]  神會給你能夠
[00:09:17.000 --> 00:09:19.000]  開心
[00:09:19.000 --> 00:09:21.000]  最土惡的時候
[00:09:21.000 --> 00:09:23.000]  能夠令你飽足
[00:09:23.000 --> 00:09:25.000]  在最溫柔
[00:09:25.000 --> 00:09:27.000]  其實不是溫柔
[00:09:27.000 --> 00:09:29.000]  溫柔的意思是
[00:09:29.000 --> 00:09:31.000]  受侮辱的意思在舊聖經裡面
[00:09:31.000 --> 00:09:33.000]  在你受侮辱的時候
[00:09:33.000 --> 00:09:35.000]  你能夠成就地土
[00:09:35.000 --> 00:09:37.000]  所以這四個聖經這樣看的時候
[00:09:37.000 --> 00:09:39.000]  我告訴你,這四個聖經不是說
[00:09:39.000 --> 00:09:41.000]  做好人能夠得救
[00:09:41.000 --> 00:09:43.000]  這四個聖經是你做不到好人都能夠得救
[00:09:43.000 --> 00:09:45.000]  這四個聖經不是說
[00:09:45.000 --> 00:09:47.000]  你做了四樣東西就能夠入千國
[00:09:47.000 --> 00:09:49.000]  這四個聖經是說
[00:09:49.000 --> 00:09:51.000]  你什麼都不行的時候
[00:09:51.000 --> 00:09:53.000]  神就收縮到不到
[00:09:53.000 --> 00:09:55.000]  不會因為他下年之後
[00:09:55.000 --> 00:09:57.000]  很有美德,神看完你這麼可憐
[00:09:57.000 --> 00:09:59.000]  那麼多年,而是你正在
[00:09:59.000 --> 00:10:01.000]  下無能的時候,神會請救你
[00:10:01.000 --> 00:10:03.000]  救你絕離困境
[00:10:03.000 --> 00:10:05.000]  所以登山寶墳
[00:10:05.000 --> 00:10:07.000]  或是應用聖經
[00:10:07.000 --> 00:10:09.000]  一開始想清楚一點,不是教我們做好人
[00:10:09.000 --> 00:10:11.000]  這是說,相反的
[00:10:11.000 --> 00:10:13.000]  在做不到好人的時候
[00:10:13.000 --> 00:10:15.000]  做不到富足的時候神給你富足
[00:10:15.000 --> 00:10:17.000]  你笑不出的時候神給你笑得出
[00:10:17.000 --> 00:10:19.000]  你土惡的時候神能夠令你飽足
[00:10:19.000 --> 00:10:21.000]  是一個大的轉變
[00:10:21.000 --> 00:10:23.000]  一個大的逆轉
[00:10:23.000 --> 00:10:25.000]  是天國的福音
[00:10:25.000 --> 00:10:27.000]  帶來的扭轉
[00:10:27.000 --> 00:10:29.000]  所以這四個聖經不是我們普通人這樣聽
[00:10:29.000 --> 00:10:31.000]  不是所謂
[00:10:31.000 --> 00:10:33.000]  新派的神學認定
[00:10:33.000 --> 00:10:35.000]  說你做好人就能夠得救
[00:10:35.000 --> 00:10:37.000]  相反的,在做不到好人的時候
[00:10:37.000 --> 00:10:39.000]  神能夠改變你的情境
[00:10:39.000 --> 00:10:41.000]  很多人喜歡白福
[00:10:41.000 --> 00:10:43.000]  因為白福沒有說耶穌
[00:10:43.000 --> 00:10:45.000]  很多人喜歡白福
[00:10:45.000 --> 00:10:47.000]  因為白福好像,隨便說做好人就算
[00:10:47.000 --> 00:10:49.000]  溫柔一點,愛一下公義
[00:10:49.000 --> 00:10:51.000]  什麼叫愛公義
[00:10:51.000 --> 00:10:53.000]  不是說意識人想做好公義的人
[00:10:53.000 --> 00:10:55.000]  而是他很不見的時候
[00:10:55.000 --> 00:10:57.000]  尋求正義
[00:10:57.000 --> 00:10:59.000]  就像人家坐牢
[00:10:59.000 --> 00:11:01.000]  如果是因為一些冤案
[00:11:01.000 --> 00:11:03.000]  因為不是公義的原因
[00:11:03.000 --> 00:11:05.000]  坐牢
[00:11:05.000 --> 00:11:07.000]  坐牢就是尋求公義
[00:11:07.000 --> 00:11:09.000]  希望有一天能夠出牢
[00:11:09.000 --> 00:11:11.000]  希望有一天終於公義能夠彰顯
[00:11:11.000 --> 00:11:13.000]  意識人就是這樣幫警
[00:11:13.000 --> 00:11:15.000]  他們這麼多年受苦
[00:11:15.000 --> 00:11:17.000]  是沒有理由的
[00:11:17.000 --> 00:11:19.000]  他們已經回歸耶和華
[00:11:19.000 --> 00:11:21.000]  但仍然受苦
[00:11:21.000 --> 00:11:23.000]  他們饑渴無意
[00:11:23.000 --> 00:11:25.000]  不是因為他有什麼能力,能夠尋求公義
[00:11:25.000 --> 00:11:27.000]  而是他很不見的時候,希望有正義來到
[00:11:27.000 --> 00:11:29.000]  神能夠拯救他們
[00:11:29.000 --> 00:11:31.000]  馬大夫音第五章的白福
[00:11:31.000 --> 00:11:33.000]  不是說人
[00:11:33.000 --> 00:11:35.000]  人有資格上天堂
[00:11:35.000 --> 00:11:37.000]  不是人憑著美德能夠
[00:11:37.000 --> 00:11:39.000]  做好事上天堂
[00:11:39.000 --> 00:11:41.000]  而是人很不見的時候
[00:11:41.000 --> 00:11:43.000]  神能夠拯救
[00:11:43.000 --> 00:11:45.000]  是兩種完全不同的看法
[00:11:45.000 --> 00:11:47.000]  一個是律法,一個是做好事
[00:11:47.000 --> 00:11:49.000]  一個是不見的時候
[00:11:49.000 --> 00:11:51.000]  神的拯救
[00:11:51.000 --> 00:11:53.000]  馬大夫音開始告訴我們
[00:11:53.000 --> 00:11:55.000]  其實你不見
[00:11:55.000 --> 00:11:57.000]  你不能夠做好事
[00:11:57.000 --> 00:11:59.000]  但神搞定了
[00:11:59.000 --> 00:12:01.000]  十字架,十年為我們死
[00:12:01.000 --> 00:12:03.000]  以至福音能夠改變我們的人生
[00:12:03.000 --> 00:12:05.000]  馬大夫音是說福音
[00:12:05.000 --> 00:12:07.000]  不是說倫理
[00:12:07.000 --> 00:12:09.000]  馬大夫音是說福音,不是說美德
[00:12:09.000 --> 00:12:11.000]  馬大夫音是說天國
[00:12:11.000 --> 00:12:13.000]  不是說我們製造的國土
[00:12:13.000 --> 00:12:15.000]  馬大夫音不是教我們做好人
[00:12:15.000 --> 00:12:17.000]  馬大夫音說我們做不到好人的時候
[00:12:17.000 --> 00:12:19.000]  怎麼辦?
[00:12:19.000 --> 00:12:21.000]  白福好像沒有說耶穌
[00:12:21.000 --> 00:12:23.000]  所以我們叫他做白福
[00:12:23.000 --> 00:12:25.000]  所以我們不叫他九福
[00:12:25.000 --> 00:12:27.000]  因為原來有第九條福氣
[00:12:27.000 --> 00:12:29.000]  是連著下去
[00:12:29.000 --> 00:12:31.000]  同一個格式
[00:12:31.000 --> 00:12:33.000]  第九條福氣我們看他說什麼
[00:12:33.000 --> 00:12:35.000]  第九條福氣最長,是就一字
[00:12:35.000 --> 00:12:37.000]  那八福呢
[00:12:37.000 --> 00:12:39.000]  都沒有叫我們做一些事
[00:12:39.000 --> 00:12:41.000]  沒有說你們盡量溫柔罷
[00:12:41.000 --> 00:12:43.000]  是溫柔的人自動會改變
[00:12:43.000 --> 00:12:45.000]  是安慰的人會改變
[00:12:45.000 --> 00:12:47.000]  不是說你們要做一些事
[00:12:47.000 --> 00:12:49.000]  不是叫你們越來越溫柔罷
[00:12:49.000 --> 00:12:51.000]  越來越哀哭罷,哭多些
[00:12:51.000 --> 00:12:53.000]  不是教我們做一些事
[00:12:53.000 --> 00:12:55.000]  但真正的命令是第十一節基督
[00:12:55.000 --> 00:12:57.000]  第十一節是說到
[00:12:57.000 --> 00:12:59.000]  人若因我辱罵你們,逼迫你們
[00:12:59.000 --> 00:13:01.000]  做各樣的偽黨
[00:13:01.000 --> 00:13:03.000]  偽光你們
[00:13:03.000 --> 00:13:05.000]  你們就有福,應當起落
[00:13:05.000 --> 00:13:07.000]  你們在天上的賞賜大
[00:13:07.000 --> 00:13:09.000]  這個第九福就是我們小題
[00:13:09.000 --> 00:13:11.000]  因為第九福說到耶穌
[00:13:11.000 --> 00:13:13.000]  為神的名受苦
[00:13:13.000 --> 00:13:15.000]  所以在世俗的圈子裡面
[00:13:15.000 --> 00:13:17.000]  喜歡說八福,不需要說九福
[00:13:17.000 --> 00:13:19.000]  因為第九福有點尷尬
[00:13:19.000 --> 00:13:21.000]  為耶穌受苦,為什麼這麼感奇怪
[00:13:21.000 --> 00:13:23.000]  不合聽在世俗的眼光裏
[00:13:23.000 --> 00:13:25.000]  只說做好人就算了
[00:13:25.000 --> 00:13:27.000]  但八福的高潮是第九福
[00:13:27.000 --> 00:13:29.000]  如果你是第八福
[00:13:29.000 --> 00:13:31.000]  你都相信的話
[00:13:31.000 --> 00:13:33.000]  你發覺你不碰神會扭轉你的時候
[00:13:33.000 --> 00:13:35.000]  為什麼不應該為耶穌受苦
[00:13:35.000 --> 00:13:37.000]  因為受苦是為了
[00:13:37.000 --> 00:13:39.000]  不應該為耶穌受苦
[00:13:39.000 --> 00:13:41.000]  因為受苦的時候就變成不變
[00:13:41.000 --> 00:13:43.000]  不變的時候神會扭轉你的命運
[00:13:43.000 --> 00:13:45.000]  所以藉著苦難
[00:13:45.000 --> 00:13:47.000]  藉著福音被逼迫
[00:13:47.000 --> 00:13:49.000]  你就能夠成為以職業人
[00:13:49.000 --> 00:13:51.000]  真正的職業人
[00:13:51.000 --> 00:13:53.000]  你的命運就能夠得到改變
[00:13:53.000 --> 00:13:55.000]  這是在說福音
[00:13:55.000 --> 00:13:57.000]  不是在說美德
[00:13:57.000 --> 00:13:59.000]  不是在說做好事
[00:13:59.000 --> 00:14:01.000]  我們就是在香港長大
[00:14:01.000 --> 00:14:03.000]  在香港讀小學和中學
[00:14:03.000 --> 00:14:05.000]  讀在一間教會學校,是一間正風會學校
[00:14:05.000 --> 00:14:09.000]  很多人以為正風會學校會說福音
[00:14:09.000 --> 00:14:11.000]  我小時候
[00:14:11.000 --> 00:14:13.000]  小學的時候
[00:14:13.000 --> 00:14:15.000]  那個校長是
[00:14:15.000 --> 00:14:17.000]  一個師母
[00:14:17.000 --> 00:14:19.000]  所以我們就說穩陣
[00:14:19.000 --> 00:14:21.000]  我們可以在教會裏面傳福音
[00:14:21.000 --> 00:14:23.000]  所以我們
[00:14:23.000 --> 00:14:25.000]  試過一次找幾屆的基督徒
[00:14:25.000 --> 00:14:27.000]  就是早小時候
[00:14:27.000 --> 00:14:29.000]  小學三年級
[00:14:29.000 --> 00:14:31.000]  幾屆基督徒搞一個很大的派對
[00:14:31.000 --> 00:14:33.000]  終於有百多人來
[00:14:33.000 --> 00:14:35.000]  每個人都沒有錯
[00:14:35.000 --> 00:14:37.000]  很大的派對是傳福音的
[00:14:37.000 --> 00:14:39.000]  但學校知道了之後
[00:14:39.000 --> 00:14:41.000]  就發覺不行
[00:14:41.000 --> 00:14:43.000]  不可以傳福音
[00:14:43.000 --> 00:14:45.000]  雖然是教會學校,不可以傳福音
[00:14:45.000 --> 00:14:47.000]  所以逼我們那班小孩
