
[00:00:00.000 --> 00:00:18.000]  字幕:MGNMT, 加拿大遠東廣播製作。
[00:06:15.000 --> 00:06:23.000]  所以在這個《創世紀》裡面,你會看到神尋找了挪亞,又尋找了以洛,
[00:06:23.000 --> 00:06:30.000]  神與以洛同行300年,這個是聖經裡面寫得清清楚楚的一個字眼,
[00:06:30.000 --> 00:06:40.000]  然後在世界已經完全被淪陷在罪惡裡面的情況下面,神又選了挪亞這個人出來,
[00:06:40.000 --> 00:06:46.000]  以至到結身自愛的跟隨神,所以祂是與神的同行者,
[00:06:46.000 --> 00:06:51.000]  我所愛的弟兄,我所愛的姐妹,讓我們在這個地方稍微停留一下,
[00:06:51.000 --> 00:06:57.000]  我想告訴你,今日神在這個世界裡面,今日神在這個世代裡面,
[00:06:57.000 --> 00:07:05.000]  雖然有很多的教會,有很多的屬神的人在裡面,但是我很想提醒你一個問題,
[00:07:05.000 --> 00:07:15.000]  還有一個重點,神仍然是在尋找一些人或者一個人與他同行的,我不知道這個人是不是你,
[00:07:15.000 --> 00:07:22.000]  所以你的祈禱,你的讀經,以及你的親近神的生活,其實是非常非常重要的,
[00:07:22.000 --> 00:07:29.000]  所以我所愛的弟兄,我所愛的姐妹,特別在這個風雲緊急的末世的時候,
[00:07:29.000 --> 00:07:37.000]  我希望你能夠在你每天親近神的時候裡面,能夠多一些用時間,多一些用心思,
[00:07:37.000 --> 00:07:44.000]  你知道你這樣做,你能夠滿足神自己的心意,你能夠滿足耶穌基督的心腸,
[00:07:44.000 --> 00:07:50.000]  你所做的神月臨,以至你能夠影響這個世代裡面很多的人,
[00:07:50.000 --> 00:08:01.000]  然後我們又在這個第一段的時候裡面,我們看到有一件很重要的事情發生,就是洪水的事,
[00:08:01.000 --> 00:08:10.000]  這個洪水的事就是這個世界第一次被毀滅,當時洪水的原因我不需要說很多了,
[00:08:10.000 --> 00:08:19.000]  也不需要再在這個地方跟你深入的研究,我只是告訴你,神的震怒臨到這個世界,
[00:08:19.000 --> 00:08:29.000]  何況今天我相信離開洪水那個時候,那些人的敵黨神,那些人的拒絕到神裡面,
[00:08:29.000 --> 00:08:34.000]  以及拒絕耶穌基督成為他們的救主,已經是非常明顯的了,
[00:08:34.000 --> 00:08:41.000]  今天這個世代,神說過不會再用洪水毀滅世界,但是用什麼呢?
[00:08:41.000 --> 00:08:46.000]  所以在這個末世風雲的時候,我不得不跟你說一件很重要的事情,
[00:08:46.000 --> 00:08:52.000]  神會第二次毀滅這個世界,但是第二次的毀滅是要用火,
[00:08:52.000 --> 00:09:03.000]  現在我們的手上,這個毀滅世界的火已經存在,到了那一刻的時候,我才再跟你深入的研究一下,
[00:09:03.000 --> 00:09:11.000]  這個第一個時期就過了,大概是2000年左右,現在我們進入第二個時期,
[00:09:11.000 --> 00:09:19.000]  第二個時期就是由阿伯拉罕知道主耶穌這個時候,這個時候我們所用的經文是什麼呢?
[00:09:19.000 --> 00:09:31.000]  就是全部的舊約聖經,在這個全部的舊約聖經裡面,首先第一件事發生的就是神與阿伯拉罕納約,
[00:09:31.000 --> 00:09:38.000]  阿伯拉罕這個人是怎樣呢?還有神為了什麼事與他納約呢?這些我就不再重複了,
[00:09:38.000 --> 00:09:48.000]  只不過提醒你一句話,就是神看到阿伯拉罕是願意完全的信服在他自己的手裡面,
[00:09:48.000 --> 00:09:58.000]  所以神就與他同行,在創世紀第十二章,十五章,十七章這三章的聖經裡面,請你自己去看看,
[00:09:58.000 --> 00:10:06.000]  神就與阿伯拉罕納約,第二點也是一個非常重要的一點,我希望你絕對不能夠忘記的,
[00:10:06.000 --> 00:10:18.000]  就是以前在那個族長時期裡面,神揀選人與他同行是揀選一些丹丁的人,譬如奴婭,譬如爾諾,
[00:10:18.000 --> 00:10:29.000]  這些人神揀選他們,但是從阿伯拉罕開始,神就開始揀選他整個的家族,整個的國家,整個的民族,
[00:10:29.000 --> 00:10:37.000]  所以從那個時候開始,神就與阿伯拉罕納約,其實是與阿伯拉罕和他的後約所納的,
[00:10:37.000 --> 00:10:49.000]  即是今天的以色列人,所以以色列人被稱為選民,他們在這個地球上有一個被揀選出來的任務,是非常重要的,
[00:10:49.000 --> 00:10:58.000]  這個任務是什麼呢?就是要向整個世界,整個淪亡在罪惡裡面的世界,來為神自己作見證,
[00:10:58.000 --> 00:11:09.000]  所以以色列人的任務是多麼的重要,他們是要帶領全球的人來歸向神,所以在以色列人他們的歷史裡面,
[00:11:09.000 --> 00:11:19.000]  我們看清楚有一個地方就是撒旦要多次的來滅這個民族,在舊約聖經裡面已經記載得很清楚,
[00:11:19.000 --> 00:11:32.000]  但是神用特別的辦法,神用特別的人物來拯救這個民族,於是將這個民族的歷史,他們的詩歌,他們先知的說話,
[00:11:32.000 --> 00:11:41.000]  以及神對這個民族的計劃,期盼,以及與他們所納的約,也是清清楚楚記載的,
[00:11:41.000 --> 00:11:47.000]  這個舊約時代大約是過了二千年。
[00:11:47.000 --> 00:12:11.000]  萬鈞之耶和華如此說,我是首先的,我是末後的,除我以外,再沒有真神。
[00:12:11.000 --> 00:12:17.000]  以賽雅書44章6節
[00:12:17.000 --> 00:12:33.000]  七位弟兄,七位姐妹,我們謝謝你,剛才我們已經說了兩個時期,
[00:12:33.000 --> 00:12:40.000]  第一個時期就是亞當到阿巴拉罕,這個倉西記裡面說的,
[00:12:40.000 --> 00:12:47.000]  第二個時期就是阿巴拉罕到我們的主耶穌基督,這個時候,這個我們叫做舊約時代,
[00:12:47.000 --> 00:12:52.000]  在這個舊約時代裡面所發生的一切的事都記載在舊約聖經裡面,
[00:12:52.000 --> 00:13:00.000]  所以有人說舊約聖經其實就是記載猶太人的歷史和猶太人民族裡面所發生的事,
[00:13:00.000 --> 00:13:10.000]  我告訴你,是,但是神要將祂自己的計劃放在這個民族的身上,叫我們研究舊約的時候,
[00:13:10.000 --> 00:13:17.000]  我們就清清楚楚知道神自己的心意是怎樣,又清清楚楚知道神的計劃是怎樣,
[00:13:17.000 --> 00:13:27.000]  現在我們進入第三個時期,第三個時期就是主耶穌來,然後主耶穌到他第二次再來,
[00:13:27.000 --> 00:13:35.000]  他第一次再來和他第二次再來是中間的這個時候,這個時候我們有人叫做教會時期,
[00:13:35.000 --> 00:13:44.000]  所用的經文你大概可以從新約聖經裡面開始,從福音書一直到啟示錄這個時候為止,
[00:13:44.000 --> 00:13:54.000]  你都可以看得很清楚,包括福音書,包括保羅的書信,包括仕途行傳,然後一直一直其他的書信等等,
[00:13:54.000 --> 00:14:04.000]  在這個時期裡面有幾件很重要的地方我一定要讓你知道的,舊約是神與以色列人所立的約,
[00:14:04.000 --> 00:14:15.000]  新約是神和什麼人所立的約呢?我要很清楚的告訴你,在耶利米書第31章31節到34節,
[00:14:15.000 --> 00:14:26.000]  你很容易記的,31,31,耶利米書31章裡面的31節到34節,裡面說什麼呢?
[00:14:26.000 --> 00:14:38.000]  裡面是神對耶利米,透過耶利米來說一番話,他說你們這一幫以色列人,你們現在是硬著頸汗來跟隨我的,
[00:14:38.000 --> 00:14:49.000]  你們的心是一個石頭做的心,又冰冷又沉重又僵硬,但是我將來是要做一個新的約在你們當中,
[00:14:49.000 --> 00:15:01.000]  我給你們另立一個新約,而這個新約讓你們裡面有一個溫柔的玉做的心,這個特別在以色列書裡面都有一載的講述的,
[00:15:01.000 --> 00:15:15.000]  在這一段的經文裡面,我們看到神預備了一個新約是跟祂自己的子民立的,但是今天這個時候我們所看到的卻是另外一方面的問題,
[00:15:15.000 --> 00:15:25.000]  原來在舊約裡面神用牛羊的血來跟以色列人立約,但是現在在新約裡面,
[00:15:25.000 --> 00:15:39.000]  神卻是用祂自己的兒子的血跟以色列人和全世界的人來立約,在這個時候我們會看到在馬太福音26章28節,
[00:15:39.000 --> 00:15:48.000]  還有路加福音第22章第20節裡面,耶穌基督在最後晚餐的時候跟他的門徒拿起這個杯子來說,
[00:15:48.000 --> 00:16:03.000]  這個是我跟你們立新約所流出來的血,新約這兩個字就是在那個時候開始的,所以在這個地方裡面,我們可以很清楚的說我們是進入新約當中,
[00:16:03.000 --> 00:16:12.000]  耶穌基督第一次來這個世界是上十字架,除了祂是獻祭之外,除了祂是為我們的罪釘死在十字架上面之外,
[00:16:12.000 --> 00:16:23.000]  祂還有一個很大很大的作用,就是祂流出祂的補血來跟我們立約,今天在這個世界裡面我們看到跟神立約的是什麼人呢?
[00:16:23.000 --> 00:16:34.000]  並不是猶太人,因為他們已經有舊約了,但是現在這個時候跟神所立約的是什麼人呢?跟神所立約的是教會,
[00:16:34.000 --> 00:16:51.000]  是用耶穌基督的補血跟我們立了約,在這個時候我們就可以說一件事,這件事請你們看得很清楚,我們先看耶利米蘇第31章31節,說得很清楚這個新約是要跟猶太人立的,
[00:16:51.000 --> 00:17:03.000]  但是為什麼現在這個時候這個新約要立在外邦人的身上呢?其實是有一個這樣的作用,因為猶太人跟神已經有了舊約,
[00:17:03.000 --> 00:17:14.000]  但是他們不能夠守住這個舊約,這個舊約只是一個很重要的中心,就是我要做你們的神,你們要做我的百姓,
[00:17:14.000 --> 00:17:28.000]  就是說天下間只有一位神,而神揀選了你們猶太人做祂自己的子民的時候,我就跟你們立約,這個是約,其實約就沒有分新舊約的,
[00:17:28.000 --> 00:17:38.000]  但是因為猶太人在他們的歷史裡面被我們看見,他們並不聽話,使得神的心傷痛,
[00:17:38.000 --> 00:17:52.000]  以致到他們不能夠守住這個與神所立的約裡面的中心,他們上上拜偶像,所以神用很多的辦法來警告他們,甚至讓他們被擄到外邦,
[00:17:52.000 --> 00:18:06.000]  到今天這個時候為止,神都不滿意猶太人所做的工作,於是乎暫時將猶太人放下,越過猶太人就跟一幫外邦人來立了新約,
[00:18:06.000 --> 00:18:17.000]  所以我們今天其實是在猶太人之外的一個野橄欖樹被接在加橄欖樹的身上,
[00:18:17.000 --> 00:18:30.000]  所以我們今天在這個時候是用耶穌基督神的兒子的血跟神另立新約是一件極美之事,並不是說我們比猶太人好,不是,
[00:18:30.000 --> 00:18:42.000]  原因是今天神要使用外邦人,帶出一個普世拯救的作用,因為猶太人的思想非常的狹隘,他們認為只有猶太人才會得救,
[00:18:42.000 --> 00:18:53.000]  但是神的心意絕非如此,我們從耶穌基督最後的大使命裡面就看得很清楚,所以耶穌基督說你們要去使萬民作我的門徒,
[00:18:53.000 --> 00:19:06.000]  這個就是普世救恩的觀念,但是猶太人到今天都沒有這種觀念,所以神就要跟教會另立新約,而教會今天絕大部分是外邦人,
[00:19:06.000 --> 00:19:21.000]  所以這個時候我們稱它為教會時期或者叫做外邦人的日子,或者是新約時代,或者是聖靈時代,然後我給你一節很重要的聖經,
[00:19:21.000 --> 00:19:33.000]  這節很重要的聖經是羅馬書第11章25和26節,羅馬書11章25和26節,這兩節的聖經是說什麼呢?
[00:19:33.000 --> 00:19:47.000]  這兩節的聖經有一個主題,保羅說我將一個奧秘告訴你們,是神的心意,直到外邦人的數目天滿的時候,猶太人全家會得救,
[00:19:47.000 --> 00:19:59.000]  這句話我們一再提醒我們自己,也提醒弟兄姊妹,就是說原來在神的永遠計劃當中,神絕對沒有放棄猶太人,
[00:19:59.000 --> 00:20:20.000]  他和猶太人所納的藥,阿伯拉罕的舊藥是絕對仍然進行的,在這個時間裏面,不過他是暫時先和外邦人納一個新藥,直到外邦人的數目天滿了,然後神就讓猶太人全家得救,
[00:20:20.000 --> 00:20:40.000]  到了他全家得救的時候,猶太人就出來拼著死命的為耶穌基督作見證,他們為耶穌基督作見證的時候,他們是絕對拼命的,所以現在這個時候我們看到的,是猶太人並沒有為主耶穌拼命,因為外邦人的數目未曾天滿,
[00:20:40.000 --> 00:21:01.000]  但是既然已經接近教會比提的時候,就是外邦人數目天滿的時候,為什麼我們不注意一下這件事呢?就是說今天這個時候猶太人已經開始準備,準備什麼?全家得救來歸向神,所以這個時候也是一個很重要的信息帶給你和我的,
[00:21:01.000 --> 00:21:19.000]  現在我們進入他的第四個時期,第四個時期就是主耶穌的第二次降臨,就是他的回來,還有千禧年的這個時候,這個時候我用的聖經就是用啟示錄,整本的啟示錄,
[00:21:19.000 --> 00:21:41.000]  不過後面那一段的啟示錄,就是最後那四章五章的聖經,就是用來做第五個時期的,整個啟示錄希望你能夠有一個很清楚的認識,首先第一件事我想你能夠認識到的就是耶穌基督一定會回來的,
[00:21:41.000 --> 00:22:00.000]  他在約翰福音第十四章第一至第四節裡面說得很清楚的,他說我去完為你們預備地方去,到我預備好地方的時候我就會回來接你們到我那個地方去,這個是耶穌基督親口說的話,他絕對不能夠不實現的,
[00:22:00.000 --> 00:22:19.000]  現在主耶穌回來要做什麼事呢?我大概可以知道他回來是要做五件大事的,第一件事是將教會避提到空中,然後在那個地方教會向主耶穌要做一個交障的功夫,
[00:22:19.000 --> 00:22:40.000]  第二就是猶太人要在回來的時候全家得救,他們就會在最後那七年裡面為耶穌基督努力的作見證,第三,耶穌基督回來之後就有一個千禧年,這個千禧年他要親自在地球上作王一千年,
[00:22:40.000 --> 00:23:02.000]  第四,在啟示錄裡面所說的七年的大災難,其實是一個世界的被審判,有很多世界裡面的罪惡會重新在那個時候被禁止或者被刑罰,世界裡面有很多人會得救的,
[00:23:02.000 --> 00:23:22.000]  在那個最後七年的災難當中,最後最後一樣東西就是世界正式的要被審判,然後那個公義要被伸張,這個時候在那個七年耶穌基督回來那件事上面是說得很清楚,
[00:23:22.000 --> 00:23:43.000]  我所愛的弟兄,我所愛的姐妹,你今天所看到的世界上面仍然有很多不公道的事情發生,到那個時候耶穌基督一定會回來,而且他回來的時候一定會伸張公義,現在我們說最後一個時期的事情,這個就是世界結束的事情,
[00:23:43.000 --> 00:24:05.000]  這個世界結束的事情我主要是用啟示錄,也希望你能夠注意一下這個啟示錄最後的地方,這裡有幾個特別的地方,我希望你能夠留意一下,第一個特別的地方就是這個是世界最後的一個時期,
[00:24:05.000 --> 00:24:27.000]  最後的一個時期雖然有很多人的解釋這個宇宙會怎樣,但是我可以很清楚的告訴你,我相信這個宇宙是會結束的,就是連其他的星頭都會結束的,因為為什麼呢?
[00:24:27.000 --> 00:24:51.000]  在啟示錄的第6章第14節裡面說,這個星頭,天上面所有的一切星球都會被捲起來,好像書卷一樣,這個書卷當然是說猶太人的書卷,你想一下他們讀完書將書卷捲起來,那就是說這個地球都是這樣被捲起來的,
[00:24:51.000 --> 00:25:14.000]  然後第二樣東西就是他說到天地逃避,災無可見之處,這個是啟示錄第20章第11至15節所說的話,還有一樣東西我要說一說的就是在這一段最後的時候,天地之間災無可見之處,
[00:25:14.000 --> 00:25:35.000]  就是所有的歷世歷代的人的靈魂都出現在神的面前,於是乎在天地之間出現一個白色的寶座,這個就是非常著名的白色寶座的審判,這個是在啟示錄第20章第11至15節裡面發生的,
[00:25:35.000 --> 00:25:59.000]  在這個白色寶座的審判裡面出現了兩個重要的重點,第一個重點是什麼呢?就是生命冊和案卷展開,原來在這個白色寶座上面審判所有人的靈魂,所以靈魂是不死的,雖然肉體會停止他的呼吸,但是靈魂是不死的,
[00:25:59.000 --> 00:26:21.000]  既然是這樣的時候,我們每一個人包括歷世歷代裡面所有的人,都要那個靈魂出現在天地之間,出現在白色的寶座上面,這樣就受審判,而在白色寶座裡面,我相信坐在那個白色寶座審判的人就是主耶穌的自己,
[00:26:21.000 --> 00:26:49.000]  在他的面前有兩個書卷展開,第一個書卷叫做生命冊,第二個書卷叫做案卷,生命冊上面的人就是得救的人,案卷就是歷世歷代以來所有人的名字,我相信到那個時候希特勒或者是這些人,他的名字就會出現,然後我和你的名字就會在生命冊上面,
[00:26:49.000 --> 00:27:13.000]  這件事是非常美的一件事,然後審判的時候就按著生命冊上面有沒有名字這件事來定奪,也就是說按著他有沒有重生得救來做決定,於是有一批的人,
[00:27:13.000 --> 00:27:34.000]  我相信這些人就是主耶穌所說的綿羊,他們會進到耶穌基督的地方,另外一批人我相信也是耶穌基督所說的山羊,他們就進到永營當中,然後還有一件事發生,就是撒旦首先被放在火壺裡面,
[00:27:34.000 --> 00:27:59.000]  撒旦和其他的撒旦的我們所說的那兩個野獸,也都完全已經在火壺裡面,將來那些放在右邊的,那些被稱為山羊的那些人,都會進入火壺裡面,進入撒旦那個區域裡面,接受永營,
[00:27:59.000 --> 00:28:20.000]  在最後的一個時期出現的時候,我一定要說最後一件事給你們聽,最後一件事就是記載在啟示錄的21和22章,這個就是說到新天新地,這個新天新地就是信徒和主耶穌會有一個分離,
[00:28:20.000 --> 00:28:46.000]  然後在新天新地當中,信徒和主耶穌是永遠進入去的地方,他裡面生命樹重新出現,人是得到永生,一切都更新,是從黑暗當中進入光明,是永永遠遠與主同在,這個就是五個時期的結束,
[00:28:46.000 --> 00:29:10.000]  在今天我們這麼重要的火情當中,我很想做一個總結,這個總結是什麼呢?第一,耶穌基督的降臨是這個世界的中心,也是世界歷史的中心,也是神永遠計劃的中心,所以你一定要有一個很清楚的認識,
[00:29:10.000 --> 00:29:28.000]  第一次的降臨你要很清楚,第二次的降臨也都要很清楚,我們今天所說這個我們現在所處的時候,我們叫它教會時期,其實它應該有一個很清楚的分野是什麼呢?
[00:29:28.000 --> 00:29:48.000]  就是它是處在耶穌基督的第一次降臨和第二次降臨當中,我相信耶穌基督很快就會回來,而回來的時候將會被提到他自己的懷抱裡面,這個是很無比的一件事,現在有幾個問題希望你能夠思想一下,
[00:29:48.000 --> 00:30:12.000]  第一個問題就是說為什麼有了舊約還需要有新的約呢?第二,為什麼神要和人納約呢?舊約和新約有什麼不同的地方呢?第三,教會被提到底是什麼原因?
[00:30:12.000 --> 00:30:35.000]  第四,為什麼主耶穌一定要回來呢?那他回來的時候他要做什麼事呢?下一次我們會說第六課,第六課是說教會被提,請你好好的準備一下,所用的聖經是帖撒羅尼加前書第四章十三節到十八節,請你千萬不要錯過,再見!
[00:30:35.000 --> 00:31:04.000]  (音樂)
[00:31:04.000 --> 00:31:13.000]  (音樂)

