
[00:00:00.000 --> 00:00:04.000]  多謝張牧師 多謝長老
[00:03:00.000 --> 00:03:04.000]  即是刻意要你停下來聽清楚
[00:03:04.000 --> 00:03:07.000]  那起初的
[00:03:07.000 --> 00:03:09.000]  你應該有熟悉英文聖經
[00:03:09.000 --> 00:03:14.000]  你記得這句聖經英文怎麼翻譯
[00:03:14.000 --> 00:03:19.000]  它是說The first love
[00:03:19.000 --> 00:03:25.000]  這個翻譯更加準確貼切
[00:03:25.000 --> 00:03:30.000]  和真是原本希臘文用的那個字
[00:03:30.000 --> 00:03:39.000]  你把愛第一的離棄了
[00:03:39.000 --> 00:03:49.000]  愛和第一同時出現的另外一書經文
[00:03:49.000 --> 00:04:02.000]  就是今晚我們要讀的馬可福音十二章二十八節到三十四節
[00:04:02.000 --> 00:04:10.000]  第一要緊的愛的誡明
[00:04:10.000 --> 00:04:13.000]  如果忘記了離棄了
[00:04:13.000 --> 00:04:20.000]  以弗所教會所接受的提醒都相當嚴厲
[00:04:20.000 --> 00:04:26.000]  耶穌基督說我會將你的燈台羅去
[00:04:26.000 --> 00:04:32.000]  所以我們打開馬可福音第十二章二十八節到三十四節
[00:04:32.000 --> 00:04:35.000]  找到我們一起讀好嗎
[00:04:35.000 --> 00:04:37.000]  本來我想請你站起來讀的
[00:04:37.000 --> 00:04:39.000]  不過你未必習慣
[00:04:39.000 --> 00:04:42.000]  讀福音書是要站著讀才公敬的
[00:04:42.000 --> 00:04:48.000]  我們坐著慢慢讀完這一段上帝的話
[00:04:48.000 --> 00:04:53.000]  有一個民侍來聽見他們辯論
[00:04:53.000 --> 00:04:56.000]  曉得耶穌回答的好
[00:04:56.000 --> 00:04:58.000]  就問他說
[00:04:58.000 --> 00:05:02.000]  誡明中那是第一要緊的呢
[00:05:02.000 --> 00:05:04.000]  耶穌回答說
[00:05:04.000 --> 00:05:07.000]  第一要緊的就是說
[00:05:07.000 --> 00:05:13.000]  以色列你要聽主我們神是獨一的主
[00:05:13.000 --> 00:05:21.000]  你要盡心盡性盡義盡力愛主你的上帝
[00:05:21.000 --> 00:05:25.000]  其次就是說要愛人如己
[00:05:25.000 --> 00:05:31.000]  再沒有比這兩條誡明更大的了
[00:05:31.000 --> 00:05:33.000]  那民侍對耶穌說
[00:05:33.000 --> 00:05:38.000]  夫子說上帝是一位實在不可
[00:05:38.000 --> 00:05:43.000]  除了他以外再沒有別的上帝
[00:05:43.000 --> 00:05:50.000]  並且盡心盡智盡力愛他又愛人如己
[00:05:50.000 --> 00:05:56.000]  就比一切凡制和各樣制治好的多
[00:05:56.000 --> 00:06:00.000]  耶穌見他回答的有智慧
[00:06:00.000 --> 00:06:03.000]  就對他說
[00:06:03.000 --> 00:06:06.000]  你離上帝的國不遠了
[00:06:06.000 --> 00:06:12.000]  從此以後沒有人敢再問他什麼
[00:06:12.000 --> 00:06:18.000]  你那本和合本聖經在第一要緊的
[00:06:18.000 --> 00:06:23.000]  那三個字旁邊要緊的有沒有小點的
[00:06:23.000 --> 00:06:24.000]  是不是很重要的
[00:06:24.000 --> 00:06:27.000]  如果沒有那本你拿回去退
[00:06:27.000 --> 00:06:29.000]  因為小點就是告訴你
[00:06:29.000 --> 00:06:31.000]  本來是沒有這幾個字的
[00:06:31.000 --> 00:06:34.000]  是翻譯的時候加上去
[00:06:34.000 --> 00:06:37.000]  為意思更加清楚
[00:06:37.000 --> 00:06:41.000]  對第一就是說緊要
[00:06:41.000 --> 00:06:46.000]  不過你拿走了要緊的就很明顯
[00:06:46.000 --> 00:06:51.000]  這說的是誡命中哪是第一的呢
[00:06:51.000 --> 00:06:55.000]  耶穌回答說第一就是說
[00:06:55.000 --> 00:07:00.000]  以色列你要聽主我們上帝獨一的主
[00:07:00.000 --> 00:07:06.000]  你要盡心盡性盡義盡力愛主你的上帝
[00:07:06.000 --> 00:07:10.000]  離棄了第一的愛
[00:07:10.000 --> 00:07:15.000]  離棄了那愛就是那第一的
[00:07:15.000 --> 00:07:18.000]  聽不聽到
[00:07:18.000 --> 00:07:25.000]  在事錄約翰其實是說這件事
[00:07:25.000 --> 00:07:28.000]  不是說Puppy Love
[00:07:28.000 --> 00:07:33.000]  初初愛上帝初信主的時候
[00:07:33.000 --> 00:07:35.000]  愛上帝不是
[00:07:35.000 --> 00:07:40.000]  他說的是第一要緊的愛
[00:07:40.000 --> 00:07:47.000]  民事問耶穌誡命中哪是第一的呢
[00:07:47.000 --> 00:07:50.000]  另外一本福音書記載
[00:07:50.000 --> 00:07:55.000]  誡命中最大的是哪一條呢
[00:07:55.000 --> 00:08:00.000]  613條誡命在摩西五經當中
[00:08:00.000 --> 00:08:02.000]  哪一條是最重要的
[00:08:02.000 --> 00:08:07.000]  你留意耶穌的答案不是他自己作的
[00:08:07.000 --> 00:08:14.000]  雖然作為神的兒子他有權並可寫聖經
[00:08:14.000 --> 00:08:16.000]  他也曾經說過
[00:08:16.000 --> 00:08:20.000]  我賜給你們一條新命令
[00:08:20.000 --> 00:08:23.000]  叫你們彼此相愛
[00:08:23.000 --> 00:08:25.000]  是新的他有權這樣做
[00:08:25.000 --> 00:08:30.000]  不過在這裏他回答民事的發問
[00:08:30.000 --> 00:08:34.000]  他沒有給一條新的誡命
[00:08:34.000 --> 00:08:41.000]  他是在背舊約聖經的經文
[00:08:41.000 --> 00:08:43.000]  背哪一段呢
[00:08:43.000 --> 00:08:46.000]  他背了兩段
[00:08:46.000 --> 00:08:49.000]  所以頭一段就是以色列
[00:08:49.000 --> 00:08:55.000]  你要聽盡心盡性盡義盡力愛主你的神
[00:08:55.000 --> 00:09:03.000]  第二段其次就是說要愛人如己
[00:09:03.000 --> 00:09:08.000]  兩段都是舊約聖經的誡命
[00:09:08.000 --> 00:09:14.000]  今晚我們先看第一段的頭三分一
[00:09:14.000 --> 00:09:25.000]  耶穌引用的是新命記第六章第四第五節
[00:09:25.000 --> 00:09:30.000]  每逢新約聖經引用舊約的經文
[00:09:30.000 --> 00:09:35.000]  你一定要檢查一下
[00:09:35.000 --> 00:09:37.000]  查清楚
[00:09:37.000 --> 00:09:39.000]  是很有幫助的
[00:09:39.000 --> 00:09:48.000]  請你打開舊約聖經第六章第四第五節
[00:09:48.000 --> 00:09:51.000]  對不起你不要蓋上馬可福音
[00:09:51.000 --> 00:09:52.000]  可以嗎
[00:09:52.000 --> 00:09:57.000]  夾著馬可福音來找新命記可以嗎
[00:09:57.000 --> 00:10:04.000]  新命記第六章第四第五節我們一起讀
[00:10:04.000 --> 00:10:11.000]  以色列啊你要聽耶和華我們上帝是獨一的主
[00:10:11.000 --> 00:10:19.000]  你要盡心盡性盡力愛耶和華你的上帝
[00:10:19.000 --> 00:10:22.000]  聽不聽到
[00:10:22.000 --> 00:10:30.000]  馬可福音耶穌引用新命記這兩節的金句
[00:10:30.000 --> 00:10:36.000]  有什麼不同的地方
[00:10:36.000 --> 00:10:38.000]  有兩個不同的地方
[00:10:38.000 --> 00:10:41.000]  看你找不找到
[00:10:41.000 --> 00:10:44.000]  你沒有蓋上馬可福音
[00:10:44.000 --> 00:10:47.000]  你可以翻轉來看看
[00:10:47.000 --> 00:10:51.000]  翻轉來新命記比較一下
[00:10:51.000 --> 00:10:57.000]  第一個不同就是翻譯上
[00:10:57.000 --> 00:11:00.000]  新命記講耶和華
[00:11:00.000 --> 00:11:05.000]  到新約馬可福音就講主
[00:11:05.000 --> 00:11:14.000]  以色列啊你要聽耶和華我們上帝是獨一的主
[00:11:14.000 --> 00:11:21.000]  到福音書就說主我們上帝是獨一的主
[00:11:21.000 --> 00:11:27.000]  這書就是將耶和華翻譯成為主
[00:11:27.000 --> 00:11:32.000]  這是猶太人的秘諱
[00:11:32.000 --> 00:11:35.000]  他們不提上帝的名字
[00:11:35.000 --> 00:11:39.000]  於是他們就講主
[00:11:39.000 --> 00:11:42.000]  這個不是出入
[00:11:42.000 --> 00:11:47.000]  第二個分別就嚴重得多
[00:11:47.000 --> 00:11:49.000]  你有沒有留意到
[00:11:49.000 --> 00:11:56.000]  就是耶穌講盡心盡性盡義盡力
[00:11:56.000 --> 00:11:59.000]  是四個
[00:11:59.000 --> 00:12:04.000]  但原來新命記只有三個
[00:12:04.000 --> 00:12:08.000]  盡心盡性盡力
[00:12:08.000 --> 00:12:11.000]  少了誰
[00:12:11.000 --> 00:12:12.000]  盡義
[00:12:12.000 --> 00:12:14.000]  你沒有睡覺了
[00:12:14.000 --> 00:12:16.000]  聽清楚了
[00:12:16.000 --> 00:12:20.000]  請問誰對誰錯呢
[00:12:20.000 --> 00:12:22.000]  當然是耶穌對
[00:12:22.000 --> 00:12:23.000]  怎麼會是耶穌錯呢
[00:12:23.000 --> 00:12:25.000]  當然是摩西錯了
[00:12:25.000 --> 00:12:28.000]  新命記漏了
[00:12:28.000 --> 00:12:30.000]  那就是你錯了
[00:12:30.000 --> 00:12:38.000]  因為哪一段經文是在歷史上先寫下來的
[00:12:38.000 --> 00:12:41.000]  當然是新命記
[00:12:41.000 --> 00:12:43.000]  先有新命記
[00:12:43.000 --> 00:12:46.000]  然後才有耶穌出世
[00:12:46.000 --> 00:12:50.000]  然後才有人來問耶穌最大的誡命
[00:12:50.000 --> 00:12:51.000]  第一要緊的
[00:12:51.000 --> 00:12:56.000]  然後才有馬可福音記載耶穌的答案
[00:12:56.000 --> 00:13:00.000]  那就是耶穌背錯聖經了
[00:13:00.000 --> 00:13:01.000]  不是
[00:13:01.000 --> 00:13:02.000]  他是神的兒子
[00:13:02.000 --> 00:13:04.000]  他有權加減
[00:13:04.000 --> 00:13:06.000]  我們沒有權
[00:13:06.000 --> 00:13:08.000]  你不要亂猜
[00:13:08.000 --> 00:13:11.000]  這些全部聽起來很有道理
[00:13:11.000 --> 00:13:14.000]  但其實是離行離辣的
[00:13:14.000 --> 00:13:19.000]  讀聖經不能這樣靠猜的
[00:13:19.000 --> 00:13:25.000]  盡心盡性盡義是從哪裡來的呢
[00:13:25.000 --> 00:13:29.000]  如果不是耶穌背錯聖經
[00:13:29.000 --> 00:13:34.000]  如果不是耶穌憑祂的主權
[00:13:34.000 --> 00:13:36.000]  加多句聖經
[00:13:36.000 --> 00:13:38.000]  那盡義從哪裡來的呢
[00:13:38.000 --> 00:13:40.000]  你知不知道呢
[00:13:40.000 --> 00:13:43.000]  其實你查一下著色書
[00:13:43.000 --> 00:13:46.000]  就應該有講給你聽的
[00:13:46.000 --> 00:13:48.000]  沒講的那本也是不用買的
[00:13:48.000 --> 00:13:51.000]  其實查到的
[00:13:51.000 --> 00:13:55.000]  盡心愛上帝
[00:13:55.000 --> 00:13:59.000]  希伯來文的確是個心字
[00:13:59.000 --> 00:14:03.000]  心臟的心字
[00:14:03.000 --> 00:14:10.000]  猶太人翻譯盡心愛上帝
[00:14:10.000 --> 00:14:15.000]  在七十世希臘文的譯本
[00:14:15.000 --> 00:14:19.000]  他們沒有用希臘文的心臟的心字
[00:14:19.000 --> 00:14:21.000]  那個字你懂的
[00:14:21.000 --> 00:14:24.000]  如果今天你要去看專科醫生
[00:14:24.000 --> 00:14:26.000]  你心臟有問題
[00:14:26.000 --> 00:14:29.000]  你看那個專科叫做什麼
[00:14:29.000 --> 00:14:31.000]  Cardiology
[00:14:31.000 --> 00:14:33.000]  這是希臘文
[00:14:33.000 --> 00:14:36.000]  Cardia就是心臟
[00:14:36.000 --> 00:14:39.000]  本來盡心愛上帝
[00:14:39.000 --> 00:14:42.000]  去到希臘文的翻譯本
[00:14:42.000 --> 00:14:46.000]  應該是盡你的Cardia愛上帝
[00:14:46.000 --> 00:14:47.000]  不是的
[00:14:47.000 --> 00:14:50.000]  猶太人在亞歷山大
[00:14:50.000 --> 00:14:55.000]  埃及這個古城翻譯聖經的時候
[00:14:55.000 --> 00:15:00.000]  他們用了另一個字來翻譯盡心
[00:15:00.000 --> 00:15:02.000]  用哪個字
[00:15:02.000 --> 00:15:05.000]  你應該猜到了
[00:15:05.000 --> 00:15:09.000]  就是盡義那個字
[00:15:09.000 --> 00:15:11.000]  那個字我們不懂
[00:15:11.000 --> 00:15:12.000]  講來聽去也沒用
[00:15:12.000 --> 00:15:14.000]  抄不到筆記
[00:15:14.000 --> 00:15:16.000]  不過盡義這個意思
[00:15:16.000 --> 00:15:18.000]  你懂英文聖經你記得
[00:15:18.000 --> 00:15:21.000]  With all your heart 就是盡心
[00:15:21.000 --> 00:15:24.000]  With all your soul 就是盡性
[00:15:24.000 --> 00:15:26.000]  那盡義是什麼
[00:15:26.000 --> 00:15:31.000]  With all your mind
[00:15:31.000 --> 00:15:35.000]  所以盡義的原意
[00:15:35.000 --> 00:15:38.000]  就是你的頭腦
[00:15:38.000 --> 00:15:41.000]  你的思考
[00:15:41.000 --> 00:15:43.000]  你的mind
[00:15:43.000 --> 00:15:44.000]  你的心思
[00:15:44.000 --> 00:15:46.000]  意念
[00:15:46.000 --> 00:15:50.000]  所以心義其實是在講一件事
[00:15:50.000 --> 00:15:54.000]  所以猶太人這個翻譯
[00:15:54.000 --> 00:15:56.000]  去到新約聖經的時候
[00:15:56.000 --> 00:15:58.000]  盡心盡性盡義
[00:15:58.000 --> 00:16:01.000]  其實盡義不是加上去
[00:16:01.000 --> 00:16:03.000]  作下去一個新的講法
[00:16:03.000 --> 00:16:06.000]  其實就是他們的希臘文聖經
[00:16:06.000 --> 00:16:09.000]  盡心的翻譯
[00:16:09.000 --> 00:16:11.000]  那就是說
[00:16:11.000 --> 00:16:14.000]  其實這個翻譯很準確
[00:16:14.000 --> 00:16:16.000]  因為心這個字
[00:16:16.000 --> 00:16:19.000]  只不過是一個比喻
[00:16:19.000 --> 00:16:23.000]  今天我們大部分的時間
[00:16:23.000 --> 00:16:27.000]  講心都不是講真心臟
[00:16:27.000 --> 00:16:30.000]  除非我現在突然之間拿著心
[00:16:30.000 --> 00:16:32.000]  整個臉色都變了
[00:16:32.000 --> 00:16:34.000]  我好心很痛
[00:16:34.000 --> 00:16:36.000]  拜託可不可以call白車
[00:16:36.000 --> 00:16:38.000]  那就是在講心臟
[00:16:38.000 --> 00:16:40.000]  心臟病發
[00:16:40.000 --> 00:16:42.000]  但是很多時候如果你說
[00:16:42.000 --> 00:16:44.000]  我看到你這樣的樣子
[00:16:44.000 --> 00:16:46.000]  我心都實了
[00:16:46.000 --> 00:16:48.000]  那要不要去看心臟科專科
[00:16:48.000 --> 00:16:51.000]  那是不關心臟的事
[00:16:51.000 --> 00:16:53.000]  我只是跟你講心
[00:16:53.000 --> 00:16:55.000]  我不是跟你講金
[00:16:55.000 --> 00:16:58.000]  都不是在講你的心臟
[00:16:58.000 --> 00:17:01.000]  拍拖的時候
[00:17:01.000 --> 00:17:02.000]  你不相信我
[00:17:02.000 --> 00:17:04.000]  我挖個心出來給你看
[00:17:04.000 --> 00:17:06.000]  幸好對方不會說
[00:17:06.000 --> 00:17:08.000]  好啊拿來看看
[00:17:08.000 --> 00:17:11.000]  完全全部都是比喻
[00:17:11.000 --> 00:17:13.000]  一用比喻
[00:17:13.000 --> 00:17:16.000]  在不同的文化裡面
[00:17:16.000 --> 00:17:20.000]  就可以有不同的代表
[00:17:20.000 --> 00:17:26.000]  心在我們中國傳統的理解
[00:17:26.000 --> 00:17:30.000]  我們是解真心
[00:17:30.000 --> 00:17:33.000]  我們是解心情
[00:17:33.000 --> 00:17:35.000]  今天我們都是這樣用
[00:17:35.000 --> 00:17:40.000]  但是原來聖經用心這個字
[00:17:40.000 --> 00:17:42.000]  是解心思
[00:17:42.000 --> 00:17:45.000]  是解頭腦
[00:17:45.000 --> 00:17:47.000]  是解思想
[00:17:47.000 --> 00:17:50.000]  所以盡心愛上帝
[00:17:50.000 --> 00:17:53.000]  猶太人首先就翻譯了
[00:17:53.000 --> 00:17:57.000]  盡義愛上帝
[00:17:57.000 --> 00:18:03.000]  愛是用你的mind
[00:18:03.000 --> 00:18:08.000]  如果今天我們要寫
[00:18:08.000 --> 00:18:11.000]  新命紀第六章第五節
[00:18:11.000 --> 00:18:13.000]  你要盡
[00:18:13.000 --> 00:18:16.000]  大概我們就不會再講盡心
[00:18:16.000 --> 00:18:19.000]  今天我們的比喻已經轉了
[00:18:19.000 --> 00:18:21.000]  今天我們講心思
[00:18:21.000 --> 00:18:24.000]  思想思考
[00:18:24.000 --> 00:18:26.000]  我們就會講盡你的腦
[00:18:26.000 --> 00:18:29.000]  盡你的頭腦來愛上帝
[00:18:29.000 --> 00:18:31.000]  你的brain
[00:18:31.000 --> 00:18:33.000]  因為我們醫學發達
[00:18:33.000 --> 00:18:35.000]  我們知道心臟不是用來思想的
[00:18:35.000 --> 00:18:38.000]  頭腦是用來思想的
[00:18:38.000 --> 00:18:39.000]  所以我們罵人
[00:18:39.000 --> 00:18:41.000]  你的腦裡裝什麼
[00:18:41.000 --> 00:18:43.000]  是不是滿腦都是草
[00:18:43.000 --> 00:18:45.000]  我們講比喻
[00:18:45.000 --> 00:18:48.000]  比喻就是你都不會思考
[00:18:48.000 --> 00:18:53.000]  愛上帝的第一出發點
[00:18:53.000 --> 00:18:57.000]  原來不是感情
[00:18:57.000 --> 00:19:00.000]  我們經常搞錯了
[00:19:00.000 --> 00:19:03.000]  我們以為講愛
[00:19:03.000 --> 00:19:06.000]  愛上帝當然是講feeling
[00:19:06.000 --> 00:19:08.000]  不用了 香港人講feel
[00:19:08.000 --> 00:19:11.000]  英文原來feel也可以做名詞
[00:19:11.000 --> 00:19:13.000]  是可以的
[00:19:13.000 --> 00:19:15.000]  原來不是講我們的感情
[00:19:15.000 --> 00:19:18.000]  不是講我們的感受
[00:19:18.000 --> 00:19:21.000]  是講我們的思想
[00:19:21.000 --> 00:19:24.000]  請問你怎樣愛上帝
[00:19:24.000 --> 00:19:28.000]  我很有感情地愛上帝
[00:19:28.000 --> 00:19:30.000]  不是 聖經說
[00:19:30.000 --> 00:19:35.000]  要用你的心思來愛上帝
[00:19:35.000 --> 00:19:38.000]  請問你怎樣愛你太太
[00:19:38.000 --> 00:19:40.000]  我送她玫瑰花
[00:19:40.000 --> 00:19:42.000]  和她燭光晚餐
[00:19:42.000 --> 00:19:47.000]  很浪漫 很有情調 很有感受
[00:19:47.000 --> 00:19:50.000]  四目相投 大家看著對方
[00:19:50.000 --> 00:19:53.000]  這樣才叫愛
[00:19:53.000 --> 00:19:55.000]  不是 聖經說
[00:19:55.000 --> 00:19:57.000]  用你的腦來愛上帝
[00:19:57.000 --> 00:20:00.000]  聽到這句話嗎
[00:20:00.000 --> 00:20:02.000]  這句話很特別
[00:20:02.000 --> 00:20:06.000]  因為我們一般不是這樣想
[00:20:06.000 --> 00:20:08.000]  我們一般以為愛上帝
[00:20:08.000 --> 00:20:13.000]  就一定要很有感情 很有感受
[00:20:13.000 --> 00:20:16.000]  是感情感受先行
[00:20:16.000 --> 00:20:18.000]  所以盡心愛上帝
[00:20:18.000 --> 00:20:20.000]  就是真心愛上帝
[00:20:20.000 --> 00:20:23.000]  原來不是
[00:20:23.000 --> 00:20:28.000]  原來你要正確了解上帝的吩咐
[00:20:28.000 --> 00:20:33.000]  它是說你的頭腦
[00:20:33.000 --> 00:20:39.000]  用你的頭腦來愛上帝
[00:20:39.000 --> 00:20:45.000]  心在舊約聖經裡指著什麼
[00:20:45.000 --> 00:20:48.000]  其實是說人的思想
[00:20:48.000 --> 00:20:51.000]  耶利米書十七章
[00:20:51.000 --> 00:20:56.000]  人心比萬物都詭詐
[00:20:56.000 --> 00:20:59.000]  壞到極處
[00:20:59.000 --> 00:21:03.000]  誰能識透呢
[00:21:03.000 --> 00:21:05.000]  這裡不是說感情
[00:21:05.000 --> 00:21:08.000]  不是說人的感情壞到極處
[00:21:08.000 --> 00:21:11.000]  不是說感受
[00:21:11.000 --> 00:21:14.000]  這裡是說人的心鬼扎
[00:21:14.000 --> 00:21:16.000]  是說人的思想
[00:21:16.000 --> 00:21:18.000]  你坐在這裡眼睛瞪
[00:21:18.000 --> 00:21:20.000]  我不知道你在想什麼
[00:21:20.000 --> 00:21:22.000]  你也不知道我在想什麼
[00:21:22.000 --> 00:21:24.000]  我可以在謀你
[00:21:24.000 --> 00:21:26.000]  我在算你
[00:21:26.000 --> 00:21:29.000]  人心比萬物鬼詐
[00:21:29.000 --> 00:21:31.000]  壞到極處
[00:21:31.000 --> 00:21:38.000]  是說我們這個歪曲的思想
[00:21:38.000 --> 00:21:43.000]  我疑你要保守你的心
[00:21:43.000 --> 00:21:46.000]  勝過保守一切
[00:21:46.000 --> 00:21:48.000]  針研的提醒
[00:21:48.000 --> 00:21:49.000]  有沒有印象
[00:21:49.000 --> 00:21:50.000]  為什麼
[00:21:50.000 --> 00:21:53.000]  因為一生的果效
[00:21:53.000 --> 00:21:58.000]  是由你的心發出來的
[00:21:58.000 --> 00:22:01.000]  那就不是感受感情了
[00:22:01.000 --> 00:22:06.000]  你一生是由你的思想控制的
[00:22:06.000 --> 00:22:07.000]  你怎麼想
[00:22:07.000 --> 00:22:09.000]  你怎麼看
[00:22:09.000 --> 00:22:12.000]  就決定你怎麼做
[00:22:12.000 --> 00:22:16.000]  所以保守你的思想
[00:22:16.000 --> 00:22:20.000]  因為它影響你的生命
[00:22:20.000 --> 00:22:22.000]  你的一生
[00:22:22.000 --> 00:22:24.000]  所以聖經說
[00:22:24.000 --> 00:22:28.000]  我疑要將心給我
[00:22:28.000 --> 00:22:30.000]  有歌唱
[00:22:30.000 --> 00:22:32.000]  無論是古典也好
[00:22:32.000 --> 00:22:34.000]  無論是現代也好
[00:22:34.000 --> 00:22:36.000]  都有這首聖詩
[00:22:36.000 --> 00:22:39.000]  為什麼叫將心給上帝
[00:22:39.000 --> 00:22:42.000]  心真的挖出來給上帝
[00:22:42.000 --> 00:22:44.000]  不是,這是一個比喻
[00:22:44.000 --> 00:22:50.000]  如果我們解釋心就是思想的話
[00:22:50.000 --> 00:22:52.000]  怎麼給上帝思想呢
[00:22:52.000 --> 00:22:56.000]  怎麼將我們的思想歸給上帝呢
[00:22:56.000 --> 00:23:01.000]  怎麼盡我們的思想來愛上帝呢
[00:23:01.000 --> 00:23:04.000]  這是最大的誡命
[00:23:04.000 --> 00:23:08.000]  這是第一的愛
[00:23:08.000 --> 00:23:11.000]  這是我們不可以離棄的
[00:23:11.000 --> 00:23:12.000]  否則的話
[00:23:12.000 --> 00:23:14.000]  以弗所教會的警告
[00:23:14.000 --> 00:23:18.000]  登台是會被落去的
[00:23:18.000 --> 00:23:21.000]  現在我們不是說一些
[00:23:21.000 --> 00:23:23.000]  旁邊不重要
[00:23:23.000 --> 00:23:25.000]  次要的事情
[00:23:25.000 --> 00:23:29.000]  現在我們說的是第一要緊
[00:23:29.000 --> 00:23:32.000]  愛上帝
[00:23:32.000 --> 00:23:35.000]  人人都不會認為不重要
[00:23:35.000 --> 00:23:38.000]  怎樣愛上帝
[00:23:38.000 --> 00:23:44.000]  原來是從我們的心思開始
[00:23:44.000 --> 00:23:47.000]  這個我們就比較陌生
[00:23:47.000 --> 00:23:52.000]  如果我們的心思是這麼詭詐的
[00:23:52.000 --> 00:23:56.000]  連自己都沒辦法能夠悉透的
[00:23:56.000 --> 00:24:01.000]  那怎樣盡我們這個心思去愛上帝呢
[00:24:01.000 --> 00:24:04.000]  聖經有沒有教導我們呢
[00:24:04.000 --> 00:24:06.000]  有,你都懂得背的
[00:24:06.000 --> 00:24:08.000]  又是不用打開聖經的
[00:24:08.000 --> 00:24:12.000]  詩篇119篇其中一節金句
[00:24:12.000 --> 00:24:17.000]  我將你的話
[00:24:17.000 --> 00:24:20.000]  藏在心裡
[00:24:20.000 --> 00:24:25.000]  免得我得罪你
[00:24:25.000 --> 00:24:27.000]  你的心思
[00:24:27.000 --> 00:24:29.000]  你的思想
[00:24:29.000 --> 00:24:32.000]  藏些什麼呢
[00:24:32.000 --> 00:24:36.000]  藏的意思不是藏起來不讓人知道
[00:24:36.000 --> 00:24:39.000]  詭詐就是沒人知道
[00:24:39.000 --> 00:24:43.000]  但是這裏聖經用藏字
[00:24:43.000 --> 00:24:47.000]  其實就是讀一個去聲
[00:24:47.000 --> 00:24:50.000]  寶藏
[00:24:50.000 --> 00:24:53.000]  你很寶貴的東西
[00:24:53.000 --> 00:24:56.000]  你怎樣藏起來
[00:24:56.000 --> 00:24:59.000]  有人喜歡租保險箱
[00:24:59.000 --> 00:25:01.000]  有人喜歡放在餅乾罐
[00:25:01.000 --> 00:25:03.000]  然後放在床下
[00:25:03.000 --> 00:25:04.000]  不同的方法
[00:25:04.000 --> 00:25:11.000]  都是他收藏最寶貴的東西的辦法
[00:25:11.000 --> 00:25:13.000]  不要緊,什麼辦法都不要緊
[00:25:13.000 --> 00:25:15.000]  但是你最重要的東西
[00:25:15.000 --> 00:25:16.000]  你最寶貴的東西
[00:25:16.000 --> 00:25:18.000]  你怎樣藏起來呢
[00:25:18.000 --> 00:25:21.000]  聖經教我們在我們的思想裡
[00:25:21.000 --> 00:25:27.000]  你有沒有藏起上帝的話
[00:25:27.000 --> 00:25:31.000]  因為思想是抽象的
[00:25:31.000 --> 00:25:33.000]  心不是說心臟
[00:25:33.000 --> 00:25:34.000]  是比喻
[00:25:34.000 --> 00:25:37.000]  思想是觸摸不到的
[00:25:37.000 --> 00:25:39.000]  思想
[00:25:39.000 --> 00:25:42.000]  如果你要愛上帝的話
[00:25:42.000 --> 00:25:45.000]  你只能夠做一件事
[00:25:45.000 --> 00:25:49.000]  就是你將神的話
[00:25:49.000 --> 00:25:52.000]  放在你的思想當中
[00:25:52.000 --> 00:25:58.000]  當你的思想充滿神的話的時候
[00:25:58.000 --> 00:26:01.000]  你就不會得罪上帝
