
[00:00:00.000 --> 00:00:03.500]  我們今天要開始一個新的系列
[00:10:56.500 --> 00:11:01.500]  證明給我們看其實有很多事情路加都有參與
[00:11:01.500 --> 00:11:04.500]  路加都是這些事的目擊證人
[00:11:04.500 --> 00:11:13.500]  有很多人認為使徒行傳是路加在耶路撒冷淪陷的時候所寫成
[00:11:13.500 --> 00:11:16.500]  耶路撒冷淪陷是在什麼時候呢?
[00:11:16.500 --> 00:11:18.500]  是公元七十年
[00:11:18.500 --> 00:11:21.500]  所以很多人認為是在那個時候成書
[00:11:21.500 --> 00:11:26.500]  但我覺得使徒行傳成書的日期應該是更早
[00:11:26.500 --> 00:11:32.500]  應該是保羅第一次在羅馬入獄的時候
[00:11:32.500 --> 00:11:37.500]  大概是公元六十至六十二年的期間成書
[00:11:37.500 --> 00:11:39.500]  為什麼我會這樣說呢?
[00:11:39.500 --> 00:11:45.500]  因為之後有很多事情在使徒行傳都沒有記載
[00:11:45.500 --> 00:11:52.500]  如果路加用了使徒行傳一半的篇幅來寫有關保羅的事
[00:11:52.500 --> 00:11:58.500]  你想想有關保羅第一次入獄後審判的結果是怎樣
[00:11:58.500 --> 00:12:02.500]  他放了出來之後他的事供又是怎樣
[00:12:02.500 --> 00:12:07.500]  他第二次在羅馬入獄就是提摩太后書四章所記載的
[00:12:07.500 --> 00:12:15.500]  甚至他的殉道我相信如果已經發生路加是會記載在使徒行傳
[00:12:15.500 --> 00:12:17.500]  但他都沒有記載
[00:12:17.500 --> 00:12:23.500]  另外還有很多在保羅以外所發生的事他都沒有記載
[00:12:23.500 --> 00:12:26.500]  例如就是雅各
[00:12:26.500 --> 00:12:30.500]  我們知道雅各是耶路撒冷教會一個很重要的領袖
[00:12:30.500 --> 00:12:38.500]  根據約瑟夫斯的殉道應該是公元六十二年
[00:12:38.500 --> 00:12:40.500]  使徒行傳沒有記載
[00:12:40.500 --> 00:12:51.500]  另外羅馬王尼祿對基督徒的迪伯公元六十四年所發生的事也沒有記載
[00:12:51.500 --> 00:12:58.500]  剛才說過耶路撒冷淪陷公元七十年所發生的事也沒有記載
[00:12:58.500 --> 00:13:05.500]  所以我相信使徒行傳成書的日期應該是公元六十至六十二年間
[00:13:05.500 --> 00:13:10.500]  但當然也有很多學者認為是更早的成書日期
[00:13:10.500 --> 00:13:14.500]  就是公元四十六年至四十七年
[00:13:14.500 --> 00:13:18.500]  使徒行傳的背景又是怎樣呢
[00:13:18.500 --> 00:13:22.500]  為何路加要寫使徒行傳
[00:13:22.500 --> 00:13:25.500]  剛才說過其中一個可能的原因
[00:13:25.500 --> 00:13:31.500]  就是路加福音和使徒行傳都是要做來呈堂的證供
[00:13:31.500 --> 00:13:35.500]  但在路加福音的一章一至四節
[00:13:35.500 --> 00:13:37.500]  路加告訴他們
[00:13:37.500 --> 00:13:40.500]  他說:「有好些人提筆作書
[00:13:40.500 --> 00:13:45.500]  敘述耶穌基督在我們中間所成就的事
[00:13:45.500 --> 00:13:51.500]  是照傳道的人從起初親眼看見又傳給我們的
[00:13:51.500 --> 00:13:56.500]  這些事我既從起初都詳細考察了
[00:13:56.500 --> 00:13:59.500]  都定義要按著次序寫給你
[00:13:59.500 --> 00:14:04.500]  使你知道所學之道都是確實的」
[00:14:04.500 --> 00:14:06.500]  說得很清楚
[00:14:06.500 --> 00:14:10.500]  當時有很多人寫有關耶穌基督的事跡
[00:14:10.500 --> 00:14:14.500]  我相信包括馬太和馬可福音
[00:14:14.500 --> 00:14:19.500]  但路加說:我所寫的是經過詳細的考察
[00:14:19.500 --> 00:14:22.500]  而且是按著次序寫出來
[00:14:22.500 --> 00:14:27.500]  這就是路加自己告訴他們
[00:14:27.500 --> 00:14:30.500]  他為什麼要寫使徒行傳
[00:14:30.500 --> 00:14:33.500]  使徒行傳是按著路加福音
[00:14:33.500 --> 00:14:37.500]  路加福音是有關耶穌基督在世的事供
[00:14:37.500 --> 00:14:41.500]  使徒行傳是由耶穌升天
[00:14:41.500 --> 00:14:44.500]  在五旬節聖靈降臨
[00:14:44.500 --> 00:14:50.500]  教會開始一路講到保羅到羅馬的工作
[00:14:50.500 --> 00:14:56.500]  所以我們見到使徒行傳就是順序地講出
[00:14:56.500 --> 00:15:01.500]  福音的傳達、福音的發展、教會的增長
[00:15:01.500 --> 00:15:07.500]  但亦有提到有很多人敵對福音、敵對教會
[00:15:07.500 --> 00:15:11.500]  這些事跡都有記載在使徒行傳裏
[00:15:11.500 --> 00:15:15.500]  使徒行傳的背景又是怎樣呢?
[00:15:15.500 --> 00:15:18.500]  我們見到四福音的結尾
[00:15:18.500 --> 00:15:22.500]  是講到以色列人拒絕接受他們的王
[00:15:22.500 --> 00:15:25.500]  一個王一定有他的王國
[00:15:25.500 --> 00:15:28.500]  一個王國有他的王
[00:15:28.500 --> 00:15:33.500]  當以色列人拒絕接受耶穌基督他們的王
[00:15:33.500 --> 00:15:38.500]  其實他們就是拒絕接受神給他們地上實實在在的國
[00:15:38.500 --> 00:15:44.500]  所以我們見到神暫時將猶太人放在一邊
[00:15:44.500 --> 00:15:48.500]  教會就在五旬節開始
[00:15:48.500 --> 00:15:50.500]  現在就是教會的時期
[00:15:50.500 --> 00:15:53.500]  是外邦人得救的時候
[00:15:53.500 --> 00:15:59.500]  所以我時時都說教會和以色列人其實是兩個肢體
[00:15:59.500 --> 00:16:02.500]  千萬不要混淆在一起
[00:16:02.500 --> 00:16:06.500]  有很多人說教會是由十二支派開始
[00:16:06.500 --> 00:16:10.500]  其實這個不是根據聖經的教導
[00:16:10.500 --> 00:16:13.500]  因為在羅馬書的十一章告訴我們
[00:16:13.500 --> 00:16:18.500]  當教會的人數或者外邦人的人數添滿了
[00:16:18.500 --> 00:16:21.500]  以色列人就會得救
[00:16:21.500 --> 00:16:26.500]  所以我們見到教會人數充滿了
[00:16:26.500 --> 00:16:28.500]  教會被提
[00:16:28.500 --> 00:16:31.500]  然後在世上有七年的災難
[00:16:31.500 --> 00:16:33.500]  在這七年的災難裏
[00:16:33.500 --> 00:16:38.500]  以色列人才會得救
[00:16:38.500 --> 00:16:45.500]  所以我們見到教會和以色列很明顯是兩個肢體
[00:16:45.500 --> 00:16:49.500]  使徒行傳就是第一部有關教會的歷史
[00:16:49.500 --> 00:16:54.500]  是說到早期的門徒得到神給他們的大使命
[00:16:54.500 --> 00:16:58.500]  他們對這個大使命的回應是怎樣
[00:16:58.500 --> 00:17:02.500]  說出了教會最初三十年的事工
[00:17:02.500 --> 00:17:07.500]  這些內容在其他新約的書信是找不到的
[00:17:07.500 --> 00:17:10.500]  如果沒有使徒行傳
[00:17:10.500 --> 00:17:12.500]  你讀完四福音之後
[00:17:12.500 --> 00:17:14.500]  你讀完約翰福音
[00:17:14.500 --> 00:17:17.500]  你打開羅馬書一看
[00:17:17.500 --> 00:17:21.500]  咦?為什麼福音會傳到羅馬
[00:17:21.500 --> 00:17:23.500]  你就完全摸不著頭腦
[00:17:23.500 --> 00:17:24.500]  你不能夠明白
[00:17:24.500 --> 00:17:27.500]  但是有使徒行傳就給了我們的答案
[00:17:27.500 --> 00:17:30.500]  為什麼福音會傳到羅馬
[00:17:30.500 --> 00:17:34.500]  有很多人說使徒行傳其實是將我們的注意力
[00:17:34.500 --> 00:17:38.500]  是從神的國轉向教會
[00:17:38.500 --> 00:17:40.500]  為什麼會這樣說
[00:17:40.500 --> 00:17:45.500]  我剛才說以色列人拒絕接受他們的王
[00:17:45.500 --> 00:17:49.500]  所以耶穌基督在馬太福音十三章
[00:17:49.500 --> 00:17:51.500]  他開始說天國的庇譽
[00:17:51.500 --> 00:17:56.500]  他知道以色列人會拒絕接受他自己成為他們的王
[00:17:56.500 --> 00:17:58.500]  所以他不想增加他們的罪
[00:17:58.500 --> 00:18:00.500]  在馬太福音十三章
[00:18:00.500 --> 00:18:02.500]  他開始說天國的庇譽
[00:18:02.500 --> 00:18:08.500]  這個就是教會現在我們所傳的天國的福音
[00:18:08.500 --> 00:18:12.500]  所以將注意力由神的國轉到教會
[00:18:12.500 --> 00:18:14.500]  如果是這樣的話
[00:18:14.500 --> 00:18:16.500]  另外有一本書啟示錄
[00:18:16.500 --> 00:18:18.500]  就是將我們的注意力
[00:18:18.500 --> 00:18:21.500]  再從教會轉到神的國
[00:18:21.500 --> 00:18:23.500]  為什麼我會這樣說
[00:18:23.500 --> 00:18:25.500]  在啟示錄頭三章
[00:18:25.500 --> 00:18:28.500]  教會的名字頻頻出現
[00:18:28.500 --> 00:18:33.500]  第二第三章就是耶穌基督寫信給七間教會
[00:18:33.500 --> 00:18:35.500]  在第四章開始
[00:18:35.500 --> 00:18:40.500]  到二十二章你不會再見到有教會的名字被提及
[00:18:40.500 --> 00:18:44.500]  在第三和第四章當中
[00:18:44.500 --> 00:18:46.500]  我相信就是教會被提及
[00:18:46.500 --> 00:18:50.500]  然後在第四章開始
[00:18:50.500 --> 00:18:56.500]  就由天上的二十四位長老來代表教會
[00:18:56.500 --> 00:19:01.500]  所以你不會再見到在地上有提及教會的事跡
[00:19:01.500 --> 00:19:06.500]  為什麼將我們的注意力由教會轉到神的國呢?
[00:19:06.500 --> 00:19:09.500]  因為我們知道啟示錄十九章
[00:19:09.500 --> 00:19:13.500]  是說耶穌基督回來帶領眾聖徒得勝
[00:19:13.500 --> 00:19:16.500]  戰勝撒旦戰勝敵基督
[00:19:16.500 --> 00:19:19.500]  帶我們進入千禧年的國度
[00:19:19.500 --> 00:19:25.500]  所以又一次將我們的注意力從教會轉到神的國
[00:19:25.500 --> 00:19:27.500]  這個實實在在地上的國
[00:19:27.500 --> 00:19:32.500]  所以我們見到神始終沒有放棄到以色列人
[00:19:32.500 --> 00:19:39.500]  我們不妨看看使徒行傳的簡介
[00:19:39.500 --> 00:19:44.500]  使徒行傳我剛才說是有關教會的故事
[00:19:44.500 --> 00:19:47.500]  五旬節聖靈降臨教會開始
[00:19:47.500 --> 00:19:52.500]  一直說到保羅去到羅馬被監禁三十年間的事
[00:19:52.500 --> 00:19:55.500]  其實使徒行傳一開始
[00:19:55.500 --> 00:19:57.500]  神就有應許給使徒
[00:19:57.500 --> 00:20:00.500]  在使徒行傳的一章八節
[00:20:00.500 --> 00:20:03.500]  「但聖靈降臨在你們的身上
[00:20:03.500 --> 00:20:06.500]  你們就必得著能力
[00:20:06.500 --> 00:20:13.500]  並要在耶路撒冷猶大傳遞和撒瑪利亞直到地極作我的見證」
[00:20:13.500 --> 00:20:16.500]  教會由剛剛開始
[00:20:16.500 --> 00:20:19.500]  聖靈降臨120人的聚會
[00:20:19.500 --> 00:20:23.500]  去到使徒行傳的末期
[00:20:23.500 --> 00:20:27.500]  有千上萬的回眾加入教會
[00:20:27.500 --> 00:20:32.500]  而地區性本來是到耶路撒冷的一間教會
[00:20:32.500 --> 00:20:35.500]  慢慢進入到外邦人的世界
[00:20:35.500 --> 00:20:37.500]  我們讀使徒行傳會見到
[00:20:37.500 --> 00:20:41.500]  在安提阿就有建立了一間教會
[00:20:41.500 --> 00:20:43.500]  在外邦人的地方
[00:20:43.500 --> 00:20:45.500]  然後穿過地中海
[00:20:45.500 --> 00:20:47.500]  透過保羅的事工
[00:20:47.500 --> 00:20:49.500]  向西來發展
[00:20:49.500 --> 00:20:51.500]  到使徒行傳的末期
[00:20:51.500 --> 00:20:56.500]  我們見到在小亞、西亞、歐洲已經有很多很多間教會
[00:20:56.500 --> 00:21:01.500]  神真的開始實驗他大使命的應許
[00:21:01.500 --> 00:21:05.500]  其實使徒行傳還未完結
[00:21:05.500 --> 00:21:08.500]  還有很多未被征服之地
[00:21:08.500 --> 00:21:10.500]  還有很多未得之地
[00:21:10.500 --> 00:21:12.500]  使徒去了哪裏?
[00:21:12.500 --> 00:21:14.500]  使徒已經死了
[00:21:14.500 --> 00:21:16.500]  已經離開了
[00:21:16.500 --> 00:21:18.500]  現在是透過你和我
[00:21:18.500 --> 00:21:25.500]  透過教會來繼續進行使徒行傳給我們的應許
[00:21:25.500 --> 00:21:33.500]  不妨又比較一下四福音書和使徒行傳
[00:21:33.500 --> 00:21:37.500]  四福音我們知道是有關耶穌基督的事蹟
[00:21:37.500 --> 00:21:42.500]  就是三位一體裏面第二位的神就是耶穌基督
[00:21:42.500 --> 00:21:44.500]  是他世上的事蹟
[00:21:44.500 --> 00:21:46.500]  使徒行傳呢?
[00:21:46.500 --> 00:21:48.500]  耶穌已經回到他的右手邊
[00:21:48.500 --> 00:21:52.500]  所以這個事工是由三位一體
[00:21:52.500 --> 00:21:56.500]  第三位格的聖靈來繼續工作
[00:21:56.500 --> 00:21:59.500]  是透過使徒的工作
[00:21:59.500 --> 00:22:02.500]  福音的對象呢?
[00:22:02.500 --> 00:22:04.500]  我們剛才說了
[00:22:04.500 --> 00:22:07.500]  首先是猶太人
[00:22:07.500 --> 00:22:09.500]  當他們拒絕接受耶穌基督
[00:22:09.500 --> 00:22:11.500]  拒絕接受神的國的時候
[00:22:11.500 --> 00:22:14.500]  這個福音就去到外邦人那裏
[00:22:14.500 --> 00:22:17.500]  教會就五旬節開始
[00:22:17.500 --> 00:22:19.500]  天國的信息呢?
[00:22:19.500 --> 00:22:21.500]  給以色列人的
[00:22:21.500 --> 00:22:25.500]  是一個實在地上的國的應許
[00:22:25.500 --> 00:22:27.500]  當他們拒絕接受耶穌基督
[00:22:27.500 --> 00:22:32.500]  耶穌基督在《馬太福音》十三章開始說天國的庇譽
[00:22:32.500 --> 00:22:36.500]  這個神的國暫時就變成了
[00:22:36.500 --> 00:22:38.500]  人心裏面的一個天國
[00:22:38.500 --> 00:22:42.500]  所以由屬地的國就變成了
[00:22:42.500 --> 00:22:44.500]  心裏面的國
[00:22:44.500 --> 00:22:47.500]  然後使徒行傳要將這個心裏面的國
[00:22:47.500 --> 00:22:50.500]  這個天國傳到地極
[00:22:50.500 --> 00:22:52.500]  但是去到最後呢?
[00:22:52.500 --> 00:22:53.500]  啟示錄我們見到
[00:22:53.500 --> 00:22:55.500]  注意力又會回到神的國
[00:22:55.500 --> 00:22:57.500]  實實在在地上的國
[00:22:57.500 --> 00:23:00.500]  神始終沒有放棄以色列人
[00:23:00.500 --> 00:23:04.500]  我們見到使徒行傳就是
[00:23:04.500 --> 00:23:07.500]  介乎於新舊約之間的一部書
[00:23:07.500 --> 00:23:11.500]  舊約 神給律法給以色列人
[00:23:11.500 --> 00:23:12.500]  我講過了
