
[00:00:00.000 --> 00:00:07.000]  現在是幾點鐘?各位電影姐妹午安
[00:02:46.000 --> 00:02:50.000]  徐老師真的很渴望 手抄手寫
[00:02:50.000 --> 00:02:53.000]  徐老師的東西說的 她那麼有心
[00:02:53.000 --> 00:02:57.000]  你怎麼可以不做呢
[00:02:57.000 --> 00:03:02.000]  我這一堂哭了下堂不會了
[00:03:02.000 --> 00:03:04.000]  所以應該OK的了
[00:03:04.000 --> 00:03:07.000]  所以我是很覺得
[00:03:07.000 --> 00:03:10.000]  這次我完了 因為我回去之後
[00:03:10.000 --> 00:03:13.000]  去年回去之後要做很多檢查
[00:03:13.000 --> 00:03:16.000]  譬如食道炎有沒有好轉
[00:03:16.000 --> 00:03:20.000]  因為那時候吃道炎也發炎了
[00:03:20.000 --> 00:03:22.000]  醫生說我應該做手術
[00:03:22.000 --> 00:03:28.000]  歸根究底所有的專科都說我是過勞
[00:03:28.000 --> 00:03:31.000]  所以才被人罵
[00:03:31.000 --> 00:03:36.000]  所以罵得很慘
[00:03:36.000 --> 00:03:40.000]  真的很慘
[00:03:40.000 --> 00:03:44.000]  到今年7月3日
[00:03:44.000 --> 00:03:47.000]  做了很多檢查 都好了
[00:03:47.000 --> 00:03:50.000]  7月15號16號要去溫哥華的孫家年會
[00:03:50.000 --> 00:03:53.000]  我心癢了 跟我老婆暗示
[00:03:53.000 --> 00:03:56.000]  既然去到溫哥華不如飛去香港
[00:03:56.000 --> 00:03:58.000]  我老婆有些意見
[00:03:58.000 --> 00:04:00.000]  你又來 這裡好一點
[00:04:00.000 --> 00:04:05.000]  又在這裡鬆毛鬆翼 又想飛了
[00:04:05.000 --> 00:04:07.000]  我不是想飛 其實這次飛回來
[00:04:07.000 --> 00:04:09.000]  因為溫哥華去韓國再回來
[00:04:09.000 --> 00:04:11.000]  要飛20個小時的飛機
[00:04:11.000 --> 00:04:14.000]  不是飛韓國 飛東京
[00:04:14.000 --> 00:04:16.000]  因為機票便宜一點
[00:04:16.000 --> 00:04:20.000]  所以我不是心癢
[00:04:20.000 --> 00:04:22.000]  不是拿苦勞心的
[00:04:22.000 --> 00:04:25.000]  我兩年窮工沒見過我
[00:04:25.000 --> 00:04:27.000]  所以我星期四上去
[00:04:27.000 --> 00:04:29.000]  想見下土工
[00:04:29.000 --> 00:04:31.000]  我不知道師傅有沒有留意
[00:04:31.000 --> 00:04:34.000]  我一進房間 以琳姐妹就開始流眼淚
[00:04:34.000 --> 00:04:45.000]  所以我跟太太
[00:04:45.000 --> 00:04:47.000]  我太太第一個答案就是不給
[00:04:47.000 --> 00:04:50.000]  她說你不要 你剛剛好 你不要再這樣
[00:04:50.000 --> 00:04:53.000]  由7月3號我檢查報告好之後
[00:04:53.000 --> 00:04:55.000]  一直等到7月21號
[00:04:55.000 --> 00:04:57.000]  我跟容木息都有說
[00:04:57.000 --> 00:04:59.000]  我只能夠祈禱
[00:04:59.000 --> 00:05:02.000]  我不可以勉強回來
[00:05:02.000 --> 00:05:04.000]  然後我太太跟我說
[00:05:04.000 --> 00:05:06.000]  她說你回去吧
[00:05:06.000 --> 00:05:08.000]  我真是很開心到
[00:05:08.000 --> 00:05:11.000]  我跟容木息說
[00:05:11.000 --> 00:05:15.000]  發達了 這次可以回去
[00:05:15.000 --> 00:05:20.000]  對呀 可以回去
[00:05:20.000 --> 00:05:22.000]  我真是很開心
[00:05:22.000 --> 00:05:25.000]  我又開始編了 開始搞事
[00:05:25.000 --> 00:05:27.000]  想了三個題目
[00:05:27.000 --> 00:05:28.000]  自己又拿來壞
[00:05:28.000 --> 00:05:29.000]  又不講一個題目講五次
[00:05:29.000 --> 00:05:30.000]  又要講三個題目
[00:05:30.000 --> 00:05:32.000]  幾個題目 冷靚的
[00:05:32.000 --> 00:05:33.000]  幾個題目難預備
[00:05:33.000 --> 00:05:34.000]  後來我縮沙的
[00:05:34.000 --> 00:05:35.000]  我跟容木息說
[00:05:35.000 --> 00:05:36.000]  可不可以不講八個有三個題目
[00:05:36.000 --> 00:05:37.000]  因為太難預備了
[00:05:37.000 --> 00:05:38.000]  他不給
[00:05:38.000 --> 00:05:41.000]  我又說肥辣比輸容易一點
[00:05:41.000 --> 00:05:43.000]  不是搞錯了
[00:05:43.000 --> 00:05:46.000]  他不給
[00:05:46.000 --> 00:05:48.000]  我就要死死氣去預備
[00:05:48.000 --> 00:05:50.000]  真是很難預備這三個題目
[00:05:50.000 --> 00:05:52.000]  想輕鬆點又不行
[00:05:52.000 --> 00:05:54.000]  開始約了
[00:05:54.000 --> 00:05:56.000]  你知道我回來是星期二晚到
[00:05:56.000 --> 00:05:59.000]  星期三早上去以琳退休會講
[00:05:59.000 --> 00:06:01.000]  我是下星期三走
[00:06:01.000 --> 00:06:05.000]  我最後那一課是星期二晚去以琳退休會講
[00:06:05.000 --> 00:06:09.000]  這裏有五課
[00:06:09.000 --> 00:06:10.000]  還有最近的星期四
[00:06:10.000 --> 00:06:12.000]  我想去見同工
[00:06:12.000 --> 00:06:15.000]  由早上九點半講到四點半
[00:06:15.000 --> 00:06:17.000]  中間他讓我睡了一個半小時
[00:06:17.000 --> 00:06:19.000]  因為他知道我不是很行
[00:06:19.000 --> 00:06:21.000]  剛才我在下面流眼淚
[00:06:21.000 --> 00:06:22.000]  一個是疲累的淚
[00:06:22.000 --> 00:06:24.000]  因為有時差
[00:06:24.000 --> 00:06:28.000]  現在是我們那邊凌晨三點鐘
[00:06:28.000 --> 00:06:30.000]  看到這些事
[00:06:30.000 --> 00:06:32.000]  我自己也很感動
[00:06:32.000 --> 00:06:34.000]  有種妹妹說笑話
[00:06:34.000 --> 00:06:35.000]  別人不笑她自己笑
[00:06:35.000 --> 00:06:37.000]  我說話別人不哭
[00:06:37.000 --> 00:06:38.000]  我自己哭
[00:06:38.000 --> 00:06:41.000]  這是我們徐家的特色
[00:06:41.000 --> 00:06:43.000]  是這樣的
[00:06:43.000 --> 00:06:45.000]  不過我覺得要交代一點
[00:06:45.000 --> 00:06:47.000]  我再說跟下面有說
[00:06:47.000 --> 00:06:49.000]  信徒要成長
[00:06:49.000 --> 00:06:51.000]  承擔是有關係
[00:06:51.000 --> 00:06:52.000]  因為這個
[00:06:52.000 --> 00:06:54.000]  剛才我這裏寫了一句
[00:06:54.000 --> 00:06:56.000]  真的有出路嗎?
[00:06:56.000 --> 00:06:58.000]  是有的
[00:06:58.000 --> 00:07:00.000]  只要我們肯擺上是有的
[00:07:00.000 --> 00:07:02.000]  但我不是鼓勵大家像我這樣
[00:07:02.000 --> 00:07:04.000]  弄到身體這樣
[00:07:04.000 --> 00:07:06.000]  其實我現在已經乖了很多
[00:07:06.000 --> 00:07:08.000]  我戒掉所有辣
[00:07:08.000 --> 00:07:10.000]  煎炸的東西都少吃
[00:07:10.000 --> 00:07:12.000]  免得吃到癢
[00:07:12.000 --> 00:07:14.000]  我亦都答應我老婆
[00:07:14.000 --> 00:07:16.000]  會睡覺不會不睡覺
[00:07:16.000 --> 00:07:18.000]  以前我每晚睡四小時
[00:07:18.000 --> 00:07:20.000]  現在不行了
[00:07:20.000 --> 00:07:21.000]  另外我答應她做運動
[00:07:21.000 --> 00:07:22.000]  我回來這麼多天
[00:07:22.000 --> 00:07:24.000]  我每天都有做運動45分鐘
[00:07:24.000 --> 00:07:26.000]  沒有騙她
[00:07:26.000 --> 00:07:28.000]  也沒有騙自己
[00:07:28.000 --> 00:07:30.000]  我是打著YouTube跳Aerobic
[00:07:30.000 --> 00:07:32.000]  有沒有人見過
[00:07:32.000 --> 00:07:33.000]  我有做的
[00:07:33.000 --> 00:07:34.000]  我真的有做
[00:07:34.000 --> 00:07:35.000]  我不敢跳給你們看
[00:07:35.000 --> 00:07:36.000]  不過我真的有跳
[00:07:36.000 --> 00:07:37.000]  因為我答應我老婆
[00:07:37.000 --> 00:07:39.000]  我回來會小心自己
[00:07:39.000 --> 00:07:41.000]  我不會亂吃東西
[00:07:41.000 --> 00:07:43.000]  剛才我都沒有吃很多東西
[00:07:43.000 --> 00:07:44.000]  我都自己節制
[00:07:44.000 --> 00:07:45.000]  雖然很多人請我吃東西
[00:07:45.000 --> 00:07:47.000]  我就答應要照顧自己
[00:07:47.000 --> 00:07:48.000]  盡回自己的本份
[00:07:48.000 --> 00:07:50.000]  但我覺得
[00:07:50.000 --> 00:07:52.000]  尤其我很喜歡報道會的主題
[00:07:52.000 --> 00:07:54.000]  「真的有出路嗎」是有的
[00:07:54.000 --> 00:07:56.000]  當然那是一個福音訊息
[00:07:56.000 --> 00:07:58.000]  但今天整個世界的環境
[00:07:58.000 --> 00:08:00.000]  大氣候
[00:08:00.000 --> 00:08:01.000]  香港的處境
[00:08:01.000 --> 00:08:03.000]  甚至我們教會的情況
[00:08:03.000 --> 00:08:07.000]  都是處於一個不是很利的情況當中
[00:08:07.000 --> 00:08:08.000]  有少少
[00:08:08.000 --> 00:08:09.000]  不是少少
[00:08:09.000 --> 00:08:10.000]  有很多的烏雲
[00:08:10.000 --> 00:08:11.000]  有很多不明白
[00:08:11.000 --> 00:08:13.000]  很多人無奈
[00:08:13.000 --> 00:08:14.000]  甚至很多人很生氣
[00:08:14.000 --> 00:08:15.000]  為什麼會搞到這樣
[00:08:15.000 --> 00:08:17.000]  為什麼好像我們失控
[00:08:17.000 --> 00:08:19.000]  所以我覺得
[00:08:19.000 --> 00:08:21.000]  我今次預備這三篇訊息
[00:08:21.000 --> 00:08:22.000]  是關於領袖
[00:08:22.000 --> 00:08:23.000]  關於信徒
[00:08:23.000 --> 00:08:24.000]  關於教會
[00:08:24.000 --> 00:08:26.000]  所以我們要守住我們的本份
[00:08:26.000 --> 00:08:28.000]  做好我們應該做的事
[00:08:28.000 --> 00:08:31.000]  所以我用了這個不孝有三
[00:08:31.000 --> 00:08:34.000]  現在我可以說了
[00:08:34.000 --> 00:08:38.000]  所以
[00:08:38.000 --> 00:08:40.000]  其實我是很成熟的人
[00:08:40.000 --> 00:08:41.000]  不是那麼膚淺
[00:08:41.000 --> 00:08:42.000]  那麼衝動
[00:08:42.000 --> 00:08:44.000]  那麼容易哭的人
[00:08:44.000 --> 00:08:46.000]  其實我真的很成熟
[00:08:46.000 --> 00:08:47.000]  大家覺不覺得
[00:08:47.000 --> 00:08:49.000]  是很成熟的
[00:08:49.000 --> 00:08:51.000]  所以當我寫完之後
[00:08:51.000 --> 00:08:53.000]  我給容牧師看
[00:08:53.000 --> 00:08:54.000]  如果我沒有記錯
[00:08:54.000 --> 00:08:55.000]  容牧師說他看了
[00:08:55.000 --> 00:08:57.000]  不知道有其中兩篇
[00:08:57.000 --> 00:08:59.000]  一邊看一邊流眼淚
[00:08:59.000 --> 00:09:01.000]  你又知道
[00:09:01.000 --> 00:09:02.000]  你講了
[00:09:02.000 --> 00:09:03.000]  早點講
[00:09:03.000 --> 00:09:05.000]  留給我講
[00:09:05.000 --> 00:09:07.000]  不過我都是很感恩
[00:09:07.000 --> 00:09:09.000]  我說不容易講
[00:09:09.000 --> 00:09:11.000]  因為今天教會要承擔一個
[00:09:11.000 --> 00:09:12.000]  好像沒有出路
[00:09:12.000 --> 00:09:14.000]  而要有出路的世界
[00:09:14.000 --> 00:09:15.000]  我們需要給人有出路
[00:09:15.000 --> 00:09:16.000]  有盼望
[00:09:16.000 --> 00:09:18.000]  所以教會要好好
[00:09:18.000 --> 00:09:19.000]  山山盛盛
[00:09:19.000 --> 00:09:20.000]  領袖要好
[00:09:20.000 --> 00:09:21.000]  信徒要好
[00:09:21.000 --> 00:09:22.000]  教會要好
[00:09:22.000 --> 00:09:23.000]  我們才能夠發揮
[00:09:23.000 --> 00:09:25.000]  我們應該有的使命
[00:09:25.000 --> 00:09:28.000]  可以了
[00:09:28.000 --> 00:09:29.000]  OK
[00:09:29.000 --> 00:09:31.000]  那個遙控器在這裡
[00:09:31.000 --> 00:09:33.000]  我們還有一期
[00:09:33.000 --> 00:09:35.000]  天父我們求你保你到手以下的時間
[00:09:35.000 --> 00:09:37.000]  雖然時間有限
[00:09:37.000 --> 00:09:39.000]  都帶領孩子在你面前
[00:09:39.000 --> 00:09:41.000]  盡力將要講的說清楚
[00:09:41.000 --> 00:09:43.000]  讓弟兄姊妹聽得明白
[00:09:43.000 --> 00:09:45.000]  可以真的
[00:09:45.000 --> 00:09:47.000]  可以山山盛盛
[00:09:47.000 --> 00:09:51.000]  做好我們應該做的事
[00:09:51.000 --> 00:09:53.000]  能夠給很多
[00:09:53.000 --> 00:09:55.000]  很有需要很無望的人
[00:09:55.000 --> 00:09:57.000]  能夠有他們的需要
[00:09:57.000 --> 00:09:58.000]  能夠有他們的盼望
[00:09:58.000 --> 00:10:00.000]  所以求尊你使用我們
[00:10:00.000 --> 00:10:02.000]  不要只是在這裡聽
[00:10:02.000 --> 00:10:04.000]  而是真的心要回應
[00:10:04.000 --> 00:10:05.000]  人要回應
[00:10:05.000 --> 00:10:06.000]  要醒的
[00:10:06.000 --> 00:10:08.000]  要去做事的
[00:10:08.000 --> 00:10:09.000]  以致能夠真是
[00:10:09.000 --> 00:10:10.000]  每一個人盡力
[00:10:10.000 --> 00:10:11.000]  能夠帶給更多人
[00:10:11.000 --> 00:10:12.000]  更多的祝福
[00:10:12.000 --> 00:10:13.000]  求尊你使用以下的時間
[00:10:13.000 --> 00:10:14.000]  奉耶穌的名祈禱
[00:10:14.000 --> 00:10:15.000]  阿們
[00:10:15.000 --> 00:10:17.000]  好
[00:10:17.000 --> 00:10:19.000]  我上一堂講
[00:10:19.000 --> 00:10:20.000]  有多少人第一堂在這裡
[00:10:20.000 --> 00:10:23.000]  有小部份人在這裡
[00:10:23.000 --> 00:10:25.000]  第一堂講的時候出問題
[00:10:25.000 --> 00:10:26.000]  我都不知道為什麼
[00:10:26.000 --> 00:10:27.000]  我又不會說是撒旦的攻擊
[00:10:27.000 --> 00:10:29.000]  是自己的問題
[00:10:29.000 --> 00:10:31.000]  北孝有三
[00:10:31.000 --> 00:10:33.000]  有很多人不知道
[00:10:33.000 --> 00:10:35.000]  只知道北孝有三無後為大
[00:10:35.000 --> 00:10:37.000]  頭兩個不知道是甚麼孝
[00:10:37.000 --> 00:10:39.000]  甚麼北孝
[00:10:39.000 --> 00:10:40.000]  北孝有三就是
[00:10:40.000 --> 00:10:42.000]  阿爾曲從
[00:10:42.000 --> 00:10:43.000]  含親不義一北孝也
[00:10:43.000 --> 00:10:45.000]  家窮親老不為六事
[00:10:45.000 --> 00:10:47.000]  二北孝也不取無子
[00:10:47.000 --> 00:10:48.000]  絕先祖治
[00:10:48.000 --> 00:10:49.000]  三北孝也
[00:10:49.000 --> 00:10:51.000]  即是父母說甚麼
[00:10:51.000 --> 00:10:53.000]  不理是非
[00:10:53.000 --> 00:10:54.000]  不顧是非一味順從
[00:10:54.000 --> 00:10:56.000]  讓父母陷於不義
[00:10:56.000 --> 00:10:58.000]  這是第一大北孝
[00:10:58.000 --> 00:10:59.000]  第二就是父母都老了
[00:10:59.000 --> 00:11:00.000]  家裡有需要
[00:11:00.000 --> 00:11:01.000]  但不肯出去工作
[00:11:01.000 --> 00:11:03.000]  在家裡狠老
[00:11:03.000 --> 00:11:04.000]  對不對
[00:11:04.000 --> 00:11:06.000]  這個就是第二大北孝
[00:11:06.000 --> 00:11:07.000]  第三大北孝
[00:11:07.000 --> 00:11:09.000]  才是沒有後人
[00:11:09.000 --> 00:11:10.000]  絕先祖治
[00:11:10.000 --> 00:11:12.000]  即是沒有人再祭祀祖宗
[00:11:12.000 --> 00:11:14.000]  上一堂我提的題目叫
[00:11:14.000 --> 00:11:16.000]  領袖要提醒
[00:11:16.000 --> 00:11:17.000]  要關心
[00:11:17.000 --> 00:11:18.000]  我們要記住
[00:11:18.000 --> 00:11:20.000]  領袖都是人
[00:11:20.000 --> 00:11:22.000]  領袖都是人
[00:11:22.000 --> 00:11:23.000]  都有軟弱
[00:11:23.000 --> 00:11:24.000]  都有需要
[00:11:24.000 --> 00:11:25.000]  都需要提醒
[00:11:25.000 --> 00:11:26.000]  領袖有需要
[00:11:26.000 --> 00:11:28.000]  人人都有需要
[00:11:28.000 --> 00:11:30.000]  很多時候我們在教會工作
[00:11:30.000 --> 00:11:31.000]  在社會工作
[00:11:31.000 --> 00:11:32.000]  工作都是一樣
[00:11:32.000 --> 00:11:33.000]  在家裡也是一樣
[00:11:33.000 --> 00:11:34.000]  是用人
[00:11:34.000 --> 00:11:36.000]  但不懂愛人
[00:11:36.000 --> 00:11:38.000]  這是很可惜的
[00:11:38.000 --> 00:11:40.000]  所以當我見到有些工人
[00:11:40.000 --> 00:11:42.000]  他很辛苦的時候
[00:11:42.000 --> 00:11:44.000]  我們真的很需要去照顧
[00:11:44.000 --> 00:11:45.000]  去關心這些人
[00:11:45.000 --> 00:11:46.000]  上一堂的時候
[00:11:46.000 --> 00:11:49.000]  我自己因為找不到一些照片
[00:11:49.000 --> 00:11:50.000]  後來找到了
[00:11:50.000 --> 00:11:51.000]  但忘記發給教會
[00:11:51.000 --> 00:11:53.000]  所以沒有那幾張照片
[00:11:53.000 --> 00:11:55.000]  我現在打給大家看
[00:11:55.000 --> 00:11:56.000]  第一堂的人看
[00:11:56.000 --> 00:11:57.000]  第二堂不知道我做什麼
[00:11:57.000 --> 00:11:59.000]  我說到我曾經試過軟弱
[00:11:59.000 --> 00:12:00.000]  軟弱的時候
[00:12:00.000 --> 00:12:03.000]  原來相由心生
[00:12:03.000 --> 00:12:06.000]  人壞樣子都壞一點
[00:12:06.000 --> 00:12:08.000]  我想給大家看一張我樣子壞的照片
[00:12:08.000 --> 00:12:10.000]  但剛才給後面的同工看
[00:12:10.000 --> 00:12:12.000]  我樣子不是很壞
[00:12:12.000 --> 00:12:14.000]  給大家看看是否樣子壞
[00:12:14.000 --> 00:12:16.000]  樣子壞嗎
[00:12:16.000 --> 00:12:18.000]  不樣子壞
[00:12:18.000 --> 00:12:20.000]  你們的眼光真的很差
[00:12:20.000 --> 00:12:22.000]  我覺得我樣子很壞
[00:12:22.000 --> 00:12:24.000]  你看我眼睛多威傲
[00:12:24.000 --> 00:12:26.000]  嘴巴多嘲諷
[00:12:26.000 --> 00:12:28.000]  很不可一世的樣子
[00:12:28.000 --> 00:12:30.000]  不覺得嗎
[00:12:30.000 --> 00:12:32.000]  你應該說你樣子比他還壞
[00:12:32.000 --> 00:12:34.000]  我那時候是很不好
[00:12:34.000 --> 00:12:36.000]  後來我的同工和我姐姐說
[00:12:36.000 --> 00:12:38.000]  我才知道
[00:12:38.000 --> 00:12:40.000]  原來那段時間是因為我很忙
[00:12:40.000 --> 00:12:42.000]  很多人找我講
[00:12:42.000 --> 00:12:44.000]  我覺得自己很厲害
[00:12:44.000 --> 00:12:46.000]  很不可一世的樣子
[00:12:46.000 --> 00:12:48.000]  像個學者
[00:12:48.000 --> 00:12:50.000]  有人告訴我
[00:12:50.000 --> 00:12:52.000]  我也不知道
[00:12:52.000 --> 00:12:54.000]  後來事情過了我再看
[00:12:54.000 --> 00:12:56.000]  我覺得我真的很醜
[00:12:56.000 --> 00:12:58.000]  你們沒有眼光算了
[00:12:58.000 --> 00:13:00.000]  不要給你們看第二件事
[00:13:00.000 --> 00:13:02.000]  我提到我兒子寫信給我
[00:13:02.000 --> 00:13:04.000]  我又是自己做錯
[00:13:04.000 --> 00:13:06.000]  自己不知道
[00:13:06.000 --> 00:13:08.000]  口臭自己聞不到
[00:13:08.000 --> 00:13:10.000]  樣子壞自己看不到
[00:13:10.000 --> 00:13:12.000]  我那時候對我兒子很壞
[00:13:12.000 --> 00:13:14.000]  叫他練琴練得不好
[00:13:14.000 --> 00:13:16.000]  因為我夠兇
[00:13:16.000 --> 00:13:18.000]  他八歲我便欺負他
[00:13:18.000 --> 00:13:20.000]  叫他彈五十次
[00:13:20.000 --> 00:13:22.000]  彈到泥珠大雨
[00:13:22.000 --> 00:13:24.000]  哭到終於彈了五十次
[00:13:24.000 --> 00:13:26.000]  進了房間寫了這封信給我
[00:13:26.000 --> 00:13:28.000]  這個給你看到
[00:13:28.000 --> 00:13:30.000]  聽不到嗎
[00:13:30.000 --> 00:13:32.000]  他說
[00:13:32.000 --> 00:13:34.000]  No more family time in Derek's room
[00:13:34.000 --> 00:13:36.000]  Why do you have to get angry
[00:13:36.000 --> 00:13:38.000]  when I make mistake
[00:13:38.000 --> 00:13:40.000]  You make mistake too
[00:13:40.000 --> 00:13:42.000]  你都做錯了
[00:13:42.000 --> 00:13:44.000]  你不需要這樣
[00:13:44.000 --> 00:13:46.000]  Mom sister
[00:13:46.000 --> 00:13:48.000]  That was only my third time
[00:13:48.000 --> 00:13:50.000]  這是我第三次彈錯
[00:13:50.000 --> 00:13:52.000]  Try to remember the note
[00:13:52.000 --> 00:13:54.000]  你都make mistake
[00:13:54.000 --> 00:13:56.000]  下面畫了一個嚇的樣子
[00:13:56.000 --> 00:13:58.000]  很慘的
[00:13:58.000 --> 00:14:00.000]  你可以使我開心
[00:14:00.000 --> 00:14:02.000]  Be easy on me
[00:14:02.000 --> 00:14:04.000]  放鬆點
[00:14:04.000 --> 00:14:06.000]  You are 40 something
[00:14:06.000 --> 00:14:08.000]  我八歲你四十幾歲
[00:14:08.000 --> 00:14:10.000]  你四十幾歲
[00:14:10.000 --> 00:14:12.000]  You are older than me
[00:14:12.000 --> 00:14:14.000]  畫了一個哭的樣子
[00:14:14.000 --> 00:14:16.000]  我那時候以為自己很有父親的威嚴
[00:14:16.000 --> 00:14:18.000]  這樣對兒子
[00:14:18.000 --> 00:14:20.000]  如果他懂得告可以告我
[00:14:20.000 --> 00:14:22.000]  真是你來噏口
[00:14:22.000 --> 00:14:24.000]  幸好他沒有
[00:14:24.000 --> 00:14:26.000]  這個就是放大了的
[00:14:26.000 --> 00:14:28.000]  我看完這封信
[00:14:28.000 --> 00:14:30.000]  我哭到抱著兒子
[00:14:30.000 --> 00:14:32.000]  兒子真的很對不起
[00:14:32.000 --> 00:14:34.000]  爸爸不應該這樣做
[00:14:34.000 --> 00:14:36.000]  原來我不知道自己這樣傷害兒子
[00:14:36.000 --> 00:14:38.000]  很多時候我們傷害了很多人
[00:14:38.000 --> 00:14:40.000]  我們不知道領袖是有權
[00:14:40.000 --> 00:14:42.000]  但權不是用來傷害人
[00:14:42.000 --> 00:14:44.000]  是用來幫人
[00:14:44.000 --> 00:14:46.000]  是用來帶人
[00:14:46.000 --> 00:14:48.000]  我有父親的權但我不是這樣做
[00:14:48.000 --> 00:14:50.000]  家裏的父母是領袖
[00:14:50.000 --> 00:14:52.000]  甚至是大哥哥大姐姐是領袖
[00:14:52.000 --> 00:14:54.000]  我們要帶好人
[00:14:54.000 --> 00:14:56.000]  不是欺負人
[00:14:56.000 --> 00:14:58.000]  不是逼人不是嚇人
[00:14:58.000 --> 00:15:00.000]  我剛才放不到現在補出來
[00:15:00.000 --> 00:15:02.000]  絕對不是AV team的問題
[00:15:02.000 --> 00:15:04.000]  不是他們叫我澄清
[00:15:04.000 --> 00:15:06.000]  我有責任澄清
[00:15:06.000 --> 00:15:08.000]  你們教的AV team是非常好的
[00:15:08.000 --> 00:15:10.000]  但我說完不是很好
[00:15:10.000 --> 00:15:12.000]  我找到就忘記發給人
[00:15:12.000 --> 00:15:14.000]  我找得很辛苦
[00:15:14.000 --> 00:15:16.000]  一張照片不是很多
[00:15:16.000 --> 00:15:18.000]  但你都覺得不是
[00:15:18.000 --> 00:15:20.000]  不過繼續說下去
[00:15:20.000 --> 00:15:22.000]  一不孝是盲從一族
[00:15:22.000 --> 00:15:24.000]  二不孝是狠老一族
[00:15:24.000 --> 00:15:26.000]  這些都是不好的
[00:15:26.000 --> 00:15:28.000]  狠老是甚麼意思呢?
[00:15:28.000 --> 00:15:30.000]  成年人有經濟可以去賺錢
[00:15:30.000 --> 00:15:32.000]  但不賺還要依賴父母
[00:15:32.000 --> 00:15:36.000]  不工作不學長期依靠父母供養的現象
[00:15:36.000 --> 00:15:38.000]  這是一種不願意獨立
[00:15:38.000 --> 00:15:42.000]  缺乏謀生又不承擔的狠老族的行為
[00:15:42.000 --> 00:15:44.000]  通常都會懶行在家
[00:15:44.000 --> 00:15:46.000]  衣食住行花售費全部由父母承擔
[00:15:46.000 --> 00:15:48.000]  這種現象被稱為
[00:15:48.000 --> 00:15:50.000]  尼達族
[00:15:50.000 --> 00:15:52.000]  尼達族有沒有聽過?
[00:15:52.000 --> 00:15:54.000]  知道了嗎?
[00:15:54.000 --> 00:15:56.000]  Need代表甚麼?
[00:15:56.000 --> 00:15:58.000]  No employment
[00:15:58.000 --> 00:16:00.000]  不知道是甚麼
[00:16:00.000 --> 00:16:02.000]  No employment, no education, no training
[00:16:02.000 --> 00:16:06.000]  又不學又不讀又不找工作
[00:16:06.000 --> 00:16:08.000]  就是這樣
[00:16:08.000 --> 00:16:10.000]  這一班年青人
[00:16:10.000 --> 00:16:12.000]  但對我來說尼達族不單是不學不工作
[00:16:12.000 --> 00:16:14.000]  他們還叫做阿花族
