
[00:00:00.000 --> 00:00:10.000]  今天我要講的篇是「風缺氧走不下去了」
[00:05:01.000 --> 00:05:07.000]  你就會發現,我相信說到這裡已經天都黑了
[00:05:07.000 --> 00:05:10.000]  我想他已經說了一整天了,天都黑了
[00:05:10.000 --> 00:05:13.000]  耶穌就說,不如我們到那邊去吧
[00:05:13.000 --> 00:05:20.000]  那耶穌仍然在船上,你要注意,耶穌仍然在船上
[00:05:20.000 --> 00:05:23.000]  他們就將耶穌一同帶去
[00:05:23.000 --> 00:05:28.000]  我讀經的時候,我就會注意這些地方
[00:05:28.000 --> 00:05:35.000]  他們將耶穌一同帶去,是不是他們在主導整個旅程呢?
[00:05:35.000 --> 00:05:43.000]  這個「帶」字有沒有一些主權的帶領的關係呢?
[00:05:43.000 --> 00:05:51.000]  如果你要分析,這個「帶」字其實沒有什麼主權帶領
[00:05:51.000 --> 00:05:56.000]  或者一個主人帶著一個僕人,或者一個爸爸帶著一個兒子
[00:05:56.000 --> 00:06:00.000]  那種主權帶領的意思,本身就沒有的
[00:06:00.000 --> 00:06:07.000]  但是我們也相信,門徒裡面,最少有四個有經驗的孺子
[00:06:07.000 --> 00:06:13.000]  那耶穌呢?耶穌是木匠,他是木匠的兒子
[00:06:13.000 --> 00:06:17.000]  頂多他對山比較熟悉,上山斬柴
[00:06:17.000 --> 00:06:20.000]  對海耶穌不熟悉
[00:06:20.000 --> 00:06:26.000]  所以他們帶耶穌在某個程度的情況下
[00:06:26.000 --> 00:06:33.000]  應該是他們比較有經驗,似乎他們是主動的
[00:06:33.000 --> 00:06:38.000]  加利利海其實是一個腕形的湖
[00:06:38.000 --> 00:06:42.000]  如果大家去過聖地,就一定要去加利利海
[00:06:42.000 --> 00:06:49.000]  因為加利利海是耶穌基督的事公經常圍繞在海的旁邊的城市
[00:06:49.000 --> 00:06:54.000]  而在這個海裡發生很多次特別的神蹟
[00:06:54.000 --> 00:06:58.000]  這個海其實應該叫做湖
[00:06:58.000 --> 00:07:03.000]  加利利湖其實有兩個出口,四面環山
[00:07:03.000 --> 00:07:10.000]  兩個出口,即是你的碗翻轉了
[00:07:10.000 --> 00:07:14.000]  然後有兩個缺口,一個是北面,一個是南面
[00:07:14.000 --> 00:07:21.000]  北面是約旦河水的入口,從希臘門山流下來
[00:07:21.000 --> 00:07:27.000]  然後下面流往死海,北面是寒冷的
[00:07:27.000 --> 00:07:30.000]  南面死海是很熱的
[00:07:30.000 --> 00:07:37.000]  我們曾經一天由死海上去黑門山
[00:07:37.000 --> 00:07:40.000]  死海我們出發的時候熱得不得了
[00:07:40.000 --> 00:07:45.000]  上到黑門山的高蘭高原的地方下雪
[00:07:45.000 --> 00:07:49.000]  一天可以經歷差不多四季
[00:07:49.000 --> 00:07:51.000]  就是這樣的情況
[00:07:51.000 --> 00:07:58.000]  所以北面的冷流和下面的暖流在湖裡搗亂的時候
[00:07:58.000 --> 00:08:01.000]  經常會起暴風
[00:08:01.000 --> 00:08:05.000]  大家都知道這個碗沒地方去
[00:08:05.000 --> 00:08:09.000]  就在那裡轉,忽然起了暴風
[00:08:09.000 --> 00:08:14.000]  那麼耶穌要他們到那邊去
[00:08:14.000 --> 00:08:17.000]  現在忽然又起了暴風
[00:08:17.000 --> 00:08:21.000]  那麼耶穌是不是刻意要試驗那些人
[00:08:21.000 --> 00:08:23.000]  那天聽了一整天的道
[00:08:23.000 --> 00:08:30.000]  是不是刻意要試驗他們到底能不能將當天的道理活旱活踴呢?
[00:08:30.000 --> 00:08:32.000]  你覺得有沒有這個意思呢?
[00:08:32.000 --> 00:08:36.000]  問這個問題之前要問另外一個問題
[00:08:36.000 --> 00:08:40.000]  就是耶穌到底知不知道會有風暴等著他們呢?
[00:08:40.000 --> 00:08:43.000]  知不知道?
[00:08:43.000 --> 00:08:46.000]  應該知道吧
[00:08:46.000 --> 00:08:54.000]  現在你就是接受一位傳言神聖的人聖的主耶穌
[00:08:54.000 --> 00:08:56.000]  他結合在他的身上
[00:08:56.000 --> 00:08:58.000]  如果他是知道的話
[00:08:58.000 --> 00:09:03.000]  那就是明知山有虎,還向虎山行
[00:09:03.000 --> 00:09:11.000]  這個說法這個版本我不覺得他這麼有力
[00:09:11.000 --> 00:09:14.000]  還有一個版本就是明知山有虎
[00:09:14.000 --> 00:09:19.000]  不是還向虎山行,是偏向虎山行
[00:09:19.000 --> 00:09:22.000]  就是明知那裡有隻老虎
[00:09:22.000 --> 00:09:24.000]  我就偏偏要去
[00:09:24.000 --> 00:09:27.000]  不是無奈地去,而是刻意地去
[00:09:27.000 --> 00:09:34.000]  那麼耶穌很可能就趕這群羊仔去面對這隻老虎
[00:09:34.000 --> 00:09:40.000]  如果耶穌要你到那邊去
[00:09:40.000 --> 00:09:45.000]  你能不能相信耶穌說的話就能夠實驗呢?
[00:09:45.000 --> 00:09:48.000]  能不能呢?當然能
[00:09:48.000 --> 00:09:55.000]  但是這群門徒可能早上聽到的那些道
[00:09:55.000 --> 00:09:59.000]  在遇到風浪的時候忽然間就不知去了哪裡
[00:09:59.000 --> 00:10:02.000]  消失於無形
[00:10:02.000 --> 00:10:05.000]  頂主我們也不要怪他們
[00:10:05.000 --> 00:10:08.000]  其實我們很多時候在最困難的時候
[00:10:08.000 --> 00:10:11.000]  我們的信仰已經放在一邊
[00:10:11.000 --> 00:10:15.000]  如果信仰不是灌注在你全人的裡面
[00:10:15.000 --> 00:10:19.000]  很多時候信仰就是一個點磚品
[00:10:19.000 --> 00:10:24.000]  我有一次帶團去到以色列
[00:10:24.000 --> 00:10:27.000]  當然我們現在說的是加利海
[00:10:27.000 --> 00:10:32.000]  那天我們要上船
[00:10:32.000 --> 00:10:35.000]  上船我們多數都安排一個小時
[00:10:35.000 --> 00:10:37.000]  從這邊去到那邊
[00:10:37.000 --> 00:10:39.000]  中間有大概半個小時
[00:10:39.000 --> 00:10:42.000]  我們就在那裡唱詩、講道
[00:10:42.000 --> 00:10:48.000]  特別是講耶穌基督在加利利海經歷過的神蹟
[00:10:48.000 --> 00:10:53.000]  那天其實天氣不好
[00:10:53.000 --> 00:10:56.000]  我們大家就迫切祈禱
[00:10:56.000 --> 00:10:58.000]  希望今天能夠風和日麗
[00:10:58.000 --> 00:11:01.000]  Sing the clouds away
[00:11:01.000 --> 00:11:10.000]  讓暴風雨不要影響我們在加利利海周圍的美好的環境
[00:11:10.000 --> 00:11:13.000]  誰知道上船的時候
[00:11:13.000 --> 00:11:17.000]  這些clouds沒有被sing away
[00:11:17.000 --> 00:11:20.000]  反而更加厲害
[00:11:20.000 --> 00:11:22.000]  上船的時候就下雨了
[00:11:22.000 --> 00:11:25.000]  下雨有風,雖然不是很大風
[00:11:25.000 --> 00:11:28.000]  但是有浪
[00:11:28.000 --> 00:11:35.000]  我們一上船就要把船旁邊的布簾拿下來
[00:11:35.000 --> 00:11:38.000]  你可以看到那些人
[00:11:38.000 --> 00:11:42.000]  他們的臉上沒有什麼表情
[00:11:42.000 --> 00:11:44.000]  有些人都很苦悶
[00:11:44.000 --> 00:11:47.000]  我們千里迢迢來到這裡
[00:11:47.000 --> 00:11:49.000]  上加利利海
[00:11:49.000 --> 00:11:55.000]  現在還要躲在一個被封的密室裡
[00:11:55.000 --> 00:11:57.000]  好像沒什麼意思
[00:11:57.000 --> 00:11:59.000]  我看到這些人
[00:11:59.000 --> 00:12:05.000]  我就想一下到底用什麼來撩動他們的心智呢
[00:12:05.000 --> 00:12:07.000]  我想到一個方法
[00:12:07.000 --> 00:12:09.000]  我一上去說話的時候
[00:12:09.000 --> 00:12:13.000]  我就說,頂姐妹,我們這次真的有福氣
[00:12:13.000 --> 00:12:17.000]  我帶團帶了16次
[00:12:17.000 --> 00:12:19.000]  我忘記那次是多少
[00:12:19.000 --> 00:12:22.000]  總之我之前有帶過很多次
[00:12:22.000 --> 00:12:24.000]  我帶團帶了這麼多次
[00:12:24.000 --> 00:12:28.000]  從來沒有遇到風和浪的
[00:12:28.000 --> 00:12:31.000]  這次我們竟然遇到
[00:12:31.000 --> 00:12:35.000]  我們可以經歷一下耶穌基督和那些門徒
[00:12:35.000 --> 00:12:38.000]  當時遇到風浪的情況
[00:12:38.000 --> 00:12:41.000]  你看下面的人
[00:12:41.000 --> 00:12:44.000]  他們整個轉了
[00:12:44.000 --> 00:12:49.000]  他們的臉上表情露出一個很幸福
[00:12:49.000 --> 00:12:54.000]  很感恩的表情
[00:12:54.000 --> 00:13:00.000]  It's all a matter of perspective
[00:13:00.000 --> 00:13:02.000]  大家同意嗎?
[00:13:02.000 --> 00:13:04.000]  我不知道
[00:13:04.000 --> 00:13:07.000]  我看到這些人的表現
[00:13:07.000 --> 00:13:09.000]  如果我回去
[00:13:09.000 --> 00:13:12.000]  我們每一個人遇到困難的時候
[00:13:12.000 --> 00:13:15.000]  都說感謝主啊,我們真是有福氣的人
[00:13:15.000 --> 00:13:19.000]  其他人沒有遇到這些困難
[00:13:19.000 --> 00:13:22.000]  我們遇到,我們可以經歷耶穌基督的大能
[00:13:22.000 --> 00:13:24.000]  你說多好呢?
[00:13:24.000 --> 00:13:26.000]  好,說就好了
[00:13:26.000 --> 00:13:28.000]  讓你遇遇吧
[00:13:28.000 --> 00:13:32.000]  你遇到的時候,你能不能說感謝主
[00:13:32.000 --> 00:13:36.000]  那時候真的考驗你的信心
[00:13:36.000 --> 00:13:39.000]  考驗你在神的面前
[00:13:39.000 --> 00:13:42.000]  你的定力到底有多少
[00:13:42.000 --> 00:13:47.000]  在人生的路上遇到困難
[00:13:47.000 --> 00:13:51.000]  我們不要一條直路的想法
[00:13:51.000 --> 00:13:56.000]  我們要轉一個paradigm shift
[00:13:56.000 --> 00:13:59.000]  這個叫情景轉移
[00:13:59.000 --> 00:14:04.000]  就是想一下耶穌現在是不是在我的船上
[00:14:04.000 --> 00:14:09.000]  所以第一個頂幕我們可以看到的是什麼呢?
[00:14:09.000 --> 00:14:12.000]  就是聽從主的吩咐
[00:14:12.000 --> 00:14:16.000]  到哪邊去,竟然遇到風暴
[00:14:16.000 --> 00:14:18.000]  這個是第一幕
[00:14:18.000 --> 00:14:21.000]  其實是不應該遇到的
[00:14:21.000 --> 00:14:24.000]  因為主叫我們去那邊
[00:14:24.000 --> 00:14:26.000]  竟然遇到風暴
[00:14:26.000 --> 00:14:32.000]  但是遇到風暴也不難阻你去到耶穌要你去的地方
[00:14:32.000 --> 00:14:37.000]  整個鏡頭現在轉到船尾
[00:14:37.000 --> 00:14:42.000]  你就會發現一個很驚人的鏡頭
[00:14:42.000 --> 00:14:47.000]  耶穌竟然枕著枕頭睡覺
[00:14:47.000 --> 00:14:54.000]  我問你,耶穌是真睡還是假睡呢?
[00:14:54.000 --> 00:15:02.000]  他會不會紮衣服睡覺
[00:15:02.000 --> 00:15:10.000]  然後瞄一下他們,看看他們在暴風雨中怎樣反應呢?
[00:15:10.000 --> 00:15:12.000]  有沒有可能呢?
[00:15:12.000 --> 00:15:14.000]  耶穌是真睡還是假睡呢?
[00:15:14.000 --> 00:15:22.000]  如果讓你選擇,你比較喜歡選擇是真睡還是假睡呢?
[00:15:22.000 --> 00:15:24.000]  現在沒有人知道
[00:15:24.000 --> 00:15:28.000]  但推論你要做出什麼結論呢?
[00:15:28.000 --> 00:15:33.000]  我相信他是真睡
[00:15:33.000 --> 00:15:38.000]  因為假的東西在耶穌身上也不會存在
[00:15:38.000 --> 00:15:42.000]  耶穌也不需要假睡
[00:15:42.000 --> 00:15:46.000]  他就算是真睡也知道這些人是怎樣反應的
[00:15:46.000 --> 00:15:53.000]  而耶穌在他身上是完全的神性和人性
[00:15:53.000 --> 00:15:56.000]  他現在是完全的人性
[00:15:56.000 --> 00:15:58.000]  他講了一整天道
[00:15:58.000 --> 00:16:03.000]  你說多年輕也好,也累了
[00:16:03.000 --> 00:16:08.000]  這段經文有一個很特別的地方
[00:16:08.000 --> 00:16:13.000]  路加呼音沒有的,馬太呼音也沒有的
[00:16:13.000 --> 00:16:15.000]  就是那個枕頭
[00:16:15.000 --> 00:16:18.000]  我不知道誰人帶著那個枕頭上船
[00:16:18.000 --> 00:16:21.000]  你說耶穌會不會帶著枕頭到處走呢?
[00:16:21.000 --> 00:16:23.000]  應該不會的
[00:16:23.000 --> 00:16:25.000]  這個枕頭本來就在船上
[00:16:25.000 --> 00:16:29.000]  但他枕著枕頭睡覺這個形容
[00:16:29.000 --> 00:16:31.000]  就是說他睡得怎樣呢?
[00:16:31.000 --> 00:16:35.000]  如果你說某人抱著枕頭睡覺
[00:16:35.000 --> 00:16:38.000]  就是說他睡得很好
[00:16:38.000 --> 00:16:41.000]  這個形容其實是告訴我們
[00:16:41.000 --> 00:16:48.000]  耶穌和他們那群人的反應是完全不同的
[00:16:48.000 --> 00:16:50.000]  完全是兩樣
[00:16:50.000 --> 00:16:57.000]  我有一次帶團去加利利海
[00:16:57.000 --> 00:17:02.000]  我想到一個辦法,怎樣讓他們能夠設身處地呢?
[00:17:02.000 --> 00:17:07.000]  我就將一群人,四十多人,分成四組
[00:17:07.000 --> 00:17:09.000]  我就問他們一個問題
[00:17:09.000 --> 00:17:16.000]  我說如果你想像當時這群門徒在這艘船上
[00:17:16.000 --> 00:17:19.000]  你會聽到什麼聲音呢?
[00:17:19.000 --> 00:17:24.000]  想像一下,你聽到什麼聲音呢?
[00:17:24.000 --> 00:17:31.000]  我就知道你們平均年齡比其他環教會偏低
[00:17:31.000 --> 00:17:35.000]  年輕一點的應該怎樣呢?
[00:17:35.000 --> 00:17:37.000]  反應快一點
[00:17:37.000 --> 00:17:39.000]  應該都願意說話
[00:17:39.000 --> 00:17:44.000]  但我剛才整段都是熱身
[00:17:44.000 --> 00:17:49.000]  可能你都不太熟悉我講道的方式
[00:17:49.000 --> 00:17:54.000]  現在我和大家說,我希望你們能夠有活力一點
[00:17:54.000 --> 00:18:00.000]  雖然戴著口罩,但都不應該影響你的活力去展現
[00:18:00.000 --> 00:18:07.000]  我問你,到底你可能會聽到什麼聲音呢?
[00:18:07.000 --> 00:18:09.000]  如果你是當時的一個門徒
[00:18:09.000 --> 00:18:13.000]  風是怎樣的聲音呢?
[00:18:13.000 --> 00:18:23.000]  我請你們五位扮風的呼呼聲給我聽
[00:18:23.000 --> 00:18:29.000]  這樣才像年輕人
[00:18:29.000 --> 00:18:35.000]  後面,不好意思,家豪牧師都要你們參與
[00:18:35.000 --> 00:18:41.000]  你們覺得除了風的呼呼聲,還有什麼聲音呢?
[00:18:41.000 --> 00:18:45.000]  鼻鼾聲,耶穌睡著了
[00:18:45.000 --> 00:18:51.000]  哇,這個挺考功夫的
[00:18:51.000 --> 00:18:55.000]  我就不敢說耶穌有鼻鼾
[00:18:55.000 --> 00:19:00.000]  我不知道會不會對耶穌不敬
[00:19:00.000 --> 00:19:02.000]  耶穌是完全的人質
[00:19:02.000 --> 00:19:10.000]  我們現在有戴耳機的,都會有些缺憾
[00:19:10.000 --> 00:19:18.000]  我不知道,有可能,不過我們暫時擱置了耶穌的鼻鼾聲
[00:19:18.000 --> 00:19:24.000]  除了耶穌的鼻鼾聲,除了風的聲音,還有什麼聲音呢?
[00:19:24.000 --> 00:19:31.000]  浪拍打是怎樣的聲音呢?
[00:19:31.000 --> 00:19:36.000]  應該是「喀」「喀」
[00:19:36.000 --> 00:19:40.000]  還是你們想到其他?
[00:19:40.000 --> 00:19:48.000]  我們這一組,前面這五位,你們扮一下浪的聲音給我聽
[00:19:48.000 --> 00:19:55.000]  喂,你們是年輕人啊
[00:19:55.000 --> 00:19:59.000]  浪是怎樣的聲音呢?
[00:19:59.000 --> 00:20:04.000]  你們這麼含蓄啊
[00:20:04.000 --> 00:20:10.000]  一會兒真的考試的時候,你們要合格才行
[00:20:10.000 --> 00:20:13.000]  還有什麼聲音呢?
[00:20:13.000 --> 00:20:18.000]  還有那個搖搖的聲音是什麼呢?
[00:20:18.000 --> 00:20:26.000]  以前的搖搖可能沒有什麼落油,他們要搖啊
[00:20:26.000 --> 00:20:31.000]  搖搖應該是「咦咦」的聲音,會不會呢?
[00:20:31.000 --> 00:20:36.000]  我請後面那組「咦咦」的聲音給我聽
[00:20:36.000 --> 00:20:44.000]  怎樣都可以,自由發揮都可以
[00:20:44.000 --> 00:20:50.000]  風「呼呼」的聲音,浪「啪啪」的聲音
[00:20:50.000 --> 00:20:56.000]  搖搖應該比這邊的人少一點
[00:20:56.000 --> 00:20:59.000]  你們「咦咦」的聲音吧
[00:20:59.000 --> 00:21:01.000]  還有什麼聲音呢?
[00:21:01.000 --> 00:21:05.000]  人如果害怕的時候會叫什麼呢?
[00:21:05.000 --> 00:21:12.000]  沒有message的,只是聲音
[00:21:12.000 --> 00:21:15.000]  哇,或者尖叫
[00:21:15.000 --> 00:21:20.000]  後面那組人多一點,請你們試一下扮一下
[00:21:20.000 --> 00:21:24.000]  人害怕的時候到底是什麼聲音呢?
[00:21:24.000 --> 00:21:34.000]  是啊,好像挺好玩的
[00:21:34.000 --> 00:21:39.000]  待會請你們扮演,我們現在來四重奏
[00:21:39.000 --> 00:21:44.000]  當這隻就是那隻船,其實那時候的船沒那麼大
[00:21:44.000 --> 00:21:48.000]  十二、十三個人,其實很小的
[00:21:48.000 --> 00:21:56.000]  我們一起試一下代入一下當時的門徒聽到什麼聲音
[00:21:56.000 --> 00:22:00.000]  一,你知道要做什麼了
[00:22:00.000 --> 00:22:03.000]  一、二、三
[00:22:03.000 --> 00:22:11.000]  你們說合不合格呢?
[00:22:11.000 --> 00:22:16.000]  有人搖頭說不合格,再來一次,重考
[00:22:16.000 --> 00:22:19.000]  預備,一、二、三
[00:22:19.000 --> 00:22:32.000]  這個就是進入聖經的場景,也就是進入這些人物的心靈世界
[00:22:32.000 --> 00:22:38.000]  弟兄姊妹,請問你在困境裡面聽到什麼聲音呢?
[00:22:38.000 --> 00:22:42.000]  你比較聽到多一點的是什麼聲音呢?
[00:22:42.000 --> 00:22:46.000]  是狂狂的聲音、風的聲音、搖擾的聲音
[00:22:46.000 --> 00:22:52.000]  還是你自己在發聲、嘰呱鬼叫的聲音呢?
[00:22:52.000 --> 00:23:00.000]  門徒裡面其實不缺乏這些有經驗的漁夫
[00:23:00.000 --> 00:23:05.000]  他們這次的反應證明這個風其實很大
[00:23:05.000 --> 00:23:10.000]  這個浪其實很大,可能他們平時都沒怎麼見過
[00:23:10.000 --> 00:23:18.000]  今天我要和大家研究這段經文裡面一個很重要的字,就是戚澤
[00:23:18.000 --> 00:23:28.000]  戚澤這個字在聖經裡面,其實馬可福音裡面出現了八字
[00:23:28.000 --> 00:23:39.000]  馬可福音第一章、第三章、第九章都是說戚澤污穢
[00:23:39.000 --> 00:23:46.000]  這三個,這個我們暫時不說它們的字,不知道它們是什麼
[00:23:46.000 --> 00:23:58.000]  這四個是戚澤人,有人解經家說戚澤其實是說明什麼呢?
[00:23:58.000 --> 00:24:03.000]  就是說明風背後有鬼在搞鬼
[00:24:03.000 --> 00:24:10.000]  耶穌現在戚澤這個風浪,就是說這個風浪背後有鬼靈的工作
[00:24:10.000 --> 00:24:20.000]  所以耶穌起來戚澤他,就好像他在馬可福音第一章、第三章、第九章所做的事情
[00:24:20.000 --> 00:24:26.000]  大家覺得這個風背後是不是有鬼靈的工作呢?
[00:24:26.000 --> 00:24:30.000]  如果以這個進度來解釋
[00:24:30.000 --> 00:24:40.000]  這個說法其實就是說這個風忽然間來,但是風忽然間來,我們剛才已經說了地理環境
[00:24:40.000 --> 00:24:49.000]  這個風忽然間止住,當然耶穌叫他止住,他們怎麼敢不聽呢?
[00:24:49.000 --> 00:24:58.000]  然後就說這個風是這幫人從來都沒見過這麼大的,萬事都可以有第一次
[00:24:58.000 --> 00:25:06.000]  而在遇到風浪的時候,人說夫子我們喪命了,其實這個是很自然的反應
[00:25:06.000 --> 00:25:13.000]  就算有多麼的經驗的漁夫,自己的命危在旦夕的時候,他都會這樣反應
[00:25:13.000 --> 00:25:18.000]  所以如果這樣看,應該可以不是的
[00:25:18.000 --> 00:25:23.000]  特別這個字有其他的四字都不是說到戚澤烏龜
[00:25:23.000 --> 00:25:30.000]  我現在順便和大家聊聊,因為我們在聖賢教人家怎麼解經
[00:25:30.000 --> 00:25:37.000]  我希望你處理經文的時候,有一個詞的意義和邏輯推理
[00:25:37.000 --> 00:25:43.000]  但是我後來本來已經覺得沒什麼可能
[00:25:43.000 --> 00:25:54.000]  我就看了一本參考書,這本參考書就是達勒斯神學院的講道系教授叫做Abraham Kravina
[00:25:54.000 --> 00:25:59.000]  他的東西我覺得很有意義,所以我看了一下
[00:25:59.000 --> 00:26:07.000]  他就說這段經文和第一章那個趕烏龜的很多欺騙文的用法是很相近的
[00:26:07.000 --> 00:26:13.000]  其實是不一樣的,滅這個字是一樣的
[00:26:13.000 --> 00:26:19.000]  戚澤那邊是責備,這裡說住了吧,那邊就叫他不要作聖
[00:26:19.000 --> 00:26:25.000]  然後這裡大大的平靜,那邊就大大,大大又是同一個字
[00:26:25.000 --> 00:26:30.000]  眾人懼怕,那邊眾人驚訝,同一個字
[00:26:30.000 --> 00:26:35.000]  彼此說,那邊又彼此說,這裡說這是誰
[00:26:35.000 --> 00:26:44.000]  那邊說這是什麼,然後風海都聽從,那邊就烏鬼都聽從
[00:26:44.000 --> 00:26:48.000]  看了之後,我又有第二個想法
[00:26:48.000 --> 00:26:58.000]  我想想,竟然這麼巧合,和第一章戚澤烏鬼的用詞用得這麼貼切,這麼相近
[00:26:58.000 --> 00:27:11.000]  我自己就問一個問題,到底第四章這段經文裡面耶穌戚澤風浪的時候,風浪背後有沒有烏鬼的作為呢?有沒有呢?
[00:27:11.000 --> 00:27:16.000]  我自己都是覺得不conclusive
[00:27:16.000 --> 00:27:21.000]  所以不conclusive我就找一個比較conclusive的解釋
[00:27:21.000 --> 00:27:29.000]  這個conclusive的解釋,這個可以是疑人法的一種說法
[00:27:29.000 --> 00:27:37.000]  大家知道什麼是疑人法,就是將風和海當成人來罵他,來斥責他
[00:27:37.000 --> 00:27:43.000]  有沒有用過呢?在舊約裡面有,最少有五次的地方
[00:27:43.000 --> 00:27:49.000]  就是將海當成人來描寫他
[00:27:49.000 --> 00:27:55.000]  我覺得這個比較穩陣一點,為什麼呢?
[00:27:55.000 --> 00:28:08.000]  因為到後來,那幫門徒說這是誰?那幫門徒有沒有說連烏鬼都聽從他呢?沒有
[00:28:08.000 --> 00:28:18.000]  那幫門徒說連風和海都聽從他,所以如果是這樣的話,我覺得不如直接一點,就以風和海
[00:28:18.000 --> 00:28:28.000]  我看Eugene Peterson的翻譯,他翻譯得很全神,又是疑人法的翻譯
[00:28:28.000 --> 00:28:32.000]  他就說什麼呢?The wind ran out of breath
[00:28:32.000 --> 00:28:38.000]  我就想,這個可以用來做我們的題目
[00:28:38.000 --> 00:28:42.000]  所以大家看這個題目的時候會不會覺得有點奇怪
[00:28:42.000 --> 00:28:48.000]  就當風好像一個人,他缺氧,他走不下去
[00:28:48.000 --> 00:28:57.000]  所以我希望這個疫情缺氧,走不下去
[00:28:57.000 --> 00:29:04.000]  希望他現在慢慢就沒氣了,走不下去
[00:29:04.000 --> 00:29:16.000]  第二幕就是遇到風暴,門徒去求救耶穌斥責,得見耶穌的權能彰顯
[00:29:16.000 --> 00:29:21.000]  使風和海大大的平成
