
[00:00:00.000 --> 00:00:05.000]  此錄音或錄影的版權是屬基督教宣導會不過堂所有
[00:07:19.000 --> 00:07:20.000]  我們大家一起祈禱
[00:07:20.000 --> 00:07:24.000]  我們同心讓夢住
[00:07:24.000 --> 00:07:26.000]  我們是主我們的神
[00:07:26.000 --> 00:07:27.000]  我們感謝你
[00:07:27.000 --> 00:07:30.000]  在人以為最艱難的日子
[00:07:30.000 --> 00:07:34.000]  常常是你向人施恩的日子
[00:07:34.000 --> 00:07:38.000]  仍然人經歷生活的缺乏
[00:07:38.000 --> 00:07:42.000]  但是你自己癡下豐盛的人生
[00:07:42.000 --> 00:07:44.000]  癡下奇妙的救恩
[00:07:44.000 --> 00:07:48.000]  主我們今天在你面前能夠蒙受你的拯救
[00:07:48.000 --> 00:07:51.000]  主我們知道是因為你曾經感動人
[00:07:51.000 --> 00:07:56.000]  負上代價來向我們的前人傳福音
[00:07:56.000 --> 00:08:00.000]  而將這份恩典一直延伸到我們身上
[00:08:00.000 --> 00:08:01.000]  主我們感謝你
[00:08:01.000 --> 00:08:04.000]  讚美你自己所作奇妙的功
[00:08:04.000 --> 00:08:05.000]  如今我們到你面前
[00:08:05.000 --> 00:08:08.000]  同樣將自己交託給主
[00:08:08.000 --> 00:08:11.000]  主我求你自己幫助我們
[00:08:11.000 --> 00:08:14.000]  知道那個福音的人生
[00:08:14.000 --> 00:08:19.000]  知道委身在你自己奇妙的福音裡面
[00:08:19.000 --> 00:08:22.000]  我們知道你去見證你
[00:08:22.000 --> 00:08:24.000]  去傳揚你
[00:08:24.000 --> 00:08:25.000]  求主施恩
[00:08:25.000 --> 00:08:28.000]  但願我們今天讀你聖經說話的時候
[00:08:28.000 --> 00:08:31.000]  更深明白你福音的奧秘
[00:08:31.000 --> 00:08:34.000]  更知道委身福音
[00:08:34.000 --> 00:08:35.000]  我們仰望祈禱
[00:08:35.000 --> 00:08:38.000]  奉主耶穌成名祈求
[00:08:38.000 --> 00:08:44.000]  我們今天會繼續思想聖經羅馬書的經文
[00:08:44.000 --> 00:08:46.000]  大家知道我們在今季
[00:08:46.000 --> 00:08:49.000]  一起思想到回到福音核心的
[00:08:49.000 --> 00:08:52.000]  在羅馬書裡面的訊息
[00:08:52.000 --> 00:08:54.000]  首先我們思想一件事情
[00:08:54.000 --> 00:08:55.000]  就是聖經一開始
[00:08:55.000 --> 00:08:57.000]  羅馬書剛才讀的經文
[00:08:57.000 --> 00:09:00.000]  這裡看到它很清楚提出一件事情
[00:09:00.000 --> 00:09:04.000]  就是福音是神的大能
[00:09:04.000 --> 00:09:06.000]  福音是神的大能
[00:09:06.000 --> 00:09:11.000]  在聖經第十四節十五節十六節剛才讀過
[00:09:11.000 --> 00:09:14.000]  之前經文保羅就表達一件事情
[00:09:14.000 --> 00:09:20.000]  就是他很深切地渴望羅馬人能夠得感
[00:09:20.000 --> 00:09:27.000]  「我恩切期望把福音也傳給你們在羅馬的人」
[00:09:27.000 --> 00:09:30.000]  當時保羅在哥倫多這個地方
[00:09:30.000 --> 00:09:33.000]  寫信給羅馬的教會
[00:09:33.000 --> 00:09:37.000]  他其實很清楚知道羅馬地區很艱難
[00:09:37.000 --> 00:09:39.000]  如果他去的時候
[00:09:39.000 --> 00:09:41.000]  其實很多人會反對他
[00:09:41.000 --> 00:09:43.000]  甚至他會被抓捕
[00:09:43.000 --> 00:09:47.000]  但是保羅的內心裡面有一個很強的心願
[00:09:47.000 --> 00:09:50.000]  他很盼望有機會去到
[00:09:50.000 --> 00:09:52.000]  能夠將福音帶給這一群
[00:09:52.000 --> 00:09:56.000]  在當地未曾認識主的朋友
[00:09:56.000 --> 00:09:58.000]  他很恩切地期望
[00:09:58.000 --> 00:10:00.000]  或者你問為什麼這麼恩切呢?
[00:10:00.000 --> 00:10:02.000]  為什麼這麼期待呢?
[00:10:02.000 --> 00:10:04.000]  接著十六節
[00:10:04.000 --> 00:10:06.000]  保羅就解釋
[00:10:06.000 --> 00:10:10.000]  因為我不以福音為恥
[00:10:10.000 --> 00:10:12.000]  無論別人怎麼看
[00:10:12.000 --> 00:10:16.000]  無論別人對基督徒的看法怎麼樣
[00:10:16.000 --> 00:10:18.000]  我知道福音是什麼
[00:10:18.000 --> 00:10:20.000]  我不會以福音為恥
[00:10:20.000 --> 00:10:22.000]  為什麼不以福音為恥?
[00:10:22.000 --> 00:10:27.000]  因為這福音是神的大能
[00:10:27.000 --> 00:10:30.000]  福音不單單是一個好消息
[00:10:30.000 --> 00:10:33.000]  不單單是神拯救人的道理
[00:10:33.000 --> 00:10:35.000]  直接地說
[00:10:35.000 --> 00:10:38.000]  福音就是神的大能
[00:10:38.000 --> 00:10:43.000]  神的福音能夠完全充足地
[00:10:43.000 --> 00:10:46.000]  拯救我們歸向上帝
[00:10:46.000 --> 00:10:50.000]  能夠拯救我們出死入生
[00:10:50.000 --> 00:10:54.000]  是有大能的神的道
[00:10:54.000 --> 00:10:57.000]  當然福音不單單臨到一個人
[00:10:57.000 --> 00:10:58.000]  或者一個群體
[00:10:58.000 --> 00:11:03.000]  是臨到每一個相信的人
[00:11:03.000 --> 00:11:05.000]  每一個相信的人都能夠經歷
[00:11:05.000 --> 00:11:11.000]  神給人一份生命改變的大能
[00:11:11.000 --> 00:11:15.000]  有一次在一個很偏遠的地方
[00:11:15.000 --> 00:11:18.000]  有一群西方人士
[00:11:18.000 --> 00:11:22.000]  他們去探訪非洲裏面的一些部族
[00:11:22.000 --> 00:11:25.000]  一些比較落後的土族
[00:11:25.000 --> 00:11:28.000]  當他們去到一個鄉村的時候
[00:11:28.000 --> 00:11:31.000]  他們留意到有一個當地的土人
[00:11:31.000 --> 00:11:34.000]  就在一棵樹下坐在地上
[00:11:34.000 --> 00:11:36.000]  正在看書
[00:11:36.000 --> 00:11:40.000]  他們說「嘩!他們看書了!」
[00:11:40.000 --> 00:11:44.000]  這些未必有自己文字的民族
[00:11:44.000 --> 00:11:46.000]  他們開始看書了
[00:11:46.000 --> 00:11:50.000]  其中一個訪者就走過去
[00:11:50.000 --> 00:11:53.000]  想看看他們在看什麼書
[00:11:53.000 --> 00:11:59.000]  一靠近的時候發現原來是聖經
[00:11:59.000 --> 00:12:04.000]  這位朋友忍不住就對著土族說
[00:12:04.000 --> 00:12:08.000]  「你看這麼落後的東西
[00:12:08.000 --> 00:12:13.000]  你知不知道聖經已經過時了?」
[00:12:13.000 --> 00:12:15.000]  那些土族明白他的意思
[00:12:15.000 --> 00:12:17.000]  然後就跟他說
[00:12:17.000 --> 00:12:21.000]  「是嗎?已經過時了嗎?」
[00:12:21.000 --> 00:12:23.000]  「你知不知道
[00:12:23.000 --> 00:12:25.000]  如果不是因為這本聖經
[00:12:25.000 --> 00:12:30.000]  你現在應該在我的肚子裏面」
[00:12:30.000 --> 00:12:34.000]  後來他們明白這個土族其實是什麼
[00:12:34.000 --> 00:12:36.000]  是食人族
[00:12:36.000 --> 00:12:40.000]  是一個很強悍、凶殘的民族
[00:12:40.000 --> 00:12:44.000]  過去曾經殺了很多很多的人
[00:12:44.000 --> 00:12:47.000]  但是今天他們全族順處
[00:12:47.000 --> 00:12:51.000]  他們整個群體改變
[00:12:51.000 --> 00:12:55.000]  有人以為聖經的道理很過時
[00:12:55.000 --> 00:12:57.000]  outdated
[00:12:57.000 --> 00:12:59.000]  這個時代這麼發展
[00:12:59.000 --> 00:13:02.000]  怎麼會再讀這些書呢?
[00:13:02.000 --> 00:13:04.000]  但是他們不知道
[00:13:04.000 --> 00:13:07.000]  「這福音本是神的大能
[00:13:07.000 --> 00:13:10.000]  讓生命經歷奇妙的改變
[00:13:10.000 --> 00:13:15.000]  能夠領受神給我們的完全的新生命」
[00:13:15.000 --> 00:13:17.000]  當聖經提到
[00:13:17.000 --> 00:13:20.000]  「這福音是神的大能」的時候
[00:13:20.000 --> 00:13:21.000]  接著進一步
[00:13:21.000 --> 00:13:24.000]  聖經在第十七節繼續說
[00:13:24.000 --> 00:13:26.000]  「其實神的義
[00:13:26.000 --> 00:13:30.000]  就是藉這福音顯明出來」
[00:13:30.000 --> 00:13:33.000]  這個福音帶著能力
[00:13:33.000 --> 00:13:37.000]  同時福音是將神的義顯明出來
[00:13:37.000 --> 00:13:38.000]  這裡所說的神的義
[00:13:38.000 --> 00:13:42.000]  是包含了神的一切的美善
[00:13:42.000 --> 00:13:47.000]  祂的光明、祂的正義的屬性
[00:13:47.000 --> 00:13:49.000]  包括了這些一切
[00:13:49.000 --> 00:13:52.000]  神自己的美善的屬性
[00:13:52.000 --> 00:13:56.000]  這些一切都是藉著福音來顯明出來
[00:13:56.000 --> 00:13:59.000]  但是人如果要藉著福音
[00:13:59.000 --> 00:14:01.000]  去領受神的義
[00:14:01.000 --> 00:14:05.000]  就必定是因為信
[00:14:05.000 --> 00:14:07.000]  是因為信靠上帝
[00:14:07.000 --> 00:14:10.000]  而領受神的義
[00:14:10.000 --> 00:14:12.000]  你看到聖經所說
[00:14:12.000 --> 00:14:16.000]  「神的義就是藉著這福音顯明出來
[00:14:16.000 --> 00:14:20.000]  是以信為始、以信為終」
[00:14:20.000 --> 00:14:27.000]  是藉著信而得到神給我們的義
[00:14:27.000 --> 00:14:30.000]  當聖經提到信的時候
[00:14:30.000 --> 00:14:32.000]  你會覺得很奇怪
[00:14:32.000 --> 00:14:35.000]  為什麼會由信始、由信為終
[00:14:35.000 --> 00:14:38.000]  究竟是什麼意思呢?
[00:14:38.000 --> 00:14:40.000]  因為法經裡說到
[00:14:40.000 --> 00:14:42.000]  當我們什麼時候領受神的道的時候
[00:14:42.000 --> 00:14:46.000]  是因為我們承認自己的無助
[00:14:46.000 --> 00:14:49.000]  我們沒有能力去救自己
[00:14:49.000 --> 00:14:52.000]  因此憑著相信神自己的工作
[00:14:52.000 --> 00:14:56.000]  接受祂的拯救而得到神的義
[00:14:56.000 --> 00:14:59.000]  當大家有機會去讀一讀聖經的時候
[00:14:59.000 --> 00:15:01.000]  在聖經跟著的諾瑪書
[00:15:01.000 --> 00:15:03.000]  我也有跟大家列出來
[00:15:03.000 --> 00:15:06.000]  在第十章提及一件事情
[00:15:06.000 --> 00:15:11.000]  諾瑪書第十章提及當時的猶太人
[00:15:11.000 --> 00:15:14.000]  他們很想憑著自己進行律法
[00:15:14.000 --> 00:15:17.000]  就可以成性、成為義人
[00:15:17.000 --> 00:15:20.000]  保羅說他們這一群人
[00:15:20.000 --> 00:15:22.000]  第三節說
[00:15:22.000 --> 00:15:25.000]  他們不明白神的義
[00:15:25.000 --> 00:15:28.000]  又企圖建立自己的義
[00:15:28.000 --> 00:15:31.000]  明白神的義是什麼意思呢?
[00:15:31.000 --> 00:15:33.000]  因此自己憑著自己的努力
[00:15:33.000 --> 00:15:37.000]  自己行善來建立自己的義
[00:15:37.000 --> 00:15:40.000]  就不順從神的義了
[00:15:40.000 --> 00:15:44.000]  兩個順從神要賜給人義的方式
[00:15:44.000 --> 00:15:49.000]  他們不知道原來基督就是律法的終結
[00:15:49.000 --> 00:15:52.000]  基督來到結束了舊約
[00:15:52.000 --> 00:15:55.000]  但是開展了新約
[00:15:55.000 --> 00:16:00.000]  在新約裡引入憑著信心去領受救恩
[00:16:00.000 --> 00:16:03.000]  或者說基督其實就是律法的總結
[00:16:03.000 --> 00:16:09.000]  將整個律法得義的重要核心
[00:16:09.000 --> 00:16:12.000]  在他的生命裡表達出來
[00:16:12.000 --> 00:16:16.000]  讓人可以得到義
[00:16:16.000 --> 00:16:18.000]  讓哪些人?
[00:16:18.000 --> 00:16:23.000]  聖經說:好讓所有信的人都得到神的義
[00:16:23.000 --> 00:16:25.000]  以信為開始
[00:16:25.000 --> 00:16:27.000]  是聖經清楚說的
[00:16:27.000 --> 00:16:30.000]  但是當在繼續跟隨主的路上
[00:16:30.000 --> 00:16:34.000]  你必定是堅定地信靠主
[00:16:34.000 --> 00:16:39.000]  不會在中間以為我已經不同了
[00:16:39.000 --> 00:16:40.000]  我自己有自己的力量
[00:16:40.000 --> 00:16:45.000]  我可以憑著自己繼續闖一條光明的路
[00:16:45.000 --> 00:16:46.000]  不是
[00:16:46.000 --> 00:16:51.000]  由始至終都是以信靠的心
[00:16:51.000 --> 00:16:53.000]  以靠神的恩惠能力
[00:16:53.000 --> 00:16:57.000]  去領受神給你的完全拯救
[00:16:57.000 --> 00:17:00.000]  加拉提書第三章這段經文
[00:17:00.000 --> 00:17:02.000]  大家可能會留意過
[00:17:02.000 --> 00:17:05.000]  這段經文很特別說一件事情
[00:17:05.000 --> 00:17:08.000]  可能問當時的信徒
[00:17:08.000 --> 00:17:12.000]  為什麼你們不知道一件事情
[00:17:12.000 --> 00:17:13.000]  忘記一件事情
[00:17:13.000 --> 00:17:16.000]  就是你們早期領受了聖靈
[00:17:16.000 --> 00:17:19.000]  是因為遵行律法呢?
[00:17:19.000 --> 00:17:22.000]  還是聽信福音呢?
[00:17:22.000 --> 00:17:24.000]  是什麼呢?
[00:17:24.000 --> 00:17:27.000]  是因為聽信福音
[00:17:27.000 --> 00:17:30.000]  不是因為他們憑著自己遵守律法
[00:17:30.000 --> 00:17:32.000]  就得到聖靈的恩惠
[00:17:32.000 --> 00:17:35.000]  但是接著第三節就說
[00:17:35.000 --> 00:17:38.000]  你們這麼無知嗎?
[00:17:38.000 --> 00:17:40.000]  你們既然以聖靈開始
[00:17:40.000 --> 00:17:45.000]  現在卻以肉身來完成嗎?
[00:17:45.000 --> 00:17:49.000]  你們竟然以為可以憑著自己
[00:17:49.000 --> 00:17:54.000]  完成神在你身上的拯救?
[00:17:54.000 --> 00:17:57.000]  基督徒當我們信著之後
[00:17:57.000 --> 00:17:59.000]  有很多時候都會覺得
[00:17:59.000 --> 00:18:01.000]  我和別人不同
[00:18:01.000 --> 00:18:05.000]  我已經有一個新的生命
[00:18:05.000 --> 00:18:07.000]  因此面對一些試探的時候
[00:18:07.000 --> 00:18:10.000]  就知道我自己可以忍得住
[00:18:10.000 --> 00:18:12.000]  我不會被祂影響
[00:18:12.000 --> 00:18:14.000]  但是慢慢就發覺
[00:18:14.000 --> 00:18:17.000]  其實什麼時候不是憑著信心
[00:18:17.000 --> 00:18:19.000]  倚靠神的幫助
[00:18:19.000 --> 00:18:23.000]  祂就什麼時候重新跌倒?
[00:18:23.000 --> 00:18:25.000]  唯有在由始至終
[00:18:25.000 --> 00:18:28.000]  來到堅定地信靠神
[00:18:28.000 --> 00:18:30.000]  才會能夠領受聖靈
[00:18:30.000 --> 00:18:33.000]  繼續得著聖靈給你的幫助
[00:18:33.000 --> 00:18:39.000]  能夠領受神給你一個完全的拯救
[00:18:39.000 --> 00:18:41.000]  我記得有一件事情
[00:18:41.000 --> 00:18:43.000]  是很多年前
[00:18:43.000 --> 00:18:46.000]  我女兒還小的時候
[00:18:46.000 --> 00:18:49.000]  有一次我和她去長洲
[00:18:49.000 --> 00:18:53.000]  大家知道長洲有個地方叫張保仔洞
[00:18:53.000 --> 00:18:55.000]  有沒有去過?
[00:18:55.000 --> 00:18:57.000]  那件事情很深刻
[00:18:57.000 --> 00:19:00.000]  我記得當我去到那個洞口的時候
[00:19:00.000 --> 00:19:03.000]  就發覺原來去到那個洞
[00:19:03.000 --> 00:19:07.000]  在地面和洞底有一段距離
[00:19:07.000 --> 00:19:10.000]  我要自己很小心地爬下去
[00:19:10.000 --> 00:19:12.000]  站定在洞底
[00:19:12.000 --> 00:19:18.000]  女兒在上面問我怎麼下來?
[00:19:18.000 --> 00:19:22.000]  我說不要緊,爸爸抱你下來
[00:19:22.000 --> 00:19:25.000]  我就伸高手抱起她
[00:19:25.000 --> 00:19:29.000]  把她放在洞底
[00:19:29.000 --> 00:19:32.000]  然後我們就走進去那個洞
[00:19:32.000 --> 00:19:36.000]  洞裡面有一條比較窄的通道
[00:19:36.000 --> 00:19:39.000]  但是完全漆黑一片
[00:19:39.000 --> 00:19:41.000]  看不到裡面是怎樣
[00:19:41.000 --> 00:19:45.000]  但我大概可以摸一下就走進去
[00:19:45.000 --> 00:19:47.000]  我走了兩步的時候
[00:19:47.000 --> 00:19:50.000]  女兒就站在那裡不敢動
[00:19:50.000 --> 00:19:52.000]  然後我走回去
[00:19:52.000 --> 00:19:55.000]  她一句話都不出聲
[00:19:55.000 --> 00:19:57.000]  第一時間捉住我的手
[00:19:57.000 --> 00:20:00.000]  不停地帶著我走
[00:20:00.000 --> 00:20:05.000]  我就很放心地拖著她向前走
[00:20:05.000 --> 00:20:13.000]  就這樣兩父女很順利地去到洞口
[00:20:13.000 --> 00:20:16.000]  但過程中我突然想
[00:20:16.000 --> 00:20:19.000]  如果女兒下來洞底
[00:20:19.000 --> 00:20:22.000]  突然她就說
[00:20:22.000 --> 00:20:26.000]  我搞定了,我下來平地了
[00:20:26.000 --> 00:20:28.000]  我自己懂得走
[00:20:28.000 --> 00:20:31.000]  你自己先走,我跟著來
[00:20:31.000 --> 00:20:34.000]  她能不能走呢?
[00:20:34.000 --> 00:20:37.000]  我相信當時她的狀況
[00:20:37.000 --> 00:20:39.000]  她是完全不能走的
[00:20:39.000 --> 00:20:43.000]  只會可能碰撞那些石頭
[00:20:43.000 --> 00:20:48.000]  她不能夠走過那條黑道
[00:20:48.000 --> 00:20:50.000]  當我想起這件事情的時候
[00:20:50.000 --> 00:20:55.000]  我就想起在很多人生跟隨主的路上
[00:20:55.000 --> 00:20:56.000]  各位弟兄姊妹
[00:20:56.000 --> 00:21:02.000]  記得你是憑著信領受救恩
[00:21:02.000 --> 00:21:06.000]  不要以為你可以將來憑著自己
[00:21:06.000 --> 00:21:09.000]  去過聖潔的生活
[00:21:09.000 --> 00:21:13.000]  若然不是神自己的恩惠和工作
[00:21:13.000 --> 00:21:18.000]  你很可能在中間會重新跌倒
[00:21:18.000 --> 00:21:22.000]  若然不是你繼續緊握著神的手
[00:21:22.000 --> 00:21:25.000]  讓祂拖帶著你
[00:21:25.000 --> 00:21:27.000]  憑著信心作為開始
[00:21:27.000 --> 00:21:31.000]  憑著信心作為整個過程的基礎
[00:21:31.000 --> 00:21:33.000]  直到終結
[00:21:33.000 --> 00:21:38.000]  否則你不會得到神要給你的完全拯救
[00:21:38.000 --> 00:21:40.000]  各位弟兄姊妹
[00:21:40.000 --> 00:21:43.000]  記得福音本是神的大能
