
[00:00:00.000 --> 00:00:04.680]  謝謝 各位早晨
[00:01:47.880 --> 00:01:51.520]  好像要拿他的命一樣 很緊張的
[00:01:51.520 --> 00:01:53.380]  在教會裡面
[00:01:53.380 --> 00:01:58.720]  原來其實都是有些信徒有很特別的想法
[00:01:58.720 --> 00:02:00.360]  有一個牧師這樣說的
[00:02:00.360 --> 00:02:05.340]  他說其實基督徒對奉獻有三種的態度
[00:02:05.340 --> 00:02:09.860]  第一種是叫做火石形
[00:02:09.860 --> 00:02:11.660]  第二種叫做海綿形
[00:02:11.660 --> 00:02:13.720]  第三種叫做風房形
[00:02:13.720 --> 00:02:15.460]  不知道大家聽不聽到他講什麼
[00:02:15.460 --> 00:02:17.580]  他說第一種火石形的意思
[00:02:17.580 --> 00:02:19.140]  就是要神敲打他
[00:02:19.140 --> 00:02:22.220]  才略略地拆出一點點火花
[00:02:22.220 --> 00:02:24.700]  哎呀 真是感謝神啊
[00:02:24.700 --> 00:02:26.920]  我這樣都不死 那就奉獻了
[00:02:26.920 --> 00:02:29.020]  第二種就叫做海綿形
[00:02:29.020 --> 00:02:33.760]  就是說要抓他 才有一點點流出來
[00:02:33.760 --> 00:02:36.240]  第三種叫做風房形
[00:02:36.240 --> 00:02:42.360]  就是說這個風房是會不斷流出又香又甜的風物
[00:02:42.360 --> 00:02:46.180]  他說這個奉獻 第三種奉獻
[00:02:46.180 --> 00:02:51.140]  就是這段教會所講的馬其頓教會的榜樣
[00:02:51.140 --> 00:02:52.620]  弟兄姊妹 我不知道你奉獻
[00:02:52.620 --> 00:02:54.020]  你有沒有這樣的會心微笑
[00:02:54.020 --> 00:02:55.380]  你屬於哪一種呢?
[00:02:55.380 --> 00:03:01.060]  就是火石、海綿、風房
[00:03:01.060 --> 00:03:02.740]  可能有些弟兄姊妹說
[00:03:02.740 --> 00:03:06.120]  為什麼要講錢啊?為什麼要奉獻啊?
[00:03:06.120 --> 00:03:07.260]  第一就是我快要走了
[00:03:07.260 --> 00:03:08.860]  所以你生我的氣也沒辦法
[00:03:08.860 --> 00:03:10.860]  接著你生我的氣
[00:03:10.860 --> 00:03:12.340]  之後三個月我見不到你了
[00:03:12.340 --> 00:03:13.540]  希望三個月之後你會
[00:03:13.540 --> 00:03:15.140]  經過了超過一百天的日落
[00:03:15.140 --> 00:03:18.860]  你可以忘記了這件事
[00:03:18.860 --> 00:03:20.260]  我真的試過在很多年前
[00:03:20.260 --> 00:03:22.460]  在八十年代在油道講道的時候
[00:03:22.460 --> 00:03:25.980]  我講受得奉獻
[00:03:25.980 --> 00:03:27.340]  那時候會有些人生氣的
[00:03:27.340 --> 00:03:29.340]  其實我不知道的 我不知道他生氣的
[00:03:29.340 --> 00:03:30.620]  他生什麼氣呢?
[00:03:30.620 --> 00:03:32.460]  後來經過很多年之後告訴我
[00:03:32.460 --> 00:03:34.100]  他生我的氣是什麼呢?
[00:03:34.100 --> 00:03:35.500]  他說你為什麼在港台說我?
[00:03:35.500 --> 00:03:37.260]  我說你什麼?
[00:03:37.260 --> 00:03:39.060]  說我沒有受得奉獻
[00:03:39.060 --> 00:03:40.980]  我坦白講 我從來
[00:03:40.980 --> 00:03:41.980]  我做了三十年牧師
[00:03:41.980 --> 00:03:44.740]  我從來沒有看過那些奉獻紀錄的
[00:03:44.740 --> 00:03:47.180]  我從來沒有看過任何會有奉獻紀錄的
[00:03:47.180 --> 00:03:48.500]  我直到你現在告訴我
[00:03:48.500 --> 00:03:49.860]  我才知道你沒有受得奉獻
[00:03:49.860 --> 00:03:53.420]  多謝你告訴我
[00:03:53.420 --> 00:03:56.340]  講到這方面的問題
[00:03:56.340 --> 00:03:59.900]  是有很大的迴響的
[00:03:59.900 --> 00:04:03.740]  我講受得奉獻的原因就是因為
[00:04:03.740 --> 00:04:06.820]  我們大家知道2012年
[00:04:06.820 --> 00:04:08.020]  很多人都預測
[00:04:08.020 --> 00:04:09.580]  我們將會經濟進入一個
[00:04:09.580 --> 00:04:12.900]  可能更加困難的考驗裡面
[00:04:12.900 --> 00:04:13.660]  我不知道
[00:04:13.660 --> 00:04:15.700]  我不是上帝 我不是先知
[00:04:15.700 --> 00:04:17.060]  第二
[00:04:17.060 --> 00:04:20.180]  當我們和同胞一起禱告
[00:04:20.180 --> 00:04:22.260]  一起去面對教會的目的的時候
[00:04:22.260 --> 00:04:23.700]  我們發覺很多弟兄姐妹
[00:04:23.700 --> 00:04:26.260]  可能在金錢的使用上
[00:04:26.260 --> 00:04:27.980]  需要重新的教導
[00:04:27.980 --> 00:04:28.660]  而不單止奉獻
[00:04:28.660 --> 00:04:31.220]  整個金錢觀要重新再教導
[00:04:31.220 --> 00:04:33.460]  所以我和大家講
[00:04:33.460 --> 00:04:35.340]  我這個是第一炮
[00:04:35.340 --> 00:04:37.460]  接下來有兩次
[00:04:37.460 --> 00:04:40.020]  小牧師和李先生
[00:04:40.020 --> 00:04:43.660]  會分別講金錢觀的另外兩個題目
[00:04:43.660 --> 00:04:45.900]  所以暫時找我做炮灰
[00:04:45.900 --> 00:04:49.220]  我講受得奉獻
[00:04:49.220 --> 00:04:52.580]  這篇經文實在太豐富了
[00:04:52.580 --> 00:04:53.300]  今天也要聖餐
[00:04:53.300 --> 00:04:55.740]  所以我覺得我要節制一下自己
[00:04:55.740 --> 00:04:57.180]  不要講得太長
[00:04:57.180 --> 00:04:58.860]  因為時間的關係
[00:04:58.860 --> 00:05:00.380]  當我看這篇經文的時間
[00:05:00.380 --> 00:05:02.300]  也看了很多其他參考資料的時候
[00:05:02.300 --> 00:05:04.580]  我發現馬其頓教會
[00:05:04.580 --> 00:05:06.100]  就單單這十五節聖經
[00:05:06.100 --> 00:05:08.060]  最低限度十幾點
[00:05:08.060 --> 00:05:09.620]  最低限度十幾點
[00:05:09.620 --> 00:05:11.100]  是馬其頓教會留下的
[00:05:11.100 --> 00:05:14.820]  很好的榜樣或者奉獻的原則
[00:05:14.820 --> 00:05:16.980]  我事先聲明
[00:05:16.980 --> 00:05:18.820]  哥倫多學書第八章一到十五節
[00:05:18.820 --> 00:05:19.740]  甚至第八、第九章
[00:05:19.740 --> 00:05:21.780]  基本上不是講受得奉獻
[00:05:21.780 --> 00:05:23.260]  很明顯這經文的上下文
[00:05:23.260 --> 00:05:24.860]  不是講受得奉獻
[00:05:24.860 --> 00:05:27.780]  基本上不是講我們甚至是主一奉獻
[00:05:27.780 --> 00:05:30.020]  基本上是講一個持位的奉獻
[00:05:30.020 --> 00:05:33.900]  講一個幫助其他教會有需要的奉獻
[00:05:33.900 --> 00:05:36.260]  不過裡面講到奉獻的準則
[00:05:36.260 --> 00:05:41.980]  卻是非常適合放在歷世歷代所有教會裡面
[00:05:41.980 --> 00:05:47.340]  特別放在一些我們所謂主日的奉獻裡面
[00:05:47.340 --> 00:05:49.340]  好 我再講
[00:05:49.340 --> 00:05:50.020]  經文很豐富
[00:05:50.020 --> 00:05:52.980]  所以我只是抽出三個重點原來的思想
[00:05:52.980 --> 00:05:54.860]  在這經文裡面
[00:05:54.860 --> 00:05:58.780]  保羅總共提出三個方向
[00:05:58.780 --> 00:06:02.700]  一個方向就是馬其頓教會的榜樣
[00:06:02.700 --> 00:06:05.100]  第二個方向或者第二個重點
[00:06:05.100 --> 00:06:07.180]  就是主耶穌自己奉獻的榜樣
[00:06:07.180 --> 00:06:08.060]  主耶穌都是奉獻的
[00:06:08.060 --> 00:06:12.100]  他奉獻的榜樣在第九節、第十節
[00:06:12.100 --> 00:06:14.460]  第三個的重點
[00:06:14.460 --> 00:06:20.180]  當然就是保羅怎樣教導哥倫多這間教會如何奉獻
[00:06:20.180 --> 00:06:21.100]  這三個重點
[00:06:21.100 --> 00:06:23.540]  一個是馬其頓教會的榜樣
[00:06:23.540 --> 00:06:25.900]  一個是耶穌的榜樣
[00:06:25.900 --> 00:06:29.100]  一個是保羅對哥倫多教會的教導
[00:06:29.100 --> 00:06:31.300]  這三個重點裡面
[00:06:31.300 --> 00:06:35.220]  每一個重點我只是抽出一個中心的思想和大家思想
[00:06:35.220 --> 00:06:36.420]  看看這經文
[00:06:36.420 --> 00:06:37.940]  如果你是聖經的話請你翻開
[00:06:37.940 --> 00:06:39.340]  或者從這邊可以打開
[00:06:39.340 --> 00:06:44.980]  哥倫多後書第八章第一節
[00:06:44.980 --> 00:06:46.100]  保羅說:弟兄們
[00:06:46.100 --> 00:06:52.020]  我把神賜給馬其頓宗教會的因告訴你們
[00:06:52.020 --> 00:06:54.020]  這段經文可能要解釋一下
[00:06:54.020 --> 00:06:56.220]  特別對聖經不太熟悉的弟兄姐妹
[00:06:56.220 --> 00:06:57.620]  可能要解釋一下
[00:06:57.620 --> 00:07:02.980]  馬其頓的教會在哥倫多後書裡面提到
[00:07:02.980 --> 00:07:08.580]  大約等於我們說的菲勒比教會
[00:07:08.580 --> 00:07:11.140]  也等於《士徒行傳》第十六章
[00:07:11.140 --> 00:07:13.460]  保羅見到馬其頓異象
[00:07:13.460 --> 00:07:17.860]  他親自開設的一間很小的教會
[00:07:17.860 --> 00:07:19.860]  現在大家知道有個地方
[00:07:19.860 --> 00:07:21.300]  有個國家叫馬其頓
[00:07:21.300 --> 00:07:24.180]  就是希臘北部的地方
[00:07:24.180 --> 00:07:25.500]  北上的地方
[00:07:25.500 --> 00:07:28.820]  一個歐洲的小國的國家
[00:07:28.820 --> 00:07:33.220]  馬其頓教會是保羅親自建立之後
[00:07:33.220 --> 00:07:40.140]  他說馬其頓教會很掛念在他們遠方的
[00:07:40.140 --> 00:07:45.140]  可能甚至大部份的會眾都不認識的耶路撒冷教會
[00:07:45.140 --> 00:07:49.060]  原來當時耶路撒冷教會面對經濟很大的困難
[00:07:49.060 --> 00:07:51.340]  馬其頓教會在歐洲的教會
[00:07:51.340 --> 00:07:53.260]  紀念中東的耶路撒冷教會
[00:07:53.260 --> 00:07:55.380]  他們很想去幫助他們
[00:07:55.380 --> 00:08:01.220]  很想去參與幫助耶路撒冷教會的這個慈惠工作
[00:08:01.220 --> 00:08:03.700]  為什麼耶路撒冷教會出現這麼大的困難呢?
[00:08:03.700 --> 00:08:05.780]  馬其頓有三個理由
[00:08:05.780 --> 00:08:06.900]  第一個理由就是
[00:08:06.900 --> 00:08:09.900]  耶路撒冷教會大部份人大家知道
[00:08:09.900 --> 00:08:12.180]  都是猶太的信徒
[00:08:12.180 --> 00:08:14.540]  因為耶路撒冷是猶太人的地方
[00:08:14.540 --> 00:08:18.180]  所以相信耶穌的人大部份都是猶太的信徒
[00:08:18.180 --> 00:08:20.500]  當猶太人相信耶穌之後
[00:08:20.500 --> 00:08:22.380]  差不多可以這麼說
[00:08:22.380 --> 00:08:27.700]  和社區有一個很大的對抗、很大的對立面
[00:08:27.700 --> 00:08:28.700]  大概你可以想像
[00:08:28.700 --> 00:08:30.860]  如果你在回教國家
[00:08:30.860 --> 00:08:32.060]  你說我相信耶穌
[00:08:32.060 --> 00:08:35.140]  你差不多在回教國家裡面你生存不了的
[00:08:35.140 --> 00:08:36.180]  或者這麼說
[00:08:36.180 --> 00:08:39.780]  說我們中國早一百、二百年前
[00:08:39.780 --> 00:08:40.980]  如果你在那個時候
[00:08:40.980 --> 00:08:44.820]  在一個這樣的拜祖先、拜這個傳統宗教裡面
[00:08:44.820 --> 00:08:45.860]  你說我相信耶穌
[00:08:45.860 --> 00:08:48.700]  你差不多要被趕出這個鄉村
[00:08:48.700 --> 00:08:50.140]  很艱難的
[00:08:50.140 --> 00:08:53.340]  你的生活、你的居住、你的職業都面臨很大困難
[00:08:53.340 --> 00:08:55.260]  所以耶路撒冷教會
[00:08:55.260 --> 00:08:56.420]  很可能因為這樣的緣故
[00:08:56.420 --> 00:08:58.020]  突然之間會面對很大的困難
[00:08:58.020 --> 00:09:00.300]  包括它經濟上、工作上的困難
[00:09:00.300 --> 00:09:02.100]  第二個理由
[00:09:02.100 --> 00:09:05.020]  在公元的四十六年
[00:09:05.020 --> 00:09:06.540]  其實聖經裡面都有記載的
[00:09:06.540 --> 00:09:08.860]  就是阿加布斯曾經也預言過的
[00:09:08.860 --> 00:09:10.660]  就是公元的四十六年
[00:09:10.660 --> 00:09:13.260]  原來有一個大的饑荒
[00:09:13.260 --> 00:09:16.340]  有一個大的饑荒
[00:09:16.340 --> 00:09:19.180]  所以這個饑荒臨到的時候
[00:09:19.180 --> 00:09:20.220]  很多的教會
[00:09:20.220 --> 00:09:23.060]  包括安特拉教會、馬其頓教會
[00:09:23.060 --> 00:09:25.500]  很樂意的支持這個舞會
[00:09:25.500 --> 00:09:26.900]  第三點
[00:09:26.900 --> 00:09:29.540]  除了天災、除了淫禍之外
[00:09:29.540 --> 00:09:31.460]  一個很正面的地方就是
[00:09:31.460 --> 00:09:32.500]  我們可以想像
[00:09:32.500 --> 00:09:35.500]  耶路撒冷教會作為基督教的搖籃地
[00:09:35.500 --> 00:09:36.780]  一個發源地
[00:09:36.780 --> 00:09:38.620]  它一定有很多的工作
[00:09:38.620 --> 00:09:40.620]  包括差遣宣教士
[00:09:40.620 --> 00:09:42.780]  包括差遣童工出去
[00:09:42.780 --> 00:09:45.700]  包括培訓一些有需要的人
[00:09:45.700 --> 00:09:47.540]  很多人來到學了就走了
[00:09:47.540 --> 00:09:50.420]  它接待很多不同其他地區的人
[00:09:50.420 --> 00:09:51.900]  又差遣人出去
[00:09:51.900 --> 00:09:55.060]  它一定在神的角度裡面付出了很多
[00:09:55.060 --> 00:09:57.180]  因此耶路撒冷教會
[00:09:57.180 --> 00:09:59.860]  它面對很大經濟上的困難
[00:09:59.860 --> 00:10:01.260]  在這樣的背景之下
[00:10:01.260 --> 00:10:01.940]  保羅說
[00:10:01.940 --> 00:10:04.500]  我現在勸導那麼多教會的人
[00:10:04.500 --> 00:10:07.340]  一定要幫助耶路撒冷教會的人
[00:10:07.340 --> 00:10:08.340]  怎樣提醒他們呢?
[00:10:08.340 --> 00:10:09.940]  第一 它是我的榜樣入手
[00:10:09.940 --> 00:10:12.660]  就是馬其頓教會的榜樣入手
[00:10:12.660 --> 00:10:13.740]  我再說經文很豐富
[00:10:13.740 --> 00:10:15.700]  所以我只能夠提一個重點
[00:10:15.700 --> 00:10:21.580]  這個形容真的令我們看顏
[00:10:21.580 --> 00:10:22.740]  我們真的覺得
[00:10:22.740 --> 00:10:25.140]  我們今天奉獻
[00:10:25.140 --> 00:10:29.220]  真的和聖經的教導有一個相當大的距離
[00:10:29.220 --> 00:10:30.220]  請你看第二節
[00:10:30.220 --> 00:10:31.740]  一起再讀一次
[00:10:31.740 --> 00:10:33.260]  《哥倫多後書》第八章第二節
[00:10:33.260 --> 00:10:34.860]  請一起讀出
[00:10:34.860 --> 00:10:39.060]  就是
[00:10:39.060 --> 00:10:41.060]  「仍有滿足的快樂
[00:10:41.060 --> 00:10:42.660]  在極窮之間
[00:10:42.660 --> 00:10:47.780]  還額外顯出他們樂捐的口恩」
[00:10:47.780 --> 00:10:49.380]  今天我的題目就是
[00:10:49.380 --> 00:10:52.140]  貧窮與富足
[00:10:52.140 --> 00:10:53.660]  這個聖經說
[00:10:53.660 --> 00:10:55.460]  馬其頓的教會
[00:10:55.460 --> 00:10:56.820]  不是因為他有很多錢
[00:10:56.820 --> 00:10:58.100]  它是說什麼呢?
[00:10:58.100 --> 00:11:00.420]  看不看得到它在說什麼?
[00:11:00.420 --> 00:11:01.220]  它不單是窮
[00:11:01.220 --> 00:11:02.900]  還說什麼呢?
[00:11:02.900 --> 00:11:04.100]  不是用我的講題
[00:11:04.100 --> 00:11:04.660]  貧窮
[00:11:04.660 --> 00:11:05.820]  還說到什麼呢?
[00:11:05.820 --> 00:11:07.660]  極窮
[00:11:07.660 --> 00:11:09.260]  我不知道你有沒有試過這樣
[00:11:09.260 --> 00:11:11.180]  被人形容過你自己
[00:11:11.180 --> 00:11:12.100]  或者你自己有沒有這樣形容
[00:11:12.100 --> 00:11:14.940]  我現在極窮
[00:11:14.940 --> 00:11:16.100]  馬其頓教會
[00:11:16.100 --> 00:11:17.020]  它不是很有錢
[00:11:17.020 --> 00:11:18.060]  所以我拿一些來幫你
[00:11:18.060 --> 00:11:19.540]  或者我十一幫你
[00:11:19.540 --> 00:11:20.860]  它不是在說這件事
[00:11:20.860 --> 00:11:23.140]  是在極窮之間
[00:11:23.140 --> 00:11:24.500]  然後它還說什麼呢?
[00:11:24.500 --> 00:11:25.500]  樂捐
[00:11:25.500 --> 00:11:29.340]  樂意捐助的口恩
[00:11:29.340 --> 00:11:31.420]  它樂意去幫助人的
[00:11:31.420 --> 00:11:34.980]  這種恩慈的方法
[00:11:34.980 --> 00:11:37.820]  很多時候樂捐
[00:11:37.820 --> 00:11:40.660]  不一定和你的收入有關係
[00:11:40.660 --> 00:11:42.060]  《聖經》裏面說到
[00:11:42.060 --> 00:11:44.620]  特別是《新約聖經》裏面說到
[00:11:44.620 --> 00:11:46.100]  整段經文說完之後
[00:11:46.100 --> 00:11:47.180]  你看不到說
[00:11:47.180 --> 00:11:49.100]  你給多少錢
[00:11:49.100 --> 00:11:50.060]  或者奉獻多少錢
[00:11:50.060 --> 00:11:51.660]  馬其頓多厲害
[00:11:51.660 --> 00:11:53.780]  捐了多少百萬、多少千萬
[00:11:53.780 --> 00:11:55.340]  沒有說到
[00:11:55.340 --> 00:11:57.780]  它說的就是極窮之間
[00:11:57.780 --> 00:12:02.540]  他們樂意的去顯出他們的恩慈
[00:12:02.540 --> 00:12:03.780]  然後保羅華呢?
[00:12:03.780 --> 00:12:04.500]  第三節
[00:12:04.500 --> 00:12:06.660]  我證明他們按著力量
[00:12:06.660 --> 00:12:08.460]  或者他再補充說
[00:12:08.460 --> 00:12:09.580]  其實不是按著力量
[00:12:09.580 --> 00:12:10.740]  說得正確的是
[00:12:10.740 --> 00:12:13.460]  過了力量
[00:12:13.460 --> 00:12:15.860]  他們是甘心樂意的
[00:12:15.860 --> 00:12:17.820]  這種態度
[00:12:17.820 --> 00:12:22.620]  今天在基督教教裡面
[00:12:22.620 --> 00:12:24.100]  差不多消失了
[00:12:24.100 --> 00:12:24.660]  我差不多
[00:12:24.660 --> 00:12:28.260]  因為還有些例子是這樣的
[00:12:28.260 --> 00:12:29.700]  你有沒有想過呢?
[00:12:29.700 --> 00:12:31.260]  第四節
[00:12:31.260 --> 00:12:33.180]  再三的求我們
[00:12:33.180 --> 00:12:33.820]  保羅說:不用了
[00:12:33.820 --> 00:12:34.740]  你不要奉獻了
[00:12:34.740 --> 00:12:36.100]  「不要了,給我奉獻吧」
[00:12:36.100 --> 00:12:37.900]  「不行,給我奉獻」
[00:12:37.900 --> 00:12:39.100]  再三求他們
[00:12:39.100 --> 00:12:44.940]  准許他去供給聖徒的恩情上的有份
[00:12:44.940 --> 00:12:47.060]  「給我們有份吧」
[00:12:47.060 --> 00:12:49.300]  「請你接受我們的奉獻吧」
[00:12:49.300 --> 00:12:54.540]  求那個需要受助的教會
[00:12:54.540 --> 00:12:57.100]  求保羅接受這個方法
[00:12:57.100 --> 00:12:58.940]  接受他的奉獻
[00:12:58.940 --> 00:12:59.620]  為什麼我說
[00:12:59.620 --> 00:13:01.180]  差不多是沒有了
[00:13:01.180 --> 00:13:03.100]  突然有這樣的榜樣呢?
[00:13:03.100 --> 00:13:04.540]  我起碼認識了幾個這樣的例子
[00:13:04.540 --> 00:13:07.700]  令我心裡面很感動
[00:13:07.700 --> 00:13:09.860]  今天剛好我兒子回來了
[00:13:09.860 --> 00:13:10.540]  希望你不要介意
[00:13:10.540 --> 00:13:13.500]  我講給你聽他的例子
[00:13:13.500 --> 00:13:14.220]  他回來
[00:13:14.220 --> 00:13:16.420]  剛好暑期有一份工作是見工的
[00:13:16.420 --> 00:13:17.780]  回來幾天
[00:13:17.780 --> 00:13:19.860]  他跟我說
[00:13:19.860 --> 00:13:23.460]  過去他有機會在美國做一份兼職工作
[00:13:23.460 --> 00:13:27.140]  幫助一對白人的夫婦
[00:13:27.140 --> 00:13:29.780]  不過是很敬虔的一對夫婦
[00:13:29.780 --> 00:13:30.820]  他們的生意
[00:13:30.820 --> 00:13:32.660]  其實最初都不是那麼理想的
[00:13:32.660 --> 00:13:35.180]  但慢慢有了很多發展
[00:13:35.180 --> 00:13:37.740]  我在前兩年有機會
[00:13:37.740 --> 00:13:38.940]  專程去探望他
[00:13:38.940 --> 00:13:42.020]  知道這位很敬虔的夫婦
[00:13:42.020 --> 00:13:44.380]  幫助過我兒子
[00:13:44.380 --> 00:13:45.260]  去感謝他
[00:13:45.260 --> 00:13:47.020]  給他一份工作
[00:13:47.020 --> 00:13:48.340]  我兒子事先跟我說
[00:13:48.340 --> 00:13:49.460]  「爸爸你去到」
[00:13:49.460 --> 00:13:51.020]  「雖然他的工作做得很好」
[00:13:51.020 --> 00:13:53.500]  「成為在行業裡面」
[00:13:53.500 --> 00:13:55.380]  「在全國其中一個」
[00:13:55.380 --> 00:13:56.780]  「由一個很低點去到」
[00:13:56.780 --> 00:13:58.700]  「現在差不多是一間很大的公司」
[00:13:58.700 --> 00:14:00.900]  「很大的一個」
[00:14:00.900 --> 00:14:05.020]  「有幾千倍不同的增長」
[00:14:05.020 --> 00:14:09.740]  「不過你留意一下」
[00:14:09.740 --> 00:14:11.500]  「他仍住在很小的房子」
[00:14:11.500 --> 00:14:13.340]  「他兩夫婦都已經落手落腳工作」
[00:14:13.340 --> 00:14:14.620]  「六十多歲了」
[00:14:14.620 --> 00:14:21.260]  「然後他仍然駕駛著一輛纜車」
[00:14:21.260 --> 00:14:23.500]  當我去探望他的時候
[00:14:23.500 --> 00:14:26.100]  這位先生跟我說
[00:14:26.100 --> 00:14:28.340]  「是 神賜福給我」
[00:14:28.340 --> 00:14:31.140]  「我的生意有幾千倍的增長」
[00:14:31.140 --> 00:14:32.260]  「我很開心」
[00:14:32.260 --> 00:14:35.780]  「不過我仍然保持著生活的水平」
[00:14:35.780 --> 00:14:37.700]  「那些錢在哪裡呢?」
[00:14:37.700 --> 00:14:39.260]  他說「我的錢全都放在了」
[00:14:39.260 --> 00:14:41.220]  「宣教的宣教士身上」
[00:14:41.220 --> 00:14:42.700]  「我動議支持他們」
[00:14:42.700 --> 00:14:43.740]  「神賜福給我」
[00:14:43.740 --> 00:14:47.820]  「我就成為一個管子去幫助其他人」
[00:14:47.820 --> 00:14:49.300]  在加拿大一間教會
[00:14:49.300 --> 00:14:51.500]  最大的教會叫民眾教會
[00:14:51.500 --> 00:14:54.100]  在多倫多的地方叫People's Church
[00:14:54.100 --> 00:14:55.220]  有一本書叫
[00:14:55.220 --> 00:14:57.700]  如果你想看傳記
[00:14:57.700 --> 00:14:59.100]  我鼓勵你去看這本書
[00:14:59.100 --> 00:15:01.860]  這本書的書名叫《熱血滔滔》
[00:15:01.860 --> 00:15:09.380]  叫《熱血滔滔》這本書
[00:15:09.380 --> 00:15:11.380]  在我讀書房也有
[00:15:11.380 --> 00:15:15.740]  這本書是People's Church的創辦人寫的
[00:15:15.740 --> 00:15:17.940]  這本書裡面說
[00:15:17.940 --> 00:15:22.260]  他為教會立定了一個標準
[00:15:22.260 --> 00:15:24.620]  第一 教會裡面有兩樣東西很重要的
[00:15:24.620 --> 00:15:26.460]  第一就是港獨
[00:15:26.460 --> 00:15:28.100]  第二就是聖惡
[00:15:28.100 --> 00:15:30.100]  教會很著重這兩樣東西
[00:15:30.100 --> 00:15:35.540]  第二 教會很強調的事是猜拳工作
[00:15:35.540 --> 00:15:36.780]  怎樣強調呢?
[00:15:36.780 --> 00:15:38.100]  請你聽清楚
[00:15:38.100 --> 00:15:39.860]  我沒有說錯 請你聽清楚
[00:15:39.860 --> 00:15:42.180]  他將教會的收入
[00:15:42.180 --> 00:15:46.660]  百分之九十放在猜拳工作上
[00:15:46.660 --> 00:15:48.980]  坦白說 我才疏學淺
[00:15:48.980 --> 00:15:51.180]  我未曾聽過教會可以這樣做
[00:15:51.180 --> 00:15:52.620]  除了這間教會
[00:15:52.620 --> 00:15:57.780]  百分之九十的收入放在猜拳工作上
[00:15:57.780 --> 00:16:00.220]  但是神有沒有因為這樣所以虧待他們呢?
[00:16:00.220 --> 00:16:01.620]  從沒有
[00:16:01.620 --> 00:16:05.900]  他成為加拿大最大的教會
[00:16:05.900 --> 00:16:07.060]  等於我們看到
[00:16:07.060 --> 00:16:09.260]  原來很少數很少數
[00:16:09.260 --> 00:16:10.660]  好像馬其頓教會那樣
[00:16:10.660 --> 00:16:11.500]  他這樣做
[00:16:11.500 --> 00:16:13.580]  但是秘訣在哪裡呢?
[00:16:13.580 --> 00:16:16.740]  為什麼他會這樣奉獻呢?
[00:16:16.740 --> 00:16:22.980]  請我們再讀第五節
[00:16:22.980 --> 00:16:24.700]  一起讀出
[00:16:24.700 --> 00:16:26.500]  「並且他們所作的
[00:16:26.500 --> 00:16:28.980]  不但照我們所想望的
[00:16:28.980 --> 00:16:30.660]  更照神的旨意
[00:16:30.660 --> 00:16:32.580]  先把自己獻給主
[00:16:32.580 --> 00:16:35.380]  又歸附了我們」
