
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹 晚安
[00:05:57.000 --> 00:05:58.000]  一段是今晚講
[00:05:58.000 --> 00:06:00.000]  另外一段就明晚講
[00:06:00.000 --> 00:06:02.000]  今晚講的經文就記載在
[00:06:02.000 --> 00:06:04.000]  生命記的第十章那裡
[00:06:04.000 --> 00:06:09.000]  明晚我們主要會看生命記的二十六章
[00:06:09.000 --> 00:06:11.000]  這兩章的經文
[00:06:11.000 --> 00:06:14.000]  判斷我們可以了解生命記更加多
[00:06:14.000 --> 00:06:17.000]  我們一起試試打開聖經好不好
[00:06:17.000 --> 00:06:19.000]  生命記的第十章
[00:06:19.000 --> 00:06:22.000]  十二到二十二節
[00:06:22.000 --> 00:06:23.000]  生命記的十章
[00:06:23.000 --> 00:06:26.000]  十二到二十二節
[00:06:26.000 --> 00:06:33.000]  我們讀之前
[00:06:33.000 --> 00:06:37.000]  不如我都講解一下生命記的背景
[00:06:37.000 --> 00:06:42.000]  其實生命記是以色列人出埃及行過曠野四十年
[00:06:42.000 --> 00:06:46.000]  進入迦蘭地之前的一卷書
[00:06:46.000 --> 00:06:50.000]  出埃及是講明了神引領以色列人離開埃及
[00:06:50.000 --> 00:06:54.000]  開始了神和以色列民所納的約
[00:06:54.000 --> 00:06:58.000]  文素記卻是記載了以色列在曠野四十年的生活
[00:06:58.000 --> 00:07:01.000]  怎樣在曠野當中與神同行
[00:07:01.000 --> 00:07:03.000]  直到生命記
[00:07:03.000 --> 00:07:08.000]  以色列民知道這一段在曠野當中與神同行的日子
[00:07:08.000 --> 00:07:09.000]  快要過去了
[00:07:09.000 --> 00:07:12.000]  預備自己進入迦蘭這個美地
[00:07:12.000 --> 00:07:14.000]  在進入迦蘭美地之前
[00:07:14.000 --> 00:07:16.000]  生命記再次
[00:07:16.000 --> 00:07:20.000]  我可以說重新一次摩西的律法
[00:07:20.000 --> 00:07:24.000]  提醒以色列民再一次為心比神
[00:07:24.000 --> 00:07:27.000]  所以要用更大的能力
[00:07:27.000 --> 00:07:30.000]  面對進入迦蘭的挑戰
[00:07:30.000 --> 00:07:33.000]  生命記我要先說明一個名字
[00:07:33.000 --> 00:07:37.000]  英文名字就是Deuteronomy
[00:07:37.000 --> 00:07:39.000]  如果我們記得英文名字
[00:07:39.000 --> 00:07:42.000]  這個名字不是來自希伯來文聖經
[00:07:42.000 --> 00:07:46.000]  這個名字是來自希臘文翻譯舊約
[00:07:46.000 --> 00:07:48.000]  我們叫做七十四譯本
[00:07:48.000 --> 00:07:54.000]  簡稱LXX的希臘文Deuteronomy
[00:07:54.000 --> 00:07:55.000]  為什麼呢?
[00:07:55.000 --> 00:07:59.000]  Deuter其實就是希臘文的第二
[00:07:59.000 --> 00:08:02.000]  Norma其實就是律法
[00:08:02.000 --> 00:08:05.000]  所以可以說是一個第二律法
[00:08:05.000 --> 00:08:08.000]  如果你翻譯成第二律法好像不太好
[00:08:08.000 --> 00:08:13.000]  如果第二有另一個解釋叫做重新一次
[00:08:13.000 --> 00:08:15.000]  變成叫做生命記
[00:08:15.000 --> 00:08:21.000]  中文譯生命記給你的感覺就是重新耶和華的命令
[00:08:21.000 --> 00:08:26.000]  所以它的譯法是根據LXX的名字
[00:08:26.000 --> 00:08:29.000]  不過我們發現馬索拉抄本
[00:08:29.000 --> 00:08:34.000]  就是希伯來聖經的名字其實不是Deuteronomy
[00:08:34.000 --> 00:08:41.000]  這個名字可以翻譯成就是這些話語
[00:08:41.000 --> 00:08:43.000]  這個就是它的名字
[00:08:43.000 --> 00:08:46.000]  原文就是The Veeam
[00:08:46.000 --> 00:08:49.000]  英文譯成These are the words
[00:08:49.000 --> 00:08:51.000]  就是這些話語
[00:08:51.000 --> 00:08:55.000]  意思就是指北面的摩西律法的話語
[00:08:55.000 --> 00:08:57.000]  這個叫我們明白
[00:08:57.000 --> 00:09:01.000]  生命記不是說一套新的律法
[00:09:01.000 --> 00:09:06.000]  生命記就是以色列文沒有新的衛生
[00:09:06.000 --> 00:09:08.000]  也沒有新的立字
[00:09:08.000 --> 00:09:12.000]  生命記只不過是重新之前的立字
[00:09:12.000 --> 00:09:14.000]  之前的衛生
[00:09:14.000 --> 00:09:17.000]  就是摩西給以色列人的那個律法
[00:09:17.000 --> 00:09:20.000]  其實完全沒有任何的創意
[00:09:20.000 --> 00:09:22.000]  也沒有任何的新意
[00:09:22.000 --> 00:09:30.000]  只需要重新一次當初以色列民在西乃山腳下的衛生
[00:09:30.000 --> 00:09:33.000]  現在這個世代就要進入迦南地了
[00:09:33.000 --> 00:09:36.000]  我們對於信仰、教會的節目
[00:09:36.000 --> 00:09:41.000]  甚至神本身很有可能很想有更多新的刺激、新的節目
[00:09:41.000 --> 00:09:45.000]  以至教會保持一種叫做新的思維和創意
[00:09:45.000 --> 00:09:47.000]  才可以衛生下去
[00:09:47.000 --> 00:09:50.000]  夫妻間可能要更多新的元素
[00:09:50.000 --> 00:09:53.000]  或者好玩的節目才可以衛生下去
[00:09:53.000 --> 00:09:57.000]  但是如果我們帶著這種叫做要有新鮮感
[00:09:57.000 --> 00:09:59.000]  去到就是回教會
[00:09:59.000 --> 00:10:02.000]  甚至帶著這樣的心去讀生命記的時候
[00:10:02.000 --> 00:10:05.000]  我相信會令我們有更多的失望
[00:10:05.000 --> 00:10:12.000]  基本上生命記不是為了我們帶來新的娛樂
[00:10:12.000 --> 00:10:14.000]  和新的節目
[00:10:14.000 --> 00:10:17.000]  這個是舊的衛生
[00:10:17.000 --> 00:10:20.000]  舊的立志、不變的律法
[00:10:20.000 --> 00:10:22.000]  是需要進入迦南地之前
[00:10:22.000 --> 00:10:24.000]  去到重生一次
[00:10:24.000 --> 00:10:27.000]  去到講一次這個律法是怎樣
[00:10:27.000 --> 00:10:31.000]  為什麼進入迦南地之前要重生一次這個立志呢
[00:10:31.000 --> 00:10:35.000]  是因為以色列民需要面對前所未有的挑戰
[00:10:35.000 --> 00:10:37.000]  我們相信進入迦南地的挑戰
[00:10:37.000 --> 00:10:41.000]  其實很有可能比出埃及的挑戰更加大
[00:10:41.000 --> 00:10:46.000]  很多時候我們認為過紅海是一個真正信心的考驗
[00:10:46.000 --> 00:10:51.000]  但是我們卻認為進入迦南地才是真正的考驗
[00:10:51.000 --> 00:10:56.000]  出埃及的經驗和曠野中與神同行的經驗
[00:10:56.000 --> 00:11:02.000]  是為了預備以色列民進入埃及這個真正的經驗
[00:11:02.000 --> 00:11:04.000]  我們甚至可以認為
[00:11:04.000 --> 00:11:10.000]  有些人可能認為過紅海是給初信者的神蹟
[00:11:10.000 --> 00:11:17.000]  通常初信者要信更加厲害的神蹟才能夠信
[00:11:17.000 --> 00:11:21.000]  甚至我們以為正正到達出埃及
[00:11:21.000 --> 00:11:23.000]  進入迦南地沒有那麼大的神蹟
[00:11:23.000 --> 00:11:26.000]  我們以為以色列民好像成長了
[00:11:26.000 --> 00:11:28.000]  成熟了就不需要那麼多神蹟
[00:11:28.000 --> 00:11:30.000]  其實不是這樣的
[00:11:30.000 --> 00:11:34.000]  以色列民面對日常種種挑戰和生活
[00:11:34.000 --> 00:11:39.000]  他們要面對每一刻人生每一點真正的考驗
[00:11:39.000 --> 00:11:43.000]  但每一個考驗都要重申一次
[00:11:43.000 --> 00:11:48.000]  當初在西乃山所頒布的律法和啟示
[00:11:48.000 --> 00:11:53.000]  以至再次提起認定他們是一個恩若的子民
[00:11:53.000 --> 00:11:57.000]  所以生命記說來說去都是那些東西
[00:11:57.000 --> 00:11:59.000]  真的說來說去都是那些東西
[00:11:59.000 --> 00:12:02.000]  坦白說
[00:12:02.000 --> 00:12:05.000]  什麼叫做真先知呢?
[00:12:05.000 --> 00:12:07.000]  生命記有這樣說
[00:12:07.000 --> 00:12:12.000]  真先知說來說去都是那些東西
[00:12:12.000 --> 00:12:17.000]  若然你看到張牧師說來說去都是那些東西的話
[00:12:17.000 --> 00:12:20.000]  他是真先知
[00:12:20.000 --> 00:12:21.000]  假先知是什麼呢?
[00:12:21.000 --> 00:12:22.000]  說新的東西
[00:12:22.000 --> 00:12:26.000]  離開耶和華的命令、律例、典章的東西
[00:12:26.000 --> 00:12:29.000]  是很嶄新、很多創意
[00:12:29.000 --> 00:12:33.000]  但是偏離耶和華的教導
[00:12:33.000 --> 00:12:35.000]  未必是我們需要做的事
[00:12:35.000 --> 00:12:38.000]  生命記其實是重申一次的律法
[00:12:38.000 --> 00:12:44.000]  幫助我們在考驗當中帶來一種重新的衛生
[00:12:44.000 --> 00:12:47.000]  正如我們人生面對重要的階段
[00:12:47.000 --> 00:12:48.000]  結婚、生子等等
[00:12:48.000 --> 00:12:51.000]  需要重申一次的衛生
[00:12:51.000 --> 00:12:53.000]  而這個衛生的精義
[00:12:53.000 --> 00:12:59.000]  其實就記載在生命記的九章到十一章
[00:12:59.000 --> 00:13:01.000]  我們看看這裡經文的結構
[00:13:01.000 --> 00:13:03.000]  九到十一章的結構
[00:13:03.000 --> 00:13:08.000]  其實很多學者就認為用了一個中主附庸條例
[00:13:08.000 --> 00:13:10.000]  什麼叫做中主附庸條例呢?
[00:13:10.000 --> 00:13:15.000]  就是當時古晉東有些叫做中主國和附庸國
[00:13:15.000 --> 00:13:19.000]  中主國就要和附庸國訂立一些條例
[00:13:19.000 --> 00:13:24.000]  當然就要務求附庸國作出一些進貢
[00:13:24.000 --> 00:13:28.000]  中主國就要保護附庸國
[00:13:28.000 --> 00:13:31.000]  給予他一些軍事上的保護之類的
[00:13:31.000 --> 00:13:33.000]  立下一條這樣的條例
[00:13:33.000 --> 00:13:36.000]  而這樣的格式不是內容 是格式
[00:13:36.000 --> 00:13:41.000]  格式就採用在耶和華和以色列盟納約
[00:13:41.000 --> 00:13:45.000]  而那個中主的地位就是耶和華那裡
[00:13:45.000 --> 00:13:48.000]  那個附庸國的地位就是在以色列盟那裡
[00:13:48.000 --> 00:13:51.000]  那個格式記住不是內容 是格式
[00:13:51.000 --> 00:13:55.000]  就在九到十一章那裡我們就發現了
[00:13:55.000 --> 00:13:59.000]  不過我們今天重點的就是看這個生命記
[00:13:59.000 --> 00:14:01.000]  十章十二到二十二節
[00:14:01.000 --> 00:14:04.000]  我們試試從十二節開始讀起
[00:14:04.000 --> 00:14:07.000]  一口氣讀了這十一節的經文
[00:14:07.000 --> 00:14:08.000]  好不好 來囉
[00:14:08.000 --> 00:14:10.000]  一 二 三
[00:14:10.000 --> 00:14:15.000]  以色列啊 都屬耶和華你的神
[00:14:15.000 --> 00:14:19.000]  耶和華 熱祖 愛他們
[00:14:19.000 --> 00:14:22.000]  從萬民中揀選你們
[00:14:22.000 --> 00:14:26.000]  就是他像今日一樣
[00:14:26.000 --> 00:14:28.000]  所以你們的生
[00:14:28.000 --> 00:14:32.000]  可能我讀這個版本叫和修版
[00:14:32.000 --> 00:14:35.000]  剛才大家讀的那個叫和合本 是不是
[00:14:35.000 --> 00:14:36.000]  非常好
[00:14:36.000 --> 00:14:39.000]  我們看一看這段經文的結構
[00:14:39.000 --> 00:14:41.000]  其實不是很複雜
[00:14:41.000 --> 00:14:43.000]  你看一看這個結構
[00:14:43.000 --> 00:14:47.000]  十二和十三節其實是一個主題句
[00:14:47.000 --> 00:14:51.000]  那個主題句就是要鼓勵你敬畏和愛神
[00:14:51.000 --> 00:14:55.000]  而他的實踐就是要遵行耶和華的命令
[00:14:55.000 --> 00:14:59.000]  這個主題句開始就有一個叫平衡結構
[00:14:59.000 --> 00:15:01.000]  什麼叫平衡結構呢
[00:15:01.000 --> 00:15:05.000]  通常A對A派 B對B派 C對C派
[00:15:05.000 --> 00:15:07.000]  這些叫平衡結構
[00:15:07.000 --> 00:15:12.000]  十四節是A 十五節是B 十六節是C
[00:15:12.000 --> 00:15:13.000]  十七 十八 十九
[00:15:13.000 --> 00:15:18.000]  全部對應十四對十七 十五對十八 十六對十九
[00:15:18.000 --> 00:15:20.000]  就是一個這樣的情況
[00:15:20.000 --> 00:15:25.000]  這個情況我們等一下就全部打著這張powerpoint
[00:15:25.000 --> 00:15:28.000]  我們逐點逐點去看裡面的內容
[00:15:28.000 --> 00:15:31.000]  我今天講到的主要分三點
[00:15:31.000 --> 00:15:34.000]  那三點的結構分別我會在主題句那裡
[00:15:34.000 --> 00:15:36.000]  講了今天講到的第一點
[00:15:36.000 --> 00:15:40.000]  第二點我就會講第一個ABC
[00:15:40.000 --> 00:15:43.000]  第三點就會講第二個ABC
[00:15:43.000 --> 00:15:47.000]  所以三點很容易分到這三段
[00:15:47.000 --> 00:15:49.000]  幫我們了解這段經文
[00:15:49.000 --> 00:15:55.000]  所以我今天就會和大家講了十二到十三節
[00:15:55.000 --> 00:15:56.000]  就是主點一
[00:15:56.000 --> 00:15:58.000]  今天講到這個主點的題目
[00:15:58.000 --> 00:16:08.000]  就是敬愛神就要遵行命令
[00:16:08.000 --> 00:16:12.000]  《生命記》十章十道十二到十三節是一個主題句
[00:16:12.000 --> 00:16:16.000]  目的是吸引人進入十四到二十二節當中
[00:16:16.000 --> 00:16:18.000]  敬愛神的主要內容
[00:16:18.000 --> 00:16:23.000]  這個主題句講明了耶和華對以色列民的要求
[00:16:23.000 --> 00:16:24.000]  如果我們看真一點
[00:16:24.000 --> 00:16:26.000]  主要要求有兩個動詞
[00:16:26.000 --> 00:16:27.000]  大家要留意
[00:16:27.000 --> 00:16:32.000]  第一個動詞就是只要你敬畏耶和華
[00:16:32.000 --> 00:16:34.000]  第一個字是敬畏
[00:16:34.000 --> 00:16:38.000]  第二個字就是愛他
[00:16:38.000 --> 00:16:41.000]  盡心盡性侍奉他
[00:16:41.000 --> 00:16:43.000]  你見不見到那些句子
[00:16:43.000 --> 00:16:46.000]  是比較像《生命記》六章四到五節
[00:16:46.000 --> 00:16:49.000]  同樣地有個愛字
[00:16:49.000 --> 00:16:51.000]  同樣地有個盡心盡性的字
[00:16:51.000 --> 00:16:53.000]  而這個愛和盡心盡性
[00:16:53.000 --> 00:17:01.000]  貫穿了整個《生命記》很多處都出現愛和盡心盡性這些詞彙
[00:17:01.000 --> 00:17:06.000]  所以我可以說第一點的題目叫做敬愛神
[00:17:06.000 --> 00:17:10.000]  是因為用了這兩個動詞去看到
[00:17:10.000 --> 00:17:12.000]  敬就是敬畏
[00:17:12.000 --> 00:17:14.000]  愛就是愛
[00:17:14.000 --> 00:17:15.000]  愛神
[00:17:15.000 --> 00:17:17.000]  我們要想什麼叫敬畏
[00:17:17.000 --> 00:17:22.000]  敬畏簡單的定義就是以神為神
[00:17:22.000 --> 00:17:24.000]  以人為人
[00:17:24.000 --> 00:17:26.000]  簡單來說可以這樣定義
[00:17:26.000 --> 00:17:30.000]  我們千萬不要以人為神
[00:17:30.000 --> 00:17:33.000]  以人為神就當自己是神
[00:17:33.000 --> 00:17:34.000]  主宰一切
[00:17:34.000 --> 00:17:35.000]  控制一切
[00:17:35.000 --> 00:17:36.000]  想怎樣就怎樣
[00:17:36.000 --> 00:17:38.000]  我們要謙卑地認定
[00:17:38.000 --> 00:17:41.000]  我們只不過是一個渺小的人
[00:17:41.000 --> 00:17:45.000]  同樣地我們也不可以以神為人
[00:17:45.000 --> 00:17:49.000]  代表上帝只不過是我操控的棋子
[00:17:49.000 --> 00:17:51.000]  任由我擺佈
[00:17:51.000 --> 00:17:53.000]  我想怎樣就怎樣
[00:17:53.000 --> 00:17:56.000]  我可以說這兩個是鏡子的兩面
[00:17:56.000 --> 00:18:00.000]  以人為神的人通常都會以神為人
[00:18:00.000 --> 00:18:04.000]  所以我們要回歸敬畏真正的本意
[00:18:04.000 --> 00:18:06.000]  就是以神為神
[00:18:06.000 --> 00:18:07.000]  以人為人
[00:18:07.000 --> 00:18:10.000]  讓神做回真正的神
[00:18:10.000 --> 00:18:12.000]  Let God be God
[00:18:12.000 --> 00:18:16.000]  讓自己做回真正的人
[00:18:16.000 --> 00:18:18.000]  讓神在自己的生命當中
[00:18:18.000 --> 00:18:21.000]  神不是我們玩弄和控制的東西
[00:18:21.000 --> 00:18:24.000]  而是我們尊敬和盼望的真神
[00:18:24.000 --> 00:18:27.000]  並且我們不要以為自己能夠做神
[00:18:27.000 --> 00:18:29.000]  由自己決定一切
[00:18:29.000 --> 00:18:31.000]  而是視自己只不過是人
[00:18:31.000 --> 00:18:33.000]  什麼叫人
[00:18:33.000 --> 00:18:36.000]  人其實不是用自己定義自己
[00:18:36.000 --> 00:18:39.000]  人是用神去定義
[00:18:39.000 --> 00:18:44.000]  敬畏就是指人明白自己當下的位置
[00:18:44.000 --> 00:18:48.000]  自己是受造物的身份
[00:18:48.000 --> 00:18:50.000]  不可以充當神的角色
[00:18:50.000 --> 00:18:54.000]  去定義自己的人生和你的未來
[00:18:54.000 --> 00:18:56.000]  做回人的角色
[00:18:56.000 --> 00:18:58.000]  讓神去定義自己
[00:18:58.000 --> 00:19:00.000]  對我們來說
[00:19:00.000 --> 00:19:04.000]  敬和愛是一個非常抽象的觀念
[00:19:04.000 --> 00:19:07.000]  到底怎樣去到具體
[00:19:07.000 --> 00:19:10.000]  活出敬和愛呢
[00:19:10.000 --> 00:19:12.000]  其實這段經文也有說
[00:19:12.000 --> 00:19:16.000]  具體行動就是遵行神的命令
[00:19:16.000 --> 00:19:18.000]  是不是很具體
[00:19:18.000 --> 00:19:19.000]  非常具體
[00:19:19.000 --> 00:19:21.000]  你和你隔壁的人說一聲
[00:19:21.000 --> 00:19:24.000]  我愛你 好不好
[00:19:24.000 --> 00:19:28.000]  有時你說的時候
[00:19:28.000 --> 00:19:31.000]  譬如你老公 老婆
[00:19:31.000 --> 00:19:33.000]  尤其是老公
[00:19:33.000 --> 00:19:35.000]  我要給大家一個提示
[00:19:35.000 --> 00:19:40.000]  通常老婆了解老公和他的愛
[00:19:40.000 --> 00:19:42.000]  都要有事實的
[00:19:42.000 --> 00:19:44.000]  實則行動
[00:19:44.000 --> 00:19:46.000]  譬如你說我愛你 我愛你
[00:19:46.000 --> 00:19:48.000]  我老婆也試過
[00:19:48.000 --> 00:19:50.000]  我經常口口聲聲跟她說我愛你
[00:19:50.000 --> 00:19:52.000]  但是我老婆聽得多都厭
[00:19:52.000 --> 00:19:56.000]  一開始聽都很甜蜜
[00:19:56.000 --> 00:19:59.000]  後來越來越聽就覺得不對勁
[00:19:59.000 --> 00:20:02.000]  究竟有什麼實質的證據
[00:20:02.000 --> 00:20:04.000]  證明我愛你呢
[00:20:04.000 --> 00:20:05.000]  你明白我的意思嗎
[00:20:05.000 --> 00:20:09.000]  我很明白姐妹是需要有實質的證據
[00:20:09.000 --> 00:20:14.000]  所以我還記得2015年的年頭
[00:20:14.000 --> 00:20:17.000]  2月份 通常2月份有一個節日
[00:20:17.000 --> 00:20:20.000]  就會比較濕滯一點
[00:20:20.000 --> 00:20:25.000]  初頭第一次到過2月14號
[00:20:25.000 --> 00:20:28.000]  你一定做什麼都是新的
[00:20:28.000 --> 00:20:31.000]  只要你到過第二次
[00:20:31.000 --> 00:20:33.000]  都還有夜生的
[00:20:33.000 --> 00:20:36.000]  但是我和我老婆已經拍拖15年了
[00:20:36.000 --> 00:20:39.000]  結婚都結婚了12年
[00:20:39.000 --> 00:20:42.000]  我相信在座當中可能有些20年 30年
[00:20:42.000 --> 00:20:46.000]  什麼新意都沒有了 你明白我的意思嗎
[00:20:46.000 --> 00:20:51.000]  所以2015年2月14號
[00:20:51.000 --> 00:20:54.000]  見到安排我去多倫多教書
[00:20:54.000 --> 00:20:57.000]  2月16號才回來
[00:20:57.000 --> 00:21:00.000]  我就心想 好啊 逃過一劫
[00:21:00.000 --> 00:21:04.000]  就是這樣去想
