
[00:00:00.000 --> 00:00:07.000]  我們在主日崇拜讀列王記的經文
[00:06:34.000 --> 00:06:35.000]  好幾個星期之前
[00:06:35.000 --> 00:06:38.000]  我們看到耶羅伯安
[00:06:38.000 --> 00:06:40.000]  不知道你還記不記得
[00:06:40.000 --> 00:06:44.000]  耶羅伯安帶領以色列人背叛羅伯安
[00:06:44.000 --> 00:06:51.000]  他凌立北國是因為重稅
[00:06:51.000 --> 00:06:55.000]  因為要做苦工
[00:06:55.000 --> 00:06:57.000]  是這麼簡單
[00:06:57.000 --> 00:06:59.000]  其實很現實
[00:06:59.000 --> 00:07:03.000]  如果羅伯安識做
[00:07:03.000 --> 00:07:06.000]  大赦減稅
[00:07:06.000 --> 00:07:08.000]  派六千元
[00:07:08.000 --> 00:07:10.000]  這樣就行
[00:07:10.000 --> 00:07:11.000]  有時也不行
[00:07:11.000 --> 00:07:13.000]  派給你也罵
[00:07:13.000 --> 00:07:20.000]  阿門的神僕背叛阿門
[00:07:20.000 --> 00:07:23.000]  我們不知道是什麼原因
[00:07:23.000 --> 00:07:25.000]  不過很特別的地方就是
[00:07:25.000 --> 00:07:29.000]  當他們殺了阿門之後
[00:07:29.000 --> 00:07:31.000]  在宮殿裏面殺他
[00:07:31.000 --> 00:07:35.000]  所以是最親信的神僕
[00:07:35.000 --> 00:07:42.000]  國民也將這些背叛的人殺了
[00:07:42.000 --> 00:07:47.000]  嘩!你可以想像那種血腥
[00:07:47.000 --> 00:07:55.000]  你可以想像國家落到這樣的田地
[00:07:55.000 --> 00:07:56.000]  內戰?
[00:07:56.000 --> 00:07:58.000]  敘利亞?
[00:07:58.000 --> 00:08:00.000]  阿拉伯之春?
[00:08:00.000 --> 00:08:02.000]  沒有一個人想的
[00:08:02.000 --> 00:08:04.000]  不過事實就是這樣
[00:08:04.000 --> 00:08:10.000]  聖經不是記載一些革命樣板人物
[00:08:10.000 --> 00:08:12.000]  拿出來做榜樣
[00:08:12.000 --> 00:08:13.000]  拿出來做尷尬
[00:08:13.000 --> 00:08:14.000]  不是
[00:08:14.000 --> 00:08:20.000]  聖經記載的是有血有肉真實的歷史
[00:08:20.000 --> 00:08:25.000]  就好像今天我們所活在的世界當中
[00:08:25.000 --> 00:08:32.000]  上帝的工作不是在神話的世界
[00:08:32.000 --> 00:08:35.000]  更加不是在一個童話的世界
[00:08:35.000 --> 00:08:39.000]  而是在一個現實的世界當中
[00:08:39.000 --> 00:08:49.000]  這個現實的世界就是充滿人行惡事流無辜的血
[00:08:49.000 --> 00:08:54.000]  背叛、造反、血腥、暴力
[00:08:54.000 --> 00:08:57.000]  聖經記載了這麼多
[00:08:57.000 --> 00:09:04.000]  接著他就介紹約西亞登基
[00:09:04.000 --> 00:09:07.000]  你說好了,約西亞出現了
[00:09:07.000 --> 00:09:15.000]  你不要忘記約西亞在一個怎樣的環境中長大
[00:09:15.000 --> 00:09:17.000]  他登基的時候是八歲
[00:09:17.000 --> 00:09:18.000]  即是說他出生的時候
[00:09:18.000 --> 00:09:20.000]  他父親阿門是十六歲
[00:09:20.000 --> 00:09:22.000]  你有沒有計算過?
[00:09:22.000 --> 00:09:23.000]  你讀聖經的時候有沒有計算過?
[00:09:23.000 --> 00:09:25.000]  十六歲已經結婚了
[00:09:25.000 --> 00:09:27.000]  是大兒子
[00:09:27.000 --> 00:09:29.000]  但是這八年
[00:09:29.000 --> 00:09:32.000]  剛才我們看2000年開始
[00:09:32.000 --> 00:09:37.000]  十二年了,眨眼就過了
[00:09:37.000 --> 00:09:39.000]  不是的,眨了很多次眼
[00:09:39.000 --> 00:09:42.000]  快樂的就不覺意了
[00:09:42.000 --> 00:09:44.000]  如果你說小朋友有病
[00:09:44.000 --> 00:09:49.000]  有很長的要跟進的問題
[00:09:49.000 --> 00:09:51.000]  真是夜長夢多
[00:09:51.000 --> 00:09:54.000]  真是很難捱的日子
[00:09:54.000 --> 00:09:58.000]  約西亞這八年怎樣過的?
[00:09:58.000 --> 00:10:07.000]  在他祖父、在他父親的這樣的歷史背景當中
[00:10:07.000 --> 00:10:16.000]  他的成長不是一個城北華基的成長
[00:10:16.000 --> 00:10:19.000]  沒有主日學的
[00:10:19.000 --> 00:10:20.000]  有沒有想過?
[00:10:20.000 --> 00:10:30.000]  是在一個完全離開上帝這樣的環境當中成長
[00:10:30.000 --> 00:10:35.000]  多謝姐妹剛才的代禱
[00:10:35.000 --> 00:10:38.000]  離棄了上帝
[00:10:38.000 --> 00:10:40.000]  有沒有希望?
[00:10:40.000 --> 00:10:45.000]  國家領袖君王
[00:10:45.000 --> 00:10:46.000]  我們經常都以為
[00:10:46.000 --> 00:10:49.000]  要在一個好的環境成長
[00:10:49.000 --> 00:10:50.000]  才有好的結果
[00:10:50.000 --> 00:10:51.000]  不一定的
[00:10:51.000 --> 00:10:56.000]  約西亞八年成長的皇宮
[00:10:56.000 --> 00:10:58.000]  是一個這樣的事實
[00:10:58.000 --> 00:11:00.000]  但是你看到嗎?
[00:11:00.000 --> 00:11:02.000]  當他做王的時候
[00:11:02.000 --> 00:11:03.000]  他八歲而已
[00:11:03.000 --> 00:11:04.000]  但是聖經就說
[00:11:04.000 --> 00:11:11.000]  他行耶和華眼中看為正的事
[00:11:11.000 --> 00:11:21.000]  行他的祖先大位一切所行
[00:11:21.000 --> 00:11:24.000]  出於泥而不染
[00:11:24.000 --> 00:11:28.000]  作青年而不擾
[00:11:28.000 --> 00:11:29.000]  你懂不懂背下去?
[00:11:29.000 --> 00:11:31.000]  愛蓮說
[00:11:31.000 --> 00:11:33.000]  可以的
[00:11:33.000 --> 00:11:35.000]  上帝可以保守的
[00:11:35.000 --> 00:11:45.000]  或者說上帝的工作沒有被環境condition了
[00:11:45.000 --> 00:11:49.000]  今天我們很多的學問都教我們
[00:11:49.000 --> 00:11:52.000]  要找個原因
[00:11:52.000 --> 00:11:53.000]  癌症
[00:11:53.000 --> 00:11:56.000]  很多人就告訴你什麼原因
[00:11:56.000 --> 00:11:57.000]  太忙了
[00:11:57.000 --> 00:11:58.000]  不睡覺
[00:11:58.000 --> 00:11:59.000]  吃東西沒有定時
[00:11:59.000 --> 00:12:00.000]  找到原因
[00:12:00.000 --> 00:12:02.000]  天下太平了
[00:12:02.000 --> 00:12:05.000]  是呀!很多事可以找到原因
[00:12:05.000 --> 00:12:08.000]  但是上帝的工作
[00:12:08.000 --> 00:12:10.000]  有時候沒有原因的
[00:12:10.000 --> 00:12:13.000]  他憐憫約西亞
[00:12:13.000 --> 00:12:16.000]  什麼時候開始憐憫約西亞?
[00:12:16.000 --> 00:12:18.000]  出世之後?
[00:12:18.000 --> 00:12:20.000]  不是不是不是
[00:12:20.000 --> 00:12:23.000]  多謝劉嘉賓傳導
[00:12:23.000 --> 00:12:27.000]  在他這個講章
[00:12:27.000 --> 00:12:28.000]  其實有一半是他的
[00:12:28.000 --> 00:12:30.000]  不是我的
[00:12:30.000 --> 00:12:31.000]  他提醒我
[00:12:31.000 --> 00:12:36.000]  上次講耶羅波安那一段
[00:12:36.000 --> 00:12:39.000]  列王記上十三章
[00:12:39.000 --> 00:12:43.000]  我們現在來到列王記下二十一章
[00:12:43.000 --> 00:12:44.000]  二十二章
[00:12:44.000 --> 00:12:46.000]  忘記了列王記上
[00:12:46.000 --> 00:12:48.000]  不可以忘記的
[00:12:48.000 --> 00:12:50.000]  因為列王記上十三章
[00:12:50.000 --> 00:12:52.000]  耶羅波安的時候
[00:12:52.000 --> 00:12:53.000]  有一個神人
[00:12:53.000 --> 00:12:54.000]  不記得嗎?
[00:12:54.000 --> 00:12:55.000]  他來到伯特利
[00:12:55.000 --> 00:13:00.000]  指著耶羅波安犯罪的祭壇
[00:13:00.000 --> 00:13:05.000]  說將來上帝要興起約西亞
[00:13:05.000 --> 00:13:10.000]  來清理伯特利的祭壇
[00:13:10.000 --> 00:13:14.000]  距離列王記下二十二章
[00:13:14.000 --> 00:13:17.000]  一個世紀有多了
[00:13:17.000 --> 00:13:21.000]  兩個世紀之前的事了
[00:13:21.000 --> 00:13:26.000]  上帝興起約西亞
[00:13:26.000 --> 00:13:33.000]  是一個非常之惡劣的背景當中
[00:13:33.000 --> 00:13:36.000]  上帝可以這樣做
[00:13:36.000 --> 00:13:42.000]  上帝沒有給任何的條件
[00:13:42.000 --> 00:13:46.000]  限制他的作為
[00:13:46.000 --> 00:13:48.000]  聖經也是沒有解釋
[00:13:48.000 --> 00:13:49.000]  和另一個王很不同
[00:13:49.000 --> 00:13:51.000]  另一個王帝小時候
[00:13:51.000 --> 00:13:54.000]  有個很好的祭司養大他
[00:13:54.000 --> 00:13:57.000]  記得傅牧師講過這篇道
[00:13:57.000 --> 00:13:59.000]  大概前一個星期
[00:13:59.000 --> 00:14:01.000]  這裡沒有解釋
[00:14:01.000 --> 00:14:03.000]  約西亞八歲
[00:14:03.000 --> 00:14:05.000]  他做王帝
[00:14:05.000 --> 00:14:11.000]  他就已經懂得行耶和華
[00:14:11.000 --> 00:14:17.000]  眼中看為正的事
[00:14:17.000 --> 00:14:19.000]  是一個很奇怪
[00:14:19.000 --> 00:14:28.000]  和他的背景完全解釋不到的歷史事實
[00:14:28.000 --> 00:14:30.000]  神的恩典
[00:14:30.000 --> 00:14:32.000]  沒有原因
[00:14:32.000 --> 00:14:34.000]  沒有理由
[00:14:34.000 --> 00:14:36.000]  我們看回我們每一個人的生命
[00:14:36.000 --> 00:14:38.000]  我們的經歷
[00:14:38.000 --> 00:14:40.000]  我們可以去找原因
[00:14:40.000 --> 00:14:43.000]  很多時候小祖安靜
[00:14:43.000 --> 00:14:44.000]  叫我們默想
[00:14:44.000 --> 00:14:46.000]  寫回過去
[00:14:46.000 --> 00:14:48.000]  影響你的恩人
[00:14:48.000 --> 00:14:51.000]  又看回上帝在你身上做了什麼
[00:14:51.000 --> 00:14:53.000]  但很多時候我們要承認
[00:14:53.000 --> 00:15:01.000]  上帝的手在我們生命當中奇妙的作為
[00:15:01.000 --> 00:15:04.000]  不是因為我們做了什麼
[00:15:04.000 --> 00:15:06.000]  不是因為我們有什麼好處
[00:15:06.000 --> 00:15:08.000]  如果要這樣計算的話
[00:15:08.000 --> 00:15:10.000]  聖經講得好
[00:15:10.000 --> 00:15:14.000]  沒有二人一個也沒有
[00:15:14.000 --> 00:15:16.000]  我們都如羊走迷
[00:15:16.000 --> 00:15:20.000]  各人偏行幾路
[00:15:20.000 --> 00:15:24.000]  我們還作罪人的時候
[00:15:24.000 --> 00:15:28.000]  神的兒子就為我們死
[00:15:28.000 --> 00:15:30.000]  全部是沒有理由的
[00:15:30.000 --> 00:15:32.000]  是沒有原因的
[00:15:32.000 --> 00:15:34.000]  所以不要強行去找理由
[00:15:34.000 --> 00:15:37.000]  不要強行去找原因
[00:15:37.000 --> 00:15:38.000]  因為如果是這樣的話
[00:15:38.000 --> 00:15:41.000]  有一天你會去到一個地步
[00:15:41.000 --> 00:15:43.000]  當你發覺所有的原因
[00:15:43.000 --> 00:15:44.000]  所有的理由
[00:15:44.000 --> 00:15:47.000]  都指向邪惡
[00:15:47.000 --> 00:15:49.000]  你就絕望了
[00:15:49.000 --> 00:15:51.000]  你就忘記了
[00:15:51.000 --> 00:15:57.000]  上帝原來可以化腐朽為神奇
[00:15:57.000 --> 00:15:59.000]  約翰加爾文的神學
[00:15:59.000 --> 00:16:01.000]  講這句話講了很多次
[00:16:01.000 --> 00:16:09.000]  上帝是沒有任何限制他的手工作的條件
[00:16:09.000 --> 00:16:17.000]  約西亞八歲是一個這樣混亂的社會
[00:16:17.000 --> 00:16:22.000]  政治、家庭、皇宮、政府
[00:16:22.000 --> 00:16:26.000]  他八歲這個小孩這個豆釘
[00:16:26.000 --> 00:16:28.000]  剛才你看了很多了
[00:16:28.000 --> 00:16:32.000]  有什麼希望啊
[00:16:32.000 --> 00:16:34.000]  有什麼可能啊
[00:16:34.000 --> 00:16:39.000]  約西亞都明白的
[00:16:39.000 --> 00:16:48.000]  所以歷代志就交代了幾個很重要的數目字
[00:16:48.000 --> 00:16:51.000]  列王記的興趣不在這裡
[00:16:51.000 --> 00:16:55.000]  所以我們要將兩段經文合在一起讀
[00:16:55.000 --> 00:16:59.000]  我們就看得比較準確一點
[00:16:59.000 --> 00:17:03.000]  歷代志說他八歲登基
[00:17:03.000 --> 00:17:05.000]  十六歲
[00:17:05.000 --> 00:17:07.000]  加多了一段
[00:17:07.000 --> 00:17:10.000]  他就尋求上帝
[00:17:10.000 --> 00:17:17.000]  二十歲才開始宗教的改革
[00:17:17.000 --> 00:17:19.000]  二十六歲
[00:17:19.000 --> 00:17:25.000]  就是他登基來到二十六減八
[00:17:25.000 --> 00:17:28.000]  第十八年
[00:17:28.000 --> 00:17:34.000]  他才開始結正耶路撒冷的聖殿
[00:17:34.000 --> 00:17:36.000]  等了很久
[00:17:36.000 --> 00:17:39.000]  等了很久
[00:17:39.000 --> 00:17:42.000]  客觀的理由
[00:17:42.000 --> 00:17:44.000]  八歲登基
[00:17:44.000 --> 00:17:47.000]  你看小說、看電視劇
[00:17:47.000 --> 00:17:49.000]  就算你不讀歷史
[00:17:49.000 --> 00:17:54.000]  你都明白八歲的皇帝怎樣管理國家
[00:17:54.000 --> 00:17:56.000]  靠誰呢
[00:17:56.000 --> 00:18:00.000]  金正恩後面那個張甚麼
[00:18:00.000 --> 00:18:01.000]  你明白嗎
[00:18:01.000 --> 00:18:02.000]  其實很清楚的
[00:18:02.000 --> 00:18:06.000]  一定有一個攝政大臣
[00:18:06.000 --> 00:18:08.000]  或者叫顧命大臣
[00:18:08.000 --> 00:18:10.000]  顧問牧師
[00:18:10.000 --> 00:18:12.000]  不是,是另一回事
[00:18:12.000 --> 00:18:17.000]  這個老人家有功於國
[00:18:17.000 --> 00:18:20.000]  是他擁立約西亞的
[00:18:20.000 --> 00:18:23.000]  所以他大權在握
[00:18:23.000 --> 00:18:26.000]  約西亞是不能動的
[00:18:26.000 --> 00:18:29.000]  他每天八歲不是上朝
[00:18:29.000 --> 00:18:31.000]  是讀書的
[00:18:31.000 --> 00:18:32.000]  明白嗎
[00:18:32.000 --> 00:18:35.000]  所以到他十六歲的時候
[00:18:35.000 --> 00:18:37.000]  他選讀甚麼呢
[00:18:37.000 --> 00:18:39.000]  中學畢業了
[00:18:39.000 --> 00:18:41.000]  他讀神學
[00:18:41.000 --> 00:18:43.000]  懂不懂
[00:18:43.000 --> 00:18:44.000]  他不是做牧師
[00:18:44.000 --> 00:18:46.000]  他沒有說做牧師
[00:18:46.000 --> 00:18:49.000]  他明白上帝的話
[00:18:49.000 --> 00:18:51.000]  當他自己可以選
[00:18:51.000 --> 00:18:52.000]  十六歲可以選
[00:18:52.000 --> 00:18:54.000]  年輕人不是八歲
[00:18:54.000 --> 00:18:56.000]  不是任你沒有
[00:18:56.000 --> 00:19:04.000]  他選擇行耶和華眼中看為正的事
[00:19:04.000 --> 00:19:08.000]  他尋求上帝
[00:19:08.000 --> 00:19:10.000]  但都不能動
[00:19:10.000 --> 00:19:12.000]  所有國家的大事
[00:19:12.000 --> 00:19:15.000]  他沒有權插手
[00:19:15.000 --> 00:19:17.000]  他再等
[00:19:17.000 --> 00:19:18.000]  你讀聖經
[00:19:18.000 --> 00:19:19.000]  你有沒有留意到這個事實
[00:19:19.000 --> 00:19:22.000]  到他二十歲的時候
[00:19:22.000 --> 00:19:25.000]  我們說親政
[00:19:25.000 --> 00:19:27.000]  懂不懂
[00:19:27.000 --> 00:19:30.000]  他終於坐正了
[00:19:30.000 --> 00:19:33.000]  攝政大臣或者退休
[00:19:33.000 --> 00:19:35.000]  聖經沒有交代
[00:19:35.000 --> 00:19:37.000]  都沒有提這個人物
[00:19:37.000 --> 00:19:39.000]  不過一定有的
[00:19:39.000 --> 00:19:42.000]  現在年輕的君王
[00:19:42.000 --> 00:19:45.000]  有權在國家裏面
[00:19:45.000 --> 00:19:49.000]  推行他的政策
[00:19:49.000 --> 00:19:50.000]  二十歲
[00:19:50.000 --> 00:19:53.000]  等了十二年
[00:19:53.000 --> 00:19:55.000]  他第一件事開始做
[00:19:55.000 --> 00:20:07.000]  就是改變猶大國百姓拜偶像的風氣
[00:20:07.000 --> 00:20:09.000]  我嘗試在這書參考
[00:20:09.000 --> 00:20:11.000]  列王記和歷代志
[00:20:11.000 --> 00:20:13.000]  列出他做了些什麼
[00:20:13.000 --> 00:20:15.000]  我簡單讀一次給你聽
[00:20:15.000 --> 00:20:17.000]  如果就這樣說一句
[00:20:17.000 --> 00:20:20.000]  你不是很能夠想像到
[00:20:20.000 --> 00:20:28.000]  約西亞所面對的重重困難
[00:20:28.000 --> 00:20:34.000]  聖經記載他首先清除南北國境裏面
[00:20:34.000 --> 00:20:39.000]  所有的幽壇和儲帳
[00:20:39.000 --> 00:20:43.000]  幽壇英文聖經譯High Places
[00:20:43.000 --> 00:20:50.000]  就是百姓在任何的山丘上
[00:20:50.000 --> 00:20:52.000]  只要是高了出來的
[00:20:52.000 --> 00:20:54.000]  High Places
[00:20:54.000 --> 00:20:55.000]  不是平地
[00:20:55.000 --> 00:20:56.000]  不是山谷
[00:20:56.000 --> 00:20:57.000]  不是河邊
[00:20:57.000 --> 00:20:58.000]  是山頂
[00:20:58.000 --> 00:20:59.000]  不是高山
[00:20:59.000 --> 00:21:01.000]  是小山
[00:21:01.000 --> 00:21:03.000]  在山頂上
[00:21:03.000 --> 00:21:06.000]  我想要用中國人的傳統
[00:21:06.000 --> 00:21:11.000]  才明白那些有風水的地方的墳墓
[00:21:11.000 --> 00:21:12.000]  明白了
[00:21:12.000 --> 00:21:15.000]  當然是在一個什麼坐北向南
[00:21:15.000 --> 00:21:17.000]  環抱三面
[00:21:17.000 --> 00:21:19.000]  然後那些好地方
[00:21:19.000 --> 00:21:22.000]  百姓就在那裏拜偶像
[00:21:22.000 --> 00:21:24.000]  所以無孔不入
[00:21:24.000 --> 00:21:26.000]  水銀射地
[00:21:26.000 --> 00:21:28.000]  通地都是
[00:21:28.000 --> 00:21:31.000]  全個國家有多少個這樣的幽壇
[00:21:31.000 --> 00:21:33.000]  數不清楚
[00:21:33.000 --> 00:21:39.000]  約西亞現在首先清理這些幽壇
[00:21:39.000 --> 00:21:46.000]  和幽壇所立的木像石像
[00:21:46.000 --> 00:21:48.000]  木柱石柱
[00:21:48.000 --> 00:21:50.000]  這些全部是上帝禁止的
[00:21:50.000 --> 00:21:51.000]  在哪裏找到
[00:21:51.000 --> 00:21:52.000]  生命紀
[00:21:52.000 --> 00:21:54.000]  你讀摩西的分庫
[00:21:54.000 --> 00:21:57.000]  約西亞有讀書
[00:21:57.000 --> 00:22:01.000]  所以他明白上帝的吩咐
[00:22:01.000 --> 00:22:05.000]  幽壇上燒香的
[00:22:05.000 --> 00:22:07.000]  這樣才取命
[00:22:07.000 --> 00:22:10.000]  是祭司
[00:22:10.000 --> 00:22:13.000]  是神學畢業的
[00:22:13.000 --> 00:22:15.000]  有牌的
[00:22:15.000 --> 00:22:18.000]  那些不是偶像的祭司
[00:22:18.000 --> 00:22:20.000]  不是巴力的先知
[00:22:20.000 --> 00:22:21.000]  那些祭司
[00:22:21.000 --> 00:22:27.000]  約西亞要將他們送回耶路撒冷
[00:22:27.000 --> 00:22:30.000]  在聖殿重新訓練他們
[00:22:30.000 --> 00:22:33.000]  按照聖經的教導
[00:22:33.000 --> 00:22:34.000]  摩西的教導
[00:22:34.000 --> 00:22:37.000]  怎樣敬拜上帝
[00:22:37.000 --> 00:22:40.000]  不是周圍按百姓的喜好
[00:22:40.000 --> 00:22:43.000]  在幽壇上燒香
[00:22:43.000 --> 00:22:44.000]  這是第一件事
[00:22:44.000 --> 00:22:49.000]  然後他清理耶路撒冷聖殿裏面
[00:22:49.000 --> 00:22:54.000]  竟然有巴力和亞舍拉的器皿
[00:22:54.000 --> 00:22:58.000]  敬拜巴力的行為
[00:22:58.000 --> 00:23:03.000]  已經進入上帝的聖殿裏面
[00:23:03.000 --> 00:23:05.000]  不是在外面
[00:23:05.000 --> 00:23:09.000]  然後在耶路撒冷
[00:23:09.000 --> 00:23:14.000]  百姓竟然也有這樣的規矩傳統
