
[00:00:00.000 --> 00:00:05.120]  不知道大家有沒有想過一個情況
[00:11:46.800 --> 00:11:46.800]  對於猶太人來說呢?
[00:11:46.800 --> 00:11:48.240]  對於猶太人來說呢?
[00:11:48.240 --> 00:11:49.200]  對猶太人來說呢?
[00:11:49.200 --> 00:11:49.200]  你再提出這件事
[00:11:49.200 --> 00:11:50.720]  你再提出這件事
[00:11:50.720 --> 00:11:54.000]  難道你想回來討好我們?
[00:11:54.000 --> 00:11:54.040]  難道你想回來討好我們?
[00:11:54.040 --> 00:11:55.280]  難道你想回來討好我們?
[00:11:55.280 --> 00:11:55.280]  結果可能造成兩面不討好的狀況
[00:11:55.280 --> 00:11:57.800]  結果可能造成兩面不討好的狀況
[00:11:57.800 --> 00:11:59.160]  兩面不討好自己
[00:11:59.160 --> 00:11:59.160]  這是不是保羅的心態呢?
[00:11:59.160 --> 00:12:00.880]  這是不是保羅的心態呢?
[00:12:00.880 --> 00:12:00.880]  這是不是保羅的心態呢?
[00:12:00.880 --> 00:12:02.880]  這是不是保羅的心態呢?
[00:12:02.880 --> 00:12:02.880]  這個值得我們在這一刻停一停想一想
[00:12:02.880 --> 00:12:06.280]  這個值得我們在這一刻停一停想一想
[00:12:06.280 --> 00:12:06.280]  這一刻停一停想一想
[00:12:06.280 --> 00:12:09.280]  這一刻停一停想一想
[00:12:09.280 --> 00:12:09.280]  如果保羅真的這樣做的話
[00:12:09.280 --> 00:12:11.360]  如果保羅真的這樣做的話
[00:12:11.360 --> 00:12:11.360]  如果保羅真的這樣做的話
[00:12:11.360 --> 00:12:13.000]  如果保羅真的這樣做的話
[00:12:13.000 --> 00:12:13.000]  可能其中一邊會接受他
[00:12:13.000 --> 00:12:15.360]  可能其中一邊會接受他
[00:12:15.360 --> 00:12:15.400]  可能其中一邊會接受他
[00:12:15.400 --> 00:12:16.680]  可能其中一邊會接受他
[00:12:16.680 --> 00:12:16.680]  但可能兩邊都拒絕他
[00:12:16.680 --> 00:12:18.320]  但可能兩邊都拒絕他
[00:12:18.320 --> 00:12:18.360]  可能兩邊都同時拒絕他
[00:12:18.360 --> 00:12:19.800]  可能兩邊都同時拒絕他
[00:12:19.800 --> 00:12:19.800]  在這樣的狀態下
[00:12:19.800 --> 00:12:21.200]  在這樣的狀態下
[00:12:21.200 --> 00:12:21.200]  在這樣的情況下更死定了
[00:12:21.200 --> 00:12:23.320]  在這樣的情況下更死定了
[00:12:23.320 --> 00:12:23.360]  更死定了
[00:12:23.360 --> 00:12:24.360]  更死定了
[00:12:24.360 --> 00:12:24.360]  更死定了
[00:12:24.360 --> 00:12:26.360]  更死定了
[00:12:26.360 --> 00:12:28.360]  保羅冒一次險
[00:12:28.360 --> 00:12:28.400]  保羅冒一次險
[00:12:28.400 --> 00:12:28.400]  保羅冒一次險
[00:12:28.400 --> 00:12:29.400]  保羅冒一次險
[00:12:29.400 --> 00:12:29.400]  為什麼要冒這個險?
[00:12:29.400 --> 00:12:30.680]  為什麼要冒這個險?
[00:12:30.680 --> 00:12:30.720]  保羅為什麼要冒這個險?
[00:12:30.720 --> 00:12:31.880]  保羅為什麼要冒這個險?
[00:12:31.880 --> 00:12:35.400]  就是我們所看的第6節到第21節的內容
[00:12:35.400 --> 00:12:35.440]  就是我們所看的第6節到第21節的內容
[00:12:35.440 --> 00:12:37.960]  就是我們所看的第6節到第21節的內容
[00:12:37.960 --> 00:12:40.480]  在這個內容中告訴我們
[00:12:40.480 --> 00:12:40.520]  在這個內容中告訴我們
[00:12:40.520 --> 00:12:41.840]  在這個內容中告訴我們
[00:12:41.840 --> 00:12:41.840]  保羅重提昔日信主的過程
[00:12:41.840 --> 00:12:44.680]  保羅重提昔日信主的過程
[00:12:44.680 --> 00:12:44.720]  保羅重提昔日信主的過程
[00:12:44.720 --> 00:12:46.920]  保羅重提昔日信主的過程
[00:12:46.920 --> 00:12:46.960]  改變的過程
[00:12:46.960 --> 00:12:48.160]  改變的過程
[00:12:48.160 --> 00:12:48.200]  改變的過程
[00:12:48.200 --> 00:12:49.120]  改變的過程
[00:12:49.120 --> 00:12:51.400]  記載在《司徒函傳》第9章
[00:12:51.400 --> 00:12:51.440]  記載在《司徒函傳》第9章
[00:12:51.440 --> 00:12:53.880]  記載在《司徒函傳》第9章
[00:12:53.880 --> 00:12:59.640]  告訴我們保羅的信主信了耶穌基督
[00:12:59.640 --> 00:12:59.680]  告訴我們保羅的信主信了耶穌基督
[00:12:59.680 --> 00:13:02.760]  其實是一個很基本的態度改變
[00:13:02.760 --> 00:13:02.800]  其實是一個很基本的態度改變
[00:13:02.800 --> 00:13:04.440]  其實是一個很基本的態度改變
[00:13:04.440 --> 00:13:09.080]  就是要離開當時依仗著的傳統
[00:13:09.080 --> 00:13:09.120]  就是要離開當時依仗著的傳統
[00:13:09.120 --> 00:13:09.120]  就是要離開當時依仗著的傳統
[00:13:09.120 --> 00:13:12.520]  就是要離開當時依仗著的傳統
[00:13:12.520 --> 00:13:12.520]  回到真有活主的啟示中
[00:13:12.520 --> 00:13:16.080]  回到真有活主的啟示中
[00:13:16.080 --> 00:13:16.120]  回到真有活主的啟示中
[00:13:16.120 --> 00:13:16.120]  回到真有活主的啟示中
[00:13:16.120 --> 00:13:19.080]  回到真有活主的啟示中
[00:13:19.080 --> 00:13:19.080]  要執行的是上帝的啟示
[00:13:19.080 --> 00:13:21.560]  要執行的是上帝的啟示
[00:13:21.560 --> 00:13:21.600]  要執行的是上帝的啟示
[00:13:21.600 --> 00:13:23.240]  要執行的是上帝的啟示
[00:13:23.240 --> 00:13:23.240]  而不是人為的傳統
[00:13:23.240 --> 00:13:25.360]  而不是人為的傳統
[00:13:25.360 --> 00:13:25.400]  而不是人為的傳統
[00:13:25.400 --> 00:13:27.120]  而不是人為的傳統
[00:13:27.120 --> 00:13:27.120]  在這裡我想停下來和大家分享
[00:13:27.120 --> 00:13:29.360]  在這裡我想停下來和大家分享
[00:13:29.360 --> 00:13:29.360]  就是這一個很重要的基督徒生命的重要指標
[00:13:29.360 --> 00:13:33.920]  就是這一個很重要的基督徒生命的重要指標
[00:13:33.920 --> 00:13:33.960]  在這裡我想停下來和大家分享
[00:13:33.960 --> 00:13:36.880]  在這裡我想停下來和大家分享
[00:13:36.880 --> 00:13:36.880]  作為基督教的一個很重要的指標
[00:13:36.880 --> 00:13:39.080]  作為基督教的一個很重要的指標
[00:13:39.080 --> 00:13:42.080]  今天教會我們看一下有很多宗派
[00:13:42.080 --> 00:13:42.120]  我們看看今天教會有很多宗派
[00:13:42.120 --> 00:13:44.400]  我們看看今天教會有很多宗派
[00:13:44.400 --> 00:13:46.520]  我們是什麼教會?
[00:13:46.520 --> 00:13:47.640]  我們是什麼教會?
[00:13:47.640 --> 00:13:48.720]  我們是浸信會
[00:13:48.720 --> 00:13:49.640]  我們是基督會
[00:13:49.640 --> 00:13:50.720]  什麼叫浸信會?
[00:13:50.720 --> 00:13:50.720]  什麼叫基督會?
[00:13:50.720 --> 00:13:51.720]  什麼叫基督會?
[00:13:51.720 --> 00:13:54.520]  要不要問一下會友?
[00:13:54.520 --> 00:13:54.520]  我想問一下會友
[00:13:54.520 --> 00:13:55.920]  我想問一下會友
[00:13:55.920 --> 00:13:56.720]  我想問一下會友
[00:13:56.720 --> 00:13:56.720]  突然間每個人都不敢看我了
[00:13:56.720 --> 00:13:57.760]  突然間每個人都不敢看我了
[00:13:57.760 --> 00:13:58.440]  突然間每個人都不敢看我了
[00:13:58.440 --> 00:13:58.480]  突然間每個人都不敢看我了
[00:13:58.480 --> 00:13:59.560]  突然間每個人都不敢看我了
[00:13:59.560 --> 00:13:59.560]  浸信會是什麼?我都答不出來
[00:13:59.560 --> 00:14:01.560]  浸信會是什麼?我都答不出來
[00:14:01.560 --> 00:14:01.600]  基督會是什麼?我都答不出來
[00:14:01.600 --> 00:14:03.440]  基督會是什麼?我都答不出來
[00:14:03.440 --> 00:14:07.440]  不要說 我不是問大家浸信會是什麼 不用擔心
[00:14:07.440 --> 00:14:32.440]  又有聖公會 又有宣道會 還有什麼會? 弟兄會 還有什麼會? 路德會 還有什麼? 長老會 天主教會
[00:14:32.440 --> 00:14:34.540]  全部都是屬於基督教的
[00:14:34.540 --> 00:14:35.660]  全部都是基督教的
[00:14:35.660 --> 00:14:39.320]  你看看現在的人口普查的加拿大
[00:14:39.320 --> 00:14:42.200]  基督徒這些全部都包的
[00:14:42.200 --> 00:14:43.820]  都是基督徒的
[00:14:43.820 --> 00:14:45.860]  都是在裡面的
[00:14:45.860 --> 00:14:48.180]  那你覺得有些什麼問題在裡面呢
[00:14:48.180 --> 00:14:49.840]  你知道有什麼問題在裡面嗎?
[00:14:49.840 --> 00:14:52.480]  中派的崛起或者出現
[00:14:52.480 --> 00:14:54.480]  中派的崛起或出現
[00:14:54.480 --> 00:14:56.560]  原本的好意是什麼呢?
[00:14:56.560 --> 00:14:57.620]  原本的好意是什麼呢?
[00:14:57.620 --> 00:15:01.360]  是將神學其中一個特點將它凸顯出來
[00:15:01.360 --> 00:15:04.760]  將神學的一個特點凸顯出來
[00:15:04.760 --> 00:15:06.200]  它有個優點的
[00:15:06.200 --> 00:15:07.200]  它有它的優點
[00:15:07.200 --> 00:15:09.460]  無論你是浸信會也好宣道會也好
[00:15:09.460 --> 00:15:10.920]  你是天主教會也好
[00:15:10.920 --> 00:15:12.120]  路德宗會也好
[00:15:12.120 --> 00:15:13.360]  門律會也好什麼也好
