
[00:00:00.000 --> 00:00:06.000]  好 感謝神給我這個機會
[00:02:04.000 --> 00:02:08.000]  為什麼保羅好像不近人情
[00:02:08.000 --> 00:02:10.000]  完全沒有禮貌
[00:02:10.000 --> 00:02:12.000]  都不肯多謝一聲呢?
[00:02:12.000 --> 00:02:15.000]  我就嘗試和大家看看
[00:02:15.000 --> 00:02:19.000]  按著大綱來看
[00:02:19.000 --> 00:02:20.000]  第一樣想和大家看的
[00:02:20.000 --> 00:02:24.000]  保羅說他凡事都能夠做
[00:02:24.000 --> 00:02:26.000]  我和大家看第十
[00:02:26.000 --> 00:02:28.000]  第十三節
[00:02:28.000 --> 00:02:31.000]  十三節最後一句就是凡事都能做
[00:02:31.000 --> 00:02:35.000]  如果你看很快的看這段經文的時候
[00:02:35.000 --> 00:02:38.000]  你會留意到一件事
[00:02:38.000 --> 00:02:40.000]  保羅說他自己很厲害
[00:02:40.000 --> 00:02:45.000]  保羅說他不用你幫忙
[00:02:45.000 --> 00:02:47.000]  有一點像我們
[00:02:47.000 --> 00:02:49.000]  我不記得大家是怎樣
[00:02:49.000 --> 00:02:51.000]  如果你年輕的時候
[00:02:51.000 --> 00:02:53.000]  你去夜街
[00:02:53.000 --> 00:02:55.000]  然後你回到家裡
[00:02:55.000 --> 00:02:59.000]  見到媽媽放了個暖水壺在那裡
[00:02:59.000 --> 00:03:03.000]  有張字條說是清補糧
[00:03:03.000 --> 00:03:06.000]  弄熱它喝
[00:03:06.000 --> 00:03:08.000]  年輕的時候回來
[00:03:08.000 --> 00:03:11.000]  見到碗湯一定會弄熱它喝
[00:03:11.000 --> 00:03:14.000]  誰那麼空閒呢?
[00:03:14.000 --> 00:03:18.000]  直接去睡覺
[00:03:18.000 --> 00:03:20.000]  睡醒了 第二天媽媽就不開心了
[00:03:20.000 --> 00:03:24.000]  為什麼特意留一碗湯給你
[00:03:24.000 --> 00:03:26.000]  你都不喝啊
[00:03:26.000 --> 00:03:28.000]  這個時候天氣這麼差
[00:03:28.000 --> 00:03:31.000]  你喝清補糧有用嗎?
[00:03:31.000 --> 00:03:34.000]  我們年輕時脾氣就開始差
[00:03:34.000 --> 00:03:37.000]  媽媽我不用喝湯
[00:03:37.000 --> 00:03:39.000]  我有湯就行 沒湯就行
[00:03:39.000 --> 00:03:43.000]  如果要喝就去涼茶店
[00:03:43.000 --> 00:03:45.000]  或者去銅福堂買瓶子
[00:03:45.000 --> 00:03:47.000]  媽媽我不用了
[00:03:47.000 --> 00:03:50.000]  保羅有一點像這個
[00:03:50.000 --> 00:03:52.000]  人家好心給你東西
[00:03:52.000 --> 00:03:54.000]  他就說什麼呢
[00:03:54.000 --> 00:03:56.000]  他首先說
[00:03:56.000 --> 00:03:59.000]  我知道怎樣處悲戰
[00:03:59.000 --> 00:04:01.000]  也怎樣處豐富
[00:04:01.000 --> 00:04:03.000]  留意一邊悲戰
[00:04:03.000 --> 00:04:05.000]  一邊豐富
[00:04:05.000 --> 00:04:10.000]  然後就算飽足
[00:04:10.000 --> 00:04:13.000]  就算飢餓
[00:04:13.000 --> 00:04:15.000]  一邊是豐富
[00:04:15.000 --> 00:04:17.000]  飽足
[00:04:17.000 --> 00:04:19.000]  另一邊是悲戰 飢餓
[00:04:19.000 --> 00:04:21.000]  最後說多一對
[00:04:21.000 --> 00:04:23.000]  有餘或缺乏
[00:04:23.000 --> 00:04:27.000]  總共說了三對
[00:04:27.000 --> 00:04:29.000]  重複一下
[00:04:29.000 --> 00:04:32.000]  悲戰 飢餓 缺乏
[00:04:32.000 --> 00:04:37.000]  豐富 飽足 有餘
[00:04:37.000 --> 00:04:40.000]  他說我怎樣都行
[00:04:40.000 --> 00:04:42.000]  最後說多一句
[00:04:42.000 --> 00:04:45.000]  凡事都能做 什麼都行
[00:04:45.000 --> 00:04:47.000]  這是金句
[00:04:47.000 --> 00:04:49.000]  靠著加強力量的
[00:04:49.000 --> 00:04:51.000]  凡事都能做
[00:04:51.000 --> 00:04:53.000]  很明顯跟上文下理說
[00:04:53.000 --> 00:04:55.000]  保羅不是什麼事都能做
[00:04:55.000 --> 00:04:57.000]  跳樓都不會死 不是這個意思
[00:04:57.000 --> 00:04:59.000]  凡事在哪裏
[00:04:59.000 --> 00:05:01.000]  就是這三對裏面的凡事
[00:05:01.000 --> 00:05:03.000]  這三對是什麼
[00:05:03.000 --> 00:05:11.000]  就是豐富 悲戰 飽足 飢餓 有餘 缺乏
[00:05:11.000 --> 00:05:14.000]  這三對極端的情況下
[00:05:14.000 --> 00:05:16.000]  中間任何情況
[00:05:16.000 --> 00:05:18.000]  他凡事都能做
[00:05:18.000 --> 00:05:21.000]  有得吃他就開心
[00:05:21.000 --> 00:05:23.000]  肚餓他一樣可以生存
[00:05:23.000 --> 00:05:26.000]  就像我們說的
[00:05:26.000 --> 00:05:29.000]  有冷氣我又可以去短暫
[00:05:29.000 --> 00:05:32.000]  沒有冷氣我都可以去短暫
[00:05:32.000 --> 00:05:34.000]  是不是
[00:05:34.000 --> 00:05:37.000]  回到教會我又崇拜
[00:05:37.000 --> 00:05:39.000]  留在家裏我都崇拜
[00:05:39.000 --> 00:05:43.000]  凡事都能做
[00:05:43.000 --> 00:05:46.000]  保羅說有時你們供應給我
[00:05:46.000 --> 00:05:49.000]  有時供應來不及我要捱餓
[00:05:49.000 --> 00:05:52.000]  但是我都可以生存
[00:05:52.000 --> 00:05:54.000]  你這樣聽的時候
[00:05:54.000 --> 00:05:57.000]  你覺不覺得他多謝肥立比教會
[00:05:57.000 --> 00:05:59.000]  好像我們跟媽媽說
[00:05:59.000 --> 00:06:01.000]  不用你煲湯了很煩
[00:06:01.000 --> 00:06:03.000]  我自己要喝
[00:06:03.000 --> 00:06:04.000]  我自己搞定了
[00:06:04.000 --> 00:06:05.000]  不喝湯不會死的
[00:06:05.000 --> 00:06:06.000]  差不多是這樣
[00:06:06.000 --> 00:06:08.000]  不過你要留意一件事
[00:06:08.000 --> 00:06:11.000]  為什麼保羅在這大段經文裏
[00:06:11.000 --> 00:06:13.000]  十字經文完全沒有說多謝
[00:06:13.000 --> 00:06:15.000]  有時我們看這些色經書
[00:06:15.000 --> 00:06:18.000]  色經書告訴我們這段是感謝的說話
[00:06:18.000 --> 00:06:21.000]  老實說我完全找不到感謝的說話
[00:06:21.000 --> 00:06:23.000]  但我就想問一下
[00:06:23.000 --> 00:06:25.000]  為什麼他沒有說感謝的說話
[00:06:25.000 --> 00:06:28.000]  這裏在十三節裏開始留意了一點
[00:06:28.000 --> 00:06:31.000]  因為十三節最後那一節
[00:06:31.000 --> 00:06:33.000]  凡事都能做之前
[00:06:33.000 --> 00:06:39.000]  他說靠著加給我力量的
[00:06:39.000 --> 00:06:43.000]  所以保羅在這三節經文
[00:06:43.000 --> 00:06:46.000]  十一、十二、十三、四節經文裏
[00:06:46.000 --> 00:06:49.000]  他不是說我很沙塵
[00:06:49.000 --> 00:06:52.000]  他不是說我完全不感恩
[00:06:52.000 --> 00:06:55.000]  他也不是說你們給我老鳳
[00:06:55.000 --> 00:06:56.000]  我用不著多謝你
[00:06:56.000 --> 00:06:57.000]  不是這樣的
[00:06:57.000 --> 00:06:59.000]  而是他想告訴菲律賓人聽
[00:06:59.000 --> 00:07:03.000]  他有兩個支援的來源
[00:07:03.000 --> 00:07:06.000]  一個是人的層面
[00:07:06.000 --> 00:07:08.000]  就是菲律賓教會
[00:07:08.000 --> 00:07:12.000]  一個不是人的層面
[00:07:12.000 --> 00:07:15.000]  是加給他力量的位置
[00:07:15.000 --> 00:07:18.000]  他現在想教菲律賓教會
[00:07:18.000 --> 00:07:20.000]  他說教會是教會
[00:07:20.000 --> 00:07:23.000]  有你們的支援OK
[00:07:23.000 --> 00:07:26.000]  沒有你們的支援OK
[00:07:26.000 --> 00:07:27.000]  缺乏
[00:07:27.000 --> 00:07:30.000]  當我最重要的支援是什麼
[00:07:30.000 --> 00:07:33.000]  加給我力量的
[00:07:33.000 --> 00:07:36.000]  突然之間我覺得這個教訓很重要
[00:07:36.000 --> 00:07:39.000]  特別是你做教會
[00:07:39.000 --> 00:07:40.000]  你做領導人
[00:07:40.000 --> 00:07:42.000]  你沒有了這個教訓
[00:07:42.000 --> 00:07:45.000]  沒有了這個垂直的觀念
[00:07:45.000 --> 00:07:48.000]  你只看周圍的人的支持
[00:07:48.000 --> 00:07:51.000]  你的腰骨站不直
[00:07:51.000 --> 00:07:54.000]  你的信心捱不下去
[00:07:54.000 --> 00:07:57.000]  保羅在這裡想告訴菲律賓教會
[00:07:57.000 --> 00:07:58.000]  弟兄姊妹
[00:07:58.000 --> 00:08:00.000]  你們是一間好的教會
[00:08:00.000 --> 00:08:03.000]  我也承認你們在支持我
[00:08:03.000 --> 00:08:05.000]  我也收了你很多
[00:08:05.000 --> 00:08:06.000]  第二章已經說了
[00:08:06.000 --> 00:08:08.000]  我叫了一群佛體來找他
[00:08:08.000 --> 00:08:10.000]  那個人還病了
[00:08:10.000 --> 00:08:13.000]  我保羅承認你們幫了我很多忙
[00:08:13.000 --> 00:08:16.000]  這個是很有用
[00:08:16.000 --> 00:08:18.000]  我想你們明白
[00:08:18.000 --> 00:08:20.000]  我們做主要工作
[00:08:20.000 --> 00:08:23.000]  首要的是我高頭
[00:08:23.000 --> 00:08:26.000]  望上帝賜福給我們
[00:08:26.000 --> 00:08:28.000]  叫我們做侍奉
[00:08:28.000 --> 00:08:30.000]  他必然會恭迎我
[00:08:30.000 --> 00:08:33.000]  靠著家給我力量
[00:08:33.000 --> 00:08:35.000]  什麼都可以做
[00:08:35.000 --> 00:08:36.000]  即是怎樣
[00:08:36.000 --> 00:08:37.000]  有冷氣就可以
[00:08:37.000 --> 00:08:39.000]  沒有冷氣就可以
[00:08:39.000 --> 00:08:40.000]  夠錢過生活就可以
[00:08:40.000 --> 00:08:43.000]  不夠錢捱兩天就可以
[00:08:43.000 --> 00:08:45.000]  稱讚就可以
[00:08:45.000 --> 00:08:47.000]  批評就可以
[00:08:47.000 --> 00:08:49.000]  什麼事都可以做
[00:08:49.000 --> 00:08:51.000]  上帝認
[00:08:51.000 --> 00:08:54.000]  這個只是開始
[00:08:54.000 --> 00:08:56.000]  還沒完
[00:08:56.000 --> 00:08:57.000]  保羅為什麼不感謝
[00:08:57.000 --> 00:08:59.000]  還有緊張的原因
[00:08:59.000 --> 00:09:02.000]  是關乎菲律賓教會
[00:09:02.000 --> 00:09:04.000]  我想和大家再看下去
[00:09:04.000 --> 00:09:07.000]  如果跟著那個大綱
[00:09:07.000 --> 00:09:09.000]  第二段就是你們也是恭迎我的
[00:09:09.000 --> 00:09:11.000]  所以要說第一
[00:09:11.000 --> 00:09:12.000]  我什麼都可以
[00:09:12.000 --> 00:09:15.000]  我們的確是有給我力量
[00:09:15.000 --> 00:09:18.000]  我們看看如何給力量
[00:09:18.000 --> 00:09:20.000]  15節
[00:09:20.000 --> 00:09:21.000]  菲律賓人
[00:09:21.000 --> 00:09:23.000]  你們也知道
[00:09:23.000 --> 00:09:25.000]  我開始傳福音
[00:09:25.000 --> 00:09:27.000]  離開馬其頓的時候
[00:09:27.000 --> 00:09:29.000]  在收支的事上
[00:09:29.000 --> 00:09:31.000]  除了你們以外
[00:09:31.000 --> 00:09:34.000]  沒有別的教會和我分擔
[00:09:34.000 --> 00:09:35.000]  如果讀保羅書信
[00:09:35.000 --> 00:09:37.000]  看保羅的歷史的時候
[00:09:37.000 --> 00:09:40.000]  這一句話是保羅覺得最清楚
[00:09:40.000 --> 00:09:42.000]  他是收教會的錢
[00:09:42.000 --> 00:09:44.000]  如果看哥林多書信
[00:09:44.000 --> 00:09:46.000]  他就說我不收你們的錢
[00:09:46.000 --> 00:09:49.000]  但他和菲律賓教會的關係
[00:09:49.000 --> 00:09:52.000]  由頭到尾去到哪裡
[00:09:52.000 --> 00:09:54.000]  菲律賓教會也給錢他
[00:09:54.000 --> 00:09:57.000]  並沒有別的教會和我分擔
[00:09:57.000 --> 00:09:59.000]  然後16節
[00:09:59.000 --> 00:10:02.000]  就是在帖薩羅尼加里一而再再而三
[00:10:02.000 --> 00:10:06.000]  派人來供給我的需要
[00:10:06.000 --> 00:10:09.000]  保羅的確收到他們的錢
[00:10:09.000 --> 00:10:11.000]  或者收到他們的供應品
[00:10:11.000 --> 00:10:13.000]  甚至不單止
[00:10:13.000 --> 00:10:15.000]  如果跳到18節的時候
[00:10:15.000 --> 00:10:19.000]  我從以巴佛提受了你們的饋贈
[00:10:19.000 --> 00:10:21.000]  這裡不知道他是說
[00:10:21.000 --> 00:10:22.000]  以巴佛提帶了錢給他
[00:10:22.000 --> 00:10:23.000]  帶了食物給他
[00:10:23.000 --> 00:10:25.000]  還是以巴佛提本人的來到
[00:10:25.000 --> 00:10:27.000]  就是他的饋贈
[00:10:27.000 --> 00:10:29.000]  第二章有說過
[00:10:29.000 --> 00:10:31.000]  以巴佛提去找他
[00:10:31.000 --> 00:10:33.000]  他病了很辛苦
[00:10:33.000 --> 00:10:38.000]  保羅說無論從人的在
[00:10:38.000 --> 00:10:40.000]  人的支持
[00:10:40.000 --> 00:10:43.000]  金錢物質的供應
[00:10:43.000 --> 00:10:47.000]  你們的確是給了我
[00:10:47.000 --> 00:10:48.000]  所以不要誤會
[00:10:48.000 --> 00:10:51.000]  保羅雖然沒有感謝的說話
[00:10:51.000 --> 00:10:53.000]  但他刻意的承認
[00:10:53.000 --> 00:10:57.000]  的確你們教會是一個好教會
[00:10:57.000 --> 00:11:01.000]  你們教會是不敢支持一個宣教的牧者
[00:11:01.000 --> 00:11:03.000]  沒有缺乏過
[00:11:03.000 --> 00:11:05.000]  留意開始
[00:11:05.000 --> 00:11:07.000]  開始有些特別的東西
[00:11:07.000 --> 00:11:09.000]  就是怎樣呢
[00:11:09.000 --> 00:11:11.000]  就是去到第15節的時候
[00:11:11.000 --> 00:11:13.000]  你會看到他這樣說
[00:11:13.000 --> 00:11:15.000]  論到什麼事
[00:11:15.000 --> 00:11:19.000]  這個你們正在用的和收本
[00:11:19.000 --> 00:11:21.000]  離開馬其頓的時候
[00:11:21.000 --> 00:11:23.000]  在收支的事上
[00:11:23.000 --> 00:11:25.000]  除了你們以外
[00:11:25.000 --> 00:11:27.000]  並沒有別的教會和我分擔
[00:11:27.000 --> 00:11:29.000]  這個收支的事
[00:11:29.000 --> 00:11:31.000]  如果你看新漢語譯本
[00:11:31.000 --> 00:11:33.000]  它的譯法是這樣的
[00:11:33.000 --> 00:11:37.000]  收支的帳上
[00:11:37.000 --> 00:11:40.000]  就是有一本簿
[00:11:40.000 --> 00:11:42.000]  有一本簿
[00:11:42.000 --> 00:11:43.000]  這個字其實是
[00:11:43.000 --> 00:11:45.000]  等於我們說道成肉身的道字
[00:11:45.000 --> 00:11:48.000]  不過在這裡用商業的說法的時候
[00:11:48.000 --> 00:11:50.000]  它就叫帳簿
[00:11:50.000 --> 00:11:52.000]  他說在帳簿裡面
[00:11:52.000 --> 00:11:55.000]  我標記誰進誰出
[00:11:56.000 --> 00:11:59.000]  假如你教會有這本帳簿
[00:11:59.000 --> 00:12:02.000]  每個月奉獻
[00:12:02.000 --> 00:12:03.000]  抄下誰
[00:12:03.000 --> 00:12:05.000]  X Y
[00:12:05.000 --> 00:12:07.000]  你就會說
[00:12:07.000 --> 00:12:09.000]  我們看我們教會的帳簿
[00:12:09.000 --> 00:12:10.000]  奉獻的帳簿
[00:12:10.000 --> 00:12:12.000]  經常都是X的
[00:12:12.000 --> 00:12:14.000]  經常都是你
[00:12:14.000 --> 00:12:16.000]  其他教會沒有給我
[00:12:16.000 --> 00:12:18.000]  為什麼這麼緊張看帳字呢
[00:12:18.000 --> 00:12:23.000]  因為遲一點
[00:12:23.000 --> 00:12:25.000]  第十八節
[00:12:25.000 --> 00:12:27.000]  第十七節
[00:12:27.000 --> 00:12:29.000]  出現了
[00:12:29.000 --> 00:12:31.000]  我並不求什麼規則
[00:12:31.000 --> 00:12:33.000]  只求你們的果子
[00:12:33.000 --> 00:12:35.000]  不斷增多
[00:12:35.000 --> 00:12:38.000]  歸在你們的帳
[00:12:38.000 --> 00:12:43.000]  新漢譯本兩節都用這個字
[00:12:43.000 --> 00:12:45.000]  和學本修訂版
[00:12:45.000 --> 00:12:47.000]  你只能在十七節看到
[00:12:47.000 --> 00:12:50.000]  但如果兩節都譯成帳上的時候
[00:12:50.000 --> 00:12:52.000]  你就會發覺它十五節說的是什麼數簿
[00:12:52.000 --> 00:12:54.000]  十七節又說是數簿
[00:12:54.000 --> 00:12:56.000]  不過值得留意
[00:12:56.000 --> 00:12:58.000]  我在大綱說
[00:12:58.000 --> 00:13:00.000]  帳目要清楚
[00:13:00.000 --> 00:13:04.000]  同樣的字出現了兩次
[00:13:04.000 --> 00:13:06.000]  不過你要留意
[00:13:06.000 --> 00:13:08.000]  本來在這裡
[00:13:08.000 --> 00:13:10.000]  有一個很重要的轉彎
[00:13:10.000 --> 00:13:12.000]  這個轉彎
[00:13:12.000 --> 00:13:14.000]  我們要慢慢看成經才明白
[00:13:14.000 --> 00:13:16.000]  一不小心
[00:13:16.000 --> 00:13:18.000]  就去不了
[00:13:18.000 --> 00:13:20.000]  就好像你們在九龍住
[00:13:20.000 --> 00:13:22.000]  或者九龍回教會
[00:13:22.000 --> 00:13:24.000]  我以前在香港住
[00:13:24.000 --> 00:13:26.000]  如果你還記得香港坐電車
[00:13:26.000 --> 00:13:28.000]  你一上環
[00:13:28.000 --> 00:13:30.000]  坐車
[00:13:30.000 --> 00:13:32.000]  向沙嘰灣方向
[00:13:32.000 --> 00:13:34.000]  你去到波斯庫街的時候
[00:13:34.000 --> 00:13:36.000]  如果你有留心
[00:13:36.000 --> 00:13:38.000]  你會看到
[00:13:38.000 --> 00:13:40.000]  電車旁有個牌子
[00:13:40.000 --> 00:13:42.000]  不知時速五公里
[00:13:42.000 --> 00:13:44.000]  你知道為什麼嗎
[00:13:44.000 --> 00:13:46.000]  因為那裡跑馬地線
[00:13:46.000 --> 00:13:48.000]  就是一個
[00:13:48.000 --> 00:13:50.000]  轉彎轉入波斯庫街
[00:13:50.000 --> 00:13:52.000]  快一點轉不到
[00:13:52.000 --> 00:13:54.000]  要不出軌
[00:13:54.000 --> 00:13:56.000]  要不直去
[00:13:56.000 --> 00:13:58.000]  北角
[00:13:58.000 --> 00:14:00.000]  保羅這裡就是這樣
[00:14:00.000 --> 00:14:02.000]  我們看這條經文
[00:14:02.000 --> 00:14:04.000]  兩個帳目的字要留心
[00:14:04.000 --> 00:14:06.000]  因為保羅在這裡轉彎
[00:14:06.000 --> 00:14:08.000]  他怎麼轉
[00:14:08.000 --> 00:14:10.000]  你看
[00:14:10.000 --> 00:14:12.000]  他就說
[00:14:12.000 --> 00:14:14.000]  這麼多間教會
[00:14:14.000 --> 00:14:16.000]  沒有一間教會在這個帳簿上
[00:14:16.000 --> 00:14:18.000]  給我的
[00:14:18.000 --> 00:14:20.000]  全部都是你們教會
[00:14:20.000 --> 00:14:22.000]  但原來還有一個帳簿
[00:14:22.000 --> 00:14:24.000]  我就希望你們的果子
[00:14:24.000 --> 00:14:26.000]  我不是貪你的錢
[00:14:26.000 --> 00:14:28.000]  我希望你們的果子
[00:14:28.000 --> 00:14:30.000]  記在你們的帳簿上
[00:14:30.000 --> 00:14:32.000]  帳簿是誰的帳簿
[00:14:32.000 --> 00:14:34.000]  看六十八節你就知道
[00:14:34.000 --> 00:14:36.000]  但我已經
[00:14:36.000 --> 00:14:38.000]  如數收到
[00:14:38.000 --> 00:14:40.000]  並且有如
[00:14:40.000 --> 00:14:42.000]  我已經充足
[00:14:42.000 --> 00:14:44.000]  因我從以巴佛提
[00:14:44.000 --> 00:14:46.000]  受了你們的
[00:14:46.000 --> 00:14:48.000]  愧憎當作
[00:14:48.000 --> 00:14:50.000]  極美的香氣
[00:14:50.000 --> 00:14:52.000]  誰接納
[00:14:52.000 --> 00:14:54.000]  為神所接
[00:14:54.000 --> 00:14:56.000]  上面的帳簿
[00:14:56.000 --> 00:14:58.000]  十五節
[00:14:58.000 --> 00:15:00.000]  是平面的
[00:15:00.000 --> 00:15:02.000]  教會給保羅
[00:15:02.000 --> 00:15:04.000]  人給人
[00:15:04.000 --> 00:15:06.000]  保羅說我現在轉彎
[00:15:06.000 --> 00:15:08.000]  我一定
[00:15:08.000 --> 00:15:10.000]  十八節轉彎
[00:15:10.000 --> 00:15:12.000]  我收的的而且確是你們在地面上
[00:15:12.000 --> 00:15:14.000]  人給人之間的東西
[00:15:14.000 --> 00:15:16.000]  不過我覺得不是
[00:15:16.000 --> 00:15:18.000]  我和你之間的關係
[00:15:18.000 --> 00:15:20.000]  是上帝收
[00:15:20.000 --> 00:15:22.000]  他說明的
[00:15:22.000 --> 00:15:24.000]  神所接納
[00:15:24.000 --> 00:15:26.000]  如果你查聖經的極美的香氣
[00:15:26.000 --> 00:15:28.000]  舊的和合本叫做輕香之氣
[00:15:28.000 --> 00:15:30.000]  輕香之氣
[00:15:30.000 --> 00:15:32.000]  這個說話從來不是從人的角度去說的
[00:15:32.000 --> 00:15:36.000]  第一次獻輕香之氣是怎樣呢
[00:15:36.000 --> 00:15:38.000]  我讀和合本
[00:15:38.000 --> 00:15:40.000]  諾亞威耶和華足料一座壇
[00:15:40.000 --> 00:15:42.000]  那各樣潔淨的生畜
[00:15:42.000 --> 00:15:44.000]  飛了獻在壇上
[00:15:44.000 --> 00:15:46.000]  為凡濟
[00:15:46.000 --> 00:15:48.000]  耀華聞那
[00:15:48.000 --> 00:15:50.000]  輕香之氣
[00:15:50.000 --> 00:15:52.000]  所以說真的
[00:15:52.000 --> 00:15:54.000]  輕香之氣不是人說的
[00:15:54.000 --> 00:15:56.000]  說話來的
[00:15:56.000 --> 00:15:58.000]  所以保羅說是神所接納
[00:15:58.000 --> 00:16:00.000]  的意思
[00:16:00.000 --> 00:16:02.000]  大家可以現在
[00:16:02.000 --> 00:16:04.000]  重新再想想
[00:16:04.000 --> 00:16:06.000]  錢物資
[00:16:06.000 --> 00:16:08.000]  個人的
[00:16:08.000 --> 00:16:10.000]  親人的支援
[00:16:10.000 --> 00:16:12.000]  的確是從
[00:16:12.000 --> 00:16:14.000]  肥立比教會
[00:16:14.000 --> 00:16:16.000]  平面的
[00:16:16.000 --> 00:16:18.000]  人的
[00:16:18.000 --> 00:16:20.000]  給保羅的
[00:16:20.000 --> 00:16:22.000]  不過保羅就說
[00:16:22.000 --> 00:16:24.000]  弟兄姊妹
[00:16:24.000 --> 00:16:26.000]  我不是不想謝謝你
[00:16:26.000 --> 00:16:28.000]  我不是沒有人給
[00:16:28.000 --> 00:16:30.000]  不過我想你看你們所給出的東西
[00:16:30.000 --> 00:16:32.000]  究竟是給我
[00:16:32.000 --> 00:16:34.000]  還是給我的主人
[00:16:34.000 --> 00:16:40.000]  我原本沒有想到
[00:16:40.000 --> 00:16:42.000]  接下來要說的話
[00:16:42.000 --> 00:16:44.000]  不過現在我覺得
[00:16:44.000 --> 00:16:46.000]  我不是想拖時間
[00:16:46.000 --> 00:16:48.000]  但我覺得應該是時候要說說
[00:16:48.000 --> 00:16:50.000]  尤其是對你們
[00:16:50.000 --> 00:16:52.000]  這麼大的教會來說
[00:16:52.000 --> 00:16:54.000]  我回到
[00:16:54.000 --> 00:16:56.000]  明道社工作
[00:16:56.000 --> 00:16:58.000]  都有近十年的時間
[00:16:58.000 --> 00:17:00.000]  以前都在
[00:17:00.000 --> 00:17:02.000]  教會裏面有侍奉
[00:17:02.000 --> 00:17:06.000]  我就很不喜歡聽到我們幾個當官的說話
[00:17:06.000 --> 00:17:08.000]  特別是可能已經是侍奉了人
[00:17:08.000 --> 00:17:12.000]  他就說
[00:17:12.000 --> 00:17:14.000]  當然啦
[00:17:14.000 --> 00:17:16.000]  他是金主來的
[00:17:16.000 --> 00:17:18.000]  不知道你有沒有說
[00:17:18.000 --> 00:17:20.000]  我不知道你們有沒有聽
[00:17:20.000 --> 00:17:22.000]  他是金主
[00:17:22.000 --> 00:17:24.000]  金主即是什麼
[00:17:24.000 --> 00:17:26.000]  你們就是做教會的侍工
[00:17:26.000 --> 00:17:28.000]  後面有些人是支持你的
[00:17:28.000 --> 00:17:30.000]  你最重要是
[00:17:30.000 --> 00:17:32.000]  你最重要是那些人開心
[00:17:32.000 --> 00:17:36.000]  你將這個說話放在保羅身上
[00:17:36.000 --> 00:17:40.000]  保羅從來不准許說這些說話
[00:17:40.000 --> 00:17:42.000]  什麼金主
[00:17:42.000 --> 00:17:44.000]  主就是主不需要金主
[00:17:44.000 --> 00:17:46.000]  靠著家族的力量的主
[00:17:46.000 --> 00:17:48.000]  舊時的日本人說
[00:17:48.000 --> 00:17:50.000]  凡事都能做
[00:17:50.000 --> 00:17:52.000]  保羅說肥辣比人
