
[00:00:00.000 --> 00:00:09.000]  《文素記》是摩西五經的第四部書
[00:02:33.000 --> 00:02:35.000]  他們是一個家族
[00:02:35.000 --> 00:02:39.000]  雅各帶著十二個兒子進入埃及
[00:02:39.000 --> 00:02:42.000]  出來的時候變成十二個支派
[00:02:42.000 --> 00:02:44.000]  是一個民族
[00:02:44.000 --> 00:02:46.000]  一個民族的誕生
[00:02:46.000 --> 00:02:48.000]  又在這個民族的誕生之後
[00:02:48.000 --> 00:02:54.000]  神再揀選一些能夠結證自己
[00:02:54.000 --> 00:02:57.000]  成為聖結的子民
[00:02:57.000 --> 00:03:00.000]  在利美記神要以色列人
[00:03:00.000 --> 00:03:04.000]  是獻祭和透過律法來分別為聖
[00:03:04.000 --> 00:03:06.000]  成為聖結的子民
[00:03:06.000 --> 00:03:09.000]  範圍又窄了
[00:03:09.000 --> 00:03:13.000]  到了文素記是甚麼呢?
[00:03:13.000 --> 00:03:16.000]  是一支軍隊的誕生
[00:03:16.000 --> 00:03:18.000]  不知道大家有沒有讀過
[00:03:18.000 --> 00:03:23.000]  剛才文素記一章一至三節說甚麼
[00:03:23.000 --> 00:03:25.000]  是要數典人民
[00:03:25.000 --> 00:03:30.000]  以致看看有多少個男丁可以為神打仗
[00:03:30.000 --> 00:03:33.000]  而這一節同樣的經文
[00:03:33.000 --> 00:03:38.000]  第一章是重複出現了十四次
[00:03:38.000 --> 00:03:43.000]  所以很明顯神又要在聖結的子民當中
[00:03:43.000 --> 00:03:47.000]  揀選一些為祂征戰的一隊軍隊
[00:03:47.000 --> 00:03:51.000]  這就是軍隊的誕生
[00:03:51.000 --> 00:03:55.000]  一個基督徒的生命不是一個遊樂場
[00:03:55.000 --> 00:03:59.000]  一個基督徒的生命是一個屬靈的戰場
[00:03:59.000 --> 00:04:01.000]  我們是要打仗的
[00:04:01.000 --> 00:04:06.000]  我們再看看文素記
[00:04:06.000 --> 00:04:11.000]  其實摩西五經裏面
[00:04:11.000 --> 00:04:15.000]  有很多與舊恩有關的訊息
[00:04:15.000 --> 00:04:18.000]  有很多與耶穌基督有關的訊息
[00:04:18.000 --> 00:04:22.000]  其實整部聖經都是關於耶穌基督
[00:04:22.000 --> 00:04:25.000]  整部聖經都是關於舊恩
[00:04:25.000 --> 00:04:28.000]  記不記得耶穌基督復活之後
[00:04:28.000 --> 00:04:32.000]  在路加福音24章44節
[00:04:32.000 --> 00:04:34.000]  他怎樣跟門徒說
[00:04:34.000 --> 00:04:39.000]  他在舊約裏面所有關於自己的經文
[00:04:39.000 --> 00:04:42.000]  他都細細跟門徒解釋
[00:04:42.000 --> 00:04:44.000]  所以的確在舊約裏面
[00:04:44.000 --> 00:04:49.000]  很多很多的經文都是有關耶穌基督和舊恩
[00:04:49.000 --> 00:04:52.000]  摩西五經亦都不例外
[00:04:52.000 --> 00:04:55.000]  我為何會跟大家說文素記
[00:04:55.000 --> 00:04:57.000]  因為我在舊教會的時候
[00:04:57.000 --> 00:05:01.000]  跟他們說了創世記去到利未記
[00:05:01.000 --> 00:05:07.000]  創世記是說人在第三章墮落了
[00:05:07.000 --> 00:05:12.000]  然後神不斷地與以色列人的始祖納約
[00:05:12.000 --> 00:05:14.000]  與人類納約
[00:05:14.000 --> 00:05:15.000]  想救贖人
[00:05:15.000 --> 00:05:18.000]  所以我叫它做救贖的約
[00:05:18.000 --> 00:05:23.000]  昌哥埃及記本身就是一個救贖的訊息
[00:05:23.000 --> 00:05:26.000]  是說神救贖以色列人出埃及
[00:05:26.000 --> 00:05:30.000]  正如神救贖我們每一個人脫離罪的捆綁
[00:05:30.000 --> 00:05:35.000]  但出埃及記裏面你能夠見到很多耶穌基督的影子
[00:05:35.000 --> 00:05:37.000]  耶穌基督的片段
[00:05:37.000 --> 00:05:40.000]  例如在出埃及記第十二章
[00:05:40.000 --> 00:05:42.000]  講那隻逾越節的羔羊
[00:05:42.000 --> 00:05:44.000]  就是耶穌基督的影子
[00:05:44.000 --> 00:05:48.000]  在出埃及記二十五章
[00:05:48.000 --> 00:05:53.000]  講到會幕裏面所有的陳設都與耶穌基督有關
[00:05:53.000 --> 00:05:55.000]  利未記呢?
[00:05:55.000 --> 00:05:58.000]  利未記亦都有救贖的意義
[00:05:58.000 --> 00:06:00.000]  是講獻祭的
[00:06:00.000 --> 00:06:04.000]  以色列人透過獻祭能與神和好
[00:06:04.000 --> 00:06:06.000]  是指向什麼?
[00:06:06.000 --> 00:06:08.000]  好像希伯來書告訴我們
[00:06:08.000 --> 00:06:10.000]  是指向耶穌基督的祭
[00:06:10.000 --> 00:06:12.000]  一次過的祭
[00:06:12.000 --> 00:06:14.000]  令我們永遠與神和好
[00:06:14.000 --> 00:06:18.000]  不需要再獻千千萬萬的羔羊
[00:06:18.000 --> 00:06:20.000]  民訴記呢?
[00:06:20.000 --> 00:06:24.000]  民訴記我覺得是講那條救贖的路
[00:06:24.000 --> 00:06:28.000]  就是那條以色列人走上來出現問題
[00:06:28.000 --> 00:06:32.000]  願我和大家都能夠一起走這條曠野的路
[00:06:32.000 --> 00:06:34.000]  這條救贖的路
[00:06:34.000 --> 00:06:38.000]  願我們一起走出這個曠野
[00:06:38.000 --> 00:06:42.000]  想和大家約法三章
[00:06:42.000 --> 00:06:44.000]  如何約法三章?
[00:06:44.000 --> 00:06:49.000]  民訴記一共有三十六章書
[00:06:49.000 --> 00:06:52.000]  如果是每個星期讀三章的話
[00:06:52.000 --> 00:06:54.000]  剛剛十二個星期就讀完
[00:06:54.000 --> 00:07:00.000]  我不會每個星期都和你們講道
[00:07:00.000 --> 00:07:02.000]  聽得多你們都會厭
[00:07:02.000 --> 00:07:07.000]  黃慶元牧師 黃慶元長老會來和我們分享
[00:07:07.000 --> 00:07:09.000]  有宣教的講道
[00:07:09.000 --> 00:07:11.000]  一個月一次
[00:07:11.000 --> 00:07:13.000]  所以我大概民訴記的訊息
[00:07:13.000 --> 00:07:15.000]  大概只有十個訊息
[00:07:15.000 --> 00:07:18.000]  所以如果一個星期讀三章
[00:07:18.000 --> 00:07:20.000]  應該是絕對沒有問題
[00:07:20.000 --> 00:07:22.000]  是能夠讀完
[00:07:22.000 --> 00:07:25.000]  希望大家先讀了民訴記
[00:07:25.000 --> 00:07:28.000]  才回來聽會更加有得著
[00:07:28.000 --> 00:07:33.000]  先講講民訴記的書名很有意思
[00:07:33.000 --> 00:07:37.000]  民訴記的書名是由七十字譯本的希臘文
[00:07:37.000 --> 00:07:40.000]  是「Arithmetic」這個字出來
[00:07:40.000 --> 00:07:42.000]  也就是計算
[00:07:42.000 --> 00:07:45.000]  Arithmetic 計算
[00:07:45.000 --> 00:07:49.000]  拉丁文就是Numeric
[00:07:49.000 --> 00:07:52.000]  英文就是Numbers
[00:07:52.000 --> 00:07:58.000]  所以我們英文的聖經民訴記就叫做Numbers
[00:07:58.000 --> 00:08:02.000]  這個名稱是很有意義的
[00:08:02.000 --> 00:08:07.000]  因為你會看到民訴記裡面曾經兩次數點人民
[00:08:07.000 --> 00:08:10.000]  第一次是第一章和第二章
[00:08:10.000 --> 00:08:14.000]  第二次是第26章再次數點人民
[00:08:14.000 --> 00:08:18.000]  所以這個名稱是非常貼切
[00:08:18.000 --> 00:08:22.000]  希伯來文的名字又是什麼呢
[00:08:22.000 --> 00:08:25.000]  希伯來人很有趣
[00:08:25.000 --> 00:08:27.000]  每逢有一本書的時候
[00:08:27.000 --> 00:08:31.000]  他就會選那本書第一句的句子
[00:08:31.000 --> 00:08:33.000]  裡面找一個重要的字出來
[00:08:33.000 --> 00:08:36.000]  就成為這本書的書名
[00:08:36.000 --> 00:08:39.000]  這個很好的例子就是創世記
[00:08:39.000 --> 00:08:41.000]  創世記是什麼呢
[00:08:41.000 --> 00:08:43.000]  「起初神創造天地」
[00:08:43.000 --> 00:08:46.000]  起初這個字就是Bereshit
[00:08:46.000 --> 00:08:49.000]  是希伯來文Bereshit
[00:08:49.000 --> 00:08:53.000]  就成為了創世記的名字
[00:08:53.000 --> 00:08:56.000]  這個書名也很有意思
[00:08:56.000 --> 00:08:59.000]  因為剛才我們讀經文的時候
[00:08:59.000 --> 00:09:03.000]  發覺原來一開始在第一章的時候
[00:09:03.000 --> 00:09:06.000]  那些以色列人在哪裡呢
[00:09:06.000 --> 00:09:09.000]  在西奈的曠野
[00:09:09.000 --> 00:09:12.000]  你會發覺去到36章
[00:09:12.000 --> 00:09:14.000]  他們仍然是曠野
[00:09:14.000 --> 00:09:18.000]  每一個字在摸鴿的平原都是一個曠野
[00:09:18.000 --> 00:09:21.000]  在約旦河的河邊是對著耶利哥的
[00:09:21.000 --> 00:09:26.000]  就快要過約旦河去耶利哥那邊
[00:09:26.000 --> 00:09:32.000]  所以說到曠野也是一個很貼切的名字
[00:09:32.000 --> 00:09:36.000]  又有第三個名字叫做耶和華曉語
[00:09:36.000 --> 00:09:38.000]  因為這本書曾經有150次
[00:09:38.000 --> 00:09:42.000]  是講耶和華和他的僕人說話
[00:09:42.000 --> 00:09:44.000]  用不同的方式
[00:09:44.000 --> 00:09:47.000]  150節的經文講耶和華曉語
[00:09:47.000 --> 00:09:49.000]  或者吩咐他的僕人
[00:09:49.000 --> 00:09:58.000]  我們今天會講文措記的第一至第四章
[00:09:58.000 --> 00:10:03.000]  第一和第二章是講數點十二支派
[00:10:03.000 --> 00:10:08.000]  第三和第四章是講數點利未人
[00:10:08.000 --> 00:10:10.000]  都是數點
[00:10:10.000 --> 00:10:12.000]  所以分段分開
[00:10:12.000 --> 00:10:15.000]  一和二章和三和四章
[00:10:15.000 --> 00:10:17.000]  數點的方式是很不同
[00:10:17.000 --> 00:10:20.000]  數點以色列人是數二十歲開外
[00:10:20.000 --> 00:10:27.000]  數利未人是數一個月大的BB以上的人
[00:10:27.000 --> 00:10:29.000]  不同的數法
[00:10:29.000 --> 00:10:33.000]  在文措記一章48至54節
[00:10:33.000 --> 00:10:35.000]  當數點以色列人時
[00:10:35.000 --> 00:10:37.000]  神說不要數利未人
[00:10:37.000 --> 00:10:40.000]  留第三第四章才數
[00:10:40.000 --> 00:10:45.000]  我說12支派又說數利未人
[00:10:45.000 --> 00:10:47.000]  你們想想
[00:10:47.000 --> 00:10:49.000]  不是出了13支派嗎
[00:10:49.000 --> 00:10:51.000]  12支派加利未
[00:10:51.000 --> 00:10:55.000]  如果你們記得這是雅各的家事
[00:10:55.000 --> 00:10:59.000]  不知道大家記不記得雅各有12個兒子
[00:10:59.000 --> 00:11:02.000]  本來12支派應該是由12個兒子
[00:11:02.000 --> 00:11:04.000]  每個兒子一個支派
[00:11:04.000 --> 00:11:08.000]  但記不記得創世記第48章
[00:11:08.000 --> 00:11:10.000]  約瑟帶兩個兒子
[00:11:10.000 --> 00:11:13.000]  以法連和馬拿西去見雅各
[00:11:13.000 --> 00:11:15.000]  記不記得這件事
[00:11:15.000 --> 00:11:19.000]  當時雅各做了兩件事
[00:11:19.000 --> 00:11:25.000]  第一件事是將以法連和馬拿西的輩分提高了一倍
[00:11:25.000 --> 00:11:28.000]  和他那12個兒子同輩
[00:11:28.000 --> 00:11:33.000]  這就確定了約瑟長子的名份
[00:11:33.000 --> 00:11:37.000]  因為長子會得到商分
[00:11:37.000 --> 00:11:42.000]  所以將他兩個兒子以法連和馬拿西提高了一倍後
[00:11:42.000 --> 00:11:44.000]  將來進入加南地
[00:11:44.000 --> 00:11:47.000]  封地有商分
[00:11:47.000 --> 00:11:51.000]  確定了約瑟長子的名份
[00:11:51.000 --> 00:11:53.000]  第二件事雅各所做的
[00:11:53.000 --> 00:11:57.000]  就是將以法連納為長子
[00:11:57.000 --> 00:11:59.000]  以法連其實是小兒子
[00:11:59.000 --> 00:12:00.000]  約瑟兩個兒子
[00:12:00.000 --> 00:12:02.000]  一個馬拿西一個以法連
[00:12:02.000 --> 00:12:03.000]  以法連是小兒子
[00:12:03.000 --> 00:12:05.000]  馬拿西是大兒子
[00:12:05.000 --> 00:12:06.000]  那麼奇怪
[00:12:06.000 --> 00:12:09.000]  雅各納了一個小兒子做長子
[00:12:09.000 --> 00:12:13.000]  其實雅各自己也是小兒子
[00:12:13.000 --> 00:12:16.000]  他是騙取了長子的名份
[00:12:16.000 --> 00:12:21.000]  所以他交叉手納了以法連做長子
[00:12:21.000 --> 00:12:24.000]  這是雅各臨終的遺命
[00:12:24.000 --> 00:12:26.000]  就是做了這兩件事
[00:12:26.000 --> 00:12:29.000]  在盧文素的第一章
[00:12:29.000 --> 00:12:32.000]  數完以色列人十二支派之後
[00:12:32.000 --> 00:12:37.000]  第二章是說到如何行軍安營
[00:12:37.000 --> 00:12:41.000]  軍隊分開四支軍隊
[00:12:41.000 --> 00:12:45.000]  東南西北四支軍隊
[00:12:45.000 --> 00:12:48.000]  行軍的時候東邊的軍隊先行
[00:12:48.000 --> 00:12:50.000]  南邊的軍隊跟著
[00:12:50.000 --> 00:12:53.000]  跟著就是利美人和約瑟
[00:12:53.000 --> 00:12:56.000]  跟著就是西邊的軍隊
[00:12:56.000 --> 00:12:59.000]  然後到北邊的軍隊
[00:12:59.000 --> 00:13:04.000]  安營就是將會幕放在中間
[00:13:04.000 --> 00:13:09.000]  東南西北圍著這個會幕
[00:13:09.000 --> 00:13:11.000]  如果你會發覺
[00:13:11.000 --> 00:13:15.000]  經文從來沒有說東南面西北面
[00:13:15.000 --> 00:13:17.000]  東就是東 西就是西
[00:13:17.000 --> 00:13:20.000]  南就是南 北就是北
[00:13:20.000 --> 00:13:23.000]  排列這些支派的時候
[00:13:23.000 --> 00:13:26.000]  不是計算雅各的兒子的大小
[00:13:26.000 --> 00:13:30.000]  是計算他老婆的地位
[00:13:30.000 --> 00:13:33.000]  很有趣
[00:13:33.000 --> 00:13:37.000]  他的大太太大老婆是誰
[00:13:37.000 --> 00:13:40.000]  是利亞
[00:13:40.000 --> 00:13:42.000]  利亞一共有六個兒子
[00:13:42.000 --> 00:13:43.000]  記不記得
[00:13:43.000 --> 00:13:48.000]  所以東邊的軍隊就是利亞所出
[00:13:48.000 --> 00:13:52.000]  有猶大 有以撒加 有西布倫三個兒子
[00:13:52.000 --> 00:13:56.000]  人數一共是18萬6千4百人
[00:13:56.000 --> 00:14:00.000]  是所有四支軍隊當中最多人的
[00:14:00.000 --> 00:14:02.000]  是東邊的軍隊
[00:14:02.000 --> 00:14:03.000]  他是先鋒
[00:14:03.000 --> 00:14:07.000]  衝鋒陷陣就是東邊的軍隊先行
[00:14:07.000 --> 00:14:11.000]  第二隊的軍隊是南邊的軍隊
[00:14:11.000 --> 00:14:14.000]  說完利亞有六個兒子
[00:14:14.000 --> 00:14:18.000]  去了三個做東邊的軍隊
[00:14:18.000 --> 00:14:20.000]  應該還有三個
[00:14:20.000 --> 00:14:24.000]  但不要忘記利亞第三個兒子是誰
[00:14:24.000 --> 00:14:26.000]  是利美
[00:14:26.000 --> 00:14:29.000]  利美不打仗的利美人
[00:14:29.000 --> 00:14:34.000]  所以沒有利美人就要找皮女的兒子補償
[00:14:34.000 --> 00:14:38.000]  所以就找加德補償了
[00:14:38.000 --> 00:14:41.000]  所以利亞兩個兒子劉變和西勉
[00:14:41.000 --> 00:14:43.000]  加上皮女的兒子加德
[00:14:43.000 --> 00:14:45.000]  就成為南邊的軍隊
[00:14:45.000 --> 00:14:49.000]  一共是15萬1450人
[00:14:49.000 --> 00:14:51.000]  西邊的軍隊呢
[00:14:51.000 --> 00:14:53.000]  西邊的軍隊是第二個老婆的
[00:14:53.000 --> 00:14:55.000]  是拉傑的
[00:14:55.000 --> 00:14:57.000]  拉傑有多少個弟弟
[00:14:57.000 --> 00:14:59.000]  兩個
[00:14:59.000 --> 00:15:01.000]  約瑟和辯雅文
[00:15:01.000 --> 00:15:05.000]  剛才說了約瑟是由兩個兒子補償
[00:15:05.000 --> 00:15:11.000]  所以西邊的軍隊是以法連馬拿西和辯雅文
[00:15:11.000 --> 00:15:13.000]  三個支派
[00:15:13.000 --> 00:15:16.000]  人數一共是18萬8千1百人
[00:15:16.000 --> 00:15:18.000]  是所有軍隊當中最少人的
[00:15:18.000 --> 00:15:25.000]  而北邊的軍隊就是由所有皮女所生的
[00:15:25.000 --> 00:15:28.000]  有彈有瓦切有拿弗他利
[00:15:28.000 --> 00:15:31.000]  加起來是15萬7千6百人
[00:15:31.000 --> 00:15:34.000]  是第二人多的軍隊
[00:15:34.000 --> 00:15:37.000]  這一隊軍隊是排在後面
[00:15:37.000 --> 00:15:39.000]  是用來壓陣的
[00:15:39.000 --> 00:15:42.000]  當敵人有很多時來攻擊他們的時候
[00:15:42.000 --> 00:15:44.000]  如果由後面來攻擊的話
[00:15:44.000 --> 00:15:48.000]  就要由北邊的軍隊來抵禦來抵抗
[00:15:48.000 --> 00:15:52.000]  四支軍隊加起來有多少人呢
[00:15:52.000 --> 00:15:55.000]  60萬3千5百50人
[00:15:55.000 --> 00:16:00.000]  就是當時20歲開外的12支派的人數
[00:16:00.000 --> 00:16:05.000]  這個數字在出埃及記38章26節出現過
[00:16:05.000 --> 00:16:09.000]  是說當時出埃及的時候有多少人數
[00:16:09.000 --> 00:16:12.000]  為什麼這個數目會這麼準確呢
[00:16:12.000 --> 00:16:15.000]  因為是民數記的時候所數的
[00:16:15.000 --> 00:16:19.000]  第二次數點的時候有26章
[00:16:19.000 --> 00:16:22.000]  這次數點也是20歲開外
[00:16:22.000 --> 00:16:24.000]  但完全是不同了的一班人
[00:16:24.000 --> 00:16:27.000]  第一代由於他們的不信
[00:16:27.000 --> 00:16:31.000]  除了約書亞和加納兩個
[00:16:31.000 --> 00:16:34.000]  全部的人已經死在曠野
[00:16:34.000 --> 00:16:38.000]  新的一代一共有60萬1千7百30人
[00:16:38.000 --> 00:16:41.000]  感謝神沒有少到多少人
[00:16:41.000 --> 00:16:44.000]  仍然是60萬的大軍
[00:16:44.000 --> 00:16:48.000]  如果加上他們的妻子婦孺
[00:16:48.000 --> 00:16:53.000]  一共差不多有200萬人在曠野裏面
[00:16:53.000 --> 00:16:59.000]  有沒有看到經文說民數記2章17節
[00:16:59.000 --> 00:17:02.000]  隨後會幕要往前行
[00:17:02.000 --> 00:17:05.000]  有利未盈在諸刑中間
[00:17:05.000 --> 00:17:10.000]  他們怎樣國安刑就怎樣往前行
[00:17:10.000 --> 00:17:14.000]  國安本位國歸本獨
[00:17:14.000 --> 00:17:17.000]  當他們國安本位的時候
[00:17:17.000 --> 00:17:21.000]  出現了什麼形狀出來
[00:17:21.000 --> 00:17:25.000]  一個十字架來的很有趣的
[00:17:25.000 --> 00:17:27.000]  他們自己可能不知道
[00:17:27.000 --> 00:17:29.000]  你要居高臨下望下去
[00:17:29.000 --> 00:17:31.000]  你才見得到這個十字架
[00:17:31.000 --> 00:17:34.000]  什麼叫做國歸本獨
[00:17:34.000 --> 00:17:38.000]  和合本在18年前用了個很深的字
[00:17:38.000 --> 00:17:40.000]  獨
[00:17:40.000 --> 00:17:42.000]  如果你看回二章二節
[00:17:42.000 --> 00:17:46.000]  你會發覺獨字的意思就是軍旗的意思
[00:17:46.000 --> 00:17:50.000]  那究竟四支軍隊有什麼軍旗
[00:17:50.000 --> 00:17:54.000]  在東邊的軍隊是由大做首領
[00:17:54.000 --> 00:17:58.000]  記不記得雅各在創世記49章
[00:17:58.000 --> 00:18:00.000]  祝福自己12個兒子的時候
[00:18:00.000 --> 00:18:02.000]  怎樣祝福由大
[00:18:02.000 --> 00:18:04.000]  是笑獅子
[00:18:04.000 --> 00:18:06.000]  是一隻細小的獅子
[00:18:06.000 --> 00:18:09.000]  所以東邊軍隊的軍旗是一隻獅子
[00:18:09.000 --> 00:18:11.000]  猶太人個個都知道
[00:18:11.000 --> 00:18:13.000]  西邊的軍隊呢
[00:18:13.000 --> 00:18:18.000]  西邊的軍隊是由以法蓮來做首領
[00:18:18.000 --> 00:18:24.000]  在創世記49章就說雅各祝福12個兒子
[00:18:24.000 --> 00:18:29.000]  在生命記33章摩西就祝福12支派
[00:18:29.000 --> 00:18:33.000]  其中祝福以法蓮和馬拿西說他們什麼
[00:18:33.000 --> 00:18:35.000]  說他們好像野牛
[00:18:35.000 --> 00:18:37.000]  有牛的角
[00:18:37.000 --> 00:18:42.000]  以致能夠抵足萬方去到地極
[00:18:42.000 --> 00:18:47.000]  所以在西邊的軍隊由以法蓮來做首領
[00:18:47.000 --> 00:18:49.000]  他們的軍旗是一隻牛
[00:18:49.000 --> 00:18:52.000]  這些猶太人都很清楚
[00:18:52.000 --> 00:18:56.000]  北邊的軍隊就需要解釋一下
[00:18:56.000 --> 00:18:59.000]  北邊的軍隊是由但來做首領
[00:18:59.000 --> 00:19:03.000]  但在雅各祝福12個兒子的時候
[00:19:03.000 --> 00:19:06.000]  但就像路上的蛇一樣
[00:19:06.000 --> 00:19:10.000]  所以但的軍旗一向都是一條蛇
[00:19:10.000 --> 00:19:13.000]  為什麼會變成一隻鷹這麼奇怪呢
[00:19:13.000 --> 00:19:16.000]  根據猶太人拉比說
[00:19:16.000 --> 00:19:21.000]  原來有一個但的首領叫做阿希爾謝
[00:19:21.000 --> 00:19:26.000]  這個人的名字你可以在文數記一章12節找到
[00:19:26.000 --> 00:19:32.000]  阿希爾謝這個人不喜歡用蛇來做軍旗
[00:19:32.000 --> 00:19:33.000]  為什麼呢
[00:19:33.000 --> 00:19:35.000]  因為蛇代表什麼呢
[00:19:35.000 --> 00:19:37.000]  在聖經裡面是代表撒旦
[00:19:37.000 --> 00:19:39.000]  代表魔鬼
[00:19:39.000 --> 00:19:43.000]  所以他把蛇變成軍旗是一隻鷹
[00:19:43.000 --> 00:19:45.000]  口中咬著一條蛇
[00:19:45.000 --> 00:19:47.000]  這個就很有意思了
[00:19:47.000 --> 00:19:50.000]  因為我們知道聖經裡面鷹是代表神
[00:19:50.000 --> 00:19:53.000]  神的口中咬著一條蛇的意思就是
[00:19:53.000 --> 00:19:56.000]  神永遠都是控制著撒旦
[00:19:56.000 --> 00:19:58.000]  這個軍旗很有意思
[00:19:58.000 --> 00:20:00.000]  根據猶太人拉比
[00:20:00.000 --> 00:20:03.000]  但的軍旗就變成一隻鷹
[00:20:03.000 --> 00:20:09.000]  南面的軍隊是由劉變來做首領
[00:20:09.000 --> 00:20:11.000]  劉變是誰呢
[00:20:11.000 --> 00:20:14.000]  劉變是亞國的長子
[00:20:14.000 --> 00:20:19.000]  所以名正言順是以人來做軍旗
[00:20:19.000 --> 00:20:22.000]  所以就出現了四個軍旗
[00:20:22.000 --> 00:20:24.000]  東面的是獅子
[00:20:24.000 --> 00:20:25.000]  南面的是人
[00:20:25.000 --> 00:20:26.000]  西面的是牛
[00:20:26.000 --> 00:20:28.000]  北面的是鷹
[00:20:28.000 --> 00:20:34.000]  如果大家大兄姊妹有留心舊約和新約
[00:20:34.000 --> 00:20:37.000]  在以西傑書一章和十章
[00:20:37.000 --> 00:20:40.000]  在啟示錄的第四章都有提到
[00:20:40.000 --> 00:20:44.000]  在神的寶座面前是有什麼呢
[00:20:44.000 --> 00:20:47.000]  是有一種天使叫做四活物
[00:20:47.000 --> 00:20:51.000]  四活物的天使是有四個面
[00:20:51.000 --> 00:20:52.000]  第一個面是獅子
[00:20:52.000 --> 00:20:54.000]  第二個面是人
[00:20:54.000 --> 00:20:55.000]  第三個面是牛
[00:20:55.000 --> 00:20:57.000]  第四個面是鷹
[00:20:57.000 --> 00:21:01.000]  當他找人的面望著你的時候
[00:21:01.000 --> 00:21:04.000]  他的右邊就是獅子的面
[00:21:04.000 --> 00:21:06.000]  他的左邊就是牛的面
[00:21:06.000 --> 00:21:09.000]  他的後面就是一隻鷹的面
[00:21:09.000 --> 00:21:11.000]  這麼巧的
[00:21:11.000 --> 00:21:15.000]  為什麼好像以色列人的軍旗一樣
[00:21:15.000 --> 00:21:20.000]  我絕對不相信聖經裡面有巧合的事
[00:21:20.000 --> 00:21:22.000]  一切都是神的安排
[00:21:22.000 --> 00:21:28.000]  你說神的寶座四周圍圍著四活物
[00:21:28.000 --> 00:21:31.000]  四個面有什麼意思才行呢
[00:21:31.000 --> 00:21:35.000]  記不記得上星期和大家講四福音
[00:21:35.000 --> 00:21:39.000]  馬太福音形容耶穌基督是什麼
[00:21:39.000 --> 00:21:41.000]  是王
[00:21:41.000 --> 00:21:43.000]  王是獅子
[00:21:43.000 --> 00:21:48.000]  記不記得馬可福音描述耶穌基督是什麼
[00:21:48.000 --> 00:21:50.000]  是僕人
[00:21:50.000 --> 00:21:52.000]  僕人是牛
[00:21:52.000 --> 00:21:56.000]  路加福音描述耶穌基督是人子
[00:21:56.000 --> 00:21:58.000]  人子就是人
[00:21:58.000 --> 00:22:02.000]  而約翰福音描述耶穌基督是鷹
[00:22:02.000 --> 00:22:03.000]  是神
[00:22:03.000 --> 00:22:04.000]  神就是鷹
[00:22:04.000 --> 00:22:08.000]  其實所講的是一個救贖
[00:22:08.000 --> 00:22:12.000]  神的寶座四周圍圍著他的感謝神
[00:22:12.000 --> 00:22:14.000]  就是他的救贖
[00:22:14.000 --> 00:22:16.000]  為什麼說是救贖呢
