
[00:00:00.000 --> 00:00:02.240]  今天給的題目叫做
[00:05:53.440 --> 00:05:54.800]  我跟他聊天的時候
[00:05:54.800 --> 00:05:56.320]  他說我很難相信耶穌
[00:05:56.320 --> 00:05:57.880]  我又吸煙
[00:05:57.880 --> 00:06:00.240]  我生活又亂七八糟
[00:06:00.240 --> 00:06:01.880]  我說不是的
[00:06:01.880 --> 00:06:04.000]  我說聖經你讀吧
[00:06:04.000 --> 00:06:06.440]  因為他是讀過基督教的中學
[00:06:06.440 --> 00:06:08.640]  我說你讀聖經你也看到
[00:06:08.640 --> 00:06:09.400]  耶穌說
[00:06:09.400 --> 00:06:11.720]  他說我來是要尋找罪人
[00:06:11.720 --> 00:06:13.200]  不是要尋找義人
[00:06:13.800 --> 00:06:15.880]  他說有病的人才要醫生
[00:06:15.880 --> 00:06:17.560]  沒有病的人才要醫生
[00:06:17.560 --> 00:06:20.480]  不是要你做了聖人才可以信耶穌
[00:06:20.480 --> 00:06:23.000]  就是因為你這樣的困難
[00:06:23.000 --> 00:06:24.520]  你有這樣的問題
[00:06:24.520 --> 00:06:26.480]  這樣才信耶穌
[00:06:26.480 --> 00:06:27.600]  我說是嗎?
[00:06:27.600 --> 00:06:28.960]  我說我還吸煙的
[00:06:28.960 --> 00:06:30.280]  我還沒戒的
[00:06:30.280 --> 00:06:31.000]  我說呢
[00:06:31.000 --> 00:06:33.680]  我相信如果你成為基督徒之後
[00:06:33.680 --> 00:06:35.480]  你的生命裡面有改變
[00:06:35.480 --> 00:06:38.440]  你自然就會慢慢慢慢不需要吸煙
[00:06:38.440 --> 00:06:39.560]  我不會逼你
[00:06:39.560 --> 00:06:40.840]  人都沒有逼你
[00:06:40.840 --> 00:06:43.040]  但是你自己自然的
[00:06:43.040 --> 00:06:45.640]  因為你現在吸煙是因為你沒有安全感而已
[00:06:45.640 --> 00:06:46.960]  你緊張而已
[00:06:46.960 --> 00:06:48.840]  你沒有把握而已做人
[00:06:48.840 --> 00:06:49.760]  到有一天
[00:06:49.760 --> 00:06:51.120]  你相信耶穌的時候
[00:06:51.120 --> 00:06:52.720]  神的靈在你裡面的時候
[00:06:52.720 --> 00:06:53.520]  你舒服了
[00:06:53.520 --> 00:06:55.280]  裡面有平安你就不用吸煙了
[00:06:55.280 --> 00:06:57.800]  真的現在告訴你這個見證
[00:06:57.800 --> 00:07:00.680]  然後他信耶穌之後這幾年他戒了
[00:07:00.680 --> 00:07:02.480]  牧師沒有叫他戒
[00:07:02.480 --> 00:07:03.600]  我也沒有叫他戒
[00:07:03.600 --> 00:07:05.040]  他自己覺得不需要
[00:07:05.040 --> 00:07:06.240]  是不是?
[00:07:06.240 --> 00:07:08.120]  初初見他的時候真的很厲害
[00:07:08.120 --> 00:07:09.480]  年輕人很高
[00:07:09.480 --> 00:07:12.520]  但是背景都挺複雜的
[00:07:12.520 --> 00:07:14.280]  那時候不僅吸煙
[00:07:14.280 --> 00:07:15.680]  還暈了身
[00:07:15.680 --> 00:07:17.360]  有一個鼻環
[00:07:17.360 --> 00:07:18.760]  像一頭牛一樣
[00:07:18.760 --> 00:07:21.080]  鼻環兩條這樣垂下來
[00:07:21.080 --> 00:07:22.560]  頭髮是金色的
[00:07:22.560 --> 00:07:23.320]  他說
[00:07:23.320 --> 00:07:25.040]  那個人染錯了我
[00:07:25.040 --> 00:07:26.880]  本來應該叫他金色的和黑色的
[00:07:26.880 --> 00:07:27.720]  一間一間的
[00:07:27.720 --> 00:07:28.840]  像菠蘿一樣
[00:07:28.840 --> 00:07:29.320]  哇
[00:07:29.320 --> 00:07:31.080]  很厲害
[00:07:31.080 --> 00:07:33.080]  今天他變了
[00:07:33.080 --> 00:07:34.240]  信了耶穌他變了
[00:07:34.240 --> 00:07:36.440]  不過有些事情一生都改不了
[00:07:36.440 --> 00:07:38.040]  因為他暈了身
[00:07:38.040 --> 00:07:41.240]  所以今天他去見公的時候
[00:07:41.240 --> 00:07:42.760]  他要戴手套
[00:07:42.760 --> 00:07:43.680]  年輕人
[00:07:43.680 --> 00:07:45.000]  因為老闆一看到
[00:07:45.000 --> 00:07:45.520]  哇
[00:07:45.520 --> 00:07:46.080]  這樣子
[00:07:46.080 --> 00:07:46.640]  你明白嗎?
[00:07:46.640 --> 00:07:47.720]  不會請他的
[00:07:47.720 --> 00:07:49.800]  所以生命是有代價的
[00:07:49.800 --> 00:07:51.520]  不過生命有改變
[00:07:51.520 --> 00:07:52.880]  所以去見公
[00:07:52.880 --> 00:07:55.880]  所以今天我們面對聖靈的果子的時候
[00:07:55.880 --> 00:07:57.760]  我們更加重要的
[00:07:57.760 --> 00:08:00.760]  先問我們的生命裡面有沒有聖靈
[00:08:00.760 --> 00:08:01.560]  這是第一樣
[00:08:01.560 --> 00:08:02.280]  OK?
[00:08:02.280 --> 00:08:03.520]  這是第一個
[00:08:03.520 --> 00:08:06.520]  第二個真理在這段聖經裡面
[00:08:06.520 --> 00:08:07.720]  提醒我們
[00:08:07.720 --> 00:08:09.880]  我們雖然有聖靈
[00:08:09.880 --> 00:08:11.600]  能夠慢慢長出果子
[00:08:11.600 --> 00:08:14.280]  但是裡面還有另外一種的拉力
[00:08:14.280 --> 00:08:16.080]  簡單的像剛剛說的
[00:08:16.080 --> 00:08:18.360]  橙還是橙
[00:08:18.360 --> 00:08:19.480]  雖然甜了
[00:08:19.480 --> 00:08:20.000]  還是橙
[00:08:20.000 --> 00:08:21.480]  橙不會變成果子
[00:08:21.480 --> 00:08:23.720]  所以有時候橙也會酸的
[00:08:23.720 --> 00:08:27.840]  有時候也有這種生命的雜質在裡面
[00:08:27.840 --> 00:08:28.960]  我們始終是人
[00:08:28.960 --> 00:08:33.360]  這個聖經這裡提了很詳細的一段聖經
[00:08:33.360 --> 00:08:34.120]  說到什麼呢?
[00:08:34.120 --> 00:08:36.800]  除了聖靈之外還有肉體
[00:08:36.800 --> 00:08:37.320]  是的
[00:08:37.320 --> 00:08:37.920]  肉體
[00:08:37.920 --> 00:08:40.880]  還有我們的拉力
[00:08:40.880 --> 00:08:42.800]  有一種絲肉的拉力
[00:08:42.800 --> 00:08:44.720]  肉體是很特別的
[00:08:44.720 --> 00:08:45.440]  這個字
[00:08:45.440 --> 00:08:46.120]  Saket Kots
[00:08:46.120 --> 00:08:46.720]  這個字
[00:08:46.720 --> 00:08:49.240]  當然是很邪惡
[00:08:49.240 --> 00:08:49.800]  很多東西
[00:08:49.800 --> 00:08:50.600]  剛剛列了出來
[00:08:50.600 --> 00:08:51.360]  很多的
[00:08:51.360 --> 00:08:54.440]  令我們生命有墮落的力量
[00:08:54.440 --> 00:08:57.080]  但是肉體作為我們的身體
[00:08:57.080 --> 00:08:58.560]  我們天然的慾望
[00:08:58.560 --> 00:09:00.600]  基本上在聖經裡說得很清楚
[00:09:00.600 --> 00:09:01.520]  沒問題的
[00:09:01.520 --> 00:09:03.440]  我們需要吃
[00:09:03.440 --> 00:09:05.560]  我們需要睡覺
[00:09:05.560 --> 00:09:06.560]  我們需要休息
[00:09:06.560 --> 00:09:07.640]  我們需要娛樂
[00:09:07.640 --> 00:09:09.040]  甚至我們需要賺錢
[00:09:09.040 --> 00:09:10.520]  這些沒問題的
[00:09:10.520 --> 00:09:13.840]  子曰食食性也
[00:09:13.840 --> 00:09:16.960]  很多時候我們教中國文化考別人
[00:09:16.960 --> 00:09:18.480]  子曰的子是誰呢?
[00:09:18.480 --> 00:09:20.040]  孔子
[00:09:20.040 --> 00:09:21.240]  當然不是了
[00:09:21.240 --> 00:09:23.040]  孔子不會這麼說話的
[00:09:23.040 --> 00:09:23.880]  孟子
[00:09:23.880 --> 00:09:25.680]  孟子也不會這麼說話的
[00:09:25.680 --> 00:09:27.040]  其實是告子
[00:09:27.040 --> 00:09:29.760]  就是在孟子筆下經常跟他作對的那個
[00:09:29.760 --> 00:09:30.720]  跟他爭辯的那個
[00:09:30.720 --> 00:09:32.160]  告子說吃
[00:09:32.160 --> 00:09:33.640]  人要吃
[00:09:33.640 --> 00:09:34.880]  是人性來的
[00:09:34.880 --> 00:09:36.520]  人要有性慾的滿足
[00:09:36.520 --> 00:09:37.600]  是人性來的嘛
[00:09:37.600 --> 00:09:38.280]  有沒有錯呢?
[00:09:38.280 --> 00:09:39.640]  基本上是沒錯的
[00:09:39.640 --> 00:09:40.560]  不過
[00:09:40.560 --> 00:09:42.000]  分別在哪裡呢?
[00:09:42.000 --> 00:09:44.040]  我們都需要吃
[00:09:44.040 --> 00:09:45.840]  我們需要有普通的
[00:09:45.840 --> 00:09:48.480]  我們每天的生活上的需要
[00:09:48.480 --> 00:09:50.800]  不過如果那樣東西
[00:09:50.800 --> 00:09:53.000]  成為你的控制
[00:09:53.000 --> 00:09:56.960]  你被它操縱
[00:09:56.960 --> 00:09:59.040]  或者你去放縱它
[00:09:59.040 --> 00:10:00.320]  可能就會出問題
[00:10:00.320 --> 00:10:02.440]  我太太是教育家
[00:10:02.440 --> 00:10:04.040]  所以她提了一樣東西
[00:10:04.040 --> 00:10:06.880]  給我有很大的力感的
[00:10:06.880 --> 00:10:08.360]  她提到說
[00:10:08.360 --> 00:10:11.600]  其實一個人成熟和幼稚
[00:10:11.600 --> 00:10:12.920]  有什麼分別呢?
[00:10:12.920 --> 00:10:15.040]  最大的分別很簡單的
[00:10:15.040 --> 00:10:18.040]  就是他對那些天然慾望能不能夠控制得了
[00:10:18.040 --> 00:10:18.760]  對不對?
[00:10:18.760 --> 00:10:20.360]  BB仔他幼稚
[00:10:20.360 --> 00:10:23.040]  他肚子餓的時候就要吃
[00:10:23.040 --> 00:10:25.400]  沒得吃就哭
[00:10:25.400 --> 00:10:26.760]  大家都知道了
[00:10:26.760 --> 00:10:28.360]  他急的時候就要拉
[00:10:28.360 --> 00:10:29.200]  所以他要罵
[00:10:29.200 --> 00:10:30.000]  是不是?
[00:10:30.000 --> 00:10:31.440]  你以為我們不急嗎?
[00:10:31.440 --> 00:10:32.440]  我們也急的
[00:10:32.440 --> 00:10:33.600]  不過現在正在開會
[00:10:33.760 --> 00:10:35.160]  過半小時才去
[00:10:35.160 --> 00:10:35.760]  行不行?
[00:10:35.760 --> 00:10:36.320]  行
[00:10:36.320 --> 00:10:37.600]  這就是控制
[00:10:37.600 --> 00:10:40.680]  這就是成熟的分別
[00:10:40.680 --> 00:10:41.560]  現在很餓
[00:10:41.560 --> 00:10:42.880]  中午還沒吃飯
[00:10:42.880 --> 00:10:43.560]  餓不餓?
[00:10:43.560 --> 00:10:44.040]  餓啊
[00:10:44.040 --> 00:10:45.760]  不過趕著趕完項目
[00:10:45.760 --> 00:10:46.840]  好
[00:10:46.840 --> 00:10:47.880]  我不吃下午
[00:10:47.880 --> 00:10:48.840]  到今晚才吃
[00:10:48.840 --> 00:10:49.840]  先搞定它
[00:10:49.840 --> 00:10:50.320]  行不行?
[00:10:50.320 --> 00:10:50.760]  行
[00:10:50.760 --> 00:10:53.440]  這就是成熟和幼稚的分別
[00:10:53.440 --> 00:10:55.080]  就是說我們天然的慾望
[00:10:55.080 --> 00:10:57.640]  當它成為我們的控制者的時候
[00:10:57.640 --> 00:10:59.880]  這就是仍然是一個幼稚的靈命
[00:10:59.880 --> 00:11:02.200]  一個人如果你的生命裡面
[00:11:02.200 --> 00:11:03.760]  仍然給一些慾望
[00:11:03.760 --> 00:11:05.760]  仍然給一些天然的需要
[00:11:05.760 --> 00:11:06.800]  剛才我們說過
[00:11:06.800 --> 00:11:07.600]  誰不用吃?
[00:11:07.600 --> 00:11:08.400]  我們吃
[00:11:08.400 --> 00:11:09.600]  吃得好一點行不行?
[00:11:09.600 --> 00:11:10.600]  當然行
[00:11:10.600 --> 00:11:11.920]  如果你有能力的話
[00:11:11.920 --> 00:11:13.400]  每個人都想吃好一點
[00:11:13.400 --> 00:11:15.600]  不過吃到變成謊言醉酒
[00:11:15.600 --> 00:11:16.600]  就是對的
[00:11:16.600 --> 00:11:17.960]  大家明白了嗎?
[00:11:17.960 --> 00:11:19.720]  賺錢對不對?
[00:11:19.720 --> 00:11:20.240]  對
[00:11:20.240 --> 00:11:21.160]  誰不賺錢呢?
[00:11:21.160 --> 00:11:21.640]  是不是?
[00:11:21.640 --> 00:11:22.680]  但是賺到一個地步
[00:11:22.680 --> 00:11:23.600]  變成貪婪
[00:11:23.600 --> 00:11:24.680]  那就不好了
[00:11:24.680 --> 00:11:26.280]  大家明白了嗎?
[00:11:26.280 --> 00:11:29.400]  我們說如果是休息對不對?
[00:11:29.400 --> 00:11:30.320]  當然是對的
[00:11:30.320 --> 00:11:32.120]  休息到變成懶惰
[00:11:32.120 --> 00:11:33.000]  惰性大發
[00:11:33.000 --> 00:11:33.920]  產都不起
[00:11:33.920 --> 00:11:35.320]  應該做的事情都不做
[00:11:35.320 --> 00:11:36.400]  打遊戲行不行?
[00:11:36.400 --> 00:11:36.840]  行的
[00:11:36.840 --> 00:11:39.600]  除非是那些很色情的
[00:11:39.600 --> 00:11:40.480]  很暴力的那些
[00:11:40.480 --> 00:11:41.160]  當然不好
[00:11:41.160 --> 00:11:42.640]  一般的娛樂對不對?
[00:11:42.640 --> 00:11:43.320]  可以的
[00:11:43.320 --> 00:11:45.080]  不過打遊戲打到你不吃飯
[00:11:45.080 --> 00:11:47.320]  打遊戲打到你應該做功課的時候
[00:11:47.320 --> 00:11:48.080]  你不做功課
[00:11:48.080 --> 00:11:50.120]  打遊戲打到你應該睡覺的時候
[00:11:50.120 --> 00:11:51.000]  你不去睡覺
[00:11:51.000 --> 00:11:52.080]  打遊戲打到你知道
[00:11:52.080 --> 00:11:53.360]  應該有些事情你要做的
[00:11:53.360 --> 00:11:54.600]  或者去幫助其他人的時候
[00:11:54.600 --> 00:11:55.720]  你做不出
[00:11:55.720 --> 00:11:57.920]  你繼續在打遊戲的時候
[00:11:57.920 --> 00:12:02.360]  這就成為了肉體的拉力
[00:12:02.360 --> 00:12:05.040]  這就是肉體的
[00:12:05.040 --> 00:12:06.800]  聖經所說的絲肉
[00:12:06.800 --> 00:12:08.080]  所以聖經很有意思的
[00:12:08.080 --> 00:12:12.400]  說我們不要被肉體的放縱所控制
[00:12:12.400 --> 00:12:16.400]  不要去滿足肉體的絲肉
[00:12:16.400 --> 00:12:19.400]  這就是我們聖經裡面所強調的
[00:12:19.400 --> 00:12:21.760]  如果我們被肉體仍然拉著
[00:12:21.760 --> 00:12:23.920]  那時候就算我們裡面有聖靈
[00:12:23.920 --> 00:12:27.160]  也會讓我們的生命有很多雜質
[00:12:27.160 --> 00:12:29.560]  長不出一些好的果子出來
[00:12:29.560 --> 00:12:30.240]  你知道嗎?
[00:12:30.240 --> 00:12:31.600]  所以聖經很有意思的
[00:12:31.600 --> 00:12:34.000]  先提醒你要留心肉體
[00:12:34.000 --> 00:12:36.560]  當然我們不是每個人的肉體
[00:12:36.560 --> 00:12:38.480]  每一樣東西
[00:12:38.480 --> 00:12:40.840]  都會讓我們去慣低的
[00:12:40.840 --> 00:12:43.360]  每個人其實都有他的死緣
[00:12:43.360 --> 00:12:46.280]  你一定要知道自己的死緣
[00:12:46.280 --> 00:12:47.960]  所以我今天提醒大家
[00:12:47.960 --> 00:12:49.040]  試試我們今年
[00:12:49.040 --> 00:12:50.000]  問我們自己
[00:12:50.000 --> 00:12:52.000]  究竟我們的肉體的死緣在哪裡
[00:12:52.000 --> 00:12:53.920]  有些人說我不是像別人那樣
[00:12:53.920 --> 00:12:55.000]  我不貪錢的
[00:12:55.000 --> 00:12:56.640]  所以有些人很貪錢
[00:12:56.640 --> 00:12:58.640]  成為他肉體的拉力
[00:12:58.640 --> 00:13:00.280]  我不貪錢沒所謂的
[00:13:00.280 --> 00:13:01.880]  你不貪錢就是懶惰
[00:13:01.880 --> 00:13:03.480]  你明白嗎?
[00:13:03.480 --> 00:13:04.920]  剛才說的惰性大法
[00:13:04.920 --> 00:13:06.480]  你明明知道要做的時候
[00:13:06.480 --> 00:13:07.280]  你卻不去做
[00:13:07.280 --> 00:13:08.680]  一樣是你的肉體
[00:13:08.680 --> 00:13:10.680]  在這一點上你是軟弱的
[00:13:10.680 --> 00:13:11.760]  知道嗎?
[00:13:11.760 --> 00:13:14.480]  你說我沒什麼妒忌別人的
[00:13:14.480 --> 00:13:16.280]  我沒什麼所謂的
[00:13:16.280 --> 00:13:17.240]  但是呢
[00:13:17.240 --> 00:13:18.520]  你在其他
[00:13:18.520 --> 00:13:21.080]  在自己的工作上
[00:13:21.080 --> 00:13:24.720]  或者你有自己的軟弱
[00:13:24.720 --> 00:13:25.760]  去拉低你
[00:13:26.440 --> 00:13:27.880]  所以我們說
[00:13:27.880 --> 00:13:30.160]  我們要留意每一個人要問自己
[00:13:30.160 --> 00:13:32.080]  究竟你的肉體
[00:13:32.080 --> 00:13:34.080]  是哪樣最特別
[00:13:34.080 --> 00:13:35.880]  整天拉低你的
[00:13:35.880 --> 00:13:37.040]  總有一些東西的
