
[00:00:00.000 --> 00:00:03.920]  不要客氣 我自己覺得是一個很難得的機會
[00:05:10.940 --> 00:05:12.140]  怎麼可以呢?
[00:05:12.140 --> 00:05:16.900]  不過我想你再留心聽我剛才那個問題
[00:05:16.900 --> 00:05:20.420]  我不是說生存沒有什麼不行
[00:05:20.420 --> 00:05:22.500]  剛才那幾樣東西是你不死的
[00:05:22.500 --> 00:05:23.780]  有了之後
[00:05:23.780 --> 00:05:24.660]  是嗎?
[00:05:24.660 --> 00:05:25.740]  你不死的
[00:05:25.740 --> 00:05:27.940]  不過你不等於你生活
[00:05:27.940 --> 00:05:31.100]  生命是值得生存下去
[00:05:31.100 --> 00:05:34.140]  這個是另外一個層次的問題
[00:05:34.140 --> 00:05:36.100]  另外一個更深刻的問題
[00:05:36.100 --> 00:05:37.500]  這個一點都不抽象
[00:05:37.500 --> 00:05:39.220]  因為遲早你會問這個問題
[00:05:39.220 --> 00:05:41.140]  我為什麼要生存下去?
[00:05:41.140 --> 00:05:43.340]  為什麼要生存下去?
[00:05:43.340 --> 00:05:45.180]  我一直提了三個
[00:05:45.180 --> 00:05:47.980]  我認為最核心的理解
[00:05:47.980 --> 00:05:50.740]  我想和你一起思想一下
[00:05:50.740 --> 00:05:51.540]  第一
[00:05:51.540 --> 00:05:53.220]  生命不可以沒有什麼
[00:05:53.220 --> 00:05:53.580]  第一
[00:05:53.580 --> 00:05:54.900]  我想告訴你
[00:05:54.900 --> 00:05:58.900]  生命不可以沒有的是一個盤
[00:05:58.900 --> 00:06:01.300]  沒有一個親切的關係
[00:06:01.300 --> 00:06:04.860]  你真的不想生存下去
[00:06:04.860 --> 00:06:06.740]  在20世紀有一本
[00:06:06.740 --> 00:06:08.420]  被號稱為美國
[00:06:08.420 --> 00:06:12.100]  在歷史上最重要的十本書之一的書
[00:06:12.100 --> 00:06:16.020]  就是一個心理治療學家叫做Victor Franco
[00:06:16.020 --> 00:06:17.300]  他所寫的書
[00:06:17.300 --> 00:06:20.500]  那本書叫做《Man's Search for Meaning》
[00:06:20.500 --> 00:06:22.940]  中文翻譯叫做
[00:06:22.940 --> 00:06:26.380]  人去尋索生命的意義
[00:06:26.380 --> 00:06:29.460]  這位本來是生於歐洲
[00:06:29.460 --> 00:06:31.740]  後來去了美國的
[00:06:31.740 --> 00:06:35.660]  很著名的心理治療學家Victor Franco
[00:06:35.660 --> 00:06:38.460]  Franco他自己本人都曾經在
[00:06:38.460 --> 00:06:40.140]  二次世界大戰裡面
[00:06:40.140 --> 00:06:42.500]  住過這些集中營面對死亡
[00:06:42.500 --> 00:06:43.500]  他就問這個問題
[00:06:43.500 --> 00:06:45.700]  人為什麼不死呢?
[00:06:45.700 --> 00:06:47.420]  人為什麼要生存下去呢?
[00:06:47.420 --> 00:06:48.860]  於是他得到一個答案
[00:06:48.860 --> 00:06:51.060]  他說有兩件事是很重要的
[00:06:51.060 --> 00:06:52.780]  你一定要找到一個對象
[00:06:52.780 --> 00:06:54.340]  你可以付出給他
[00:06:54.340 --> 00:06:55.780]  to give
[00:06:55.780 --> 00:06:57.060]  然後找到一個對象
[00:06:57.060 --> 00:06:58.620]  他願意接納你的
[00:06:58.620 --> 00:07:00.700]  to take
[00:07:00.700 --> 00:07:03.540]  原來一個關係才是真正重要的
[00:07:03.540 --> 00:07:04.780]  你找到一個對象
[00:07:04.780 --> 00:07:07.420]  你可以去愛你的
[00:07:07.420 --> 00:07:08.860]  去珍惜你的
[00:07:08.860 --> 00:07:11.060]  你就感覺到你生存有意思
[00:07:11.060 --> 00:07:12.620]  如果你發覺一生人裡面
[00:07:12.620 --> 00:07:14.180]  發覺到處人多
[00:07:14.180 --> 00:07:15.700]  多走走人
[00:07:15.700 --> 00:07:16.260]  多到處人
[00:07:16.260 --> 00:07:18.580]  但是沒有一個人真正關心你
[00:07:18.580 --> 00:07:19.740]  是愛你的
[00:07:19.740 --> 00:07:20.340]  去珍惜你
[00:07:20.340 --> 00:07:21.460]  或者告訴你
[00:07:21.460 --> 00:07:24.180]  你覺得生存真是沒意思的
[00:07:24.180 --> 00:07:27.180]  又或者對相反來說
[00:07:27.180 --> 00:07:28.380]  你發覺你一直去付出
[00:07:28.380 --> 00:07:29.500]  你付出給很多人
[00:07:29.500 --> 00:07:30.740]  你幫很多人
[00:07:30.740 --> 00:07:34.100]  但是發覺那些人當你給他們的東西是垃圾
[00:07:34.100 --> 00:07:35.540]  根本不緊你
[00:07:35.540 --> 00:07:37.340]  你發覺你生命無意思
[00:07:37.340 --> 00:07:38.780]  我們很多年輕人
[00:07:38.780 --> 00:07:40.420]  經常說要死
[00:07:40.420 --> 00:07:41.660]  經常要自殺
[00:07:41.660 --> 00:07:44.620]  不只是他們的意志薄弱這麼簡單
[00:07:44.620 --> 00:07:45.340]  而是他們感覺到
[00:07:45.340 --> 00:07:46.660]  為什麼要死呢
[00:07:46.660 --> 00:07:47.260]  這麼好
[00:07:47.260 --> 00:07:48.220]  爸媽這麼疼你
[00:07:48.220 --> 00:07:49.420]  給你什麼都給你了
[00:07:49.420 --> 00:07:50.780]  你要什麼就給你什麼
[00:07:50.780 --> 00:07:52.580]  就是這樣才糟糕
[00:07:52.580 --> 00:07:54.260]  全部都是take的
[00:07:54.260 --> 00:07:55.380]  不用give的
[00:07:55.380 --> 00:07:58.100]  他不需要付出的
[00:07:58.100 --> 00:07:59.380]  所以我覺得其實沒意思
[00:07:59.380 --> 00:08:00.660]  他什麼都有的時候
[00:08:00.660 --> 00:08:02.380]  他反而覺得生命很沒意思的
[00:08:02.380 --> 00:08:03.220]  知不知道
[00:08:03.220 --> 00:08:05.940]  他心裡很空虛的
[00:08:05.940 --> 00:08:07.220]  或者有機會給他
[00:08:07.220 --> 00:08:08.860]  可以用三天的時間
[00:08:08.860 --> 00:08:10.460]  不睡覺幫你搞定電腦
[00:08:10.460 --> 00:08:11.260]  他就不死的了
[00:08:11.260 --> 00:08:12.300]  我告訴你
[00:08:12.300 --> 00:08:13.580]  很有趣的
[00:08:13.580 --> 00:08:14.580]  人是需要這樣
[00:08:14.580 --> 00:08:15.660]  他要付出
[00:08:15.660 --> 00:08:16.820]  他要接納
[00:08:16.820 --> 00:08:17.860]  有一個對象
[00:08:17.860 --> 00:08:18.860]  如果有一個盤
[00:08:18.860 --> 00:08:20.460]  有一個真正的盤的話
[00:08:20.460 --> 00:08:22.100]  他感覺到生命就有意義
[00:08:22.100 --> 00:08:23.580]  這個是Victor Franco所說的
[00:08:23.580 --> 00:08:25.100]  我覺得他說得很真
[00:08:25.100 --> 00:08:27.580]  是一個很深刻的體會
[00:08:27.580 --> 00:08:29.140]  但是這個對象
[00:08:29.140 --> 00:08:30.780]  當然不是一個普通的對象了
[00:08:30.780 --> 00:08:31.660]  是不是
[00:08:31.660 --> 00:08:32.940]  有些人說我太太就是
[00:08:32.940 --> 00:08:34.100]  我先生就是
[00:08:34.100 --> 00:08:34.900]  我爸媽
[00:08:34.900 --> 00:08:36.180]  或者我好朋友就是
[00:08:36.180 --> 00:08:37.260]  有時候不是這麼簡單
[00:08:37.260 --> 00:08:39.260]  你想想有三個條件
[00:08:39.260 --> 00:08:40.540]  你能夠成為這樣
[00:08:40.540 --> 00:08:41.980]  你一生的生命裡面
[00:08:41.980 --> 00:08:43.020]  去付出
[00:08:43.020 --> 00:08:44.740]  去接納一個對象的時候
[00:08:44.740 --> 00:08:45.860]  有三個條件的
[00:08:45.860 --> 00:08:46.420]  起碼
[00:08:46.420 --> 00:08:48.460]  我說出來我相信你都贊成的
[00:08:48.460 --> 00:08:51.460]  第一他一定要完全了解你的
[00:08:51.460 --> 00:08:52.180]  是不是
[00:08:52.180 --> 00:08:53.300]  如果他不了解你的時候
[00:08:53.300 --> 00:08:55.100]  在你身邊你更煩
[00:08:55.100 --> 00:08:56.700]  是不是
[00:08:56.700 --> 00:08:57.300]  但很多時候
[00:08:57.300 --> 00:09:01.780]  究竟誰能夠了解你
[00:09:01.780 --> 00:09:02.820]  在我小時候
[00:09:02.820 --> 00:09:03.820]  有更多的
[00:09:03.820 --> 00:09:05.860]  我們都認為是我父母最了解我
[00:09:05.860 --> 00:09:07.020]  但是慢慢你發覺
[00:09:07.020 --> 00:09:08.540]  父母最不了解你的
[00:09:08.540 --> 00:09:09.140]  是不是
[00:09:09.140 --> 00:09:10.100]  十多歲的時候
[00:09:10.100 --> 00:09:11.060]  全世界都知道的東西
[00:09:11.060 --> 00:09:14.060]  是爸媽不知道的
[00:09:14.060 --> 00:09:15.340]  到了結婚的時候
[00:09:15.340 --> 00:09:16.220]  以為那個
[00:09:16.220 --> 00:09:18.140]  你愛的人一定要了解你
[00:09:18.140 --> 00:09:19.420]  誰知道結婚之後
[00:09:19.420 --> 00:09:20.900]  躺在床上
[00:09:20.900 --> 00:09:24.060]  和你一起睡那個最不了解你
[00:09:24.060 --> 00:09:25.020]  這個是我們生命裡面
[00:09:25.020 --> 00:09:26.820]  一個很大的一個
[00:09:26.820 --> 00:09:28.540]  的挫敗感
[00:09:28.540 --> 00:09:29.660]  不過不單這樣
[00:09:29.660 --> 00:09:30.780]  更重要的
[00:09:30.780 --> 00:09:32.780]  他能夠完全了解你
[00:09:32.780 --> 00:09:33.460]  都不容易
[00:09:33.460 --> 00:09:34.700]  就算他完全了解你
[00:09:34.700 --> 00:09:37.620]  他還可以完全接納你
[00:09:37.620 --> 00:09:38.900]  他要了解你
[00:09:38.900 --> 00:09:39.740]  不接納你的時候
[00:09:39.740 --> 00:09:40.180]  更慘
[00:09:40.180 --> 00:09:41.060]  我和我太太有時候
[00:09:41.060 --> 00:09:42.820]  很多時候做很多婚姻的輔導
[00:09:42.820 --> 00:09:43.860]  就會明白
[00:09:43.860 --> 00:09:44.940]  幾次我們聽見說
[00:09:44.940 --> 00:09:47.260]  我真的太了解你了
[00:09:47.260 --> 00:09:50.340]  所以我要走
[00:09:50.340 --> 00:09:51.620]  他真的最了解他
[00:09:51.620 --> 00:09:53.620]  不過他就不能夠接納他
[00:09:53.620 --> 00:09:54.980]  要完全了解
[00:09:54.980 --> 00:09:55.940]  完全接納
[00:09:55.940 --> 00:09:57.220]  這是第一個條件
[00:09:57.220 --> 00:09:57.860]  第二
[00:09:57.860 --> 00:09:59.020]  當然這個對象
[00:09:59.020 --> 00:10:02.460]  是你可以完全的依賴的
[00:10:02.460 --> 00:10:04.180]  他完全依賴的
[00:10:04.180 --> 00:10:05.180]  你可以是一個
[00:10:05.180 --> 00:10:06.380]  不單是傾訴的對象
[00:10:06.380 --> 00:10:08.380]  他不會成為你的負累
[00:10:08.380 --> 00:10:10.020]  如果他在你身邊
[00:10:10.020 --> 00:10:11.340]  他是負累你的
[00:10:11.340 --> 00:10:13.420]  那你寧願不要他
[00:10:13.420 --> 00:10:14.380]  你能夠完全依賴
[00:10:14.380 --> 00:10:18.820]  但是誰能夠完全依賴呢
[00:10:18.820 --> 00:10:20.380]  第三
[00:10:20.380 --> 00:10:21.060]  更加重要
[00:10:21.060 --> 00:10:22.660]  也更加難的
[00:10:22.660 --> 00:10:26.580]  他永遠不會離開你的
[00:10:26.580 --> 00:10:27.860]  心理學家告訴我們
[00:10:27.860 --> 00:10:29.020]  很特別的
[00:10:29.020 --> 00:10:30.220]  有兩個情況之下
[00:10:30.220 --> 00:10:32.820]  人是有最深的恐懼感的
[00:10:32.820 --> 00:10:33.620]  第一
[00:10:33.620 --> 00:10:35.820]  就是當你面對一個難題
[00:10:35.820 --> 00:10:36.620]  一個危機
[00:10:36.620 --> 00:10:38.340]  你是沒辦法解決的時候
[00:10:38.340 --> 00:10:39.140]  你一定會恐懼
[00:10:39.140 --> 00:10:40.180]  這個不用解釋
[00:10:40.180 --> 00:10:41.340]  大家都會明白
[00:10:41.340 --> 00:10:43.100]  但是第二個情況
[00:10:43.100 --> 00:10:43.940]  很特別的
[00:10:43.940 --> 00:10:45.340]  就是當一個人得到一樣
[00:10:45.340 --> 00:10:47.060]  他最珍惜的東西的時候
[00:10:47.060 --> 00:10:48.060]  他就開始恐懼
[00:10:48.060 --> 00:10:48.780]  為什麼呢
[00:10:48.780 --> 00:10:50.060]  他怕他失去
[00:10:50.060 --> 00:10:51.020]  越珍惜他
[00:10:51.020 --> 00:10:51.860]  越不想失去
[00:10:51.860 --> 00:10:53.300]  但是這個世界
[00:10:53.300 --> 00:10:57.220]  會失去的
[00:10:57.220 --> 00:10:59.580]  但願人長久
[00:10:59.580 --> 00:11:00.980]  千里共善捐
[00:11:00.980 --> 00:11:02.220]  我們每個人都懂得說
[00:11:02.220 --> 00:11:04.900]  每個人都希望
[00:11:04.900 --> 00:11:06.940]  但是生命不是道理
[00:11:06.940 --> 00:11:08.500]  可以控制的
[00:11:08.500 --> 00:11:09.500]  你說他很愛我
[00:11:09.500 --> 00:11:10.220]  我也很愛他
[00:11:10.220 --> 00:11:11.300]  我不會變心的
[00:11:11.300 --> 00:11:11.700]  沒錯
[00:11:11.700 --> 00:11:12.860]  我相信你是不會變心的
[00:11:12.860 --> 00:11:13.980]  他也不會變心
[00:11:13.980 --> 00:11:16.620]  但是生命有時候不等你
[00:11:16.620 --> 00:11:18.900]  現在我和太太結婚26年
[00:11:18.900 --> 00:11:20.700]  我兩個很恩愛的時候
[00:11:20.700 --> 00:11:22.100]  其實心裡都有這種
[00:11:22.100 --> 00:11:25.340]  很深的一種陰影在
[00:11:25.340 --> 00:11:27.220]  有一個先一個而去的時候
[00:11:27.220 --> 00:11:30.140]  剩下的那個其實是很痛苦的
[00:11:30.140 --> 00:11:32.740]  有時候我們很大膽的討論這個問題
[00:11:32.740 --> 00:11:33.740]  但是誰知道
[00:11:33.740 --> 00:11:34.260]  沒有人知道
[00:11:34.260 --> 00:11:35.220]  誰可以控制
[00:11:35.220 --> 00:11:35.940]  沒有人控制
[00:11:35.940 --> 00:11:37.500]  生命就是這樣
[00:11:37.500 --> 00:11:39.780]  它永遠不會離開你
[00:11:39.780 --> 00:11:41.260]  你是完全可以依賴你
[00:11:41.260 --> 00:11:42.100]  不需要你
[00:11:42.100 --> 00:11:43.700]  它會成為你的負累
[00:11:43.700 --> 00:11:45.340]  你可以依靠它
[00:11:45.340 --> 00:11:47.580]  還有它完全了解你
[00:11:47.580 --> 00:11:52.500]  完全接納你的
[00:11:52.500 --> 00:11:54.580]  其實我想告訴你
[00:11:54.580 --> 00:11:57.260]  你找的不是一個人
[00:11:57.260 --> 00:12:00.420]  你找的是神
[00:12:00.420 --> 00:12:01.940]  你其實在找神
[00:12:01.940 --> 00:12:02.900]  可能你不知道
[00:12:02.900 --> 00:12:06.500]  其實你在尋索的是神
[00:12:06.500 --> 00:12:09.340]  只有神才能夠說我是完全了解你
[00:12:09.340 --> 00:12:10.780]  變成我完全接納你
[00:12:10.780 --> 00:12:12.780]  我沒有條件的接納你
[00:12:12.780 --> 00:12:14.260]  如果神有條件的話
[00:12:14.260 --> 00:12:16.340]  祂就不來這個世界
[00:12:16.340 --> 00:12:17.420]  為你而死
[00:12:17.420 --> 00:12:18.780]  為你而犧牲
[00:12:18.780 --> 00:12:19.420]  為了什麼?
[00:12:19.420 --> 00:12:21.060]  祂對你有什麼好處?
[00:12:21.060 --> 00:12:22.020]  沒有
[00:12:22.020 --> 00:12:24.100]  祂不介意你
[00:12:24.100 --> 00:12:25.580]  祂為你而死
[00:12:25.580 --> 00:12:28.940]  祂完全的愛你
[00:12:28.940 --> 00:12:31.020]  神是完全可以依賴的
[00:12:31.020 --> 00:12:32.260]  因為祂唯有我
[00:12:32.260 --> 00:12:35.660]  才可以和你走這條人生的路
[00:12:35.660 --> 00:12:36.540]  我經常都覺得
[00:12:36.540 --> 00:12:38.740]  天地宇宙的主宰
[00:12:38.740 --> 00:12:39.900]  那位這麼偉大的神
[00:12:39.900 --> 00:12:41.340]  願意和我們這樣的人
[00:12:41.340 --> 00:12:42.380]  和我這樣的人
[00:12:42.380 --> 00:12:43.820]  一起走這條人生的路
[00:12:43.820 --> 00:12:45.620]  我覺得真是不可思議
[00:12:45.620 --> 00:12:48.140]  但是這是一個很奇妙的事情
[00:12:48.140 --> 00:12:49.900]  但是很真實
[00:12:49.900 --> 00:12:51.500]  我是什麼人?
[00:12:51.500 --> 00:12:52.500]  你說我有五百萬
[00:12:52.500 --> 00:12:55.140]  我買你陪我走一天
[00:12:55.140 --> 00:12:56.820]  你買不起
[00:12:56.820 --> 00:12:58.180]  五百萬祂陪你走一天
[00:12:58.180 --> 00:12:59.460]  天地的主宰沒有
[00:12:59.460 --> 00:13:00.700]  但是我知道你買不起
[00:13:00.700 --> 00:13:02.100]  我不用你買
[00:13:02.100 --> 00:13:03.180]  我願意
[00:13:03.180 --> 00:13:04.340]  不過問題是你願不願意
[00:13:04.340 --> 00:13:06.740]  和祂一起走這條路
[00:13:06.740 --> 00:13:08.660]  關係是雙方的
[00:13:08.660 --> 00:13:10.100]  所以今天我去鼓勵
[00:13:10.100 --> 00:13:10.980]  我邀請你
[00:13:10.980 --> 00:13:14.340]  你和祂開始一個新的關係
[00:13:14.340 --> 00:13:15.700]  沒有人可以代替你的
[00:13:15.700 --> 00:13:16.900]  沒有人可以逼得到你的
[00:13:16.900 --> 00:13:17.660]  你已經決定說
[00:13:17.660 --> 00:13:19.700]  好 我試試和你走這人生的路
[00:13:19.700 --> 00:13:20.420]  我接納你
[00:13:20.420 --> 00:13:21.460]  我和你和好
[00:13:21.460 --> 00:13:23.860]  這個關係是今天我來到的時候
[00:13:23.860 --> 00:13:25.180]  我想鼓勵
[00:13:25.180 --> 00:13:29.020]  我想去希望你能夠走出這個永恆的第一步
[00:13:29.020 --> 00:13:30.740]  可能你聽了基督教很久了
[00:13:30.740 --> 00:13:32.340]  可能你的親友來過
[00:13:32.340 --> 00:13:33.340]  你又陪過他來
[00:13:33.340 --> 00:13:34.580]  或者你送了他來
[00:13:34.580 --> 00:13:35.420]  你就回到家
[00:13:35.420 --> 00:13:36.900]  今天你第一次又陪他來
[00:13:36.900 --> 00:13:38.060]  坐一下聽一下
[00:13:38.060 --> 00:13:39.580]  但是我希望你明白
[00:13:39.580 --> 00:13:41.340]  他不單是信了這個教
[00:13:41.340 --> 00:13:45.140]  他和神有一個生命的關係
[00:13:45.140 --> 00:13:48.820]  我和神開始了一個真正的生命的關係
[00:13:48.820 --> 00:13:50.260]  47年
[00:13:50.260 --> 00:13:52.020]  1968年8月26日
[00:13:52.020 --> 00:13:54.420]  我還記得
[00:13:54.420 --> 00:13:56.660]  那時候我16歲
[00:13:56.660 --> 00:13:59.260]  那一晚我第一次和神說心裏面
[00:13:59.260 --> 00:14:00.940]  第一句真誠的話
[00:14:00.940 --> 00:14:02.540]  那時候我自己都不太懂得說
[00:14:02.540 --> 00:14:04.220]  我只是和神說
