
[00:00:00.000 --> 00:00:12.000]  很多人對於信耶穌的看法都是帶著一種傳統宗教觀去相信的
[00:02:55.000 --> 00:02:57.000]  上帝是我們的主
[00:02:57.000 --> 00:03:02.000]  和上帝只是一個拯救你離開患難的功能
[00:03:02.000 --> 00:03:04.000]  是兩回事
[00:03:04.000 --> 00:03:06.000]  不過今天實在太多信徒
[00:03:06.000 --> 00:03:10.000]  用這種思想在教會裡生活
[00:03:10.000 --> 00:03:13.000]  你猜耶穌的十二個門徒
[00:03:13.000 --> 00:03:16.000]  會不會都可能是這樣的狀態呢
[00:03:16.000 --> 00:03:21.000]  當一個人視上帝是他的主的時候
[00:03:21.000 --> 00:03:26.000]  就很自然有一種不離不棄的態度
[00:03:26.000 --> 00:03:28.000]  就好像一段婚姻一樣
[00:03:28.000 --> 00:03:31.000]  如果你視你的配偶為你真正的配偶
[00:03:31.000 --> 00:03:33.000]  就算他有什麼問題
[00:03:33.000 --> 00:03:35.000]  你都不會離開他
[00:03:35.000 --> 00:03:37.000]  無論多危險都會奮心幫助他
[00:03:37.000 --> 00:03:40.000]  所以曾經在我講過一堂課
[00:03:40.000 --> 00:03:46.000]  信耶穌的人會全程投入在上帝這份關係裡
[00:03:46.000 --> 00:03:49.000]  那怎麼全程投入呢
[00:03:49.000 --> 00:03:52.000]  什麼時候全程投入呢
[00:03:52.000 --> 00:03:55.000]  今天這段聖經很短的
[00:03:55.000 --> 00:03:58.000]  不過帶來了一個訊息
[00:03:58.000 --> 00:04:00.000]  我給了一個標題
[00:04:00.000 --> 00:04:06.000]  叫做信耶穌到了禮真的時刻了
[00:04:06.000 --> 00:04:11.000]  禮真的意思不是風花雪月來講的
[00:04:11.000 --> 00:04:14.000]  是真的來了
[00:04:14.000 --> 00:04:17.000]  那你那時候怎麼面對呢
[00:04:17.000 --> 00:04:18.000]  我們看看吧
[00:04:18.000 --> 00:04:20.000]  經文不是很長
[00:04:20.000 --> 00:04:22.000]  我們一起讀多一次好嗎
[00:04:22.000 --> 00:04:24.000]  讀多一次和合本的版本
[00:04:24.000 --> 00:04:29.000]  我為大家讀出New English Translation的版本
[00:04:29.000 --> 00:04:31.000]  我們熟悉一下吧
[00:04:31.000 --> 00:04:33.000]  很短的一刻
[00:04:33.000 --> 00:04:37.000]  馬太福音第20章17至19節
[00:04:37.000 --> 00:04:41.000]  耶穌上耶路撒冷去的時候
[00:04:41.000 --> 00:04:45.000]  在路上把十二個門徒帶到一邊
[00:04:45.000 --> 00:04:47.000]  對他們說
[00:04:47.000 --> 00:04:50.000]  看啊我們上耶路撒冷去
[00:04:50.000 --> 00:04:54.000]  人只要被教級祭司獎和民事
[00:04:54.000 --> 00:04:57.000]  他們要定他死罪
[00:04:57.000 --> 00:05:02.000]  由教級外幫人將他戲弄鞭打
[00:05:02.000 --> 00:05:04.000]  釘在十字架上
[00:05:04.000 --> 00:05:07.000]  第三日他要復活
[00:05:07.000 --> 00:05:09.000]  上星期我們講了什麼呢
[00:05:09.000 --> 00:05:10.000]  Recap一下吧
[00:05:10.000 --> 00:05:13.000]  不是那麼突然我們講這段聖經
[00:05:13.000 --> 00:05:17.000]  如果看回第20章前頭
[00:05:17.000 --> 00:05:20.000]  我們剛剛所看過的經文
[00:05:20.000 --> 00:05:23.000]  我們在上文已經講過
[00:05:23.000 --> 00:05:26.000]  我們有一個能夠持續明白
[00:05:26.000 --> 00:05:29.000]  我們人詞的君主
[00:05:29.000 --> 00:05:31.000]  這位上帝
[00:05:31.000 --> 00:05:35.000]  而我們也要學會怎樣去體貼這位人君
[00:05:35.000 --> 00:05:37.000]  英文講很容易
[00:05:37.000 --> 00:05:41.000]  Benevolent King or Benevolent Ruler
[00:05:41.000 --> 00:05:44.000]  即是他很有權柄
[00:05:44.000 --> 00:05:45.000]  是他有權柄
[00:05:45.000 --> 00:05:48.000]  不過他是為我們的好處著想
[00:05:48.000 --> 00:05:51.000]  而不是為他個人好處著想
[00:05:51.000 --> 00:05:54.000]  如果大家曾經回顧
[00:05:54.000 --> 00:05:56.000]  看回薩姆爾記的時候
[00:05:56.000 --> 00:05:58.000]  我們也講過
[00:05:58.000 --> 00:06:01.000]  薩姆爾講到當以色列人要求
[00:06:01.000 --> 00:06:03.000]  要為他們立一個君王
[00:06:03.000 --> 00:06:06.000]  而不要上帝再做他們的主的時候
[00:06:06.000 --> 00:06:09.000]  薩姆爾清楚陳述到
[00:06:09.000 --> 00:06:13.000]  如果你要一個和世界一樣的君王來管治你
[00:06:13.000 --> 00:06:16.000]  這些君王做每一樣事
[00:06:16.000 --> 00:06:19.000]  都是要為自己的好處去謀取
[00:06:19.000 --> 00:06:22.000]  甚至他要搶你的土地
[00:06:22.000 --> 00:06:23.000]  搶你的財產
[00:06:23.000 --> 00:06:25.000]  搶你的家人
[00:06:25.000 --> 00:06:30.000]  成為他自己滿足他慾望的一個途徑
[00:06:30.000 --> 00:06:33.000]  但我們的上帝卻不是這樣
[00:06:33.000 --> 00:06:37.000]  他是一位人詞之君
[00:06:37.000 --> 00:06:41.000]  他做每一樣事都是為我們的好處
[00:06:41.000 --> 00:06:43.000]  而去思量
[00:06:43.000 --> 00:06:45.000]  就好像一個父母
[00:06:45.000 --> 00:06:47.000]  連小朋友或子女
[00:06:47.000 --> 00:06:49.000]  到了五六十歲也好
[00:06:49.000 --> 00:06:52.000]  他仍然問你吃不吃飽
[00:06:52.000 --> 00:06:57.000]  你今天究竟睡得好不好
[00:06:57.000 --> 00:07:00.000]  是這樣無微不至的上帝
[00:07:00.000 --> 00:07:02.000]  如果作為一個信徒
[00:07:02.000 --> 00:07:05.000]  我們不了解上帝有這份心思意念的時候
[00:07:05.000 --> 00:07:08.000]  反而我們倒轉過來
[00:07:08.000 --> 00:07:10.000]  跟上帝斤斤計較
[00:07:10.000 --> 00:07:13.000]  跟上帝進行增敬的情況
[00:07:13.000 --> 00:07:16.000]  其實是一種愚蠢的行為
[00:07:16.000 --> 00:07:19.000]  這是上一堂所看的題目
[00:07:19.000 --> 00:07:21.000]  來到今天這段聖經的時候
[00:07:21.000 --> 00:07:23.000]  我們會集中去看
[00:07:23.000 --> 00:07:29.000]  當我們明白上帝是這樣的時候
[00:07:29.000 --> 00:07:32.000]  你的表態和態度
[00:07:32.000 --> 00:07:35.000]  如何跟他一起走路
[00:07:35.000 --> 00:07:38.000]  就會有截然不同的狀態
[00:07:38.000 --> 00:07:40.000]  所以來到今天這段聖經
[00:07:40.000 --> 00:07:43.000]  當我們剛剛讀完這段聖經的時候
[00:07:43.000 --> 00:07:46.000]  我們就會問一個問題
[00:07:46.000 --> 00:07:50.000]  為什麼耶穌來到這段經文裡
[00:07:50.000 --> 00:07:52.000]  又重複又再說
[00:07:52.000 --> 00:07:57.000]  有關於他受死的問題呢
[00:07:57.000 --> 00:08:00.000]  有些信徒就會說
[00:08:00.000 --> 00:08:03.000]  我當然知道了
[00:08:03.000 --> 00:08:05.000]  因為聖經裡有說
[00:08:05.000 --> 00:08:08.000]  和合本聖經的標題
[00:08:08.000 --> 00:08:14.000]  耶穌第三次原他受難和復活
[00:08:14.000 --> 00:08:17.000]  我就想問一個問題
[00:08:17.000 --> 00:08:21.000]  為什麼耶穌要說這件事三次呢
[00:08:21.000 --> 00:08:23.000]  你有沒有想過這個問題
[00:08:23.000 --> 00:08:26.000]  這麼憎恨耶穌嗎
[00:08:26.000 --> 00:08:30.000]  難怪人們一見我們跟他傾討信仰的時候
[00:08:30.000 --> 00:08:33.000]  第一句就說不要說耶穌了
[00:08:33.000 --> 00:08:35.000]  因為他們覺得很憎恨耶穌
[00:08:35.000 --> 00:08:39.000]  說他自己受死和復活都說三次
[00:08:39.000 --> 00:08:42.000]  有時我也覺得很憎恨
[00:08:42.000 --> 00:08:48.000]  所以是不是被耶穌的憎恨感染了呢
[00:08:48.000 --> 00:08:50.000]  今天我們專注去看
[00:08:50.000 --> 00:08:54.000]  這段聖經其實想說些什麼
[00:08:54.000 --> 00:08:59.000]  在大家的程序表裡
[00:08:59.000 --> 00:09:04.000]  附頁了一張印製得非常精美的彩色
[00:09:04.000 --> 00:09:06.000]  我真的很喜歡這張
[00:09:06.000 --> 00:09:11.000]  大家有沒有留意教會的直播
[00:09:11.000 --> 00:09:14.000]  畫面很綠的
[00:09:14.000 --> 00:09:16.000]  春天轉換的畫面
[00:09:16.000 --> 00:09:19.000]  有一種很生氣的現象
[00:09:19.000 --> 00:09:21.000]  在這張附頁裡
[00:09:21.000 --> 00:09:24.000]  我將過去兩次
[00:09:24.000 --> 00:09:26.000]  包括今天這段經文
[00:09:26.000 --> 00:09:33.000]  談論到耶穌自己預言受難和復活的經文
[00:09:33.000 --> 00:09:36.000]  都詳細列出了
[00:09:36.000 --> 00:09:38.000]  中英文版本也有
[00:09:38.000 --> 00:09:40.000]  大家一起去看看
[00:09:40.000 --> 00:09:42.000]  這三段經文說的
[00:09:42.000 --> 00:09:47.000]  有什麼相同和不同的地方
[00:09:47.000 --> 00:09:52.000]  如果大家有的話請拿出這張附頁
[00:09:52.000 --> 00:09:54.000]  我們從右邊開始
[00:09:54.000 --> 00:09:59.000]  第一次耶穌在第十六章第21節的預言
[00:09:59.000 --> 00:10:03.000]  第二次在第十七章第22至23節的預言
[00:10:03.000 --> 00:10:07.000]  以及今天我們所看的這段經文的預言
[00:10:07.000 --> 00:10:10.000]  裡面有什麼不同
[00:10:10.000 --> 00:10:12.000]  我們讀一下
[00:10:12.000 --> 00:10:14.000]  先讀第一段右邊的
[00:10:14.000 --> 00:10:18.000]  馬太福音16章21節
[00:10:18.000 --> 00:10:23.000]  從此耶穌才子是門徒
[00:10:23.000 --> 00:10:26.000]  他必須上耶路撒冷去
[00:10:26.000 --> 00:10:31.000]  受長老濟斯長文士許多的苦
[00:10:31.000 --> 00:10:33.000]  並且被殺
[00:10:33.000 --> 00:10:35.000]  第三日復活
[00:10:35.000 --> 00:10:38.000]  我都很熟悉這些經文
[00:10:38.000 --> 00:10:39.000]  你熟不熟悉?
[00:10:39.000 --> 00:10:40.000]  熟悉了
[00:10:40.000 --> 00:10:42.000]  讀第二段
[00:10:42.000 --> 00:10:45.000]  第二段馬太福音17章22至23節
[00:10:45.000 --> 00:10:49.000]  他們還住在加利利的時候
[00:10:49.000 --> 00:10:52.000]  耶穌對門徒說
[00:10:52.000 --> 00:10:56.000]  人子將要被交在人手裡
[00:10:56.000 --> 00:10:58.000]  他們要殺害他
[00:10:58.000 --> 00:11:01.000]  第三日他要復活
[00:11:01.000 --> 00:11:04.000]  門徒就大大地休守
[00:11:04.000 --> 00:11:06.000]  好像有些東西不同了
[00:11:06.000 --> 00:11:10.000]  讀多次第三次耶穌的預言
[00:11:10.000 --> 00:11:14.000]  馬太福音20章18至19節
[00:11:14.000 --> 00:11:17.000]  看吧!我們上耶路撒冷去
[00:11:17.000 --> 00:11:21.000]  人子要被交給濟斯長和文士
[00:11:21.000 --> 00:11:24.000]  他們要定他的死罪
[00:11:24.000 --> 00:11:26.000]  又交給外邦人
[00:11:26.000 --> 00:11:28.000]  將他戲弄
[00:11:28.000 --> 00:11:29.000]  鞭打
[00:11:29.000 --> 00:11:31.000]  釘在十字架上
[00:11:31.000 --> 00:11:34.000]  第三日他要復活
[00:11:34.000 --> 00:11:36.000]  三段經文讀完了
[00:11:36.000 --> 00:11:39.000]  我們只需要簡單地去看一看
[00:11:39.000 --> 00:11:41.000]  這三段經文的時候
[00:11:41.000 --> 00:11:43.000]  我們就會明白到
[00:11:43.000 --> 00:11:46.000]  其實有一個進展
[00:11:46.000 --> 00:11:48.000]  這個進展是什麼呢?
[00:11:48.000 --> 00:11:50.000]  首先第一次說到的
[00:11:50.000 --> 00:11:52.000]  耶穌從某一個時段開始
[00:11:52.000 --> 00:11:54.000]  要介紹給門徒
[00:11:54.000 --> 00:12:01.000]  關於他要受苦和被殺
[00:12:01.000 --> 00:12:04.000]  最後第三日復活
[00:12:04.000 --> 00:12:06.000]  在這個簡介裡
[00:12:06.000 --> 00:12:09.000]  勾畫了一個整幅圖畫
[00:12:09.000 --> 00:12:13.000]  大致上耶穌要面對的活動是怎樣
[00:12:13.000 --> 00:12:17.000]  連地點都說給他們知道
[00:12:17.000 --> 00:12:19.000]  他要上耶路撒冷去
[00:12:19.000 --> 00:12:24.000]  面對的濟斯長老和文士
[00:12:24.000 --> 00:12:28.000]  都是在當地的有權有勢的人
[00:12:28.000 --> 00:12:30.000]  這是很重要的地方
[00:12:30.000 --> 00:12:34.000]  遲些我們說到耶穌結聖的時候
[00:12:34.000 --> 00:12:36.000]  這一點是很重要的
[00:12:36.000 --> 00:12:39.000]  因為當時這群人
[00:12:39.000 --> 00:12:43.000]  只是把持著耶路撒冷的權力
[00:12:43.000 --> 00:12:46.000]  結聖是怎樣呢?
[00:12:46.000 --> 00:12:48.000]  解釋了嗎?
[00:12:48.000 --> 00:12:50.000]  到時再看吧
[00:12:50.000 --> 00:12:52.000]  到了第二段的時候
[00:12:52.000 --> 00:12:54.000]  耶穌第二次的預言
[00:12:54.000 --> 00:12:57.000]  我們會發現這段經文說到
[00:12:57.000 --> 00:13:02.000]  他們還在加利利的時候
[00:13:02.000 --> 00:13:04.000]  還沒有上耶路撒冷
[00:13:04.000 --> 00:13:06.000]  還在加利利
[00:13:06.000 --> 00:13:08.000]  加利利在哪裡呢?
[00:13:08.000 --> 00:13:10.000]  加利利是在耶路撒冷以北
[00:13:10.000 --> 00:13:12.000]  三十多公里以外的地方
[00:13:12.000 --> 00:13:14.000]  很遠的地方
[00:13:15.000 --> 00:13:19.000]  耶穌在那時候向門徒再說
[00:13:19.000 --> 00:13:22.000]  人只要被交在人的手裡
[00:13:22.000 --> 00:13:24.000]  誰?
[00:13:24.000 --> 00:13:26.000]  沒有說
[00:13:26.000 --> 00:13:28.000]  交在人的手裡
[00:13:28.000 --> 00:13:34.000]  耶穌在這裡將被迫害的對象
[00:13:34.000 --> 00:13:37.000]  擴闊了
[00:13:37.000 --> 00:13:41.000]  不只是耶路撒冷上的長老濟斯長老和文士
[00:13:41.000 --> 00:13:45.000]  是所有的人
[00:13:45.000 --> 00:13:47.000]  如果這樣說下去
[00:13:47.000 --> 00:13:52.000]  其實耶穌將迫害的責任
[00:13:52.000 --> 00:13:57.000]  放在所有的人身上
[00:13:57.000 --> 00:14:02.000]  其實正在回應世人都犯了罪的主題
[00:14:02.000 --> 00:14:04.000]  不過不詳細說了
[00:14:04.000 --> 00:14:06.000]  有興趣可以看回之前的影片
[00:14:06.000 --> 00:14:09.000]  並且要將他殺害
[00:14:09.000 --> 00:14:11.000]  不是受苦這麼簡單
[00:14:11.000 --> 00:14:13.000]  直接說殺害
[00:14:13.000 --> 00:14:16.000]  不說糟蹋了
[00:14:16.000 --> 00:14:18.000]  直接說殺害
[00:14:18.000 --> 00:14:20.000]  第三天復活
[00:14:20.000 --> 00:14:22.000]  但這裡多了一件事
[00:14:22.000 --> 00:14:27.000]  門徒聽了之後就很憂愁
[00:14:27.000 --> 00:14:30.000]  非常之憂愁
[00:14:30.000 --> 00:14:32.000]  看完這兩段經文
[00:14:32.000 --> 00:14:37.000]  我們看回這兩段經文的主角之一
[00:14:37.000 --> 00:14:41.000]  那個叫彼得
[00:14:41.000 --> 00:14:48.000]  如果大家還記得彼得是耶穌的其中一個門徒的時候
[00:14:48.000 --> 00:14:52.000]  當耶穌第一次去啟示或預言到
[00:14:52.000 --> 00:14:56.000]  他會上耶路撒冷是一件必須的事情
[00:14:56.000 --> 00:14:59.000]  會受長老濟斯長老文士
[00:14:59.000 --> 00:15:01.000]  被加在他身上的害
[00:15:01.000 --> 00:15:03.000]  然後殺他第三天復活
[00:15:03.000 --> 00:15:06.000]  彼得的第一個回應是
[00:15:06.000 --> 00:15:11.000]  暗暗私下地將耶穌帶在一邊
[00:15:11.000 --> 00:15:13.000]  然後跟耶穌說
[00:15:13.000 --> 00:15:16.000]  夫子這件事是不行的
[00:15:16.000 --> 00:15:19.000]  這些事不能發生在你身上
[00:15:19.000 --> 00:15:24.000]  彼得是一個很衝動的人
[00:15:24.000 --> 00:15:27.000]  但他也把握了很多時間
[00:15:27.000 --> 00:15:33.000]  將自己的信仰比別人高人一等的狀態
[00:15:33.000 --> 00:15:36.000]  表揚出來
[00:15:36.000 --> 00:15:39.000]  原來耶穌的門徒
[00:15:39.000 --> 00:15:43.000]  甚至最出名的彼得是這樣的
[00:15:43.000 --> 00:15:46.000]  他真是這樣的人
[00:15:46.000 --> 00:15:47.000]  他信耶穌也好
[00:15:47.000 --> 00:15:50.000]  他要信得最厲害的那個
[00:15:50.000 --> 00:15:52.000]  我要什麼都要出頭
[00:15:52.000 --> 00:15:54.000]  連耶穌你說的
[00:15:54.000 --> 00:15:55.000]  我都不聽
[00:15:55.000 --> 00:15:58.000]  我要說這些事不能發生在你身上
[00:15:58.000 --> 00:16:00.000]  這些事不能發生在你身上
[00:16:00.000 --> 00:16:03.000]  上帝有恩典有憐憫
[00:16:03.000 --> 00:16:07.000]  很多時候我們會在這種狀態之下
[00:16:07.000 --> 00:16:10.000]  留意一下
[00:16:10.000 --> 00:16:14.000]  但去到第十七章第十二節的時候
[00:16:14.000 --> 00:16:16.000]  似乎他學聰明了
[00:16:16.000 --> 00:16:18.000]  因為上一節的時候
[00:16:18.000 --> 00:16:19.000]  當他這樣說完之後
[00:16:19.000 --> 00:16:20.000]  耶穌跟他說
[00:16:20.000 --> 00:16:22.000]  撒旦退到我後面去吧
[00:16:22.000 --> 00:16:24.000]  我已經詳細解釋過了
[00:16:24.000 --> 00:16:27.000]  那裡說撒旦退到我後面去吧
[00:16:27.000 --> 00:16:30.000]  不是說彼得是撒旦
[00:16:30.000 --> 00:16:35.000]  而是撒旦在用這樣的思維去想
[00:16:35.000 --> 00:16:41.000]  而彼得原來是存留在這種思想當中
[00:16:41.000 --> 00:16:43.000]  退到後面去吧
[00:16:43.000 --> 00:16:45.000]  在那段經文裡說得很清楚
[00:16:45.000 --> 00:16:48.000]  你再跟著我來學一下吧
[00:16:48.000 --> 00:16:49.000]  這個是耶穌的獨徑
[00:16:49.000 --> 00:16:51.000]  不是去指控指責
[00:16:51.000 --> 00:16:54.000]  甚至鄙視彼得
[00:16:54.000 --> 00:16:59.000]  而是耶穌仍然帶著栽培彼得的心思意念
[00:16:59.000 --> 00:17:00.000]  就像一個老師
[00:17:00.000 --> 00:17:03.000]  永遠希望學生是好的
[00:17:03.000 --> 00:17:05.000]  不希望學生是壞的
[00:17:05.000 --> 00:17:07.000]  就算學生差也好
[00:17:07.000 --> 00:17:08.000]  他知道的
[00:17:08.000 --> 00:17:09.000]  我自己做過老師
[00:17:09.000 --> 00:17:11.000]  我很清楚
[00:17:11.000 --> 00:17:13.000]  我以前教語科班
[00:17:13.000 --> 00:17:15.000]  或者教英文的時候
[00:17:15.000 --> 00:17:17.000]  哪個學生是想來去竊探
[00:17:17.000 --> 00:17:18.000]  哪個是想來真正學習的
[00:17:18.000 --> 00:17:20.000]  你全部都知道的
[00:17:20.000 --> 00:17:23.000]  但不是因為他想來
[00:17:23.000 --> 00:17:25.000]  而沒有心向學習的時候
[00:17:25.000 --> 00:17:26.000]  你就算了
[00:17:26.000 --> 00:17:28.000]  至少他回來的時候
[00:17:28.000 --> 00:17:29.000]  作為一個老師
[00:17:29.000 --> 00:17:31.000]  仍然希望他學到一些東西
[00:17:31.000 --> 00:17:35.000]  彼得上一次被耶穌這樣說完之後
[00:17:35.000 --> 00:17:37.000]  他第二次不出聲
[00:17:37.000 --> 00:17:39.000]  他變聰明了
[00:17:39.000 --> 00:17:44.000]  不出聲不代表那個人是同意的
[00:17:44.000 --> 00:17:47.000]  因為我們很明白
[00:17:47.000 --> 00:17:50.000]  彼得這個人物
[00:17:50.000 --> 00:17:55.000]  最後仍然不認主也是他
[00:17:55.000 --> 00:18:01.000]  不過來到第二段經文的時候
[00:18:01.000 --> 00:18:03.000]  門徒大大憂愁
[00:18:03.000 --> 00:18:04.000]  為什麼呢
[00:18:04.000 --> 00:18:07.000]  因為在聖經的記載裡
[00:18:07.000 --> 00:18:10.000]  剛剛門徒才學會了一件事
[00:18:10.000 --> 00:18:13.000]  就是有一個父親帶著兒子
[00:18:13.000 --> 00:18:16.000]  兒子被鬼附了之後
[00:18:16.000 --> 00:18:19.000]  曾經去找一個門徒幫他們醫治
[00:18:19.000 --> 00:18:21.000]  不過醫治不來
[00:18:21.000 --> 00:18:24.000]  這幫門徒知道自己不行
[00:18:24.000 --> 00:18:27.000]  不肯出聲
[00:18:27.000 --> 00:18:29.000]  第三次來到
[00:18:29.000 --> 00:18:31.000]  發生什麼事呢
[00:18:31.000 --> 00:18:33.000]  這三次來到
[00:18:33.000 --> 00:18:37.000]  我分兩部分和大家一起去看
[00:18:37.000 --> 00:18:41.000]  聖經有一個發展的脈絡
[00:18:41.000 --> 00:18:44.000]  第一他們概括知道耶穌的受死
[00:18:44.000 --> 00:18:48.000]  第二他們知道自己不行
[00:18:48.000 --> 00:18:56.000]  第三怎樣處理呢
[00:18:56.000 --> 00:18:58.000]  是不是像彼得一樣
[00:18:58.000 --> 00:19:00.000]  之前認了但失敗了
[00:19:00.000 --> 00:19:02.000]  第二次自己也搞不定
[00:19:02.000 --> 00:19:05.000]  這個被鬼附的小孩
[00:19:05.000 --> 00:19:07.000]  怎麼不出聲呢
[00:19:07.000 --> 00:19:11.000]  今天的信徒就是這兩大類
[00:19:11.000 --> 00:19:12.000]  要麼就很聰明
[00:19:12.000 --> 00:19:15.000]  要麼就在教會什麼都不出聲
[00:19:15.000 --> 00:19:17.000]  做隱形信徒
[00:19:17.000 --> 00:19:19.000]  到第三段
[00:19:19.000 --> 00:19:21.000]  我們來看這一段
[00:19:21.000 --> 00:19:24.000]  耶穌打開了一個很不一樣的
[00:19:24.000 --> 00:19:28.000]  一個發展給我們看到
[00:19:28.000 --> 00:19:31.000]  他怎樣栽培這幫信徒
[00:19:31.000 --> 00:19:33.000]  特別是這12個
[00:19:33.000 --> 00:19:38.000]  第一部分我們看第20章第17節
[00:19:38.000 --> 00:19:41.000]  在這裡我們嘗試去看看
[00:19:41.000 --> 00:19:45.000]  有一個很貼身的屬靈訊息
[00:19:45.000 --> 00:19:47.000]  傳遞給他們知道
[00:19:47.000 --> 00:19:49.000]  我讀多一次大家去聽聽
[00:19:49.000 --> 00:19:53.000]  耶穌上耶路撒冷去的時候
[00:19:53.000 --> 00:19:57.000]  在路上把12個門徒帶到一邊
[00:19:57.000 --> 00:19:59.000]  然後對他們說
[00:19:59.000 --> 00:20:01.000]  我一會兒看看說什麼
[00:20:01.000 --> 00:20:07.000]  很多時候教會有很多信徒
[00:20:07.000 --> 00:20:09.000]  喜歡轉會
[00:20:09.000 --> 00:20:15.000]  轉會是很普遍的事
[00:20:15.000 --> 00:20:17.000]  譬如我也轉過會
[00:20:17.000 --> 00:20:19.000]  轉什麼會呢
[00:20:19.000 --> 00:20:21.000]  我由一間教會
[00:20:21.000 --> 00:20:23.000]  一間教會要趕我走
[00:20:23.000 --> 00:20:26.000]  因為我們沒有做過任何事
[00:20:26.000 --> 00:20:29.000]  不過他們覺得我們不喜歡
[00:20:29.000 --> 00:20:31.000]  他們就想我走
[00:20:31.000 --> 00:20:34.000]  因此我離開了教會
[00:20:34.000 --> 00:20:38.000]  後來因為我回香港
[00:20:38.000 --> 00:20:39.000]  畢業了
[00:20:39.000 --> 00:20:41.000]  回香港工作了
[00:20:41.000 --> 00:20:45.000]  我由這裡轉會回到香港
[00:20:45.000 --> 00:20:47.000]  後來我從香港回來
[00:20:47.000 --> 00:20:52.000]  在加拿大繼續去侍奉的時候
[00:20:52.000 --> 00:20:54.000]  就把會籍轉回了
[00:20:54.000 --> 00:20:57.000]  轉會是很普遍的事
[00:20:57.000 --> 00:21:01.000]  特別地域的改變
[00:21:01.000 --> 00:21:03.000]  轉會是很普遍的事
[00:21:03.000 --> 00:21:08.000]  不過在今時今日
[00:21:08.000 --> 00:21:11.000]  轉會最普遍的現象是什麼呢
