
[00:00:00.000 --> 00:00:07.640]  好 今年的主題就是成為宣教的群體
[00:08:34.840 --> 00:08:36.840]  厚紙薄筆
[00:08:36.840 --> 00:08:38.840]  哥哥就是這種反應
[00:08:38.840 --> 00:08:40.840]  都是和錢有關
[00:08:40.840 --> 00:08:42.840]  所以就來到十六章
[00:08:42.840 --> 00:08:44.840]  今天我們讀經文
[00:08:44.840 --> 00:08:46.840]  又是講錢
[00:08:46.840 --> 00:08:48.840]  今節耶穌和門徒說
[00:08:48.840 --> 00:08:50.840]  如果之前是講錢帶來的問題
[00:08:50.840 --> 00:08:52.840]  今節這個故事就開始提醒門徒
[00:08:52.840 --> 00:08:54.840]  要好好用我們有的錢財
[00:08:54.840 --> 00:08:56.840]  講了這個故事
[00:08:56.840 --> 00:08:58.840]  我們看看這個故事
[00:08:58.840 --> 00:09:00.840]  這個故事如果當一個
[00:09:00.840 --> 00:09:02.840]  斐濟劇場去看
[00:09:02.840 --> 00:09:04.840]  是很不濟的
[00:09:04.840 --> 00:09:06.840]  這個故事很多細節都不清楚
[00:09:06.840 --> 00:09:08.840]  編劇就一般般
[00:09:08.840 --> 00:09:10.840]  當然耶穌不是要編一個
[00:09:10.840 --> 00:09:12.840]  所謂完整的故事
[00:09:12.840 --> 00:09:14.840]  我們只是要留意
[00:09:14.840 --> 00:09:16.840]  主要想和我們說什麼
[00:09:16.840 --> 00:09:18.840]  有個財主
[00:09:18.840 --> 00:09:20.840]  他有一個財主
[00:09:20.840 --> 00:09:22.840]  有個財主
[00:09:22.840 --> 00:09:24.840]  有個管家幫他
[00:09:24.840 --> 00:09:26.840]  打理他的錢
[00:09:26.840 --> 00:09:28.840]  別人就向主人
[00:09:28.840 --> 00:09:30.840]  告發這個管家
[00:09:30.840 --> 00:09:32.840]  說他浪費主人的財物
[00:09:32.840 --> 00:09:34.840]  故事就沒有詳細說
[00:09:34.840 --> 00:09:36.840]  怎麼浪費
[00:09:36.840 --> 00:09:38.840]  總之就是一個不忠心的管家
[00:09:38.840 --> 00:09:40.840]  沒有好好管主人的財物
[00:09:40.840 --> 00:09:42.840]  這個主人
[00:09:42.840 --> 00:09:44.840]  為什麼不知道管家在做什麼
[00:09:44.840 --> 00:09:46.840]  其中
[00:09:46.840 --> 00:09:48.840]  你假設
[00:09:48.840 --> 00:09:50.840]  這個主人
[00:09:50.840 --> 00:09:52.840]  應該是很有錢的
[00:09:52.840 --> 00:09:54.840]  你想像他是李嘉誠
[00:09:54.840 --> 00:09:56.840]  這個管家
[00:09:56.840 --> 00:09:58.840]  其實就是李嘉誠
[00:09:58.840 --> 00:10:00.840]  管理李嘉誠其中一檔生意
[00:10:00.840 --> 00:10:02.840]  李嘉誠有100檔生意
[00:10:02.840 --> 00:10:04.840]  他其實管其中一檔
[00:10:04.840 --> 00:10:06.840]  所以李嘉誠都沒有留意他在做什麼
[00:10:06.840 --> 00:10:08.840]  不過有人向李嘉誠告發
[00:10:08.840 --> 00:10:10.840]  這個管家
[00:10:10.840 --> 00:10:12.840]  管理百佳的老闆
[00:10:12.840 --> 00:10:14.840]  亂花錢
[00:10:14.840 --> 00:10:16.840]  於是
[00:10:16.840 --> 00:10:18.840]  大老闆
[00:10:18.840 --> 00:10:20.840]  李嘉誠就找管家來問
[00:10:20.840 --> 00:10:22.840]  就說
[00:10:22.840 --> 00:10:24.840]  我聽見這事怎麼樣
[00:10:24.840 --> 00:10:26.840]  這個翻譯就古怪了
[00:10:26.840 --> 00:10:28.840]  要文雅一點
[00:10:28.840 --> 00:10:30.840]  用一些口語化的廣東話
[00:10:30.840 --> 00:10:32.840]  主人就叫他來
[00:10:32.840 --> 00:10:34.840]  跟他說
[00:10:34.840 --> 00:10:36.840]  你搞什麼鬼
[00:10:36.840 --> 00:10:38.840]  他做了一些很奇怪的
[00:10:38.840 --> 00:10:40.840]  你搞什麼鬼
[00:10:40.840 --> 00:10:42.840]  這個主人又很慷慨
[00:10:42.840 --> 00:10:44.840]  雖然那個
[00:10:44.840 --> 00:10:46.840]  管家失職
[00:10:46.840 --> 00:10:48.840]  用今天的說法
[00:10:48.840 --> 00:10:50.840]  他沒有盡忠職守
[00:10:50.840 --> 00:10:52.840]  他失職
[00:10:52.840 --> 00:10:54.840]  但主人就不追究
[00:10:54.840 --> 00:10:56.840]  沒有叫他賠款
[00:10:56.840 --> 00:10:58.840]  總之就跟他說
[00:10:58.840 --> 00:11:00.840]  你走吧 我炒你魷魚
[00:11:00.840 --> 00:11:02.840]  故事的戲肉
[00:11:02.840 --> 00:11:04.840]  這個就是背景
[00:11:04.840 --> 00:11:06.840]  戲肉就開始
[00:11:06.840 --> 00:11:08.840]  管家很快被人炒魷魚
[00:11:08.840 --> 00:11:10.840]  怎麼辦呢
[00:11:10.840 --> 00:11:12.840]  管家就說
[00:11:12.840 --> 00:11:14.840]  我將來做什麼好呢
[00:11:14.840 --> 00:11:16.840]  故事有些
[00:11:16.840 --> 00:11:18.840]  沒有交代
[00:11:18.840 --> 00:11:20.840]  舉例這個管家被
[00:11:20.840 --> 00:11:22.840]  這個主人炒了
[00:11:22.840 --> 00:11:24.840]  炒了就去找另一份工作
[00:11:24.840 --> 00:11:26.840]  第一城鎮信會
[00:11:26.840 --> 00:11:28.840]  炒了我
[00:11:28.840 --> 00:11:30.840]  我就去另一間教會做義務牧師
[00:11:30.840 --> 00:11:32.840]  為什麼這個管家
[00:11:32.840 --> 00:11:34.840]  這麼擔心呢
[00:11:34.840 --> 00:11:36.840]  沒有詳細解釋
[00:11:36.840 --> 00:11:38.840]  我們想像其中一個理由
[00:11:38.840 --> 00:11:40.840]  可能就是主人在當地
[00:11:40.840 --> 00:11:42.840]  很有威勢
[00:11:42.840 --> 00:11:44.840]  他其實是李嘉誠
[00:11:44.840 --> 00:11:46.840]  李嘉誠炒了你
[00:11:46.840 --> 00:11:48.840]  第二間地產公司
[00:11:48.840 --> 00:11:50.840]  都不敢聘請你
[00:11:50.840 --> 00:11:52.840]  不想得罪李嘉誠
[00:11:52.840 --> 00:11:54.840]  李嘉誠都炒了你
[00:11:54.840 --> 00:11:56.840]  你應該在你的行業
[00:11:56.840 --> 00:11:58.840]  都臭名遠播
[00:11:58.840 --> 00:12:00.840]  所以沒有人聘請他
[00:12:00.840 --> 00:12:02.840]  他做不回自己的行
[00:12:02.840 --> 00:12:04.840]  怎麼辦呢
[00:12:04.840 --> 00:12:06.840]  管家想的很實際
[00:12:06.840 --> 00:12:08.840]  鋤地武力
[00:12:08.840 --> 00:12:10.840]  怕醜
[00:12:10.840 --> 00:12:12.840]  假如
[00:12:12.840 --> 00:12:14.840]  大家知道
[00:12:14.840 --> 00:12:16.840]  我本來在忠臣教神學
[00:12:16.840 --> 00:12:18.840]  你想像今天如果忠臣炒了我
[00:12:18.840 --> 00:12:20.840]  沒什麼問題
[00:12:20.840 --> 00:12:22.840]  因為我女兒正在做醫生
[00:12:22.840 --> 00:12:24.840]  我吃軟飯
[00:12:24.840 --> 00:12:26.840]  叫我女兒養我
[00:12:26.840 --> 00:12:28.840]  你想像夜年前
[00:12:28.840 --> 00:12:30.840]  當我女婿老婆亂的時候
[00:12:30.840 --> 00:12:32.840]  四個女人都靠我
[00:12:32.840 --> 00:12:34.840]  吃飯的時候
[00:12:34.840 --> 00:12:36.840]  那時候如果忠臣炒了我
[00:12:36.840 --> 00:12:38.840]  就很麻煩
[00:12:38.840 --> 00:12:40.840]  鋤地武力
[00:12:40.840 --> 00:12:42.840]  你想像忠臣炒了我
[00:12:42.840 --> 00:12:44.840]  我走去
[00:12:44.840 --> 00:12:46.840]  地盤有沒有散工給我做
[00:12:46.840 --> 00:12:48.840]  死啦
[00:12:48.840 --> 00:12:50.840]  叫我去地盤散工
[00:12:50.840 --> 00:12:52.840]  你想像叫我拿起風炮
[00:12:52.840 --> 00:12:54.840]  在那裏鑿地
[00:12:54.840 --> 00:12:56.840]  我想地下還沒爛
[00:12:56.840 --> 00:12:58.840]  我的肩膀已經爛了
[00:12:58.840 --> 00:13:00.840]  所以鋤地武力
[00:13:00.840 --> 00:13:02.840]  土飯呢
[00:13:02.840 --> 00:13:04.840]  我還不知道土飯
[00:13:04.840 --> 00:13:06.840]  不過你想像
[00:13:06.840 --> 00:13:08.840]  忠臣炒了我
[00:13:08.840 --> 00:13:10.840]  在神學界
[00:13:10.840 --> 00:13:12.840]  基督教已經臭名遠播
[00:13:12.840 --> 00:13:14.840]  沒有教會請我
[00:13:14.840 --> 00:13:16.840]  去大家洛收錢
[00:13:16.840 --> 00:13:18.840]  找份大家洛收錢工作
[00:13:18.840 --> 00:13:20.840]  不過如果在大家洛收錢
[00:13:20.840 --> 00:13:22.840]  可能那天
[00:13:22.840 --> 00:13:24.840]  不知為什麼
[00:13:24.840 --> 00:13:26.840]  陳木經過就去了我工作的
[00:13:26.840 --> 00:13:28.840]  大家洛吃飯
[00:13:28.840 --> 00:13:30.840]  他來付錢的時候
[00:13:30.840 --> 00:13:32.840]  一見到我
[00:13:32.840 --> 00:13:34.840]  說你現在搞到去大家洛收錢
[00:13:34.840 --> 00:13:36.840]  我就不知如何
[00:13:36.840 --> 00:13:38.840]  撞頭埋牆或找個洞鑽
[00:13:38.840 --> 00:13:40.840]  所以做些低級的工作
[00:13:40.840 --> 00:13:42.840]  又害羞
[00:13:42.840 --> 00:13:44.840]  做些勞力的工作又沒力
[00:13:44.840 --> 00:13:46.840]  找些高檔的工作
[00:13:46.840 --> 00:13:48.840]  沒有人請
[00:13:48.840 --> 00:13:50.840]  怎麼辦呢
[00:13:50.840 --> 00:13:52.840]  其實管家的狀況
[00:13:52.840 --> 00:13:54.840]  說真的
[00:13:54.840 --> 00:13:56.840]  很多中年男士
[00:13:56.840 --> 00:13:58.840]  都類似
[00:13:58.840 --> 00:14:00.840]  夜睡被人炒魷魚就再來過
[00:14:00.840 --> 00:14:02.840]  四十幾五十歲被炒魷魚
[00:14:02.840 --> 00:14:04.840]  都不知怎麼辦
[00:14:04.840 --> 00:14:06.840]  所以很多被炒魷魚的
[00:14:06.840 --> 00:14:08.840]  五十歲男士
[00:14:08.840 --> 00:14:10.840]  找不到工作
[00:14:10.840 --> 00:14:12.840]  又是這樣
[00:14:12.840 --> 00:14:14.840]  太羞恥
[00:14:14.840 --> 00:14:16.840]  於是每天裝上班
[00:14:16.840 --> 00:14:18.840]  早上都跟老婆說上班了
[00:14:18.840 --> 00:14:20.840]  其實他去大家洛喝咖啡
[00:14:20.840 --> 00:14:22.840]  喝了一天咖啡
[00:14:22.840 --> 00:14:24.840]  回家就裝上班
[00:14:24.840 --> 00:14:26.840]  都是很現實的事
[00:14:26.840 --> 00:14:28.840]  不過這個人想到一個辦法
[00:14:28.840 --> 00:14:30.840]  我知道怎樣做
[00:14:30.840 --> 00:14:32.840]  然後他做些什麼呢
[00:14:32.840 --> 00:14:34.840]  他就叫欠他主人債的一個一個
[00:14:34.840 --> 00:14:36.840]  叫了來就問求一個
[00:14:36.840 --> 00:14:38.840]  你欠了主人多少
[00:14:38.840 --> 00:14:40.840]  他說一百樓有
[00:14:40.840 --> 00:14:42.840]  管家就說快些改了你的欠單
[00:14:42.840 --> 00:14:44.840]  拿你的帳
[00:14:44.840 --> 00:14:46.840]  借錢的約
[00:14:46.840 --> 00:14:48.840]  拿那個約出來
[00:14:48.840 --> 00:14:50.840]  刪了他一百就改五十
[00:14:50.840 --> 00:14:52.840]  這個是故事一個重要的環節
[00:14:52.840 --> 00:14:54.840]  這個故事
[00:14:54.840 --> 00:14:56.840]  其實是一個很簡單的故事
[00:14:56.840 --> 00:14:58.840]  一個重要的環節
[00:14:58.840 --> 00:15:00.840]  但裏面有很多不清不楚的事
[00:15:00.840 --> 00:15:02.840]  第一
[00:15:02.840 --> 00:15:04.840]  為什麼管家可以
[00:15:04.840 --> 00:15:06.840]  隨便改那張約
[00:15:06.840 --> 00:15:08.840]  如果你在香港政府
[00:15:08.840 --> 00:15:10.840]  香港今日社會
[00:15:10.840 --> 00:15:12.840]  這些事應該有註冊
[00:15:12.840 --> 00:15:14.840]  不是只有一個複製
[00:15:14.840 --> 00:15:16.840]  你改了你的複製
[00:15:16.840 --> 00:15:18.840]  別人還有別的複製
[00:15:18.840 --> 00:15:20.840]  不能亂改
[00:15:20.840 --> 00:15:22.840]  不知道為什麼他可以這樣改
[00:15:22.840 --> 00:15:24.840]  不過這個算了
[00:15:24.840 --> 00:15:26.840]  聽故事就不要看細節
[00:15:26.840 --> 00:15:28.840]  看電影也是這樣
[00:15:28.840 --> 00:15:30.840]  不過更重要的一個問題
[00:15:30.840 --> 00:15:32.840]  就是
[00:15:32.840 --> 00:15:34.840]  如果你隨便改了老闆的帳單
[00:15:34.840 --> 00:15:36.840]  老闆當然追殺你
[00:15:36.840 --> 00:15:38.840]  你想想
[00:15:38.840 --> 00:15:40.840]  假設陳牧是大老闆
[00:15:40.840 --> 00:15:42.840]  假設
[00:15:42.840 --> 00:15:44.840]  隨便說那個人
[00:15:44.840 --> 00:15:46.840]  隨便說
[00:15:46.840 --> 00:15:48.840]  Rex借了陳牧一百萬
[00:15:48.840 --> 00:15:50.840]  我隨便改了Rex的帳單
[00:15:50.840 --> 00:15:52.840]  我隨便改了Rex的帳單
[00:15:52.840 --> 00:15:54.840]  我隨便改了Rex的帳單
[00:15:54.840 --> 00:15:56.840]  Rex現在只借了陳牧一百萬
[00:15:56.840 --> 00:15:58.840]  陳牧當然追殺我
[00:15:58.840 --> 00:16:00.840]  陳牧當然追殺我
[00:16:00.840 --> 00:16:02.840]  去民事法庭追殺我
[00:16:02.840 --> 00:16:04.840]  為什麼亂改我的帳單
[00:16:04.840 --> 00:16:06.840]  借錢的帳單
[00:16:06.840 --> 00:16:08.840]  還有你看這個故事
[00:16:08.840 --> 00:16:10.840]  那個管家好像
[00:16:10.840 --> 00:16:12.840]  已經知道主人不會追殺他
[00:16:12.840 --> 00:16:14.840]  已經知道主人不會追殺他
[00:16:14.840 --> 00:16:16.840]  如果主人要追回一半的錢
[00:16:16.840 --> 00:16:18.840]  這樣改是沒有用的
[00:16:18.840 --> 00:16:20.840]  他繼續要坐牢
[00:16:20.840 --> 00:16:22.840]  解決不了他吃飯的問題
[00:16:22.840 --> 00:16:24.840]  解決不了他吃飯的問題
[00:16:24.840 --> 00:16:26.840]  所以有點迷茫
[00:16:26.840 --> 00:16:28.840]  故事沒有解釋清楚
[00:16:28.840 --> 00:16:30.840]  不過有些色情學家估計
[00:16:30.840 --> 00:16:32.840]  其實我們也不知道真假
[00:16:32.840 --> 00:16:34.840]  其中一個可能性應該是
[00:16:34.840 --> 00:16:36.840]  你想像
[00:16:36.840 --> 00:16:38.840]  駱承就想開一間酒店
[00:16:38.840 --> 00:16:40.840]  駱承就想開一間酒店
[00:16:40.840 --> 00:16:42.840]  賣酒
[00:16:42.840 --> 00:16:44.840]  他要晚上開酒店
[00:16:44.840 --> 00:16:46.840]  他要晚上開酒店
[00:16:46.840 --> 00:16:48.840]  他沒有錢
[00:16:48.840 --> 00:16:50.840]  於是就問陳牧師借錢
[00:16:50.840 --> 00:16:52.840]  陳牧師就大富翁
[00:16:52.840 --> 00:16:54.840]  我是管家
[00:16:54.840 --> 00:16:56.840]  於是我就和陳牧說
[00:16:56.840 --> 00:16:58.840]  於是我就和陳牧說
[00:16:58.840 --> 00:17:00.840]  駱承要晚上開酒店
[00:17:00.840 --> 00:17:02.840]  駱承要晚上開酒店
[00:17:02.840 --> 00:17:04.840]  陳牧說OK
[00:17:04.840 --> 00:17:06.840]  晚上
[00:17:06.840 --> 00:17:08.840]  我和駱承簽了一張
