
[00:00:00.000 --> 00:00:04.000]  在我們未進入今天的第17章之前
[00:02:01.000 --> 00:02:04.000]  但那一刻他們住在羅德那裡
[00:02:04.000 --> 00:02:11.000]  全城的人年老大幼就要來叫羅德將那兩個男人
[00:02:11.000 --> 00:02:13.000]  天使是生得很盡美的
[00:02:13.000 --> 00:02:14.000]  就要拿出來
[00:02:14.000 --> 00:02:18.000]  所以我們就說這個城市是犯同性戀的罪
[00:02:18.000 --> 00:02:19.000]  是罪大惡極
[00:02:19.000 --> 00:02:22.000]  所以神要滅了這個城市
[00:02:22.000 --> 00:02:26.000]  大家記不記得上一次我們看到第十六章
[00:02:26.000 --> 00:02:31.000]  當我們去到第48節的時候
[00:02:31.000 --> 00:02:35.000]  我們看到神說我為什麼要滅索多瑪呢
[00:02:35.000 --> 00:02:38.000]  在那裡是完全沒有提到同性戀的
[00:02:38.000 --> 00:02:39.000]  我讀一讀給大家聽
[00:02:39.000 --> 00:02:41.000]  16章第48節
[00:02:41.000 --> 00:02:45.000]  主耶和華說我指著我的永生氣勢
[00:02:45.000 --> 00:02:54.000]  看啊!你妹妹索多瑪與她的眾女尚未行你和眾女所行的事
[00:02:54.000 --> 00:02:59.000]  看啊!你妹妹索多瑪的罪孽是這樣
[00:02:59.000 --> 00:03:03.000]  她和她的眾女都心驕氣傲
[00:03:03.000 --> 00:03:06.000]  飽食糧足大享安逸
[00:03:06.000 --> 00:03:11.000]  並沒有輔助困苦和窮乏人的手
[00:03:11.000 --> 00:03:16.000]  她們狂傲在我面前行可憎的事
[00:03:16.000 --> 00:03:19.000]  我看見便將她們除掉
[00:03:19.000 --> 00:03:22.000]  這裡是說到索多瑪是驕傲
[00:03:22.000 --> 00:03:25.000]  以及貪圖安逸
[00:03:25.000 --> 00:03:27.000]  糧食飽足
[00:03:27.000 --> 00:03:33.000]  但是對那些窮苦的人是沒有一個同情的心
[00:03:33.000 --> 00:03:36.000]  沒有去輔助其他的窮人
[00:03:36.000 --> 00:03:37.000]  只是自私
[00:03:37.000 --> 00:03:39.000]  只顧自己享樂
[00:03:39.000 --> 00:03:44.000]  所以現在很多同性戀的人
[00:03:44.000 --> 00:03:47.000]  包括基督徒
[00:03:47.000 --> 00:03:52.000]  特別是基督徒贊成同性戀或同情同性戀
[00:03:52.000 --> 00:04:00.000]  他們會說索多瑪神並不是因為同性戀這個罪來滅她
[00:04:00.000 --> 00:04:03.000]  同性戀在這裡來說不是一個罪
[00:04:03.000 --> 00:04:06.000]  他們的罪是什麼呢?索多瑪的罪
[00:04:06.000 --> 00:04:09.000]  是他們不同情窮人
[00:04:09.000 --> 00:04:11.000]  沒有去幫助窮人
[00:04:11.000 --> 00:04:13.000]  對窮人壓迫
[00:04:13.000 --> 00:04:18.000]  只顧自己的喜樂和高傲
[00:04:18.000 --> 00:04:22.000]  如果你聽到他們這樣說
[00:04:22.000 --> 00:04:25.000]  你會說一定錯了
[00:04:25.000 --> 00:04:27.000]  你自己這樣想出來的
[00:04:27.000 --> 00:04:31.000]  有什麼理由這些罪還會比同性戀更大呢?
[00:04:31.000 --> 00:04:34.000]  但這裡事實上沒有說到同性戀
[00:04:34.000 --> 00:04:40.000]  所以這個說法不是完全沒有根據的
[00:04:40.000 --> 00:04:43.000]  我上次也有說
[00:04:43.000 --> 00:04:47.000]  在舊約利未記十八章二十章
[00:04:47.000 --> 00:04:51.000]  說得很清楚神是恨惡和性戀
[00:04:51.000 --> 00:04:54.000]  甚至要用石頭扔死
[00:04:54.000 --> 00:04:59.000]  但不要忘記利未記的吩咐是給誰的呢?
[00:04:59.000 --> 00:05:01.000]  是給猶太人的
[00:05:01.000 --> 00:05:05.000]  當時的律法是未頒布給外邦人的
[00:05:05.000 --> 00:05:08.000]  神從來沒有告訴外邦人
[00:05:08.000 --> 00:05:10.000]  同性戀的罪是要死的
[00:05:10.000 --> 00:05:13.000]  這個只是選民的
[00:05:13.000 --> 00:05:19.000]  所以神沒有用同性戀的罪來滅它
[00:05:19.000 --> 00:05:24.000]  你最多說它在我面前行可憎的事
[00:05:24.000 --> 00:05:26.000]  你說可憎的事
[00:05:26.000 --> 00:05:29.000]  神也有叫同性戀可憎的事
[00:05:29.000 --> 00:05:32.000]  但你要這樣連接的時候
[00:05:32.000 --> 00:05:34.000]  為什麼神不說清楚
[00:05:34.000 --> 00:05:36.000]  你也行同性戀可憎的事
[00:05:36.000 --> 00:05:38.000]  所以我要滅你呢?
[00:05:38.000 --> 00:05:40.000]  這裡是完全沒有提到
[00:05:40.000 --> 00:05:43.000]  沒有提到的時候我們就不能夠塞一些意思進去
[00:05:43.000 --> 00:05:45.000]  說神有這樣的意思
[00:05:45.000 --> 00:05:47.000]  根本是沒有寫出來
[00:05:47.000 --> 00:05:49.000]  那怎麼辦呢?
[00:05:49.000 --> 00:05:53.000]  我們也會遇到現在越來越多的基督徒
[00:05:53.000 --> 00:05:56.000]  甚至教會甚至宗派
[00:05:56.000 --> 00:05:59.000]  不僅不抗拒同性戀
[00:05:59.000 --> 00:06:02.000]  慢慢會覺得同性戀不是一個罪
[00:06:02.000 --> 00:06:07.000]  因為神也沒有對他們說這是一個罪
[00:06:07.000 --> 00:06:12.000]  甚至有宗派接受同性戀
[00:06:12.000 --> 00:06:17.000]  接受同性戀不只是同性戀的人來接受它這麼簡單
[00:06:17.000 --> 00:06:23.000]  而是神職人員都被公開同性戀的人來做神職人員
[00:06:23.000 --> 00:06:26.000]  這就引起很大的爭論
[00:06:26.000 --> 00:06:28.000]  有宗派是因為這樣分裂
[00:06:28.000 --> 00:06:30.000]  有教會是因為這樣分裂
[00:06:30.000 --> 00:06:33.000]  我自己也見過好幾個教會
[00:06:33.000 --> 00:06:35.000]  宗派是這樣分裂的
[00:06:35.000 --> 00:06:40.000]  這是末世的時候魔鬼在這裡做搞妖的工作
[00:06:40.000 --> 00:06:42.000]  但事實上這裡是沒有說
[00:06:42.000 --> 00:06:44.000]  那怎麼辦呢?
[00:06:44.000 --> 00:06:50.000]  在舊約神從來沒有將他對猶太人的誡命
[00:06:50.000 --> 00:06:53.000]  施諸於外邦人那裡
[00:06:53.000 --> 00:06:58.000]  也沒有說外邦人要加入猶太教成為選民
[00:06:58.000 --> 00:07:00.000]  他們才能夠得救
[00:07:00.000 --> 00:07:04.000]  神有另外的方法來拯救外邦人
[00:07:04.000 --> 00:07:09.000]  但到了新約的時候就很清楚了
[00:07:09.000 --> 00:07:14.000]  所以我們不能夠只是看舊約這裡的經文
[00:07:14.000 --> 00:07:17.000]  說神不覺得同性戀是罪
[00:07:17.000 --> 00:07:20.000]  在新約有三段很重要的經文
[00:07:20.000 --> 00:07:24.000]  我一定要拿出來告訴大家
[00:07:24.000 --> 00:07:27.000]  新約就是向著教會
[00:07:27.000 --> 00:07:29.000]  向著猶太人
[00:07:29.000 --> 00:07:32.000]  加上教會是我們外邦人
[00:07:32.000 --> 00:07:35.000]  所以新約就沒有分給誰
[00:07:35.000 --> 00:07:38.000]  是給所有信主的人
[00:07:38.000 --> 00:07:42.000]  所有在教會時代的人
[00:07:42.000 --> 00:07:44.000]  包括未信的人
[00:07:44.000 --> 00:07:46.000]  神的誡命都會施諸於他
[00:07:46.000 --> 00:07:49.000]  因為每個人都應該聽到這些誡命
[00:07:49.000 --> 00:07:53.000]  第一段是羅馬書第26至27節
[00:07:53.000 --> 00:07:56.000]  因此神任憑
[00:07:56.000 --> 00:07:58.000]  聖經裡有兩個字很恐怖
[00:07:58.000 --> 00:08:02.000]  任憑就是神放手不理你
[00:08:02.000 --> 00:08:03.000]  不再警戒你
[00:08:03.000 --> 00:08:05.000]  不再感動你
[00:08:05.000 --> 00:08:07.000]  讓你自己隨意去做
[00:08:07.000 --> 00:08:12.000]  神任憑他們放縱可羞恥的情慾
[00:08:12.000 --> 00:08:18.000]  他們把女人的純性用處變成逆性用處
[00:08:18.000 --> 00:08:20.000]  男人也是如此
[00:08:20.000 --> 00:08:23.000]  棄了女人純性的用處
[00:08:23.000 --> 00:08:26.000]  欲否攻心彼此貪戀
[00:08:26.000 --> 00:08:30.000]  男和男行可羞恥的事
[00:08:30.000 --> 00:08:37.000]  就在自己身上受者妄為當得的報應
[00:08:37.000 --> 00:08:39.000]  說得很清楚
[00:08:39.000 --> 00:08:46.000]  男女和女是可憎可羞恥的
[00:08:46.000 --> 00:08:48.000]  羅馬書第26至27節
[00:08:48.000 --> 00:08:50.000]  提摩太前書
[00:08:50.000 --> 00:08:51.000]  對不起
[00:08:51.000 --> 00:08:53.000]  剛才那裡還有一節經文
[00:08:53.000 --> 00:08:54.000]  第28節
[00:08:54.000 --> 00:08:58.000]  他們既然故意不認識神
[00:08:58.000 --> 00:09:02.000]  神就任憑他們存邪僻的心
[00:09:02.000 --> 00:09:05.000]  行那些不合理的事
[00:09:05.000 --> 00:09:07.000]  跟著三節經文
[00:09:07.000 --> 00:09:10.000]  都是說到同性戀這個行為
[00:09:10.000 --> 00:09:12.000]  神是任憑任憑
[00:09:12.000 --> 00:09:14.000]  但是不合理的事
[00:09:14.000 --> 00:09:16.000]  然後到提摩太前書第一章
[00:09:16.000 --> 00:09:19.000]  第8至第11節
[00:09:19.000 --> 00:09:22.000]  我們知道律法原是好的
[00:09:22.000 --> 00:09:24.000]  只要人用得合宜
[00:09:24.000 --> 00:09:27.000]  因為律法不是為人設立的
[00:09:27.000 --> 00:09:30.000]  乃是為不法和不服的
[00:09:30.000 --> 00:09:32.000]  不天性和犯罪的
[00:09:32.000 --> 00:09:35.000]  不性結和戀世俗的
[00:09:35.000 --> 00:09:38.000]  是父母和殺人的
[00:09:38.000 --> 00:09:39.000]  第10節
[00:09:39.000 --> 00:09:42.000]  行淫和親男色的
[00:09:42.000 --> 00:09:44.000]  搶人口和說謊的
[00:09:44.000 --> 00:09:46.000]  並起假誓的
[00:09:46.000 --> 00:09:50.000]  或是為別樣的正道的事設立的
[00:09:50.000 --> 00:09:53.000]  這裡有提到行淫和親男色
[00:09:53.000 --> 00:09:57.000]  親男色就是男同男同性戀的行為
[00:09:57.000 --> 00:09:59.000]  這裡也有提到假誓
[00:09:59.000 --> 00:10:05.000]  今天第17章有提到假誓
[00:10:05.000 --> 00:10:06.000]  一會兒我們再說
[00:10:06.000 --> 00:10:13.000]  這裡說這些是敵正道的事設立的
[00:10:13.000 --> 00:10:16.000]  這是照可稱頌之神教
[00:10:16.000 --> 00:10:18.000]  教託我榮耀福音說的
[00:10:18.000 --> 00:10:21.000]  這是提摩太前書第一章
[00:10:21.000 --> 00:10:28.000]  第8至第11節有提到親男色的罪
[00:10:28.000 --> 00:10:34.000]  第三章提摩在哥倫多前書第6章第9至第11節
[00:10:34.000 --> 00:10:39.000]  你們豈不知不義的人不能承受神的國嗎
[00:10:39.000 --> 00:10:40.000]  不要自欺
[00:10:40.000 --> 00:10:42.000]  無論是淫亂的
[00:10:42.000 --> 00:10:43.000]  拜偶像的
[00:10:43.000 --> 00:10:44.000]  姦淫的
[00:10:44.000 --> 00:10:47.000]  作戀童的
[00:10:47.000 --> 00:10:49.000]  親男色的
[00:10:49.000 --> 00:10:51.000]  然後底下有再說其他的罪
[00:10:51.000 --> 00:10:52.000]  偷竊的
[00:10:52.000 --> 00:10:53.000]  貪婪的
[00:10:53.000 --> 00:10:54.000]  醉酒的
[00:10:54.000 --> 00:10:55.000]  辱罵的
[00:10:55.000 --> 00:10:56.000]  勒索的
[00:10:56.000 --> 00:10:58.000]  不能承受神的國
[00:10:58.000 --> 00:11:02.000]  然後下面是向著那些已經信了主的
[00:11:02.000 --> 00:11:05.000]  你們中間也有人從前是這樣
[00:11:05.000 --> 00:11:09.000]  但如今你們奉主耶穌基督的名
[00:11:09.000 --> 00:11:13.000]  並藉著我們神的靈已經洗淨
[00:11:13.000 --> 00:11:14.000]  成性
[00:11:14.000 --> 00:11:15.000]  清義了
[00:11:15.000 --> 00:11:18.000]  即是有人說我可不可以信了主
[00:11:18.000 --> 00:11:20.000]  仍然都是同性戀呢
[00:11:20.000 --> 00:11:22.000]  有沒有同性戀基督徒這件事呢
[00:11:22.000 --> 00:11:24.000]  現在很多教會都有說
[00:11:24.000 --> 00:11:27.000]  同性戀的人一樣可以成為基督徒
[00:11:27.000 --> 00:11:29.000]  一樣可以接受基督
[00:11:29.000 --> 00:11:31.000]  一樣可以與神的國有份
[00:11:31.000 --> 00:11:32.000]  根據這裡的聖經
[00:11:32.000 --> 00:11:35.000]  這些人是與神的國沒有份的
[00:11:35.000 --> 00:11:38.000]  我們不可以說我們信耶穌
[00:11:38.000 --> 00:11:40.000]  但是我們留下一些行為
[00:11:40.000 --> 00:11:42.000]  我們是沒有改變的
[00:11:42.000 --> 00:11:45.000]  都可以成為基督徒的
[00:11:45.000 --> 00:11:46.000]  沒有的
[00:11:46.000 --> 00:11:48.000]  因為神叫我們清義
[00:11:48.000 --> 00:11:51.000]  所有的罪都是要清除的
[00:11:51.000 --> 00:11:54.000]  不能夠說有些罪我們留下
[00:11:54.000 --> 00:11:57.000]  我們仍然可以信主的
[00:11:57.000 --> 00:12:01.000]  所以新約是非常明顯
[00:12:01.000 --> 00:12:04.000]  同性戀這件事絕對是罪
[00:12:04.000 --> 00:12:08.000]  同性戀婚姻是罪上加罪
[00:12:08.000 --> 00:12:14.000]  因為不單是拆毀神做一男一女的婚姻配合
[00:12:14.000 --> 00:12:20.000]  更加是將一男一女的婚姻制度摧毀
[00:12:20.000 --> 00:12:23.000]  所以我補充一下
[00:12:23.000 --> 00:12:25.000]  上一次第十六章
[00:12:25.000 --> 00:12:28.000]  大家千萬不要有錯覺
[00:12:28.000 --> 00:12:30.000]  同性戀是沒有什麼事的
[00:12:30.000 --> 00:12:33.000]  同性戀是很大的罪
[00:12:33.000 --> 00:12:36.000]  我們今天去到第十七章
[00:12:36.000 --> 00:12:38.000]  第十七章
[00:12:38.000 --> 00:12:46.000]  神要以西傑用謎語和比喻
[00:12:46.000 --> 00:12:49.000]  來與以色列人講話
[00:12:49.000 --> 00:12:53.000]  謎語和比喻是不直接說出來
[00:12:53.000 --> 00:12:55.000]  好像一個故事
[00:12:55.000 --> 00:12:57.000]  好像一個比喻
[00:12:57.000 --> 00:13:00.000]  裡面有包括兩隻大鷹
[00:13:00.000 --> 00:13:02.000]  有包括香柏樹
[00:13:02.000 --> 00:13:04.000]  有包括葡萄樹
[00:13:04.000 --> 00:13:07.000]  有包括兩個王在裡面
[00:13:07.000 --> 00:13:11.000]  都是用隱喻的方式先說出來
[00:13:11.000 --> 00:13:14.000]  不過這章的經文是很容易明白的
[00:13:14.000 --> 00:13:16.000]  很容易的
[00:13:16.000 --> 00:13:17.000]  為什麼呢
[00:13:17.000 --> 00:13:19.000]  因為在經文裡面
[00:13:19.000 --> 00:13:23.000]  上帝是將這些謎語解釋了
[00:13:23.000 --> 00:13:25.000]  即是開了股
[00:13:25.000 --> 00:13:26.000]  說了出來
[00:13:26.000 --> 00:13:28.000]  然後就開股
[00:13:28.000 --> 00:13:33.000]  有些預言都是這樣
[00:13:33.000 --> 00:13:35.000]  神馬上就會解釋給你聽
[00:13:35.000 --> 00:13:37.000]  所以我們很容易明白的
[00:13:37.000 --> 00:13:41.000]  這個十七章裡面的內容
[00:13:41.000 --> 00:13:44.000]  有一部分已經發生了
[00:13:44.000 --> 00:13:47.000]  當以色列人說出來的時候
[00:13:47.000 --> 00:13:50.000]  那些人會知道是在說什麼
[00:13:50.000 --> 00:13:53.000]  而且是在他們當代發生的
[00:13:53.000 --> 00:13:55.000]  所以他們是親歷其境
[00:13:55.000 --> 00:13:59.000]  可能是身處於那個環境的
[00:13:59.000 --> 00:14:02.000]  所以有一部分是發生了
[00:14:02.000 --> 00:14:06.000]  但是也有一部分是預言
[00:14:06.000 --> 00:14:07.000]  是還沒發生的
[00:14:07.000 --> 00:14:12.000]  其中有些預言是幾年之後就發生的
[00:14:12.000 --> 00:14:14.000]  因為還有五年
[00:14:14.000 --> 00:14:18.000]  南國就被巴比倫圍攻
[00:14:18.000 --> 00:14:20.000]  兩年之後就滅了
[00:14:20.000 --> 00:14:26.000]  所以有一些預言是指向幾年之後就發生的事
[00:14:26.000 --> 00:14:30.000]  但是去到尾段
[00:14:30.000 --> 00:14:35.000]  有些預言甚至是指向於千禧年
[00:14:35.000 --> 00:14:37.000]  即是到現在都還沒出現
[00:14:37.000 --> 00:14:39.000]  我們以前都有提過預言
[00:14:39.000 --> 00:14:42.000]  有近的有遠的
[00:14:42.000 --> 00:14:44.000]  我們叫做眾生重疊
[00:14:44.000 --> 00:14:46.000]  所以我們看預言的時候
[00:14:46.000 --> 00:14:50.000]  有一些主耶穌第一次來已經出現了
[00:14:50.000 --> 00:14:53.000]  主耶穌第二次來是還沒出現的
[00:14:53.000 --> 00:14:57.000]  主耶穌第二次來要做的事
[00:14:57.000 --> 00:15:01.000]  有些是指向於他來了之後
[00:15:01.000 --> 00:15:04.000]  再進入千禧年之後才發生
[00:15:04.000 --> 00:15:05.000]  有些是很遠的
[00:15:05.000 --> 00:15:06.000]  現在還沒出現
[00:15:06.000 --> 00:15:08.000]  凡是預言都是這樣
[00:15:08.000 --> 00:15:13.000]  第17章的時間
[00:15:13.000 --> 00:15:16.000]  既然我們說這些預言有些是還沒發生
[00:15:16.000 --> 00:15:17.000]  有些是剛剛發生了
[00:15:17.000 --> 00:15:19.000]  那時間是何時呢
[00:15:19.000 --> 00:15:22.000]  時間是主前591年
[00:15:22.000 --> 00:15:24.000]  591年
[00:15:24.000 --> 00:15:27.000]  那個參考是怎樣呢
[00:15:27.000 --> 00:15:33.000]  第一次尼布甲尼薩去到南國那裏
[00:15:33.000 --> 00:15:35.000]  擄掠了一班人
[00:15:35.000 --> 00:15:39.000]  這些是貴族年青精英分子
[00:15:39.000 --> 00:15:41.000]  包括我們熟悉的但爾利
[00:15:41.000 --> 00:15:46.000]  那個年代是606年
[00:15:46.000 --> 00:15:49.000]  現在這裏是591年
[00:15:49.000 --> 00:15:53.000]  所以你知道591年是15年前
[00:15:53.000 --> 00:15:58.000]  15年前是第一次巴比倫攻入耶路撒冷
[00:15:58.000 --> 00:15:59.000]  就拿了一些人
[00:15:59.000 --> 00:16:02.000]  但是就沒有滅他們
[00:16:02.000 --> 00:16:04.000]  就搶了他們的東西就走了
[00:16:04.000 --> 00:16:08.000]  然後第二次就是597年
[00:16:08.000 --> 00:16:10.000]  主前597
[00:16:10.000 --> 00:16:12.000]  現在是主前591
[00:16:12.000 --> 00:16:14.000]  即是大概六年之前
[00:16:14.000 --> 00:16:18.000]  六年之前是第二次攻入耶路撒冷
[00:16:18.000 --> 00:16:23.000]  然後就將那時候的皇帝擄掠了
[00:16:23.000 --> 00:16:28.000]  還有一班高級的官員
[00:16:28.000 --> 00:16:31.000]  精英分子就全部拿去巴比倫
[00:16:31.000 --> 00:16:34.000]  也包括以西傑在內
[00:16:34.000 --> 00:16:36.000]  這是第二次
[00:16:36.000 --> 00:16:38.000]  還有第三次
[00:16:38.000 --> 00:16:42.000]  歷史上給我們看到的年份是主前586年
[00:16:42.000 --> 00:16:45.000]  現在是591和586
[00:16:45.000 --> 00:16:48.000]  大概是差五年
[00:16:48.000 --> 00:16:52.000]  他們第二批人去到巴比倫那裏
[00:16:52.000 --> 00:16:55.000]  神一直在透過以西傑
[00:16:55.000 --> 00:17:00.000]  向當地的人和耶路撒冷講話
[00:17:00.000 --> 00:17:04.000]  以西傑因為身處巴比倫
[00:17:04.000 --> 00:17:08.000]  所以他講話的對象多數就是秘魯的人
[00:17:08.000 --> 00:17:11.000]  但是同時間在耶路撒冷那裏
[00:17:11.000 --> 00:17:15.000]  神也感動耶利米先知
[00:17:15.000 --> 00:17:17.000]  在那裏也講同樣的話
[00:17:17.000 --> 00:17:20.000]  就是你們如果不悔改的話
[00:17:20.000 --> 00:17:23.000]  很快就會大難當頭
[00:17:23.000 --> 00:17:25.000]  但是不要忘記我們一直都講
[00:17:25.000 --> 00:17:29.000]  有一班很多人的假先知
[00:17:29.000 --> 00:17:31.000]  假先知在巴比倫
[00:17:31.000 --> 00:17:33.000]  也在耶路撒冷那裏
[00:17:33.000 --> 00:17:35.000]  講相反的話
[00:17:35.000 --> 00:17:37.000]  就是說快沒事了
[00:17:37.000 --> 00:17:39.000]  神會保守我們
[00:17:39.000 --> 00:17:42.000]  秘魯那班人又會回來
[00:17:42.000 --> 00:17:45.000]  拿走聖殿的東西又會拿回來
[00:17:45.000 --> 00:17:48.000]  所以不用怕
[00:17:48.000 --> 00:17:50.000]  我們耶路撒冷是固若金湯
[00:17:50.000 --> 00:17:52.000]  我們就像鍋一樣
[00:17:52.000 --> 00:17:54.000]  我們在鍋裏面的肉
[00:17:54.000 --> 00:17:56.000]  有鍋來保護我們
[00:17:56.000 --> 00:17:59.000]  一直就這樣講
[00:17:59.000 --> 00:18:04.000]  但是只有耶利米和以西傑
[00:18:04.000 --> 00:18:06.000]  說不是大難臨頭
[00:18:06.000 --> 00:18:08.000]  你們不悔改的話
[00:18:08.000 --> 00:18:10.000]  很快就會大難臨頭
[00:18:10.000 --> 00:18:11.000]  警告他們
[00:18:11.000 --> 00:18:13.000]  希望他們來悔改
[00:18:13.000 --> 00:18:17.000]  所以那個時間已經是第二次秘魯
[00:18:17.000 --> 00:18:21.000]  由第一次秘魯到現在已經十多年
[00:18:21.000 --> 00:18:28.000]  而第三次秘魯還有五年的時間
[00:18:28.000 --> 00:18:30.000]  就在那個時間
[00:18:30.000 --> 00:18:33.000]  現在神透過以西傑說
[00:18:33.000 --> 00:18:34.000]  第二節
[00:18:34.000 --> 00:18:38.000]  人子啊你要向以色列家出謎語
[00:18:38.000 --> 00:18:40.000]  設比喻
[00:18:40.000 --> 00:18:45.000]  前面這裏一直到第十節
[00:18:45.000 --> 00:18:48.000]  都是用謎語的方式
[00:18:48.000 --> 00:18:51.000]  然後就從十一節開始
[00:18:51.000 --> 00:18:53.000]  耶和華的說臨到我
[00:18:53.000 --> 00:18:56.000]  下面那裏一直到二十二節
[00:18:56.000 --> 00:18:58.000]  都是解釋前面所講的東西
[00:18:58.000 --> 00:19:00.000]  所以我們一會兒看
[00:19:00.000 --> 00:19:02.000]  上面看又跳下去
[00:19:02.000 --> 00:19:04.000]  因為我們講謎語又解謎語
[00:19:04.000 --> 00:19:07.000]  我們會問為甚麼神要這樣做呢
[00:19:07.000 --> 00:19:09.000]  這個是吸引人注意
[00:19:09.000 --> 00:19:10.000]  吸引人注意
[00:19:10.000 --> 00:19:14.000]  這個是用故事吸引人注意
[00:19:14.000 --> 00:19:16.000]  然後解釋給他聽這是甚麼
[00:19:16.000 --> 00:19:19.000]  留下一個很深的印象
[00:19:19.000 --> 00:19:23.000]  因為怕人聽了就水過鴨背
[00:19:23.000 --> 00:19:25.000]  所以入又出
[00:19:25.000 --> 00:19:28.000]  所以神都用盡方法
[00:19:28.000 --> 00:19:30.000]  又用公仔
[00:19:30.000 --> 00:19:34.000]  又叫以西傑做些動作出來
[00:19:34.000 --> 00:19:37.000]  用各樣的方法吸引人注意
[00:19:37.000 --> 00:19:39.000]  這裏我們可以看到神的苦心
[00:19:39.000 --> 00:19:43.000]  神真的想人聽到那個信息
[00:19:43.000 --> 00:19:45.000]  記得那個信息
[00:19:45.000 --> 00:19:47.000]  回去要想那個信息
[00:19:47.000 --> 00:19:50.000]  預言第三節開始
[00:19:50.000 --> 00:19:53.000]  這個謎語比喻是甚麼呢
[00:19:53.000 --> 00:19:55.000]  說耶和華如此說
[00:19:55.000 --> 00:19:58.000]  這個比喻是從上帝那裏來的
[00:19:58.000 --> 00:20:00.000]  不是以西傑自己說的
[00:20:00.000 --> 00:20:03.000]  他說有一大鷹
[00:20:03.000 --> 00:20:05.000]  有隻鷹
[00:20:05.000 --> 00:20:07.000]  Eagle
[00:20:07.000 --> 00:20:11.000]  Eagle英文翻譯叫Bird of Prey
[00:20:11.000 --> 00:20:14.000]  Eagle是最威猛的鳥
[00:20:14.000 --> 00:20:16.000]  飛得最快
[00:20:16.000 --> 00:20:18.000]  在上面一看到甚麼
[00:20:18.000 --> 00:20:20.000]  立即可以飛下來
[00:20:20.000 --> 00:20:22.000]  啄了牠
[00:20:22.000 --> 00:20:24.000]  這是很威猛的鷹
[00:20:24.000 --> 00:20:27.000]  這個預言裏面有多少隻鷹呢
[00:20:27.000 --> 00:20:29.000]  有兩隻鷹
[00:20:29.000 --> 00:20:31.000]  第一隻鷹在第三節
[00:20:31.000 --> 00:20:33.000]  第二隻鷹在第七節
[00:20:33.000 --> 00:20:36.000]  又有一大鷹
[00:20:36.000 --> 00:20:38.000]  又有另外一隻
[00:20:38.000 --> 00:20:41.000]  這裏有兩隻鷹
[00:20:41.000 --> 00:20:43.000]  我們來看第一隻
[00:20:43.000 --> 00:20:46.000]  第一隻鷹說翅膀大羽毛長
[00:20:46.000 --> 00:20:49.000]  羽毛豐滿彩色俱備
[00:20:49.000 --> 00:20:51.000]  是一隻很威猛的鷹
[00:20:51.000 --> 00:20:53.000]  第二隻鷹
[00:20:53.000 --> 00:20:55.000]  我們看第七節
[00:20:55.000 --> 00:20:59.000]  又有一大鷹翅膀大羽毛多
[00:20:59.000 --> 00:21:01.000]  停在那裏
