
[00:00:01.000 --> 00:00:02.000]  虛空
[00:04:46.200 --> 00:04:47.280]  或者茂耀乜
[00:04:47.280 --> 00:04:48.440]  那個人不能上去
[00:04:48.440 --> 00:04:50.000]  一氣真是
[00:04:50.440 --> 00:04:52.160]  逆地而至你都氣氣的
[00:04:52.160 --> 00:04:54.560]  何偏偏
[00:04:54.560 --> 00:04:55.640]  就選漏你
[00:04:55.640 --> 00:04:56.600]  不是選中你
[00:04:56.600 --> 00:04:58.840]  上場
[00:04:58.840 --> 00:05:00.240]  於是那個通靈寶玉
[00:05:00.240 --> 00:05:03.640]  於是這個茂茂大事
[00:05:03.640 --> 00:05:04.320]  渺渺真人
[00:05:04.320 --> 00:05:06.000]  將她帶進去這個紅塵
[00:05:06.000 --> 00:05:07.360]  引起整個故事
[00:05:07.360 --> 00:05:09.480]  從富貴繁華熱鬧高興
[00:05:09.480 --> 00:05:11.640]  最後家破人亡
[00:05:11.640 --> 00:05:13.120]  荒涼冷落
[00:05:13.120 --> 00:05:15.480]  一切無影無蹤
[00:05:15.480 --> 00:05:18.720]  只剩下最後天地百合
[00:05:18.720 --> 00:05:19.800]  茫茫一片
[00:05:20.360 --> 00:05:22.440]  各位在這裡有機會見到
[00:05:22.440 --> 00:05:24.080]  北方中國都見到
[00:05:24.080 --> 00:05:24.800]  你可以想起
[00:05:24.800 --> 00:05:26.440]  在Edmonton到卡格里之間
[00:05:26.440 --> 00:05:28.560]  那些山坡很平很闊
[00:05:28.560 --> 00:05:30.280]  12月1日之前
[00:05:30.280 --> 00:05:31.240]  是不是白茫茫一片
[00:05:31.240 --> 00:05:32.200]  十周聖誕花
[00:05:32.200 --> 00:05:33.680]  虛空的虛空
[00:05:33.680 --> 00:05:35.720]  真是虛空的
[00:05:35.720 --> 00:05:38.200]  那個凶凶盜人
[00:05:38.200 --> 00:05:40.920]  還有茂茂大事渺渺真人
[00:05:40.920 --> 00:05:41.840]  凶凶盜人
[00:05:41.840 --> 00:05:44.600]  這三個角色
[00:05:44.600 --> 00:05:45.800]  亦即是一個概念
[00:05:45.800 --> 00:05:46.800]  虛空的虛空
[00:05:46.800 --> 00:05:49.120]  或者現代大家
[00:05:49.120 --> 00:05:50.440]  就不一定讀過《洪流夢》
[00:05:50.440 --> 00:05:51.480]  不過下面兩句
[00:05:51.480 --> 00:05:52.560]  又好像民謠
[00:05:52.560 --> 00:05:54.400]  好像佛計的說話
[00:05:54.400 --> 00:05:55.320]  《洪流夢》又有
[00:05:55.320 --> 00:05:56.320]  《民間俗語》又有
[00:05:56.320 --> 00:05:57.760]  金也凶
[00:05:57.760 --> 00:05:58.480]  銀也凶
[00:05:58.480 --> 00:06:00.240]  死樂何上
[00:06:00.240 --> 00:06:00.960]  在手中
[00:06:00.960 --> 00:06:02.400]  義也凶
[00:06:02.400 --> 00:06:03.440]  孫也凶
[00:06:03.440 --> 00:06:04.440]  王存
[00:06:04.440 --> 00:06:06.040]  對面都不相逢
[00:06:06.040 --> 00:06:08.920]  很悲哀
[00:06:08.920 --> 00:06:10.200]  但是好像是事實
[00:06:10.200 --> 00:06:13.080]  賺多少錢又怎樣
[00:06:13.080 --> 00:06:14.440]  到最後雙眼一反
[00:06:14.440 --> 00:06:15.480]  雙腳一直
[00:06:15.480 --> 00:06:16.800]  那就不知道交給誰
[00:06:16.800 --> 00:06:18.640]  我們昨天都講過類似的事情
[00:06:18.640 --> 00:06:19.280]  是不是
[00:06:19.280 --> 00:06:20.520]  兒孫
[00:06:20.520 --> 00:06:21.400]  孝順也好
[00:06:21.400 --> 00:06:22.240]  不孝順也好
[00:06:22.240 --> 00:06:23.320]  將來都不知道怎樣
[00:06:23.320 --> 00:06:25.320]  有今生沒來世
[00:06:25.320 --> 00:06:28.520]  正如傳道書的第二章
[00:06:28.520 --> 00:06:29.280]  這個作者
[00:06:29.280 --> 00:06:30.520]  因為據說是所樂門
[00:06:30.520 --> 00:06:31.640]  享盡榮華富貴
[00:06:31.640 --> 00:06:32.600]  到晚年
[00:06:32.600 --> 00:06:33.960]  感悟這個人生
[00:06:33.960 --> 00:06:36.320]  他從自己的親身體驗
[00:06:36.320 --> 00:06:37.560]  親身的經歷
[00:06:37.560 --> 00:06:40.200]  後宮皆禮三千人
[00:06:40.200 --> 00:06:40.960]  不知道在哪裡
[00:06:40.960 --> 00:06:41.720]  現在是不是
[00:06:41.720 --> 00:06:42.720]  富貴榮華
[00:06:42.720 --> 00:06:45.040]  一切喜樂歡笑
[00:06:45.040 --> 00:06:46.520]  智慧成就
[00:06:46.520 --> 00:06:47.640]  物質建設
[00:06:47.640 --> 00:06:49.640]  後宮皆禮等等
[00:06:49.640 --> 00:06:51.640]  總結一句就是
[00:06:51.640 --> 00:06:54.120]  下面所講
[00:06:54.120 --> 00:06:54.560]  咦
[00:06:54.560 --> 00:06:55.400]  不在這裡
[00:06:55.400 --> 00:06:57.040]  我守經營的一切事
[00:06:57.040 --> 00:06:57.960]  第二章十一節
[00:06:57.960 --> 00:06:58.320]  有沒有
[00:06:58.320 --> 00:06:59.520]  跳回去
[00:06:59.520 --> 00:07:00.560]  再上去看看
[00:07:00.560 --> 00:07:01.680]  怎麼不見了
[00:07:01.680 --> 00:07:04.240]  奇怪奇怪
[00:07:04.240 --> 00:07:05.360]  又一堆獎
[00:07:05.360 --> 00:07:06.720]  又是那句
[00:07:06.720 --> 00:07:08.640]  虛空的虛空
[00:07:08.640 --> 00:07:09.760]  有沒有
[00:07:09.760 --> 00:07:11.760]  傳道書二章十一節
[00:07:11.760 --> 00:07:13.040]  可能有一點誤會
[00:07:13.040 --> 00:07:14.080]  不要緊
[00:07:14.080 --> 00:07:16.760]  我守經營的一切事
[00:07:16.760 --> 00:07:19.200]  和我牢籠所成的
[00:07:19.200 --> 00:07:21.160]  誰知到時虛空
[00:07:21.160 --> 00:07:22.800]  到時暴風
[00:07:22.800 --> 00:07:24.560]  在日光之下
[00:07:24.560 --> 00:07:26.440]  毫無益處
[00:07:26.440 --> 00:07:26.840]  不要緊
[00:07:26.840 --> 00:07:27.760]  那句都是虛空的虛空
[00:07:27.760 --> 00:07:29.360]  已經走了
[00:07:29.360 --> 00:07:31.920]  後來第五章十三節十七節
[00:07:31.920 --> 00:07:33.360]  第六章全章
[00:07:33.360 --> 00:07:36.720]  都有類似的感嘆
[00:07:36.720 --> 00:07:38.280]  正如現在又來給大家看
[00:07:38.280 --> 00:07:41.000]  傳道書一開始就說
[00:07:41.000 --> 00:07:43.840]  人一切的牢籠
[00:07:43.840 --> 00:07:47.040]  就是他在日光之下的牢籠
[00:07:47.040 --> 00:07:48.320]  有什麼益處
[00:07:48.320 --> 00:07:49.360]  好像後面那幅畫
[00:07:49.360 --> 00:07:52.600]  大概是楊索、桂林那些
[00:07:52.600 --> 00:07:54.760]  下面這個漁夫
[00:07:54.760 --> 00:07:57.440]  通常攝影家當然是租那些人來做這件事
[00:07:57.440 --> 00:07:59.800]  不是剛剛有個人在
[00:07:59.800 --> 00:08:01.360]  在暴雨
[00:08:01.360 --> 00:08:01.920]  你想真的
[00:08:01.920 --> 00:08:02.960]  其實又是虛空的虛空
[00:08:02.960 --> 00:08:04.560]  我現在臨時想起的
[00:08:04.560 --> 00:08:05.960]  下面的魚不知道
[00:08:05.960 --> 00:08:07.600]  魚以為有東西吃
[00:08:07.600 --> 00:08:11.480]  不想下面為子孫為自己為努力
[00:08:11.480 --> 00:08:13.840]  誰知原來去到網上
[00:08:13.840 --> 00:08:15.600]  捉得上去
[00:08:15.600 --> 00:08:19.920]  那個白衣工的人很辛苦地撈上來
[00:08:19.920 --> 00:08:23.040]  為什麼前面看真的那些魚
[00:08:23.040 --> 00:08:24.800]  又看來像孔雀
[00:08:24.800 --> 00:08:26.560]  又有綠色的
[00:08:26.560 --> 00:08:27.720]  孔雀吃綠
[00:08:27.720 --> 00:08:29.680]  那堆魚不能賣
[00:08:29.680 --> 00:08:30.840]  見到我師姐了
[00:08:30.840 --> 00:08:32.400]  不見了幾十年了
[00:08:32.400 --> 00:08:34.080]  任太、杏月卿女士你好
[00:08:34.080 --> 00:08:37.520]  真是我的好朋友
[00:08:37.520 --> 00:08:39.400]  歡迎杏月卿女士
[00:08:39.400 --> 00:08:41.600]  這個
[00:08:41.600 --> 00:08:45.000]  她是我在香港大學認識的好朋友
[00:08:45.000 --> 00:08:46.880]  她在香港大學有史以來
[00:08:46.880 --> 00:08:48.000]  最年長的
[00:08:48.000 --> 00:08:49.960]  現在進港大讀完這個
[00:08:49.960 --> 00:08:52.280]  非常難得的一個好學的意志
[00:08:52.280 --> 00:08:55.400]  當年她是遠東運動會
[00:08:55.400 --> 00:08:57.920]  全亞洲第二名游泳
[00:08:57.920 --> 00:08:59.640]  第一名那個是楊秀琴
[00:08:59.640 --> 00:09:01.960]  後來游過蘇州何大志祺去那個
[00:09:01.960 --> 00:09:02.560]  厲害
[00:09:02.560 --> 00:09:05.760]  啊
[00:09:05.760 --> 00:09:07.920]  好有生命的鬥志
[00:09:07.920 --> 00:09:10.640]  我略為轉轉主題
[00:09:10.640 --> 00:09:11.800]  表揚一下這位姊妹
[00:09:11.800 --> 00:09:12.720]  很難得
[00:09:12.720 --> 00:09:14.840]  那麼
[00:09:14.840 --> 00:09:16.480]  好不好轉這個主題說幾句
[00:09:16.480 --> 00:09:18.760]  好啊主席說
[00:09:18.760 --> 00:09:19.760]  任太不介意
[00:09:19.760 --> 00:09:21.480]  我講她一點秘密給大家聽
[00:09:21.480 --> 00:09:22.720]  我只記得幾十年
[00:09:22.720 --> 00:09:23.560]  她可能都忘記了
[00:09:23.560 --> 00:09:24.960]  或者她會否認也不聽
[00:09:24.960 --> 00:09:27.120]  如果她否認她是出於謙虛
[00:09:27.120 --> 00:09:29.040]  她否認也是我對的
[00:09:29.040 --> 00:09:31.280]  這樣也行
[00:09:31.280 --> 00:09:33.880]  想當年有位做過很久
[00:09:33.880 --> 00:09:37.240]  小學中學主任的女士
[00:09:37.240 --> 00:09:38.680]  含苦如生
[00:09:38.680 --> 00:09:40.680]  養大了一個子女
[00:09:40.680 --> 00:09:42.680]  子女一個是專業人士
[00:09:42.680 --> 00:09:44.560]  大律師一個不知是什麼
[00:09:44.560 --> 00:09:45.960]  總之都是專業人士
[00:09:45.960 --> 00:09:47.480]  她鼓勵媽媽
[00:09:47.480 --> 00:09:49.680]  你一向有個讀大學的志向
[00:09:49.680 --> 00:09:51.000]  現在你捱大了我們
[00:09:51.000 --> 00:09:52.440]  又做了幾十年
[00:09:52.440 --> 00:09:54.360]  你現在退休了六十歲了
[00:09:54.360 --> 00:09:56.600]  何不不去香港大學
[00:09:56.600 --> 00:09:59.480]  申請做成年學生
[00:09:59.480 --> 00:10:01.440]  因為港大有這種制度
[00:10:01.440 --> 00:10:03.200]  就是超過三十歲
[00:10:03.200 --> 00:10:06.040]  就不用考那些無無畏畏的不是
[00:10:06.040 --> 00:10:07.520]  就經口試
[00:10:07.520 --> 00:10:08.800]  口試更難
[00:10:08.800 --> 00:10:10.000]  沒有範圍
[00:10:10.000 --> 00:10:11.200]  你不知道到時人問你什麼
[00:10:11.200 --> 00:10:12.960]  果然
[00:10:12.960 --> 00:10:14.400]  我們有個弊同事
[00:10:14.400 --> 00:10:16.560]  這位弊同事現在還在
[00:10:16.560 --> 00:10:18.600]  她不知道出於什麼動機
[00:10:18.600 --> 00:10:20.400]  她有權問任何事情
[00:10:20.400 --> 00:10:22.520]  當口試之前
[00:10:22.520 --> 00:10:25.080]  不知道考還是刁難任太太
[00:10:25.080 --> 00:10:26.760]  吳月卿女士
[00:10:26.760 --> 00:10:27.920]  各位
[00:10:27.920 --> 00:10:29.480]  你知不知道香港大學
[00:10:29.480 --> 00:10:30.720]  栽培一個大學生
[00:10:30.720 --> 00:10:33.000]  用多少納稅人的錢
[00:10:33.000 --> 00:10:36.200]  你畢業之後不做事了
[00:10:36.200 --> 00:10:38.360]  你浪費不浪費
[00:10:38.360 --> 00:10:40.640]  當面壓你
[00:10:40.640 --> 00:10:43.240]  而且以納稅人的資源來壓
[00:10:43.240 --> 00:10:44.560]  你怎麼博
[00:10:44.560 --> 00:10:46.560]  你跟我當堂心跳加速
[00:10:46.560 --> 00:10:49.280]  臉色青白就快暈倒
[00:10:49.280 --> 00:10:50.920]  旁邊那個人摸出白花油
[00:10:50.920 --> 00:10:54.640]  跟他搓搓搓就算了
[00:10:54.640 --> 00:10:56.200]  只是用現在香港的術語
[00:10:56.200 --> 00:10:57.800]  叮走了好像董特丁一樣
[00:10:57.800 --> 00:11:00.040]  叮出去了沒有
[00:11:00.040 --> 00:11:03.560]  虛空的虛空
[00:11:03.560 --> 00:11:05.880]  我們任太吳月卿女士
[00:11:05.880 --> 00:11:08.200]  果然力盡江湖風波
[00:11:08.200 --> 00:11:09.960]  氣定神閒
[00:11:09.960 --> 00:11:11.760]  不抗不卑
[00:11:11.760 --> 00:11:12.920]  沒錯
[00:11:12.920 --> 00:11:15.840]  正因為我畢業不會做事
[00:11:15.840 --> 00:11:19.160]  所以我不會爭同學的飯碗
[00:11:19.160 --> 00:11:21.560]  一朝連宵大打
[00:11:21.560 --> 00:11:22.800]  還有
[00:11:22.800 --> 00:11:24.720]  我身為教育工作者
[00:11:24.720 --> 00:11:25.760]  幾十年來
[00:11:25.760 --> 00:11:27.320]  不要說我納了多少歲
[00:11:27.320 --> 00:11:30.160]  我也不知道栽培多少小學生、中學生
[00:11:30.160 --> 00:11:31.720]  變成大學生
[00:11:31.720 --> 00:11:34.080]  這個時候應該輪到我
[00:11:34.080 --> 00:11:39.240]  來實驗一下我這個大學教育的人權理想了
[00:11:39.240 --> 00:11:40.360]  問你怎樣
[00:11:40.360 --> 00:11:41.240]  厲害
[00:11:41.240 --> 00:11:42.680]  入情入理
[00:11:42.680 --> 00:11:44.280]  厲害
[00:11:44.280 --> 00:11:52.680]  以上就是當年報紙都有揭露一部分的
[00:11:52.680 --> 00:11:55.240]  香港大學有史以來
[00:11:55.240 --> 00:11:57.240]  最年長的學生
[00:11:57.240 --> 00:12:01.040]  昂然進入香港大學
[00:12:01.040 --> 00:12:04.280]  他做錯一件事
[00:12:04.280 --> 00:12:07.880]  就是選我的科
[00:12:07.880 --> 00:12:09.800]  那時候我住得很近香港大學
[00:12:09.800 --> 00:12:10.880]  我很早起床
[00:12:10.880 --> 00:12:12.320]  早就回去
[00:12:12.320 --> 00:12:14.160]  那時候舊圖書館還沒拆
[00:12:14.160 --> 00:12:19.000]  就看到有中年女士一名
[00:12:19.000 --> 00:12:21.960]  坐在圖書館前面那張橫板椅
[00:12:21.960 --> 00:12:24.120]  拿著我教的那本不知道什麼東西
[00:12:24.120 --> 00:12:26.120]  韓語文還是文心雕龍
[00:12:26.120 --> 00:12:29.120]  在那裡唸書唸得很好聽
[00:12:29.120 --> 00:12:31.120]  那個是誰呢
[00:12:31.120 --> 00:12:34.120]  猜不中那個就要打屁股了
[00:12:34.120 --> 00:12:36.120]  當然是很勤奮的在那裡讀
[00:12:36.120 --> 00:12:37.120]  很難得
[00:12:37.120 --> 00:12:39.120]  我們上完課後
[00:12:39.120 --> 00:12:43.120]  還有些所謂的教學或者小組討論
[00:12:43.120 --> 00:12:45.120]  我們那時候是填圍老師
[00:12:45.120 --> 00:12:47.120]  其他同學多數十幾二十歲
[00:12:47.120 --> 00:12:49.120]  我們當然是照樣叫名字的
[00:12:49.120 --> 00:12:53.120]  Mary Judy、陳大文、李國輝、張永強
[00:12:53.120 --> 00:12:55.120]  一叫到她
[00:12:55.120 --> 00:12:56.120]  我不敢叫她名字
[00:12:56.120 --> 00:12:57.120]  我們中國人的禮貌
[00:12:57.120 --> 00:12:58.120]  怎麼可以
[00:12:58.120 --> 00:13:01.120]  平輩的人都不應該直叫三個字
[00:13:01.120 --> 00:13:03.120]  何況其實她是我的長輩
[00:13:03.120 --> 00:13:05.120]  我當時四十多歲
[00:13:05.120 --> 00:13:07.120]  我想起她讀過師範
[00:13:07.120 --> 00:13:09.120]  我又讀過師範
[00:13:09.120 --> 00:13:11.120]  於是我就叫她師姐
[00:13:11.120 --> 00:13:13.120]  她又不是做妻
[00:13:13.120 --> 00:13:15.120]  那些爆黃花那種
[00:13:15.120 --> 00:13:17.120]  你知道那些女警都叫師姐
[00:13:17.120 --> 00:13:18.120]  我叫師姐
[00:13:18.120 --> 00:13:21.120]  師姐又很大方地答應
[00:13:21.120 --> 00:13:23.120]  有時叫她說問題什麼的
[00:13:23.120 --> 00:13:24.120]  當然了
[00:13:24.120 --> 00:13:25.120]  那些能精慣戰
[00:13:25.120 --> 00:13:27.120]  做慣校長、做慣主任
[00:13:27.120 --> 00:13:29.120]  二試執
[00:13:29.120 --> 00:13:30.120]  十十歲
[00:13:30.120 --> 00:13:31.120]  非常好
[00:13:31.120 --> 00:13:34.120]  如是者就讀了三年
[00:13:34.120 --> 00:13:37.120]  而優異成績不易
[00:13:37.120 --> 00:13:40.120]  當時香港的報紙又登載
[00:13:40.120 --> 00:13:45.120]  香港大學最年長的榮譽畢業生
[00:13:45.120 --> 00:13:46.120]  很好
[00:13:46.120 --> 00:13:51.120]  後來她就安享日子
[00:13:51.120 --> 00:13:52.120]  每年天冷
[00:13:52.120 --> 00:13:54.120]  回到香港避一下寒之類
[00:13:54.120 --> 00:13:57.120]  每年都有張卡跟你們聯絡
[00:13:57.120 --> 00:13:59.120]  近年大家忙
[00:13:59.120 --> 00:14:01.120]  但我都時時記住她
[00:14:01.120 --> 00:14:04.120]  不見眨眼就很多年了
[00:14:04.120 --> 00:14:05.120]  二十多年
[00:14:05.120 --> 00:14:06.120]  這次來到
[00:14:06.120 --> 00:14:07.120]  我特別打電話
[00:14:07.120 --> 00:14:08.120]  昨天問候她
[00:14:08.120 --> 00:14:09.120]  跟她聯絡到
[00:14:09.120 --> 00:14:12.120]  知道她已經八十多歲了
[00:14:12.120 --> 00:14:14.120]  來到真的很難得
[00:14:14.120 --> 00:14:17.120]  我剛才所說的全是真的
[00:14:17.120 --> 00:14:18.120]  是真的
[00:14:18.120 --> 00:14:19.120]  全部是真的
[00:14:19.120 --> 00:14:22.120]  這種生命的鬥志
[00:14:22.120 --> 00:14:24.120]  獻身教育
[00:14:24.120 --> 00:14:25.120]  也努力進修
[00:14:25.120 --> 00:14:28.120]  這幾年來到福音堂
[00:14:28.120 --> 00:14:29.120]  才參加聚會
[00:14:29.120 --> 00:14:30.120]  真是很好的訊息
[00:14:30.120 --> 00:14:31.120]  多謝你
[00:14:31.120 --> 00:14:33.120]  說回這裡
[00:14:33.120 --> 00:14:37.120]  她說
[00:14:37.120 --> 00:14:40.120]  一代過去一代又來
[00:14:40.120 --> 00:14:42.120]  地卻永遠長存
[00:14:42.120 --> 00:14:45.120]  日頭出來日頭落下
[00:14:45.120 --> 00:14:48.120]  急歸所出之地
[00:14:48.120 --> 00:14:51.120]  好像覺得人生就是這樣
[00:14:51.120 --> 00:14:53.120]  好像很徒勞
[00:14:53.120 --> 00:14:55.120]  日子就是這樣過著過著
[00:14:55.120 --> 00:14:56.120]  讀了這幾句
[00:14:56.120 --> 00:14:58.120]  尤其是日頭出來日頭落下
[00:14:58.120 --> 00:14:59.120]  急歸所出之地
[00:14:59.120 --> 00:15:00.120]  我們就想起
[00:15:00.120 --> 00:15:01.120]  不知道在座會不會
[00:15:01.120 --> 00:15:04.120]  我們這輩子從小都不知道唱多少次
[00:15:04.120 --> 00:15:07.120]  歌手這樣的新疆民歌
[00:15:07.120 --> 00:15:08.120]  我們一起唱一唱
