
[00:00:00.000 --> 00:00:04.600]  我們繼續看菲勒比書
[00:05:14.600 --> 00:05:19.600]  不過很願意為眼前的小利益來冒險
[00:05:19.600 --> 00:05:24.600]  眼前的小便宜是很適合中國人的
[00:05:24.600 --> 00:05:27.600]  不過最令我覺得很突出的一句
[00:05:27.600 --> 00:05:29.600]  他說中國人的另一個特點就是
[00:05:29.600 --> 00:05:34.600]  凡事喜歡搶
[00:05:34.600 --> 00:05:37.600]  從出生就搶床位
[00:05:37.600 --> 00:05:40.600]  到臨終的時候就搶墓地
[00:05:40.600 --> 00:05:43.600]  由頭到尾都是搶
[00:05:43.600 --> 00:05:45.600]  這個說中國人的話
[00:05:45.600 --> 00:05:47.600]  我認為比較容易接受
[00:05:47.600 --> 00:05:48.600]  我不知道你同不同意
[00:05:48.600 --> 00:05:50.600]  或者這些話有沒有令你想想
[00:05:50.600 --> 00:05:53.600]  原來我們中國人在我們的傳統
[00:05:53.600 --> 00:05:54.600]  在我們的文化裡面
[00:05:54.600 --> 00:06:00.600]  建立了相當固定的固有的價值觀和生活習慣
[00:06:00.600 --> 00:06:02.600]  可能根深蒂固的地步
[00:06:02.600 --> 00:06:04.600]  是我們自己都沒有察覺的
[00:06:04.600 --> 00:06:06.600]  但當有人提出反省的時間
[00:06:06.600 --> 00:06:08.600]  可能很值得再思想一下
[00:06:08.600 --> 00:06:10.600]  究竟我們內心的世界
[00:06:10.600 --> 00:06:11.600]  特別是我們基督徒
[00:06:11.600 --> 00:06:12.600]  我們做了基督徒之後
[00:06:12.600 --> 00:06:15.600]  這些根深蒂固的價值觀
[00:06:15.600 --> 00:06:17.600]  這個世界給我們的文化
[00:06:17.600 --> 00:06:19.600]  我們如何來回應呢
[00:06:19.600 --> 00:06:21.600]  我先回到經文
[00:06:21.600 --> 00:06:23.600]  《肥立比書》第三章
[00:06:23.600 --> 00:06:27.600]  我會把它分成三個段落
[00:06:27.600 --> 00:06:28.600]  跟大家思想
[00:06:28.600 --> 00:06:30.600]  先思想第一到第七節
[00:06:30.600 --> 00:06:33.600]  保羅所說的敵人
[00:06:33.600 --> 00:06:34.600]  究竟是什麼敵人呢
[00:06:34.600 --> 00:06:37.600]  三章一到第七節
[00:06:37.600 --> 00:06:39.600]  然後保羅的回應
[00:06:39.600 --> 00:06:43.600]  在第八節到第十一節
[00:06:43.600 --> 00:06:44.600]  第八節到第十一節
[00:06:44.600 --> 00:06:49.600]  最後保羅有一個很堅定的做事方法
[00:06:49.600 --> 00:06:50.600]  如何處理這個問題
[00:06:50.600 --> 00:06:52.600]  他有一個很堅定的做事方法
[00:06:52.600 --> 00:06:55.600]  就是第十二節到第十六節
[00:06:55.600 --> 00:06:59.600]  第八到十一節是他的心態
[00:06:59.600 --> 00:07:04.600]  第十二到十六節是他的實際行動
[00:07:04.600 --> 00:07:06.600]  我們看看保羅所說的敵人是什麼呢
[00:07:06.600 --> 00:07:09.600]  第三章第一節
[00:07:09.600 --> 00:07:11.600]  他說
[00:07:11.600 --> 00:07:16.600]  我把這話再寫給你們
[00:07:16.600 --> 00:07:17.600]  於我並不為難
[00:07:17.600 --> 00:07:19.600]  於你們卻是妥當
[00:07:19.600 --> 00:07:21.600]  這句話好像很難理解
[00:07:21.600 --> 00:07:23.600]  什麼叫於我並不為難
[00:07:23.600 --> 00:07:24.600]  於你們卻是妥當
[00:07:24.600 --> 00:07:26.600]  好像很複雜
[00:07:26.600 --> 00:07:30.600]  新漢語譯本
[00:07:30.600 --> 00:07:33.600]  我再向你們寫同樣的事
[00:07:33.600 --> 00:07:35.600]  在我並不厭煩
[00:07:35.600 --> 00:07:38.600]  對你們卻是個保障
[00:07:38.600 --> 00:07:41.600]  這番話保羅提到的敵人
[00:07:41.600 --> 00:07:44.600]  其實過往可能當面和他提過
[00:07:44.600 --> 00:07:47.600]  不過保羅很怕他們慢慢忘記了
[00:07:47.600 --> 00:07:49.600]  或者受到敵人的威嚇
[00:07:49.600 --> 00:07:51.600]  慢慢信仰變質了
[00:07:51.600 --> 00:07:52.600]  所以他說
[00:07:52.600 --> 00:07:54.600]  我不厭其煩再告訴你
[00:07:54.600 --> 00:07:58.600]  希望你能夠更妥當更妥善面對問題
[00:07:58.600 --> 00:08:01.600]  第二節就形容這個敵人
[00:08:01.600 --> 00:08:04.600]  保羅寫的這些話都是非常工整的
[00:08:04.600 --> 00:08:06.600]  在第二節裡面
[00:08:06.600 --> 00:08:08.600]  他用了三個形容的方法
[00:08:08.600 --> 00:08:10.600]  三個片語形容敵人
[00:08:10.600 --> 00:08:12.600]  然後第三節
[00:08:12.600 --> 00:08:15.600]  用了相應的三個片語
[00:08:15.600 --> 00:08:18.600]  形容真真正正屬於耶穌基督的人是怎樣的
[00:08:18.600 --> 00:08:19.600]  第二節和第三節
[00:08:19.600 --> 00:08:21.600]  很明顯是一個相對應的說法
[00:08:21.600 --> 00:08:22.600]  敵人是什麼呢
[00:08:22.600 --> 00:08:25.600]  敵人就是他應當防備犬類
[00:08:25.600 --> 00:08:26.600]  狗
[00:08:26.600 --> 00:08:29.600]  非常重的一個說法
[00:08:29.600 --> 00:08:32.600]  這個差不多在今天的世界來說
[00:08:32.600 --> 00:08:34.600]  對任何人來說都不對
[00:08:34.600 --> 00:08:35.600]  差不多
[00:08:35.600 --> 00:08:36.600]  在保羅的時代裡面
[00:08:36.600 --> 00:08:38.600]  是一個非常強的字眼
[00:08:38.600 --> 00:08:40.600]  應當防備犬類
[00:08:40.600 --> 00:08:41.600]  第一個
[00:08:41.600 --> 00:08:43.600]  第二個是防備作惡的
[00:08:43.600 --> 00:08:45.600]  其實有些英文譯本譯作
[00:08:45.600 --> 00:08:47.600]  是Evil Workers
[00:08:47.600 --> 00:08:50.600]  一些很邪惡的
[00:08:50.600 --> 00:08:53.600]  在神工作上有份的人
[00:08:53.600 --> 00:08:56.600]  然後防備妄自行割的
[00:08:56.600 --> 00:08:59.600]  這個妄自行割的就在下面第三節
[00:08:59.600 --> 00:09:00.600]  第一句話
[00:09:00.600 --> 00:09:01.600]  因為真受割禮的
[00:09:01.600 --> 00:09:03.600]  很明顯是一個相對應的說法
[00:09:03.600 --> 00:09:07.600]  中文就將它譯作妄自行割
[00:09:07.600 --> 00:09:09.600]  下面說是真受割禮
[00:09:09.600 --> 00:09:11.600]  其實意思是這樣的
[00:09:11.600 --> 00:09:13.600]  他用了一個相關的字眼
[00:09:13.600 --> 00:09:14.600]  兩個字不同的
[00:09:14.600 --> 00:09:17.600]  不過字尾的後面一部分是一樣的
[00:09:17.600 --> 00:09:22.600]  就是說他用了一個與大相關的方法來說
[00:09:22.600 --> 00:09:24.600]  妄自行割的
[00:09:24.600 --> 00:09:25.600]  和割是不同的字眼
[00:09:25.600 --> 00:09:26.600]  不過都是割
[00:09:26.600 --> 00:09:28.600]  不過如果要直譯
[00:09:28.600 --> 00:09:30.600]  其實我本來覺得譯得相當不錯
[00:09:30.600 --> 00:09:32.600]  就是說他亂割
[00:09:32.600 --> 00:09:33.600]  亂割很難寫的
[00:09:33.600 --> 00:09:36.600]  寫到妄自行割
[00:09:36.600 --> 00:09:38.600]  就是說他強調割禮
[00:09:38.600 --> 00:09:40.600]  強調這些儀式
[00:09:40.600 --> 00:09:44.600]  不過卻是理解錯了
[00:09:44.600 --> 00:09:47.600]  或者教導錯了割禮真正的意思
[00:09:47.600 --> 00:09:49.600]  三個說法
[00:09:49.600 --> 00:09:50.600]  應當防備犬類
[00:09:50.600 --> 00:09:51.600]  我以前也提過
[00:09:51.600 --> 00:09:52.600]  犬
[00:09:52.600 --> 00:09:53.600]  狗這個字
[00:09:53.600 --> 00:09:55.600]  在聖經裡面有兩個字眼
[00:09:55.600 --> 00:09:58.600]  一個字眼就是家犬
[00:09:58.600 --> 00:10:01.600]  就是說家裡的寵物
[00:10:01.600 --> 00:10:05.600]  就是耶穌曾經對迦南的婦人說
[00:10:05.600 --> 00:10:06.600]  就用這個字
[00:10:06.600 --> 00:10:08.600]  他說不要將桌上吃的東西
[00:10:08.600 --> 00:10:10.600]  給子女吃的東西
[00:10:10.600 --> 00:10:11.600]  丟給狗吃
[00:10:11.600 --> 00:10:12.600]  就是這樣
[00:10:12.600 --> 00:10:14.600]  那個狗是家犬
[00:10:14.600 --> 00:10:15.600]  家裡養的寵物
[00:10:15.600 --> 00:10:17.600]  在這裡用的犬
[00:10:17.600 --> 00:10:19.600]  就不是指家裡的狗
[00:10:19.600 --> 00:10:20.600]  是一隻惡犬
[00:10:20.600 --> 00:10:21.600]  或者正確地說
[00:10:21.600 --> 00:10:22.600]  是一隻野狗
[00:10:22.600 --> 00:10:26.600]  拉薩路財主的故事
[00:10:26.600 --> 00:10:28.600]  拉薩路在路邊
[00:10:28.600 --> 00:10:30.600]  有狗來攆他的窗
[00:10:30.600 --> 00:10:33.600]  那個狗就是野狗
[00:10:33.600 --> 00:10:35.600]  就是說是沒有人養的
[00:10:35.600 --> 00:10:36.600]  會襲擊人的
[00:10:36.600 --> 00:10:38.600]  危險的一些野狗
[00:10:38.600 --> 00:10:40.600]  那麼保羅華呢
[00:10:40.600 --> 00:10:41.600]  本來是下一條正路
[00:10:41.600 --> 00:10:43.600]  但是路上有群野狗
[00:10:43.600 --> 00:10:46.600]  然後就是他們會出於
[00:10:46.600 --> 00:10:48.600]  邪惡的動機
[00:10:48.600 --> 00:10:50.600]  也都教導一些
[00:10:50.600 --> 00:10:51.600]  似是如非
[00:10:51.600 --> 00:10:53.600]  扭曲真理的一群人
[00:10:53.600 --> 00:10:55.600]  這群人很明顯呢
[00:10:55.600 --> 00:10:57.600]  就指的是猶太人
[00:10:57.600 --> 00:11:00.600]  或者進猶太教很深的
[00:11:00.600 --> 00:11:02.600]  現在回到教會
[00:11:02.600 --> 00:11:03.600]  他好像仍然都放不下
[00:11:03.600 --> 00:11:06.600]  他們本來猶太人的看法
[00:11:06.600 --> 00:11:07.600]  甚至要求
[00:11:07.600 --> 00:11:09.600]  如果你要得救上天堂
[00:11:09.600 --> 00:11:10.600]  得
[00:11:10.600 --> 00:11:12.600]  照以前猶太教一樣
[00:11:12.600 --> 00:11:14.600]  你先受割離
[00:11:14.600 --> 00:11:15.600]  不知道大家明不明白意思
[00:11:15.600 --> 00:11:16.600]  不知道明不明白背景
[00:11:16.600 --> 00:11:18.600]  猶太人出生的時間
[00:11:18.600 --> 00:11:19.600]  他們所有的南丁
[00:11:19.600 --> 00:11:20.600]  包括寄居的人
[00:11:20.600 --> 00:11:22.600]  都會受一個宗教儀式
[00:11:22.600 --> 00:11:23.600]  叫做行割離
[00:11:23.600 --> 00:11:24.600]  今天很多人為了衛生的理由
[00:11:24.600 --> 00:11:25.600]  都非常普遍
[00:11:25.600 --> 00:11:27.600]  和新兵仔都會做的
[00:11:27.600 --> 00:11:28.600]  甚至鼓勵你做
[00:11:28.600 --> 00:11:32.600]  在北美的醫院很多都這樣做
[00:11:32.600 --> 00:11:35.600]  南丁在他的生殖器官裡面
[00:11:35.600 --> 00:11:37.600]  下一個的儀式
[00:11:37.600 --> 00:11:38.600]  這個儀式就奠定了
[00:11:38.600 --> 00:11:41.600]  好像是屬於上帝的一個記號
[00:11:41.600 --> 00:11:43.600]  如果不是猶太人
[00:11:43.600 --> 00:11:45.600]  外邦人又怎樣呢
[00:11:45.600 --> 00:11:46.600]  外邦人就是
[00:11:46.600 --> 00:11:49.600]  當他進猶太教的時候
[00:11:49.600 --> 00:11:50.600]  當他預計接受猶太人的
[00:11:50.600 --> 00:11:51.600]  宗教信仰的時間
[00:11:51.600 --> 00:11:53.600]  一樣在他成人的時間
[00:11:53.600 --> 00:11:55.600]  要補回這個儀式
[00:11:55.600 --> 00:11:57.600]  所以他們的想法就是
[00:11:57.600 --> 00:11:59.600]  OK 現在耶穌來了
[00:11:59.600 --> 00:12:01.600]  全港救恩
[00:12:01.600 --> 00:12:03.600]  很多外邦人都信了
[00:12:03.600 --> 00:12:04.600]  他都接納了
[00:12:04.600 --> 00:12:05.600]  不過仍然擺不下
[00:12:05.600 --> 00:12:07.600]  你們都需要做回
[00:12:07.600 --> 00:12:08.600]  猶太教以前要求的
[00:12:08.600 --> 00:12:10.600]  守國禮 守內法
[00:12:10.600 --> 00:12:12.600]  這樣其實就是說
[00:12:12.600 --> 00:12:14.600]  耶穌基督將會變成了
[00:12:14.600 --> 00:12:16.600]  猶太教裡面的其中一個分支
[00:12:16.600 --> 00:12:18.600]  或其中一個先知
[00:12:18.600 --> 00:12:20.600]  當然這個將整個救恩
[00:12:20.600 --> 00:12:22.600]  恩訊清氣救恩
[00:12:22.600 --> 00:12:24.600]  完全地破壞了
[00:12:24.600 --> 00:12:26.600]  所以保羅用非常強硬的字眼
[00:12:26.600 --> 00:12:28.600]  和非常強硬的態度
[00:12:28.600 --> 00:12:30.600]  去處理這件事情
[00:12:30.600 --> 00:12:32.600]  接著他說
[00:12:32.600 --> 00:12:34.600]  真真正正守國禮
[00:12:34.600 --> 00:12:35.600]  國禮真正的意思
[00:12:35.600 --> 00:12:37.600]  真真正正的真意識
[00:12:37.600 --> 00:12:39.600]  是真信耶穌的人是怎樣的呢?
[00:12:39.600 --> 00:12:41.600]  第三節說
[00:12:41.600 --> 00:12:43.600]  真守國禮的乃是我們
[00:12:43.600 --> 00:12:47.600]  以神的靈敬拜
[00:12:47.600 --> 00:12:48.600]  第一
[00:12:48.600 --> 00:12:50.600]  第二 在基督耶穌裡面誇口
[00:12:50.600 --> 00:12:53.600]  第三 不靠肉體的人
[00:12:53.600 --> 00:12:55.600]  這三件事
[00:12:55.600 --> 00:12:56.600]  第一句說話
[00:12:56.600 --> 00:12:58.600]  以神的靈敬拜
[00:12:58.600 --> 00:13:00.600]  更好的翻譯就是
[00:13:00.600 --> 00:13:02.600]  靠著神的靈敬拜
[00:13:02.600 --> 00:13:03.600]  上文說
[00:13:03.600 --> 00:13:05.600]  他們是犬類
[00:13:05.600 --> 00:13:06.600]  他們的表現
[00:13:06.600 --> 00:13:07.600]  好像要襲擊人
[00:13:07.600 --> 00:13:09.600]  要攻擊人一樣
[00:13:09.600 --> 00:13:11.600]  時時盯著人做錯事
[00:13:11.600 --> 00:13:13.600]  但是真正受國禮的人
[00:13:13.600 --> 00:13:15.600]  他們整個態度
[00:13:15.600 --> 00:13:17.600]  是以上帝為中心
[00:13:17.600 --> 00:13:19.600]  他們不是好像
[00:13:19.600 --> 00:13:21.600]  被人很大的壓力
[00:13:21.600 --> 00:13:25.600]  很大的威脅
[00:13:25.600 --> 00:13:27.600]  在我成長的過程里
[00:13:27.600 --> 00:13:28.600]  我明白到
[00:13:28.600 --> 00:13:29.600]  我也是一些
[00:13:29.600 --> 00:13:31.600]  很律法主義的背景成長
[00:13:31.600 --> 00:13:32.600]  這樣做得
[00:13:32.600 --> 00:13:33.600]  這樣做不得
[00:13:33.600 --> 00:13:34.600]  這樣對
[00:13:34.600 --> 00:13:35.600]  這樣不對
[00:13:35.600 --> 00:13:36.600]  就看著這個對
[00:13:36.600 --> 00:13:37.600]  這個不行
[00:13:37.600 --> 00:13:38.600]  我記得有一次
[00:13:38.600 --> 00:13:41.600]  我去找外教的一個保姆者
[00:13:41.600 --> 00:13:43.600]  他間接帶我順著
[00:13:43.600 --> 00:13:45.600]  我就問他
[00:13:45.600 --> 00:13:47.600]  為什麼這些執事的子女
[00:13:47.600 --> 00:13:49.600]  這麼不像樣
[00:13:49.600 --> 00:13:50.600]  我根據聖經
[00:13:50.600 --> 00:13:51.600]  提摩太子主義
[00:13:51.600 --> 00:13:52.600]  我那時很小
[00:13:52.600 --> 00:13:54.600]  我十二三歲左右
[00:13:54.600 --> 00:13:55.600]  我說我根據聖經
[00:13:55.600 --> 00:13:56.600]  他們不應該做執事
[00:13:56.600 --> 00:13:57.600]  因為執事
[00:13:57.600 --> 00:13:59.600]  是好好地管理自己的家
[00:13:59.600 --> 00:14:02.600]  我問了幾次之後
[00:14:02.600 --> 00:14:05.600]  這個傳導人就開始跟我說
[00:14:05.600 --> 00:14:06.600]  他說為什麼你
[00:14:06.600 --> 00:14:09.600]  只看見別人的弱點
[00:14:09.600 --> 00:14:11.600]  經常想攻擊別人
[00:14:11.600 --> 00:14:14.600]  給我很多反省
[00:14:14.600 --> 00:14:16.600]  我們好像很為真理
[00:14:16.600 --> 00:14:19.600]  好像很為了信仰
[00:14:19.600 --> 00:14:20.600]  但到了一個地步
[00:14:20.600 --> 00:14:21.600]  我們忘記了
[00:14:21.600 --> 00:14:25.600]  最後真理是要造就人
[00:14:25.600 --> 00:14:27.600]  真理不是你的武器
[00:14:27.600 --> 00:14:28.600]  去攻擊人
[00:14:28.600 --> 00:14:31.600]  真理最後是要建立人
[00:14:31.600 --> 00:14:33.600]  會更好的方法是說
[00:14:33.600 --> 00:14:35.600]  我怎麼為這個執事祈禱
[00:14:35.600 --> 00:14:36.600]  希望他的子女
[00:14:36.600 --> 00:14:38.600]  走回神的心裡
[00:14:38.600 --> 00:14:40.600]  其實這個執事可能都很痛苦
[00:14:40.600 --> 00:14:41.600]  他自己侍奉神
[00:14:41.600 --> 00:14:42.600]  但子女可能不生性
[00:14:42.600 --> 00:14:44.600]  他自己都很痛苦
[00:14:44.600 --> 00:14:45.600]  但現在這個時候你還說
[00:14:45.600 --> 00:14:46.600]  你不要做執事了
[00:14:46.600 --> 00:14:47.600]  你沒有資格做執事
[00:14:47.600 --> 00:14:50.600]  那是不是真的建立他
[00:14:50.600 --> 00:14:51.600]  建立教會
[00:14:51.600 --> 00:14:52.600]  好的態度呢
[00:14:52.600 --> 00:14:54.600]  所以這些事
[00:14:54.600 --> 00:14:55.600]  都給我很多反省
[00:14:55.600 --> 00:14:57.600]  這不僅是疑端
[00:14:57.600 --> 00:14:58.600]  或者邪教的人
[00:14:58.600 --> 00:14:59.600]  有時候在我們教會裡面
[00:14:59.600 --> 00:15:00.600]  都有這種態度
[00:15:00.600 --> 00:15:02.600]  好像覺得我們要
[00:15:02.600 --> 00:15:05.600]  不惜一切為真理而戰
[00:15:05.600 --> 00:15:06.600]  而忘記了
[00:15:06.600 --> 00:15:07.600]  其實最重要
[00:15:07.600 --> 00:15:10.600]  一個敬拜上帝的人
[00:15:10.600 --> 00:15:12.600]  是以上帝為中心
[00:15:12.600 --> 00:15:14.600]  是以愛為中心
[00:15:14.600 --> 00:15:16.600]  我不是說真理不重要
[00:15:16.600 --> 00:15:17.600]  但我想
[00:15:17.600 --> 00:15:18.600]  怎麼去表達真理
[00:15:18.600 --> 00:15:19.600]  是更加重要
[00:15:19.600 --> 00:15:20.600]  第二
[00:15:20.600 --> 00:15:25.600]  他說是以基督耶穌為我們的誇口
[00:15:25.600 --> 00:15:29.600]  保羅所說的仇敵
[00:15:29.600 --> 00:15:30.600]  他們以作惡
[00:15:30.600 --> 00:15:33.600]  或者以他們行的國禮為誇口
[00:15:33.600 --> 00:15:35.600]  但保羅現在這個時候說
[00:15:35.600 --> 00:15:37.600]  我們只有一個可誇的地方
[00:15:37.600 --> 00:15:38.600]  就是耶穌基督自己
[00:15:38.600 --> 00:15:40.600]  所有一切的成就
[00:15:40.600 --> 00:15:42.600]  都是耶穌基督自己
[00:15:42.600 --> 00:15:43.600]  第三
[00:15:43.600 --> 00:15:44.600]  就是不要靠肉體
[00:15:44.600 --> 00:15:45.600]  肉體這個字
[00:15:45.600 --> 00:15:47.600]  其實有兩個大的用法
[00:15:47.600 --> 00:15:48.600]  在聖經裡面
[00:15:48.600 --> 00:15:49.600]  第一個用法就是
[00:15:49.600 --> 00:15:50.600]  Physically
[00:15:50.600 --> 00:15:51.600]  就是身體上
[00:15:51.600 --> 00:15:52.600]  真是一個肉
[00:15:52.600 --> 00:15:53.600]  一個身體
[00:15:53.600 --> 00:15:54.600]  這個是中性的
[00:15:54.600 --> 00:15:55.600]  但很多時候
[00:15:55.600 --> 00:15:56.600]  在保羅書上
[00:15:56.600 --> 00:15:58.600]  肉體是負面的說法
