
[00:00:00.000 --> 00:00:06.640]  請師妹讓我們在聆聽主的說話之中
[00:09:43.760 --> 00:09:46.000]  直到永永遠遠
[00:09:46.000 --> 00:09:49.520]  但以你啊你要隱藏這話
[00:09:49.520 --> 00:09:51.200]  封閉這書
[00:09:51.200 --> 00:09:55.680]  直到末時必有多人來往奔跑
[00:09:55.680 --> 00:09:58.400]  知識就必增長
[00:09:58.400 --> 00:10:01.920]  在上文我們所看到的就是說
[00:10:01.920 --> 00:10:09.280]  但以你作為一位當時猶太人或者猶大國的子民
[00:10:09.280 --> 00:10:11.840]  他最擔心的就是
[00:10:11.840 --> 00:10:17.120]  他的子民即使回歸回到他的應許地
[00:10:17.120 --> 00:10:22.640]  但是他們是不是真的能夠繼續相信上帝
[00:10:22.640 --> 00:10:26.960]  免得他們再次陷在被擄的命運
[00:10:26.960 --> 00:10:31.760]  或者甚至被擄的懲罰更加拉長呢
[00:10:31.760 --> 00:10:33.760]  這一點我們上文已經說過
[00:10:33.760 --> 00:10:35.920]  尤其我作為目者
[00:10:35.920 --> 00:10:38.640]  我自己最心痛的一樣東西就是
[00:10:38.640 --> 00:10:42.000]  眼白白地看著很多的信徒
[00:10:42.000 --> 00:10:45.360]  去作出一些很不明智的決定
[00:10:45.360 --> 00:10:49.200]  而將自己放在罪的當中
[00:10:49.200 --> 00:10:52.000]  上文我們說過在當時的時代裏面
[00:10:52.000 --> 00:10:56.800]  政治軍事社會等等的東西
[00:10:56.800 --> 00:11:00.480]  催逼到很多的猶太的子民
[00:11:00.480 --> 00:11:08.000]  可能會受到當時引誘離開轉軚
[00:11:08.000 --> 00:11:09.760]  不再相信上帝
[00:11:09.760 --> 00:11:12.240]  相信世界的勢力
[00:11:12.240 --> 00:11:14.640]  因為能夠相信世界的勢力
[00:11:14.640 --> 00:11:17.760]  我就能夠舒服一些這樣過
[00:11:17.760 --> 00:11:19.840]  在這個時代同樣都一樣
[00:11:19.840 --> 00:11:21.280]  我們作為基督徒
[00:11:21.280 --> 00:11:26.080]  如果我們覺得我們可以贏取這個世界
[00:11:26.080 --> 00:11:28.080]  同時又贏取永生
[00:11:28.080 --> 00:11:30.080]  我要肯定告訴大家
[00:11:30.080 --> 00:11:32.560]  你一定是輸的
[00:11:32.560 --> 00:11:35.600]  因為你不可能是兩方面都得到的
[00:11:35.600 --> 00:11:38.640]  在新約聖經裏面也都清楚說到
[00:11:38.640 --> 00:11:42.240]  我們不可以又要上帝又要瑪拿的
[00:11:42.240 --> 00:11:45.600]  兩樣東西同時你都要得到的話
[00:11:45.600 --> 00:11:49.200]  你很容易兩樣東西都同時失去
[00:11:49.200 --> 00:11:51.440]  所以在上星期的講道裏面
[00:11:51.440 --> 00:11:54.960]  我們都講到上文清楚提及到
[00:11:54.960 --> 00:11:59.200]  我們是不會有一個很平坦的路
[00:11:59.200 --> 00:12:04.560]  猶太人將會走一條很不平坦的路
[00:12:04.560 --> 00:12:06.480]  但是在這條路上面
[00:12:06.480 --> 00:12:09.680]  怎樣不能夠作一個明智的選擇
[00:12:09.680 --> 00:12:12.560]  不會轉太頭去這個世界
[00:12:12.560 --> 00:12:14.400]  免得干犯上帝
[00:12:14.400 --> 00:12:17.360]  這是一件很重要的事情
[00:12:17.360 --> 00:12:19.360]  這是前文所說的
[00:12:19.360 --> 00:12:21.360]  來到第十二章裏面
[00:12:21.360 --> 00:12:23.360]  我們可以看到的就是
[00:12:23.360 --> 00:12:26.960]  但以你既然這麼關心的猶太人
[00:12:26.960 --> 00:12:31.120]  他們會不會真的受到這個所謂北國或者南國
[00:12:31.120 --> 00:12:36.240]  他們兩個大國之間的爭戰威脅之下
[00:12:36.240 --> 00:12:41.040]  而他們轉向去做出一個錯誤的選擇呢
[00:12:41.040 --> 00:12:44.640]  但以你很擔心這件事
[00:12:46.640 --> 00:12:49.360]  於是乎就有今天這段聖經
[00:12:49.360 --> 00:12:51.360]  這段聖經說什麼呢
[00:12:51.360 --> 00:12:54.000]  我們會分開三個部份去看
[00:12:54.000 --> 00:12:56.000]  第一個部份
[00:12:56.000 --> 00:12:58.000]  是告訴我們
[00:12:58.000 --> 00:13:03.600]  神親身地去陪著猶大國的子民
[00:13:03.600 --> 00:13:06.800]  但以你來計
[00:13:06.800 --> 00:13:10.160]  這是一件很重要的事情
[00:13:10.160 --> 00:13:15.120]  因為能夠有上帝同在
[00:13:15.120 --> 00:13:18.640]  已經是最大的確據
[00:13:18.640 --> 00:13:23.120]  這一點使得但以你可以釋懷
[00:13:23.120 --> 00:13:25.120]  我們看回第一節
[00:13:25.120 --> 00:13:27.120]  第一節說什麼呢
[00:13:27.120 --> 00:13:33.440]  那時保佑你本國之民的天使長加米加勒
[00:13:33.440 --> 00:13:40.240]  必站起來並且有大艱難從有國以來
[00:13:40.240 --> 00:13:43.920]  直到此時沒有這樣的
[00:13:43.920 --> 00:13:47.040]  你本國的民眾
[00:13:47.040 --> 00:13:49.680]  凡名錄在冊上的
[00:13:49.680 --> 00:13:51.680]  必得拯救
[00:13:51.680 --> 00:13:58.800]  加伯尼在這裡告訴但以你知道
[00:13:58.800 --> 00:14:00.800]  那時
[00:14:00.800 --> 00:14:02.800]  什麼時
[00:14:02.800 --> 00:14:05.440]  如果我們仔細看那時這個陳述
[00:14:05.440 --> 00:14:11.760]  其實可以指到在但以你書第八章十三至十四節裏面
[00:14:11.760 --> 00:14:19.120]  談論到有關於在聖殿裏面將要經歷的二百三十個晝夜的事件
[00:14:19.120 --> 00:14:21.120]  但更加直接的
[00:14:21.120 --> 00:14:24.720]  我相信是指到第十章的第一節
[00:14:24.720 --> 00:14:28.000]  當中指到將會有大爭戰
[00:14:28.000 --> 00:14:35.120]  在以色列人猶大國的子民身邊不斷的爭戰
[00:14:35.120 --> 00:14:39.600]  在這段時間當中
[00:14:39.600 --> 00:14:44.720]  上帝不是丟棄了他的子民在一旁
[00:14:44.720 --> 00:14:48.240]  好了回到英雄地位你自生自滅
[00:14:48.240 --> 00:14:49.520]  不是的
[00:14:49.520 --> 00:14:53.680]  上帝在這裡進行了一個保守的工作
[00:14:53.680 --> 00:15:00.880]  聖經說保佑你本國之民的天使長米加列會站起來
[00:15:00.880 --> 00:15:02.880]  在原文聖經必站起來
[00:15:02.880 --> 00:15:04.880]  和合本說必站起來
[00:15:05.440 --> 00:15:15.280]  正確的翻譯就是他長時間的站在猶大國的子民當中
[00:15:15.280 --> 00:15:17.680]  持續的走
[00:15:17.680 --> 00:15:20.320]  持續的站在他旁邊
[00:15:20.320 --> 00:15:23.600]  而不是一時一刻有空就回來
[00:15:23.600 --> 00:15:25.600]  沒空就不回來
[00:15:25.600 --> 00:15:28.080]  米加勒究竟是什麼名稱
[00:15:28.080 --> 00:15:30.080]  他本身的名字的意思就是
[00:15:30.080 --> 00:15:32.080]  Who is like God
[00:15:32.080 --> 00:15:34.080]  哪一個像神
[00:15:34.080 --> 00:15:36.080]  換句話來說
[00:15:36.080 --> 00:15:41.040]  他來到這個世界的裡面也是為
[00:15:41.040 --> 00:15:46.800]  哪一個像上帝心思意念的人和他同站
[00:15:46.800 --> 00:15:52.800]  因此這一點肯定讓但爾利知道
[00:15:52.800 --> 00:15:59.200]  只要那些是屬神的子民願意和上帝行在一起的人
[00:15:59.200 --> 00:16:05.760]  上帝必然派出米加勒和他一起爭戰
[00:16:05.760 --> 00:16:11.040]  米加勒不是一個傳遞訊息的天使
[00:16:11.040 --> 00:16:19.040]  而是上帝保守的將軍來到以色列聯盟當中
[00:16:19.040 --> 00:16:21.040]  和他一起去掙扎
[00:16:21.040 --> 00:16:25.040]  一起去面對所遇見的事情
[00:16:25.040 --> 00:16:29.920]  所以在先前但爾利書第十章十四節當中
[00:16:29.920 --> 00:16:33.680]  已經談及到在眾多事件裡面
[00:16:33.680 --> 00:16:39.840]  米加勒這位天使會和以色列聯盟一起同站
[00:16:39.840 --> 00:16:44.000]  捍衛猶太國的子民
[00:16:44.000 --> 00:16:46.960]  只要你肯和他同心
[00:16:46.960 --> 00:16:50.640]  他必然和你一起爭戰
[00:16:50.640 --> 00:16:57.040]  這正正是上帝與人同在的肯定
[00:16:57.040 --> 00:17:06.000]  但爾利所擔心的很多個
[00:17:06.000 --> 00:17:09.360]  可能在這些爭戰裡面有些死了
[00:17:09.360 --> 00:17:10.880]  打死了
[00:17:10.880 --> 00:17:13.680]  為了堅持守主的道
[00:17:13.680 --> 00:17:16.240]  不叛變在上帝的面前
[00:17:16.240 --> 00:17:18.240]  在敵人的當中
[00:17:18.240 --> 00:17:21.360]  仍然站在上帝的位置當中
[00:17:21.360 --> 00:17:25.040]  可能因為這樣而戰死
[00:17:25.040 --> 00:17:27.040]  或者被殘害
[00:17:27.040 --> 00:17:29.040]  在歷史當中的確是這樣的出現
[00:17:29.040 --> 00:17:32.320]  在這樣的狀態之下
[00:17:32.320 --> 00:17:38.720]  什麼人才可以得到米加勒的保守
[00:17:38.720 --> 00:17:40.720]  看清楚第一節
[00:17:40.720 --> 00:17:42.720]  第一節說
[00:17:42.720 --> 00:17:48.800]  我們要做一件從來以色列開國以來都沒做過的事
[00:17:48.800 --> 00:17:51.760]  就是在你國的文當中
[00:17:51.760 --> 00:17:56.160]  凡名錄在冊上的必得拯救
[00:17:56.160 --> 00:18:02.960]  在這裡很多學者一談論到冊這個問題
[00:18:02.960 --> 00:18:04.960]  名冊的問題
[00:18:04.960 --> 00:18:06.960]  就很緊張
[00:18:06.960 --> 00:18:08.960]  尤其是很多基督徒
[00:18:08.960 --> 00:18:10.960]  一讀到這裡
[00:18:10.960 --> 00:18:13.520]  就一定說這個一定是生命冊
[00:18:13.520 --> 00:18:19.920]  首先這裡哪裡說過是生命冊呢
[00:18:19.920 --> 00:18:27.280]  我記得新約有說過生命冊
[00:18:27.280 --> 00:18:30.800]  就是這裡新舊約相通
[00:18:30.800 --> 00:18:34.960]  新約還新約舊約還舊約
[00:18:34.960 --> 00:18:38.800]  新約說的話在新約時代的信徒要聽得明白
[00:18:38.800 --> 00:18:41.680]  但對於舊約的人沒有新約的時候
[00:18:41.680 --> 00:18:44.880]  怎麼會在這裡立刻說是生命冊呢
[00:18:44.880 --> 00:18:50.800]  在原文聖經所說的所謂名冊
[00:18:50.800 --> 00:18:55.120]  只不過是一個記錄
[00:18:55.120 --> 00:18:57.120]  行政記錄
[00:18:57.120 --> 00:19:00.160]  這個記錄
[00:19:00.160 --> 00:19:03.200]  什麼人名都在裡面
[00:19:03.200 --> 00:19:08.480]  是不是啊牧師
[00:19:08.480 --> 00:19:11.520]  一會兒我們會看第二第三節你就會知道
[00:19:11.520 --> 00:19:17.600]  這個名冊是記載了所有的人
[00:19:17.600 --> 00:19:22.880]  上帝要看顧尤其是但爾利所擔心關顧的
[00:19:22.880 --> 00:19:24.880]  猶大國的子民
[00:19:24.880 --> 00:19:30.720]  當上帝這樣說的時候就告訴但爾利
[00:19:30.720 --> 00:19:34.240]  其實但爾利你不用擔心
[00:19:34.240 --> 00:19:41.600]  凡你擔心掛念的人我都一定會看著他
[00:19:41.600 --> 00:19:44.000]  所以在這段聖經所說的
[00:19:44.000 --> 00:19:49.040]  你本國的民當中凡名錄在冊上的必得拯救
[00:19:49.040 --> 00:19:54.000]  即是告訴他不會走漏任何一個猶大國的子民
[00:19:54.000 --> 00:19:56.000]  我一定會拯救他們
[00:19:56.960 --> 00:20:03.280]  不過在第二三節裡面會說的
[00:20:03.280 --> 00:20:08.320]  就是在這個過程當中有個審判
[00:20:08.320 --> 00:20:11.840]  一會兒我們再看審判的問題
[00:20:11.840 --> 00:20:16.720]  所以我們不要隨便說這裡就是生命冊
[00:20:16.720 --> 00:20:20.240]  只記在生命冊上的人才能拯救
[00:20:20.240 --> 00:20:23.040]  因為這裡這樣寫
[00:20:23.040 --> 00:20:26.080]  記在生命冊上的必得救
[00:20:26.080 --> 00:20:32.160]  這個所謂的必得救就是脫離這個世代的政治影響
[00:20:32.160 --> 00:20:35.120]  如果你是屬神的子民
[00:20:35.120 --> 00:20:37.280]  上帝不會遺漏你任何一個
[00:20:37.280 --> 00:20:40.320]  你有心和上帝一起
[00:20:40.320 --> 00:20:42.720]  上帝一定會和你同坐
[00:20:42.720 --> 00:20:44.160]  不會走漏
[00:20:44.160 --> 00:20:46.800]  所以對於但爾利來講
[00:20:46.800 --> 00:20:54.800]  你以為去到得蒙上帝保守
[00:20:54.800 --> 00:21:00.560]  於是你們就可以平步青雲回歸應許之地
[00:21:00.560 --> 00:21:03.280]  接著建國享受榮華富貴
[00:21:03.280 --> 00:21:05.680]  你都繼續富庶下去
[00:21:05.680 --> 00:21:09.600]  這個不是後來的發展
[00:21:09.600 --> 00:21:13.040]  但爾利你要清楚
[00:21:13.040 --> 00:21:17.600]  上帝要準備在往後的日子裏
[00:21:17.600 --> 00:21:21.680]  和你所有和上帝同心的人
[00:21:21.680 --> 00:21:24.720]  或者是你關心的猶大國的子民
[00:21:24.720 --> 00:21:27.280]  我都會包裹
[00:21:27.280 --> 00:21:33.360]  我會考慮到他們每一個的去向或將來
[00:21:33.360 --> 00:21:34.640]  和他們一起做什麼
[00:21:34.640 --> 00:21:39.680]  是找米加勒和他一起去征戰
[00:21:39.680 --> 00:21:41.360]  打仗
[00:21:41.360 --> 00:21:43.360]  這場仗要打很久
[00:21:43.360 --> 00:21:47.120]  不單是肉身上的打
[00:21:47.120 --> 00:21:50.320]  是靈性上的一場的征戰
[00:21:50.320 --> 00:21:52.560]  所以回到這裏
[00:21:52.560 --> 00:21:54.400]  對於但爾利來講
[00:21:54.400 --> 00:21:57.200]  可以說是心頭大石
[00:21:57.200 --> 00:22:00.160]  上帝已經說包裹會屬於他的子民
[00:22:00.160 --> 00:22:02.160]  一定會去照顧
[00:22:02.160 --> 00:22:04.800]  對於但爾利已經是安心的事件
[00:22:04.800 --> 00:22:06.800]  非常安心
[00:22:07.760 --> 00:22:11.920]  但上帝要你明白的
[00:22:11.920 --> 00:22:15.360]  不是每個人有上帝看顧的
[00:22:15.360 --> 00:22:18.640]  就等同於無風無浪無災
[00:22:18.640 --> 00:22:24.240]  所以當我們作為基督徒
[00:22:24.240 --> 00:22:26.640]  如果和別人講你信了耶穌
[00:22:26.640 --> 00:22:30.160]  上帝就會為你解決很多困難
[00:22:30.160 --> 00:22:33.040]  我可以告訴大家
[00:22:33.760 --> 00:22:37.840]  這句話你要講清楚
[00:22:37.840 --> 00:22:40.240]  上帝幫你解決困難
[00:22:40.240 --> 00:22:45.200]  應該是上帝和你一起去面對困難
[00:22:45.200 --> 00:22:48.640]  不是為你解決困難
[00:22:48.640 --> 00:22:50.640]  讓你在這裏享清福
[00:22:50.640 --> 00:22:54.160]  信其他的宗教可能是這樣
[00:22:54.160 --> 00:22:57.360]  你看看其他的宗教是這樣的
[00:22:57.360 --> 00:23:01.360]  但我們聖經裏面所陳述的上帝
[00:23:01.360 --> 00:23:07.920]  他不是用讓你享清福的思維去生活
[00:23:07.920 --> 00:23:11.920]  他是陪著你一起走
[00:23:11.920 --> 00:23:17.200]  走到世界的末了之後
[00:23:17.200 --> 00:23:21.200]  然後進入他的國度
[00:23:21.200 --> 00:23:24.400]  和他長期永遠同在
[00:23:24.400 --> 00:23:27.200]  所以為什麼信耶穌的人
[00:23:27.200 --> 00:23:29.200]  不是為了進入天堂
[00:23:29.200 --> 00:23:33.520]  如果你根本不想和上帝長期在一起
[00:23:33.520 --> 00:23:35.520]  和上帝建立這樣的關係
[00:23:35.520 --> 00:23:39.520]  其實你進入天堂會很悶
[00:23:39.520 --> 00:23:43.520]  你覺得和上帝日日朝見口晚見面
[00:23:43.520 --> 00:23:47.120]  你試試日日朝見口晚見面
[00:23:47.120 --> 00:23:51.920]  你老婆或你老公有什麼感受
[00:23:51.920 --> 00:23:55.120]  是不是很開心
[00:23:55.120 --> 00:23:57.120]  是很開心
[00:23:57.120 --> 00:23:59.120]  但仍然有困難
[00:23:59.120 --> 00:24:01.120]  但你去到天國裏面
[00:24:01.120 --> 00:24:03.120]  你仍然天天和上帝在一起
[00:24:03.120 --> 00:24:05.120]  上帝和你的關係
[00:24:05.120 --> 00:24:07.120]  和人與人之間的關係不同
[00:24:07.120 --> 00:24:11.120]  你享禍在上帝裏面
