
[00:00:00.000 --> 00:00:07.440]  很快的 今天已經講到已不所書的第四講
[00:03:35.920 --> 00:03:38.320]  當時非常非常之危急
[00:03:38.320 --> 00:03:40.320]  真的狗死一生
[00:03:40.320 --> 00:03:43.920]  你想想如果困得太久沒有水沒有食物會怎樣
[00:03:43.920 --> 00:03:45.760]  人們很快就會死
[00:03:45.760 --> 00:03:48.720]  所以花了很大的力量來搶救
[00:03:48.720 --> 00:03:54.720]  在地面上用大鑽一直在很堅硬的石頭上轉下去
[00:03:54.720 --> 00:03:58.160]  轉下去希望可以去到半里的深度
[00:03:58.160 --> 00:04:00.880]  來打救這些工人
[00:04:00.880 --> 00:04:02.160]  轉了兩個星期
[00:04:02.160 --> 00:04:05.280]  終於轉到半里這樣的深度
[00:04:05.280 --> 00:04:08.480]  誰知道原來轉錯了一個地方
[00:04:08.480 --> 00:04:10.800]  那些工人不在地底
[00:04:10.800 --> 00:04:14.000]  大件事緊張到不得了
[00:04:14.000 --> 00:04:21.520]  結果花了69天才將全部33個工人救回上地面
[00:04:21.520 --> 00:04:27.200]  這個就好像我們每一個人在認識耶穌基督之前
[00:04:27.200 --> 00:04:29.520]  沒有辦法可以救自己
[00:04:29.520 --> 00:04:32.560]  每個人都死人一個在裡面死的
[00:04:32.560 --> 00:04:34.640]  你想想你怎樣挖出來
[00:04:34.640 --> 00:04:36.240]  向上挖
[00:04:36.240 --> 00:04:40.400]  你挖那裡的沙泥就掉在你的頭上
[00:04:40.400 --> 00:04:41.760]  你根本沒有辦法
[00:04:41.760 --> 00:04:44.320]  你是要等待耶穌基督來救贖
[00:04:44.320 --> 00:04:47.440]  就好像我們每一個人一樣
[00:04:47.440 --> 00:04:51.760]  基督教真的和很多宗教都不同
[00:04:51.760 --> 00:04:54.000]  其他的宗教好像回教
[00:04:54.000 --> 00:04:55.760]  說你做好人
[00:04:55.760 --> 00:04:57.760]  你可能會得救的
[00:04:57.760 --> 00:05:03.280]  有很多天主教徒都認為可以靠自己的能力來得救
[00:05:03.280 --> 00:05:07.520]  佛教就說立地成佛
[00:05:07.520 --> 00:05:10.240]  但基督教說你做不到
[00:05:10.240 --> 00:05:11.600]  你是死人一個
[00:05:11.600 --> 00:05:15.280]  有人說坐在大吉利是
[00:05:15.280 --> 00:05:17.280]  我活生生一個人
[00:05:17.280 --> 00:05:18.160]  你說我死人
[00:05:18.160 --> 00:05:19.120]  有沒有搞錯
[00:05:19.120 --> 00:05:23.280]  這裡所說的是靈裡面的死亡
[00:05:23.280 --> 00:05:27.280]  有一個人叫做Marseille D'Arcelva
[00:05:27.280 --> 00:05:29.760]  他是巴西的一個年輕人
[00:05:29.760 --> 00:05:31.760]  他25歲
[00:05:31.760 --> 00:05:34.240]  他到處去找工作都找不到
[00:05:34.240 --> 00:05:36.240]  沒有人願意聘請他
[00:05:36.240 --> 00:05:38.240]  他不明白為什麼
[00:05:38.240 --> 00:05:42.160]  他看到有一份工作是貨車司機
[00:05:42.160 --> 00:05:44.160]  他就去認證
[00:05:44.160 --> 00:05:46.160]  那個老闆跟他說
[00:05:46.160 --> 00:05:47.360]  我真的很喜歡你
[00:05:47.360 --> 00:05:49.360]  我真的很想聘請你
[00:05:49.360 --> 00:05:53.520]  但他說我不能夠聘請一個死人來幫我開貨車
[00:05:53.520 --> 00:05:54.800]  做貨車司機
[00:05:54.800 --> 00:05:57.760]  那個Marseille說你為什麼說我死了
[00:05:57.760 --> 00:06:00.560]  原來根據政府的資料
[00:06:00.560 --> 00:06:02.560]  這個人已經死了
[00:06:02.560 --> 00:06:04.560]  政府擺烏龍
[00:06:04.560 --> 00:06:06.560]  另外有一個人叫做Marseille D'Arcelva
[00:06:06.560 --> 00:06:08.560]  死了
[00:06:08.560 --> 00:06:10.560]  政府以為是這個人
[00:06:10.560 --> 00:06:12.560]  所以這個年輕人到處去找工作都找不到
[00:06:12.560 --> 00:06:14.560]  沒有人願意聘請他
[00:06:14.560 --> 00:06:18.560]  就好像一個靈裡面死亡的人
[00:06:18.560 --> 00:06:22.560]  一個靈裡面死亡的人是與神隔絕
[00:06:22.560 --> 00:06:24.560]  這個年輕人是和所有的工作隔絕
[00:06:24.560 --> 00:06:26.560]  找不到工作
[00:06:26.560 --> 00:06:28.560]  一個靈裡面死亡的人是怎樣
[00:06:28.560 --> 00:06:34.560]  我們不妨看看一個肉體死亡的人是怎樣
[00:06:34.560 --> 00:06:36.560]  一個肉體死亡的人
[00:06:36.560 --> 00:06:38.560]  你去推他去叫他
[00:06:38.560 --> 00:06:40.560]  他有沒有反應
[00:06:40.560 --> 00:06:42.560]  完全沒有反應
[00:06:42.560 --> 00:06:44.560]  一個靈裡面死亡的人
[00:06:44.560 --> 00:06:46.560]  對神的呼叫對神的呼喚
[00:06:46.560 --> 00:06:48.560]  是完全沒有反應
[00:06:48.560 --> 00:06:50.560]  這個是靈裡面死亡的人
[00:06:50.560 --> 00:06:54.560]  以弗所書的四章十八節
[00:06:54.560 --> 00:07:00.560]  說他們心地昏迷與神所賜的生命隔絕了
[00:07:00.560 --> 00:07:02.560]  都因自己無知心裡剛硬
[00:07:02.560 --> 00:07:06.560]  一個靈裡面死亡的人就是與神隔絕
[00:07:06.560 --> 00:07:08.560]  他不能夠認識神
[00:07:08.560 --> 00:07:10.560]  不能夠明白神
[00:07:10.560 --> 00:07:12.560]  因為他無知
[00:07:12.560 --> 00:07:14.560]  因為他心裡剛硬
[00:07:14.560 --> 00:07:16.560]  我都和大家說過
[00:07:16.560 --> 00:07:18.560]  我以前在香港讀中學
[00:07:18.560 --> 00:07:20.560]  是讀基督教學校
[00:07:20.560 --> 00:07:22.560]  要考聖經的
[00:07:22.560 --> 00:07:24.560]  那時候讀聖經真慘
[00:07:24.560 --> 00:07:26.560]  因為我未信主
[00:07:26.560 --> 00:07:28.560]  根本不明白說什麼
[00:07:28.560 --> 00:07:30.560]  已經有歷史有地理
[00:07:30.560 --> 00:07:32.560]  很多東西要記
[00:07:32.560 --> 00:07:34.560]  你讀完聖經不能夠明白
[00:07:34.560 --> 00:07:36.560]  死記都記不到那麼多東西
[00:07:36.560 --> 00:07:38.560]  很辛苦
[00:07:38.560 --> 00:07:40.560]  很奇怪
[00:07:40.560 --> 00:07:42.560]  成為基督徒接受耶穌基督之後
[00:07:42.560 --> 00:07:44.560]  好像開了竅
[00:07:44.560 --> 00:07:46.560]  突然間能夠明白
[00:07:46.560 --> 00:07:48.560]  聖經裡面所說的東西
[00:07:48.560 --> 00:07:50.560]  這個就是哥倫多前書
[00:07:50.560 --> 00:07:52.560]  二章十四節所說
[00:07:52.560 --> 00:07:54.560]  說屬血氣的人
[00:07:54.560 --> 00:07:56.560]  是不能夠明白屬靈的事
[00:07:56.560 --> 00:07:58.560]  屬血氣的人
[00:07:58.560 --> 00:08:00.560]  不能夠明白屬靈的事
[00:08:00.560 --> 00:08:02.560]  原來聖經裡面
[00:08:02.560 --> 00:08:04.560]  有很多靈裡面死亡的例子
[00:08:04.560 --> 00:08:06.560]  大家不知道有沒有留意到
[00:08:06.560 --> 00:08:08.560]  在馬太福音第八章
[00:08:08.560 --> 00:08:10.560]  耶穌基督是叫一個人來跟從自己
[00:08:10.560 --> 00:08:12.560]  這個人說
[00:08:12.560 --> 00:08:14.560]  你讓我去埋葬了我的爸爸先
[00:08:14.560 --> 00:08:16.560]  記不記得這件事
[00:08:16.560 --> 00:08:18.560]  耶穌基督怎麼跟他說
[00:08:18.560 --> 00:08:20.560]  任憑死人埋葬他們的死人
[00:08:20.560 --> 00:08:22.560]  你由那些靈裡面死亡的人
[00:08:22.560 --> 00:08:24.560]  去埋葬那些肉體死亡的人
[00:08:24.560 --> 00:08:26.560]  耶穌基督說
[00:08:26.560 --> 00:08:28.560]  你來跟從我
[00:08:28.560 --> 00:08:30.560]  在提摩泰前書
[00:08:30.560 --> 00:08:32.560]  五章六節
[00:08:32.560 --> 00:08:34.560]  保羅說
[00:08:34.560 --> 00:08:36.560]  但那浩然洛的寡婦
[00:08:36.560 --> 00:08:38.560]  正活著的時候也是死的
[00:08:38.560 --> 00:08:40.560]  保羅說那些寡婦
[00:08:40.560 --> 00:08:42.560]  浩然洛
[00:08:42.560 --> 00:08:44.560]  正活著的時候也是死的
[00:08:44.560 --> 00:08:46.560]  那些寡婦浩然洛
[00:08:46.560 --> 00:08:48.560]  就算是活著
[00:08:48.560 --> 00:08:50.560]  她靈裡面也是死亡的
[00:08:50.560 --> 00:08:52.560]  今天的經文
[00:08:52.560 --> 00:08:54.560]  已不鎖書的二章一節
[00:08:54.560 --> 00:08:56.560]  我們死在過犯罪惡之中
[00:08:56.560 --> 00:08:58.560]  不是因為我們犯罪
[00:08:58.560 --> 00:09:00.560]  所以我們死在罪惡過犯的當中
[00:09:00.560 --> 00:09:02.560]  我們死在罪惡過犯的當中
[00:09:02.560 --> 00:09:04.560]  因為我們生出來
[00:09:04.560 --> 00:09:06.560]  就是一個罪人
[00:09:06.560 --> 00:09:08.560]  這個是聖經的教導
[00:09:08.560 --> 00:09:10.560]  有人說
[00:09:10.560 --> 00:09:12.560]  你不要說我的孫子是罪人
[00:09:12.560 --> 00:09:14.560]  我的孫子也不知道多可愛
[00:09:14.560 --> 00:09:16.560]  但是你有沒有留意到
[00:09:16.560 --> 00:09:18.560]  你的孫子很自我
[00:09:18.560 --> 00:09:20.560]  當他不能夠做
[00:09:20.560 --> 00:09:22.560]  他自己要為自己做的事
[00:09:22.560 --> 00:09:24.560]  他就會怎樣
[00:09:24.560 --> 00:09:26.560]  就會發脾氣
[00:09:26.560 --> 00:09:28.560]  就會鬧彆扭
[00:09:28.560 --> 00:09:30.560]  就會哭
[00:09:30.560 --> 00:09:32.560]  是的你的孫子真的很可愛
[00:09:32.560 --> 00:09:34.560]  只怕他發脾氣鬧彆扭
[00:09:34.560 --> 00:09:36.560]  嘴巴也很可愛
[00:09:36.560 --> 00:09:38.560]  所以你沒有留意到
[00:09:38.560 --> 00:09:40.560]  原來所有的嬰兒
[00:09:40.560 --> 00:09:42.560]  生出來都是一個罪人
[00:09:42.560 --> 00:09:44.560]  這個是聖經教導我們
[00:09:44.560 --> 00:09:48.560]  但是也有很多人可能會說
[00:09:48.560 --> 00:09:50.560]  咦?很多非基督徒
[00:09:50.560 --> 00:09:52.560]  都是好人來的
[00:09:52.560 --> 00:09:54.560]  做很多好事的
[00:09:54.560 --> 00:09:56.560]  不奇怪
[00:09:56.560 --> 00:09:58.560]  耶穌基督在路加福音的六章三十三節
[00:09:58.560 --> 00:10:00.560]  都說
[00:10:00.560 --> 00:10:02.560]  你們若善待那善待你們的人
[00:10:02.560 --> 00:10:04.560]  有什麼可求謝的呢?
[00:10:04.560 --> 00:10:06.560]  就是罪人也是這樣行
[00:10:06.560 --> 00:10:08.560]  就是罪人也是這樣行
[00:10:08.560 --> 00:10:10.560]  就算是一個罪人
[00:10:10.560 --> 00:10:12.560]  也懂得彼此善待
[00:10:12.560 --> 00:10:14.560]  但是他們彼此善待
[00:10:14.560 --> 00:10:16.560]  是為了什麼?
[00:10:16.560 --> 00:10:18.560]  是不是為了榮耀神?
[00:10:18.560 --> 00:10:20.560]  不是為了榮耀神
[00:10:20.560 --> 00:10:22.560]  他們彼此善待是為了榮耀自己
[00:10:22.560 --> 00:10:24.560]  所以這個也是罪
[00:10:24.560 --> 00:10:26.560]  不知道大家記不記得
[00:10:26.560 --> 00:10:28.560]  我在說
[00:10:28.560 --> 00:10:30.560]  生命記的時候和大家說過
[00:10:30.560 --> 00:10:32.560]  不單止有些罪是我們犯的
[00:10:32.560 --> 00:10:34.560]  sins of commission
[00:10:34.560 --> 00:10:36.560]  還有一些罪
[00:10:36.560 --> 00:10:38.560]  就是我們沒有做到的罪
[00:10:38.560 --> 00:10:40.560]  sins of omission
[00:10:40.560 --> 00:10:42.560]  聖經說我們每個人都
[00:10:42.560 --> 00:10:44.560]  虧缺了神的榮耀
[00:10:44.560 --> 00:10:46.560]  我們應該要榮耀神
[00:10:46.560 --> 00:10:48.560]  而我們沒有去榮耀神
[00:10:48.560 --> 00:10:50.560]  這個就是罪
[00:10:50.560 --> 00:10:52.560]  其實最大
[00:10:52.560 --> 00:10:54.560]  沒有做到的罪
[00:10:54.560 --> 00:10:56.560]  就是我們每個人的手上
[00:10:56.560 --> 00:10:58.560]  都有耶穌基督的血
[00:10:58.560 --> 00:11:00.560]  因為我們的罪
[00:11:00.560 --> 00:11:02.560]  耶穌基督被釘死在十字架上
[00:11:02.560 --> 00:11:04.560]  我們應該接受耶穌基督
[00:11:04.560 --> 00:11:06.560]  當我們沒有接受祂的時候
[00:11:06.560 --> 00:11:08.560]  這個就是最大的罪
[00:11:08.560 --> 00:11:10.560]  如果大家記得的話
[00:11:10.560 --> 00:11:12.560]  在馬太福音21章
[00:11:12.560 --> 00:11:14.560]  耶穌基督說了一個
[00:11:14.560 --> 00:11:16.560]  惡猿狐的比喻
[00:11:16.560 --> 00:11:18.560]  耶穌基督說
[00:11:18.560 --> 00:11:20.560]  有一個猿主
[00:11:20.560 --> 00:11:22.560]  他搭了一個葡萄園
[00:11:22.560 --> 00:11:24.560]  租了給猿狐
[00:11:24.560 --> 00:11:26.560]  到收成的時候
[00:11:26.560 --> 00:11:28.560]  他就派他的僕人去收果子
[00:11:28.560 --> 00:11:30.560]  結果猿狐將他的僕人打死
[00:11:30.560 --> 00:11:32.560]  結果猿狐將他的僕人打死
[00:11:32.560 --> 00:11:34.560]  結果猿狐將他的僕人打死
[00:11:34.560 --> 00:11:36.560]  如是者打死了很多的僕人
[00:11:36.560 --> 00:11:38.560]  如是者打死了很多的僕人
[00:11:38.560 --> 00:11:40.560]  於是猿主就差派了自己的兒子
[00:11:40.560 --> 00:11:42.560]  猿狐就差派了自己的兒子
[00:11:42.560 --> 00:11:44.560]  猿狐就差派了自己的兒子
[00:11:44.560 --> 00:11:46.560]  猿狐就差派了自己的兒子
[00:11:46.560 --> 00:11:48.560]  猿狐就差派了自己的兒子
[00:11:48.560 --> 00:11:50.560]  猿狐就差派了自己的兒子
[00:11:50.560 --> 00:11:52.560]  猿狐就差派了自己的兒子
[00:11:52.560 --> 00:11:54.560]  猿狐就差派了自己的兒子
[00:11:54.560 --> 00:11:56.560]  猿狐就差派了自己的兒子
[00:11:56.560 --> 00:11:58.560]  猿狐就差派了自己的兒子
[00:11:58.560 --> 00:12:00.560]  猿狐就差派了自己的兒子
[00:12:00.560 --> 00:12:02.560]  在聖經裡告訴我們
[00:12:02.560 --> 00:12:04.560]  在聖經裡告訴我們
[00:12:04.560 --> 00:12:06.560]  神差派了很多的先知
[00:12:06.560 --> 00:12:08.560]  一個一個去以色列人那裡
[00:12:08.560 --> 00:12:10.560]  都被以色列人殺了
[00:12:10.560 --> 00:12:12.560]  最後神說
[00:12:12.560 --> 00:12:14.560]  我差派了我的獨生子耶穌基督
[00:12:14.560 --> 00:12:16.560]  來到你們當中
[00:12:16.560 --> 00:12:18.560]  那些以色列人將他釘死在十字架上
[00:12:18.560 --> 00:12:20.560]  那些以色列人將他釘死在十字架上
[00:12:20.560 --> 00:12:22.560]  這也是給我們的故事
[00:12:22.560 --> 00:12:24.560]  這也是給我們的故事
[00:12:24.560 --> 00:12:26.560]  有人說關我們什麼事
[00:12:26.560 --> 00:12:28.560]  你剛剛才說是以色列人
[00:12:28.560 --> 00:12:30.560]  將耶穌基督釘在十字架上
[00:12:30.560 --> 00:12:32.560]  你不要忘記
[00:12:32.560 --> 00:12:34.560]  我剛才說
[00:12:34.560 --> 00:12:36.560]  我們每一個人生出來都是罪人
[00:12:36.560 --> 00:12:38.560]  我們每一個人
[00:12:38.560 --> 00:12:40.560]  手上都有耶穌基督的血
[00:12:40.560 --> 00:12:42.560]  因為是我們的罪
[00:12:42.560 --> 00:12:44.560]  將耶穌基督釘在十字架上
[00:12:44.560 --> 00:12:46.560]  所以最大
[00:12:46.560 --> 00:12:48.560]  我們應該要做而沒有做到的罪
[00:12:48.560 --> 00:12:50.560]  就是我們應該
[00:12:50.560 --> 00:12:52.560]  接受耶穌基督而不去接受
[00:12:52.560 --> 00:12:54.560]  這個才是最大的罪
[00:12:54.560 --> 00:12:56.560]  這個才是最大的罪
[00:12:56.560 --> 00:12:58.560]  我剛才說了
[00:12:58.560 --> 00:13:00.560]  不是因為我們犯罪
[00:13:00.560 --> 00:13:02.560]  所以我們是罪人
[00:13:02.560 --> 00:13:04.560]  因為我們每一個人
[00:13:04.560 --> 00:13:06.560]  生出來都是一個罪人
[00:13:06.560 --> 00:13:08.560]  所以我們會犯罪
[00:13:08.560 --> 00:13:10.560]  所以我們會犯罪
[00:13:10.560 --> 00:13:12.560]  剛才的經文
[00:13:12.560 --> 00:13:14.560]  已不鎖書的二章一節
[00:13:14.560 --> 00:13:16.560]  保羅說我們死在罪惡過犯的當中
[00:13:16.560 --> 00:13:18.560]  保羅說我們死在罪惡過犯的當中
[00:13:18.560 --> 00:13:20.560]  保羅用了兩個字
[00:13:20.560 --> 00:13:22.560]  來說罪
[00:13:22.560 --> 00:13:24.560]  這兩個字就是罪惡和過犯
[00:13:24.560 --> 00:13:26.560]  罪惡
[00:13:26.560 --> 00:13:28.560]  原來原本
[00:13:28.560 --> 00:13:30.560]  希伯來文這個字的意思
[00:13:30.560 --> 00:13:32.560]  就是有一個靶
[00:13:32.560 --> 00:13:34.560]  射箭
[00:13:34.560 --> 00:13:36.560]  射到靶上
[00:13:36.560 --> 00:13:38.560]  有一個靶心
[00:13:38.560 --> 00:13:40.560]  但射不中靶心
[00:13:40.560 --> 00:13:42.560]  不能達到神的標準
[00:13:42.560 --> 00:13:44.560]  這是罪
[00:13:44.560 --> 00:13:46.560]  另外有一個字是過犯
[00:13:46.560 --> 00:13:48.560]  過犯就是trespassing
[00:13:48.560 --> 00:13:50.560]  就是你越了界線
[00:13:50.560 --> 00:13:52.560]  明明看到有個牌寫著不准進入
[00:13:52.560 --> 00:13:54.560]  但你進入了
[00:13:54.560 --> 00:13:56.560]  你小心
[00:13:56.560 --> 00:13:58.560]  可能裡面有隻惡狗咬你一口
[00:13:58.560 --> 00:14:00.560]  怎樣叫犯罪
[00:14:00.560 --> 00:14:02.560]  就是我們死在罪惡過犯當中
[00:14:02.560 --> 00:14:04.560]  就是我們死在罪惡過犯當中
[00:14:04.560 --> 00:14:06.560]  就是我們不能達到神的標準
[00:14:06.560 --> 00:14:08.560]  這是罪惡
[00:14:08.560 --> 00:14:10.560]  過犯就是我們超越了神的範圍
[00:14:10.560 --> 00:14:12.560]  過犯就是我們超越了神的範圍
[00:14:12.560 --> 00:14:14.560]  有人問
[00:14:14.560 --> 00:14:16.560]  神有什麼標準
[00:14:16.560 --> 00:14:18.560]  有什麼範圍
[00:14:18.560 --> 00:14:20.560]  在羅馬書三章二十三節
[00:14:20.560 --> 00:14:22.560]  講得很清楚
[00:14:22.560 --> 00:14:24.560]  因為世人都犯了罪
[00:14:24.560 --> 00:14:26.560]  規決了神的榮耀
[00:14:26.560 --> 00:14:28.560]  當我們應該要榮耀神
[00:14:28.560 --> 00:14:30.560]  而沒有去榮耀神的時候
[00:14:30.560 --> 00:14:32.560]  這個也是罪
[00:14:32.560 --> 00:14:34.560]  這個也是罪
[00:14:34.560 --> 00:14:36.560]  你說很難
[00:14:36.560 --> 00:14:38.560]  你叫我不去犯罪
[00:14:38.560 --> 00:14:40.560]  我已經做不到
[00:14:40.560 --> 00:14:42.560]  還要我榮耀神
[00:14:42.560 --> 00:14:44.560]  不榮耀神
[00:14:44.560 --> 00:14:46.560]  原來就是罪
[00:14:46.560 --> 00:14:48.560]  有誰能夠做得到
[00:14:48.560 --> 00:14:50.560]  聖經告訴我們
[00:14:50.560 --> 00:14:52.560]  我們沒有一個人能夠做得到
[00:14:52.560 --> 00:14:54.560]  我們沒有一個人能夠滿足神的要求
[00:14:54.560 --> 00:14:56.560]  就好像我剛才所說
[00:14:56.560 --> 00:14:58.560]  在智利擴場
[00:14:58.560 --> 00:15:00.560]  困在地底的那群人
[00:15:00.560 --> 00:15:04.560]  沒有辦法可以靠自己來救贖自己
[00:15:04.560 --> 00:15:08.560]  也就像我們一起去大禮堂
[00:15:08.560 --> 00:15:10.560]  大禮堂有二層樓
[00:15:10.560 --> 00:15:12.560]  有個Balcony
[00:15:12.560 --> 00:15:14.560]  我們說一二三
[00:15:14.560 --> 00:15:16.560]  大家一起跳上去
[00:15:16.560 --> 00:15:18.560]  有多少人能夠跳上去
[00:15:18.560 --> 00:15:22.560]  有些年紀大一點的可能跳幾吋
[00:15:22.560 --> 00:15:24.560]  年紀輕一點的可能跳幾呎
[00:15:24.560 --> 00:15:28.560]  但是沒有人能夠跳到二樓
[00:15:28.560 --> 00:15:30.560]  我相信最高的紀錄是六呎
[00:15:30.560 --> 00:15:32.560]  有人可能榮耀神多一些
[00:15:32.560 --> 00:15:34.560]  在他的生命當中
[00:15:34.560 --> 00:15:36.560]  有人可能在他的生命當中
[00:15:36.560 --> 00:15:38.560]  榮耀神少一些
[00:15:38.560 --> 00:15:40.560]  但是沒有人能夠做到神的要求
[00:15:40.560 --> 00:15:44.560]  沒有人是可以做到神的標準
[00:15:44.560 --> 00:15:46.560]  這就是聖經告訴我們
[00:15:46.560 --> 00:15:50.560]  我們每個人都虧欠了神的榮耀
[00:15:50.560 --> 00:15:56.560]  所以在二弗所書的第二章第一節
[00:15:56.560 --> 00:16:00.560]  說我們每個人都死在罪惡過犯的裡面
[00:16:00.560 --> 00:16:02.560]  不能夠救贖自己
[00:16:02.560 --> 00:16:04.560]  說到二弗所書的二章
[00:16:04.560 --> 00:16:08.560]  二至三節就更加恐怖了
[00:16:08.560 --> 00:16:10.560]  為什麼這麼恐怖呢?
[00:16:10.560 --> 00:16:12.560]  我再讀一次
[00:16:12.560 --> 00:16:38.560]  (二弗所書)
[00:16:38.560 --> 00:16:40.560]  我們看到英文說什麼
[00:16:40.560 --> 00:16:44.560]  不單止是死在罪惡過犯的裡面
[00:16:44.560 --> 00:16:46.560]  我們還沒有接受耶穌基督之前
[00:16:46.560 --> 00:16:52.560]  我們還是順從空中掌權的手令
[00:16:52.560 --> 00:16:54.560]  什麼叫做空中掌權的手令?
[00:16:54.560 --> 00:16:56.560]  首先空中是什麼?
[00:16:56.560 --> 00:16:58.560]  空中就是空氣
[00:16:58.560 --> 00:17:00.560]  是我們呼吸的空氣
[00:17:00.560 --> 00:17:03.560]  我們知道我們這個地球
[00:17:03.560 --> 00:17:06.560]  是被大氣層圍住
[00:17:06.560 --> 00:17:08.560]  有很多的氣體
[00:17:08.560 --> 00:17:10.560]  大氣層圍住我們的地球
[00:17:10.560 --> 00:17:14.560]  我現在正在預備一個系列
[00:17:14.560 --> 00:17:16.560]  是有關天堂的系列
[00:17:16.560 --> 00:17:18.560]  在這個系列裡面
[00:17:18.560 --> 00:17:21.560]  我講到在哥林多後書的十二章
[00:17:21.560 --> 00:17:24.560]  保羅是否被提到三層天
[00:17:24.560 --> 00:17:26.560]  去到天堂去到三層天
[00:17:26.560 --> 00:17:30.560]  有三層天就有二層天
[00:17:30.560 --> 00:17:32.560]  二層天是什麼地方?
[00:17:32.560 --> 00:17:36.560]  二層天就是所有日月星宿的地方
[00:17:36.560 --> 00:17:38.560]  一層天呢?
[00:17:38.560 --> 00:17:41.560]  一層天就是被大氣層
[00:17:41.560 --> 00:17:43.560]  被氣體包圍的地方
[00:17:43.560 --> 00:17:45.560]  就是我們的地球
[00:17:45.560 --> 00:17:47.560]  所以保羅說
[00:17:47.560 --> 00:17:53.560]  你們去跟從那位空中掌權的是誰?
