
[00:00:00.000 --> 00:00:05.260]  多謝你們這麼熱都來聽這麼激烈的東西
[00:03:40.000 --> 00:03:42.800]  8歲尾至10歲很乖
[00:03:42.800 --> 00:03:44.960]  頑皮都是隨便的
[00:03:44.960 --> 00:03:50.000]  因為潛伏期 突然間那個小朋友會沉默了
[00:03:50.000 --> 00:03:53.600]  沒那麼多話說 沒那麼多主見
[00:03:53.600 --> 00:03:57.300]  突然間你發現他喜歡靜
[00:03:57.300 --> 00:04:00.060]  和以前四處走的那個6歲、7歲
[00:04:00.060 --> 00:04:02.920]  走到滿頭大汗是完全不同的
[00:04:02.920 --> 00:04:05.360]  所以潛伏期很多時候有一個假象
[00:04:05.360 --> 00:04:09.880]  引你以為 哇 將來我現在就很純良了
[00:04:09.880 --> 00:04:13.540]  那你就期望很高了 將來一定會和我去衛康買東西
[00:04:13.540 --> 00:04:16.100]  甚至幫我煮早餐
[00:04:16.100 --> 00:04:19.940]  那你就搞錯了 突然間11歲不是人這麼笨
[00:04:19.940 --> 00:04:24.440]  那你突然間 為什麼這麼難教呢?
[00:04:24.440 --> 00:04:29.200]  那你搞錯了 潛伏期是暴風雨之前的平靜
[00:04:29.200 --> 00:04:32.100]  所以如果你被平靜騙了
[00:04:32.100 --> 00:04:34.020]  你就以為他以後都是這樣
[00:04:34.020 --> 00:04:36.020]  你就失望得更加大很多
[00:04:36.020 --> 00:04:37.780]  這個就要搞清楚
[00:04:37.780 --> 00:04:40.020]  所以很多人一定投訴的
[00:04:40.020 --> 00:04:42.260]  說真的嗎?不聽我說
[00:04:42.260 --> 00:04:46.060]  其實不聽你說什麼就是因為他以前聽你說
[00:04:46.060 --> 00:04:47.900]  以前聽你說了兩年
[00:04:47.900 --> 00:04:50.380]  你就陶醉得很厲害
[00:04:50.380 --> 00:04:54.840]  但是你說 為什麼上帝被人潛伏之後突然間發瘋呢?
[00:04:54.840 --> 00:04:57.440]  那是有原因的
[00:04:57.440 --> 00:04:59.240]  如果不是這一刻發瘋了
[00:04:59.240 --> 00:05:02.480]  他不會獨立的
[00:05:02.480 --> 00:05:03.580]  獨立的意思是什麼呢?
[00:05:03.580 --> 00:05:05.860]  就是突然間他發現
[00:05:05.860 --> 00:05:07.640]  好像醒了一樣
[00:05:07.640 --> 00:05:09.800]  他發現他周圍的環境
[00:05:09.800 --> 00:05:11.800]  要求他做一個大人
[00:05:11.800 --> 00:05:13.200]  你只是想一下
[00:05:13.200 --> 00:05:15.200]  坐公共車輛
[00:05:15.200 --> 00:05:17.200]  以前要入錢的時代
[00:05:17.200 --> 00:05:19.200]  司機都掘你一掘
[00:05:19.200 --> 00:05:21.200]  怎麼搞的 買小童票這麼高
[00:05:21.200 --> 00:05:23.200]  你馬上發現
[00:05:23.200 --> 00:05:25.200]  你被人看你的身份
[00:05:25.200 --> 00:05:27.200]  是要比以前成熟很多
[00:05:27.200 --> 00:05:29.200]  究竟我是一個小童
[00:05:29.200 --> 00:05:31.200]  還是一個大人呢?
[00:05:31.200 --> 00:05:32.200]  那個掙扎很大
[00:05:32.200 --> 00:05:34.200]  特別是香港11歲拿個身份證
[00:05:34.200 --> 00:05:36.200]  你特別要感覺到
[00:05:36.200 --> 00:05:38.200]  你像不像這麼大個呢?
[00:05:38.200 --> 00:05:39.200]  這個是有質疑的
[00:05:39.200 --> 00:05:41.200]  好了 我講一個模特兒
[00:05:41.200 --> 00:05:43.200]  11至14歲
[00:05:43.200 --> 00:05:45.200]  四個英文字母 看到一個人
[00:05:45.200 --> 00:05:47.200]  第一個英文字母就是
[00:05:47.200 --> 00:05:49.200]  他必定是給你感覺很專橫的
[00:05:49.200 --> 00:05:51.200]  那就11至14歲了
[00:05:51.200 --> 00:05:53.200]  專橫是什麼呢?
[00:05:53.200 --> 00:05:55.200]  就是他批判很重要
[00:05:55.200 --> 00:05:57.200]  你只是試一下
[00:05:57.200 --> 00:05:59.200]  明天去哪裡吃呢?
[00:05:59.200 --> 00:06:01.200]  他一不喜歡呢
[00:06:01.200 --> 00:06:03.200]  他就不考慮到
[00:06:03.200 --> 00:06:05.200]  你需要近地方
[00:06:05.200 --> 00:06:07.200]  近港復堂
[00:06:07.200 --> 00:06:09.200]  或者接著就你兩點去哪裡呢?
[00:06:09.200 --> 00:06:11.200]  又去那裡?
[00:06:11.200 --> 00:06:13.200]  這些呢 就突然間
[00:06:13.200 --> 00:06:15.200]  你就像11至14歲了
[00:06:15.200 --> 00:06:17.200]  你說為什麼你這麼批評爸媽呢?
[00:06:17.200 --> 00:06:19.200]  我出錢都這麼生氣
[00:06:19.200 --> 00:06:21.200]  批判力是很高的
[00:06:21.200 --> 00:06:23.200]  那就證明他11至14歲了
[00:06:23.200 --> 00:06:25.200]  你一聽到他評你
[00:06:25.200 --> 00:06:27.200]  那些作風呢
[00:06:27.200 --> 00:06:29.200]  是他覺得差一點呢
[00:06:29.200 --> 00:06:31.200]  你一定很生氣的
[00:06:31.200 --> 00:06:33.200]  你說我教你大的
[00:06:33.200 --> 00:06:35.200]  你這樣批評我
[00:06:35.200 --> 00:06:37.200]  但你忘記了呢
[00:06:37.200 --> 00:06:39.200]  在批評這個習慣還沒成熟之前呢
[00:06:39.200 --> 00:06:41.200]  早期的批評是不成熟的方式的
[00:06:41.200 --> 00:06:43.200]  到了18歲就不會了
[00:06:43.200 --> 00:06:45.200]  18歲就是
[00:06:45.200 --> 00:06:47.200]  媽媽
[00:06:47.200 --> 00:06:49.200]  你試一下新的東西也好
[00:06:49.200 --> 00:06:51.200]  太過手舊
[00:06:51.200 --> 00:06:53.200]  你年紀不算老啊
[00:06:53.200 --> 00:06:55.200]  為什麼你不試一下呢?
[00:06:55.200 --> 00:06:57.200]  那你突然間就很生氣
[00:06:57.200 --> 00:06:59.200]  但是他練了七年才說到這句話
[00:06:59.200 --> 00:07:01.200]  有些人還沒練到
[00:07:01.200 --> 00:07:03.200]  所以有時候
[00:07:03.200 --> 00:07:05.200]  你說不成熟的批判說話
[00:07:05.200 --> 00:07:07.200]  是很難聽的
[00:07:07.200 --> 00:07:09.200]  通常是很刺耳的
[00:07:09.200 --> 00:07:11.200]  所以你覺得很專華
[00:07:11.200 --> 00:07:13.200]  但是你要小心
[00:07:13.200 --> 00:07:15.200]  他有主見
[00:07:15.200 --> 00:07:17.200]  所以很多外國人聽到有主見
[00:07:17.200 --> 00:07:19.200]  是慶祝的
[00:07:19.200 --> 00:07:21.200]  證明他不是白癡
[00:07:21.200 --> 00:07:23.200]  如果他一直都沒有主見
[00:07:23.200 --> 00:07:25.200]  什麼都說是是是
[00:07:25.200 --> 00:07:27.200]  到14歲還說是是是
[00:07:27.200 --> 00:07:29.200]  你沒意見的嗎?
[00:07:29.200 --> 00:07:31.200]  你看看他們的學科的分數
[00:07:31.200 --> 00:07:33.200]  全部都不合格的
[00:07:33.200 --> 00:07:35.200]  因為他沒有能力去思考
[00:07:35.200 --> 00:07:37.200]  其實不是好事
[00:07:37.200 --> 00:07:39.200]  所以為什麼教會
[00:07:39.200 --> 00:07:41.200]  要出來幫這個新生兒
[00:07:41.200 --> 00:07:43.200]  就是教他
[00:07:43.200 --> 00:07:45.200]  當你不同意的時候
[00:07:45.200 --> 00:07:47.200]  你怎麼讓人接受得容易一點
[00:07:47.200 --> 00:07:49.200]  就是你的禮貌
[00:07:49.200 --> 00:07:51.200]  你的風度 你的品德
[00:07:51.200 --> 00:07:53.200]  特別你對父母的尊敬
[00:07:53.200 --> 00:07:55.200]  這些原則如果沒有教的話
[00:07:55.200 --> 00:07:57.200]  這個人純粹批評就批評
[00:07:57.200 --> 00:07:59.200]  所以你覺得他比以前討人厭
[00:07:59.200 --> 00:08:01.200]  但是如果在教會長大的那些
[00:08:01.200 --> 00:08:03.200]  他會知道他的身份
[00:08:03.200 --> 00:08:05.200]  是應該謙虛的
[00:08:05.200 --> 00:08:07.200]  因為那個教他的人
[00:08:07.200 --> 00:08:09.200]  對他來說是給了很多心機
[00:08:09.200 --> 00:08:11.200]  應該是很感激的
[00:08:11.200 --> 00:08:13.200]  因為別人
[00:08:13.200 --> 00:08:15.200]  這麼好心義務
[00:08:15.200 --> 00:08:17.200]  來教你每個星期煮一盒
[00:08:17.200 --> 00:08:19.200]  再想下去
[00:08:19.200 --> 00:08:21.200]  別人沒有控制你的情況
[00:08:21.200 --> 00:08:23.200]  你幸好是屬於你的
[00:08:23.200 --> 00:08:25.200]  跟他沒有關係的
[00:08:25.200 --> 00:08:27.200]  但是別人竟然對我這麼好
[00:08:27.200 --> 00:08:29.200]  這個就是他要找回一些
[00:08:29.200 --> 00:08:31.200]  啟蒙的老師
[00:08:31.200 --> 00:08:33.200]  第二個問題就是
[00:08:33.200 --> 00:08:35.200]  他又專橫
[00:08:35.200 --> 00:08:37.200]  但是他在外面一定是很好的
[00:08:37.200 --> 00:08:39.200]  他跟別人結盟
[00:08:39.200 --> 00:08:41.200]  所以你在外面說
[00:08:41.200 --> 00:08:43.200]  他很壞
[00:08:43.200 --> 00:08:45.200]  他在家裡不聽人說
[00:08:45.200 --> 00:08:47.200]  外面一定會被人討厭
[00:08:47.200 --> 00:08:49.200]  一定會被人打一頓
[00:08:49.200 --> 00:08:51.200]  不是的 外面有很多朋友
[00:08:51.200 --> 00:08:53.200]  你又搞錯了 所以他經常覺得
[00:08:53.200 --> 00:08:55.200]  彩立都浪費氣
[00:08:55.200 --> 00:08:57.200]  你這麼武斷批評 我的朋友還要多於你
[00:08:57.200 --> 00:08:59.200]  我叫人找找你
[00:08:59.200 --> 00:09:01.200]  他結盟是很成功的
[00:09:01.200 --> 00:09:03.200]  他買生日禮物給別人
[00:09:03.200 --> 00:09:05.200]  記得誰誰又想念別人
[00:09:05.200 --> 00:09:07.200]  你病了他就拿起別人的功課
[00:09:07.200 --> 00:09:09.200]  他真的很好 所以你又不要這麼快武斷說
[00:09:09.200 --> 00:09:11.200]  看你的樣子都不覺得是朋友
[00:09:11.200 --> 00:09:13.200]  那你就搞錯了
[00:09:13.200 --> 00:09:15.200]  他結盟能力很高
[00:09:15.200 --> 00:09:17.200]  為什麼呢 因為他明白到
[00:09:17.200 --> 00:09:19.200]  他這個時間
[00:09:19.200 --> 00:09:21.200]  他需要找一些心情
[00:09:21.200 --> 00:09:23.200]  跟你一樣的人
[00:09:23.200 --> 00:09:25.200]  所以同年齡是很開心在一起的
[00:09:25.200 --> 00:09:27.200]  所以你看到一定不會
[00:09:27.200 --> 00:09:29.200]  隔位坐的
[00:09:29.200 --> 00:09:31.200]  就不像大家這麼有風度
[00:09:31.200 --> 00:09:33.200]  他不會的 他知道坐得很密的
[00:09:33.200 --> 00:09:35.200]  這個就是結盟的特色
[00:09:35.200 --> 00:09:37.200]  第三件事
[00:09:37.200 --> 00:09:39.200]  就是他很害羞
[00:09:39.200 --> 00:09:41.200]  我想將這個矛盾說完
[00:09:41.200 --> 00:09:43.200]  你就會覺得他真的很難做
[00:09:43.200 --> 00:09:45.200]  為什麼害羞呢
[00:09:45.200 --> 00:09:47.200]  因為他的樣子
[00:09:47.200 --> 00:09:49.200]  跟他的年歲是不相稱的
[00:09:49.200 --> 00:09:51.200]  絕少
[00:09:51.200 --> 00:09:53.200]  這個幸福就是12歲至12歲
[00:09:53.200 --> 00:09:55.200]  13歲至13歲
[00:09:55.200 --> 00:09:57.200]  很少有這個幸福
[00:09:57.200 --> 00:09:59.200]  很多都是矮小
[00:09:59.200 --> 00:10:01.200]  要不就高過龍 像一棵樹
[00:10:01.200 --> 00:10:03.200]  但竟然是11歲
[00:10:03.200 --> 00:10:05.200]  人們說不像 應該是中學畢業的
[00:10:05.200 --> 00:10:07.200]  這些是很痛苦的事
[00:10:07.200 --> 00:10:09.200]  買大人衣服還是買小孩的童裝呢
[00:10:09.200 --> 00:10:11.200]  放腹腳還是怎麼樣呢
[00:10:11.200 --> 00:10:13.200]  很複雜
[00:10:13.200 --> 00:10:15.200]  所以他對自己的身形很憂慮
[00:10:15.200 --> 00:10:17.200]  他經常覺得自己是標準以下的
[00:10:17.200 --> 00:10:19.200]  但是一定每一班的同學
[00:10:19.200 --> 00:10:21.200]  都有標準的同學
[00:10:21.200 --> 00:10:23.200]  所以這件事對他的諷刺很大
[00:10:23.200 --> 00:10:25.200]  所以他有憂慮
[00:10:25.200 --> 00:10:27.200]  所以他很害羞 他很怕跟你去喝
[00:10:27.200 --> 00:10:29.200]  跟他去公眾聚會
[00:10:29.200 --> 00:10:31.200]  因為他覺得被人猜錯了
[00:10:31.200 --> 00:10:33.200]  他很難受
[00:10:33.200 --> 00:10:35.200]  所以他很怕去鬥利是
[00:10:35.200 --> 00:10:37.200]  這個是你要明白的事
[00:10:37.200 --> 00:10:39.200]  最後那件事就是他很有敵意
[00:10:39.200 --> 00:10:41.200]  很容易生氣
[00:10:41.200 --> 00:10:43.200]  這些就是憤怒賀爾蒙的特點
[00:10:43.200 --> 00:10:45.200]  11至14歲很容易發火
[00:10:45.200 --> 00:10:47.200]  很容易用力度的反應
[00:10:47.200 --> 00:10:49.200]  特別用大力
[00:10:49.200 --> 00:10:51.200]  以前溫文的突然間
[00:10:51.200 --> 00:10:53.200]  很強的 突然發出很大聲音
[00:10:53.200 --> 00:10:55.200]  這幾個加起來
[00:10:55.200 --> 00:10:57.200]  就是Rude
[00:10:57.200 --> 00:10:59.200]  他人尊橫
[00:10:59.200 --> 00:11:01.200]  R字頭 R U D E
[00:11:01.200 --> 00:11:03.200]  第二就是Ally
[00:11:03.200 --> 00:11:05.200]  就是跟別人結盟
[00:11:05.200 --> 00:11:07.200]  另外就是Shine
[00:11:07.200 --> 00:11:09.200]  害羞和Hostile
[00:11:09.200 --> 00:11:11.200]  對人敵意
[00:11:11.200 --> 00:11:13.200]  加起來就是R A S H
[00:11:13.200 --> 00:11:15.200]  我經常介紹理工教學生的時候
[00:11:15.200 --> 00:11:17.200]  這個Rush這個字 術直
[00:11:17.200 --> 00:11:19.200]  或者這個輕率
[00:11:19.200 --> 00:11:21.200]  其實就是代表
[00:11:21.200 --> 00:11:23.200]  11至14歲的特色
[00:11:23.200 --> 00:11:25.200]  如果這個Rush不出現
[00:11:25.200 --> 00:11:27.200]  他其實是自熟了
[00:11:27.200 --> 00:11:29.200]  如果你看到一個
[00:11:29.200 --> 00:11:31.200]  很溫文
[00:11:31.200 --> 00:11:33.200]  又沒有敵意 又沒有害羞
[00:11:33.200 --> 00:11:35.200]  那個人又全部
[00:11:35.200 --> 00:11:37.200]  都沒有自己的主見
[00:11:37.200 --> 00:11:39.200]  又不敢跟別人結盟
[00:11:39.200 --> 00:11:41.200]  很明顯他的能力上
[00:11:41.200 --> 00:11:43.200]  他自己覺得比較低
[00:11:43.200 --> 00:11:45.200]  就很怕走出街
[00:11:45.200 --> 00:11:47.200]  和對朋友
[00:11:47.200 --> 00:11:49.200]  所以內向的人是比較自熟
[00:11:49.200 --> 00:11:51.200]  不參加課外活動
[00:11:51.200 --> 00:11:53.200]  不去教會
[00:11:53.200 --> 00:11:55.200]  甚至表姐表哥都不玩
[00:11:55.200 --> 00:11:57.200]  那些 他是自熟慢很多
[00:11:57.200 --> 00:11:59.200]  但慢是有危險的
[00:11:59.200 --> 00:12:01.200]  因為學校生活裡面
[00:12:01.200 --> 00:12:03.200]  如果你這麼慢的反應
[00:12:03.200 --> 00:12:05.200]  在其他人的眼中
[00:12:05.200 --> 00:12:07.200]  你是能力低一些的反應
[00:12:07.200 --> 00:12:09.200]  所以很多小朋友的自信
[00:12:09.200 --> 00:12:11.200]  會少了很多
[00:12:11.200 --> 00:12:13.200]  所以你會說
[00:12:13.200 --> 00:12:15.200]  我不喜歡她專橫
[00:12:15.200 --> 00:12:17.200]  你就要記住
[00:12:17.200 --> 00:12:19.200]  你懂得和她相處
[00:12:19.200 --> 00:12:21.200]  就靠你11歲前的
[00:12:21.200 --> 00:12:23.200]  感情基礎好不好
[00:12:23.200 --> 00:12:25.200]  所以現在要儲備
[00:12:25.200 --> 00:12:27.200]  你和她說好
[00:12:27.200 --> 00:12:29.200]  譬如將來你會
[00:12:29.200 --> 00:12:31.200]  有時不知為何會生氣
[00:12:31.200 --> 00:12:33.200]  是嗎 我不會的
[00:12:33.200 --> 00:12:35.200]  媽 你相信我
[00:12:35.200 --> 00:12:37.200]  但我不是說你現在
[00:12:37.200 --> 00:12:39.200]  將來你生氣 你告訴我
[00:12:39.200 --> 00:12:41.200]  我想明白為何
[00:12:41.200 --> 00:12:43.200]  你會生氣的
[00:12:43.200 --> 00:12:45.200]  你怎知道 媽媽以前也是這樣的
[00:12:45.200 --> 00:12:47.200]  有時你和她說
[00:12:47.200 --> 00:12:49.200]  將來她真的生氣
[00:12:49.200 --> 00:12:51.200]  你會說 媽 你真厲害 猜中了
[00:12:51.200 --> 00:12:53.200]  很難頂我
[00:12:53.200 --> 00:12:55.200]  但你告訴她
[00:12:55.200 --> 00:12:57.200]  我都預備了
[00:12:57.200 --> 00:12:59.200]  但你說 很快就會渡過
[00:12:59.200 --> 00:13:01.200]  因為被人接納了
[00:13:01.200 --> 00:13:03.200]  反而沒那麼容易
[00:13:03.200 --> 00:13:05.200]  升級的
[00:13:05.200 --> 00:13:07.200]  所以每個乖孩子
[00:13:07.200 --> 00:13:09.200]  都有少少生氣的事
[00:13:09.200 --> 00:13:11.200]  有少少惹人生氣
[00:13:11.200 --> 00:13:13.200]  但不強
[00:13:13.200 --> 00:13:15.200]  就像打風一樣
[00:13:15.200 --> 00:13:17.200]  一號風球 以後上班沒問題
[00:13:17.200 --> 00:13:19.200]  所以一號風球就放心
[00:13:19.200 --> 00:13:21.200]  很快就能下球
[00:13:21.200 --> 00:13:23.200]  但若果是八號風球
[00:13:23.200 --> 00:13:25.200]  就因為你火上加油
[00:13:25.200 --> 00:13:27.200]  你還在煽風點火
[00:13:27.200 --> 00:13:29.200]  還跟她說
[00:13:29.200 --> 00:13:31.200]  你以前那麼差 都不知是否我生的
[00:13:31.200 --> 00:13:33.200]  然後再說她
[00:13:33.200 --> 00:13:35.200]  當然是跟一些人一起
[00:13:35.200 --> 00:13:37.200]  你一針對她和朋友
[00:13:37.200 --> 00:13:39.200]  你扁低她 她就會生氣
[00:13:39.200 --> 00:13:41.200]  你很容易扁十號風球
[00:13:41.200 --> 00:13:43.200]  這個風災
[00:13:43.200 --> 00:13:45.200]  所以這四年
[00:13:45.200 --> 00:13:47.200]  你過了 我就恭喜你
[00:13:47.200 --> 00:13:49.200]  這四年就很好了
[00:13:49.200 --> 00:13:51.200]  十五 十六 你有少少好收場
[00:13:51.200 --> 00:13:53.200]  少少
[00:13:53.200 --> 00:13:55.200]  為甚麼呢
[00:13:55.200 --> 00:13:57.200]  這兩年 人們怎樣分析呢
[00:13:57.200 --> 00:13:59.200]  有四個字
[00:13:59.200 --> 00:14:01.200]  第一 挑戰
[00:14:01.200 --> 00:14:03.200]  她一定質疑很多事
[00:14:03.200 --> 00:14:05.200]  第一個質疑
[00:14:05.200 --> 00:14:07.200]  為甚麼你喜歡爸爸
[00:14:07.200 --> 00:14:09.200]  媽媽而已
[00:14:09.200 --> 00:14:11.200]  她質疑
[00:14:11.200 --> 00:14:13.200]  然後跟爸爸說 媽媽
[00:14:13.200 --> 00:14:15.200]  媽媽而已
[00:14:15.200 --> 00:14:17.200]  她會見到很多人 她很羨慕
[00:14:17.200 --> 00:14:19.200]  譬如很多漂亮的女士
[00:14:19.200 --> 00:14:21.200]  很多業事成功的男人
[00:14:21.200 --> 00:14:23.200]  在報紙上提到
[00:14:23.200 --> 00:14:25.200]  她會想想 為甚麼我爸爸媽媽
[00:14:25.200 --> 00:14:27.200]  那麼沒眼光
[00:14:27.200 --> 00:14:29.200]  原因是她相信
[00:14:29.200 --> 00:14:31.200]  如果你們好一點 她會好一點
[00:14:31.200 --> 00:14:33.200]  她以為 基因
[00:14:33.200 --> 00:14:35.200]  家裡環境
[00:14:35.200 --> 00:14:37.200]  但她慢慢想想
[00:14:37.200 --> 00:14:39.200]  我真的不太服氣
[00:14:39.200 --> 00:14:41.200]  我被你們控制了很多東西
[00:14:41.200 --> 00:14:43.200]  這些質疑
[00:14:43.200 --> 00:14:45.200]  由普通的事到嚴重的
[00:14:45.200 --> 00:14:47.200]  就是家規的質疑
[00:14:47.200 --> 00:14:49.200]  別人家裡都不用這樣
[00:14:49.200 --> 00:14:51.200]  我有個親戚
[00:14:51.200 --> 00:14:53.200]  不要說名字
[00:14:53.200 --> 00:14:55.200]  我親戚停了工作
[00:14:55.200 --> 00:14:57.200]  在女兒十五歲的時候
[00:14:57.200 --> 00:14:59.200]  因為等女兒放學回來
[00:14:59.200 --> 00:15:01.200]  她說 我不在家裡等
[00:15:01.200 --> 00:15:03.200]  她很晚回來
[00:15:03.200 --> 00:15:05.200]  我家裡她不敢晚回來
[00:15:05.200 --> 00:15:07.200]  這樣就沒有工作了
[00:15:07.200 --> 00:15:09.200]  早上一早就起來
[00:15:09.200 --> 00:15:11.200]  她知道她不煮早餐 女兒不吃
[00:15:11.200 --> 00:15:13.200]  她又要煮早餐
[00:15:13.200 --> 00:15:15.200]  我說 你全部被女兒控制
[00:15:15.200 --> 00:15:17.200]  她說 是啊 沒辦法
[00:15:17.200 --> 00:15:19.200]  我說 你守到甚麼時候
[00:15:19.200 --> 00:15:21.200]  她說 我都不知道
[00:15:21.200 --> 00:15:23.200]  沒有企圖形
[00:15:23.200 --> 00:15:25.200]  她女兒在小學是很好成績
[00:15:25.200 --> 00:15:27.200]  很乖的
[00:15:27.200 --> 00:15:29.200]  不過問題就在這裡
[00:15:29.200 --> 00:15:31.200]  突然間 女兒質疑很多東西
[00:15:31.200 --> 00:15:33.200]  為什麼 為什麼 為什麼
[00:15:33.200 --> 00:15:35.200]  她全部不同意
[00:15:35.200 --> 00:15:37.200]  第二個問題就嚴重了
[00:15:37.200 --> 00:15:39.200]  她很開放
[00:15:39.200 --> 00:15:41.200]  我說的這些全部都是矛盾
[00:15:41.200 --> 00:15:43.200]  像剛才那樣又害羞
[00:15:43.200 --> 00:15:45.200]  但對人又容易有敵意
[00:15:45.200 --> 00:15:47.200]  人又專橫 但又和人合得來
[00:15:47.200 --> 00:15:49.200]  和你合得來
[00:15:49.200 --> 00:15:51.200]  現在這件事 又質疑很多東西
[00:15:51.200 --> 00:15:53.200]  但態度又很開放
[00:15:53.200 --> 00:15:55.200]  她又接受很多說法
[00:15:55.200 --> 00:15:57.200]  你認為不是的
[00:15:57.200 --> 00:15:59.200]  她都會聽
