
[00:00:00.000 --> 00:00:04.560]  我們最熱烈介紹的
[00:03:54.480 --> 00:03:56.880]  可以看這篇C篇能否成為大家的激勵
[00:03:56.880 --> 00:03:59.480]  這篇C篇說大衛的詩言交越令象
[00:03:59.480 --> 00:04:03.560]  大衛就是以色列人的第二位皇帝
[00:04:03.560 --> 00:04:05.000]  這位皇帝
[00:04:05.000 --> 00:04:06.560]  究竟他是不是寫這篇C篇呢?
[00:04:06.560 --> 00:04:07.680]  我們不能夠百分之百肯定
[00:04:07.680 --> 00:04:10.000]  因為大家都知道CP的標題
[00:04:10.000 --> 00:04:11.760]  是後來加上去的一些標題
[00:04:11.760 --> 00:04:13.800]  方便我們了解他的背景
[00:04:13.800 --> 00:04:17.240]  這個標題未必百分之百肯定的
[00:04:17.240 --> 00:04:19.360]  但無論是大衛本人好
[00:04:19.360 --> 00:04:20.880]  又或者是其他的詩人
[00:04:20.880 --> 00:04:22.040]  這篇C篇好
[00:04:22.040 --> 00:04:22.960]  這篇C篇
[00:04:22.960 --> 00:04:24.400]  它是代表了很多人
[00:04:24.400 --> 00:04:25.760]  包括你和我
[00:04:25.760 --> 00:04:29.440]  心裡面很深處的心識
[00:04:29.440 --> 00:04:31.440]  這篇C篇開始的時候
[00:04:31.440 --> 00:04:32.640]  他說二胡說
[00:04:32.640 --> 00:04:34.840]  你忘記我要到什麼時候呢?
[00:04:34.840 --> 00:04:36.000]  要到永遠
[00:04:36.000 --> 00:04:37.360]  你以面不顧我
[00:04:37.360 --> 00:04:38.720]  要到什麼時候呢?
[00:04:38.720 --> 00:04:39.480]  第二節說
[00:04:39.480 --> 00:04:41.520]  我心裡仇恨終日仇苦
[00:04:41.520 --> 00:04:42.680]  要到什麼時候呢?
[00:04:42.680 --> 00:04:44.280]  我的仇敵升高
[00:04:44.280 --> 00:04:45.240]  壓制我
[00:04:45.240 --> 00:04:46.760]  要到什麼時候呢?
[00:04:46.760 --> 00:04:49.880]  四次雖然要到什麼時候呢?
[00:04:49.880 --> 00:04:50.880]  用英文比較簡單
[00:04:50.880 --> 00:04:52.440]  英文是How long?
[00:04:52.440 --> 00:04:54.080]  究竟多長?
[00:04:54.080 --> 00:04:56.040]  四次問這個問題
[00:04:56.040 --> 00:04:59.480]  就是說這個不單只要面對困難
[00:04:59.480 --> 00:05:01.000]  如果困難相當長
[00:05:01.000 --> 00:05:01.880]  How long?
[00:05:01.880 --> 00:05:02.640]  什麼時候呢?
[00:05:02.640 --> 00:05:03.920]  要到什麼時候才完呢?
[00:05:03.920 --> 00:05:06.800]  要到永遠呢?
[00:05:06.800 --> 00:05:09.640]  困難已經難頂了
[00:05:09.640 --> 00:05:11.680]  如果困難還要很長呢?
[00:05:11.680 --> 00:05:12.600]  我差不多可以這麼說
[00:05:12.600 --> 00:05:14.160]  這個世上沒什麼人頂得住的
[00:05:14.160 --> 00:05:15.560]  是不是?
[00:05:15.560 --> 00:05:17.360]  約伯寧姓好不好?
[00:05:17.360 --> 00:05:18.200]  好吧
[00:05:18.200 --> 00:05:19.400]  約伯是敬畏上帝
[00:05:19.400 --> 00:05:20.320]  遠離惡事
[00:05:20.320 --> 00:05:22.320]  在這個世代裡面是一個完全人
[00:05:22.320 --> 00:05:25.000]  沒人可以說
[00:05:25.000 --> 00:05:27.320]  及得或者接近約伯
[00:05:27.320 --> 00:05:30.440]  但當約伯落在長期的仇苦裡面
[00:05:30.440 --> 00:05:32.360]  他都頂不住
[00:05:32.360 --> 00:05:33.600]  我相信
[00:05:33.600 --> 00:05:34.560]  你跟我一樣
[00:05:34.560 --> 00:05:37.040]  如果是短暫的困難
[00:05:37.040 --> 00:05:38.400]  都容易面對
[00:05:38.400 --> 00:05:40.640]  但長期的仇苦
[00:05:40.640 --> 00:05:42.560]  是很難接受的
[00:05:42.560 --> 00:05:45.160]  如果你偶然間病了
[00:05:45.160 --> 00:05:46.800]  很多時候病當休息
[00:05:46.800 --> 00:05:48.280]  我們很輕鬆地說
[00:05:48.280 --> 00:05:49.920]  是長期病呢?
[00:05:49.920 --> 00:05:52.080]  那就不這麼說了
[00:05:52.080 --> 00:05:54.000]  如果你公司裁員
[00:05:54.000 --> 00:05:55.120]  被人裁了
[00:05:55.120 --> 00:05:56.600]  休息三個星期
[00:05:56.600 --> 00:05:58.160]  他說好啊去旅行
[00:05:58.160 --> 00:06:00.720]  你還會心情去玩一下
[00:06:00.720 --> 00:06:02.200]  但如果裁了之後
[00:06:02.200 --> 00:06:03.320]  三年
[00:06:03.320 --> 00:06:04.520]  六年
[00:06:04.520 --> 00:06:06.560]  十年都找不到工作
[00:06:06.560 --> 00:06:09.120]  那就另一個故事了
[00:06:09.120 --> 00:06:11.560]  你知道長期令到一個人
[00:06:11.560 --> 00:06:14.400]  那個意志會被掀毛
[00:06:14.400 --> 00:06:17.560]  我估計沒有人能在苦難面前說話
[00:06:17.560 --> 00:06:19.080]  我不怕的
[00:06:19.080 --> 00:06:21.640]  沒有一個人在苦難面前
[00:06:21.640 --> 00:06:22.960]  能夠說
[00:06:22.960 --> 00:06:25.560]  我照往那樣
[00:06:25.560 --> 00:06:26.920]  要跟從神
[00:06:26.920 --> 00:06:28.920]  很容易會失去信心
[00:06:28.920 --> 00:06:29.840]  這個私人說
[00:06:29.840 --> 00:06:30.640]  他說耶穌說
[00:06:30.640 --> 00:06:33.000]  你忘記我要到什麼時候
[00:06:33.000 --> 00:06:36.160]  他以為上帝忘記了他
[00:06:36.160 --> 00:06:38.080]  在美國讀書的時候
[00:06:38.080 --> 00:06:39.960]  我認識一個婆婆
[00:06:39.960 --> 00:06:40.720]  她說過這個
[00:06:40.720 --> 00:06:42.320]  上帝忘記了我了
[00:06:42.320 --> 00:06:43.240]  為什麼這麼說呢?
[00:06:43.240 --> 00:06:44.640]  因為她103歲
[00:06:44.640 --> 00:06:46.080]  103歲
[00:06:46.080 --> 00:06:47.360]  所以他說上帝忘記了我了
[00:06:47.360 --> 00:06:47.960]  如果記得了
[00:06:47.960 --> 00:06:49.840]  早早叫我回去的了
[00:06:49.840 --> 00:06:50.600]  她真的忘記了我
[00:06:50.600 --> 00:06:51.320]  所以還在
[00:06:51.320 --> 00:06:52.720]  她很陰謀地說
[00:06:52.720 --> 00:06:53.600]  很精靈
[00:06:53.600 --> 00:06:54.040]  她說
[00:06:54.040 --> 00:06:55.920]  103歲也很精靈地說
[00:06:55.920 --> 00:06:57.440]  但我相信大部分的情況
[00:06:57.440 --> 00:06:59.280]  當我們說上帝忘記我
[00:06:59.280 --> 00:07:01.520]  就不像婆婆那麼輕鬆地說
[00:07:01.520 --> 00:07:03.400]  當我們說上帝忘記我
[00:07:03.400 --> 00:07:05.400]  是一種痛苦的說法
[00:07:05.400 --> 00:07:07.200]  我明明是相信上帝的
[00:07:07.200 --> 00:07:09.160]  我佔據上帝的方法做的
[00:07:09.160 --> 00:07:12.560]  為什麼結果出來跟我這麼不同呢?
[00:07:12.560 --> 00:07:14.080]  有一個可能性
[00:07:14.080 --> 00:07:15.360]  上帝不看著我
[00:07:15.360 --> 00:07:16.840]  上帝忘記了我
[00:07:16.840 --> 00:07:18.120]  下面那位她還說
[00:07:18.120 --> 00:07:19.200]  你以面不顧
[00:07:19.200 --> 00:07:20.480]  我要到什麼時候看
[00:07:20.480 --> 00:07:22.000]  忘記可能是
[00:07:22.000 --> 00:07:22.880]  從人的說法說
[00:07:22.880 --> 00:07:23.680]  不小心
[00:07:23.680 --> 00:07:25.080]  不是刻意地做
[00:07:25.080 --> 00:07:27.080]  但是以面不看
[00:07:27.080 --> 00:07:27.840]  那不是故意的
[00:07:27.840 --> 00:07:29.640]  就是誅登明不在白面
[00:07:29.640 --> 00:07:31.000]  她認為上帝
[00:07:31.000 --> 00:07:32.360]  好像到了一個地步
[00:07:32.360 --> 00:07:33.840]  不單止忘記他
[00:07:33.840 --> 00:07:37.200]  是誅登而看他
[00:07:37.200 --> 00:07:38.160]  我不知道你有沒有試過
[00:07:38.160 --> 00:07:40.480]  在你寧靜低潮的時間
[00:07:40.480 --> 00:07:41.760]  你有這樣的想法
[00:07:41.760 --> 00:07:43.840]  好像上帝給我做的
[00:07:43.840 --> 00:07:46.440]  不知道有沒有試過這樣想
[00:07:46.440 --> 00:07:46.920]  中國人說
[00:07:46.920 --> 00:07:48.720]  「哀夢大於心性」
[00:07:48.720 --> 00:07:49.160]  當一個地步
[00:07:49.160 --> 00:07:50.360]  你難過的地步
[00:07:50.360 --> 00:07:51.480]  很難去表達
[00:07:51.480 --> 00:07:54.280]  好像心裡面完全沒有盼望
[00:07:54.280 --> 00:07:57.120]  簡直不懂得跟上帝要說
[00:07:57.120 --> 00:07:59.280]  你們那種仇苦
[00:07:59.280 --> 00:08:00.080]  再進一步
[00:08:00.080 --> 00:08:02.560]  你把那些苦毒再增加的時間
[00:08:02.560 --> 00:08:04.560]  你連上帝也罵了
[00:08:04.560 --> 00:08:06.080]  上帝為什麼不理我呢?
[00:08:06.080 --> 00:08:08.880]  多不公平呢?
[00:08:08.880 --> 00:08:09.840]  我中國的時候有一個同學
[00:08:09.840 --> 00:08:14.960]  他有輕度的一些殘障
[00:08:14.960 --> 00:08:17.440]  行動不是太方便
[00:08:17.440 --> 00:08:18.760]  過了幾年之後
[00:08:18.760 --> 00:08:20.040]  他也相信耶穌
[00:08:20.040 --> 00:08:21.600]  我看到他
[00:08:21.600 --> 00:08:22.480]  我問他最近怎麼樣
[00:08:22.480 --> 00:08:24.640]  他說沒有回教很久了
[00:08:24.640 --> 00:08:26.920]  我說為什麼你沒有回教很久呢?
[00:08:26.920 --> 00:08:30.040]  他說我跟上帝鬥氣
[00:08:30.040 --> 00:08:32.720]  我覺得上帝直言不公平
[00:08:32.720 --> 00:08:35.520]  但什麼事情他不敢說
[00:08:35.520 --> 00:08:36.600]  一個人
[00:08:36.600 --> 00:08:37.440]  到了一個地步
[00:08:37.440 --> 00:08:41.240]  好像完全的對上帝失望
[00:08:41.240 --> 00:08:42.000]  但你見到
[00:08:42.000 --> 00:08:43.040]  接下來
[00:08:43.040 --> 00:08:44.080]  他說我心裡
[00:08:44.080 --> 00:08:46.200]  惆喘忠弱仇苦
[00:08:46.200 --> 00:08:47.440]  他說他實際上是困難
[00:08:47.440 --> 00:08:48.080]  不過
[00:08:48.080 --> 00:08:50.320]  他先說他心靈的深處
[00:08:50.320 --> 00:08:51.680]  他跟上帝的關係
[00:08:51.680 --> 00:08:54.360]  他覺得上帝好像不理他
[00:08:54.360 --> 00:08:56.760]  上帝很難了解
[00:08:56.760 --> 00:08:58.320]  不過你先停一停
[00:08:58.320 --> 00:09:00.360]  你先停一停
[00:09:00.360 --> 00:09:04.280]  但他怎麼知道上帝不理他呢?
[00:09:04.280 --> 00:09:05.480]  你停一停
[00:09:05.480 --> 00:09:06.920]  有時候你說
[00:09:06.920 --> 00:09:07.960]  上帝忘記我了
[00:09:07.960 --> 00:09:08.960]  上帝不理我
[00:09:08.960 --> 00:09:10.040]  但我問你
[00:09:10.040 --> 00:09:11.600]  平時你覺得上帝經常看著你
[00:09:11.600 --> 00:09:16.120]  經常跟你說話嗎?
[00:09:16.120 --> 00:09:19.280]  你怎麼知道上帝不理你呢?
[00:09:19.280 --> 00:09:20.920]  你有沒有想過這個問題?
[00:09:20.920 --> 00:09:22.320]  當我上帝不理我的時候
[00:09:22.320 --> 00:09:22.840]  你問一問
[00:09:22.840 --> 00:09:23.880]  你怎麼知道上帝不理你呢?
[00:09:23.880 --> 00:09:24.680]  是不是上帝告訴你
[00:09:24.680 --> 00:09:25.840]  我不理你呢?
[00:09:25.840 --> 00:09:26.800]  如果上帝告訴你
[00:09:26.800 --> 00:09:27.240]  我不理你
[00:09:27.240 --> 00:09:28.640]  就是上帝理你
[00:09:28.640 --> 00:09:29.120]  是吧
[00:09:29.120 --> 00:09:30.160]  如果上帝告訴你
[00:09:30.160 --> 00:09:30.760]  我忘記你
[00:09:30.760 --> 00:09:32.760]  那就是上帝沒有忘記你
[00:09:32.760 --> 00:09:34.360]  你明白我說什麼嗎?
[00:09:34.360 --> 00:09:35.040]  是吧
[00:09:35.040 --> 00:09:36.320]  就像現在媽媽跟兒子說
[00:09:36.320 --> 00:09:37.720]  你再這樣我不理你
[00:09:37.720 --> 00:09:38.160]  那是什麼呢?
[00:09:38.160 --> 00:09:39.640]  就是很理他
[00:09:39.640 --> 00:09:42.320]  你很緊張才這樣說
[00:09:42.320 --> 00:09:44.760]  當我覺得上帝不理我
[00:09:44.760 --> 00:09:45.480]  看不見我的時候
[00:09:45.480 --> 00:09:47.280]  是我一個主觀的感受
[00:09:47.280 --> 00:09:49.120]  我的感覺
[00:09:49.120 --> 00:09:51.000]  我的感覺從我心裏面的投射
[00:09:51.000 --> 00:09:53.440]  到上帝好像跟我離得很遠
[00:09:53.440 --> 00:09:56.080]  但是這個感覺完全沒有事實根據
[00:09:56.080 --> 00:09:59.440]  因為純粹從我主觀的感覺開始
[00:09:59.440 --> 00:10:00.600]  不是一個客觀的事實
[00:10:00.600 --> 00:10:01.480]  因為上帝告訴你
[00:10:01.480 --> 00:10:03.120]  直接告訴你不理你
[00:10:03.120 --> 00:10:04.000]  很明顯不是
[00:10:04.000 --> 00:10:05.440]  是我主觀的感覺
[00:10:05.440 --> 00:10:07.560]  感覺不到上帝的工作
[00:10:07.560 --> 00:10:07.920]  好了
[00:10:07.920 --> 00:10:10.160]  為什麼會主觀感覺到上帝不工作呢?
[00:10:10.160 --> 00:10:10.960]  第二節說
[00:10:10.960 --> 00:10:13.680]  我心裏籌算終日仇虎
[00:10:13.680 --> 00:10:16.280]  要到什麼時候呢?
[00:10:16.280 --> 00:10:18.320]  第三個How long
[00:10:18.320 --> 00:10:20.560]  這句說話很難翻譯的
[00:10:20.560 --> 00:10:22.400]  他說我心裏籌算終日仇虎
[00:10:22.400 --> 00:10:25.520]  好像在計劃著想這些想法
[00:10:25.520 --> 00:10:27.000]  其實意思不是這樣
[00:10:27.000 --> 00:10:27.600]  終日籌算
[00:10:27.600 --> 00:10:29.040]  如果有些問題本來要做什麼呢?
[00:10:29.040 --> 00:10:31.960]  他說我終日要被counsel
[00:10:31.960 --> 00:10:34.440]  我要被互報
[00:10:34.440 --> 00:10:36.640]  要到什麼時候呢?
[00:10:36.640 --> 00:10:39.840]  我心靈裏面需要安慰
[00:10:39.840 --> 00:10:41.320]  需要人扶持
[00:10:41.320 --> 00:10:42.520]  要到什麼時候呢?
[00:10:42.520 --> 00:10:44.200]  然後下一句加一句說話解釋
[00:10:44.200 --> 00:10:46.760]  這個籌算或者這個counsel
[00:10:46.760 --> 00:10:47.880]  輔導的原因是
[00:10:47.880 --> 00:10:50.760]  因為我終日仇虎
[00:10:50.760 --> 00:10:52.040]  原來的原因就是
[00:10:52.040 --> 00:10:53.840]  他覺得心靈會很苦
[00:10:53.840 --> 00:10:55.280]  很長的時間
[00:10:55.280 --> 00:10:56.640]  而需要人安慰
[00:10:56.640 --> 00:10:58.200]  但是上帝好像沒有工作
[00:10:58.200 --> 00:11:00.600]  所以覺得上帝不理
[00:11:00.600 --> 00:11:03.080]  這是他另外一個一面
[00:11:03.080 --> 00:11:04.520]  看見主觀的感受
[00:11:04.520 --> 00:11:06.080]  由心靈的深處或者這麼說
[00:11:06.080 --> 00:11:09.080]  由天上的這個水平線拉到地下
[00:11:09.080 --> 00:11:09.960]  更加實在的
[00:11:09.960 --> 00:11:13.240]  就是覺得很苦
[00:11:13.240 --> 00:11:14.920]  痛這是什麼事呢?
[00:11:14.920 --> 00:11:16.920]  刺到針就痛
[00:11:16.920 --> 00:11:19.680]  或者頭腔會痛
[00:11:19.680 --> 00:11:22.400]  苦是什麼呢?
[00:11:22.400 --> 00:11:24.800]  苦是什麼呢?
[00:11:24.800 --> 00:11:27.520]  苦很難用物質去解釋
[00:11:27.520 --> 00:11:29.000]  就是我覺得
[00:11:29.000 --> 00:11:30.800]  我就是氣氣氣到我很苦
[00:11:30.800 --> 00:11:32.920]  很辛苦
[00:11:32.920 --> 00:11:33.680]  你看不到
[00:11:33.680 --> 00:11:35.480]  我都看不到
[00:11:35.480 --> 00:11:37.600]  苦是裡面一種的感覺
[00:11:37.600 --> 00:11:40.240]  一種的情緒
[00:11:40.240 --> 00:11:41.920]  但我問一下
[00:11:41.920 --> 00:11:43.840]  當中的聖人
[00:11:43.840 --> 00:11:45.320]  你是痛難免一點
[00:11:45.320 --> 00:11:51.360]  還是苦難免一點?
[00:11:51.360 --> 00:11:53.480]  可能是一人而已
[00:11:53.480 --> 00:11:55.560]  但是你有沒有見過一些人
[00:11:55.560 --> 00:11:59.480]  有的人生是痛而不苦
[00:11:59.480 --> 00:12:04.960]  有的人生是胃痛又辛苦
[00:12:04.960 --> 00:12:07.480]  有的人生他面對痛
[00:12:07.480 --> 00:12:10.840]  面對很難的身體軟弱
[00:12:10.840 --> 00:12:13.000]  但是他可以很快樂的
[00:12:13.000 --> 00:12:14.680]  他可以很平安的
[00:12:14.680 --> 00:12:19.560]  他甚至很喜愛去幫助人
[00:12:19.560 --> 00:12:22.560]  苦不是一種實在存在的
[00:12:22.560 --> 00:12:24.200]  外圍的那個人
[00:12:24.200 --> 00:12:25.800]  苦是裡面
[00:12:25.800 --> 00:12:27.080]  很實在的一種
[00:12:27.080 --> 00:12:29.320]  就是經歷一種的情緒
[00:12:29.320 --> 00:12:30.320]  我們再問
[00:12:30.320 --> 00:12:33.040]  為什麼你覺得你的終日仇苦呢?
[00:12:33.040 --> 00:12:35.200]  為什麼你這個聖人
[00:12:35.200 --> 00:12:37.520]  究竟什麼時候變成終日仇苦呢?
[00:12:37.520 --> 00:12:38.480]  第四句
[00:12:38.480 --> 00:12:40.960]  我的仇敵升高壓制我
[00:12:40.960 --> 00:12:41.920]  要到什麼時候呢?
[00:12:41.920 --> 00:12:43.240]  第四句
[00:12:43.240 --> 00:12:44.640]  原來真正的原因
[00:12:44.640 --> 00:12:46.840]  使這個作者覺得苦
[00:12:46.840 --> 00:12:49.680]  是因為外在客觀的一個困難
[00:12:49.680 --> 00:12:52.160]  就是仇敵升高壓制他
[00:12:52.160 --> 00:12:54.400]  假如這個作者真是大衛的話
[00:12:54.400 --> 00:12:57.240]  那你看到大衛真的很苦
[00:12:57.240 --> 00:12:58.840]  有時候我想
[00:12:58.840 --> 00:13:01.000]  大衛被人揀選
[00:13:01.000 --> 00:13:02.680]  做過以色列王
[00:13:02.680 --> 00:13:04.320]  被侍奉神
[00:13:04.320 --> 00:13:05.680]  林鄭月娥想的
[00:13:05.680 --> 00:13:06.680]  一揀選完之後
[00:13:06.680 --> 00:13:08.960]  立刻就意見到什麼呢?
[00:13:08.960 --> 00:13:09.680]  那時候
[00:13:09.680 --> 00:13:10.840]  現在生的皇帝
[00:13:10.840 --> 00:13:12.320]  數來要追殺他
[00:13:12.320 --> 00:13:13.120]  是吧
[00:13:13.120 --> 00:13:13.840]  我做皇帝
[00:13:13.840 --> 00:13:15.360]  你竟然不說自己做皇帝
[00:13:15.360 --> 00:13:16.280]  但是很不關我的事
[00:13:16.280 --> 00:13:17.280]  上帝揀我
[00:13:17.280 --> 00:13:18.680]  你沒有大色的
[00:13:18.680 --> 00:13:19.920]  總之
[00:13:19.920 --> 00:13:20.920]  數來追殺他
[00:13:20.920 --> 00:13:21.960]  追殺到
[00:13:21.960 --> 00:13:23.040]  在聖經裡面
[00:13:23.040 --> 00:13:25.240]  大衛覺得他像一隻狗一樣
[00:13:25.240 --> 00:13:27.800]  被人一直好像喪家之犬一樣
[00:13:27.800 --> 00:13:29.960]  一路被人追殺
[00:13:29.960 --> 00:13:32.040]  好了 到後來做了皇帝之後
[00:13:32.040 --> 00:13:33.760]  他人生只要平靜一點
[00:13:33.760 --> 00:13:34.920]  但是他見到很大的難處
[00:13:34.920 --> 00:13:35.640]  這個難處
[00:13:35.640 --> 00:13:37.000]  比先前更難
[00:13:37.000 --> 00:13:38.840]  你打輸聖經的人都知道
[00:13:38.840 --> 00:13:40.440]  他裡面有一個兒子
[00:13:40.440 --> 00:13:41.960]  他兒子叫鴨沙龍
[00:13:41.960 --> 00:13:42.600]  很帥的
[00:13:42.600 --> 00:13:44.120]  聖經說他很帥的
[00:13:44.120 --> 00:13:45.280]  長頭髮
[00:13:45.280 --> 00:13:47.880]  臉是光紅的
[00:13:47.880 --> 00:13:49.720]  很帥的一個這樣的人
[00:13:49.720 --> 00:13:51.240]  他用攻心計
[00:13:51.240 --> 00:13:53.200]  他就去跟那些百姓說
[00:13:53.200 --> 00:13:54.440]  哎呀 你們真是辛苦了
[00:13:54.440 --> 00:13:55.120]  我想幫你
[00:13:55.120 --> 00:13:56.200]  哎呀 幫不了
[00:13:56.200 --> 00:13:57.240]  我不在其位
[00:13:57.240 --> 00:13:58.600]  怎麼能幫你呢
[00:13:58.600 --> 00:13:59.840]  我爸爸幫不了你
